C17024_001E,C17024_001EA,C17024_001M,C17024_001MA,C17024_002E,C17024_002EA,C17024_002M,C17024_002MA,C17024_003E,C17024_003EA,C17024_003M,C17024_003MA,C17024_004E,C17024_004EA,C17024_004M,C17024_004MA,C17024_005E,C17024_005EA,C17024_005M,C17024_005MA,C17024_006E,C17024_006EA,C17024_006M,C17024_006MA,C17024_007E,C17024_007EA,C17024_007M,C17024_007MA,C17024_008E,C17024_008EA,C17024_008M,C17024_008MA,C17024_009E,C17024_009EA,C17024_009M,C17024_009MA,C17024_010E,C17024_010EA,C17024_010M,C17024_010MA,C17024_011E,C17024_011EA,C17024_011M,C17024_011MA,C17024_012E,C17024_012EA,C17024_012M,C17024_012MA,C17024_013E,C17024_013EA,C17024_013M,C17024_013MA,C17024_014E,C17024_014EA,C17024_014M,C17024_014MA,C17024_015E,C17024_015EA,C17024_015M,C17024_015MA,C17024_016E,C17024_016EA,C17024_016M,C17024_016MA,C17024_017E,C17024_017EA,C17024_017M,C17024_017MA,C17024_018E,C17024_018EA,C17024_018M,C17024_018MA,C17024_019E,C17024_019EA,C17024_019M,C17024_019MA,C17024_020E,C17024_020EA,C17024_020M,C17024_020MA,C17024_021E,C17024_021EA,C17024_021M,C17024_021MA,C17024_022E,C17024_022EA,C17024_022M,C17024_022MA,C17024_023E,C17024_023EA,C17024_023M,C17024_023MA,C17024_024E,C17024_024EA,C17024_024M,C17024_024MA,C17024_025E,C17024_025EA,C17024_025M,C17024_025MA,C17024_026E,C17024_026EA,C17024_026M,C17024_026MA,C17024_027E,C17024_027EA,C17024_027M,C17024_027MA,C17024_028E,C17024_028EA,C17024_028M,C17024_028MA,GEO_ID,NAME,state
774737,null,1089,null,193251,null,1859,null,16896,null,3114,null,17080,null,3220,null,8666,null,2294,null,38723,null,4295,null,40024,null,3677,null,30715,null,3203,null,18925,null,1887,null,22222,null,2836,null,473254,null,1454,null,23957,null,3153,null,27423,null,2725,null,14600,null,2049,null,57782,null,4696,null,90466,null,5057,null,80780,null,5260,null,62315,null,3787,null,115931,null,5451,null,108232,null,757,null,2846,null,667,null,8288,null,1019,null,7627,null,1221,null,19209,null,2043,null,22668,null,1801,null,17172,null,1925,null,10630,null,1605,null,19792,null,2174,null,0400000US46,South Dakota,46
6057621,null,3500,null,1454004,null,4635,null,135073,null,9952,null,181403,null,10934,null,99020,null,8076,null,246195,null,11972,null,277352,null,11183,null,196359,null,9078,null,118208,null,6675,null,200394,null,7701,null,3822888,null,3858,null,230165,null,10255,null,302205,null,13397,null,164417,null,8663,null,526107,null,13676,null,697306,null,14288,null,569473,null,13276,null,426237,null,11719,null,906978,null,17308,null,780729,null,3181,null,19253,null,2204,null,69978,null,3935,null,54162,null,3208,null,140503,null,5954,null,156423,null,5235,null,111636,null,6052,null,67801,null,4365,null,160973,null,6764,null,0400000US47,Tennessee,47
23727821,null,6892,null,6650649,null,7866,null,599286,null,22500,null,898517,null,27247,null,473149,null,21262,null,1157409,null,22309,null,1121909,null,21902,null,796468,null,20747,null,539160,null,14712,null,1064751,null,17333,null,14717417,null,7285,null,830697,null,19605,null,1143952,null,23897,null,676560,null,21767,null,2057423,null,31035,null,2447342,null,35710,null,1971185,null,28181,null,1541531,null,24491,null,4048727,null,37810,null,2359755,null,5883,null,71923,null,4850,null,216056,null,8033,null,138448,null,5826,null,392151,null,9978,null,413688,null,10128,null,307525,null,8336,null,224099,null,9057,null,595865,null,11804,null,0400000US48,Texas,48
2695225,null,1519,null,842086,null,2123,null,35885,null,5459,null,52564,null,5682,null,40617,null,5019,null,154457,null,8737,null,230098,null,10497,null,140547,null,8231,null,78952,null,6455,null,108966,null,6809,null,1614136,null,2062,null,71362,null,6060,null,81600,null,5236,null,56636,null,5428,null,196534,null,7807,null,327030,null,11731,null,269325,null,9692,null,203501,null,8507,null,408148,null,11834,null,239003,null,1561,null,5128,null,1089,null,11110,null,1728,null,11437,null,1615,null,33844,null,3073,null,49591,null,3000,null,36631,null,3061,null,27676,null,2483,null,63586,null,3829,null,0400000US49,Utah,49
599715,null,832,null,126434,null,933,null,7962,null,1889,null,8684,null,2106,null,5253,null,1614,null,19238,null,2359,null,27963,null,3042,null,21389,null,2118,null,14884,null,1990,null,21061,null,2157,null,390259,null,913,null,18584,null,2374,null,21023,null,2367,null,12066,null,1849,null,42596,null,3195,null,70473,null,4914,null,62918,null,3976,null,48653,null,3345,null,113946,null,4375,null,83022,null,663,null,1960,null,589,null,5075,null,954,null,4399,null,759,null,14611,null,1416,null,18183,null,1975,null,12023,null,1368,null,7362,null,1299,null,19409,null,1652,null,0400000US50,Vermont,50
7518394,null,3369,null,1792367,null,4629,null,107810,null,9044,null,138924,null,10138,null,75373,null,8576,null,233506,null,11167,null,307526,null,11640,null,255911,null,10746,null,189183,null,8879,null,484134,null,11410,null,4824114,null,4194,null,206300,null,10986,null,239536,null,9752,null,121989,null,8676,null,459579,null,16116,null,705923,null,17540,null,672548,null,21479,null,578891,null,18979,null,1839348,null,23758,null,901913,null,3202,null,19556,null,2201,null,55905,null,3695,null,43515,null,3625,null,123257,null,5821,null,151897,null,5800,null,123022,null,6338,null,96132,null,4495,null,288629,null,7626,null,0400000US51,Virginia,51
6418113,null,2910,null,1518305,null,3389,null,86708,null,7757,null,130294,null,11019,null,76725,null,7458,null,227234,null,10970,null,269697,null,13065,null,225012,null,9888,null,170475,null,7793,null,332160,null,10969,null,4136059,null,3650,null,211222,null,8368,null,237739,null,10386,null,130024,null,8062,null,428833,null,12733,null,604251,null,16104,null,594176,null,15172,null,511417,null,12184,null,1418397,null,20757,null,763749,null,2854,null,17834,null,1891,null,44526,null,3737,null,29384,null,2811,null,102621,null,5011,null,145047,null,6433,null,120187,null,5233,null,87589,null,5463,null,216561,null,6724,null,0400000US53,Washington,53
1767440,null,1634,null,378334,null,2084,null,43254,null,5787,null,43734,null,4874,null,20682,null,3137,null,69016,null,4380,null,82294,null,6088,null,50080,null,4403,null,32001,null,3624,null,37273,null,3317,null,1116654,null,1858,null,84122,null,4642,null,100849,null,7323,null,50257,null,4341,null,160380,null,7601,null,211268,null,8930,null,165488,null,8515,null,129678,null,7929,null,214612,null,8890,null,272452,null,1350,null,5165,null,967,null,23546,null,2311,null,19398,null,2168,null,57362,null,3303,null,67798,null,3438,null,37173,null,2673,null,23987,null,2375,null,38023,null,3096,null,0400000US54,West Virginia,54
5474027,null,2066,null,1293155,null,2586,null,76679,null,7267,null,95501,null,6813,null,59841,null,5893,null,204669,null,9069,null,249178,null,9952,null,221916,null,8326,null,162087,null,6892,null,223284,null,7408,null,3467658,null,2252,null,156441,null,6895,null,180528,null,7292,null,95778,null,5221,null,370634,null,11779,null,565335,null,13942,null,562962,null,12551,null,495368,null,12206,null,1040612,null,15903,null,713214,null,1840,null,18664,null,2114,null,41277,null,3073,null,34912,null,2424,null,126536,null,4510,null,156317,null,4918,null,111230,null,4296,null,72937,null,3910,null,151341,null,4850,null,0400000US55,Wisconsin,55
518368,null,716,null,125874,null,1600,null,6335,null,1777,null,8267,null,2124,null,3220,null,1132,null,23370,null,3251,null,28811,null,4110,null,21015,null,2940,null,15449,null,2172,null,19407,null,2534,null,329205,null,1804,null,14620,null,2192,null,14911,null,2206,null,8261,null,1755,null,36336,null,3555,null,52242,null,4802,null,51941,null,4287,null,43353,null,3390,null,107541,null,5104,null,63289,null,1207,null,1416,null,598,null,3227,null,836,null,3488,null,861,null,12015,null,1612,null,11754,null,1373,null,10288,null,1484,null,6281,null,1292,null,14820,null,1788,null,0400000US56,Wyoming,56
3907696,null,2908,null,966283,null,2958,null,352070,null,11016,null,192933,null,9429,null,72548,null,5558,null,163960,null,8172,null,102039,null,6588,null,38474,null,3949,null,20189,null,3243,null,24070,null,3331,null,2407291,null,1365,null,544174,null,14714,null,435913,null,14358,null,206529,null,8864,null,488092,null,17321,null,371367,null,14892,null,165136,null,10359,null,80159,null,6390,null,115921,null,6784,null,534122,null,1133,null,82228,null,3744,null,143241,null,6156,null,60547,null,4382,null,116340,null,5553,null,71231,null,3883,null,26286,null,2486,null,11378,null,1958,null,22871,null,2369,null,0400000US72,Puerto Rico,72
