B13004_001E,B13004_001EA,B13004_001M,B13004_001MA,B13004_002E,B13004_002EA,B13004_002M,B13004_002MA,B13004_003E,B13004_003EA,B13004_003M,B13004_003MA,B13004_004E,B13004_004EA,B13004_004M,B13004_004MA,B13004_005E,B13004_005EA,B13004_005M,B13004_005MA,B13004_006E,B13004_006EA,B13004_006M,B13004_006MA,B13004_007E,B13004_007EA,B13004_007M,B13004_007MA,B13004_008E,B13004_008EA,B13004_008M,B13004_008MA,B13004_009E,B13004_009EA,B13004_009M,B13004_009MA,B13004_010E,B13004_010EA,B13004_010M,B13004_010MA,B13004_011E,B13004_011EA,B13004_011M,B13004_011MA,GEO_ID,NAME,state
2466929,null,8802,null,143546,null,6511,null,88148,null,4818,null,55398,null,4776,null,12471,null,2126,null,42927,null,3923,null,2323383,null,9349,null,1100585,null,14446,null,1222798,null,15497,null,112973,null,6182,null,1109825,null,16174,null,0400000US13,Georgia,13
297192,null,3142,null,19241,null,2145,null,13424,null,1975,null,5817,null,1375,null,1332,null,661,null,4485,null,1171,null,277951,null,3956,null,135796,null,4253,null,142155,null,4952,null,16628,null,2044,null,125527,null,5315,null,0400000US15,Hawaii,15
356549,null,4367,null,25675,null,2613,null,19410,null,1974,null,6265,null,1449,null,2550,null,889,null,3715,null,1081,null,330874,null,4508,null,181378,null,5018,null,149496,null,5141,null,23317,null,2420,null,126179,null,4854,null,0400000US16,Idaho,16
3185980,null,7325,null,184737,null,7015,null,122023,null,5743,null,62714,null,4337,null,17304,null,2060,null,45410,null,4041,null,3001243,null,9787,null,1384784,null,13779,null,1616459,null,14487,null,192199,null,7842,null,1424260,null,14204,null,0400000US17,Illinois,17
1523734,null,5678,null,91936,null,3920,null,58786,null,3507,null,33150,null,2910,null,12013,null,2091,null,21137,null,2307,null,1431798,null,7423,null,705986,null,9770,null,725812,null,10349,null,108034,null,5428,null,617778,null,10736,null,0400000US18,Indiana,18
687335,null,3746,null,46837,null,3109,null,34015,null,2714,null,12822,null,1797,null,6445,null,1426,null,6377,null,1117,null,640498,null,4442,null,335640,null,5883,null,304858,null,6572,null,58192,null,3980,null,246666,null,6272,null,0400000US19,Iowa,19
668179,null,3704,null,43686,null,3145,null,29313,null,2455,null,14373,null,1991,null,5327,null,1276,null,9046,null,1844,null,624493,null,5455,null,326836,null,6223,null,297657,null,6404,null,41283,null,3405,null,256374,null,6662,null,0400000US20,Kansas,20
1034402,null,4685,null,60630,null,4230,null,39092,null,3035,null,21538,null,2542,null,6751,null,1390,null,14787,null,2081,null,973772,null,6259,null,508015,null,9475,null,465757,null,10470,null,63272,null,4707,null,402485,null,9918,null,0400000US21,Kentucky,21
1096829,null,7331,null,70946,null,4467,null,35536,null,3070,null,35410,null,3237,null,8946,null,1760,null,26464,null,2683,null,1025883,null,6954,null,473471,null,8290,null,552412,null,9030,null,59203,null,4084,null,493209,null,10115,null,0400000US22,Louisiana,22
308070,null,2048,null,14187,null,1610,null,9667,null,1365,null,4520,null,1041,null,2126,null,588,null,2394,null,942,null,293883,null,2895,null,141910,null,4599,null,151973,null,4986,null,36859,null,3351,null,115114,null,4424,null,0400000US23,Maine,23
1430983,null,5869,null,80066,null,4664,null,52453,null,3523,null,27613,null,3517,null,6411,null,1439,null,21202,null,3000,null,1350917,null,7460,null,614021,null,9920,null,736896,null,10060,null,79965,null,4224,null,656931,null,10306,null,0400000US24,Maryland,24
1596517,null,7441,null,81224,null,4643,null,55981,null,4148,null,25243,null,3012,null,9071,null,2148,null,16172,null,2329,null,1515293,null,9087,null,684249,null,10389,null,831044,null,11689,null,111216,null,6115,null,719828,null,12089,null,0400000US25,Massachusetts,25
2428629,null,6748,null,130266,null,5915,null,82926,null,4081,null,47340,null,3659,null,13606,null,1840,null,33734,null,2919,null,2298363,null,8294,null,1059185,null,12247,null,1239178,null,13852,null,148131,null,6315,null,1091047,null,12615,null,0400000US26,Michigan,26
1271254,null,4306,null,84538,null,4085,null,59110,null,3660,null,25428,null,2522,null,10979,null,1425,null,14449,null,2116,null,1186716,null,5970,null,600641,null,7056,null,586075,null,8219,null,97675,null,4783,null,488400,null,9526,null,0400000US27,Minnesota,27
707130,null,6344,null,46543,null,4340,null,24834,null,3513,null,21709,null,3044,null,4224,null,1231,null,17485,null,2642,null,660587,null,7001,null,303440,null,9132,null,357147,null,9160,null,34571,null,3568,null,322576,null,8121,null,0400000US28,Mississippi,28
1427982,null,4990,null,81269,null,3876,null,55056,null,3380,null,26213,null,2619,null,8345,null,1656,null,17868,null,2102,null,1346713,null,6277,null,669883,null,9386,null,676830,null,10213,null,93150,null,5108,null,583680,null,10344,null,0400000US29,Missouri,29
222965,null,2106,null,11586,null,1826,null,7492,null,1349,null,4094,null,1108,null,1742,null,635,null,2352,null,884,null,211379,null,2573,null,104206,null,3981,null,107173,null,3856,null,17646,null,2269,null,89527,null,4162,null,0400000US30,Montana,30
415778,null,3385,null,25633,null,2553,null,18136,null,2054,null,7497,null,1275,null,2889,null,854,null,4608,null,989,null,390145,null,4173,null,204552,null,4246,null,185593,null,4795,null,29705,null,2578,null,155888,null,5268,null,0400000US31,Nebraska,31
627092,null,2574,null,39537,null,3718,null,27868,null,2916,null,11669,null,2215,null,3682,null,1036,null,7987,null,1749,null,587555,null,3970,null,283006,null,7454,null,304549,null,7450,null,45572,null,4111,null,258977,null,7256,null,0400000US32,Nevada,32
319012,null,2488,null,15078,null,1840,null,11953,null,1579,null,3125,null,883,null,1339,null,539,null,1786,null,724,null,303934,null,2638,null,155178,null,4247,null,148756,null,3996,null,29475,null,2491,null,119281,null,3968,null,0400000US33,New Hampshire,33
2129257,null,5373,null,130621,null,6076,null,92523,null,4800,null,38098,null,3162,null,9698,null,1841,null,28400,null,3076,null,1998636,null,8419,null,961425,null,12007,null,1037211,null,11273,null,106819,null,6094,null,930392,null,10717,null,0400000US34,New Jersey,34
476808,null,3184,null,30849,null,3727,null,15346,null,2322,null,15503,null,2417,null,4442,null,1281,null,11061,null,2092,null,445959,null,4888,null,198807,null,6261,null,247152,null,6649,null,36530,null,3391,null,210622,null,7067,null,0400000US35,New Mexico,35
4862180,null,8688,null,253050,null,8191,null,170652,null,6454,null,82398,null,5002,null,21661,null,2428,null,60737,null,4156,null,4609130,null,10439,null,1996953,null,16805,null,2612177,null,17274,null,277846,null,7796,null,2334331,null,17899,null,0400000US36,New York,36
2261839,null,6689,null,130691,null,6260,null,86480,null,4468,null,44211,null,4427,null,9154,null,2038,null,35057,null,3836,null,2131148,null,8645,null,1089756,null,12277,null,1041392,null,13441,null,128896,null,7027,null,912496,null,14506,null,0400000US37,North Carolina,37
146421,null,1742,null,9744,null,1331,null,6676,null,1021,null,3068,null,879,null,1436,null,664,null,1632,null,637,null,136677,null,2432,null,75644,null,2671,null,61033,null,2718,null,11214,null,1636,null,49819,null,2938,null,0400000US38,North Dakota,38
2763791,null,6910,null,155973,null,5687,null,97427,null,4538,null,58546,null,3678,null,17979,null,2196,null,40567,null,3920,null,2607818,null,9067,null,1225546,null,12229,null,1382272,null,14472,null,188330,null,8486,null,1193942,null,15476,null,0400000US39,Ohio,39
865194,null,5065,null,54763,null,4020,null,36610,null,2758,null,18153,null,2336,null,6186,null,1261,null,11967,null,1978,null,810431,null,5729,null,421548,null,7575,null,388883,null,8188,null,50331,null,3287,null,338552,null,7838,null,0400000US40,Oklahoma,40
901535,null,5338,null,54999,null,4011,null,37147,null,3339,null,17852,null,2570,null,6304,null,1560,null,11548,null,1999,null,846536,null,6272,null,407959,null,8551,null,438577,null,7884,null,71489,null,4598,null,367088,null,7893,null,0400000US41,Oregon,41
2899530,null,8530,null,160954,null,6525,null,102358,null,4217,null,58596,null,4448,null,22115,null,2691,null,36481,null,3433,null,2738576,null,10282,null,1313054,null,12320,null,1425522,null,13958,null,194846,null,7007,null,1230676,null,14216,null,0400000US42,Pennsylvania,42
260466,null,2876,null,14515,null,2242,null,9035,null,1656,null,5480,null,1334,null,1351,null,579,null,4129,null,1118,null,245951,null,3744,null,105530,null,3975,null,140421,null,4876,null,19551,null,2563,null,120870,null,5049,null,0400000US44,Rhode Island,44
1075666,null,5744,null,67574,null,4764,null,35809,null,3076,null,31765,null,3627,null,6155,null,1408,null,25610,null,3205,null,1008092,null,7252,null,479658,null,8777,null,528434,null,11946,null,55750,null,4350,null,472684,null,12301,null,0400000US45,South Carolina,45
180495,null,2143,null,12075,null,1456,null,7901,null,1206,null,4174,null,872,null,2014,null,647,null,2160,null,653,null,168420,null,2482,null,85555,null,3666,null,82865,null,3497,null,10553,null,1579,null,72312,null,3717,null,0400000US46,South Dakota,46
1508136,null,6233,null,99630,null,5780,null,60193,null,4098,null,39437,null,4147,null,8261,null,1650,null,31176,null,3641,null,1408506,null,8865,null,709593,null,10675,null,698913,null,10798,null,78823,null,4760,null,620090,null,10404,null,0400000US47,Tennessee,47
6053359,null,10829,null,415985,null,11682,null,274910,null,9880,null,141075,null,7633,null,35113,null,3363,null,105962,null,6365,null,5637374,null,15766,null,2873870,null,21428,null,2763504,null,20642,null,271409,null,8667,null,2492095,null,19876,null,0400000US48,Texas,48
687809,null,4257,null,56769,null,3946,null,47696,null,3501,null,9073,null,1767,null,2456,null,844,null,6617,null,1451,null,631040,null,5479,null,336157,null,6549,null,294883,null,8079,null,27430,null,2848,null,267453,null,7580,null,0400000US49,Utah,49
147653,null,1336,null,7485,null,1201,null,4891,null,995,null,2594,null,964,null,1384,null,628,null,1210,null,632,null,140168,null,1814,null,66103,null,2520,null,74065,null,2712,null,16041,null,1631,null,58024,null,2492,null,0400000US50,Vermont,50
1928649,null,6884,null,106351,null,5571,null,74869,null,5051,null,31482,null,3623,null,7836,null,1638,null,23646,null,3353,null,1822298,null,7399,null,928616,null,9661,null,893682,null,12077,null,100501,null,6188,null,793181,null,13091,null,0400000US51,Virginia,51
1598729,null,6215,null,99892,null,5258,null,73153,null,4207,null,26739,null,2917,null,9646,null,1889,null,17093,null,2262,null,1498837,null,8338,null,744261,null,9729,null,754576,null,10421,null,127598,null,6904,null,626978,null,10768,null,0400000US53,Washington,53
421688,null,2960,null,23650,null,2360,null,14741,null,1891,null,8909,null,1717,null,3628,null,1059,null,5281,null,1380,null,398038,null,3603,null,207336,null,5918,null,190702,null,6111,null,27940,null,2425,null,162762,null,6225,null,0400000US54,West Virginia,54
1349516,null,4979,null,77931,null,3807,null,55058,null,3043,null,22873,null,2211,null,9091,null,1465,null,13782,null,1938,null,1271585,null,6222,null,629862,null,6453,null,641723,null,8290,null,109764,null,5526,null,531959,null,8335,null,0400000US55,Wisconsin,55
124812,null,1793,null,8265,null,1417,null,5036,null,954,null,3229,null,918,null,1181,null,630,null,2048,null,746,null,116547,null,2436,null,62377,null,3149,null,54170,null,3306,null,9673,null,1799,null,44497,null,2977,null,0400000US56,Wyoming,56
1006277,null,4327,null,45584,null,3735,null,23103,null,2816,null,22481,null,2341,null,4074,null,822,null,18407,null,2149,null,960693,null,6191,null,343692,null,7086,null,617001,null,8191,null,49487,null,2912,null,567514,null,8595,null,0400000US72,Puerto Rico,72
