B18106_001E,B18106_001EA,B18106_001M,B18106_001MA,B18106_002E,B18106_002EA,B18106_002M,B18106_002MA,B18106_003E,B18106_003EA,B18106_003M,B18106_003MA,B18106_004E,B18106_004EA,B18106_004M,B18106_004MA,B18106_005E,B18106_005EA,B18106_005M,B18106_005MA,B18106_006E,B18106_006EA,B18106_006M,B18106_006MA,B18106_007E,B18106_007EA,B18106_007M,B18106_007MA,B18106_008E,B18106_008EA,B18106_008M,B18106_008MA,B18106_009E,B18106_009EA,B18106_009M,B18106_009MA,B18106_010E,B18106_010EA,B18106_010M,B18106_010MA,B18106_011E,B18106_011EA,B18106_011M,B18106_011MA,B18106_012E,B18106_012EA,B18106_012M,B18106_012MA,B18106_013E,B18106_013EA,B18106_013M,B18106_013MA,B18106_014E,B18106_014EA,B18106_014M,B18106_014MA,B18106_015E,B18106_015EA,B18106_015M,B18106_015MA,B18106_016E,B18106_016EA,B18106_016M,B18106_016MA,B18106_017E,B18106_017EA,B18106_017M,B18106_017MA,B18106_018E,B18106_018EA,B18106_018M,B18106_018MA,B18106_019E,B18106_019EA,B18106_019M,B18106_019MA,B18106_020E,B18106_020EA,B18106_020M,B18106_020MA,B18106_021E,B18106_021EA,B18106_021M,B18106_021MA,B18106_022E,B18106_022EA,B18106_022M,B18106_022MA,B18106_023E,B18106_023EA,B18106_023M,B18106_023MA,B18106_024E,B18106_024EA,B18106_024M,B18106_024MA,B18106_025E,B18106_025EA,B18106_025M,B18106_025MA,B18106_026E,B18106_026EA,B18106_026M,B18106_026MA,B18106_027E,B18106_027EA,B18106_027M,B18106_027MA,B18106_028E,B18106_028EA,B18106_028M,B18106_028MA,B18106_029E,B18106_029EA,B18106_029M,B18106_029MA,B18106_030E,B18106_030EA,B18106_030M,B18106_030MA,B18106_031E,B18106_031EA,B18106_031M,B18106_031MA,B18106_032E,B18106_032EA,B18106_032M,B18106_032MA,B18106_033E,B18106_033EA,B18106_033M,B18106_033MA,GEO_ID,NAME,state
11814881,null,2695,null,5780918,null,5158,null,1164567,null,3156,null,9515,null,1674,null,1155052,null,3725,null,1529253,null,3920,null,9815,null,1768,null,1519438,null,4330,null,2461776,null,5230,null,51794,null,4678,null,2409982,null,6581,null,363433,null,1688,null,16351,null,2252,null,347082,null,2603,null,261889,null,1787,null,27768,null,2422,null,234121,null,2711,null,6033963,null,4700,null,1116520,null,2509,null,5797,null,1205,null,1110723,null,2861,null,1500305,null,7478,null,9966,null,1709,null,1490339,null,7834,null,2547090,null,5708,null,54340,null,4118,null,2492750,null,6938,null,435592,null,2579,null,22699,null,2406,null,412893,null,3176,null,434456,null,4432,null,65897,null,3412,null,368559,null,5547,null,0400000US17,Illinois,17
5827573,null,2592,null,2848406,null,4974,null,577592,null,2577,null,7033,null,1114,null,570559,null,2800,null,716750,null,3251,null,6521,null,1694,null,710229,null,3456,null,1227921,null,3879,null,27877,null,2594,null,1200044,null,4599,null,191822,null,1415,null,6791,null,1018,null,185031,null,1737,null,134321,null,1565,null,15602,null,1605,null,118719,null,2042,null,2979167,null,4606,null,558668,null,2912,null,2455,null,573,null,556213,null,3074,null,711610,null,3167,null,4798,null,1166,null,706812,null,3467,null,1268631,null,2944,null,34744,null,2785,null,1233887,null,4051,null,225291,null,1441,null,10934,null,1610,null,214357,null,2027,null,214967,null,2970,null,29407,null,2511,null,185560,null,3560,null,0400000US18,Indiana,18
2752700,null,2189,null,1355622,null,3566,null,259974,null,2169,null,1773,null,552,null,258201,null,2323,null,339703,null,3053,null,1954,null,688,null,337749,null,3135,null,579063,null,2485,null,10352,null,1411,null,568711,null,2801,null,97580,null,964,null,3615,null,772,null,93965,null,1120,null,79302,null,1128,null,7328,null,995,null,71974,null,1360,null,1397078,null,3464,null,249509,null,2358,null,1937,null,557,null,247572,null,2473,null,328635,null,1864,null,1774,null,1172,null,326861,null,2178,null,582637,null,2570,null,11799,null,1551,null,570838,null,2970,null,112586,null,1184,null,4248,null,948,null,108338,null,1530,null,123711,null,1336,null,12786,null,1557,null,110925,null,1976,null,0400000US19,Iowa,19
2536458,null,3071,null,1245185,null,3677,null,252249,null,2244,null,2508,null,789,null,249741,null,2443,null,323567,null,2977,null,2635,null,716,null,320932,null,3134,null,522913,null,2633,null,10761,null,1695,null,512152,null,2913,null,83363,null,1311,null,2966,null,769,null,80397,null,1394,null,63093,null,1200,null,5400,null,873,null,57693,null,1395,null,1291273,null,3029,null,243686,null,2065,null,1430,null,582,null,242256,null,2112,null,314911,null,2563,null,1378,null,535,null,313533,null,2560,null,536336,null,2678,null,12849,null,1660,null,523487,null,2943,null,95382,null,1288,null,4611,null,853,null,90771,null,1340,null,100958,null,1844,null,12913,null,1775,null,88045,null,2074,null,0400000US20,Kansas,20
3905203,null,2962,null,1889528,null,4970,null,370136,null,3193,null,4781,null,998,null,365355,null,3461,null,456508,null,3477,null,6570,null,1542,null,449938,null,3618,null,834926,null,3854,null,31248,null,2568,null,803678,null,4428,null,139173,null,1338,null,8495,null,1344,null,130678,null,1973,null,88785,null,1223,null,12208,null,1429,null,76577,null,1702,null,2015675,null,4930,null,351674,null,3165,null,3058,null,925,null,348616,null,3369,null,471198,null,2990,null,5103,null,1539,null,466095,null,3262,null,883095,null,3331,null,30245,null,2912,null,852850,null,4248,null,162858,null,1352,null,9716,null,1353,null,153142,null,1805,null,146850,null,1873,null,27972,null,2864,null,118878,null,3346,null,0400000US21,Kentucky,21
4004552,null,3136,null,1915214,null,5527,null,409370,null,2620,null,3337,null,909,null,406033,null,2736,null,491500,null,4065,null,4748,null,1246,null,486752,null,4286,null,799982,null,4150,null,27225,null,2902,null,772757,null,5008,null,127980,null,1936,null,7031,null,1069,null,120949,null,2323,null,86382,null,1643,null,12130,null,1561,null,74252,null,1992,null,2089338,null,5352,null,387897,null,2578,null,2702,null,676,null,385195,null,2548,null,525672,null,3779,null,3823,null,1178,null,521849,null,3787,null,878724,null,4239,null,30884,null,2882,null,847840,null,4776,null,158058,null,1784,null,12396,null,1696,null,145662,null,2234,null,138987,null,2321,null,31962,null,2668,null,107025,null,3019,null,0400000US22,Louisiana,22
1228025,null,1731,null,593775,null,2137,null,103467,null,1200,null,1796,null,587,null,101671,null,1269,null,125006,null,1669,null,1532,null,684,null,123474,null,1818,null,282430,null,1425,null,6439,null,1162,null,275991,null,1879,null,47277,null,527,null,2395,null,706,null,44882,null,845,null,35595,null,614,null,2930,null,737,null,32665,null,1006,null,634250,null,1757,null,99840,null,1171,null,707,null,387,null,99133,null,1210,null,130091,null,1047,null,621,null,311,null,129470,null,1164,null,296045,null,1232,null,6944,null,1174,null,289101,null,1605,null,53634,null,721,null,2234,null,693,null,51400,null,1124,null,54640,null,812,null,6597,null,1144,null,48043,null,1321,null,0400000US23,Maine,23
5158195,null,3281,null,2463980,null,3889,null,493597,null,1950,null,4925,null,1040,null,488672,null,2139,null,599466,null,2672,null,3750,null,1095,null,595716,null,3085,null,1095202,null,3347,null,18226,null,2438,null,1076976,null,4305,null,162983,null,1400,null,5285,null,959,null,157698,null,1739,null,112732,null,1256,null,11342,null,1424,null,101390,null,1953,null,2694215,null,3259,null,473581,null,1601,null,3042,null,1129,null,470539,null,2009,null,630383,null,2425,null,3811,null,1546,null,626572,null,2688,null,1212294,null,2637,null,20117,null,2439,null,1192177,null,3312,null,196196,null,1496,null,8046,null,1375,null,188150,null,1831,null,181761,null,2333,null,21466,null,2519,null,160295,null,3291,null,0400000US24,Maryland,24
6017517,null,1735,null,2906061,null,3322,null,534351,null,1792,null,6441,null,1671,null,527910,null,2584,null,730960,null,2541,null,4798,null,1061,null,726162,null,2560,null,1302268,null,2786,null,22102,null,2496,null,1280166,null,3020,null,192781,null,1485,null,7247,null,1411,null,185534,null,1989,null,145701,null,1765,null,14126,null,1781,null,131575,null,2366,null,3111456,null,2780,null,511047,null,1416,null,3163,null,1046,null,507884,null,1754,null,744564,null,2383,null,4730,null,1172,null,739834,null,2471,null,1382296,null,2432,null,27703,null,2672,null,1354593,null,3538,null,231855,null,1481,null,9759,null,1445,null,222096,null,1837,null,241694,null,2348,null,32519,null,2572,null,209175,null,3257,null,0400000US25,Massachusetts,25
9241844,null,2607,null,4509540,null,5111,null,902284,null,2973,null,10327,null,1432,null,891957,null,3066,null,1082929,null,3699,null,10425,null,1451,null,1072504,null,4000,null,1984409,null,3822,null,53026,null,4107,null,1931383,null,5252,null,312635,null,1646,null,15080,null,1390,null,297555,null,2119,null,227283,null,1562,null,24395,null,2043,null,202888,null,2292,null,4732304,null,4575,null,861931,null,2554,null,5775,null,1255,null,856156,null,2601,null,1088009,null,3229,null,10395,null,1584,null,1077614,null,3552,null,2066625,null,4120,null,57771,null,3390,null,2008854,null,5521,null,361041,null,1923,null,16199,null,1804,null,344842,null,2741,null,354698,null,2404,null,51733,null,3008,null,302965,null,3886,null,0400000US26,Michigan,26
4795283,null,2053,null,2377323,null,3156,null,456205,null,1763,null,4978,null,1001,null,451227,null,1783,null,602538,null,2702,null,3286,null,1020,null,599252,null,2832,null,1053363,null,2534,null,15391,null,1677,null,1037972,null,3183,null,154061,null,958,null,5443,null,965,null,148618,null,1322,null,111156,null,1334,null,10086,null,938,null,101070,null,1552,null,2417960,null,2704,null,436502,null,1961,null,2879,null,690,null,433623,null,1945,null,585971,null,2241,null,3060,null,786,null,582911,null,2396,null,1050305,null,2609,null,17480,null,1743,null,1032825,null,3111,null,173295,null,1123,null,5475,null,893,null,167820,null,1420,null,171887,null,2051,null,19526,null,1706,null,152361,null,2433,null,0400000US27,Minnesota,27
2651933,null,3431,null,1271077,null,5184,null,286550,null,3491,null,2948,null,749,null,283602,null,3477,null,321311,null,3819,null,4220,null,1249,null,317091,null,3754,null,519027,null,5499,null,19945,null,2207,null,499082,null,5837,null,88187,null,1978,null,5919,null,1209,null,82268,null,2071,null,56002,null,1952,null,8734,null,1365,null,47268,null,2227,null,1380856,null,4622,null,260751,null,3512,null,1989,null,763,null,258762,null,3481,null,336973,null,4165,null,3897,null,1294,null,333076,null,4466,null,578233,null,4267,null,25889,null,2126,null,552344,null,4679,null,107559,null,1956,null,9884,null,1468,null,97675,null,2287,null,97340,null,2158,null,21502,null,2526,null,75838,null,2873,null,0400000US28,Mississippi,28
5396554,null,2678,null,2611306,null,4660,null,521300,null,2842,null,6243,null,1216,null,515057,null,3029,null,642413,null,3358,null,5562,null,1208,null,636851,null,3515,null,1123755,null,3656,null,32011,null,2943,null,1091744,null,4357,null,187995,null,1174,null,8628,null,1326,null,179367,null,1547,null,135843,null,2384,null,15632,null,1767,null,120211,null,2702,null,2785248,null,5261,null,498432,null,2459,null,3292,null,710,null,495140,null,2729,null,661015,null,4213,null,5505,null,1380,null,655510,null,4417,null,1192389,null,3354,null,38050,null,2959,null,1154339,null,3932,null,220357,null,1485,null,10323,null,1588,null,210034,null,1965,null,213055,null,2720,null,28034,null,2241,null,185021,null,3174,null,0400000US29,Missouri,29
888814,null,1730,null,439313,null,2140,null,79931,null,1433,null,509,null,280,null,79422,null,1463,null,105657,null,1666,null,843,null,511,null,104814,null,1752,null,194314,null,2179,null,4658,null,1003,null,189656,null,2696,null,34262,null,578,null,1213,null,431,null,33049,null,662,null,25149,null,459,null,3104,null,852,null,22045,null,939,null,449501,null,2186,null,80298,null,1631,null,445,null,280,null,79853,null,1610,null,102883,null,1349,null,1368,null,696,null,101515,null,1561,null,196278,null,1553,null,4471,null,915,null,191807,null,1738,null,35434,null,488,null,1273,null,481,null,34161,null,739,null,34608,null,843,null,4679,null,959,null,29929,null,1276,null,0400000US30,Montana,30
1619186,null,1588,null,798340,null,2964,null,161323,null,1978,null,983,null,392,null,160340,null,2019,null,207167,null,1853,null,965,null,507,null,206202,null,1895,null,334002,null,2192,null,4729,null,815,null,329273,null,2297,null,53181,null,897,null,1848,null,507,null,51333,null,992,null,42667,null,845,null,4352,null,666,null,38315,null,1094,null,820846,null,2227,null,152817,null,1477,null,1146,null,463,null,151671,null,1543,null,202593,null,1700,null,1214,null,497,null,201379,null,1605,null,337800,null,1748,null,5997,null,1111,null,331803,null,2061,null,60977,null,853,null,2255,null,571,null,58722,null,992,null,66659,null,1274,null,8080,null,1876,null,58579,null,2298,null,0400000US31,Nebraska,31
2369710,null,2226,null,1197192,null,3184,null,241788,null,1552,null,1273,null,560,null,240515,null,1606,null,300382,null,3039,null,1948,null,816,null,298434,null,3297,null,518783,null,3062,null,9067,null,2006,null,509716,null,3251,null,82708,null,792,null,4061,null,933,null,78647,null,1238,null,53531,null,705,null,5577,null,1338,null,47954,null,1462,null,1172518,null,2304,null,226748,null,1197,null,1616,null,581,null,225132,null,1389,null,282538,null,2141,null,828,null,472,null,281710,null,2209,null,508368,null,1996,null,11011,null,1879,null,497357,null,2546,null,87536,null,1042,null,4016,null,793,null,83520,null,1207,null,67328,null,1254,null,10819,null,1545,null,56509,null,1946,null,0400000US32,Nevada,32
1224663,null,947,null,602238,null,1899,null,111527,null,1155,null,1322,null,679,null,110205,null,1304,null,133327,null,1823,null,1117,null,472,null,132210,null,1997,null,287425,null,1635,null,3776,null,956,null,283649,null,1822,null,41165,null,473,null,890,null,373,null,40275,null,596,null,28794,null,477,null,2646,null,792,null,26148,null,890,null,622425,null,1698,null,106372,null,1101,null,608,null,384,null,105764,null,1271,null,132871,null,1259,null,642,null,354,null,132229,null,1248,null,293782,null,1526,null,5124,null,1355,null,288658,null,2031,null,45849,null,1138,null,888,null,467,null,44961,null,1198,null,43551,null,816,null,4989,null,1132,null,38562,null,1360,null,0400000US33,New Hampshire,33
7999797,null,2413,null,3884793,null,4105,null,761822,null,2202,null,8381,null,1517,null,753441,null,2494,null,903008,null,3037,null,6837,null,1492,null,896171,null,3399,null,1759746,null,3479,null,33103,null,2848,null,1726643,null,4489,null,261508,null,1961,null,10069,null,1485,null,251439,null,2289,null,198709,null,1754,null,20773,null,1787,null,177936,null,2584,null,4115004,null,3584,null,726030,null,1949,null,4470,null,1078,null,721560,null,2055,null,891165,null,2383,null,5027,null,1247,null,886138,null,2456,null,1856747,null,2857,null,33836,null,2861,null,1822911,null,4161,null,318631,null,1709,null,14092,null,1765,null,304539,null,2313,null,322431,null,2721,null,49081,null,3719,null,273350,null,4282,null,0400000US34,New Jersey,34
1804602,null,2368,null,876693,null,2969,null,180190,null,2126,null,1740,null,577,null,178450,null,2215,null,223832,null,2234,null,3482,null,1130,null,220350,null,2453,null,359017,null,2845,null,10662,null,1909,null,348355,null,3465,null,65926,null,1433,null,3487,null,1006,null,62439,null,1711,null,47728,null,1122,null,6370,null,939,null,41358,null,1406,null,927909,null,2382,null,173540,null,2172,null,1349,null,618,null,172191,null,2255,null,226240,null,2166,null,2388,null,984,null,223852,null,2338,null,385692,null,2463,null,11230,null,1630,null,374462,null,3090,null,73860,null,1285,null,5227,null,1061,null,68633,null,1588,null,68577,null,1290,null,12314,null,1628,null,56263,null,2208,null,0400000US35,New Mexico,35
18002321,null,3468,null,8665795,null,5681,null,1633817,null,3431,null,17998,null,1946,null,1615819,null,3597,null,2207360,null,5367,null,15562,null,2183,null,2191798,null,5624,null,3789113,null,5807,null,76817,null,4797,null,3712296,null,8059,null,588446,null,1898,null,25552,null,2475,null,562894,null,3037,null,447059,null,1980,null,49666,null,2798,null,397393,null,3259,null,9336526,null,4822,null,1563630,null,2754,null,10601,null,1743,null,1553029,null,3438,null,2250803,null,3192,null,11921,null,1874,null,2238882,null,4138,null,4067983,null,3403,null,82692,null,5055,null,3985291,null,6114,null,726392,null,2080,null,37246,null,2137,null,689146,null,2930,null,727718,null,4271,null,132105,null,5439,null,595613,null,7038,null,0400000US36,New York,36
8357927,null,6013,null,4015518,null,7270,null,813097,null,4364,null,8516,null,1578,null,804581,null,4481,null,982029,null,6731,null,8822,null,1923,null,973207,null,7014,null,1762994,null,6491,null,41861,null,3852,null,1721133,null,6999,null,276859,null,1914,null,14744,null,1697,null,262115,null,2515,null,180539,null,1817,null,20369,null,1561,null,160170,null,2267,null,4342409,null,6321,null,777682,null,4271,null,5231,null,1251,null,772451,null,4524,null,1025903,null,5500,null,7987,null,2073,null,1017916,null,6012,null,1909418,null,4814,null,55211,null,3921,null,1854207,null,6387,null,332846,null,2730,null,17153,null,1773,null,315693,null,2892,null,296560,null,2538,null,51939,null,3423,null,244621,null,3808,null,0400000US37,North Carolina,37
583241,null,1231,null,291379,null,1592,null,52573,null,1024,null,211,null,133,null,52362,null,1040,null,82576,null,1409,null,287,null,190,null,82289,null,1449,null,118253,null,1238,null,1855,null,526,null,116398,null,1390,null,20204,null,449,null,692,null,251,null,19512,null,515,null,17773,null,327,null,892,null,291,null,16881,null,418,null,291862,null,1403,null,47598,null,997,null,198,null,150,null,47400,null,1003,null,76717,null,1137,null,515,null,343,null,76202,null,1155,null,118955,null,1226,null,2351,null,585,null,116604,null,1257,null,22062,null,588,null,453,null,220,null,21609,null,623,null,26530,null,579,null,1988,null,568,null,24542,null,769,null,0400000US38,North Dakota,38
