B05009_001E,B05009_001EA,B05009_001M,B05009_001MA,B05009_002E,B05009_002EA,B05009_002M,B05009_002MA,B05009_003E,B05009_003EA,B05009_003M,B05009_003MA,B05009_004E,B05009_004EA,B05009_004M,B05009_004MA,B05009_005E,B05009_005EA,B05009_005M,B05009_005MA,B05009_006E,B05009_006EA,B05009_006M,B05009_006MA,B05009_007E,B05009_007EA,B05009_007M,B05009_007MA,B05009_008E,B05009_008EA,B05009_008M,B05009_008MA,B05009_009E,B05009_009EA,B05009_009M,B05009_009MA,B05009_010E,B05009_010EA,B05009_010M,B05009_010MA,B05009_011E,B05009_011EA,B05009_011M,B05009_011MA,B05009_012E,B05009_012EA,B05009_012M,B05009_012MA,B05009_013E,B05009_013EA,B05009_013M,B05009_013MA,B05009_014E,B05009_014EA,B05009_014M,B05009_014MA,B05009_015E,B05009_015EA,B05009_015M,B05009_015MA,B05009_016E,B05009_016EA,B05009_016M,B05009_016MA,B05009_017E,B05009_017EA,B05009_017M,B05009_017MA,B05009_018E,B05009_018EA,B05009_018M,B05009_018MA,B05009_019E,B05009_019EA,B05009_019M,B05009_019MA,B05009_020E,B05009_020EA,B05009_020M,B05009_020MA,B05009_021E,B05009_021EA,B05009_021M,B05009_021MA,B05009_022E,B05009_022EA,B05009_022M,B05009_022MA,B05009_023E,B05009_023EA,B05009_023M,B05009_023MA,B05009_024E,B05009_024EA,B05009_024M,B05009_024MA,B05009_025E,B05009_025EA,B05009_025M,B05009_025MA,B05009_026E,B05009_026EA,B05009_026M,B05009_026MA,B05009_027E,B05009_027EA,B05009_027M,B05009_027MA,B05009_028E,B05009_028EA,B05009_028M,B05009_028MA,B05009_029E,B05009_029EA,B05009_029M,B05009_029MA,B05009_030E,B05009_030EA,B05009_030M,B05009_030MA,B05009_031E,B05009_031EA,B05009_031M,B05009_031MA,B05009_032E,B05009_032EA,B05009_032M,B05009_032MA,B05009_033E,B05009_033EA,B05009_033M,B05009_033MA,B05009_034E,B05009_034EA,B05009_034M,B05009_034MA,B05009_035E,B05009_035EA,B05009_035M,B05009_035MA,B05009_036E,B05009_036EA,B05009_036M,B05009_036MA,B05009_037E,B05009_037EA,B05009_037M,B05009_037MA,GEO_ID,NAME,state
472078,null,3628,null,165887,null,3070,null,93503,null,4409,null,92378,null,4343,null,1125,null,618,null,68955,null,3900,null,15127,null,2303,null,14214,null,2178,null,913,null,575,null,9421,null,2152,null,9346,null,2157,null,75,null,115,null,72384,null,4988,null,71927,null,4944,null,457,null,495,null,63941,null,4477,null,8443,null,2168,null,8031,null,2118,null,412,null,489,null,306191,null,3660,null,191102,null,7338,null,179991,null,7160,null,11111,null,2373,null,143600,null,6711,null,31708,null,4217,null,22283,null,3169,null,9425,null,2159,null,15794,null,2680,null,14703,null,2465,null,1091,null,717,null,115089,null,6647,null,111157,null,6704,null,3932,null,1712,null,97786,null,6427,null,17303,null,3114,null,13524,null,2477,null,3779,null,1726,null,0400000US35,New Mexico,35
4199394,null,9639,null,1372248,null,10349,null,921132,null,12638,null,901051,null,12416,null,20081,null,2873,null,563901,null,10354,null,253859,null,8872,null,238132,null,8385,null,15727,null,2565,null,103372,null,6895,null,102133,null,6810,null,1239,null,649,null,451116,null,12434,null,443245,null,12391,null,7871,null,1709,null,316913,null,11012,null,134203,null,7099,null,127731,null,6850,null,6472,null,1479,null,2827146,null,10366,null,1845436,null,20450,null,1719529,null,19727,null,125907,null,6999,null,1200714,null,16348,null,479461,null,14771,null,367129,null,12715,null,112332,null,6866,null,165261,null,8614,null,159086,null,8390,null,6175,null,2057,null,981710,null,18881,null,913689,null,17984,null,68021,null,5290,null,687866,null,16074,null,293844,null,11775,null,230284,null,10176,null,63560,null,5137,null,0400000US36,New York,36
2108014,null,8573,null,728483,null,7916,null,470949,null,9472,null,463048,null,9313,null,7901,null,1435,null,366491,null,8177,null,74665,null,5471,null,69064,null,5384,null,5601,null,1350,null,29793,null,3633,null,29597,null,3624,null,196,null,168,null,257534,null,9194,null,255232,null,9093,null,2302,null,1242,null,220223,null,8095,null,37311,null,4681,null,35752,null,4512,null,1559,null,878,null,1379531,null,9926,null,917666,null,13547,null,881682,null,13209,null,35984,null,4601,null,773504,null,12003,null,96367,null,7602,null,66018,null,5943,null,30349,null,4316,null,47795,null,5356,null,45684,null,5149,null,2111,null,785,null,461865,null,13288,null,447333,null,13027,null,14532,null,2834,null,419443,null,12259,null,42422,null,4721,null,30027,null,3755,null,12395,null,2576,null,0400000US37,North Carolina,37
135274,null,1422,null,47044,null,1355,null,34406,null,1804,null,34160,null,1857,null,246,null,301,null,32668,null,1887,null,485,null,415,null,304,null,321,null,181,null,239,null,1253,null,562,null,1253,null,562,null,0,null,208,null,12638,null,1763,null,12501,null,1700,null,137,null,308,null,12407,null,1747,null,231,null,290,null,231,null,290,null,0,null,208,null,88230,null,1717,null,67835,null,2443,null,66843,null,2502,null,992,null,462,null,65007,null,2434,null,703,null,429,null,416,null,342,null,287,null,277,null,2125,null,842,null,1753,null,783,null,372,null,314,null,20395,null,2347,null,19618,null,2438,null,777,null,662,null,20107,null,2402,null,288,null,298,null,151,null,193,null,137,null,225,null,0400000US38,North Dakota,38
2596765,null,6717,null,853615,null,6157,null,556814,null,8401,null,549496,null,8481,null,7318,null,1486,null,502432,null,8688,null,28946,null,3306,null,24502,null,3314,null,4444,null,1242,null,25436,null,2752,null,25362,null,2745,null,74,null,97,null,296801,null,9458,null,295993,null,9440,null,808,null,420,null,286682,null,9590,null,10119,null,2139,null,9654,null,2078,null,465,null,321,null,1743150,null,6976,null,1169591,null,15399,null,1144700,null,14765,null,24891,null,3022,null,1090543,null,14680,null,44602,null,4544,null,25856,null,3292,null,18746,null,2971,null,34446,null,3996,null,33086,null,3839,null,1360,null,712,null,573559,null,14650,null,568055,null,14607,null,5504,null,1476,null,554638,null,13822,null,18921,null,3334,null,14639,null,2753,null,4282,null,1470,null,0400000US39,Ohio,39
839330,null,6395,null,295347,null,4910,null,196460,null,6058,null,194288,null,6203,null,2172,null,1063,null,166473,null,6544,null,21117,null,2733,null,19374,null,2601,null,1743,null,980,null,8870,null,2359,null,8870,null,2359,null,0,null,248,null,98887,null,5528,null,98819,null,5511,null,68,null,104,null,92854,null,5678,null,6033,null,1764,null,5965,null,1725,null,68,null,104,null,543983,null,5646,null,369565,null,8378,null,359336,null,8623,null,10229,null,2031,null,323534,null,7887,null,31077,null,3107,null,23103,null,2976,null,7974,null,1961,null,14954,null,2388,null,13829,null,2287,null,1125,null,538,null,174418,null,8186,null,172734,null,8140,null,1684,null,644,null,164084,null,8099,null,10334,null,2302,null,8719,null,2277,null,1615,null,627,null,0400000US40,Oklahoma,40
824702,null,3877,null,278744,null,3803,null,200205,null,6720,null,196142,null,6314,null,4063,null,1233,null,146858,null,5940,null,34597,null,4141,null,32537,null,3792,null,2060,null,987,null,18750,null,2918,null,18286,null,2936,null,464,null,428,null,78539,null,5927,null,77873,null,5859,null,666,null,462,null,66121,null,5255,null,12418,null,2216,null,11867,null,2177,null,551,null,437,null,545958,null,5170,null,378900,null,8226,null,357224,null,8910,null,21676,null,3670,null,289410,null,9178,null,60394,null,5810,null,41977,null,4423,null,18417,null,3401,null,29096,null,3443,null,27699,null,3328,null,1397,null,619,null,167058,null,7505,null,160804,null,7518,null,6254,null,1637,null,145683,null,6827,null,21375,null,3131,null,15734,null,2709,null,5641,null,1589,null,0400000US41,Oregon,41
2638041,null,7463,null,856408,null,7453,null,561753,null,8535,null,555313,null,8424,null,6440,null,1065,null,483172,null,8051,null,48014,null,3872,null,44989,null,3792,null,3025,null,926,null,30567,null,3093,null,30110,null,3134,null,457,null,448,null,294655,null,7931,null,292824,null,7953,null,1831,null,776,null,273411,null,7675,null,21244,null,3537,null,19996,null,3368,null,1248,null,731,null,1781633,null,9377,null,1223293,null,12602,null,1187992,null,12432,null,35301,null,4079,null,1094428,null,13067,null,79083,null,4488,null,51845,null,3799,null,27238,null,3533,null,49782,null,5071,null,47795,null,4780,null,1987,null,990,null,558340,null,12280,null,550127,null,12336,null,8213,null,1760,null,527802,null,12531,null,30538,null,3924,null,24265,null,3568,null,6273,null,1508,null,0400000US42,Pennsylvania,42
219108,null,2219,null,70304,null,2064,null,45929,null,2954,null,45154,null,3001,null,775,null,459,null,33982,null,2541,null,5611,null,1399,null,5076,null,1274,null,535,null,408,null,6336,null,1361,null,6206,null,1355,null,130,null,173,null,24375,null,2808,null,24162,null,2824,null,213,null,215,null,18015,null,2686,null,6360,null,1588,null,6197,null,1580,null,163,null,203,null,148804,null,2403,null,97830,null,4145,null,93929,null,4155,null,3901,null,1145,null,75392,null,3268,null,12815,null,1876,null,9616,null,1706,null,3199,null,1037,null,9623,null,1832,null,9379,null,1810,null,244,null,260,null,50974,null,4193,null,48252,null,4241,null,2722,null,1095,null,39451,null,4153,null,11523,null,2205,null,9188,null,2008,null,2335,null,1003,null,0400000US44,Rhode Island,44
999549,null,5475,null,339622,null,4518,null,202447,null,5296,null,199583,null,5350,null,2864,null,1077,null,176247,null,5382,null,16397,null,2887,null,14774,null,2697,null,1623,null,844,null,9803,null,2026,null,9803,null,2026,null,0,null,287,null,137175,null,5810,null,136197,null,5766,null,978,null,846,null,127929,null,5608,null,9246,null,2265,null,8652,null,2131,null,594,null,814,null,659927,null,5920,null,411389,null,9509,null,400977,null,9732,null,10412,null,2054,null,376978,null,9709,null,20754,null,3111,null,13372,null,2543,null,7382,null,1771,null,13657,null,2301,null,12776,null,2301,null,881,null,545,null,248538,null,9359,null,244450,null,9673,null,4088,null,1306,null,236740,null,9462,null,11798,null,2422,null,8404,null,2452,null,3394,null,1282,null,0400000US45,South Carolina,45
186443,null,2222,null,67273,null,2084,null,44234,null,2223,null,44170,null,2247,null,64,null,101,null,41442,null,2108,null,425,null,252,null,425,null,252,null,0,null,223,null,2367,null,847,null,2367,null,847,null,0,null,223,null,23039,null,2567,null,22995,null,2577,null,44,null,78,null,22763,null,2574,null,276,null,291,null,276,null,291,null,0,null,223,null,119170,null,2311,null,85453,null,3634,null,84158,null,3424,null,1295,null,818,null,80238,null,3074,null,1774,null,945,null,1207,null,681,null,567,null,600,null,3441,null,1394,null,3053,null,1118,null,388,null,378,null,33717,null,2922,null,33717,null,2922,null,0,null,223,null,33513,null,2942,null,204,null,183,null,204,null,183,null,0,null,223,null,0400000US46,South Dakota,46
1380687,null,7371,null,469778,null,5120,null,300818,null,6466,null,296514,null,6485,null,4304,null,1313,null,258501,null,6161,null,28724,null,3197,null,26212,null,2888,null,2512,null,1052,null,13593,null,2371,null,13223,null,2454,null,370,null,310,null,168960,null,7162,null,168409,null,7114,null,551,null,375,null,156575,null,6862,null,12385,null,2289,null,12012,null,2214,null,373,null,339,null,910909,null,6772,null,599866,null,11015,null,581308,null,11224,null,18558,null,2580,null,541338,null,11321,null,37384,null,4142,null,22759,null,3465,null,14625,null,2226,null,21144,null,3117,null,19589,null,3165,null,1555,null,602,null,311043,null,10372,null,307601,null,10220,null,3442,null,1463,null,298622,null,9885,null,12421,null,2692,null,9933,null,2474,null,2488,null,1128,null,0400000US47,Tennessee,47
6362922,null,16300,null,2282291,null,14192,null,1497602,null,20091,null,1468346,null,19901,null,29256,null,3700,null,899842,null,19509,null,397479,null,11138,null,372574,null,10693,null,24905,null,3595,null,200281,null,8883,null,198876,null,8975,null,1405,null,782,null,784689,null,16448,null,777677,null,16682,null,7012,null,1461,null,616032,null,13964,null,168657,null,9214,null,162900,null,9176,null,5757,null,1365,null,4080631,null,13157,null,2771188,null,25646,null,2562576,null,26297,null,208612,null,8829,null,1747188,null,22532,null,700107,null,18133,null,516731,null,16485,null,183376,null,8568,null,323893,null,10813,null,303661,null,10849,null,20232,null,3581,null,1309443,null,22968,null,1239769,null,21170,null,69674,null,6777,null,1009715,null,19979,null,299728,null,15424,null,234013,null,12128,null,65715,null,6729,null,0400000US48,Texas,48
822722,null,3943,null,312236,null,3866,null,264527,null,5126,null,262140,null,5248,null,2387,null,1031,null,220354,null,5503,null,24467,null,3698,null,22465,null,3699,null,2002,null,940,null,19706,null,2653,null,19452,null,2620,null,254,null,321,null,47709,null,3941,null,47561,null,3918,null,148,null,147,null,38827,null,3776,null,8882,null,2071,null,8781,null,2067,null,101,null,122,null,510486,null,4191,null,411073,null,7796,null,395706,null,8620,null,15367,null,3173,null,345484,null,7409,null,40071,null,4695,null,28204,null,3959,null,11867,null,2622,null,25518,null,3442,null,23230,null,3045,null,2288,null,1780,null,99413,null,7445,null,95455,null,7497,null,3958,null,1408,null,84205,null,7150,null,15208,null,3635,null,11616,null,2974,null,3592,null,1346,null,0400000US49,Utah,49
123122,null,1260,null,38250,null,1266,null,26585,null,1890,null,26425,null,1903,null,160,null,142,null,24545,null,1914,null,812,null,548,null,752,null,529,null,60,null,102,null,1228,null,459,null,1194,null,447,null,34,null,65,null,11665,null,1712,null,11594,null,1699,null,71,null,120,null,11227,null,1698,null,438,null,321,null,438,null,321,null,0,null,211,null,84872,null,1513,null,57617,null,2855,null,56185,null,2791,null,1432,null,547,null,54272,null,2543,null,1439,null,834,null,905,null,667,null,534,null,354,null,1906,null,642,null,1744,null,597,null,162,null,161,null,27255,null,2831,null,26791,null,2821,null,464,null,238,null,26710,null,2897,null,545,null,377,null,427,null,377,null,118,null,107,null,0400000US50,Vermont,50
1717880,null,6894,null,587759,null,6370,null,414932,null,8342,null,409393,null,8185,null,5539,null,1224,null,312534,null,7440,null,66296,null,5031,null,63105,null,4879,null,3191,null,896,null,36102,null,3804,null,35682,null,3727,null,420,null,375,null,172827,null,7472,null,170891,null,7519,null,1936,null,864,null,151974,null,7113,null,20853,null,2996,null,19291,null,3073,null,1562,null,824,null,1130121,null,7612,null,790704,null,11525,null,754738,null,11040,null,35966,null,3684,null,636715,null,11293,null,101475,null,5672,null,73399,null,5287,null,28076,null,3280,null,52514,null,5242,null,49285,null,5105,null,3229,null,1200,null,339417,null,11657,null,327406,null,11615,null,12011,null,2177,null,303344,null,11204,null,36073,null,4469,null,24830,null,3579,null,11243,null,2244,null,0400000US51,Virginia,51
1469575,null,5511,null,491789,null,4967,null,358700,null,7633,null,349207,null,7853,null,9493,null,1939,null,253488,null,7429,null,66748,null,4690,null,59876,null,4819,null,6872,null,1815,null,38464,null,3770,null,37844,null,3843,null,620,null,375,null,133089,null,6265,null,131856,null,6307,null,1233,null,611,null,109464,null,6144,null,23625,null,3185,null,22503,null,3147,null,1122,null,602,null,977786,null,6246,null,696234,null,9719,null,648919,null,10047,null,47315,null,4573,null,511903,null,8531,null,123503,null,6677,null,83559,null,5950,null,39944,null,4540,null,60828,null,4805,null,57360,null,4693,null,3468,null,1122,null,281552,null,10555,null,271092,null,10386,null,10460,null,1789,null,240885,null,10101,null,40667,null,4278,null,31001,null,3697,null,9666,null,1681,null,0400000US53,Washington,53
362314,null,3585,null,120740,null,3124,null,77696,null,3998,null,77600,null,3978,null,96,null,143,null,74850,null,3896,null,1123,null,592,null,1123,null,592,null,0,null,265,null,1723,null,760,null,1723,null,760,null,0,null,265,null,43044,null,3547,null,43044,null,3547,null,0,null,265,null,42712,null,3498,null,332,null,308,null,332,null,308,null,0,null,265,null,241574,null,4096,null,165499,null,6503,null,164535,null,6391,null,964,null,662,null,160226,null,6210,null,1904,null,905,null,1146,null,569,null,758,null,658,null,3369,null,1141,null,3195,null,1117,null,174,null,176,null,76075,null,6199,null,75493,null,6197,null,582,null,510,null,75045,null,6265,null,1030,null,647,null,448,null,393,null,582,null,510,null,0400000US54,West Virginia,54
1261196,null,4355,null,420107,null,4527,null,297799,null,5798,null,293904,null,5599,null,3895,null,951,null,260391,null,5986,null,20909,null,2936,null,19631,null,2912,null,1278,null,575,null,16499,null,2602,null,16183,null,2546,null,316,null,322,null,122308,null,4651,null,121562,null,4589,null,746,null,469,null,115757,null,4757,null,6551,null,1415,null,6262,null,1409,null,289,null,237,null,841089,null,5020,null,602574,null,8654,null,586647,null,8356,null,15927,null,2134,null,546692,null,8185,null,34497,null,2824,null,24100,null,2779,null,10397,null,1520,null,21385,null,2998,null,20123,null,2854,null,1262,null,670,null,238515,null,8318,null,235227,null,8264,null,3288,null,1418,null,224191,null,8152,null,14324,null,2719,null,11538,null,2254,null,2786,null,1291,null,0400000US55,Wisconsin,55
120217,null,2014,null,43354,null,1745,null,29951,null,2352,null,29720,null,2342,null,231,null,331,null,28171,null,2433,null,866,null,754,null,866,null,754,null,0,null,261,null,914,null,505,null,914,null,505,null,0,null,261,null,13403,null,2121,null,13403,null,2121,null,0,null,261,null,13258,null,2075,null,145,null,250,null,145,null,250,null,0,null,261,null,76863,null,2014,null,55911,null,2955,null,55535,null,2972,null,376,null,312,null,53164,null,3170,null,1172,null,731,null,828,null,607,null,344,null,305,null,1575,null,819,null,1565,null,823,null,10,null,21,null,20952,null,2710,null,20952,null,2710,null,0,null,261,null,19947,null,2464,null,1005,null,746,null,1005,null,746,null,0,null,261,null,0400000US56,Wyoming,56
916049,null,5325,null,265901,null,3918,null,119479,null,5651,null,119136,null,5636,null,343,null,306,null,111372,null,5349,null,2276,null,872,null,2062,null,839,null,214,null,269,null,5831,null,1282,null,5702,null,1291,null,129,null,154,null,146422,null,5863,null,145935,null,5880,null,487,null,392,null,141587,null,5890,null,4835,null,1297,null,4348,null,1284,null,487,null,392,null,650148,null,5723,null,313169,null,7594,null,310357,null,7697,null,2812,null,1043,null,293401,null,7736,null,6283,null,1467,null,4493,null,1388,null,1790,null,831,null,13485,null,2442,null,12463,null,2317,null,1022,null,634,null,336979,null,9261,null,334977,null,9044,null,2002,null,884,null,324980,null,9151,null,11999,null,2113,null,9997,null,2018,null,2002,null,884,null,0400000US72,Puerto Rico,72
