B14004_001E,B14004_001EA,B14004_001M,B14004_001MA,B14004_002E,B14004_002EA,B14004_002M,B14004_002MA,B14004_003E,B14004_003EA,B14004_003M,B14004_003MA,B14004_004E,B14004_004EA,B14004_004M,B14004_004MA,B14004_005E,B14004_005EA,B14004_005M,B14004_005MA,B14004_006E,B14004_006EA,B14004_006M,B14004_006MA,B14004_007E,B14004_007EA,B14004_007M,B14004_007MA,B14004_008E,B14004_008EA,B14004_008M,B14004_008MA,B14004_009E,B14004_009EA,B14004_009M,B14004_009MA,B14004_010E,B14004_010EA,B14004_010M,B14004_010MA,B14004_011E,B14004_011EA,B14004_011M,B14004_011MA,B14004_012E,B14004_012EA,B14004_012M,B14004_012MA,B14004_013E,B14004_013EA,B14004_013M,B14004_013MA,B14004_014E,B14004_014EA,B14004_014M,B14004_014MA,B14004_015E,B14004_015EA,B14004_015M,B14004_015MA,B14004_016E,B14004_016EA,B14004_016M,B14004_016MA,B14004_017E,B14004_017EA,B14004_017M,B14004_017MA,B14004_018E,B14004_018EA,B14004_018M,B14004_018MA,B14004_019E,B14004_019EA,B14004_019M,B14004_019MA,B14004_020E,B14004_020EA,B14004_020M,B14004_020MA,B14004_021E,B14004_021EA,B14004_021M,B14004_021MA,B14004_022E,B14004_022EA,B14004_022M,B14004_022MA,B14004_023E,B14004_023EA,B14004_023M,B14004_023MA,B14004_024E,B14004_024EA,B14004_024M,B14004_024MA,B14004_025E,B14004_025EA,B14004_025M,B14004_025MA,B14004_026E,B14004_026EA,B14004_026M,B14004_026MA,B14004_027E,B14004_027EA,B14004_027M,B14004_027MA,B14004_028E,B14004_028EA,B14004_028M,B14004_028MA,B14004_029E,B14004_029EA,B14004_029M,B14004_029MA,B14004_030E,B14004_030EA,B14004_030M,B14004_030MA,B14004_031E,B14004_031EA,B14004_031M,B14004_031MA,B14004_032E,B14004_032EA,B14004_032M,B14004_032MA,B14004_033E,B14004_033EA,B14004_033M,B14004_033MA,GEO_ID,NAME,state
9243143,null,3392,null,4453852,null,4219,null,252458,null,8177,null,1470,null,638,null,160562,null,5889,null,54497,null,4167,null,35929,null,3196,null,87418,null,6670,null,143,null,173,null,53756,null,5358,null,17455,null,2738,null,16064,null,1802,null,4113976,null,9677,null,246531,null,1826,null,338329,null,6857,null,653225,null,5331,null,2875891,null,5297,null,4789291,null,3212,null,338824,null,7440,null,1924,null,735,null,188663,null,6660,null,77482,null,4991,null,70755,null,3827,null,120048,null,6815,null,479,null,336,null,64114,null,5276,null,25426,null,2692,null,30029,null,2490,null,4330419,null,9125,null,238490,null,1934,null,284373,null,6133,null,622763,null,6249,null,3184793,null,5288,null,0400000US39,Ohio,39
2890196,null,2609,null,1411569,null,3164,null,84426,null,5476,null,294,null,214,null,56188,null,4586,null,18231,null,2278,null,9713,null,1438,null,19643,null,2743,null,813,null,937,null,9537,null,2157,null,4309,null,1093,null,4984,null,1247,null,1307500,null,6139,null,78674,null,1979,null,134430,null,4752,null,221090,null,3858,null,873306,null,3719,null,1478627,null,3054,null,109341,null,4892,null,560,null,388,null,59715,null,3547,null,26961,null,2632,null,22105,null,2319,null,22770,null,3043,null,69,null,117,null,11416,null,2685,null,6478,null,1213,null,4807,null,1075,null,1346516,null,5449,null,73562,null,1794,null,105588,null,4429,null,205386,null,3227,null,961980,null,3190,null,0400000US40,Oklahoma,40
3074258,null,2151,null,1517440,null,2407,null,84672,null,5277,null,803,null,466,null,46428,null,3771,null,21687,null,2145,null,15754,null,2578,null,22594,null,3052,null,104,null,124,null,10694,null,2592,null,6067,null,1407,null,5729,null,1143,null,1410174,null,5627,null,76753,null,1394,null,118883,null,4120,null,241224,null,3980,null,973314,null,3901,null,1556818,null,2584,null,101884,null,5315,null,994,null,467,null,50247,null,3411,null,24448,null,2709,null,26195,null,2471,null,28984,null,2816,null,88,null,107,null,13577,null,2190,null,7880,null,1270,null,7439,null,1263,null,1425950,null,5886,null,72933,null,1278,null,102199,null,4356,null,223836,null,3502,null,1026982,null,3689,null,0400000US41,Oregon,41
10200364,null,2746,null,4907312,null,3292,null,213235,null,7244,null,829,null,449,null,148763,null,5937,null,37274,null,2507,null,26369,null,2129,null,154720,null,7249,null,1401,null,590,null,103868,null,6896,null,29381,null,2381,null,20070,null,1995,null,4539357,null,9291,null,262174,null,2062,null,359644,null,7134,null,664118,null,4413,null,3253421,null,4531,null,5293052,null,3429,null,280284,null,8940,null,1366,null,551,null,165354,null,6530,null,55058,null,3439,null,58506,null,3652,null,212356,null,8579,null,744,null,447,null,137946,null,7238,null,36232,null,2845,null,37434,null,2438,null,4800412,null,9546,null,249597,null,1880,null,293346,null,7056,null,625736,null,5165,null,3631733,null,5018,null,0400000US42,Pennsylvania,42
865780,null,1347,null,412459,null,1406,null,20543,null,2182,null,93,null,148,null,13918,null,1889,null,3607,null,943,null,2925,null,781,null,20746,null,2750,null,0,null,287,null,14944,null,2559,null,3839,null,1145,null,1963,null,647,null,371170,null,3347,null,21182,null,651,null,27306,null,2721,null,57291,null,1845,null,265391,null,1536,null,453321,null,1394,null,30267,null,2910,null,117,null,141,null,17453,null,2172,null,6283,null,1495,null,6414,null,1301,null,23160,null,3081,null,146,null,181,null,16450,null,2541,null,3876,null,1004,null,2688,null,867,null,399894,null,3688,null,21955,null,847,null,23470,null,2566,null,53914,null,1866,null,300555,null,1771,null,0400000US44,Rhode Island,44
3601064,null,2353,null,1729876,null,3438,null,90457,null,5929,null,570,null,386,null,62169,null,4676,null,16343,null,2323,null,11375,null,1866,null,28372,null,3964,null,66,null,110,null,18514,null,3653,null,4306,null,1125,null,5486,null,1119,null,1611047,null,7214,null,96310,null,2421,null,157060,null,5707,null,258385,null,4726,null,1099292,null,4258,null,1871188,null,2868,null,124617,null,6656,null,842,null,515,null,68728,null,4704,null,29354,null,2750,null,25693,null,2644,null,36074,null,4144,null,240,null,209,null,19846,null,3580,null,7362,null,1474,null,8626,null,1556,null,1710497,null,7431,null,90304,null,2257,null,125893,null,4857,null,249730,null,4806,null,1244570,null,4156,null,0400000US45,South Carolina,45
640393,null,1515,null,316666,null,1799,null,18983,null,2039,null,610,null,521,null,12142,null,1501,null,4612,null,1340,null,1619,null,529,null,2511,null,778,null,0,null,223,null,1195,null,653,null,551,null,268,null,765,null,329,null,295172,null,2622,null,17414,null,1217,null,29323,null,2256,null,45623,null,2077,null,202812,null,1649,null,323727,null,1461,null,23300,null,1925,null,0,null,223,null,13089,null,1426,null,5200,null,1100,null,5011,null,1026,null,7724,null,1789,null,0,null,223,null,4974,null,1687,null,1066,null,497,null,1684,null,649,null,292703,null,2564,null,15933,null,974,null,22724,null,2020,null,41797,null,1926,null,212249,null,2092,null,0400000US46,South Dakota,46
4989688,null,3331,null,2400731,null,4053,null,116518,null,5596,null,310,null,209,null,72936,null,4508,null,25106,null,2999,null,18166,null,2127,null,44287,null,4652,null,210,null,195,null,24780,null,4224,null,10328,null,1760,null,8969,null,1425,null,2239926,null,7182,null,130085,null,2534,null,185181,null,4662,null,378181,null,4825,null,1546479,null,4942,null,2588957,null,3753,null,154914,null,6184,null,337,null,236,null,81136,null,4999,null,41396,null,3203,null,32045,null,2402,null,51861,null,4202,null,135,null,145,null,28459,null,3406,null,10772,null,1964,null,12495,null,1766,null,2382182,null,7659,null,122624,null,2477,null,166855,null,5456,null,364585,null,4567,null,1728118,null,4512,null,0400000US47,Tennessee,47
18671445,null,6166,null,9249473,null,7163,null,569071,null,14688,null,2459,null,839,null,348539,null,11299,null,135883,null,6526,null,82190,null,4279,null,121541,null,7359,null,556,null,476,null,63103,null,5814,null,29575,null,3092,null,28307,null,2919,null,8558861,null,13915,null,548983,null,5311,null,873466,null,11079,null,1660389,null,9521,null,5476023,null,7719,null,9421972,null,6277,null,701336,null,15268,null,4944,null,1256,null,400379,null,11059,null,166334,null,7753,null,129679,null,5374,null,154172,null,10612,null,835,null,535,null,76731,null,9458,null,38039,null,2932,null,38567,null,3464,null,8566464,null,16484,null,512953,null,4161,null,713651,null,11825,null,1501457,null,9614,null,5838403,null,9051,null,0400000US48,Texas,48
2012454,null,1680,null,1007710,null,2077,null,87483,null,4436,null,29,null,59,null,44979,null,3677,null,32908,null,2602,null,9567,null,1559,null,38884,null,3935,null,27,null,46,null,23380,null,3211,null,11688,null,1635,null,3789,null,902,null,881343,null,5606,null,64962,null,1062,null,101570,null,4299,null,184209,null,3594,null,530602,null,2548,null,1004744,null,1783,null,79180,null,4890,null,744,null,744,null,44706,null,3415,null,18714,null,2283,null,15016,null,1949,null,33535,null,3693,null,281,null,308,null,21864,null,3149,null,6247,null,1460,null,5143,null,912,null,892029,null,6248,null,60220,null,1301,null,95058,null,4572,null,189703,null,2764,null,547048,null,2913,null,0400000US49,Utah,49
518208,null,723,null,252222,null,1030,null,11156,null,1636,null,17,null,29,null,7651,null,1364,null,1722,null,621,null,1766,null,607,null,8965,null,1304,null,0,null,211,null,6766,null,1159,null,1414,null,664,null,785,null,314,null,232101,null,2374,null,13070,null,446,null,17119,null,1477,null,32896,null,1187,null,169016,null,1030,null,265986,null,1016,null,16424,null,1796,null,108,null,113,null,9961,null,1436,null,2598,null,682,null,3757,null,680,null,8608,null,1281,null,162,null,164,null,5372,null,1034,null,1618,null,557,null,1456,null,499,null,240954,null,2266,null,12580,null,599,null,15543,null,1413,null,30177,null,931,null,182654,null,1269,null,0400000US50,Vermont,50
6261651,null,3951,null,3048964,null,4538,null,195672,null,8718,null,1101,null,600,null,123662,null,7174,null,39482,null,3020,null,31427,null,2769,null,63095,null,4845,null,125,null,148,null,27680,null,3612,null,14705,null,2342,null,20585,null,2440,null,2790197,null,12160,null,160474,null,2888,null,263582,null,7626,null,460152,null,6212,null,1905989,null,6142,null,3212687,null,4754,null,246730,null,8074,null,1077,null,513,null,137238,null,6511,null,52573,null,3343,null,55842,null,3754,null,80277,null,5096,null,480,null,339,null,37688,null,3946,null,19696,null,2640,null,22413,null,2175,null,2885680,null,8645,null,147641,null,2965,null,205153,null,7450,null,430490,null,4956,null,2102396,null,6125,null,0400000US51,Virginia,51
5277716,null,2294,null,2617061,null,2694,null,146420,null,6121,null,664,null,379,null,85545,null,4991,null,33867,null,3169,null,26344,null,2320,null,37478,null,3657,null,67,null,87,null,15211,null,2618,null,13006,null,1991,null,9194,null,1456,null,2433163,null,6752,null,137463,null,1861,null,223376,null,5098,null,418715,null,4186,null,1653609,null,4156,null,2660655,null,2488,null,179959,null,8003,null,1558,null,704,null,96104,null,5461,null,39575,null,3066,null,42722,null,3441,null,46640,null,5288,null,183,null,185,null,23129,null,4962,null,10535,null,1758,null,12793,null,1696,null,2434056,null,8547,null,131617,null,1777,null,174906,null,4906,null,392696,null,4531,null,1734837,null,4837,null,0400000US53,Washington,53
1498929,null,1895,null,726155,null,2382,null,39203,null,2850,null,178,null,170,null,26448,null,2113,null,7548,null,1320,null,5029,null,1130,null,7866,null,2146,null,152,null,240,null,5484,null,1962,null,1063,null,378,null,1167,null,688,null,679086,null,3904,null,36068,null,1730,null,53110,null,2874,null,103075,null,2384,null,486833,null,2521,null,772774,null,2137,null,47253,null,3411,null,0,null,265,null,26269,null,2355,null,10585,null,1568,null,10399,null,1739,null,12168,null,2182,null,0,null,265,null,5759,null,1779,null,2956,null,1042,null,3453,null,865,null,713353,null,4393,null,33436,null,1535,null,46960,null,2592,null,98653,null,2137,null,534304,null,2503,null,0400000US54,West Virginia,54
4549531,null,2286,null,2245585,null,2565,null,133830,null,6099,null,315,null,238,null,87001,null,4541,null,28271,null,2756,null,18243,null,1731,null,38085,null,3884,null,0,null,216,null,21378,null,3359,null,8041,null,1385,null,8666,null,1334,null,2073670,null,6803,null,119223,null,1378,null,175615,null,4802,null,332146,null,3403,null,1446686,null,2956,null,2303946,null,2361,null,170729,null,5955,null,532,null,286,null,100973,null,4756,null,36356,null,2555,null,32868,null,2532,null,52400,null,3831,null,66,null,108,null,26245,null,3375,null,11292,null,1569,null,14797,null,1488,null,2080817,null,6139,null,113040,null,1412,null,146533,null,4368,null,297248,null,3816,null,1523996,null,3769,null,0400000US55,Wisconsin,55
427057,null,1652,null,214199,null,1672,null,11453,null,1672,null,35,null,57,null,7368,null,1170,null,2220,null,719,null,1830,null,738,null,1538,null,707,null,0,null,261,null,419,null,276,null,793,null,496,null,326,null,312,null,201208,null,2801,null,11228,null,830,null,21410,null,1652,null,34323,null,1548,null,134247,null,1636,null,212858,null,1409,null,17205,null,1819,null,0,null,261,null,9054,null,1233,null,3801,null,1067,null,4350,null,841,null,2428,null,906,null,0,null,261,null,1252,null,713,null,463,null,273,null,713,null,427,null,193225,null,2365,null,11094,null,742,null,15808,null,1623,null,30610,null,1262,null,135713,null,1566,null,0400000US56,Wyoming,56
3149891,null,643,null,1484597,null,1385,null,43938,null,3526,null,1033,null,411,null,30916,null,2948,null,8177,null,1481,null,3812,null,909,null,78915,null,4230,null,884,null,465,null,48577,null,2919,null,21157,null,2821,null,8297,null,1558,null,1361744,null,5785,null,87287,null,1566,null,123458,null,4016,null,237489,null,3768,null,913510,null,2773,null,1665294,null,1225,null,63783,null,3433,null,1172,null,546,null,47402,null,3334,null,8705,null,1837,null,6504,null,1259,null,106581,null,5075,null,799,null,454,null,58665,null,3305,null,30386,null,3131,null,16731,null,1943,null,1494930,null,6364,null,86955,null,1360,null,91509,null,4442,null,240493,null,4072,null,1075973,null,2635,null,0400000US72,Puerto Rico,72
