C20005A_001E,C20005A_001EA,C20005A_001M,C20005A_001MA,C20005A_002E,C20005A_002EA,C20005A_002M,C20005A_002MA,C20005A_003E,C20005A_003EA,C20005A_003M,C20005A_003MA,C20005A_004E,C20005A_004EA,C20005A_004M,C20005A_004MA,C20005A_005E,C20005A_005EA,C20005A_005M,C20005A_005MA,C20005A_006E,C20005A_006EA,C20005A_006M,C20005A_006MA,C20005A_007E,C20005A_007EA,C20005A_007M,C20005A_007MA,C20005A_008E,C20005A_008EA,C20005A_008M,C20005A_008MA,C20005A_009E,C20005A_009EA,C20005A_009M,C20005A_009MA,C20005A_010E,C20005A_010EA,C20005A_010M,C20005A_010MA,C20005A_011E,C20005A_011EA,C20005A_011M,C20005A_011MA,C20005A_012E,C20005A_012EA,C20005A_012M,C20005A_012MA,C20005A_013E,C20005A_013EA,C20005A_013M,C20005A_013MA,C20005A_014E,C20005A_014EA,C20005A_014M,C20005A_014MA,C20005A_015E,C20005A_015EA,C20005A_015M,C20005A_015MA,C20005A_016E,C20005A_016EA,C20005A_016M,C20005A_016MA,C20005A_017E,C20005A_017EA,C20005A_017M,C20005A_017MA,C20005A_018E,C20005A_018EA,C20005A_018M,C20005A_018MA,C20005A_019E,C20005A_019EA,C20005A_019M,C20005A_019MA,C20005A_020E,C20005A_020EA,C20005A_020M,C20005A_020MA,C20005A_021E,C20005A_021EA,C20005A_021M,C20005A_021MA,C20005A_022E,C20005A_022EA,C20005A_022M,C20005A_022MA,C20005A_023E,C20005A_023EA,C20005A_023M,C20005A_023MA,C20005A_024E,C20005A_024EA,C20005A_024M,C20005A_024MA,C20005A_025E,C20005A_025EA,C20005A_025M,C20005A_025MA,C20005A_026E,C20005A_026EA,C20005A_026M,C20005A_026MA,C20005A_027E,C20005A_027EA,C20005A_027M,C20005A_027MA,C20005A_028E,C20005A_028EA,C20005A_028M,C20005A_028MA,C20005A_029E,C20005A_029EA,C20005A_029M,C20005A_029MA,C20005A_030E,C20005A_030EA,C20005A_030M,C20005A_030MA,C20005A_031E,C20005A_031EA,C20005A_031M,C20005A_031MA,C20005A_032E,C20005A_032EA,C20005A_032M,C20005A_032MA,C20005A_033E,C20005A_033EA,C20005A_033M,C20005A_033MA,C20005A_034E,C20005A_034EA,C20005A_034M,C20005A_034MA,C20005A_035E,C20005A_035EA,C20005A_035M,C20005A_035MA,C20005A_036E,C20005A_036EA,C20005A_036M,C20005A_036MA,C20005A_037E,C20005A_037EA,C20005A_037M,C20005A_037MA,C20005A_038E,C20005A_038EA,C20005A_038M,C20005A_038MA,C20005A_039E,C20005A_039EA,C20005A_039M,C20005A_039MA,GEO_ID,NAME,state
1569224,null,8217,null,804778,null,4422,null,437329,null,8729,null,45,null,75,null,437284,null,8727,null,5656,null,1302,null,32674,null,3091,null,67184,null,5027,null,129437,null,5941,null,104791,null,5233,null,97542,null,4949,null,367449,null,8536,null,181122,null,5555,null,186327,null,7735,null,69222,null,5044,null,44346,null,4399,null,25806,null,3039,null,25938,null,2488,null,12471,null,1894,null,8544,null,1566,null,764446,null,5046,null,297118,null,7454,null,106,null,130,null,297012,null,7455,null,4977,null,1261,null,32061,null,3139,null,66346,null,4366,null,111972,null,5285,null,50877,null,3533,null,30779,null,2529,null,467328,null,7325,null,274755,null,6185,null,192573,null,6233,null,87280,null,4927,null,47866,null,4108,null,24506,null,2634,null,19630,null,2556,null,8697,null,1337,null,4594,null,1016,null,0400000US32,Nevada,32
1015217,null,2586,null,495079,null,1632,null,276149,null,4545,null,32,null,53,null,276117,null,4545,null,3877,null,987,null,12943,null,1828,null,29597,null,3173,null,79439,null,3944,null,71321,null,3041,null,78940,null,3500,null,218930,null,4623,null,98584,null,3539,null,120346,null,4495,null,54211,null,2966,null,22354,null,2220,null,14655,null,1952,null,15507,null,2099,null,7442,null,1340,null,6177,null,1082,null,520138,null,1751,null,192976,null,5242,null,6,null,18,null,192970,null,5240,null,3163,null,926,null,19261,null,2386,null,42602,null,3481,null,67672,null,3788,null,37071,null,2561,null,23201,null,2118,null,327162,null,5282,null,157661,null,4060,null,169501,null,5314,null,72495,null,3780,null,46004,null,3327,null,20485,null,2067,null,17767,null,2151,null,9602,null,1453,null,3148,null,775,null,0400000US33,New Hampshire,33
4974875,null,13852,null,2409080,null,8246,null,1348513,null,11727,null,279,null,270,null,1348234,null,11756,null,17896,null,2249,null,69872,null,5072,null,124279,null,6974,null,288977,null,8279,null,318762,null,6547,null,528448,null,10172,null,1060567,null,10780,null,554862,null,9206,null,505705,null,11044,null,208698,null,6557,null,96349,null,5109,null,53657,null,4500,null,63704,null,4334,null,42101,null,2832,null,41196,null,3032,null,2565795,null,7319,null,896559,null,11119,null,48,null,64,null,896511,null,11114,null,13573,null,2045,null,70697,null,4670,null,120571,null,5956,null,284433,null,7278,null,211495,null,7174,null,195742,null,6748,null,1669236,null,11655,null,935205,null,10603,null,734031,null,10448,null,312222,null,7921,null,162396,null,6393,null,84775,null,4471,null,87387,null,4568,null,56216,null,3261,null,31035,null,2072,null,0400000US34,New Jersey,34
1157891,null,8201,null,565318,null,5080,null,278909,null,6445,null,0,null,279,null,278909,null,6445,null,7389,null,1651,null,32216,null,3137,null,48365,null,3144,null,75119,null,4303,null,59468,null,3600,null,56352,null,3234,null,286409,null,7216,null,158772,null,4820,null,127637,null,6533,null,65529,null,5162,null,28555,null,3125,null,13521,null,2045,null,11792,null,1962,null,4615,null,1021,null,3625,null,835,null,592573,null,5520,null,199054,null,5393,null,0,null,279,null,199054,null,5393,null,6356,null,1516,null,40345,null,3115,null,42664,null,3542,null,60707,null,3781,null,31222,null,2570,null,17760,null,2109,null,393519,null,6946,null,230859,null,5807,null,162660,null,6570,null,84765,null,4511,null,39972,null,3052,null,13978,null,2126,null,15663,null,2121,null,5894,null,1126,null,2388,null,664,null,0400000US35,New Mexico,35
10736709,null,21770,null,5191642,null,12660,null,2680138,null,20185,null,135,null,163,null,2680003,null,20184,null,39681,null,3058,null,181346,null,7477,null,300783,null,8382,null,682576,null,12196,null,627690,null,10848,null,847927,null,11287,null,2511504,null,20781,null,1344504,null,15599,null,1167000,null,18097,null,511816,null,11308,null,243041,null,10144,null,124423,null,5550,null,129070,null,5793,null,77320,null,4763,null,81330,null,4409,null,5545067,null,12294,null,1939173,null,17294,null,93,null,103,null,1939080,null,17305,null,34658,null,3496,null,180154,null,6986,null,317118,null,7355,null,621644,null,11556,null,407519,null,10787,null,377987,null,7911,null,3605894,null,17458,null,2099562,null,15333,null,1506332,null,13828,null,692036,null,10716,null,355284,null,10031,null,161634,null,6147,null,152321,null,5633,null,83883,null,4408,null,61174,null,4257,null,0400000US36,New York,36
5228221,null,9498,null,2542162,null,6802,null,1390638,null,11560,null,105,null,126,null,1390533,null,11552,null,23687,null,2510,null,114412,null,5920,null,217736,null,9532,null,427287,null,10698,null,301176,null,8550,null,306235,null,7407,null,1151524,null,10959,null,591375,null,9616,null,560149,null,10188,null,260237,null,6730,null,125280,null,5524,null,67996,null,5116,null,59246,null,4159,null,25473,null,2545,null,21917,null,2093,null,2686059,null,4908,null,951427,null,11415,null,308,null,258,null,951119,null,11372,null,22635,null,2050,null,125293,null,5404,null,208485,null,8206,null,340724,null,8037,null,163147,null,6300,null,90835,null,4447,null,1734632,null,12198,null,991116,null,11240,null,743516,null,11376,null,382635,null,9485,null,166266,null,5500,null,80559,null,4371,null,75241,null,3982,null,29057,null,2414,null,9758,null,1749,null,0400000US37,North Carolina,37
477414,null,1310,null,237978,null,961,null,139765,null,3018,null,15,null,25,null,139750,null,3020,null,2567,null,685,null,11761,null,1616,null,23352,null,2060,null,48352,null,2657,null,30160,null,1861,null,23558,null,2169,null,98213,null,3015,null,41144,null,1710,null,57069,null,2804,null,28743,null,2251,null,11836,null,1847,null,5405,null,1053,null,5741,null,1038,null,2913,null,701,null,2431,null,542,null,239436,null,857,null,92729,null,2853,null,0,null,208,null,92729,null,2853,null,4486,null,810,null,14922,null,1582,null,26849,null,2202,null,32404,null,2331,null,10731,null,1384,null,3337,null,716,null,146707,null,2897,null,69744,null,2315,null,76963,null,2892,null,40848,null,2435,null,20360,null,2020,null,7045,null,1095,null,6676,null,957,null,1576,null,561,null,458,null,240,null,0400000US38,North Dakota,38
7754862,null,6445,null,3746534,null,4402,null,1962590,null,13149,null,115,null,134,null,1962475,null,13153,null,33282,null,3065,null,143737,null,6318,null,268700,null,9270,null,623225,null,11068,null,487237,null,9741,null,406294,null,8708,null,1783944,null,12931,null,916982,null,11044,null,866962,null,12445,null,434379,null,7832,null,182937,null,6229,null,91567,null,5004,null,88390,null,4720,null,39804,null,2678,null,29885,null,2695,null,4008328,null,3994,null,1387502,null,13612,null,145,null,160,null,1387357,null,13603,null,37124,null,3343,null,192034,null,7002,null,319488,null,8522,null,475016,null,9441,null,254246,null,7146,null,109449,null,4436,null,2620826,null,14092,null,1440798,null,13886,null,1180028,null,12619,null,615168,null,11305,null,298809,null,7262,null,121301,null,4435,null,93255,null,4482,null,39019,null,2742,null,12476,null,1588,null,0400000US39,Ohio,39
2217561,null,5947,null,1081219,null,3838,null,585816,null,6592,null,41,null,53,null,585775,null,6595,null,15796,null,2158,null,63135,null,4281,null,102441,null,4618,null,176419,null,5470,null,123013,null,4910,null,104971,null,4459,null,495403,null,7056,null,276107,null,5975,null,219296,null,6586,null,111846,null,5012,null,46785,null,3633,null,22102,null,2473,null,20548,null,1796,null,10079,null,1243,null,7936,null,1267,null,1136342,null,3298,null,412001,null,7454,null,0,null,248,null,412001,null,7454,null,13407,null,1729,null,82559,null,4529,null,100168,null,4257,null,137214,null,5100,null,54434,null,3475,null,24219,null,2179,null,724341,null,8133,null,442334,null,7925,null,282007,null,6758,null,163102,null,6115,null,64733,null,3445,null,24555,null,2844,null,21993,null,2231,null,5764,null,1023,null,1860,null,501,null,0400000US40,Oklahoma,40
2672099,null,6416,null,1310101,null,4793,null,636720,null,9400,null,122,null,192,null,636598,null,9420,null,13738,null,1783,null,57929,null,4962,null,87424,null,5414,null,197712,null,6806,null,149626,null,6246,null,130169,null,5650,null,673381,null,8724,null,337900,null,6968,null,335481,null,8737,null,149676,null,5828,null,68591,null,3964,null,38472,null,3626,null,43242,null,3404,null,20712,null,2210,null,14788,null,1787,null,1361998,null,3626,null,434652,null,8458,null,0,null,275,null,434652,null,8458,null,12266,null,1639,null,59596,null,4177,null,98635,null,5103,null,144826,null,6163,null,78240,null,3664,null,41089,null,2684,null,927346,null,8632,null,492421,null,7697,null,434925,null,8902,null,207311,null,6964,null,110351,null,4872,null,49187,null,4230,null,40722,null,3120,null,19941,null,2239,null,7413,null,1170,null,0400000US41,Oregon,41
8560566,null,9566,null,4124910,null,6211,null,2159782,null,12738,null,181,null,162,null,2159601,null,12754,null,36789,null,2820,null,141077,null,5006,null,280011,null,7585,null,672531,null,10005,null,526537,null,10133,null,502656,null,8585,null,1965128,null,13506,null,1029752,null,12054,null,935376,null,11678,null,468411,null,9124,null,179962,null,5926,null,95900,null,4110,null,99779,null,4398,null,49879,null,3001,null,41445,null,3322,null,4435656,null,5945,null,1503445,null,11656,null,512,null,385,null,1502933,null,11622,null,33612,null,3125,null,183301,null,5051,null,346833,null,7234,null,508824,null,8451,null,277167,null,7441,null,153196,null,5164,null,2932211,null,12005,null,1669989,null,10645,null,1262222,null,13077,null,674947,null,9694,null,289060,null,8035,null,128470,null,4293,null,104755,null,4251,null,45810,null,2989,null,19180,null,1798,null,0400000US42,Pennsylvania,42
727148,null,4320,null,347060,null,2796,null,174577,null,4518,null,0,null,287,null,174577,null,4518,null,2172,null,845,null,8213,null,1494,null,20611,null,2233,null,52068,null,4163,null,45541,null,3251,null,45972,null,2809,null,172483,null,4722,null,88528,null,3724,null,83955,null,3945,null,39373,null,2899,null,15211,null,2181,null,9951,null,2021,null,9369,null,1223,null,5853,null,1087,null,4198,null,957,null,380088,null,2428,null,130858,null,4723,null,0,null,287,null,130858,null,4723,null,2514,null,860,null,11530,null,1920,null,24912,null,2507,null,49301,null,3606,null,26122,null,2325,null,16479,null,1990,null,249230,null,4329,null,130157,null,4061,null,119073,null,4752,null,52411,null,3688,null,29447,null,2653,null,13048,null,1658,null,13160,null,1871,null,8254,null,1254,null,2753,null,755,null,0400000US44,Rhode Island,44
2452454,null,4404,null,1194246,null,3227,null,634313,null,8591,null,44,null,74,null,634269,null,8596,null,10749,null,1811,null,58040,null,4466,null,96459,null,5700,null,198970,null,6303,null,141992,null,5618,null,128059,null,4250,null,559933,null,8822,null,306805,null,6885,null,253128,null,7694,null,122723,null,6186,null,54195,null,4187,null,26175,null,2327,null,25315,null,2278,null,13063,null,1568,null,11657,null,1520,null,1258208,null,2676,null,426501,null,7867,null,188,null,182,null,426313,null,7861,null,9945,null,1612,null,61398,null,3828,null,97731,null,4942,null,151490,null,5227,null,70952,null,3630,null,34797,null,2845,null,831707,null,8220,null,507771,null,8823,null,323936,null,7509,null,173992,null,6147,null,74600,null,3975,null,32145,null,2681,null,29278,null,2554,null,10136,null,1424,null,3785,null,811,null,0400000US45,South Carolina,45
563360,null,2318,null,278073,null,1724,null,165541,null,3446,null,21,null,45,null,165520,null,3452,null,4767,null,988,null,12805,null,1680,null,30729,null,2424,null,63852,null,3404,null,32476,null,2433,null,20891,null,1795,null,112532,null,3349,null,49513,null,2196,null,63019,null,3206,null,36228,null,2707,null,11490,null,1475,null,5618,null,1099,null,5521,null,1042,null,1903,null,565,null,2259,null,652,null,285287,null,1153,null,121254,null,3650,null,56,null,60,null,121198,null,3651,null,3934,null,982,null,22777,null,2280,null,37584,null,2925,null,41008,null,2626,null,10473,null,1355,null,5422,null,1030,null,164033,null,3702,null,78472,null,2227,null,85561,null,3436,null,49425,null,2900,null,19916,null,2086,null,7186,null,1181,null,7033,null,1186,null,1462,null,431,null,539,null,297,null,0400000US46,South Dakota,46
3974926,null,6137,null,1925792,null,4433,null,1004676,null,10518,null,0,null,281,null,1004676,null,10518,null,20286,null,2465,null,93101,null,5228,null,175878,null,7284,null,313650,null,9718,null,211875,null,6873,null,189886,null,6239,null,921116,null,11046,null,491398,null,7805,null,429718,null,9297,null,202458,null,7031,null,100082,null,4689,null,47909,null,4005,null,40819,null,3222,null,19184,null,2365,null,19266,null,2077,null,2049134,null,3662,null,701427,null,10354,null,0,null,281,null,701427,null,10354,null,19627,null,2279,null,121145,null,5665,null,168728,null,6106,null,242380,null,6649,null,98294,null,4952,null,51253,null,4011,null,1347707,null,10619,null,809592,null,9850,null,538115,null,9599,null,284735,null,7257,null,131804,null,6385,null,52378,null,3578,null,48837,null,3325,null,13663,null,2197,null,6698,null,1312,null,0400000US47,Tennessee,47
13732400,null,28880,null,6781909,null,17299,null,3894568,null,18257,null,396,null,264,null,3894172,null,18298,null,78477,null,4933,null,431990,null,13554,null,630343,null,12598,null,1027823,null,15659,null,781401,null,13105,null,944138,null,11888,null,2887341,null,21977,null,1482124,null,14839,null,1405217,null,19107,null,677431,null,14797,null,310095,null,9693,null,150268,null,7149,null,135801,null,6466,null,61196,null,4231,null,70426,null,4379,null,6950491,null,17702,null,2546546,null,19449,null,87,null,118,null,2546459,null,19462,null,87132,null,4848,null,449624,null,12150,null,508253,null,11126,null,814797,null,13276,null,425334,null,8748,null,261319,null,7383,null,4403945,null,22919,null,2661052,null,23486,null,1742893,null,21908,null,970319,null,16973,null,390557,null,10345,null,148110,null,5954,null,142459,null,6465,null,63184,null,3405,null,28264,null,2471,null,0400000US48,Texas,48
1810993,null,5501,null,905352,null,3742,null,519989,null,7379,null,36,null,57,null,519953,null,7392,null,9164,null,1363,null,41636,null,3850,null,80903,null,4467,null,157372,null,6298,null,122730,null,4654,null,108148,null,4219,null,385363,null,7687,null,155185,null,3912,null,230178,null,6957,null,109604,null,4913,null,52662,null,4378,null,24202,null,2434,null,23928,null,2438,null,10072,null,1483,null,9710,null,1400,null,905641,null,2616,null,293815,null,7156,null,67,null,75,null,293748,null,7186,null,8940,null,1631,null,49400,null,3650,null,75046,null,4084,null,96556,null,4817,null,45320,null,3274,null,18486,null,2130,null,611826,null,7596,null,300723,null,6576,null,311103,null,6540,null,181019,null,5744,null,72495,null,4117,null,29863,null,2855,null,17657,null,1821,null,7350,null,1118,null,2719,null,750,null,0400000US49,Utah,49
492608,null,1147,null,239175,null,981,null,124486,null,3144,null,37,null,60,null,124449,null,3144,null,3217,null,785,null,9174,null,1287,null,18939,null,1935,null,44356,null,2476,null,27959,null,2001,null,20804,null,1659,null,114689,null,3293,null,48065,null,1988,null,66624,null,3000,null,32435,null,2213,null,15271,null,1496,null,7995,null,1241,null,5635,null,1057,null,3129,null,680,null,2159,null,644,null,253433,null,939,null,92290,null,2695,null,0,null,211,null,92290,null,2695,null,2615,null,909,null,10252,null,1322,null,23161,null,1730,null,34108,null,2213,null,15785,null,1523,null,6369,null,852,null,161143,null,2874,null,72834,null,2756,null,88309,null,3042,null,45640,null,2124,null,20876,null,1860,null,9107,null,1118,null,8711,null,1123,null,3203,null,731,null,772,null,403,null,0400000US50,Vermont,50
4447485,null,10120,null,2176760,null,6569,null,1263705,null,10582,null,194,null,240,null,1263511,null,10619,null,14805,null,2510,null,82226,null,5066,null,137248,null,6222,null,328714,null,7983,null,278698,null,7253,null,421820,null,6790,null,913055,null,9584,null,461776,null,6983,null,451279,null,8639,null,213887,null,6652,null,88623,null,4800,null,48380,null,3488,null,47832,null,3610,null,25199,null,2565,null,27358,null,2508,null,2270725,null,5625,null,879214,null,11196,null,0,null,285,null,879214,null,11196,null,17791,null,2004,null,97777,null,5377,null,152596,null,6495,null,280846,null,7137,null,169420,null,6833,null,160784,null,4524,null,1391511,null,11882,null,780541,null,9844,null,610970,null,10692,null,307244,null,8685,null,137014,null,5960,null,59866,null,3625,null,62212,null,4586,null,29204,null,2828,null,15430,null,1787,null,0400000US51,Virginia,51
4268932,null,9469,null,2108868,null,6004,null,1112821,null,12785,null,0,null,271,null,1112821,null,12785,null,14397,null,1986,null,61006,null,4038,null,123011,null,5505,null,297902,null,7798,null,299414,null,7847,null,317091,null,8191,null,996047,null,13934,null,493557,null,9057,null,502490,null,11749,null,208103,null,7778,null,105039,null,5771,null,61112,null,4295,null,62791,null,3646,null,35369,null,2822,null,30076,null,2536,null,2160064,null,4976,null,729926,null,9748,null,118,null,125,null,729808,null,9743,null,15690,null,2186,null,79135,null,5068,null,126704,null,6380,null,259470,null,6188,null,152019,null,5424,null,96790,null,3677,null,1430138,null,10267,null,759329,null,8828,null,670809,null,9731,null,308958,null,7482,null,158954,null,7171,null,83224,null,4393,null,71962,null,5157,null,32871,null,2564,null,14840,null,1909,null,0400000US53,Washington,53
1401624,null,3027,null,675549,null,2281,null,308315,null,5945,null,147,null,237,null,308168,null,5996,null,6658,null,1514,null,33045,null,2804,null,56812,null,3653,null,94404,null,4790,null,71675,null,3958,null,45574,null,3165,null,367234,null,5514,null,230087,null,5905,null,137147,null,5414,null,68182,null,3736,null,31144,null,2742,null,15480,null,2204,null,13661,null,1627,null,5453,null,1149,null,3227,null,841,null,726075,null,2104,null,227498,null,5684,null,0,null,265,null,227498,null,5684,null,10576,null,1409,null,48174,null,3415,null,63762,null,3639,null,67401,null,3815,null,28141,null,2234,null,9444,null,1448,null,498577,null,5998,null,330676,null,5606,null,167901,null,5616,null,102603,null,4758,null,36132,null,3655,null,13378,null,2093,null,11564,null,1370,null,3640,null,809,null,584,null,347,null,0400000US54,West Virginia,54
4032978,null,4682,null,1991668,null,3330,null,1088709,null,8121,null,37,null,48,null,1088672,null,8118,null,21682,null,2148,null,69644,null,3820,null,141575,null,4652,null,374055,null,7391,null,279990,null,6549,null,201726,null,5357,null,902959,null,8408,null,409829,null,5712,null,493130,null,8168,null,239231,null,6334,null,99187,null,3796,null,57590,null,3407,null,55276,null,2813,null,25896,null,2094,null,15950,null,1816,null,2041310,null,2856,null,779592,null,7518,null,94,null,113,null,779498,null,7513,null,19564,null,1818,null,96407,null,4616,null,188518,null,5829,null,285422,null,6408,null,131575,null,4765,null,58012,null,2653,null,1261718,null,7614,null,613942,null,7887,null,647776,null,8468,null,322036,null,6656,null,160995,null,4533,null,74124,null,3947,null,59607,null,2779,null,24248,null,1846,null,6766,null,1066,null,0400000US55,Wisconsin,55
390632,null,1847,null,196541,null,1434,null,119244,null,2512,null,66,null,113,null,119178,null,2515,null,3337,null,857,null,6447,null,1231,null,16576,null,1917,null,34337,null,2311,null,34043,null,2372,null,24438,null,2043,null,77297,null,2473,null,34389,null,2096,null,42908,null,2381,null,21286,null,1726,null,6787,null,1006,null,3952,null,993,null,5022,null,1149,null,3011,null,652,null,2850,null,719,null,194091,null,1332,null,76096,null,2744,null,0,null,261,null,76096,null,2744,null,3333,null,784,null,12344,null,1656,null,18363,null,1850,null,25180,null,2349,null,12502,null,1640,null,4374,null,1081,null,117995,null,2823,null,54965,null,2352,null,63030,null,3025,null,35833,null,2378,null,14866,null,1854,null,5410,null,1084,null,3219,null,940,null,2717,null,855,null,985,null,421,null,0400000US56,Wyoming,56
2345492,null,16013,null,1086728,null,9312,null,363049,null,8207,null,0,null,289,null,363049,null,8207,null,25648,null,2435,null,149762,null,6090,null,69100,null,3843,null,68068,null,4474,null,26847,null,2096,null,23624,null,2092,null,723679,null,10237,null,536771,null,10490,null,186908,null,7557,null,132545,null,6743,null,32292,null,3002,null,9831,null,1657,null,7524,null,1333,null,2884,null,797,null,1832,null,455,null,1258764,null,9894,null,291062,null,7644,null,0,null,289,null,291062,null,7644,null,17732,null,2034,null,121767,null,5621,null,74701,null,3766,null,53228,null,3229,null,15827,null,1813,null,7807,null,1155,null,967702,null,11093,null,788510,null,10495,null,179192,null,6948,null,120546,null,5575,null,33614,null,2797,null,11386,null,1571,null,10782,null,1647,null,1835,null,606,null,1029,null,479,null,0400000US72,Puerto Rico,72
