C23008_001E,C23008_001EA,C23008_001M,C23008_001MA,C23008_002E,C23008_002EA,C23008_002M,C23008_002MA,C23008_003E,C23008_003EA,C23008_003M,C23008_003MA,C23008_004E,C23008_004EA,C23008_004M,C23008_004MA,C23008_005E,C23008_005EA,C23008_005M,C23008_005MA,C23008_006E,C23008_006EA,C23008_006M,C23008_006MA,C23008_007E,C23008_007EA,C23008_007M,C23008_007MA,C23008_008E,C23008_008EA,C23008_008M,C23008_008MA,C23008_009E,C23008_009EA,C23008_009M,C23008_009MA,C23008_010E,C23008_010EA,C23008_010M,C23008_010MA,C23008_011E,C23008_011EA,C23008_011M,C23008_011MA,C23008_012E,C23008_012EA,C23008_012M,C23008_012MA,C23008_013E,C23008_013EA,C23008_013M,C23008_013MA,C23008_014E,C23008_014EA,C23008_014M,C23008_014MA,C23008_015E,C23008_015EA,C23008_015M,C23008_015MA,C23008_016E,C23008_016EA,C23008_016M,C23008_016MA,C23008_017E,C23008_017EA,C23008_017M,C23008_017MA,C23008_018E,C23008_018EA,C23008_018M,C23008_018MA,C23008_019E,C23008_019EA,C23008_019M,C23008_019MA,GEO_ID,NAME,state
266323,null,3332,null,95654,null,3247,null,65049,null,3748,null,39863,null,3726,null,22700,null,3732,null,1493,null,840,null,993,null,619,null,30605,null,3209,null,23600,null,3056,null,7005,null,1917,null,170669,null,4231,null,120353,null,5420,null,88464,null,4907,null,23196,null,3525,null,6019,null,1986,null,2674,null,1581,null,50316,null,4484,null,43030,null,4355,null,7286,null,1879,null,0400000US15,Hawaii,15
393804,null,2907,null,140990,null,3051,null,109787,null,3941,null,56446,null,3915,null,50841,null,3496,null,1633,null,691,null,867,null,569,null,31203,null,3301,null,25620,null,2941,null,5583,null,1351,null,252814,null,3444,null,191831,null,5146,null,123180,null,5447,null,61566,null,4828,null,4051,null,1294,null,3034,null,1227,null,60983,null,5255,null,51342,null,4633,null,9641,null,2383,null,0400000US16,Idaho,16
3040263,null,7547,null,1027405,null,8245,null,702254,null,11257,null,412349,null,9536,null,267761,null,9484,null,14698,null,3146,null,7446,null,1810,null,325151,null,10252,null,252471,null,9171,null,72680,null,5875,null,2012858,null,10072,null,1386476,null,13843,null,920053,null,15367,null,407532,null,11520,null,39733,null,4659,null,19158,null,3412,null,626382,null,14550,null,530728,null,15526,null,95654,null,7145,null,0400000US17,Illinois,17
1496059,null,6154,null,499606,null,4981,null,331379,null,7576,null,204740,null,7540,null,115978,null,5219,null,7498,null,1571,null,3163,null,1137,null,168227,null,7728,null,135312,null,7638,null,32915,null,3802,null,996453,null,6137,null,678173,null,10488,null,472744,null,11100,null,175653,null,8778,null,20173,null,3164,null,9603,null,2095,null,318280,null,10806,null,270948,null,10285,null,47332,null,4013,null,0400000US18,Indiana,18
677818,null,4141,null,229130,null,3549,null,167154,null,3943,null,118634,null,4084,null,43711,null,3255,null,3743,null,1158,null,1066,null,669,null,61976,null,3859,null,50869,null,3732,null,11107,null,1753,null,448688,null,4139,null,328714,null,6516,null,257069,null,5907,null,57648,null,4889,null,10043,null,1877,null,3954,null,1395,null,119974,null,6060,null,105165,null,5622,null,14809,null,2671,null,0400000US19,Iowa,19
665737,null,4818,null,229659,null,3681,null,162678,null,4731,null,103992,null,4330,null,53828,null,4123,null,4014,null,1307,null,844,null,458,null,66981,null,4646,null,53874,null,4115,null,13107,null,2359,null,436078,null,4311,null,315983,null,6300,null,227961,null,7147,null,76244,null,5411,null,9405,null,1881,null,2373,null,895,null,120095,null,6173,null,105906,null,5875,null,14189,null,2590,null,0400000US20,Kansas,20
939841,null,6392,null,318441,null,4489,null,207158,null,6628,null,116706,null,5385,null,75864,null,5121,null,7409,null,1710,null,7179,null,2110,null,111283,null,6350,null,82262,null,5602,null,29021,null,4287,null,621400,null,5696,null,422389,null,8605,null,273093,null,7915,null,107928,null,6111,null,21673,null,2284,null,19695,null,3715,null,199011,null,7892,null,151929,null,7154,null,47082,null,4223,null,0400000US21,Kentucky,21
1031091,null,6132,null,346431,null,5270,null,185215,null,5300,null,106438,null,5821,null,71690,null,5225,null,4531,null,1425,null,2556,null,1340,null,161216,null,6035,null,121749,null,6265,null,39467,null,4126,null,684660,null,6438,null,405033,null,9211,null,259908,null,8590,null,119489,null,7231,null,18613,null,3043,null,7023,null,2038,null,279627,null,8820,null,223596,null,8663,null,56031,null,6873,null,0400000US22,Louisiana,22
260199,null,2388,null,81243,null,2116,null,56475,null,2963,null,37990,null,2902,null,16471,null,2361,null,1171,null,640,null,843,null,382,null,24768,null,2546,null,18158,null,2438,null,6610,null,1684,null,178956,null,2295,null,122847,null,4342,null,93514,null,4646,null,23225,null,2784,null,4467,null,1290,null,1641,null,633,null,56109,null,4311,null,45860,null,4236,null,10249,null,2069,null,0400000US23,Maine,23
1269771,null,5167,null,426290,null,4343,null,290439,null,5923,null,192510,null,7630,null,90146,null,6352,null,6894,null,1931,null,889,null,463,null,135851,null,6458,null,113418,null,6022,null,22433,null,3558,null,843481,null,6248,null,565392,null,9333,null,412586,null,10923,null,133690,null,8081,null,14300,null,2439,null,4816,null,1489,null,278089,null,8929,null,246429,null,7729,null,31660,null,4100,null,0400000US24,Maryland,24
1376979,null,4814,null,448691,null,5068,null,320768,null,6298,null,207639,null,6648,null,101772,null,6118,null,7380,null,1617,null,3977,null,1483,null,127923,null,6663,null,96928,null,5522,null,30995,null,3565,null,928288,null,5918,null,650165,null,10783,null,470602,null,9584,null,150003,null,7605,null,21035,null,3279,null,8525,null,2270,null,278123,null,10378,null,226472,null,9399,null,51651,null,5407,null,0400000US25,Massachusetts,25
2273246,null,7165,null,717603,null,6407,null,483805,null,8076,null,292372,null,8148,null,169363,null,6665,null,16491,null,2687,null,5579,null,1916,null,233798,null,7661,null,184083,null,6849,null,49715,null,4582,null,1555643,null,7368,null,1056836,null,12298,null,721284,null,13373,null,275235,null,10940,null,42215,null,4735,null,18102,null,3103,null,498807,null,11908,null,411037,null,11240,null,87770,null,5760,null,0400000US26,Michigan,26
1203102,null,3755,null,409704,null,3787,null,302608,null,5537,null,212669,null,6358,null,82051,null,4402,null,5844,null,1239,null,2044,null,633,null,107096,null,6333,null,89085,null,6030,null,18011,null,2868,null,793398,null,4472,null,597864,null,7930,null,460641,null,8473,null,119173,null,5688,null,12500,null,1926,null,5550,null,1864,null,195534,null,6934,null,170204,null,6515,null,25330,null,3389,null,0400000US27,Minnesota,27
705593,null,5015,null,242023,null,4306,null,127566,null,6035,null,80811,null,5566,null,41136,null,3305,null,3072,null,1185,null,2547,null,1324,null,114457,null,5827,null,85259,null,5845,null,29198,null,4310,null,463570,null,5207,null,257961,null,6630,null,170841,null,6043,null,65692,null,4678,null,12819,null,2405,null,8609,null,2581,null,205609,null,6760,null,163707,null,6492,null,41902,null,4692,null,0400000US28,Mississippi,28
1340430,null,6160,null,449609,null,4808,null,298675,null,7730,null,189939,null,8294,null,99423,null,5350,null,6946,null,1556,null,2367,null,928,null,150934,null,6882,null,120619,null,6412,null,30315,null,3437,null,890821,null,5777,null,606470,null,10120,null,428156,null,10994,null,145680,null,7530,null,22052,null,3577,null,10582,null,2067,null,284351,null,10853,null,240950,null,10245,null,43401,null,5400,null,0400000US29,Missouri,29
209675,null,2761,null,71056,null,1955,null,49870,null,2733,null,28841,null,2395,null,19327,null,2171,null,1298,null,708,null,404,null,238,null,21186,null,2504,null,17034,null,2218,null,4152,null,1285,null,138619,null,2716,null,98834,null,3869,null,68397,null,3786,null,23280,null,3024,null,4476,null,1449,null,2681,null,1045,null,39785,null,3754,null,35669,null,3700,null,4116,null,1177,null,0400000US30,Montana,30
422673,null,3515,null,150642,null,2555,null,107998,null,3306,null,76707,null,3432,null,28442,null,2757,null,2203,null,829,null,646,null,396,null,42644,null,3169,null,36410,null,3234,null,6234,null,1737,null,272031,null,3400,null,204939,null,5036,null,158033,null,4543,null,40302,null,3730,null,5893,null,1172,null,711,null,461,null,67092,null,4531,null,60729,null,4204,null,6363,null,1430,null,0400000US31,Nebraska,31
636971,null,3703,null,228300,null,4198,null,149954,null,6411,null,79887,null,5428,null,64081,null,5800,null,4431,null,1698,null,1555,null,1015,null,78346,null,6189,null,62521,null,5036,null,15825,null,4164,null,408671,null,4778,null,273851,null,8079,null,180047,null,8483,null,82251,null,6574,null,8835,null,2344,null,2718,null,1250,null,134820,null,7553,null,118849,null,7279,null,15971,null,2788,null,0400000US32,Nevada,32
283346,null,2017,null,88108,null,2019,null,68212,null,2491,null,46810,null,3113,null,19611,null,2484,null,1078,null,521,null,713,null,855,null,19896,null,2465,null,14944,null,1943,null,4952,null,1382,null,195238,null,2498,null,144138,null,4142,null,107789,null,4647,null,31684,null,3681,null,3241,null,1028,null,1424,null,821,null,51100,null,4134,null,42092,null,3948,null,9008,null,2320,null,0400000US33,New Hampshire,33
1961617,null,7323,null,644944,null,6569,null,472228,null,8302,null,280243,null,8064,null,176212,null,7162,null,12674,null,2326,null,3099,null,1400,null,172716,null,7783,null,138794,null,7291,null,33922,null,3859,null,1316673,null,8416,null,946168,null,12481,null,645034,null,12012,null,267316,null,9139,null,28496,null,3862,null,5322,null,1399,null,370505,null,11293,null,316894,null,10761,null,53611,null,5089,null,0400000US34,New Jersey,34
472078,null,3628,null,165887,null,3070,null,93503,null,4409,null,50174,null,4258,null,38318,null,3840,null,3375,null,1399,null,1636,null,820,null,72384,null,4988,null,52305,null,4748,null,20079,null,3096,null,306191,null,3660,null,191102,null,7338,null,121826,null,6868,null,57024,null,6089,null,7047,null,2140,null,5205,null,1787,null,115089,null,6647,null,99044,null,6509,null,16045,null,2551,null,0400000US35,New Mexico,35
4199394,null,9639,null,1372248,null,10349,null,921132,null,12638,null,520522,null,10621,null,362371,null,10355,null,25652,null,3648,null,12587,null,2676,null,451116,null,12434,null,347313,null,10778,null,103803,null,7816,null,2827146,null,10366,null,1845436,null,20450,null,1178820,null,18224,null,562831,null,17045,null,73117,null,6136,null,30668,null,3478,null,981710,null,18881,null,794495,null,16929,null,187215,null,9327,null,0400000US36,New York,36
2108014,null,8573,null,728483,null,7916,null,470949,null,9472,null,284393,null,8769,null,170960,null,7525,null,11125,null,1774,null,4471,null,1458,null,257534,null,9194,null,199794,null,8206,null,57740,null,5546,null,1379531,null,9926,null,917666,null,13547,null,627438,null,15797,null,239453,null,11159,null,36147,null,4657,null,14628,null,3369,null,461865,null,13288,null,390726,null,12301,null,71139,null,6144,null,0400000US37,North Carolina,37
135274,null,1422,null,47044,null,1355,null,34406,null,1804,null,25123,null,1919,null,8117,null,1408,null,984,null,586,null,182,null,121,null,12638,null,1763,null,10057,null,1632,null,2581,null,850,null,88230,null,1717,null,67835,null,2443,null,53002,null,2760,null,11540,null,1923,null,2761,null,1071,null,532,null,334,null,20395,null,2347,null,18208,null,2322,null,2187,null,979,null,0400000US38,North Dakota,38
2596765,null,6717,null,853615,null,6157,null,556814,null,8401,null,351153,null,8092,null,185071,null,7870,null,14547,null,2352,null,6043,null,1804,null,296801,null,9458,null,234673,null,8756,null,62128,null,5538,null,1743150,null,6976,null,1169591,null,15399,null,817866,null,14327,null,297594,null,11881,null,39268,null,4047,null,14863,null,2958,null,573559,null,14650,null,485431,null,13573,null,88128,null,7067,null,0400000US39,Ohio,39
839330,null,6395,null,295347,null,4910,null,196460,null,6058,null,104708,null,5464,null,84265,null,5499,null,5696,null,1340,null,1791,null,637,null,98887,null,5528,null,76743,null,5116,null,22144,null,3040,null,543983,null,5646,null,369565,null,8378,null,245717,null,8019,null,105588,null,5425,null,11217,null,2153,null,7043,null,1723,null,174418,null,8186,null,141661,null,7440,null,32757,null,3849,null,0400000US40,Oklahoma,40
824702,null,3877,null,278744,null,3803,null,200205,null,6720,null,109899,null,5565,null,81834,null,5031,null,5990,null,1360,null,2482,null,1313,null,78539,null,5927,null,60936,null,4908,null,17603,null,3172,null,545958,null,5170,null,378900,null,8226,null,252096,null,8574,null,106498,null,6496,null,14656,null,1888,null,5650,null,1920,null,167058,null,7505,null,141165,null,7603,null,25893,null,3427,null,0400000US41,Oregon,41
2638041,null,7463,null,856408,null,7453,null,561753,null,8535,null,336738,null,7864,null,204350,null,7497,null,14157,null,2256,null,6508,null,2028,null,294655,null,7931,null,221735,null,7929,null,72920,null,5518,null,1781633,null,9377,null,1223293,null,12602,null,823164,null,13753,null,333828,null,10794,null,46704,null,4068,null,19597,null,3123,null,558340,null,12280,null,453424,null,11849,null,104916,null,7621,null,0400000US42,Pennsylvania,42
219108,null,2219,null,70304,null,2064,null,45929,null,2954,null,30514,null,2778,null,13209,null,2245,null,1275,null,660,null,931,null,949,null,24375,null,2808,null,19459,null,2819,null,4916,null,1653,null,148804,null,2403,null,97830,null,4145,null,71499,null,4645,null,19543,null,2563,null,4796,null,1942,null,1992,null,1173,null,50974,null,4193,null,41014,null,4152,null,9960,null,2231,null,0400000US44,Rhode Island,44
999549,null,5475,null,339622,null,4518,null,202447,null,5296,null,122402,null,5515,null,72504,null,5026,null,4297,null,1255,null,3244,null,1220,null,137175,null,5810,null,101355,null,5803,null,35820,null,4081,null,659927,null,5920,null,411389,null,9509,null,285846,null,9772,null,103258,null,6760,null,14569,null,2672,null,7716,null,1684,null,248538,null,9359,null,202556,null,8988,null,45982,null,5609,null,0400000US45,South Carolina,45
186443,null,2222,null,67273,null,2084,null,44234,null,2223,null,34090,null,2240,null,8464,null,1447,null,1150,null,702,null,530,null,370,null,23039,null,2567,null,18430,null,2410,null,4609,null,1414,null,119170,null,2311,null,85453,null,3634,null,67100,null,4103,null,14384,null,2760,null,2920,null,1185,null,1049,null,752,null,33717,null,2922,null,28437,null,3073,null,5280,null,1712,null,0400000US46,South Dakota,46
1380687,null,7371,null,469778,null,5120,null,300818,null,6466,null,173636,null,7189,null,113202,null,6358,null,9050,null,2042,null,4930,null,1604,null,168960,null,7162,null,131122,null,6924,null,37838,null,4348,null,910909,null,6772,null,599866,null,11015,null,391283,null,10478,null,176528,null,8527,null,23906,null,3325,null,8149,null,1705,null,311043,null,10372,null,256875,null,9127,null,54168,null,5654,null,0400000US47,Tennessee,47
6362922,null,16300,null,2282291,null,14192,null,1497602,null,20091,null,771586,null,16029,null,676696,null,16012,null,32607,null,3439,null,16713,null,2948,null,784689,null,16448,null,597434,null,15255,null,187255,null,9603,null,4080631,null,13157,null,2771188,null,25646,null,1691501,null,25974,null,962896,null,21455,null,77713,null,6306,null,39078,null,4462,null,1309443,null,22968,null,1094635,null,20812,null,214808,null,11096,null,0400000US48,Texas,48
822722,null,3943,null,312236,null,3866,null,264527,null,5126,null,120795,null,6894,null,135986,null,6450,null,5274,null,1438,null,2472,null,1234,null,47709,null,3941,null,40032,null,3585,null,7677,null,1856,null,510486,null,4191,null,411073,null,7796,null,238516,null,9358,null,161381,null,8588,null,7542,null,1650,null,3634,null,1374,null,99413,null,7445,null,85565,null,6954,null,13848,null,3080,null,0400000US49,Utah,49
123122,null,1260,null,38250,null,1266,null,26585,null,1890,null,19209,null,1707,null,5754,null,1241,null,1075,null,657,null,547,null,391,null,11665,null,1712,null,9628,null,1639,null,2037,null,727,null,84872,null,1513,null,57617,null,2855,null,44706,null,2734,null,10058,null,1829,null,2028,null,831,null,825,null,530,null,27255,null,2831,null,23462,null,2503,null,3793,null,1448,null,0400000US50,Vermont,50
1717880,null,6894,null,587759,null,6370,null,414932,null,8342,null,252781,null,8198,null,149075,null,7058,null,8908,null,2179,null,4168,null,1750,null,172827,null,7472,null,138857,null,7075,null,33970,null,3998,null,1130121,null,7612,null,790704,null,11525,null,539328,null,11128,null,219442,null,9765,null,22301,null,2975,null,9633,null,2132,null,339417,null,11657,null,287728,null,10597,null,51689,null,5688,null,0400000US51,Virginia,51
1469575,null,5511,null,491789,null,4967,null,358700,null,7633,null,195286,null,7552,null,148791,null,6772,null,10724,null,2215,null,3899,null,1182,null,133089,null,6265,null,100026,null,5229,null,33063,null,4066,null,977786,null,6246,null,696234,null,9719,null,449117,null,11676,null,208842,null,9421,null,26899,null,3459,null,11376,null,2416,null,281552,null,10555,null,242713,null,9239,null,38839,null,4456,null,0400000US53,Washington,53
362314,null,3585,null,120740,null,3124,null,77696,null,3998,null,44042,null,3150,null,28944,null,3086,null,3431,null,1172,null,1279,null,472,null,43044,null,3547,null,29339,null,3138,null,13705,null,2260,null,241574,null,4096,null,165499,null,6503,null,103788,null,5616,null,46117,null,4555,null,10014,null,1864,null,5580,null,1447,null,76075,null,6199,null,59122,null,5614,null,16953,null,2673,null,0400000US54,West Virginia,54
1261196,null,4355,null,420107,null,4527,null,297799,null,5798,null,208015,null,5128,null,80625,null,4593,null,7449,null,1526,null,1710,null,570,null,122308,null,4651,null,101817,null,4817,null,20491,null,2570,null,841089,null,5020,null,602574,null,8654,null,456659,null,8910,null,120436,null,6736,null,18962,null,2593,null,6517,null,1486,null,238515,null,8318,null,205775,null,7964,null,32740,null,4178,null,0400000US55,Wisconsin,55
120217,null,2014,null,43354,null,1745,null,29951,null,2352,null,17515,null,2310,null,12223,null,2096,null,30,null,50,null,183,null,232,null,13403,null,2121,null,10282,null,1828,null,3121,null,1301,null,76863,null,2014,null,55911,null,2955,null,39562,null,3465,null,15178,null,2479,null,503,null,352,null,668,null,552,null,20952,null,2710,null,18094,null,2546,null,2858,null,1113,null,0400000US56,Wyoming,56
916049,null,5325,null,265901,null,3918,null,119479,null,5651,null,67628,null,4201,null,41027,null,3469,null,3341,null,1021,null,7483,null,1968,null,146422,null,5863,null,84861,null,4963,null,61561,null,4409,null,650148,null,5723,null,313169,null,7594,null,168782,null,7096,null,100132,null,6227,null,16813,null,3058,null,27442,null,3921,null,336979,null,9261,null,220255,null,7506,null,116724,null,7063,null,0400000US72,Puerto Rico,72
