B17009_001E,B17009_001EA,B17009_001M,B17009_001MA,B17009_002E,B17009_002EA,B17009_002M,B17009_002MA,B17009_003E,B17009_003EA,B17009_003M,B17009_003MA,B17009_004E,B17009_004EA,B17009_004M,B17009_004MA,B17009_005E,B17009_005EA,B17009_005M,B17009_005MA,B17009_006E,B17009_006EA,B17009_006M,B17009_006MA,B17009_007E,B17009_007EA,B17009_007M,B17009_007MA,B17009_008E,B17009_008EA,B17009_008M,B17009_008MA,B17009_009E,B17009_009EA,B17009_009M,B17009_009MA,B17009_010E,B17009_010EA,B17009_010M,B17009_010MA,B17009_011E,B17009_011EA,B17009_011M,B17009_011MA,B17009_012E,B17009_012EA,B17009_012M,B17009_012MA,B17009_013E,B17009_013EA,B17009_013M,B17009_013MA,B17009_014E,B17009_014EA,B17009_014M,B17009_014MA,B17009_015E,B17009_015EA,B17009_015M,B17009_015MA,B17009_016E,B17009_016EA,B17009_016M,B17009_016MA,B17009_017E,B17009_017EA,B17009_017M,B17009_017MA,B17009_018E,B17009_018EA,B17009_018M,B17009_018MA,B17009_019E,B17009_019EA,B17009_019M,B17009_019MA,B17009_020E,B17009_020EA,B17009_020M,B17009_020MA,B17009_021E,B17009_021EA,B17009_021M,B17009_021MA,GEO_ID,NAME,state
1592795,null,27340,null,410354,null,14337,null,25241,null,3001,null,14670,null,1789,null,10571,null,2427,null,150962,null,9945,null,61159,null,4329,null,89803,null,7784,null,234151,null,11124,null,138640,null,6595,null,95511,null,7886,null,1182441,null,24526,null,746354,null,19188,null,542958,null,13086,null,203396,null,11247,null,215741,null,9631,null,144032,null,6208,null,71709,null,6499,null,220346,null,7482,null,204345,null,6039,null,16001,null,4235,null,0400000US13,Georgia,13
220354,null,9275,null,55157,null,5399,null,3152,null,1198,null,1671,null,772,null,1481,null,749,null,22114,null,3491,null,9046,null,1992,null,13068,null,2735,null,29891,null,3438,null,15068,null,2106,null,14823,null,2593,null,165197,null,7190,null,98236,null,6820,null,58373,null,3786,null,39863,null,4888,null,32136,null,3321,null,19959,null,2365,null,12177,null,2221,null,34825,null,2860,null,29644,null,2584,null,5181,null,1409,null,0400000US15,Hawaii,15
252768,null,9439,null,64990,null,4839,null,6113,null,1693,null,3275,null,1020,null,2838,null,1005,null,28422,null,2970,null,11111,null,1623,null,17311,null,2584,null,30455,null,3055,null,18505,null,2283,null,11950,null,1788,null,187778,null,7814,null,104172,null,6809,null,71964,null,4852,null,32208,null,3657,null,41816,null,3375,null,26064,null,2736,null,15752,null,2530,null,41790,null,2610,null,38832,null,2516,null,2958,null,1241,null,0400000US16,Idaho,16
2234142,null,26426,null,496235,null,13043,null,26705,null,3022,null,13436,null,1976,null,13269,null,1920,null,182034,null,7771,null,83831,null,4674,null,98203,null,5958,null,287496,null,9904,null,176800,null,6629,null,110696,null,6550,null,1737907,null,25473,null,1000899,null,19013,null,735203,null,13199,null,265696,null,9974,null,321186,null,9744,null,229243,null,8061,null,91943,null,5668,null,415822,null,9895,null,388982,null,8574,null,26840,null,3195,null,0400000US17,Illinois,17
1134137,null,17620,null,273890,null,9355,null,14368,null,2025,null,8168,null,1517,null,6200,null,1156,null,111616,null,6232,null,52769,null,4147,null,58847,null,4207,null,147906,null,5896,null,89256,null,4019,null,58650,null,4086,null,860247,null,14223,null,473798,null,11433,null,353811,null,8536,null,119987,null,6676,null,166025,null,5998,null,121989,null,4777,null,44036,null,3820,null,220424,null,7250,null,206146,null,6816,null,14278,null,1959,null,0400000US18,Indiana,18
585762,null,10337,null,151169,null,5583,null,9571,null,1491,null,5117,null,956,null,4454,null,949,null,76789,null,4523,null,34383,null,2889,null,42406,null,3250,null,64809,null,3899,null,41515,null,2632,null,23294,null,2466,null,434593,null,10866,null,236118,null,8400,null,175054,null,5832,null,61064,null,4400,null,88311,null,4335,null,63469,null,3327,null,24842,null,2871,null,110164,null,4152,null,104023,null,4139,null,6141,null,1450,null,0400000US19,Iowa,19
504380,null,10421,null,121313,null,6626,null,10226,null,1821,null,5154,null,1085,null,5072,null,1477,null,58070,null,4388,null,27088,null,3005,null,30982,null,3267,null,53017,null,4251,null,36953,null,2839,null,16064,null,2969,null,383067,null,9131,null,225087,null,8028,null,172170,null,6037,null,52917,null,3938,null,71032,null,4629,null,49682,null,2848,null,21350,null,3283,null,86948,null,3308,null,83518,null,3319,null,3430,null,1580,null,0400000US20,Kansas,20
741931,null,14646,null,229971,null,8628,null,13570,null,2042,null,7586,null,1482,null,5984,null,1335,null,72592,null,4945,null,33868,null,3435,null,38724,null,3797,null,143809,null,6673,null,101758,null,4789,null,42051,null,4199,null,511960,null,12608,null,272126,null,9735,null,210065,null,7852,null,62061,null,4168,null,94086,null,5522,null,71862,null,4416,null,22224,null,2745,null,145748,null,6206,null,135508,null,5901,null,10240,null,2131,null,0400000US21,Kentucky,21
731001,null,13874,null,216271,null,7932,null,18595,null,3263,null,11001,null,1994,null,7594,null,2294,null,67020,null,4215,null,31143,null,2715,null,35877,null,3551,null,130656,null,6856,null,86236,null,4946,null,44420,null,4195,null,514730,null,12638,null,305385,null,9929,null,223614,null,6530,null,81771,null,6077,null,86462,null,5387,null,64744,null,4257,null,21718,null,3018,null,122883,null,4860,null,114274,null,4445,null,8609,null,1878,null,0400000US22,Louisiana,22
287196,null,8102,null,71551,null,3741,null,2163,null,744,null,933,null,444,null,1230,null,663,null,27892,null,2702,null,12509,null,1848,null,15383,null,1926,null,41496,null,2935,null,28365,null,2197,null,13131,null,1644,null,215645,null,6716,null,111883,null,5743,null,74720,null,3582,null,37163,null,3371,null,47971,null,3420,null,32789,null,2378,null,15182,null,2097,null,55791,null,3633,null,49225,null,3249,null,6566,null,1355,null,0400000US23,Maine,23
1003592,null,14699,null,185477,null,6756,null,11163,null,1751,null,4596,null,1054,null,6567,null,1396,null,65425,null,4264,null,24884,null,2251,null,40541,null,3328,null,108889,null,5498,null,61746,null,3496,null,47143,null,4208,null,818115,null,14554,null,508486,null,13496,null,358186,null,9838,null,150300,null,7271,null,146662,null,6663,null,98945,null,5301,null,47717,null,3823,null,162967,null,4870,null,148557,null,4675,null,14410,null,2140,null,0400000US24,Maryland,24
1305190,null,17219,null,280196,null,11392,null,9987,null,1863,null,5180,null,1261,null,4807,null,1232,null,98705,null,7211,null,38772,null,3153,null,59933,null,5842,null,171504,null,7903,null,106448,null,4685,null,65056,null,6372,null,1024994,null,15876,null,586378,null,13758,null,394579,null,8706,null,191799,null,9683,null,216823,null,7722,null,145272,null,5777,null,71551,null,4422,null,221793,null,5638,null,208431,null,5132,null,13362,null,2215,null,0400000US25,Massachusetts,25
1781110,null,20264,null,489206,null,12460,null,21724,null,2253,null,11347,null,1356,null,10377,null,1705,null,196358,null,8735,null,84420,null,4888,null,111938,null,6802,null,271124,null,7611,null,157972,null,5431,null,113152,null,5871,null,1291904,null,15468,null,645916,null,14026,null,486652,null,9618,null,159264,null,8111,null,258571,null,7222,null,186963,null,6356,null,71608,null,4267,null,387417,null,7060,null,358059,null,7100,null,29358,null,3295,null,0400000US26,Michigan,26
1039360,null,12634,null,227236,null,7584,null,16244,null,2369,null,9545,null,1761,null,6699,null,1360,null,106352,null,5285,null,43891,null,2944,null,62461,null,4433,null,104640,null,5061,null,68789,null,3775,null,35851,null,3620,null,812124,null,12349,null,464565,null,11175,null,341273,null,7886,null,123292,null,6354,null,178471,null,7249,null,122781,null,4830,null,55690,null,4706,null,169088,null,4235,null,160446,null,4209,null,8642,null,1642,null,0400000US27,Minnesota,27
455955,null,11879,null,149612,null,6928,null,9390,null,1780,null,5537,null,1446,null,3853,null,1121,null,40564,null,4122,null,19170,null,2475,null,21394,null,2868,null,99658,null,5172,null,69575,null,4128,null,30083,null,3154,null,306343,null,9524,null,171314,null,7074,null,128055,null,5697,null,43259,null,4400,null,50205,null,4164,null,37451,null,3522,null,12754,null,2137,null,84824,null,3956,null,79172,null,3627,null,5652,null,1467,null,0400000US28,Mississippi,28
1087849,null,16159,null,273193,null,7480,null,16581,null,2263,null,9601,null,1867,null,6980,null,1401,null,107048,null,4753,null,52850,null,2949,null,54198,null,4438,null,149564,null,6606,null,93305,null,4522,null,56259,null,3962,null,814656,null,14663,null,454543,null,12562,null,338729,null,8547,null,115814,null,6698,null,157906,null,5974,null,115238,null,4524,null,42668,null,3725,null,202207,null,6466,null,190777,null,6004,null,11430,null,2067,null,0400000US29,Missouri,29
204983,null,6527,null,54709,null,3886,null,4535,null,1032,null,2933,null,900,null,1602,null,574,null,24653,null,2922,null,9383,null,1465,null,15270,null,2367,null,25521,null,3120,null,15788,null,1888,null,9733,null,2145,null,150274,null,5217,null,79186,null,4142,null,52433,null,3005,null,26753,null,2831,null,36481,null,2862,null,24902,null,2574,null,11579,null,1747,null,34607,null,2387,null,32585,null,2282,null,2022,null,630,null,0400000US30,Montana,30
336527,null,8572,null,80353,null,4937,null,6926,null,1472,null,3638,null,979,null,3288,null,969,null,35841,null,3726,null,15797,null,2058,null,20044,null,2409,null,37586,null,2907,null,24601,null,2220,null,12985,null,2192,null,256174,null,7748,null,152328,null,6550,null,113565,null,4868,null,38763,null,3380,null,46532,null,3799,null,34250,null,2800,null,12282,null,2272,null,57314,null,3233,null,54833,null,3103,null,2481,null,703,null,0400000US31,Nebraska,31
525757,null,13268,null,105900,null,7352,null,4157,null,1278,null,2622,null,1110,null,1535,null,742,null,40901,null,4775,null,15235,null,2155,null,25666,null,4117,null,60842,null,4648,null,30410,null,3161,null,30432,null,3402,null,419857,null,11240,null,262998,null,9968,null,172344,null,6906,null,90654,null,5918,null,81740,null,5725,null,53960,null,4315,null,27780,null,2883,null,75119,null,4643,null,63266,null,3006,null,11853,null,2909,null,0400000US32,Nevada,32
239039,null,8932,null,46554,null,4435,null,2406,null,962,null,1503,null,613,null,903,null,562,null,17646,null,2546,null,8595,null,1317,null,9051,null,1940,null,26502,null,3444,null,14382,null,2354,null,12120,null,1972,null,192485,null,7430,null,113798,null,6561,null,73677,null,4622,null,40121,null,4052,null,40065,null,3399,null,26290,null,2566,null,13775,null,2000,null,38622,null,2935,null,35515,null,2561,null,3107,null,1023,null,0400000US33,New Hampshire,33
1375589,null,22499,null,261868,null,11202,null,14745,null,2857,null,5994,null,1243,null,8751,null,2209,null,68107,null,5665,null,29892,null,2864,null,38215,null,4396,null,179016,null,8031,null,105584,null,5536,null,73432,null,5070,null,1113721,null,19342,null,646842,null,14850,null,451283,null,9048,null,195559,null,9798,null,192604,null,7430,null,137849,null,5923,null,54755,null,3968,null,274275,null,8106,null,255033,null,7619,null,19242,null,2372,null,0400000US34,New Jersey,34
368421,null,9660,null,101259,null,5735,null,8048,null,1903,null,4070,null,1086,null,3978,null,1297,null,36805,null,3926,null,17664,null,1971,null,19141,null,3003,null,56406,null,3879,null,37030,null,2759,null,19376,null,3005,null,267162,null,7645,null,152588,null,6945,null,107694,null,5120,null,44894,null,4143,null,51936,null,3290,null,36126,null,2586,null,15810,null,2192,null,62638,null,3590,null,56656,null,3204,null,5982,null,1835,null,0400000US35,New Mexico,35
3693399,null,29420,null,882100,null,19351,null,42058,null,3887,null,21433,null,2287,null,20625,null,2945,null,269096,null,11250,null,122166,null,6066,null,146930,null,8555,null,570946,null,14074,null,341907,null,10148,null,229039,null,9590,null,2811299,null,26863,null,1623941,null,24966,null,1115764,null,17007,null,508177,null,14807,null,520561,null,12415,null,354550,null,8950,null,166011,null,9146,null,666797,null,9799,null,599348,null,10748,null,67449,null,5192,null,0400000US36,New York,36
1634749,null,22206,null,423092,null,10217,null,28798,null,3815,null,14346,null,2254,null,14452,null,2791,null,159614,null,8001,null,73906,null,4279,null,85708,null,6333,null,234680,null,7955,null,155432,null,5907,null,79248,null,6106,null,1211657,null,19518,null,703700,null,14146,null,530756,null,10138,null,172944,null,9245,null,237336,null,8605,null,170255,null,6285,null,67081,null,5359,null,270621,null,7347,null,252749,null,6855,null,17872,null,2984,null,0400000US37,North Carolina,37
133229,null,3970,null,32220,null,2429,null,2889,null,814,null,2007,null,727,null,882,null,471,null,15344,null,1965,null,8516,null,1523,null,6828,null,1132,null,13987,null,1548,null,10193,null,1260,null,3794,null,747,null,101009,null,3831,null,55393,null,3468,null,44288,null,2829,null,11105,null,1722,null,22510,null,2136,null,16908,null,1838,null,5602,null,1144,null,23106,null,1576,null,21910,null,1497,null,1196,null,505,null,0400000US38,North Dakota,38
2124631,null,20993,null,544237,null,12961,null,30529,null,3085,null,17114,null,2021,null,13415,null,2153,null,211835,null,9046,null,97663,null,4840,null,114172,null,6839,null,301873,null,9387,null,195213,null,7611,null,106660,null,5887,null,1580394,null,19047,null,857836,null,16622,null,646964,null,12175,null,210872,null,8463,null,290057,null,9422,null,211283,null,6952,null,78774,null,5489,null,432501,null,8088,null,404462,null,7835,null,28039,null,3207,null,0400000US39,Ohio,39
631597,null,13360,null,180124,null,8197,null,12190,null,1943,null,6628,null,1306,null,5562,null,1436,null,68765,null,4990,null,33893,null,3019,null,34872,null,3739,null,99169,null,5513,null,67868,null,3789,null,31301,null,3510,null,451473,null,9989,null,256261,null,8932,null,194322,null,6639,null,61939,null,4564,null,76100,null,4202,null,56188,null,3782,null,19912,null,2521,null,119112,null,4409,null,112495,null,4118,null,6617,null,1416,null,0400000US40,Oklahoma,40
812657,null,15991,null,202028,null,7485,null,10201,null,1532,null,5345,null,1364,null,4856,null,1386,null,91851,null,5107,null,38275,null,3189,null,53576,null,3883,null,99976,null,5373,null,57797,null,3625,null,42179,null,3943,null,610629,null,13542,null,317293,null,10200,null,209397,null,6590,null,107896,null,6259,null,139608,null,7081,null,91195,null,5117,null,48413,null,5040,null,153728,null,6342,null,133259,null,4978,null,20469,null,5816,null,0400000US41,Oregon,41
2311198,null,16948,null,563539,null,13150,null,29782,null,3193,null,15130,null,1810,null,14652,null,2372,null,197364,null,9406,null,89188,null,4790,null,108176,null,7628,null,336393,null,9631,null,211728,null,7105,null,124665,null,6218,null,1747659,null,15257,null,934095,null,11915,null,695353,null,9276,null,238742,null,8201,null,306519,null,8769,null,219850,null,7146,null,86669,null,4793,null,507045,null,8190,null,468191,null,7507,null,38854,null,4278,null,0400000US42,Pennsylvania,42
209725,null,9031,null,51941,null,5000,null,1656,null,608,null,808,null,428,null,848,null,539,null,15552,null,2590,null,6175,null,1262,null,9377,null,2102,null,34733,null,4086,null,24160,null,2598,null,10573,null,2659,null,157784,null,7347,null,86543,null,5534,null,60613,null,3521,null,25930,null,3470,null,33526,null,3247,null,23560,null,2272,null,9966,null,1913,null,37715,null,2687,null,36032,null,2558,null,1683,null,547,null,0400000US44,Rhode Island,44
767650,null,13485,null,215857,null,9112,null,12641,null,2063,null,7684,null,1575,null,4957,null,1156,null,70964,null,5865,null,33671,null,2926,null,37293,null,4213,null,132252,null,5846,null,88170,null,4231,null,44082,null,4204,null,551793,null,11394,null,313667,null,9004,null,233262,null,7976,null,80405,null,4350,null,97069,null,6193,null,68371,null,4187,null,28698,null,3621,null,141057,null,5733,null,128970,null,5591,null,12087,null,2032,null,0400000US45,South Carolina,45
153856,null,5849,null,36430,null,3052,null,2339,null,749,null,1528,null,626,null,811,null,399,null,18764,null,2834,null,9494,null,1753,null,9270,null,2162,null,15327,null,1680,null,11402,null,1268,null,3925,null,948,null,117426,null,5071,null,68643,null,4149,null,49218,null,3066,null,19425,null,2415,null,21250,null,2200,null,15657,null,1705,null,5593,null,1271,null,27533,null,1811,null,26388,null,1952,null,1145,null,622,null,0400000US46,South Dakota,46
1078246,null,17444,null,295981,null,9125,null,16609,null,2284,null,8706,null,1706,null,7903,null,1528,null,108629,null,6392,null,52805,null,4399,null,55824,null,4917,null,170743,null,6579,null,118527,null,5442,null,52216,null,4176,null,782265,null,16125,null,449026,null,11158,null,343923,null,9140,null,105103,null,5882,null,139165,null,6928,null,106549,null,5390,null,32616,null,3690,null,194074,null,6288,null,180901,null,6037,null,13173,null,2018,null,0400000US47,Tennessee,47
3639066,null,36456,null,919574,null,17859,null,64583,null,5630,null,35403,null,3537,null,29180,null,4047,null,345608,null,12346,null,159455,null,6475,null,186153,null,10512,null,509383,null,11684,null,310050,null,6975,null,199333,null,9290,null,2719492,null,30407,null,1732263,null,25409,null,1243958,null,18145,null,488305,null,15864,null,468615,null,10367,null,323375,null,8653,null,145240,null,8254,null,518614,null,9303,null,481807,null,8298,null,36807,null,3742,null,0400000US48,Texas,48
374921,null,13429,null,98019,null,6970,null,5819,null,1581,null,2434,null,877,null,3385,null,1323,null,53665,null,5114,null,16289,null,2391,null,37376,null,4616,null,38535,null,3721,null,19104,null,2074,null,19431,null,2619,null,276902,null,10730,null,167123,null,9681,null,103676,null,5125,null,63447,null,6386,null,57685,null,5175,null,32045,null,3216,null,25640,null,3646,null,52094,null,3287,null,48379,null,3030,null,3715,null,1112,null,0400000US49,Utah,49
133939,null,5292,null,33114,null,2860,null,1918,null,810,null,1006,null,500,null,912,null,486,null,15443,null,2157,null,6721,null,1153,null,8722,null,1655,null,15753,null,1671,null,9923,null,1310,null,5830,null,1011,null,100825,null,4386,null,55065,null,3151,null,37044,null,2344,null,18021,null,1740,null,24307,null,2356,null,15659,null,1687,null,8648,null,1666,null,21453,null,1598,null,19179,null,1488,null,2274,null,609,null,0400000US50,Vermont,50
1352872,null,19275,null,278817,null,10314,null,18228,null,2752,null,8952,null,1563,null,9276,null,2122,null,113819,null,6082,null,46132,null,3502,null,67687,null,5131,null,146770,null,7438,null,94188,null,5048,null,52582,null,4723,null,1074055,null,16257,null,670097,null,12383,null,484234,null,9281,null,185863,null,8241,null,179777,null,9288,null,119650,null,5253,null,60127,null,6630,null,224181,null,6278,null,208518,null,6013,null,15663,null,2254,null,0400000US51,Virginia,51
1363974,null,23861,null,304251,null,10003,null,12366,null,1849,null,5245,null,1208,null,7121,null,1500,null,131627,null,6330,null,52208,null,3655,null,79419,null,5543,null,160258,null,7032,null,89737,null,5057,null,70521,null,4920,null,1059723,null,21330,null,589636,null,15535,null,408056,null,9563,null,181580,null,8763,null,233493,null,9038,null,149731,null,5763,null,83762,null,5699,null,236594,null,7524,null,205931,null,5723,null,30663,null,5498,null,0400000US53,Washington,53
335897,null,8054,null,112837,null,5575,null,5444,null,1170,null,3431,null,852,null,2013,null,743,null,34706,null,3134,null,16145,null,2114,null,18561,null,2236,null,72687,null,4182,null,50148,null,3504,null,22539,null,2503,null,223060,null,5947,null,107950,null,4803,null,84695,null,4013,null,23255,null,2800,null,35301,null,2852,null,27197,null,2397,null,8104,null,1186,null,79809,null,3183,null,76818,null,3150,null,2991,null,834,null,0400000US54,West Virginia,54
1087094,null,14096,null,248244,null,8127,null,15641,null,1964,null,9316,null,1669,null,6325,null,1069,null,119043,null,6416,null,54117,null,3610,null,64926,null,4647,null,113560,null,5642,null,71242,null,3705,null,42318,null,3806,null,838850,null,12839,null,470321,null,10677,null,342740,null,7340,null,127581,null,5969,null,166787,null,6632,null,118494,null,4696,null,48293,null,4256,null,201742,null,5667,null,185925,null,5816,null,15817,null,2273,null,0400000US55,Wisconsin,55
103477,null,4857,null,23307,null,2405,null,2938,null,822,null,1801,null,653,null,1137,null,563,null,10866,null,1791,null,5519,null,1222,null,5347,null,1275,null,9503,null,1508,null,5759,null,1027,null,3744,null,1082,null,80170,null,4262,null,49552,null,4184,null,35540,null,3057,null,14012,null,1945,null,14668,null,1868,null,10066,null,1272,null,4602,null,1326,null,15950,null,1755,null,14250,null,1628,null,1700,null,759,null,0400000US56,Wyoming,56
448875,null,10168,null,255027,null,8745,null,11845,null,1581,null,5744,null,965,null,6101,null,1487,null,47989,null,3923,null,23148,null,2438,null,24841,null,3242,null,195193,null,7726,null,140614,null,5011,null,54579,null,4887,null,193848,null,6724,null,113060,null,5555,null,71554,null,3250,null,41506,null,4388,null,25709,null,2920,null,17478,null,2326,null,8231,null,1536,null,55079,null,3692,null,49535,null,2793,null,5544,null,2128,null,0400000US72,Puerto Rico,72
