B19001_001E,B19001_001EA,B19001_001M,B19001_001MA,B19001_002E,B19001_002EA,B19001_002M,B19001_002MA,B19001_003E,B19001_003EA,B19001_003M,B19001_003MA,B19001_004E,B19001_004EA,B19001_004M,B19001_004MA,B19001_005E,B19001_005EA,B19001_005M,B19001_005MA,B19001_006E,B19001_006EA,B19001_006M,B19001_006MA,B19001_007E,B19001_007EA,B19001_007M,B19001_007MA,B19001_008E,B19001_008EA,B19001_008M,B19001_008MA,B19001_009E,B19001_009EA,B19001_009M,B19001_009MA,B19001_010E,B19001_010EA,B19001_010M,B19001_010MA,B19001_011E,B19001_011EA,B19001_011M,B19001_011MA,B19001_012E,B19001_012EA,B19001_012M,B19001_012MA,B19001_013E,B19001_013EA,B19001_013M,B19001_013MA,B19001_014E,B19001_014EA,B19001_014M,B19001_014MA,B19001_015E,B19001_015EA,B19001_015M,B19001_015MA,B19001_016E,B19001_016EA,B19001_016M,B19001_016MA,B19001_017E,B19001_017EA,B19001_017M,B19001_017MA,GEO_ID,NAME,state
3810801,null,12762,null,302663,null,7631,null,218009,null,6634,null,208848,null,7620,null,216019,null,5582,null,202340,null,7124,null,224447,null,6339,null,203139,null,6343,null,196031,null,6027,null,178817,null,6689,null,325704,null,8015,null,400120,null,8706,null,470795,null,8377,null,277305,null,6684,null,145967,null,4819,null,132124,null,4949,null,108473,null,3746,null,0400000US26,Michigan,26
2089449,null,7329,null,120450,null,5544,null,96887,null,4198,null,94770,null,3623,null,97153,null,4495,null,95004,null,4556,null,100865,null,4280,null,98841,null,4278,null,105524,null,5024,null,95163,null,3937,null,178103,null,6012,null,246563,null,6610,null,297159,null,6842,null,187074,null,5195,null,95143,null,3836,null,94315,null,4095,null,86435,null,3874,null,0400000US27,Minnesota,27
1094208,null,7307,null,129289,null,5472,null,94634,null,4926,null,80481,null,4703,null,72495,null,4791,null,69967,null,4869,null,66996,null,4383,null,56206,null,4091,null,54610,null,3826,null,49594,null,3483,null,83368,null,5247,null,101534,null,4534,null,105487,null,5024,null,58959,null,4522,null,25629,null,2674,null,23514,null,2392,null,21445,null,2436,null,0400000US28,Mississippi,28
2330040,null,9044,null,172858,null,5888,null,139328,null,5614,null,135709,null,6068,null,146414,null,5914,null,135213,null,4998,null,137730,null,5256,null,129334,null,5456,null,123160,null,4942,null,113415,null,5368,null,209574,null,6294,null,243012,null,8254,null,281669,null,8195,null,155256,null,5590,null,81688,null,3955,null,65810,null,3440,null,59870,null,2728,null,0400000US29,Missouri,29
375598,null,3682,null,28019,null,2464,null,25354,null,1940,null,22137,null,2000,null,28555,null,2093,null,23921,null,2115,null,24778,null,2437,null,20457,null,1857,null,19288,null,1950,null,18881,null,1865,null,32360,null,2448,null,40145,null,2681,null,40494,null,2527,null,23308,null,1610,null,11101,null,1422,null,8056,null,1267,null,8744,null,1334,null,0400000US30,Montana,30
704143,null,4204,null,42806,null,2894,null,37843,null,2796,null,39288,null,2598,null,44157,null,3675,null,39517,null,2763,null,41452,null,3020,null,38105,null,2679,null,36433,null,2637,null,34571,null,2565,null,66386,null,3022,null,81336,null,3518,null,93076,null,3817,null,47087,null,2717,null,24797,null,2105,null,18936,null,1655,null,18353,null,1600,null,0400000US31,Nebraska,31
952856,null,7182,null,52212,null,4144,null,36982,null,2867,null,39098,null,3615,null,47436,null,3605,null,48975,null,3804,null,46585,null,3590,null,50325,null,3994,null,48195,null,3801,null,45228,null,3180,null,89540,null,4739,null,112611,null,5475,null,137512,null,5454,null,83675,null,4225,null,43672,null,3120,null,38334,null,3369,null,32476,null,2196,null,0400000US32,Nevada,32
505286,null,4732,null,22726,null,2508,null,20395,null,2276,null,19126,null,2263,null,24284,null,2503,null,19084,null,1726,null,22968,null,2662,null,21517,null,2449,null,22195,null,2508,null,21290,null,1955,null,43177,null,3187,null,56850,null,3558,null,75695,null,4190,null,51593,null,3112,null,30234,null,2497,null,30442,null,2485,null,23710,null,1955,null,0400000US33,New Hampshire,33
3154012,null,10110,null,168229,null,6353,null,118165,null,5388,null,118707,null,6091,null,118288,null,5618,null,117705,null,6283,null,123023,null,5570,null,122248,null,5997,null,129572,null,6419,null,111748,null,4562,null,230267,null,7895,null,309498,null,9292,null,429397,null,9409,null,333972,null,7438,null,219091,null,5871,null,245915,null,7667,null,258187,null,6668,null,0400000US34,New Jersey,34
741399,null,5755,null,64001,null,3572,null,53171,null,3575,null,44449,null,3170,null,50522,null,4648,null,42235,null,2992,null,43651,null,3767,null,42070,null,3414,null,40787,null,3241,null,33187,null,2720,null,60275,null,3745,null,72427,null,4548,null,79830,null,4146,null,47764,null,3132,null,26367,null,2646,null,23579,null,1918,null,17084,null,1717,null,0400000US35,New Mexico,35
7137482,null,15735,null,579834,null,12605,null,376012,null,10381,null,349984,null,8335,null,352410,null,8482,null,319682,null,9460,null,335108,null,10142,null,311919,null,7995,null,306521,null,8242,null,278111,null,8257,null,547304,null,11005,null,704448,null,11173,null,870748,null,14195,null,605161,null,12928,null,354657,null,10030,null,394392,null,10544,null,451191,null,8623,null,0400000US36,New York,36
3595175,null,14706,null,299290,null,8890,null,214261,null,6759,null,204539,null,7584,null,216754,null,8045,null,206183,null,7161,null,213997,null,6775,null,193232,null,7424,null,190231,null,6737,null,172846,null,6101,null,308928,null,8999,null,376641,null,8509,null,406888,null,10323,null,239058,null,7663,null,123432,null,5137,null,119788,null,5196,null,109107,null,4581,null,0400000US37,North Carolina,37
274743,null,2659,null,20615,null,1796,null,16967,null,1617,null,15865,null,1859,null,17208,null,1785,null,17531,null,2082,null,16353,null,1642,null,15100,null,1362,null,15763,null,1554,null,12997,null,1466,null,23630,null,1836,null,30360,null,2093,null,33096,null,1948,null,16636,null,1561,null,8572,null,1238,null,7169,null,1023,null,6881,null,1189,null,0400000US38,North Dakota,38
4508871,null,14815,null,368198,null,10269,null,267185,null,7682,null,247242,null,6897,null,260936,null,7020,null,246204,null,7418,null,262538,null,9202,null,236503,null,7182,null,236346,null,6508,null,204854,null,6382,null,399906,null,8880,null,496774,null,9083,null,539560,null,9903,null,320080,null,6676,null,155925,null,4701,null,146642,null,5027,null,119978,null,4020,null,0400000US39,Ohio,39
1407933,null,7799,null,124324,null,5608,null,95966,null,3931,null,89266,null,4062,null,92676,null,4455,null,85559,null,5067,null,88773,null,4804,null,78728,null,4348,null,76640,null,4123,null,66920,null,3792,null,118209,null,4832,null,146007,null,5737,null,151008,null,5283,null,87552,null,4456,null,39958,null,2184,null,34208,null,2564,null,32139,null,2145,null,0400000US40,Oklahoma,40
1474755,null,6858,null,106617,null,4684,null,80373,null,4284,null,84076,null,4199,null,81378,null,4282,null,77915,null,4048,null,86898,null,4357,null,79350,null,4593,null,73735,null,4410,null,64201,null,4309,null,131154,null,5743,null,164002,null,5777,null,180035,null,5391,null,109599,null,4806,null,59515,null,3887,null,50528,null,3065,null,45379,null,2589,null,0400000US41,Oregon,41
4904554,null,11469,null,353111,null,8310,null,283766,null,7082,null,271651,null,7327,null,273563,null,7904,null,261973,null,6129,null,265269,null,7418,null,237161,null,7312,null,250645,null,7208,null,218395,null,6644,null,421505,null,10693,null,528488,null,9968,null,600819,null,8231,null,379885,null,7832,null,198869,null,5571,null,182911,null,6687,null,176543,null,5211,null,0400000US42,Pennsylvania,42
399107,null,3931,null,33703,null,2805,null,21565,null,2421,null,18177,null,2074,null,20793,null,2357,null,14610,null,1652,null,20329,null,1939,null,19907,null,2470,null,17442,null,2222,null,14218,null,1712,null,29355,null,2494,null,42591,null,3023,null,54981,null,3491,null,36421,null,2532,null,19532,null,2185,null,19681,null,2051,null,15802,null,2093,null,0400000US44,Rhode Island,44
1702300,null,9251,null,158618,null,6520,null,109689,null,5756,null,102108,null,5649,null,111562,null,5717,null,96828,null,4613,null,98852,null,5314,null,92539,null,5007,null,86391,null,4221,null,78154,null,4390,null,139921,null,6012,null,175340,null,6177,null,198430,null,5809,null,111730,null,5201,null,50769,null,3843,null,48978,null,3283,null,42391,null,3052,null,0400000US45,South Carolina,45
319926,null,3421,null,23402,null,1679,null,21239,null,1914,null,16772,null,1750,null,19846,null,2131,null,18202,null,1820,null,20833,null,1940,null,18455,null,1858,null,17798,null,1641,null,15134,null,1646,null,27979,null,2456,null,41179,null,2882,null,38609,null,2395,null,17339,null,1703,null,7488,null,1100,null,8005,null,1359,null,7646,null,1121,null,0400000US46,South Dakota,46
2434683,null,10947,null,217652,null,7830,null,158331,null,5851,null,158373,null,6709,null,154195,null,5667,null,146088,null,6833,null,147751,null,6093,null,136442,null,5453,null,132896,null,5484,null,118387,null,5526,null,205499,null,6835,null,246369,null,7569,null,258697,null,7540,null,142206,null,5582,null,72068,null,3752,null,67679,null,3095,null,72050,null,3359,null,0400000US47,Tennessee,47
8422249,null,18072,null,652225,null,10214,null,459626,null,9837,null,469623,null,11048,null,501314,null,12025,null,446765,null,10166,null,461418,null,10383,null,415438,null,9787,null,424111,null,10028,null,376536,null,10378,null,691063,null,13461,null,835745,null,13845,null,1004760,null,16832,null,628773,null,11031,null,349522,null,9387,null,355103,null,8304,null,350227,null,8812,null,0400000US48,Texas,48
854244,null,4876,null,38773,null,3233,null,34178,null,2892,null,36311,null,3119,null,35431,null,2583,null,39412,null,2811,null,44056,null,3296,null,44814,null,3656,null,45009,null,3133,null,44744,null,2644,null,87401,null,4274,null,107071,null,4401,null,121356,null,4845,null,78104,null,4233,null,38707,null,2627,null,32246,null,2412,null,26631,null,2390,null,0400000US49,Utah,49
249986,null,2593,null,15808,null,1809,null,14001,null,1436,null,11438,null,1233,null,13116,null,1362,null,12415,null,1363,null,15584,null,1719,null,12621,null,1497,null,13037,null,1449,null,11253,null,1323,null,23361,null,1930,null,30144,null,1752,null,33533,null,2416,null,19214,null,1731,null,9555,null,1097,null,8182,null,1129,null,6724,null,921,null,0400000US50,Vermont,50
2961083,null,11010,null,173224,null,7764,null,127077,null,5681,null,128962,null,5826,null,133512,null,5837,null,116071,null,5713,null,138939,null,5936,null,129737,null,5929,null,143107,null,5696,null,120231,null,4814,null,236246,null,7890,null,305181,null,8731,null,388167,null,9830,null,276596,null,6944,null,168572,null,6469,null,184902,null,5979,null,190559,null,6159,null,0400000US51,Virginia,51
2547663,null,9073,null,153277,null,5181,null,108448,null,5240,null,105975,null,4773,null,119417,null,5816,null,118681,null,5685,null,127623,null,6269,null,120422,null,5540,null,122450,null,5135,null,115670,null,5294,null,216188,null,7482,null,284659,null,6802,null,356549,null,7587,null,236452,null,6871,null,127180,null,4776,null,122138,null,5397,null,112534,null,4857,null,0400000US53,Washington,53
749586,null,6455,null,82623,null,4782,null,63002,null,3676,null,52759,null,3128,null,53898,null,3632,null,49781,null,3523,null,45605,null,3349,null,41201,null,3107,null,37634,null,3071,null,37346,null,3261,null,65333,null,4128,null,70682,null,3507,null,74751,null,4412,null,36569,null,2645,null,16283,null,1900,null,11888,null,1922,null,10231,null,1505,null,0400000US54,West Virginia,54
2249630,null,8922,null,133086,null,4996,null,112247,null,4678,null,110358,null,3648,null,124845,null,4892,null,120664,null,4970,null,123911,null,6107,null,117915,null,4997,null,118255,null,4455,null,105882,null,4359,null,208025,null,5874,null,267280,null,6671,null,313482,null,6909,null,181007,null,6092,null,85840,null,3575,null,66913,null,2852,null,59920,null,2819,null,0400000US55,Wisconsin,55
208613,null,3448,null,12885,null,1347,null,9637,null,1411,null,8717,null,1364,null,10657,null,1776,null,11346,null,1680,null,11269,null,1557,null,11010,null,1573,null,11182,null,1604,null,10320,null,1330,null,19470,null,1863,null,22901,null,2141,null,28519,null,2718,null,18403,null,1575,null,8715,null,1215,null,7896,null,1183,null,5686,null,1008,null,0400000US56,Wyoming,56
1186497,null,10034,null,365313,null,7591,null,147274,null,4926,null,115825,null,4046,null,92534,null,3867,null,77494,null,3341,null,64814,null,3719,null,57427,null,3426,null,44817,null,3005,null,35322,null,2577,null,53860,null,2714,null,52820,null,3108,null,37564,null,2649,null,19672,null,1690,null,7648,null,1143,null,6926,null,1158,null,7187,null,1190,null,0400000US72,Puerto Rico,72
