B01001A_001E,B01001A_001EA,B01001A_001M,B01001A_001MA,B01001A_002E,B01001A_002EA,B01001A_002M,B01001A_002MA,B01001A_003E,B01001A_003EA,B01001A_003M,B01001A_003MA,B01001A_004E,B01001A_004EA,B01001A_004M,B01001A_004MA,B01001A_005E,B01001A_005EA,B01001A_005M,B01001A_005MA,B01001A_006E,B01001A_006EA,B01001A_006M,B01001A_006MA,B01001A_007E,B01001A_007EA,B01001A_007M,B01001A_007MA,B01001A_008E,B01001A_008EA,B01001A_008M,B01001A_008MA,B01001A_009E,B01001A_009EA,B01001A_009M,B01001A_009MA,B01001A_010E,B01001A_010EA,B01001A_010M,B01001A_010MA,B01001A_011E,B01001A_011EA,B01001A_011M,B01001A_011MA,B01001A_012E,B01001A_012EA,B01001A_012M,B01001A_012MA,B01001A_013E,B01001A_013EA,B01001A_013M,B01001A_013MA,B01001A_014E,B01001A_014EA,B01001A_014M,B01001A_014MA,B01001A_015E,B01001A_015EA,B01001A_015M,B01001A_015MA,B01001A_016E,B01001A_016EA,B01001A_016M,B01001A_016MA,B01001A_017E,B01001A_017EA,B01001A_017M,B01001A_017MA,B01001A_018E,B01001A_018EA,B01001A_018M,B01001A_018MA,B01001A_019E,B01001A_019EA,B01001A_019M,B01001A_019MA,B01001A_020E,B01001A_020EA,B01001A_020M,B01001A_020MA,B01001A_021E,B01001A_021EA,B01001A_021M,B01001A_021MA,B01001A_022E,B01001A_022EA,B01001A_022M,B01001A_022MA,B01001A_023E,B01001A_023EA,B01001A_023M,B01001A_023MA,B01001A_024E,B01001A_024EA,B01001A_024M,B01001A_024MA,B01001A_025E,B01001A_025EA,B01001A_025M,B01001A_025MA,B01001A_026E,B01001A_026EA,B01001A_026M,B01001A_026MA,B01001A_027E,B01001A_027EA,B01001A_027M,B01001A_027MA,B01001A_028E,B01001A_028EA,B01001A_028M,B01001A_028MA,B01001A_029E,B01001A_029EA,B01001A_029M,B01001A_029MA,B01001A_030E,B01001A_030EA,B01001A_030M,B01001A_030MA,B01001A_031E,B01001A_031EA,B01001A_031M,B01001A_031MA,GEO_ID,NAME,state
3286053,null,10792,null,1626045,null,7066,null,98298,null,1852,null,100753,null,3892,null,95754,null,3357,null,64624,null,1120,null,41831,null,1061,null,103800,null,2328,null,120047,null,1792,null,107802,null,2140,null,219956,null,2260,null,247804,null,1752,null,215813,null,929,null,115611,null,2076,null,67151,null,2187,null,26801,null,3670,null,1660008,null,5204,null,91719,null,2012,null,91907,null,4173,null,94656,null,3846,null,60995,null,1050,null,38654,null,1132,null,101015,null,1743,null,117102,null,1456,null,101883,null,1498,null,215575,null,1770,null,254771,null,1410,null,225299,null,966,null,129023,null,925,null,88661,null,3906,null,48748,null,3919,null,0400000US41,Oregon,41
10428104,null,11812,null,5080041,null,6968,null,284731,null,1900,null,296644,null,6237,null,307187,null,5824,null,208398,null,1288,null,156197,null,2246,null,334369,null,2308,null,307496,null,1866,null,287746,null,2053,null,703285,null,2723,null,829956,null,2236,null,645620,null,1191,null,381064,null,896,null,253432,null,3563,null,83916,null,3633,null,5348063,null,6730,null,271708,null,1789,null,279487,null,5990,null,296657,null,5894,null,197144,null,1344,null,153931,null,2391,null,327217,null,2681,null,294012,null,1411,null,282143,null,1741,null,701562,null,2007,null,840745,null,1697,null,677838,null,1299,null,449044,null,794,null,380401,null,5170,null,196174,null,5103,null,0400000US42,Pennsylvania,42
874386,null,5781,null,423461,null,3481,null,22955,null,1045,null,23218,null,2039,null,25235,null,1771,null,16756,null,550,null,13941,null,897,null,31013,null,1035,null,27220,null,1508,null,24956,null,1081,null,60138,null,1223,null,68417,null,738,null,53681,null,727,null,29346,null,351,null,20989,null,928,null,5596,null,917,null,450925,null,3289,null,20623,null,1010,null,22187,null,1665,null,23253,null,1701,null,15644,null,500,null,14346,null,934,null,31693,null,912,null,25746,null,774,null,24674,null,648,null,62127,null,998,null,72384,null,842,null,56127,null,576,null,35165,null,427,null,28756,null,1422,null,18200,null,1446,null,0400000US44,Rhode Island,44
3025982,null,6180,null,1489149,null,4237,null,93170,null,1934,null,89551,null,3689,null,92739,null,3766,null,58165,null,1542,null,45462,null,1778,null,101697,null,2212,null,93695,null,1677,null,91981,null,1681,null,209043,null,1666,null,218672,null,1515,null,193881,null,1276,null,119072,null,706,null,66194,null,1746,null,15827,null,1651,null,1536833,null,3651,null,89179,null,1912,null,85839,null,3416,null,85591,null,3392,null,54239,null,1490,null,41098,null,2257,null,88727,null,2619,null,97480,null,1609,null,89618,null,1166,null,206345,null,1367,null,225601,null,1169,null,208425,null,688,null,134327,null,724,null,91238,null,2545,null,39126,null,2648,null,0400000US45,South Carolina,45
700446,null,2418,null,348940,null,1913,null,22031,null,672,null,20541,null,1561,null,22969,null,1755,null,14671,null,869,null,12414,null,1496,null,24176,null,1771,null,23423,null,1505,null,19362,null,984,null,42951,null,1069,null,54462,null,725,null,43982,null,469,null,25153,null,592,null,16947,null,772,null,5858,null,774,null,351506,null,1375,null,22338,null,803,null,18918,null,1492,null,20850,null,1516,null,12879,null,651,null,11183,null,1534,null,22921,null,1666,null,22351,null,1333,null,18578,null,1008,null,42819,null,1038,null,52954,null,489,null,42924,null,201,null,27334,null,194,null,23796,null,1191,null,11661,null,1167,null,0400000US46,South Dakota,46
4936962,null,7398,null,2417697,null,4876,null,153097,null,1671,null,149106,null,4816,null,158202,null,4735,null,97037,null,1898,null,64535,null,2723,null,149130,null,2914,null,165306,null,2027,null,156632,null,2029,null,349563,null,2323,null,364729,null,1379,null,304343,null,953,null,183359,null,954,null,95807,null,2589,null,26851,null,2504,null,2519265,null,4911,null,147414,null,2341,null,147105,null,4832,null,142632,null,4425,null,91241,null,1907,null,59487,null,2213,null,146584,null,2939,null,165715,null,1667,null,155253,null,1311,null,347926,null,1329,null,376938,null,1032,null,322476,null,967,null,210644,null,1678,null,143167,null,2836,null,62683,null,2803,null,0400000US47,Tennessee,47
17971317,null,41576,null,8950392,null,23921,null,719960,null,7784,null,662346,null,9283,null,658779,null,9952,null,389063,null,4402,null,268685,null,5991,null,647206,null,6973,null,668662,null,8287,null,606997,null,7178,null,1266457,null,7229,null,1250246,null,6242,null,917589,null,4102,null,514289,null,2988,null,294021,null,5059,null,86092,null,4373,null,9020925,null,25081,null,690737,null,6412,null,635380,null,10702,null,624701,null,10596,null,368157,null,4331,null,251243,null,5532,null,602735,null,6235,null,625896,null,6259,null,577141,null,5705,null,1227987,null,7658,null,1259889,null,5675,null,966088,null,4446,null,593223,null,3845,null,416303,null,6152,null,181445,null,5122,null,0400000US48,Texas,48
2489521,null,6528,null,1254248,null,4334,null,121435,null,1915,null,112384,null,3077,null,96962,null,3258,null,58661,null,747,null,37025,null,1174,null,116271,null,1165,null,122100,null,1459,null,84129,null,888,null,150533,null,1766,null,144679,null,1163,null,104318,null,661,null,59274,null,407,null,36165,null,1544,null,10312,null,1535,null,1235273,null,3161,null,115492,null,1346,null,101637,null,3523,null,92758,null,3414,null,54779,null,794,null,41733,null,1031,null,104798,null,1328,null,105998,null,899,null,88909,null,959,null,147303,null,1087,null,145275,null,707,null,107350,null,567,null,65898,null,525,null,44553,null,1802,null,18790,null,1748,null,0400000US49,Utah,49
595770,null,882,null,292614,null,778,null,15613,null,145,null,16180,null,1238,null,17440,null,1211,null,12516,null,273,null,9088,null,401,null,20450,null,562,null,17910,null,516,null,16020,null,109,null,39840,null,266,null,49945,null,379,null,40782,null,484,null,21372,null,3,null,11244,null,644,null,4214,null,644,null,303156,null,834,null,14712,null,425,null,15370,null,1067,null,16467,null,1070,null,11818,null,273,null,9789,null,655,null,19059,null,605,null,16971,null,34,null,16204,null,170,null,41367,null,272,null,51506,null,199,null,41536,null,231,null,23487,null,148,null,17181,null,871,null,7689,null,821,null,0400000US50,Vermont,50
5500412,null,13834,null,2720725,null,8762,null,171821,null,2806,null,166110,null,5049,null,170959,null,5122,null,107498,null,2207,null,80665,null,2942,null,201210,null,3840,null,181821,null,3425,null,167380,null,2891,null,401097,null,3894,null,417606,null,2179,null,332478,null,1302,null,191064,null,1071,null,100884,null,2273,null,30132,null,2179,null,2779687,null,7938,null,157068,null,2793,null,153049,null,5232,null,166410,null,5034,null,99521,null,1975,null,76415,null,4071,null,179211,null,4393,null,171582,null,3027,null,164705,null,2505,null,395772,null,2599,null,434133,null,1816,null,349678,null,1297,null,215912,null,1383,null,149331,null,3126,null,66900,null,2949,null,0400000US51,Virginia,51
5264309,null,13142,null,2617499,null,7835,null,157974,null,2323,null,152541,null,5171,null,162383,null,4319,null,107353,null,1475,null,71404,null,1953,null,179399,null,2025,null,187075,null,1932,null,165384,null,2115,null,373624,null,2649,null,415871,null,2019,null,333148,null,1409,null,177185,null,810,null,101314,null,2133,null,32844,null,2177,null,2646810,null,6998,null,149592,null,2167,null,138643,null,4602,null,164587,null,4746,null,101340,null,1634,null,65593,null,2024,null,159759,null,2250,null,182996,null,1667,null,161102,null,1596,null,361926,null,1925,null,423200,null,2006,null,345283,null,1161,null,192407,null,749,null,135200,null,3649,null,65182,null,3572,null,0400000US53,Washington,53
1712086,null,2572,null,834697,null,2679,null,48629,null,1104,null,49124,null,3073,null,51545,null,2843,null,34041,null,1677,null,25010,null,1928,null,50713,null,2308,null,52634,null,1444,null,52484,null,1221,null,112414,null,1341,null,127178,null,696,null,113704,null,442,null,67721,null,489,null,40649,null,1080,null,8851,null,1047,null,877389,null,2301,null,47214,null,1245,null,47923,null,2254,null,46055,null,2400,null,31513,null,1458,null,19170,null,1573,null,54124,null,1974,null,54955,null,1254,null,51246,null,993,null,116847,null,1050,null,132819,null,514,null,117473,null,371,null,77227,null,269,null,56657,null,1645,null,24166,null,1706,null,0400000US54,West Virginia,54
4972897,null,6564,null,2472498,null,4235,null,149693,null,1377,null,144996,null,3328,null,155568,null,3549,null,100859,null,851,null,69661,null,1106,null,173390,null,1426,null,166825,null,1240,null,146542,null,1179,null,348607,null,1890,null,405664,null,1199,null,303722,null,655,null,169246,null,407,null,104262,null,1926,null,33463,null,1897,null,2500399,null,3407,null,140971,null,1266,null,137056,null,3503,null,148386,null,3434,null,95480,null,627,null,68415,null,1883,null,167341,null,1826,null,152846,null,1680,null,140201,null,1006,null,337231,null,1150,null,399725,null,1001,null,303019,null,731,null,189183,null,370,null,146485,null,3143,null,74060,null,3098,null,0400000US55,Wisconsin,55
489365,null,2050,null,248369,null,1685,null,17691,null,781,null,15737,null,1591,null,14648,null,1596,null,10287,null,660,null,8354,null,1022,null,18350,null,1134,null,19074,null,574,null,14860,null,523,null,30291,null,565,null,38568,null,590,null,31792,null,498,null,16686,null,501,null,8676,null,810,null,3355,null,606,null,240996,null,1766,null,15079,null,834,null,15182,null,1327,null,13221,null,1270,null,9811,null,609,null,7419,null,1109,null,15909,null,1249,null,17309,null,996,null,14311,null,524,null,29943,null,765,null,38907,null,577,null,29758,null,413,null,17386,null,341,null,11225,null,706,null,5536,null,624,null,0400000US56,Wyoming,56
2994236,null,20445,null,1417438,null,11727,null,90620,null,3176,null,103792,null,4093,null,114028,null,4335,null,66198,null,2517,null,47268,null,2354,null,104781,null,3096,null,98353,null,3296,null,92555,null,3406,null,186773,null,4006,null,173233,null,3125,null,152199,null,2966,null,108559,null,2097,null,60267,null,2209,null,18812,null,1727,null,1576798,null,12436,null,90085,null,3030,null,91207,null,4584,null,113361,null,4981,null,65951,null,2328,null,44676,null,2172,null,104504,null,3211,null,107008,null,3001,null,102469,null,3267,null,214162,null,4056,null,207020,null,3478,null,188684,null,2950,null,134521,null,2082,null,77982,null,2811,null,35168,null,2617,null,0400000US72,Puerto Rico,72
