B14002_001E,B14002_001EA,B14002_001M,B14002_001MA,B14002_002E,B14002_002EA,B14002_002M,B14002_002MA,B14002_003E,B14002_003EA,B14002_003M,B14002_003MA,B14002_004E,B14002_004EA,B14002_004M,B14002_004MA,B14002_005E,B14002_005EA,B14002_005M,B14002_005MA,B14002_006E,B14002_006EA,B14002_006M,B14002_006MA,B14002_007E,B14002_007EA,B14002_007M,B14002_007MA,B14002_008E,B14002_008EA,B14002_008M,B14002_008MA,B14002_009E,B14002_009EA,B14002_009M,B14002_009MA,B14002_010E,B14002_010EA,B14002_010M,B14002_010MA,B14002_011E,B14002_011EA,B14002_011M,B14002_011MA,B14002_012E,B14002_012EA,B14002_012M,B14002_012MA,B14002_013E,B14002_013EA,B14002_013M,B14002_013MA,B14002_014E,B14002_014EA,B14002_014M,B14002_014MA,B14002_015E,B14002_015EA,B14002_015M,B14002_015MA,B14002_016E,B14002_016EA,B14002_016M,B14002_016MA,B14002_017E,B14002_017EA,B14002_017M,B14002_017MA,B14002_018E,B14002_018EA,B14002_018M,B14002_018MA,B14002_019E,B14002_019EA,B14002_019M,B14002_019MA,B14002_020E,B14002_020EA,B14002_020M,B14002_020MA,B14002_021E,B14002_021EA,B14002_021M,B14002_021MA,B14002_022E,B14002_022EA,B14002_022M,B14002_022MA,B14002_023E,B14002_023EA,B14002_023M,B14002_023MA,B14002_024E,B14002_024EA,B14002_024M,B14002_024MA,B14002_025E,B14002_025EA,B14002_025M,B14002_025MA,B14002_026E,B14002_026EA,B14002_026M,B14002_026MA,B14002_027E,B14002_027EA,B14002_027M,B14002_027MA,B14002_028E,B14002_028EA,B14002_028M,B14002_028MA,B14002_029E,B14002_029EA,B14002_029M,B14002_029MA,B14002_030E,B14002_030EA,B14002_030M,B14002_030MA,B14002_031E,B14002_031EA,B14002_031M,B14002_031MA,B14002_032E,B14002_032EA,B14002_032M,B14002_032MA,B14002_033E,B14002_033EA,B14002_033M,B14002_033MA,B14002_034E,B14002_034EA,B14002_034M,B14002_034MA,B14002_035E,B14002_035EA,B14002_035M,B14002_035MA,B14002_036E,B14002_036EA,B14002_036M,B14002_036MA,B14002_037E,B14002_037EA,B14002_037M,B14002_037MA,B14002_038E,B14002_038EA,B14002_038M,B14002_038MA,B14002_039E,B14002_039EA,B14002_039M,B14002_039MA,B14002_040E,B14002_040EA,B14002_040M,B14002_040MA,B14002_041E,B14002_041EA,B14002_041M,B14002_041MA,B14002_042E,B14002_042EA,B14002_042M,B14002_042MA,B14002_043E,B14002_043EA,B14002_043M,B14002_043MA,B14002_044E,B14002_044EA,B14002_044M,B14002_044MA,B14002_045E,B14002_045EA,B14002_045M,B14002_045MA,B14002_046E,B14002_046EA,B14002_046M,B14002_046MA,B14002_047E,B14002_047EA,B14002_047M,B14002_047MA,B14002_048E,B14002_048EA,B14002_048M,B14002_048MA,B14002_049E,B14002_049EA,B14002_049M,B14002_049MA,GEO_ID,NAME,state
6269708,null,4331,null,3036257,null,3800,null,838884,null,8322,null,61952,null,3240,null,28347,null,2358,null,33605,null,2639,null,42638,null,3503,null,36666,null,3418,null,5972,null,1289,null,152425,null,5167,null,137021,null,5157,null,15404,null,2153,null,166857,null,5435,null,148570,null,5128,null,18287,null,2281,null,175981,null,4790,null,154446,null,4910,null,21535,null,2366,null,180747,null,7698,null,94018,null,6468,null,86729,null,5117,null,58284,null,4477,null,17173,null,1950,null,41111,null,3824,null,2197373,null,8396,null,3233451,null,3794,null,873217,null,8166,null,57497,null,3414,null,24127,null,2406,null,33370,null,2484,null,39092,null,3516,null,33404,null,3341,null,5688,null,1282,null,152729,null,4876,null,136289,null,4778,null,16440,null,2228,null,154942,null,5426,null,137626,null,5339,null,17316,null,2181,null,167039,null,4178,null,146951,null,4739,null,20088,null,2074,null,227444,null,7135,null,119129,null,7504,null,108315,null,5740,null,74474,null,5432,null,24520,null,2509,null,49954,null,4913,null,2360234,null,7675,null,0400000US25,Massachusetts,25
9631158,null,5424,null,4729560,null,6033,null,1343400,null,11008,null,80980,null,3880,null,52881,null,3210,null,28099,null,2290,null,68151,null,3795,null,60355,null,3684,null,7796,null,1216,null,267323,null,5503,null,236451,null,5332,null,30872,null,2644,null,276062,null,6014,null,249273,null,5693,null,26789,null,2656,null,309647,null,5161,null,280270,null,4945,null,29377,null,2866,null,287933,null,7997,null,243806,null,8194,null,44127,null,4059,null,53304,null,3560,null,38759,null,2840,null,14545,null,2053,null,3386160,null,9816,null,4901598,null,5385,null,1395904,null,9679,null,73731,null,3826,null,45586,null,2721,null,28145,null,2321,null,62210,null,3532,null,54006,null,3433,null,8204,null,1134,null,250344,null,5898,null,221646,null,5868,null,28698,null,2329,null,265370,null,5911,null,238951,null,5985,null,26419,null,1882,null,299821,null,4613,null,274900,null,5032,null,24921,null,2613,null,366320,null,8407,null,302369,null,7515,null,63951,null,4463,null,78108,null,3881,null,61382,null,3689,null,16726,null,1836,null,3505694,null,9567,null,0400000US26,Michigan,26
5010751,null,3832,null,2490372,null,4164,null,666289,null,7527,null,47091,null,2800,null,28457,null,2121,null,18634,null,1693,null,30806,null,2518,null,26546,null,2405,null,4260,null,802,null,135770,null,4337,null,114958,null,4338,null,20812,null,2426,null,139420,null,3776,null,121741,null,3586,null,17679,null,1779,null,155362,null,3430,null,143452,null,3746,null,11910,null,1667,null,131707,null,5549,null,99040,null,5046,null,32667,null,3618,null,26133,null,2351,null,15424,null,1980,null,10709,null,1308,null,1824083,null,6906,null,2520379,null,3752,null,685603,null,7524,null,45094,null,2875,null,24764,null,2009,null,20330,null,1822,null,31950,null,2409,null,25834,null,1991,null,6116,null,1160,null,126763,null,4039,null,109912,null,4128,null,16851,null,2100,null,130820,null,4011,null,114615,null,3692,null,16205,null,1522,null,143773,null,3117,null,131158,null,2933,null,12615,null,1372,null,169154,null,5591,null,121294,null,5325,null,47860,null,3975,null,38049,null,3230,null,20690,null,1953,null,17359,null,2234,null,1834776,null,7689,null,0400000US27,Minnesota,27
2807714,null,3965,null,1358770,null,4573,null,399925,null,6615,null,25200,null,2255,null,16779,null,2054,null,8421,null,1290,null,26116,null,2535,null,23097,null,2329,null,3019,null,765,null,91115,null,4236,null,81740,null,4396,null,9375,null,1570,null,85070,null,3757,null,75093,null,3849,null,9977,null,1622,null,90617,null,4028,null,80624,null,4045,null,9993,null,1613,null,70791,null,5400,null,62945,null,5323,null,7846,null,1577,null,11016,null,1799,null,7795,null,1521,null,3221,null,1240,null,958845,null,6600,null,1448944,null,4956,null,419606,null,9007,null,27193,null,2669,null,18515,null,2349,null,8678,null,1277,null,23649,null,2465,null,20484,null,2385,null,3165,null,999,null,76178,null,3190,null,68180,null,3319,null,7998,null,1476,null,84494,null,3828,null,75585,null,3648,null,8909,null,1403,null,82601,null,4366,null,72713,null,4441,null,9888,null,1586,null,105322,null,6561,null,91381,null,6335,null,13941,null,2971,null,20169,null,2301,null,15942,null,2386,null,4227,null,1075,null,1029338,null,7357,null,0400000US28,Mississippi,28
5673549,null,5323,null,2763507,null,5608,null,739119,null,7166,null,50873,null,3378,null,30804,null,2661,null,20069,null,2221,null,37148,null,2764,null,30275,null,2596,null,6873,null,1275,null,156804,null,4948,null,134229,null,5020,null,22575,null,2468,null,157146,null,4844,null,134635,null,4962,null,22511,null,2369,null,172709,null,3904,null,150056,null,4262,null,22653,null,2431,null,132528,null,5391,null,95038,null,4648,null,37490,null,4232,null,31911,null,2532,null,17531,null,1722,null,14380,null,2176,null,2024388,null,7165,null,2910042,null,6239,null,771465,null,8763,null,45516,null,3242,null,25853,null,2394,null,19663,null,2381,null,38271,null,3273,null,32250,null,3136,null,6021,null,1064,null,148221,null,4596,null,125225,null,4423,null,22996,null,2556,null,153955,null,4631,null,132428,null,4358,null,21527,null,2248,null,161271,null,3594,null,140986,null,3785,null,20285,null,2055,null,180103,null,7083,null,131577,null,6632,null,48526,null,3893,null,44128,null,2930,null,26275,null,2534,null,17853,null,2048,null,2138577,null,7823,null,0400000US29,Missouri,29
931196,null,2278,null,462457,null,2431,null,112953,null,3261,null,6213,null,1326,null,3299,null,873,null,2914,null,907,null,6863,null,1219,null,6448,null,1166,null,415,null,398,null,24098,null,1640,null,20955,null,1667,null,3143,null,1070,null,22296,null,1791,null,20241,null,1788,null,2055,null,690,null,26688,null,1844,null,25244,null,1806,null,1444,null,510,null,23537,null,2565,null,20909,null,2728,null,2628,null,934,null,3258,null,831,null,2975,null,778,null,283,null,181,null,349504,null,3614,null,468739,null,2685,null,118460,null,3234,null,6370,null,1106,null,3519,null,948,null,2851,null,710,null,6523,null,1131,null,5545,null,951,null,978,null,524,null,23838,null,1976,null,21871,null,1950,null,1967,null,573,null,21776,null,1902,null,19714,null,1827,null,2062,null,776,null,26803,null,1803,null,24357,null,1885,null,2446,null,756,null,27528,null,2439,null,23253,null,2140,null,4275,null,1338,null,5622,null,1283,null,4329,null,1018,null,1293,null,718,null,350279,null,3416,null,0400000US30,Montana,30
1704086,null,2343,null,843249,null,2748,null,240200,null,4674,null,17819,null,1631,null,8954,null,1267,null,8865,null,1424,null,12400,null,1438,null,10316,null,1299,null,2084,null,604,null,46902,null,2043,null,39889,null,2223,null,7013,null,1188,null,50292,null,2315,null,42837,null,2314,null,7455,null,1396,null,52696,null,2199,null,46782,null,2299,null,5914,null,1168,null,49214,null,4041,null,40629,null,4212,null,8585,null,1774,null,10877,null,1404,null,7857,null,1312,null,3020,null,812,null,603049,null,4657,null,860837,null,2492,null,243929,null,3913,null,14403,null,1432,null,7586,null,1159,null,6817,null,1151,null,11795,null,1447,null,10018,null,1420,null,1777,null,505,null,45035,null,2360,null,37406,null,2209,null,7629,null,1115,null,46447,null,2233,null,39641,null,2209,null,6806,null,1275,null,50362,null,2024,null,44151,null,2293,null,6211,null,1083,null,61338,null,3124,null,48171,null,3227,null,13167,null,2311,null,14549,null,1726,null,10017,null,1278,null,4532,null,978,null,616908,null,4462,null,0400000US31,Nebraska,31
2479942,null,3562,null,1260393,null,3346,null,318460,null,5730,null,14152,null,1922,null,8296,null,1515,null,5856,null,1328,null,18442,null,2293,null,16853,null,2120,null,1589,null,574,null,75425,null,3053,null,71609,null,3050,null,3816,null,1059,null,74936,null,3528,null,71392,null,3539,null,3544,null,934,null,74188,null,3844,null,71057,null,3736,null,3131,null,925,null,49686,null,3918,null,42805,null,3893,null,6881,null,1434,null,11631,null,1964,null,7240,null,1320,null,4391,null,1371,null,941933,null,5269,null,1219549,null,3300,null,312334,null,5023,null,12713,null,2115,null,5805,null,1491,null,6908,null,1383,null,17656,null,2075,null,16219,null,1972,null,1437,null,525,null,71545,null,3868,null,66611,null,3776,null,4934,null,1488,null,62517,null,4163,null,59421,null,4172,null,3096,null,847,null,71061,null,3110,null,66684,null,3116,null,4377,null,1043,null,59115,null,3697,null,49518,null,3443,null,9597,null,1911,null,17727,null,1862,null,12068,null,1728,null,5659,null,1202,null,907215,null,5589,null,0400000US32,Nevada,32
1272950,null,2004,null,625807,null,2243,null,160876,null,3263,null,10923,null,1404,null,3407,null,901,null,7516,null,1222,null,8103,null,1278,null,5728,null,1111,null,2375,null,940,null,28678,null,2292,null,26938,null,2288,null,1740,null,591,null,38015,null,2343,null,34151,null,2185,null,3864,null,937,null,37000,null,1638,null,32813,null,1891,null,4187,null,1010,null,32017,null,2726,null,21029,null,2644,null,10988,null,1808,null,6140,null,1294,null,2248,null,721,null,3892,null,1139,null,464931,null,2920,null,647143,null,2142,null,165093,null,3373,null,9709,null,1476,null,3041,null,839,null,6668,null,1157,null,8345,null,1394,null,6105,null,1254,null,2240,null,678,null,27514,null,2243,null,25444,null,2220,null,2070,null,792,null,34311,null,2192,null,29899,null,2180,null,4412,null,1088,null,36965,null,1881,null,32508,null,2055,null,4457,null,1082,null,38314,null,2480,null,24505,null,2059,null,13809,null,2057,null,9935,null,1488,null,5357,null,1080,null,4578,null,1037,null,482050,null,3249,null,0400000US33,New Hampshire,33
8349827,null,5724,null,4080681,null,4692,null,1113091,null,9629,null,92299,null,4758,null,42245,null,3684,null,50054,null,3400,null,58381,null,3936,null,48134,null,3696,null,10247,null,1560,null,232339,null,5695,null,207595,null,5438,null,24744,null,2634,null,229968,null,5859,null,205374,null,6009,null,24594,null,2174,null,253540,null,5109,null,222331,null,5528,null,31209,null,2801,null,200081,null,7310,null,143729,null,6957,null,56352,null,4573,null,46483,null,4199,null,20604,null,2465,null,25879,null,3160,null,2967590,null,8590,null,4269146,null,5049,null,1142991,null,7599,null,89214,null,4296,null,41970,null,3470,null,47244,null,3074,null,56572,null,3897,null,47008,null,3324,null,9564,null,1583,null,216918,null,6004,null,190331,null,5596,null,26587,null,2632,null,214494,null,7059,null,188624,null,6741,null,25870,null,2173,null,239478,null,5326,null,211989,null,5848,null,27489,null,2394,null,254026,null,6241,null,180119,null,6277,null,73907,null,4495,null,72289,null,3746,null,36727,null,2806,null,35562,null,2728,null,3126155,null,8605,null,0400000US34,New Jersey,34
1894846,null,3378,null,932711,null,3265,null,265158,null,4472,null,17534,null,2098,null,11788,null,1836,null,5746,null,1359,null,12739,null,1564,null,11282,null,1507,null,1457,null,542,null,55657,null,3701,null,49728,null,3647,null,5929,null,1601,null,56578,null,3139,null,51250,null,2897,null,5328,null,1142,null,59268,null,2987,null,54799,null,2871,null,4469,null,1164,null,52330,null,3817,null,46493,null,3502,null,5837,null,1331,null,11052,null,1938,null,8617,null,1796,null,2435,null,986,null,667553,null,4446,null,962135,null,3220,null,268984,null,6194,null,12004,null,1968,null,7974,null,1837,null,4030,null,959,null,14157,null,2034,null,12820,null,2008,null,1337,null,623,null,53598,null,3396,null,48559,null,3192,null,5039,null,1148,null,51917,null,3052,null,46407,null,3107,null,5510,null,1038,null,56599,null,2478,null,50246,null,2646,null,6353,null,1343,null,65852,null,4457,null,56895,null,4191,null,8957,null,1681,null,14857,null,1783,null,11713,null,1567,null,3144,null,785,null,693151,null,5589,null,0400000US35,New Mexico,35
18769829,null,8389,null,9092436,null,7774,null,2512105,null,15242,null,164761,null,5511,null,79562,null,5038,null,85199,null,4465,null,121695,null,6531,null,101080,null,5731,null,20615,null,2188,null,483469,null,9019,null,406356,null,9049,null,77113,null,4294,null,507791,null,9134,null,437233,null,9229,null,70558,null,4165,null,570520,null,7716,null,491430,null,8476,null,79090,null,4277,null,535353,null,11417,null,334178,null,9490,null,201175,null,8499,null,128516,null,8887,null,46312,null,4349,null,82204,null,7620,null,6580331,null,13551,null,9677393,null,7592,null,2600033,null,16164,null,153173,null,5553,null,74116,null,4411,null,79057,null,3720,null,110759,null,5537,null,88428,null,5019,null,22331,null,2417,null,451075,null,7981,null,384026,null,7401,null,67049,null,3696,null,483992,null,8594,null,405002,null,8238,null,78990,null,5012,null,550143,null,7645,null,471530,null,7716,null,78613,null,4061,null,657104,null,11997,null,407968,null,11840,null,249136,null,10006,null,193787,null,7123,null,77574,null,4108,null,116213,null,5341,null,7077360,null,15264,null,0400000US36,New York,36
8838198,null,7327,null,4313224,null,8436,null,1166771,null,9819,null,80643,null,4380,null,41869,null,3089,null,38774,null,3181,null,65747,null,4485,null,59181,null,4187,null,6566,null,1414,null,253603,null,7050,null,226275,null,6608,null,27328,null,2951,null,252014,null,7903,null,224805,null,7291,null,27209,null,2782,null,255589,null,6057,null,232301,null,5808,null,23288,null,2335,null,215143,null,6528,null,168685,null,7168,null,46458,null,4939,null,44032,null,4101,null,27700,null,2906,null,16332,null,2710,null,3146453,null,10139,null,4524974,null,7823,null,1213415,null,11827,null,72549,null,4838,null,36803,null,3711,null,35746,null,3122,null,61513,null,4407,null,53623,null,4013,null,7890,null,1750,null,237656,null,6552,null,215534,null,6575,null,22122,null,3043,null,242039,null,7323,null,216279,null,6790,null,25760,null,2647,null,243179,null,6382,null,224034,null,5820,null,19145,null,2363,null,299625,null,8055,null,240357,null,8156,null,59268,null,5556,null,56854,null,3645,null,41422,null,3224,null,15432,null,2170,null,3311559,null,11011,null,0400000US37,North Carolina,37
617170,null,1419,null,310129,null,1679,null,84172,null,3160,null,5259,null,928,null,3252,null,781,null,2007,null,700,null,3398,null,845,null,2977,null,816,null,421,null,281,null,15765,null,1305,null,14648,null,1276,null,1117,null,385,null,15227,null,1418,null,14596,null,1428,null,631,null,251,null,17406,null,1342,null,16503,null,1283,null,903,null,345,null,23337,null,2390,null,20990,null,2187,null,2347,null,854,null,3780,null,1045,null,2769,null,889,null,1011,null,545,null,225957,null,2891,null,307041,null,1576,null,79948,null,2614,null,3789,null,919,null,2545,null,774,null,1244,null,443,null,4293,null,717,null,3845,null,707,null,448,null,277,null,14822,null,1139,null,13539,null,1151,null,1283,null,571,null,12579,null,1160,null,11271,null,1144,null,1308,null,539,null,15459,null,1069,null,14429,null,1118,null,1030,null,322,null,24436,null,1735,null,22061,null,1588,null,2375,null,832,null,4570,null,959,null,3275,null,812,null,1295,null,514,null,227093,null,2697,null,0400000US38,North Dakota,38
11040149,null,6765,null,5371443,null,6352,null,1462212,null,9259,null,98407,null,4324,null,55651,null,3315,null,42756,null,3402,null,76010,null,3412,null,64397,null,3428,null,11613,null,1622,null,307255,null,6777,null,262629,null,6581,null,44626,null,3262,null,310170,null,5616,null,266392,null,5545,null,43778,null,3046,null,330494,null,5386,null,290914,null,5689,null,39580,null,2737,null,282703,null,8427,null,215183,null,6897,null,67520,null,6198,null,57173,null,4599,null,37275,null,3666,null,19898,null,2778,null,3909231,null,10324,null,5668706,null,6358,null,1525658,null,10835,null,91243,null,3760,null,48330,null,3138,null,42913,null,2942,null,73370,null,3499,null,62458,null,3481,null,10912,null,1294,null,291674,null,5662,null,247182,null,5948,null,44492,null,2995,null,293750,null,6354,null,252014,null,6004,null,41736,null,3244,null,316749,null,5363,null,278531,null,5718,null,38218,null,2206,null,372666,null,7650,null,280642,null,7081,null,92024,null,5833,null,86206,null,4431,null,58182,null,3470,null,28024,null,2875,null,4143048,null,11469,null,0400000US39,Ohio,39
3486443,null,4260,null,1718755,null,4829,null,476680,null,7069,null,36690,null,2669,null,26907,null,2186,null,9783,null,1773,null,26823,null,2273,null,24712,null,2304,null,2111,null,685,null,102689,null,3493,null,94893,null,3508,null,7796,null,1314,null,100233,null,3661,null,92600,null,3748,null,7633,null,1378,null,106176,null,4358,null,96412,null,4166,null,9764,null,1690,null,88932,null,5442,null,73926,null,4979,null,15006,null,2648,null,15137,null,2390,null,10500,null,1916,null,4637,null,1132,null,1242075,null,6180,null,1767688,null,4216,null,475161,null,6109,null,29487,null,2236,null,21587,null,2067,null,7900,null,1198,null,25446,null,2596,null,23083,null,2319,null,2363,null,887,null,99279,null,3740,null,91055,null,3732,null,8224,null,1363,null,90558,null,3745,null,82817,null,3343,null,7741,null,1484,null,98280,null,3218,null,89497,null,3337,null,8783,null,1517,null,111503,null,4633,null,93354,null,4580,null,18149,null,3018,null,20608,null,2637,null,15987,null,2312,null,4621,null,995,null,1292527,null,6296,null,0400000US40,Oklahoma,40
3643017,null,4146,null,1808677,null,4049,null,454479,null,6239,null,29218,null,2834,null,12515,null,2005,null,16703,null,2196,null,23438,null,2149,null,20720,null,2108,null,2718,null,631,null,95042,null,3643,null,84976,null,3524,null,10066,null,1698,null,95934,null,3742,null,86094,null,3385,null,9840,null,1503,null,103581,null,3179,null,95558,null,3199,null,8023,null,1523,null,87769,null,5116,null,71930,null,4767,null,15839,null,2788,null,19497,null,2349,null,12742,null,1894,null,6755,null,1627,null,1354198,null,6755,null,1834340,null,3722,null,457556,null,6784,null,24761,null,2061,null,11612,null,1649,null,13149,null,1595,null,21413,null,2360,null,16775,null,2120,null,4638,null,1147,null,89760,null,3925,null,79915,null,3642,null,9845,null,1702,null,92929,null,4269,null,83873,null,4082,null,9056,null,1606,null,97825,null,3532,null,87799,null,3474,null,10026,null,1617,null,105979,null,5500,null,85424,null,5207,null,20555,null,2641,null,24889,null,2548,null,16460,null,2107,null,8429,null,1407,null,1376784,null,6896,null,0400000US41,Oregon,41
12002255,null,6220,null,5828077,null,5722,null,1500571,null,10981,null,99542,null,3837,null,46366,null,2810,null,53176,null,3016,null,72792,null,4097,null,59295,null,3781,null,13497,null,1813,null,299170,null,6579,null,253779,null,6465,null,45391,null,2846,null,311877,null,7421,null,267760,null,6529,null,44117,null,3316,null,349235,null,4667,null,304690,null,5113,null,44545,null,2969,null,305851,null,8772,null,187812,null,7483,null,118039,null,6988,null,62104,null,3742,null,25423,null,2576,null,36681,null,2955,null,4327506,null,11477,null,6174178,null,5585,null,1569333,null,10061,null,95591,null,3994,null,42577,null,3517,null,53014,null,3004,null,68473,null,3945,null,55261,null,3486,null,13212,null,1830,null,283002,null,5050,null,241098,null,5126,null,41904,null,2695,null,306135,null,6179,null,254949,null,6311,null,51186,null,4107,null,323492,null,5417,null,278103,null,4959,null,45389,null,3389,null,395245,null,8726,null,233922,null,8079,null,161323,null,8682,null,97395,null,5141,null,46362,null,3493,null,51033,null,3582,null,4604845,null,11287,null,0400000US42,Pennsylvania,42
1015044,null,2201,null,489300,null,2116,null,134344,null,3883,null,11591,null,1582,null,4899,null,1134,null,6692,null,1344,null,5578,null,1255,null,4054,null,1021,null,1524,null,639,null,23357,null,1748,null,20010,null,1799,null,3347,null,942,null,25329,null,1937,null,22062,null,1772,null,3267,null,973,null,27200,null,1653,null,23499,null,1863,null,3701,null,953,null,35090,null,2865,null,17797,null,1980,null,17293,null,2624,null,6199,null,1320,null,2746,null,912,null,3453,null,915,null,354956,null,3572,null,525744,null,1996,null,146034,null,3967,null,7171,null,1450,null,3177,null,1184,null,3994,null,957,null,5520,null,1131,null,4277,null,962,null,1243,null,562,null,22574,null,2000,null,19881,null,2010,null,2693,null,914,null,26882,null,1948,null,22962,null,1982,null,3920,null,1201,null,30460,null,1656,null,24954,null,1924,null,5506,null,1413,null,42599,null,3225,null,25127,null,2701,null,17472,null,2718,null,10828,null,2155,null,5140,null,1314,null,5688,null,1435,null,379710,null,3729,null,0400000US44,Rhode Island,44
4300578,null,5199,null,2087188,null,5098,null,555926,null,7079,null,34216,null,3085,null,18226,null,2499,null,15990,null,2014,null,35456,null,3135,null,31182,null,3076,null,4274,null,982,null,117707,null,5294,null,103792,null,5077,null,13915,null,1710,null,122101,null,5027,null,109813,null,4976,null,12288,null,1777,null,127617,null,4419,null,114355,null,4275,null,13262,null,1932,null,103635,null,5637,null,80680,null,5829,null,22955,null,3812,null,15194,null,1942,null,9777,null,1621,null,5417,null,1156,null,1531262,null,7125,null,2213390,null,4593,null,570524,null,8724,null,33746,null,3177,null,19156,null,2792,null,14590,null,1810,null,31499,null,2988,null,26370,null,2772,null,5129,null,1190,null,108849,null,4753,null,96938,null,4472,null,11911,null,1739,null,112913,null,4564,null,99492,null,4363,null,13421,null,1787,null,122826,null,4088,null,111090,null,4276,null,11736,null,1670,null,134253,null,6483,null,105179,null,6004,null,29074,null,4043,null,26438,null,2523,null,19438,null,2107,null,7000,null,1508,null,1642866,null,8343,null,0400000US45,South Carolina,45
771432,null,1876,null,384632,null,2197,null,102488,null,2932,null,7612,null,1277,null,5189,null,1099,null,2423,null,592,null,5567,null,1195,null,5165,null,1145,null,402,null,239,null,21459,null,1480,null,18983,null,1431,null,2476,null,631,null,21425,null,1717,null,19482,null,1777,null,1943,null,480,null,24931,null,1763,null,23551,null,1745,null,1380,null,584,null,19158,null,2075,null,17361,null,2051,null,1797,null,658,null,2336,null,599,null,1622,null,568,null,714,null,321,null,282144,null,2683,null,386800,null,2115,null,102431,null,3003,null,6853,null,1058,null,4544,null,938,null,2309,null,608,null,4910,null,1003,null,4513,null,985,null,397,null,240,null,18645,null,1723,null,16733,null,1705,null,1912,null,605,null,19902,null,1641,null,18087,null,1525,null,1815,null,651,null,21097,null,1734,null,19433,null,1718,null,1664,null,630,null,26646,null,2155,null,19897,null,1800,null,6749,null,1788,null,4378,null,855,null,3403,null,823,null,975,null,464,null,284369,null,3106,null,0400000US46,South Dakota,46
5962351,null,4930,null,2899693,null,5637,null,756858,null,8252,null,47951,null,2988,null,25822,null,2742,null,22129,null,2125,null,43171,null,3382,null,36318,null,3148,null,6853,null,1534,null,168797,null,5401,null,148772,null,4865,null,20025,null,2389,null,166947,null,5152,null,145994,null,5322,null,20953,null,2351,null,169187,null,4699,null,146705,null,4637,null,22482,null,2257,null,133140,null,5330,null,99539,null,5524,null,33601,null,4384,null,27665,null,2586,null,16979,null,2385,null,10686,null,1591,null,2142835,null,7870,null,3062658,null,4956,null,773234,null,8823,null,44201,null,3438,null,24122,null,2913,null,20079,null,2258,null,40606,null,3307,null,33983,null,3054,null,6623,null,1148,null,158357,null,5637,null,140178,null,5697,null,18179,null,2299,null,156220,null,5495,null,135791,null,5356,null,20429,null,2115,null,167075,null,4245,null,145230,null,4519,null,21845,null,1929,null,169812,null,6123,null,130054,null,5479,null,39758,null,3910,null,36963,null,3051,null,24860,null,2587,null,12103,null,1921,null,2289424,null,9067,null,0400000US47,Tennessee,47
23120703,null,11204,null,11535282,null,10710,null,3370720,null,18716,null,231286,null,7039,null,141061,null,6380,null,90225,null,4534,null,196154,null,7016,null,177136,null,7017,null,19018,null,2253,null,766006,null,9832,null,714136,null,9975,null,51870,null,3594,null,739333,null,11269,null,690014,null,11166,null,49319,null,3725,null,747329,null,9188,null,699329,null,9354,null,48000,null,3314,null,581383,null,13432,null,492460,null,14091,null,88923,null,6248,null,109229,null,5636,null,76611,null,4964,null,32618,null,3086,null,8164562,null,16682,null,11585421,null,11186,null,3359871,null,18224,null,219959,null,7750,null,131951,null,6363,null,88008,null,4670,null,183316,null,7693,null,165306,null,7366,null,18010,null,2492,null,723049,null,11929,null,671632,null,10953,null,51417,null,4043,null,698906,null,11518,null,651377,null,11432,null,47529,null,3278,null,679133,null,9207,null,635632,null,9712,null,43501,null,3400,null,722109,null,16367,null,604223,null,15309,null,117886,null,10172,null,133399,null,5793,null,97113,null,4711,null,36286,null,2836,null,8225550,null,18710,null,0400000US48,Texas,48
2574086,null,4192,null,1295790,null,3888,null,450639,null,6891,null,29878,null,2819,null,12962,null,1933,null,16916,null,1936,null,26542,null,2290,null,24201,null,2068,null,2341,null,752,null,96553,null,2685,null,89914,null,2803,null,6639,null,1318,null,82769,null,3327,null,78642,null,3274,null,4127,null,1084,null,88530,null,3104,null,84697,null,3221,null,3833,null,1394,null,109806,null,5444,null,76194,null,4394,null,33612,null,3892,null,16561,null,2307,null,11289,null,2026,null,5272,null,1149,null,845151,null,6552,null,1278296,null,3629,null,417845,null,6745,null,26072,null,2527,null,11253,null,1607,null,14819,null,1821,null,23484,null,2164,null,20780,null,2003,null,2704,null,648,null,89159,null,3488,null,84030,null,3722,null,5129,null,1026,null,85793,null,3478,null,81808,null,3299,null,3985,null,1218,null,80622,null,2862,null,75967,null,3010,null,4655,null,1512,null,98502,null,6052,null,69603,null,4627,null,28899,null,3708,null,14213,null,1915,null,9577,null,1638,null,4636,null,968,null,860451,null,6744,null,0400000US49,Utah,49
