C22007_001E,C22007_001EA,C22007_001M,C22007_001MA,C22007_002E,C22007_002EA,C22007_002M,C22007_002MA,C22007_003E,C22007_003EA,C22007_003M,C22007_003MA,C22007_004E,C22007_004EA,C22007_004M,C22007_004MA,C22007_005E,C22007_005EA,C22007_005M,C22007_005MA,C22007_006E,C22007_006EA,C22007_006M,C22007_006MA,C22007_007E,C22007_007EA,C22007_007M,C22007_007MA,C22007_008E,C22007_008EA,C22007_008M,C22007_008MA,C22007_009E,C22007_009EA,C22007_009M,C22007_009MA,C22007_010E,C22007_010EA,C22007_010M,C22007_010MA,C22007_011E,C22007_011EA,C22007_011M,C22007_011MA,C22007_012E,C22007_012EA,C22007_012M,C22007_012MA,C22007_013E,C22007_013EA,C22007_013M,C22007_013MA,C22007_014E,C22007_014EA,C22007_014M,C22007_014MA,C22007_015E,C22007_015EA,C22007_015M,C22007_015MA,C22007_016E,C22007_016EA,C22007_016M,C22007_016MA,C22007_017E,C22007_017EA,C22007_017M,C22007_017MA,C22007_018E,C22007_018EA,C22007_018M,C22007_018MA,C22007_019E,C22007_019EA,C22007_019M,C22007_019MA,C22007_020E,C22007_020EA,C22007_020M,C22007_020MA,C22007_021E,C22007_021EA,C22007_021M,C22007_021MA,C22007_022E,C22007_022EA,C22007_022M,C22007_022MA,C22007_023E,C22007_023EA,C22007_023M,C22007_023MA,C22007_024E,C22007_024EA,C22007_024M,C22007_024MA,C22007_025E,C22007_025EA,C22007_025M,C22007_025MA,C22007_026E,C22007_026EA,C22007_026M,C22007_026MA,C22007_027E,C22007_027EA,C22007_027M,C22007_027MA,C22007_028E,C22007_028EA,C22007_028M,C22007_028MA,C22007_029E,C22007_029EA,C22007_029M,C22007_029MA,GEO_ID,NAME,state
1142172,null,10246,null,133589,null,6052,null,37607,null,3612,null,6601,null,1414,null,13668,null,1921,null,17338,null,2167,null,95982,null,5455,null,11572,null,1868,null,2442,null,750,null,7551,null,1627,null,1579,null,688,null,84410,null,5274,null,22087,null,2980,null,46407,null,4120,null,15916,null,2363,null,1008583,null,10000,null,784484,null,10009,null,116995,null,3839,null,197365,null,5570,null,470124,null,8977,null,224099,null,6707,null,60543,null,3766,null,6059,null,1401,null,31958,null,2794,null,22526,null,2474,null,163556,null,5846,null,22751,null,2432,null,91584,null,5297,null,49221,null,3117,null,0400000US45,South Carolina,45
206239,null,4077,null,16754,null,1961,null,4358,null,879,null,614,null,223,null,1244,null,430,null,2500,null,680,null,12396,null,1719,null,1615,null,602,null,253,null,177,null,775,null,441,null,587,null,324,null,10781,null,1523,null,1797,null,794,null,6862,null,1331,null,2122,null,647,null,189485,null,3899,null,160172,null,3800,null,18040,null,1504,null,27362,null,2106,null,114770,null,3541,null,29313,null,2329,null,9686,null,1578,null,300,null,174,null,5541,null,1346,null,3845,null,746,null,19627,null,1573,null,1707,null,676,null,10412,null,1212,null,7508,null,1102,null,0400000US46,South Dakota,46
1623272,null,13245,null,221103,null,7302,null,83924,null,4653,null,13514,null,1752,null,30866,null,3170,null,39544,null,3504,null,137179,null,6558,null,21523,null,2726,null,4669,null,1224,null,13160,null,2089,null,3694,null,944,null,115656,null,6197,null,28861,null,2957,null,68647,null,4672,null,18148,null,2430,null,1402169,null,12654,null,1125196,null,13099,null,149372,null,4007,null,272966,null,7933,null,702858,null,11470,null,276973,null,8186,null,78040,null,4384,null,6043,null,1364,null,45651,null,4016,null,26346,null,2852,null,198933,null,6563,null,21769,null,2677,null,110917,null,5530,null,66247,null,3370,null,0400000US47,Tennessee,47
5868201,null,25101,null,643032,null,12461,null,261980,null,8732,null,31956,null,3016,null,98211,null,5119,null,131813,null,6009,null,381052,null,9696,null,55367,null,3654,null,7338,null,1465,null,32738,null,3074,null,15291,null,2125,null,325685,null,9703,null,69559,null,4520,null,191553,null,7911,null,64573,null,4210,null,5225169,null,24521,null,4034484,null,24964,null,407952,null,7219,null,1043594,null,17975,null,2582938,null,23643,null,1190685,null,16048,null,357550,null,10304,null,18493,null,2202,null,183279,null,6871,null,155778,null,7051,null,833135,null,12291,null,84000,null,4383,null,462030,null,11497,null,287105,null,9105,null,0400000US48,Texas,48
632317,null,7233,null,35016,null,2784,null,17074,null,1876,null,758,null,372,null,5900,null,1191,null,10416,null,1659,null,17942,null,2317,null,3115,null,970,null,920,null,483,null,1657,null,710,null,538,null,311,null,14827,null,2131,null,2024,null,601,null,9533,null,1681,null,3270,null,927,null,597301,null,7640,null,499942,null,7712,null,49355,null,2332,null,121458,null,5217,null,329129,null,7394,null,97359,null,4634,null,33478,null,3108,null,1511,null,543,null,15024,null,2244,null,16943,null,2149,null,63881,null,3568,null,5594,null,1321,null,30608,null,2587,null,27679,null,2431,null,0400000US49,Utah,49
160454,null,3355,null,12813,null,1734,null,4681,null,984,null,767,null,282,null,1609,null,557,null,2305,null,706,null,8132,null,1387,null,1695,null,595,null,458,null,330,null,1053,null,533,null,184,null,141,null,6437,null,1167,null,1825,null,672,null,3743,null,808,null,869,null,421,null,147641,null,3322,null,121748,null,3726,null,14078,null,1147,null,21621,null,1818,null,86049,null,3453,null,25893,null,2444,null,8252,null,1296,null,506,null,299,null,4664,null,976,null,3082,null,899,null,17641,null,1964,null,1527,null,592,null,9753,null,1358,null,6361,null,1349,null,0400000US50,Vermont,50
1999409,null,13933,null,140748,null,6489,null,46295,null,3423,null,8670,null,1758,null,17171,null,2250,null,20454,null,2603,null,94453,null,5332,null,14143,null,2311,null,2858,null,1208,null,8547,null,1767,null,2738,null,893,null,80310,null,4731,null,18648,null,2522,null,48412,null,3499,null,13250,null,1957,null,1858661,null,14370,null,1472329,null,14138,null,160305,null,5302,null,329131,null,8093,null,982893,null,12662,null,386332,null,8822,null,105922,null,5345,null,7167,null,1545,null,53730,null,4933,null,45025,null,3807,null,280410,null,7494,null,24801,null,2252,null,151179,null,6167,null,104430,null,5223,null,0400000US51,Virginia,51
1636755,null,14806,null,144203,null,5829,null,57128,null,3752,null,8815,null,1330,null,18382,null,2416,null,29931,null,2851,null,87075,null,4289,null,16788,null,2520,null,3228,null,1138,null,9403,null,1964,null,4157,null,982,null,70287,null,3965,null,17543,null,2256,null,42864,null,3204,null,9880,null,1594,null,1492552,null,14569,null,1213602,null,13674,null,151565,null,4379,null,286779,null,7968,null,775258,null,10802,null,278950,null,8484,null,94644,null,5568,null,5075,null,961,null,54537,null,4207,null,35032,null,3345,null,184306,null,6595,null,16023,null,2030,null,107681,null,5608,null,60602,null,3928,null,0400000US53,Washington,53
491152,null,6977,null,62902,null,3753,null,26607,null,2475,null,6440,null,1253,null,9525,null,1616,null,10642,null,1683,null,36295,null,2975,null,8945,null,1581,null,2125,null,702,null,5829,null,1192,null,991,null,508,null,27350,null,2870,null,10154,null,1694,null,14879,null,1863,null,2317,null,708,null,428250,null,6752,null,350932,null,6543,null,66880,null,2617,null,92940,null,4241,null,191112,null,5543,null,77318,null,4605,null,23265,null,2129,null,4339,null,1016,null,12794,null,1631,null,6132,null,1199,null,54053,null,3742,null,8688,null,1334,null,30445,null,2661,null,14920,null,1816,null,0400000US54,West Virginia,54
1467796,null,10918,null,101465,null,4762,null,31081,null,2069,null,3497,null,676,null,10643,null,1355,null,16941,null,1606,null,70384,null,4014,null,9755,null,1608,null,1237,null,581,null,6294,null,1315,null,2224,null,722,null,60629,null,3528,null,11734,null,1443,null,39259,null,3027,null,9636,null,1299,null,1366331,null,10608,null,1119053,null,9958,null,139318,null,3455,null,199479,null,5042,null,780256,null,8865,null,247278,null,6523,null,81757,null,4246,null,5050,null,917,null,46040,null,3233,null,30667,null,3085,null,165521,null,5231,null,14145,null,1756,null,92431,null,4598,null,58945,null,3966,null,0400000US55,Wisconsin,55
135678,null,3475,null,6221,null,1233,null,2211,null,756,null,25,null,30,null,371,null,320,null,1815,null,689,null,4010,null,972,null,1097,null,544,null,0,null,261,null,838,null,454,null,259,null,297,null,2913,null,863,null,409,null,314,null,1952,null,689,null,552,null,298,null,129457,null,3516,null,107179,null,3601,null,11566,null,1528,null,21920,null,1972,null,73693,null,4129,null,22278,null,2231,null,7383,null,1132,null,658,null,400,null,4114,null,1103,null,2611,null,629,null,14895,null,2033,null,1128,null,474,null,7843,null,1531,null,5924,null,1225,null,0400000US56,Wyoming,56
878424,null,9462,null,295574,null,6244,null,115585,null,4171,null,56176,null,3216,null,40669,null,3222,null,18740,null,1887,null,179989,null,5640,null,29075,null,2491,null,12160,null,1724,null,13894,null,1812,null,3021,null,813,null,150914,null,4958,null,85759,null,3572,null,52306,null,3503,null,12849,null,1475,null,582850,null,8715,null,397343,null,7409,null,92549,null,3608,null,115695,null,4698,null,189099,null,5460,null,185507,null,5058,null,41676,null,3008,null,8356,null,1164,null,21615,null,1930,null,11705,null,1608,null,143831,null,4157,null,25125,null,2067,null,83769,null,3689,null,34937,null,2823,null,0400000US72,Puerto Rico,72
