C08513_001E,C08513_001EA,C08513_001M,C08513_001MA,C08513_002E,C08513_002EA,C08513_002M,C08513_002MA,C08513_003E,C08513_003EA,C08513_003M,C08513_003MA,C08513_004E,C08513_004EA,C08513_004M,C08513_004MA,C08513_005E,C08513_005EA,C08513_005M,C08513_005MA,C08513_006E,C08513_006EA,C08513_006M,C08513_006MA,C08513_007E,C08513_007EA,C08513_007M,C08513_007MA,C08513_008E,C08513_008EA,C08513_008M,C08513_008MA,C08513_009E,C08513_009EA,C08513_009M,C08513_009MA,C08513_010E,C08513_010EA,C08513_010M,C08513_010MA,C08513_011E,C08513_011EA,C08513_011M,C08513_011MA,C08513_012E,C08513_012EA,C08513_012M,C08513_012MA,C08513_013E,C08513_013EA,C08513_013M,C08513_013MA,C08513_014E,C08513_014EA,C08513_014M,C08513_014MA,C08513_015E,C08513_015EA,C08513_015M,C08513_015MA,C08513_016E,C08513_016EA,C08513_016M,C08513_016MA,C08513_017E,C08513_017EA,C08513_017M,C08513_017MA,C08513_018E,C08513_018EA,C08513_018M,C08513_018MA,C08513_019E,C08513_019EA,C08513_019M,C08513_019MA,C08513_020E,C08513_020EA,C08513_020M,C08513_020MA,C08513_021E,C08513_021EA,C08513_021M,C08513_021MA,C08513_022E,C08513_022EA,C08513_022M,C08513_022MA,C08513_023E,C08513_023EA,C08513_023M,C08513_023MA,C08513_024E,C08513_024EA,C08513_024M,C08513_024MA,C08513_025E,C08513_025EA,C08513_025M,C08513_025MA,C08513_026E,C08513_026EA,C08513_026M,C08513_026MA,C08513_027E,C08513_027EA,C08513_027M,C08513_027MA,C08513_028E,C08513_028EA,C08513_028M,C08513_028MA,C08513_029E,C08513_029EA,C08513_029M,C08513_029MA,C08513_030E,C08513_030EA,C08513_030M,C08513_030MA,GEO_ID,NAME,state
4504094,null,24969,null,3888181,null,24401,null,615913,null,12917,null,293912,null,9546,null,322001,null,9538,null,3502205,null,26708,null,3098258,null,24847,null,403947,null,10786,null,219795,null,8401,null,184152,null,7800,null,531408,null,14875,null,391968,null,12242,null,139440,null,8287,null,41931,null,4060,null,97509,null,8329,null,108432,null,6725,null,91234,null,6337,null,17198,null,2654,null,5906,null,1265,null,11292,null,2183,null,147852,null,8837,null,113527,null,6913,null,34325,null,4774,null,10982,null,2268,null,23343,null,3951,null,214197,null,8325,null,193194,null,8183,null,21003,null,2795,null,15298,null,2070,null,5705,null,1554,null,0400000US13,Georgia,13
657446,null,7936,null,488099,null,9963,null,169347,null,8062,null,89946,null,5846,null,79401,null,5708,null,430921,null,8448,null,338444,null,8456,null,92477,null,5189,null,52758,null,3742,null,39719,null,3771,null,107283,null,5868,null,74431,null,5169,null,32852,null,3560,null,17253,null,2527,null,15599,null,2334,null,38522,null,3928,null,18517,null,2600,null,20005,null,2591,null,8879,null,1806,null,11126,null,1774,null,50615,null,4851,null,33040,null,4019,null,17575,null,3165,null,6886,null,2026,null,10689,null,2052,null,30105,null,3003,null,23667,null,2587,null,6438,null,1335,null,4170,null,1156,null,2268,null,676,null,0400000US15,Hawaii,15
697445,null,7476,null,625398,null,7800,null,72047,null,4099,null,39582,null,3316,null,32465,null,2906,null,517886,null,7651,null,470266,null,7457,null,47620,null,3946,null,28233,null,3207,null,19387,null,2391,null,89469,null,4751,null,75557,null,4300,null,13912,null,2175,null,5877,null,1229,null,8035,null,1626,null,6415,null,1479,null,5630,null,1430,null,785,null,466,null,593,null,426,null,192,null,192,null,45934,null,4330,null,37860,null,3486,null,8074,null,2039,null,3732,null,1169,null,4342,null,1559,null,37741,null,3029,null,36085,null,2857,null,1656,null,573,null,1147,null,444,null,509,null,386,null,0400000US16,Idaho,16
6202729,null,25682,null,4784678,null,27332,null,1418051,null,20104,null,755557,null,17365,null,662494,null,17412,null,4541660,null,25799,null,3596116,null,25195,null,945544,null,17212,null,529958,null,13233,null,415586,null,12086,null,584682,null,12829,null,372595,null,10084,null,212087,null,9215,null,80812,null,5156,null,131275,null,8385,null,542031,null,13138,null,397438,null,10629,null,144593,null,7956,null,82628,null,5649,null,61965,null,5610,null,286158,null,10485,null,210705,null,8345,null,75453,null,5665,null,37715,null,3427,null,37738,null,4390,null,248198,null,8356,null,207824,null,7707,null,40374,null,4772,null,24444,null,3733,null,15930,null,2322,null,0400000US17,Illinois,17
2970548,null,18262,null,2757817,null,18348,null,212731,null,5746,null,123418,null,5785,null,89313,null,4020,null,2434018,null,19644,null,2290133,null,19332,null,143885,null,5632,null,87637,null,5291,null,56248,null,3487,null,300841,null,11161,null,257330,null,10229,null,43511,null,3337,null,19525,null,2413,null,23986,null,2840,null,26758,null,2903,null,23184,null,2723,null,3574,null,1255,null,2513,null,1031,null,1061,null,800,null,114924,null,6579,null,99435,null,5848,null,15489,null,2597,null,9315,null,1930,null,6174,null,1547,null,94007,null,4846,null,87735,null,4647,null,6272,null,1523,null,4428,null,1372,null,1844,null,645,null,0400000US18,Indiana,18
1566652,null,9342,null,1466189,null,9957,null,100463,null,4031,null,53332,null,3564,null,47131,null,3110,null,1221945,null,11792,null,1155596,null,11077,null,66349,null,3642,null,38167,null,3327,null,28182,null,2345,null,170796,null,6908,null,150471,null,6715,null,20325,null,2563,null,7692,null,1454,null,12633,null,1938,null,18919,null,2460,null,16430,null,2301,null,2489,null,718,null,1290,null,632,null,1199,null,394,null,85471,null,4089,null,78594,null,3781,null,6877,null,1401,null,3737,null,1010,null,3140,null,809,null,69521,null,3955,null,65098,null,3857,null,4423,null,1115,null,2446,null,773,null,1977,null,748,null,0400000US19,Iowa,19
1451045,null,10233,null,1314208,null,10290,null,136837,null,6216,null,73246,null,4483,null,63591,null,4088,null,1175521,null,10123,null,1075290,null,9998,null,100231,null,5196,null,58714,null,3889,null,41517,null,3336,null,150065,null,5371,null,125134,null,5255,null,24931,null,2996,null,8364,null,1651,null,16567,null,2758,null,6940,null,1545,null,6333,null,1554,null,607,null,392,null,501,null,372,null,106,null,175,null,58056,null,4099,null,50119,null,3882,null,7937,null,1390,null,3846,null,1033,null,4091,null,916,null,60463,null,4949,null,57332,null,4762,null,3131,null,884,null,1821,null,559,null,1310,null,598,null,0400000US20,Kansas,20
1893694,null,15090,null,1802187,null,15379,null,91507,null,5161,null,51480,null,3914,null,40027,null,3541,null,1542232,null,15395,null,1479338,null,15508,null,62894,null,4230,null,37990,null,3524,null,24904,null,2550,null,212168,null,8927,null,195253,null,8458,null,16915,null,2411,null,6694,null,1386,null,10221,null,2039,null,21566,null,2876,null,19095,null,2641,null,2471,null,698,null,1413,null,464,null,1058,null,582,null,63826,null,5379,null,57590,null,5058,null,6236,null,1804,null,3382,null,1216,null,2854,null,1051,null,53902,null,3855,null,50911,null,3800,null,2991,null,819,null,2001,null,688,null,990,null,617,null,0400000US21,Kentucky,21
1975948,null,15956,null,1813906,null,15911,null,162042,null,7233,null,106985,null,6155,null,55057,null,4593,null,1606738,null,18208,null,1489866,null,18378,null,116872,null,5467,null,82107,null,4755,null,34765,null,3479,null,220499,null,8058,null,189928,null,7713,null,30571,null,3454,null,14884,null,2351,null,15687,null,2624,null,25634,null,3195,null,23675,null,3058,null,1959,null,770,null,1275,null,721,null,684,null,487,null,76862,null,5288,null,68548,null,5105,null,8314,null,1717,null,5190,null,1219,null,3124,null,1195,null,46215,null,4169,null,41889,null,4100,null,4326,null,1179,null,3529,null,1156,null,797,null,404,null,0400000US22,Louisiana,22
633538,null,8163,null,591821,null,8073,null,41717,null,3464,null,31932,null,3417,null,9785,null,1526,null,489057,null,8687,null,457787,null,8545,null,31270,null,3036,null,23812,null,2802,null,7458,null,1360,null,69156,null,3777,null,63569,null,3628,null,5587,null,1207,null,4228,null,1154,null,1359,null,532,null,4019,null,906,null,3623,null,818,null,396,null,364,null,342,null,347,null,54,null,93,null,37353,null,3040,null,34970,null,2932,null,2383,null,792,null,1831,null,752,null,552,null,315,null,33953,null,2937,null,31872,null,2804,null,2081,null,705,null,1719,null,671,null,362,null,246,null,0400000US23,Maine,23
2632012,null,21935,null,2230029,null,21253,null,401983,null,10852,null,239077,null,9999,null,162906,null,7803,null,1986458,null,19592,null,1717496,null,18899,null,268962,null,9353,null,178282,null,8461,null,90680,null,5479,null,287985,null,10090,null,221107,null,8363,null,66878,null,4852,null,28670,null,3171,null,38208,null,4146,null,142586,null,7507,null,110699,null,6652,null,31887,null,4166,null,12924,null,1874,null,18963,null,3670,null,103853,null,6034,null,84238,null,5671,null,19615,null,2688,null,10026,null,1730,null,9589,null,1931,null,111130,null,5972,null,96489,null,5298,null,14641,null,2286,null,9175,null,1617,null,5466,null,1645,null,0400000US24,Maryland,24
3381819,null,18045,null,2694143,null,19766,null,687676,null,14425,null,410109,null,11881,null,277567,null,10433,null,2456626,null,22463,null,2027074,null,19851,null,429552,null,12558,null,273056,null,9998,null,156496,null,7741,null,290507,null,11358,null,203629,null,8045,null,86878,null,6959,null,42674,null,4292,null,44204,null,4595,null,298483,null,9248,null,201617,null,7742,null,96866,null,6407,null,49412,null,4930,null,47454,null,5297,null,206218,null,8510,null,150772,null,7753,null,55446,null,4602,null,31867,null,3417,null,23579,null,2865,null,129985,null,5383,null,111051,null,4982,null,18934,null,2047,null,13100,null,1660,null,5834,null,1478,null,0400000US25,Massachusetts,25
4411241,null,19893,null,4031268,null,21498,null,379973,null,11213,null,237002,null,9479,null,142971,null,7821,null,3629346,null,19677,null,3343213,null,20507,null,286133,null,9817,null,187543,null,8369,null,98590,null,5660,null,413206,null,9941,null,357693,null,9646,null,55513,null,4542,null,28415,null,2874,null,27098,null,3541,null,62316,null,4190,null,55782,null,3899,null,6534,null,1402,null,3947,null,1046,null,2587,null,870,null,151417,null,6919,null,134103,null,6291,null,17314,null,2350,null,10799,null,1831,null,6515,null,1737,null,154956,null,7093,null,140477,null,5515,null,14479,null,4370,null,6298,null,1153,null,8181,null,3949,null,0400000US26,Michigan,26
2797198,null,12211,null,2555676,null,13576,null,241522,null,6723,null,137629,null,5842,null,103893,null,5703,null,2174418,null,13837,null,2007171,null,13276,null,167247,null,6033,null,101311,null,5423,null,65936,null,4088,null,264528,null,7520,null,224091,null,6936,null,40437,null,3730,null,17155,null,2104,null,23282,null,2796,null,95197,null,4673,null,81545,null,4370,null,13652,null,2208,null,7630,null,1485,null,6022,null,1720,null,128276,null,6128,null,114921,null,5648,null,13355,null,2222,null,6692,null,1210,null,6663,null,1627,null,134779,null,5290,null,127948,null,5345,null,6831,null,1253,null,4841,null,1072,null,1990,null,616,null,0400000US27,Minnesota,27
1199322,null,13483,null,1150253,null,13714,null,49069,null,4428,null,26963,null,2973,null,22106,null,2780,null,976545,null,13762,null,943225,null,14297,null,33320,null,4086,null,21599,null,2662,null,11721,null,2310,null,150446,null,6711,null,138057,null,6638,null,12389,null,2320,null,3874,null,1072,null,8515,null,2050,null,4476,null,1247,null,4192,null,1206,null,284,null,302,null,0,null,271,null,284,null,302,null,39935,null,3685,null,37664,null,3513,null,2271,null,772,null,1027,null,490,null,1244,null,593,null,27920,null,3147,null,27115,null,3059,null,805,null,454,null,463,null,312,null,342,null,297,null,0400000US28,Mississippi,28
2893867,null,16163,null,2728703,null,16886,null,165164,null,6830,null,94994,null,5195,null,70170,null,4467,null,2309346,null,16364,null,2194519,null,16074,null,114827,null,6002,null,70481,null,4616,null,44346,null,3306,null,320722,null,9687,null,290961,null,9313,null,29761,null,2890,null,12814,null,1593,null,16947,null,2890,null,52991,null,4584,null,50462,null,4673,null,2529,null,717,null,1338,null,431,null,1191,null,583,null,92344,null,5650,null,80725,null,5131,null,11619,null,1839,null,5777,null,1343,null,5842,null,1367,null,118464,null,6032,null,112036,null,5628,null,6428,null,1550,null,4584,null,1281,null,1844,null,849,null,0400000US29,Missouri,29
476288,null,6733,null,456967,null,7006,null,19321,null,2439,null,14780,null,2165,null,4541,null,1335,null,346417,null,6756,null,335586,null,6778,null,10831,null,1550,null,8996,null,1450,null,1835,null,684,null,54567,null,4161,null,51039,null,4016,null,3528,null,1159,null,2393,null,1142,null,1135,null,514,null,5251,null,1324,null,4812,null,1296,null,439,null,372,null,253,null,247,null,186,null,279,null,38898,null,3283,null,36610,null,3186,null,2288,null,617,null,1975,null,651,null,313,null,257,null,31155,null,3237,null,28920,null,2844,null,2235,null,1318,null,1163,null,711,null,1072,null,1103,null,0400000US30,Montana,30
962264,null,6784,null,883378,null,7530,null,78886,null,4364,null,37734,null,3512,null,41152,null,3115,null,766639,null,8085,null,713387,null,7717,null,53252,null,3757,null,28085,null,3013,null,25167,null,2683,null,99959,null,4667,null,82310,null,4446,null,17649,null,1946,null,6137,null,1178,null,11512,null,1761,null,6606,null,1321,null,5208,null,1117,null,1398,null,772,null,331,null,329,null,1067,null,671,null,42653,null,3177,null,38389,null,3071,null,4264,null,1121,null,1625,null,582,null,2639,null,914,null,46407,null,2860,null,44084,null,2850,null,2323,null,704,null,1556,null,563,null,767,null,427,null,0400000US31,Nebraska,31
1274145,null,10608,null,906939,null,11878,null,367206,null,8392,null,177207,null,7537,null,189999,null,7377,null,978208,null,11619,null,715515,null,12596,null,262693,null,7678,null,137253,null,6907,null,125440,null,5418,null,154290,null,8367,null,89817,null,5805,null,64473,null,6171,null,23800,null,2731,null,40673,null,4990,null,47199,null,5403,null,30148,null,4165,null,17051,null,2602,null,5858,null,1506,null,11193,null,2050,null,56951,null,4756,null,39651,null,4262,null,17300,null,2444,null,6750,null,1481,null,10550,null,2145,null,37497,null,3236,null,31808,null,2864,null,5689,null,1629,null,3546,null,1203,null,2143,null,861,null,0400000US32,Nevada,32
658937,null,8772,null,608235,null,8294,null,50702,null,3928,null,34970,null,3266,null,15732,null,2564,null,530211,null,8161,null,492889,null,8024,null,37322,null,3640,null,27020,null,3028,null,10302,null,1822,null,57915,null,3543,null,51116,null,3519,null,6799,null,1636,null,3668,null,1037,null,3131,null,1308,null,3213,null,947,null,2843,null,881,null,370,null,330,null,276,null,293,null,94,null,154,null,31617,null,2961,null,28640,null,2713,null,2977,null,799,null,1901,null,621,null,1076,null,528,null,35981,null,3002,null,32747,null,2781,null,3234,null,928,null,2105,null,746,null,1129,null,545,null,0400000US33,New Hampshire,33
4037781,null,22076,null,2873925,null,19562,null,1163856,null,16807,null,637221,null,13235,null,526635,null,13800,null,3058571,null,20569,null,2322343,null,19216,null,736228,null,12665,null,468799,null,12303,null,267429,null,9656,null,383378,null,9333,null,215904,null,7801,null,167474,null,8244,null,68191,null,5447,null,99283,null,5720,null,223457,null,8225,null,113373,null,6058,null,110084,null,7024,null,44092,null,3923,null,65992,null,5326,null,230172,null,9543,null,111544,null,6285,null,118628,null,7640,null,38509,null,3675,null,80119,null,6650,null,142203,null,7189,null,110761,null,6096,null,31442,null,3503,null,17630,null,2236,null,13812,null,2390,null,0400000US34,New Jersey,34
882957,null,11948,null,570243,null,12175,null,312714,null,9870,null,230298,null,7955,null,82416,null,5962,null,676108,null,12827,null,444200,null,11531,null,231908,null,8577,null,175370,null,7025,null,56538,null,4528,null,111878,null,7117,null,64492,null,5292,null,47386,null,4196,null,30395,null,3385,null,16991,null,2776,null,10587,null,2588,null,7092,null,2058,null,3495,null,1219,null,2823,null,1153,null,672,null,360,null,44158,null,3841,null,27745,null,3288,null,16413,null,2293,null,12307,null,1934,null,4106,null,1223,null,40226,null,3401,null,26714,null,2624,null,13512,null,2233,null,9403,null,1760,null,4109,null,1481,null,0400000US35,New Mexico,35
9544314,null,39140,null,6791998,null,34625,null,2752316,null,27895,null,1494442,null,28400,null,1257874,null,19593,null,5014321,null,36464,null,4104443,null,31529,null,909878,null,18553,null,567226,null,13372,null,342652,null,12076,null,721439,null,15982,null,487462,null,12405,null,233977,null,10207,null,110988,null,6312,null,122989,null,7874,null,2699517,null,24879,null,1478472,null,20630,null,1221045,null,18216,null,627742,null,17503,null,593303,null,13989,null,750406,null,17340,null,460765,null,12339,null,289641,null,13391,null,135412,null,7118,null,154229,null,9655,null,358631,null,10693,null,260856,null,8107,null,97775,null,6193,null,53074,null,5229,null,44701,null,3778,null,0400000US36,New York,36
4378919,null,22722,null,3925745,null,21205,null,453174,null,10714,null,211229,null,8686,null,241945,null,8289,null,3506617,null,22633,null,3207218,null,20750,null,299399,null,9912,null,157778,null,6984,null,141621,null,7127,null,502776,null,14087,null,391474,null,12246,null,111302,null,7053,null,31851,null,3372,null,79451,null,6240,null,49581,null,4395,null,41888,null,4231,null,7693,null,1821,null,3573,null,1124,null,4120,null,1220,null,130843,null,7343,null,111537,null,7163,null,19306,null,2840,null,8938,null,1548,null,10368,null,2397,null,189102,null,10113,null,173628,null,9724,null,15474,null,3196,null,9089,null,1841,null,6385,null,2498,null,0400000US37,North Carolina,37
366133,null,4823,null,348366,null,4572,null,17767,null,1917,null,12685,null,1536,null,5082,null,1199,null,285544,null,5028,null,273121,null,4990,null,12423,null,1414,null,9172,null,1165,null,3251,null,858,null,37489,null,2823,null,35462,null,2619,null,2027,null,661,null,1531,null,572,null,496,null,433,null,2442,null,748,null,2204,null,664,null,238,null,270,null,56,null,95,null,182,null,257,null,19406,null,2126,null,17284,null,1954,null,2122,null,763,null,1222,null,504,null,900,null,537,null,21252,null,1866,null,20295,null,1824,null,957,null,357,null,704,null,305,null,253,null,196,null,0400000US38,North Dakota,38
5457392,null,21325,null,5134129,null,23597,null,323263,null,9597,null,210221,null,6692,null,113042,null,6029,null,4506009,null,22195,null,4269528,null,22702,null,236481,null,8336,null,161784,null,6204,null,74697,null,4798,null,486224,null,13098,null,436624,null,12883,null,49600,null,4622,null,24380,null,2976,null,25220,null,3009,null,105662,null,5166,null,98241,null,5039,null,7421,null,1240,null,4341,null,935,null,3080,null,954,null,181608,null,7476,null,161528,null,6790,null,20080,null,2855,null,12567,null,2323,null,7513,null,1529,null,177889,null,7252,null,168208,null,7210,null,9681,null,1634,null,7149,null,1425,null,2532,null,724,null,0400000US39,Ohio,39
1678336,null,13891,null,1527931,null,14173,null,150405,null,5615,null,81406,null,4220,null,68999,null,4130,null,1352427,null,14035,null,1246805,null,13200,null,105622,null,4961,null,60803,null,3907,null,44819,null,3862,null,199221,null,7846,null,167616,null,7259,null,31605,null,3563,null,12679,null,2122,null,18926,null,2587,null,6293,null,1407,null,5545,null,1386,null,748,null,347,null,325,null,240,null,423,null,290,null,59717,null,4475,null,52262,null,4080,null,7455,null,1688,null,4101,null,1055,null,3354,null,1136,null,60678,null,3871,null,55703,null,3881,null,4975,null,1102,null,3498,null,927,null,1477,null,623,null,0400000US40,Oklahoma,40
1846985,null,12592,null,1579300,null,13601,null,267685,null,9110,null,141464,null,6914,null,126221,null,6351,null,1330298,null,12874,null,1158121,null,12767,null,172177,null,9004,null,98224,null,6329,null,73953,null,6195,null,202704,null,8526,null,156038,null,7186,null,46666,null,4916,null,17370,null,2154,null,29296,null,4478,null,82686,null,5419,null,62573,null,4420,null,20113,null,3462,null,9043,null,1748,null,11070,null,2966,null,126133,null,6066,null,106977,null,5433,null,19156,null,2978,null,11386,null,2074,null,7770,null,1921,null,105164,null,4759,null,95591,null,4757,null,9573,null,1921,null,5441,null,1378,null,4132,null,1515,null,0400000US41,Oregon,41
5815763,null,21795,null,5296568,null,21148,null,519195,null,12025,null,326802,null,10628,null,192393,null,8430,null,4423557,null,23724,null,4105212,null,21828,null,318345,null,10195,null,212492,null,8716,null,105853,null,5734,null,562863,null,10351,null,476822,null,9012,null,86041,null,5376,null,41274,null,3673,null,44767,null,4380,null,316406,null,10101,null,265300,null,9588,null,51106,null,4261,null,32657,null,3639,null,18449,null,2273,null,312023,null,8920,null,269110,null,7839,null,42913,null,3513,null,25953,null,2674,null,16960,null,2389,null,200914,null,7636,null,180124,null,7223,null,20790,null,2330,null,14426,null,1745,null,6364,null,1730,null,0400000US42,Pennsylvania,42
