C01001F_001E,C01001F_001EA,C01001F_001M,C01001F_001MA,C01001F_002E,C01001F_002EA,C01001F_002M,C01001F_002MA,C01001F_003E,C01001F_003EA,C01001F_003M,C01001F_003MA,C01001F_004E,C01001F_004EA,C01001F_004M,C01001F_004MA,C01001F_005E,C01001F_005EA,C01001F_005M,C01001F_005MA,C01001F_006E,C01001F_006EA,C01001F_006M,C01001F_006MA,C01001F_007E,C01001F_007EA,C01001F_007M,C01001F_007MA,C01001F_008E,C01001F_008EA,C01001F_008M,C01001F_008MA,C01001F_009E,C01001F_009EA,C01001F_009M,C01001F_009MA,GEO_ID,NAME,state
79790,null,7181,null,43268,null,4411,null,16186,null,2628,null,25828,null,2982,null,1254,null,422,null,36522,null,3579,null,14774,null,2260,null,20073,null,2010,null,1675,null,542,null,0400000US40,Oklahoma,40
102140,null,8687,null,55803,null,5329,null,19830,null,2793,null,35059,null,3773,null,914,null,431,null,46337,null,4434,null,17874,null,2638,null,27543,null,2533,null,920,null,521,null,0400000US41,Oregon,41
229347,null,11573,null,115442,null,6631,null,40400,null,3525,null,71482,null,4612,null,3560,null,877,null,113905,null,6384,null,40117,null,3589,null,69192,null,3775,null,4596,null,814,null,0400000US42,Pennsylvania,42
63773,null,6064,null,29401,null,3412,null,11072,null,1658,null,17344,null,2460,null,985,null,470,null,34372,null,3474,null,12022,null,1481,null,20500,null,2264,null,1850,null,633,null,0400000US44,Rhode Island,44
63641,null,6598,null,36052,null,3837,null,13002,null,2421,null,22723,null,2288,null,327,null,303,null,27589,null,3746,null,12222,null,2462,null,14937,null,1959,null,430,null,291,null,0400000US45,South Carolina,45
6189,null,2009,null,3947,null,1498,null,2060,null,946,null,1799,null,796,null,88,null,120,null,2242,null,749,null,563,null,316,null,1496,null,671,null,183,null,171,null,0400000US46,South Dakota,46
66031,null,7132,null,35394,null,4448,null,12642,null,2117,null,22408,null,3031,null,344,null,312,null,30637,null,3782,null,15142,null,2712,null,15071,null,1908,null,424,null,308,null,0400000US47,Tennessee,47
2119034,null,38523,null,1125755,null,21765,null,364612,null,12246,null,723889,null,15087,null,37254,null,2977,null,993279,null,21766,null,336249,null,12464,null,607794,null,12027,null,49236,null,2439,null,0400000US48,Texas,48
57330,null,6423,null,31781,null,4036,null,10864,null,2080,null,20264,null,3100,null,653,null,291,null,25549,null,3064,null,9274,null,1826,null,15210,null,1830,null,1065,null,422,null,0400000US49,Utah,49
2340,null,831,null,1419,null,641,null,340,null,212,null,1065,null,582,null,14,null,24,null,921,null,384,null,538,null,320,null,304,null,195,null,79,null,104,null,0400000US50,Vermont,50
179763,null,13612,null,97602,null,7760,null,26948,null,3405,null,70108,null,5523,null,546,null,357,null,82161,null,7111,null,28357,null,3892,null,51838,null,3806,null,1966,null,868,null,0400000US51,Virginia,51
260582,null,13223,null,145791,null,7878,null,52617,null,3852,null,90649,null,5213,null,2525,null,948,null,114791,null,6805,null,46548,null,3870,null,65456,null,3978,null,2787,null,787,null,0400000US53,Washington,53
3005,null,1088,null,1643,null,688,null,334,null,294,null,1255,null,634,null,54,null,104,null,1362,null,752,null,631,null,488,null,616,null,341,null,115,null,129,null,0400000US54,West Virginia,54
74797,null,6422,null,39803,null,3691,null,14136,null,1874,null,25304,null,2623,null,363,null,216,null,34994,null,3476,null,13417,null,2101,null,21029,null,2092,null,548,null,288,null,0400000US55,Wisconsin,55
8075,null,1809,null,4020,null,1194,null,975,null,655,null,2813,null,893,null,232,null,197,null,4055,null,1084,null,640,null,486,null,3246,null,810,null,169,null,201,null,0400000US56,Wyoming,56
347255,null,12565,null,173183,null,7732,null,48742,null,3749,null,110530,null,6099,null,13911,null,1602,null,174072,null,7248,null,45284,null,4055,null,107876,null,4915,null,20912,null,2188,null,0400000US72,Puerto Rico,72
