C17015_001E,C17015_001EA,C17015_001M,C17015_001MA,C17015_002E,C17015_002EA,C17015_002M,C17015_002MA,C17015_003E,C17015_003EA,C17015_003M,C17015_003MA,C17015_004E,C17015_004EA,C17015_004M,C17015_004MA,C17015_005E,C17015_005EA,C17015_005M,C17015_005MA,C17015_006E,C17015_006EA,C17015_006M,C17015_006MA,C17015_007E,C17015_007EA,C17015_007M,C17015_007MA,C17015_008E,C17015_008EA,C17015_008M,C17015_008MA,C17015_009E,C17015_009EA,C17015_009M,C17015_009MA,C17015_010E,C17015_010EA,C17015_010M,C17015_010MA,C17015_011E,C17015_011EA,C17015_011M,C17015_011MA,C17015_012E,C17015_012EA,C17015_012M,C17015_012MA,C17015_013E,C17015_013EA,C17015_013M,C17015_013MA,C17015_014E,C17015_014EA,C17015_014M,C17015_014MA,C17015_015E,C17015_015EA,C17015_015M,C17015_015MA,GEO_ID,NAME,state
303344,null,5137,null,18161,null,2268,null,3747,null,1013,null,853,null,445,null,2894,null,849,null,14414,null,1998,null,3065,null,855,null,11349,null,1720,null,285183,null,5503,null,89517,null,3291,null,5289,null,1044,null,84228,null,3134,null,195666,null,5311,null,7553,null,1368,null,188113,null,5255,null,0400000US15,Hawaii,15
396253,null,6996,null,37154,null,3469,null,4320,null,1071,null,667,null,434,null,3653,null,972,null,32834,null,3205,null,2801,null,699,null,30033,null,3043,null,359099,null,6928,null,87963,null,3268,null,4552,null,897,null,83411,null,3105,null,271136,null,6309,null,6637,null,963,null,264499,null,6317,null,0400000US16,Idaho,16
3138757,null,18424,null,283081,null,7657,null,41020,null,3345,null,7074,null,1391,null,33946,null,2842,null,242061,null,7300,null,32234,null,2777,null,209827,null,6411,null,2855676,null,17850,null,646028,null,7828,null,38484,null,2792,null,607544,null,7860,null,2209648,null,16263,null,55301,null,3396,null,2154347,null,16506,null,0400000US17,Illinois,17
1648431,null,15271,null,157570,null,6279,null,25727,null,2734,null,5932,null,1387,null,19795,null,1999,null,131843,null,5663,null,28482,null,3163,null,103361,null,5221,null,1490861,null,14219,null,361660,null,6375,null,21190,null,2446,null,340470,null,6108,null,1129201,null,12470,null,33271,null,2712,null,1095930,null,12408,null,0400000US18,Indiana,18
791790,null,7894,null,57737,null,4022,null,8551,null,1177,null,1216,null,433,null,7335,null,1087,null,49186,null,3931,null,10033,null,1642,null,39153,null,3284,null,734053,null,8212,null,181982,null,3714,null,8532,null,1305,null,173450,null,3498,null,552071,null,7336,null,13288,null,1532,null,538783,null,7414,null,0400000US19,Iowa,19
736264,null,8496,null,56736,null,3445,null,7612,null,1189,null,1128,null,482,null,6484,null,1069,null,49124,null,3462,null,10187,null,1876,null,38937,null,2981,null,679528,null,8567,null,160303,null,4098,null,6657,null,1155,null,153646,null,3920,null,519225,null,7181,null,13081,null,1868,null,506144,null,7095,null,0400000US20,Kansas,20
1125630,null,12346,null,147398,null,6613,null,32560,null,2789,null,9022,null,1511,null,23538,null,2570,null,114838,null,5631,null,27267,null,2741,null,87571,null,5544,null,978232,null,11613,null,281768,null,5861,null,23151,null,2167,null,258617,null,5742,null,696464,null,10011,null,27130,null,2732,null,669334,null,9795,null,0400000US21,Kentucky,21
1094141,null,10371,null,146380,null,6476,null,30039,null,2860,null,6739,null,1302,null,23300,null,2543,null,116341,null,5901,null,12321,null,1620,null,104020,null,5738,null,947761,null,11039,null,248940,null,5502,null,22933,null,1985,null,226007,null,5312,null,698821,null,9899,null,24357,null,2465,null,674464,null,9686,null,0400000US22,Louisiana,22
343822,null,6405,null,29416,null,2739,null,5856,null,1015,null,2234,null,740,null,3622,null,875,null,23560,null,2545,null,8403,null,1873,null,15157,null,1924,null,314406,null,6052,null,89506,null,3244,null,5101,null,936,null,84405,null,3156,null,224900,null,5295,null,8327,null,1225,null,216573,null,5242,null,0400000US23,Maine,23
1395778,null,10754,null,74687,null,4060,null,10453,null,1697,null,2446,null,764,null,8007,null,1488,null,64234,null,3550,null,11922,null,1854,null,52312,null,3429,null,1321091,null,11173,null,286968,null,5194,null,15561,null,1802,null,271407,null,5082,null,1034123,null,11148,null,25044,null,2739,null,1009079,null,11232,null,0400000US24,Maryland,24
1568641,null,11431,null,111502,null,6166,null,22800,null,2766,null,6126,null,1260,null,16674,null,2302,null,88702,null,5647,null,25193,null,2582,null,63509,null,4709,null,1457139,null,11859,null,346176,null,6770,null,20833,null,1767,null,325343,null,6399,null,1110963,null,11409,null,40127,null,3139,null,1070836,null,11161,null,0400000US25,Massachusetts,25
2525388,null,15908,null,264514,null,7290,null,44846,null,3016,null,9699,null,1572,null,35147,null,2592,null,219668,null,6390,null,52722,null,3638,null,166946,null,6059,null,2260874,null,15759,null,601050,null,7808,null,38445,null,2872,null,562605,null,7452,null,1659824,null,15395,null,57132,null,3995,null,1602692,null,15551,null,0400000US26,Michigan,26
1342724,null,10410,null,82834,null,3898,null,11464,null,1363,null,2347,null,686,null,9117,null,1252,null,71370,null,3712,null,18033,null,1880,null,53337,null,3293,null,1259890,null,10507,null,267369,null,3876,null,11710,null,1244,null,255659,null,3888,null,992521,null,9769,null,27065,null,2685,null,965456,null,9871,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,28356,null,3130,null,6787,null,1296,null,21569,null,2680,null,99940,null,6107,null,14407,null,2394,null,85533,null,6096,null,626952,null,9376,null,179724,null,4869,null,18153,null,2189,null,161571,null,4557,null,447228,null,8798,null,15598,null,1945,null,431630,null,8862,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,26754,null,2322,null,6421,null,1207,null,20333,null,2036,null,121585,null,5308,null,26495,null,2681,null,95090,null,4828,null,1381201,null,13057,null,361627,null,6263,null,20233,null,1949,null,341394,null,5796,null,1019574,null,11815,null,29138,null,2521,null,990436,null,11997,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,3846,null,947,null,520,null,293,null,3326,null,901,null,19316,null,2055,null,3554,null,934,null,15762,null,1921,null,214412,null,4625,null,58070,null,2283,null,2052,null,471,null,56018,null,2229,null,156342,null,3915,null,3207,null,740,null,153135,null,4009,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,4322,null,849,null,530,null,286,null,3792,null,807,null,26633,null,2349,null,6446,null,1239,null,20187,null,2146,null,426504,null,6292,null,100201,null,3159,null,4534,null,952,null,95667,null,3102,null,326303,null,5625,null,7851,null,1517,null,318452,null,5446,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,5997,null,1247,null,784,null,500,null,5213,null,1121,null,42550,null,3738,null,7361,null,1292,null,35189,null,3540,null,566472,null,7970,null,133966,null,4632,null,7402,null,1411,null,126564,null,4475,null,432506,null,7902,null,13444,null,1963,null,419062,null,8046,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,3797,null,956,null,648,null,384,null,3149,null,851,null,13415,null,1777,null,2618,null,757,null,10797,null,1645,null,328112,null,5497,null,81131,null,3209,null,3716,null,803,null,77415,null,3307,null,246981,null,5210,null,6746,null,921,null,240235,null,5015,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,19839,null,2087,null,4236,null,993,null,15603,null,2144,null,115412,null,5339,null,23634,null,2478,null,91778,null,5139,null,2033126,null,15957,null,488767,null,7695,null,28151,null,2478,null,460616,null,7856,null,1544359,null,13154,null,41784,null,2893,null,1502575,null,12840,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,9610,null,1536,null,1861,null,735,null,7749,null,1376,null,50918,null,3918,null,7421,null,1253,null,43497,null,3740,null,421631,null,7185,null,114502,null,3272,null,9130,null,1741,null,105372,null,3436,null,307129,null,6827,null,11371,null,1558,null,295758,null,6898,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,71460,null,4003,null,16375,null,1969,null,55085,null,3528,null,400508,null,9874,null,99545,null,5025,null,300963,null,8977,null,4110346,null,18220,null,1060593,null,10405,null,75797,null,4247,null,984796,null,10866,null,3049753,null,18491,null,111877,null,4700,null,2937876,null,18458,null,0400000US36,New York,36
2397731,null,16444,null,260167,null,10140,null,45579,null,4007,null,7879,null,1460,null,37700,null,3748,null,214588,null,9280,null,26483,null,2906,null,188105,null,8466,null,2137564,null,16749,null,544590,null,6555,null,28475,null,2241,null,516115,null,6254,null,1592974,null,15882,null,38033,null,2796,null,1554941,null,15467,null,0400000US37,North Carolina,37
170921,null,3624,null,13497,null,1627,null,2657,null,802,null,570,null,387,null,2087,null,649,null,10840,null,1439,null,2211,null,807,null,8629,null,1376,null,157424,null,3706,null,36477,null,1820,null,1369,null,444,null,35108,null,1873,null,120947,null,3112,null,2282,null,609,null,118665,null,3198,null,0400000US38,North Dakota,38
2936172,null,14572,null,288964,null,7469,null,44057,null,3220,null,11575,null,1781,null,32482,null,2840,null,244907,null,7003,null,49308,null,3410,null,195599,null,6913,null,2647208,null,13427,null,673152,null,8625,null,41577,null,2846,null,631575,null,7583,null,1974056,null,13746,null,58768,null,3945,null,1915288,null,13750,null,0400000US39,Ohio,39
936539,null,8665,null,110167,null,5395,null,19346,null,2021,null,5124,null,1156,null,14222,null,1549,null,90821,null,4985,null,11880,null,1607,null,78941,null,4736,null,826372,null,8259,null,220967,null,4532,null,14534,null,1309,null,206433,null,4482,null,605405,null,8321,null,18581,null,2052,null,586824,null,8528,null,0400000US40,Oklahoma,40
939487,null,9653,null,90253,null,4869,null,14660,null,2050,null,2727,null,891,null,11933,null,1917,null,75593,null,4471,null,10348,null,1670,null,65245,null,4382,null,849234,null,9418,null,216282,null,4776,null,10429,null,1176,null,205853,null,4579,null,632952,null,9505,null,19264,null,2044,null,613688,null,8819,null,0400000US41,Oregon,41
3205114,null,13915,null,271201,null,7863,null,50349,null,3321,null,13972,null,2239,null,36377,null,2590,null,220852,null,7505,null,57825,null,4073,null,163027,null,6421,null,2933913,null,13557,null,827202,null,8805,null,47591,null,3034,null,779611,null,8354,null,2106711,null,11750,null,73419,null,3628,null,2033292,null,12159,null,0400000US42,Pennsylvania,42
247759,null,5390,null,19070,null,1923,null,3283,null,766,null,709,null,338,null,2574,null,729,null,15787,null,2045,null,4860,null,1226,null,10927,null,1880,null,228689,null,5435,null,58559,null,2510,null,3779,null,759,null,54780,null,2602,null,170130,null,4571,null,7515,null,1278,null,162615,null,4903,null,0400000US44,Rhode Island,44
1142172,null,10246,null,132261,null,6882,null,26991,null,2967,null,4877,null,1250,null,22114,null,2618,null,105270,null,5922,null,14427,null,2108,null,90843,null,5433,null,1009911,null,10381,null,290087,null,4552,null,17548,null,1825,null,272539,null,4382,null,719824,null,9615,null,19248,null,1885,null,700576,null,9648,null,0400000US45,South Carolina,45
206239,null,4077,null,16929,null,1870,null,2713,null,555,null,508,null,296,null,2205,null,452,null,14216,null,1788,null,2639,null,807,null,11577,null,1726,null,189310,null,3894,null,47128,null,1983,null,2082,null,712,null,45046,null,1811,null,142182,null,3638,null,3402,null,827,null,138780,null,3757,null,0400000US46,South Dakota,46
1623272,null,13245,null,187492,null,7909,null,38454,null,3461,null,7770,null,1547,null,30684,null,2954,null,149038,null,6974,null,25908,null,2788,null,123130,null,6319,null,1435780,null,13445,null,392196,null,7276,null,27534,null,2608,null,364662,null,7085,null,1043584,null,11540,null,33603,null,2836,null,1009981,null,11333,null,0400000US47,Tennessee,47
5868201,null,25101,null,725968,null,12785,null,113025,null,5244,null,25376,null,2575,null,87649,null,4212,null,612943,null,12002,null,65355,null,3660,null,547588,null,11624,null,5142233,null,25378,null,1104493,null,12264,null,77674,null,4015,null,1026819,null,12018,null,4037740,null,24558,null,98412,null,4820,null,3939328,null,24532,null,0400000US48,Texas,48
632317,null,7233,null,41653,null,2628,null,4264,null,962,null,569,null,351,null,3695,null,848,null,37389,null,2506,null,2990,null,834,null,34399,null,2280,null,590664,null,7375,null,115888,null,3497,null,6206,null,1216,null,109682,null,3389,null,474776,null,7428,null,10546,null,1480,null,464230,null,7432,null,0400000US49,Utah,49
160454,null,3355,null,10400,null,1535,null,1857,null,550,null,708,null,400,null,1149,null,388,null,8543,null,1435,null,2823,null,889,null,5720,null,1099,null,150054,null,3429,null,38622,null,1627,null,2325,null,607,null,36297,null,1650,null,111432,null,3129,null,3406,null,770,null,108026,null,3118,null,0400000US50,Vermont,50
1999409,null,13933,null,146846,null,6970,null,27270,null,2577,null,5312,null,1090,null,21958,null,2521,null,119576,null,6667,null,20715,null,2871,null,98861,null,5576,null,1852563,null,14639,null,435429,null,6433,null,24190,null,2225,null,411239,null,6865,null,1417134,null,13407,null,32192,null,2691,null,1384942,null,13666,null,0400000US51,Virginia,51
1636755,null,14806,null,126158,null,6015,null,15987,null,1706,null,4332,null,861,null,11655,null,1480,null,110171,null,5606,null,27224,null,3054,null,82947,null,4922,null,1510597,null,14883,null,344112,null,6255,null,21078,null,1845,null,323034,null,6424,null,1166485,null,13085,null,42671,null,3003,null,1123814,null,12505,null,0400000US53,Washington,53
491152,null,6977,null,60760,null,3894,null,12889,null,1629,null,1885,null,625,null,11004,null,1527,null,47871,null,3726,null,9925,null,1686,null,37946,null,3378,null,430392,null,6874,null,147735,null,3302,null,10394,null,1241,null,137341,null,3209,null,282657,null,6232,null,10225,null,1569,null,272432,null,6200,null,0400000US54,West Virginia,54
1467796,null,10918,null,98264,null,4593,null,13970,null,1487,null,2330,null,559,null,11640,null,1419,null,84294,null,4472,null,13824,null,1901,null,70470,null,4235,null,1369532,null,10365,null,330328,null,5498,null,15477,null,1279,null,314851,null,5442,null,1039204,null,9357,null,25050,null,2224,null,1014154,null,9217,null,0400000US55,Wisconsin,55
135678,null,3475,null,7744,null,1372,null,765,null,420,null,254,null,237,null,511,null,304,null,6979,null,1336,null,523,null,352,null,6456,null,1267,null,127934,null,3578,null,30131,null,1789,null,835,null,397,null,29296,null,1797,null,97803,null,3871,null,1806,null,589,null,95997,null,3857,null,0400000US56,Wyoming,56
878424,null,9462,null,362496,null,8113,null,129558,null,4868,null,11407,null,1258,null,118151,null,5034,null,232938,null,7192,null,24447,null,1925,null,208491,null,6935,null,515928,null,8576,null,211330,null,5129,null,9614,null,1165,null,201716,null,5093,null,304598,null,6921,null,4336,null,958,null,300262,null,7016,null,0400000US72,Puerto Rico,72
