B14005_001E,B14005_001EA,B14005_001M,B14005_001MA,B14005_002E,B14005_002EA,B14005_002M,B14005_002MA,B14005_003E,B14005_003EA,B14005_003M,B14005_003MA,B14005_004E,B14005_004EA,B14005_004M,B14005_004MA,B14005_005E,B14005_005EA,B14005_005M,B14005_005MA,B14005_006E,B14005_006EA,B14005_006M,B14005_006MA,B14005_007E,B14005_007EA,B14005_007M,B14005_007MA,B14005_008E,B14005_008EA,B14005_008M,B14005_008MA,B14005_009E,B14005_009EA,B14005_009M,B14005_009MA,B14005_010E,B14005_010EA,B14005_010M,B14005_010MA,B14005_011E,B14005_011EA,B14005_011M,B14005_011MA,B14005_012E,B14005_012EA,B14005_012M,B14005_012MA,B14005_013E,B14005_013EA,B14005_013M,B14005_013MA,B14005_014E,B14005_014EA,B14005_014M,B14005_014MA,B14005_015E,B14005_015EA,B14005_015M,B14005_015MA,B14005_016E,B14005_016EA,B14005_016M,B14005_016MA,B14005_017E,B14005_017EA,B14005_017M,B14005_017MA,B14005_018E,B14005_018EA,B14005_018M,B14005_018MA,B14005_019E,B14005_019EA,B14005_019M,B14005_019MA,B14005_020E,B14005_020EA,B14005_020M,B14005_020MA,B14005_021E,B14005_021EA,B14005_021M,B14005_021MA,B14005_022E,B14005_022EA,B14005_022M,B14005_022MA,B14005_023E,B14005_023EA,B14005_023M,B14005_023MA,B14005_024E,B14005_024EA,B14005_024M,B14005_024MA,B14005_025E,B14005_025EA,B14005_025M,B14005_025MA,B14005_026E,B14005_026EA,B14005_026M,B14005_026MA,B14005_027E,B14005_027EA,B14005_027M,B14005_027MA,B14005_028E,B14005_028EA,B14005_028M,B14005_028MA,B14005_029E,B14005_029EA,B14005_029M,B14005_029MA,GEO_ID,NAME,state
337136,null,4603,null,170359,null,3012,null,136949,null,3800,null,46798,null,2865,null,12553,null,2006,null,77598,null,3518,null,33410,null,2898,null,21222,null,2553,null,13870,null,2074,null,2915,null,895,null,4437,null,1259,null,12188,null,1715,null,4704,null,1196,null,2621,null,778,null,4863,null,1002,null,166777,null,4401,null,141370,null,4215,null,56998,null,3158,null,11422,null,1705,null,72950,null,4124,null,25407,null,2237,null,15608,null,2066,null,9504,null,1519,null,2634,null,884,null,3470,null,1023,null,9799,null,1210,null,3364,null,936,null,1512,null,657,null,4923,null,965,null,0400000US29,Missouri,29
56978,null,2950,null,29054,null,2066,null,22040,null,1677,null,8268,null,1373,null,1396,null,465,null,12376,null,1517,null,7014,null,1761,null,3809,null,1194,null,2029,null,905,null,775,null,574,null,1005,null,639,null,3205,null,1159,null,1538,null,742,null,532,null,348,null,1135,null,796,null,27924,null,1752,null,21749,null,1737,null,8446,null,1308,null,1159,null,540,null,12144,null,1688,null,6175,null,1409,null,4214,null,1155,null,2783,null,1053,null,845,null,585,null,586,null,400,null,1961,null,776,null,1281,null,667,null,140,null,155,null,540,null,311,null,0400000US30,Montana,30
105560,null,2946,null,53985,null,1903,null,46056,null,2180,null,20998,null,1747,null,4084,null,902,null,20974,null,1919,null,7929,null,1305,null,5217,null,993,null,3679,null,786,null,897,null,550,null,641,null,323,null,2712,null,898,null,2031,null,737,null,223,null,286,null,458,null,278,null,51575,null,2131,null,45769,null,2236,null,25395,null,2098,null,2670,null,829,null,17704,null,1631,null,5806,null,1193,null,3797,null,982,null,2798,null,910,null,237,null,211,null,762,null,450,null,2009,null,679,null,1060,null,579,null,386,null,345,null,563,null,316,null,0400000US31,Nebraska,31
135148,null,4585,null,69800,null,3131,null,52549,null,2895,null,12358,null,2011,null,4968,null,1304,null,35223,null,2551,null,17251,null,1977,null,10024,null,1679,null,5735,null,1443,null,2378,null,1142,null,1911,null,788,null,7227,null,1426,null,3046,null,978,null,2177,null,884,null,2004,null,705,null,65348,null,2967,null,51350,null,3187,null,15720,null,2316,null,4438,null,1133,null,31192,null,2512,null,13998,null,1977,null,7999,null,1407,null,5147,null,1117,null,1266,null,590,null,1586,null,751,null,5999,null,1416,null,2046,null,680,null,346,null,324,null,3607,null,1102,null,0400000US32,Nevada,32
77106,null,2483,null,39349,null,1527,null,33910,null,1774,null,13202,null,1551,null,1940,null,621,null,18768,null,1703,null,5439,null,970,null,3525,null,850,null,2227,null,629,null,804,null,440,null,494,null,332,null,1914,null,628,null,1148,null,621,null,375,null,245,null,391,null,255,null,37757,null,1916,null,33807,null,2007,null,14964,null,1662,null,2980,null,799,null,15863,null,1606,null,3950,null,963,null,3266,null,875,null,2771,null,836,null,111,null,118,null,384,null,287,null,684,null,473,null,222,null,213,null,301,null,370,null,161,null,164,null,0400000US33,New Hampshire,33
470794,null,5689,null,243475,null,3799,null,209351,null,4195,null,58071,null,3110,null,16482,null,1668,null,134798,null,4883,null,34124,null,3049,null,23004,null,2948,null,11180,null,1564,null,4443,null,1089,null,7381,null,2042,null,11120,null,1938,null,3716,null,1015,null,1589,null,703,null,5815,null,1316,null,227319,null,4231,null,202375,null,4879,null,66491,null,3338,null,11969,null,1725,null,123915,null,5387,null,24944,null,2823,null,17712,null,2331,null,10188,null,1719,null,2615,null,844,null,4909,null,1229,null,7232,null,1385,null,3323,null,1076,null,1044,null,521,null,2865,null,905,null,0400000US34,New Jersey,34
118644,null,4946,null,59511,null,3915,null,48098,null,3659,null,14046,null,2125,null,3781,null,1184,null,30271,null,2593,null,11413,null,1992,null,5945,null,1649,null,4078,null,1401,null,520,null,472,null,1347,null,721,null,5468,null,1488,null,3388,null,1308,null,331,null,229,null,1749,null,677,null,59133,null,2950,null,45802,null,2897,null,16438,null,2043,null,2721,null,788,null,26643,null,2487,null,13331,null,1928,null,7505,null,1497,null,4258,null,1221,null,859,null,455,null,2388,null,976,null,5826,null,1553,null,1454,null,730,null,761,null,375,null,3611,null,1219,null,0400000US35,New Mexico,35
1164274,null,8670,null,599627,null,4972,null,514021,null,6681,null,123921,null,5020,null,32978,null,3286,null,357122,null,7156,null,85606,null,4519,null,51257,null,3430,null,27881,null,2777,null,8387,null,1306,null,14989,null,1956,null,34349,null,2836,null,11033,null,1836,null,6032,null,1572,null,17284,null,2187,null,564647,null,6600,null,497500,null,7508,null,148481,null,7015,null,27327,null,2223,null,321692,null,8349,null,67147,null,3861,null,39891,null,3223,null,21177,null,2637,null,5307,null,1239,null,13407,null,1858,null,27256,null,2525,null,7380,null,1457,null,3881,null,995,null,15995,null,2152,null,0400000US36,New York,36
526828,null,9920,null,272952,null,7143,null,216134,null,5957,null,65134,null,3434,null,19617,null,2665,null,131383,null,5748,null,56818,null,4325,null,32350,null,3174,null,23962,null,2863,null,3287,null,878,null,5101,null,1411,null,24468,null,2940,null,9556,null,1792,null,4683,null,1222,null,10229,null,1980,null,253876,null,6107,null,216138,null,6229,null,69617,null,4215,null,18329,null,2520,null,128192,null,5951,null,37738,null,3774,null,20947,null,2689,null,11729,null,1897,null,3140,null,1180,null,6078,null,1539,null,16791,null,3106,null,4954,null,1015,null,2173,null,928,null,9664,null,2485,null,0400000US37,North Carolina,37
39125,null,1931,null,20168,null,1320,null,17082,null,1592,null,7407,null,1074,null,468,null,239,null,9207,null,1030,null,3086,null,919,null,1953,null,780,null,1634,null,701,null,318,null,320,null,1,null,3,null,1133,null,477,null,551,null,391,null,145,null,154,null,437,null,284,null,18957,null,1449,null,15437,null,1258,null,8078,null,1146,null,1223,null,892,null,6136,null,1183,null,3520,null,1233,null,1969,null,898,null,1703,null,873,null,191,null,179,null,75,null,88,null,1551,null,734,null,176,null,214,null,160,null,155,null,1215,null,740,null,0400000US38,North Dakota,38
655399,null,6822,null,331016,null,4470,null,280981,null,5299,null,92267,null,3583,null,27512,null,2340,null,161202,null,5174,null,50035,null,3529,null,31638,null,2779,null,19690,null,2146,null,4754,null,1281,null,7194,null,1437,null,18397,null,2464,null,5944,null,1269,null,4537,null,1055,null,7916,null,1350,null,324383,null,4813,null,284725,null,4891,null,109665,null,4070,null,25173,null,2851,null,149887,null,4690,null,39658,null,2875,null,25810,null,2568,null,17191,null,2029,null,3196,null,811,null,5423,null,1139,null,13848,null,2071,null,4204,null,1068,null,2987,null,897,null,6657,null,1524,null,0400000US39,Ohio,39
220387,null,4502,null,117522,null,3624,null,92031,null,3230,null,30325,null,2889,null,7078,null,1253,null,54628,null,3233,null,25491,null,2773,null,14847,null,2285,null,11119,null,2042,null,1318,null,652,null,2410,null,732,null,10644,null,1831,null,5606,null,1452,null,1559,null,799,null,3479,null,805,null,102865,null,3942,null,85887,null,3599,null,36201,null,2540,null,3933,null,934,null,45753,null,3280,null,16978,null,1972,null,9696,null,1483,null,6149,null,1366,null,959,null,595,null,2588,null,691,null,7282,null,1387,null,2080,null,689,null,1475,null,796,null,3727,null,876,null,0400000US40,Oklahoma,40
198520,null,3808,null,101950,null,2455,null,82269,null,2707,null,22462,null,1858,null,6751,null,1412,null,53056,null,2782,null,19681,null,1740,null,12460,null,1569,null,7578,null,1240,null,2118,null,711,null,2764,null,874,null,7221,null,1363,null,2030,null,708,null,1517,null,598,null,3674,null,1087,null,96570,null,2901,null,80828,null,3059,null,29572,null,2483,null,6788,null,1502,null,44468,null,2709,null,15742,null,1629,null,10290,null,1523,null,5551,null,1131,null,1653,null,623,null,3086,null,1023,null,5452,null,1119,null,1655,null,612,null,431,null,288,null,3366,null,880,null,0400000US41,Oregon,41
739938,null,6587,null,372880,null,4217,null,321378,null,5070,null,95249,null,3915,null,22678,null,2408,null,203451,null,6165,null,51502,null,3262,null,32300,null,2729,null,20476,null,1975,null,5154,null,1100,null,6670,null,1593,null,19202,null,1971,null,7424,null,1514,null,3771,null,815,null,8007,null,1444,null,367058,null,5665,null,320564,null,6034,null,111865,null,5344,null,25084,null,2423,null,183615,null,6915,null,46494,null,3302,null,28407,null,2841,null,17321,null,2315,null,5155,null,1427,null,5931,null,1391,null,18087,null,1951,null,5427,null,1176,null,2933,null,820,null,9727,null,1655,null,0400000US42,Pennsylvania,42
64310,null,2105,null,31135,null,1626,null,26044,null,1816,null,8894,null,1274,null,2291,null,725,null,14859,null,1841,null,5091,null,996,null,2903,null,833,null,1777,null,685,null,607,null,415,null,519,null,433,null,2188,null,733,null,644,null,468,null,807,null,434,null,737,null,478,null,33175,null,1681,null,29986,null,1748,null,10984,null,1575,null,2871,null,797,null,16131,null,1985,null,3189,null,948,null,1729,null,675,null,690,null,383,null,405,null,339,null,634,null,486,null,1460,null,579,null,465,null,424,null,559,null,338,null,436,null,233,null,0400000US44,Rhode Island,44
272568,null,6777,null,141937,null,4873,null,111883,null,4116,null,28461,null,2812,null,8046,null,1649,null,75376,null,3451,null,30054,null,3031,null,17867,null,2217,null,12180,null,2065,null,2776,null,891,null,2911,null,1009,null,12187,null,2019,null,5172,null,1381,null,2710,null,1052,null,4305,null,1240,null,130631,null,4215,null,109903,null,4424,null,35427,null,2665,null,7717,null,1490,null,66759,null,3490,null,20728,null,2924,null,14616,null,2557,null,9385,null,1931,null,1592,null,827,null,3639,null,1158,null,6112,null,1419,null,1622,null,745,null,1702,null,739,null,2788,null,1048,null,0400000US45,South Carolina,45
