B13002_001E,B13002_001EA,B13002_001M,B13002_001MA,B13002_002E,B13002_002EA,B13002_002M,B13002_002MA,B13002_003E,B13002_003EA,B13002_003M,B13002_003MA,B13002_004E,B13002_004EA,B13002_004M,B13002_004MA,B13002_005E,B13002_005EA,B13002_005M,B13002_005MA,B13002_006E,B13002_006EA,B13002_006M,B13002_006MA,B13002_007E,B13002_007EA,B13002_007M,B13002_007MA,B13002_008E,B13002_008EA,B13002_008M,B13002_008MA,B13002_009E,B13002_009EA,B13002_009M,B13002_009MA,B13002_010E,B13002_010EA,B13002_010M,B13002_010MA,B13002_011E,B13002_011EA,B13002_011M,B13002_011MA,B13002_012E,B13002_012EA,B13002_012M,B13002_012MA,B13002_013E,B13002_013EA,B13002_013M,B13002_013MA,B13002_014E,B13002_014EA,B13002_014M,B13002_014MA,B13002_015E,B13002_015EA,B13002_015M,B13002_015MA,B13002_016E,B13002_016EA,B13002_016M,B13002_016MA,B13002_017E,B13002_017EA,B13002_017M,B13002_017MA,B13002_018E,B13002_018EA,B13002_018M,B13002_018MA,B13002_019E,B13002_019EA,B13002_019M,B13002_019MA,GEO_ID,NAME,state
2518541,null,6950,null,144020,null,6470,null,88302,null,4822,null,2105,null,818,null,64003,null,4244,null,22194,null,2580,null,55718,null,4775,null,9174,null,1748,null,41260,null,4161,null,5284,null,1307,null,2374521,null,8312,null,1103635,null,14398,null,6076,null,1305,null,354097,null,8625,null,743462,null,11489,null,1270886,null,15763,null,328727,null,6719,null,529935,null,10785,null,412224,null,9755,null,0400000US13,Georgia,13
305513,null,2173,null,19404,null,2108,null,13520,null,1945,null,126,null,148,null,9149,null,1585,null,4245,null,1042,null,5884,null,1366,null,987,null,547,null,4676,null,1186,null,221,null,188,null,286109,null,3008,null,136769,null,4188,null,974,null,499,null,42874,null,2878,null,92921,null,3239,null,149340,null,4777,null,36791,null,2207,null,68714,null,3468,null,43835,null,2823,null,0400000US15,Hawaii,15
366226,null,2613,null,25718,null,2611,null,19417,null,1975,null,850,null,559,null,15708,null,1870,null,2859,null,598,null,6301,null,1445,null,822,null,430,null,5087,null,1320,null,392,null,385,null,340508,null,3650,null,182422,null,4881,null,1417,null,724,null,68674,null,3367,null,112331,null,3036,null,158086,null,5432,null,53409,null,2420,null,61176,null,3569,null,43501,null,3053,null,0400000US16,Idaho,16
3268056,null,6751,null,185373,null,6996,null,122054,null,5742,null,2048,null,885,null,86028,null,4658,null,33978,null,2801,null,63319,null,4311,null,10679,null,1731,null,46159,null,3750,null,6481,null,1503,null,3082683,null,10386,null,1387768,null,13743,null,4567,null,1072,null,416908,null,7944,null,966293,null,9852,null,1694915,null,15917,null,452683,null,8343,null,756935,null,9467,null,485297,null,9497,null,0400000US17,Illinois,17
1573390,null,4216,null,92540,null,3989,null,58965,null,3505,null,875,null,499,null,46859,null,2950,null,11231,null,1453,null,33575,null,2912,null,4292,null,1207,null,27095,null,2662,null,2188,null,656,null,1480850,null,6095,null,707723,null,9767,null,1843,null,607,null,224972,null,6717,null,480908,null,6666,null,773127,null,10348,null,219557,null,3562,null,323389,null,7157,null,230181,null,6835,null,0400000US18,Indiana,18
715128,null,2764,null,46953,null,3116,null,34015,null,2714,null,297,null,243,null,27233,null,2288,null,6485,null,1272,null,12938,null,1801,null,1705,null,643,null,10311,null,1664,null,922,null,366,null,668175,null,4245,null,335883,null,5880,null,644,null,405,null,104739,null,3604,null,230500,null,4391,null,332292,null,6649,null,106731,null,2424,null,140744,null,4685,null,84817,null,4269,null,0400000US19,Iowa,19
682702,null,2857,null,43792,null,3154,null,29313,null,2455,null,1105,null,591,null,22081,null,2222,null,6127,null,1262,null,14479,null,1993,null,2558,null,1011,null,10511,null,1799,null,1410,null,570,null,638910,null,4778,null,327105,null,6219,null,934,null,424,null,111925,null,4244,null,214246,null,4082,null,311805,null,6285,null,93295,null,3190,null,132704,null,4222,null,85806,null,3742,null,0400000US20,Kansas,20
1057585,null,4340,null,61009,null,4230,null,39092,null,3035,null,774,null,398,null,32443,null,2817,null,5875,null,1187,null,21917,null,2514,null,4041,null,1024,null,16050,null,2128,null,1826,null,945,null,996576,null,6000,null,509072,null,9507,null,3636,null,962,null,168592,null,5957,null,336844,null,6591,null,487504,null,10421,null,134625,null,4097,null,199148,null,5730,null,153731,null,6418,null,0400000US21,Kentucky,21
1124309,null,4671,null,71036,null,4448,null,35536,null,3070,null,447,null,228,null,29236,null,2902,null,5853,null,1161,null,35500,null,3221,null,7365,null,1640,null,25971,null,2728,null,2164,null,717,null,1053273,null,5893,null,474412,null,8250,null,1964,null,704,null,159617,null,5451,null,312831,null,6263,null,578861,null,8594,null,151667,null,4309,null,246057,null,6154,null,181137,null,5422,null,0400000US22,Louisiana,22
317790,null,1947,null,14234,null,1614,null,9714,null,1373,null,31,null,42,null,7498,null,1162,null,2185,null,597,null,4520,null,1041,null,954,null,523,null,3244,null,820,null,322,null,218,null,303556,null,2709,null,142200,null,4670,null,514,null,271,null,37905,null,2523,null,103781,null,3155,null,161356,null,4972,null,42113,null,1318,null,64859,null,3063,null,54384,null,3370,null,0400000US23,Maine,23
1464034,null,4149,null,80639,null,4638,null,52453,null,3523,null,283,null,325,null,34724,null,2933,null,17446,null,1756,null,28186,null,3548,null,3300,null,915,null,21998,null,2931,null,2888,null,1000,null,1383395,null,6011,null,615098,null,9966,null,1416,null,597,null,167829,null,5601,null,445853,null,7091,null,768297,null,9621,null,193913,null,2937,null,330467,null,6644,null,243917,null,6623,null,0400000US24,Maryland,24
1676571,null,3659,null,83335,null,4735,null,56122,null,4143,null,314,null,289,null,36215,null,3261,null,19593,null,2257,null,27213,null,2995,null,3972,null,958,null,19187,null,2590,null,4054,null,1261,null,1593236,null,5628,null,686210,null,10229,null,911,null,463,null,167083,null,5991,null,518216,null,8220,null,907026,null,9739,null,224533,null,5596,null,419968,null,8322,null,262525,null,7111,null,0400000US25,Massachusetts,25
2484965,null,5011,null,131068,null,5983,null,83235,null,4141,null,752,null,430,null,63027,null,3612,null,19456,null,1770,null,47833,null,3689,null,8345,null,1653,null,35391,null,3165,null,4097,null,877,null,2353897,null,7487,null,1063679,null,12174,null,3674,null,831,null,299770,null,6693,null,760235,null,8635,null,1290218,null,13364,null,355498,null,3683,null,541764,null,8944,null,392956,null,8548,null,0400000US26,Michigan,26
1303385,null,3650,null,84639,null,4077,null,59174,null,3655,null,350,null,224,null,44325,null,3048,null,14499,null,1973,null,25465,null,2525,null,3545,null,843,null,19542,null,2477,null,2378,null,786,null,1218746,null,5592,null,600959,null,7073,null,1669,null,517,null,177959,null,4919,null,421331,null,4794,null,617787,null,7742,null,177259,null,2846,null,269706,null,5943,null,170822,null,4485,null,0400000US27,Minnesota,27
734070,null,3676,null,46721,null,4365,null,24870,null,3507,null,522,null,370,null,19722,null,2978,null,4626,null,1190,null,21851,null,3082,null,3592,null,1228,null,16461,null,2729,null,1798,null,773,null,687349,null,5653,null,305021,null,9008,null,1701,null,798,null,98260,null,5273,null,205060,null,6339,null,382328,null,9307,null,104663,null,4249,null,157850,null,6246,null,119815,null,5761,null,0400000US28,Mississippi,28
1465150,null,4820,null,81734,null,3849,null,55294,null,3355,null,1047,null,530,null,44114,null,2827,null,10133,null,1578,null,26440,null,2646,null,4201,null,1063,null,20190,null,2570,null,2049,null,712,null,1383416,null,6737,null,671683,null,9307,null,2460,null,790,null,219237,null,6124,null,449986,null,6732,null,711733,null,10498,null,199082,null,3745,null,301162,null,6564,null,211489,null,6467,null,0400000US29,Missouri,29
228795,null,1764,null,11761,null,1815,null,7540,null,1349,null,71,null,92,null,6121,null,1238,null,1348,null,510,null,4221,null,1099,null,952,null,550,null,2565,null,824,null,704,null,509,null,217034,null,2387,null,104369,null,3996,null,750,null,455,null,33056,null,2686,null,70563,null,3048,null,112665,null,3840,null,33072,null,1615,null,47355,null,2747,null,32238,null,2717,null,0400000US30,Montana,30
429867,null,2146,null,25825,null,2544,null,18256,null,2019,null,381,null,298,null,14256,null,1922,null,3619,null,734,null,7569,null,1303,null,1064,null,458,null,5578,null,1096,null,927,null,539,null,404042,null,3080,null,205248,null,4215,null,1016,null,633,null,69958,null,2685,null,134274,null,3218,null,198794,null,4224,null,60229,null,1883,null,87150,null,2754,null,51415,null,2895,null,0400000US31,Nebraska,31
632088,null,2280,null,39633,null,3714,null,27915,null,2919,null,271,null,274,null,21833,null,2604,null,5811,null,1139,null,11718,null,2208,null,2229,null,1142,null,8436,null,1828,null,1053,null,468,null,592455,null,3917,null,283527,null,7484,null,1769,null,645,null,96226,null,4512,null,185532,null,5422,null,308928,null,7398,null,78199,null,2240,null,127779,null,4753,null,102950,null,5442,null,0400000US32,Nevada,32
330453,null,2054,null,15368,null,1896,null,11976,null,1580,null,32,null,62,null,7869,null,1325,null,4075,null,1099,null,3392,null,910,null,653,null,431,null,2259,null,760,null,480,null,308,null,315085,null,2390,null,155473,null,4251,null,368,null,323,null,36614,null,2543,null,118491,null,3187,null,159612,null,4005,null,45409,null,1513,null,67685,null,2496,null,46518,null,2846,null,0400000US33,New Hampshire,33
2168090,null,4624,null,131141,null,6104,null,92523,null,4800,null,437,null,383,null,54916,null,3250,null,37170,null,3170,null,38618,null,3208,null,4657,null,1145,null,27483,null,2459,null,6478,null,1436,null,2036949,null,8339,null,963308,null,12131,null,2164,null,581,null,239516,null,7551,null,721628,null,9610,null,1073641,null,11269,null,277891,null,3035,null,462885,null,7483,null,332865,null,8579,null,0400000US34,New Jersey,34
484932,null,2798,null,30999,null,3726,null,15382,null,2321,null,339,null,309,null,12258,null,2087,null,2785,null,822,null,15617,null,2422,null,3256,null,1101,null,11118,null,1897,null,1243,null,611,null,453933,null,4835,null,199763,null,6268,null,1266,null,832,null,66595,null,3910,null,131902,null,4298,null,254170,null,6804,null,68411,null,3270,null,107774,null,4483,null,77985,null,4098,null,0400000US35,New Mexico,35
5010234,null,6446,null,256497,null,8267,null,171646,null,6392,null,1122,null,541,null,112357,null,5220,null,58167,null,3959,null,84851,null,5110,null,10352,null,1639,null,63177,null,4397,null,11322,null,1629,null,4753737,null,10206,null,2005838,null,16824,null,6348,null,1381,null,535685,null,9894,null,1463805,null,12984,null,2747899,null,18003,null,674826,null,4195,null,1249183,null,11970,null,823890,null,12943,null,0400000US36,New York,36
2324058,null,6034,null,131969,null,6242,null,87085,null,4426,null,2550,null,961,null,65867,null,3725,null,18668,null,2179,null,44884,null,4388,null,9748,null,1650,null,32408,null,3669,null,2728,null,917,null,2192089,null,7747,null,1092192,null,12418,null,5156,null,1287,null,346195,null,8668,null,740841,null,9394,null,1099897,null,12947,null,296420,null,6050,null,461139,null,9239,null,342338,null,9180,null,0400000US37,North Carolina,37
154315,null,1534,null,9820,null,1335,null,6676,null,1021,null,220,null,267,null,5472,null,934,null,984,null,377,null,3144,null,880,null,556,null,408,null,2518,null,799,null,70,null,78,null,144495,null,2229,null,75712,null,2682,null,477,null,394,null,25920,null,1906,null,49315,null,1589,null,68783,null,2746,null,21542,null,1404,null,32753,null,2096,null,14488,null,1425,null,0400000US38,North Dakota,38
2835019,null,4832,null,157318,null,5665,null,97596,null,4521,null,632,null,429,null,74630,null,4113,null,22334,null,2024,null,59722,null,3752,null,10817,null,1797,null,44113,null,3486,null,4792,null,1201,null,2677701,null,7247,null,1229516,null,12182,null,2285,null,835,null,373360,null,7676,null,853871,null,9352,null,1448185,null,13441,null,388794,null,3944,null,609083,null,8624,null,450308,null,9011,null,0400000US39,Ohio,39
885806,null,3576,null,55386,null,4012,null,37118,null,2776,null,1677,null,735,null,30711,null,2574,null,4730,null,957,null,18268,null,2320,null,3110,null,870,null,14345,null,2235,null,813,null,378,null,830420,null,5317,null,422771,null,7560,null,3458,null,1116,null,152414,null,4917,null,266899,null,5866,null,407649,null,8010,null,119012,null,3669,null,165008,null,5982,null,123629,null,4860,null,0400000US40,Oklahoma,40
917183,null,3644,null,55854,null,3927,null,37355,null,3356,null,374,null,282,null,29850,null,2926,null,7131,null,1218,null,18499,null,2562,null,1605,null,648,null,14614,null,2345,null,2280,null,783,null,861329,null,5357,null,409094,null,8529,null,1506,null,632,null,131282,null,5429,null,276306,null,5575,null,452235,null,7938,null,116726,null,2055,null,200245,null,5606,null,135264,null,5615,null,0400000US41,Oregon,41
3015658,null,5278,null,162336,null,6714,null,102358,null,4217,null,852,null,511,null,72067,null,3567,null,29439,null,2605,null,59978,null,4581,null,9276,null,1520,null,44881,null,3951,null,5821,null,1149,null,2853322,null,8122,null,1317296,null,12289,null,3043,null,851,null,347259,null,7170,null,966994,null,9059,null,1536026,null,11736,null,434541,null,4858,null,653460,null,7876,null,448025,null,8007,null,0400000US42,Pennsylvania,42
271493,null,1872,null,14722,null,2284,null,9035,null,1656,null,185,null,199,null,6040,null,1461,null,2810,null,975,null,5687,null,1364,null,565,null,353,null,4041,null,1196,null,1081,null,544,null,256771,null,3230,null,105620,null,3970,null,194,null,151,null,25533,null,2174,null,79893,null,3394,null,151151,null,4772,null,39093,null,1364,null,68013,null,2971,null,44045,null,3251,null,0400000US44,Rhode Island,44
1108257,null,4112,null,68314,null,4878,null,36032,null,3094,null,871,null,531,null,27504,null,2563,null,7657,null,1523,null,32282,null,3743,null,4431,null,1277,null,25665,null,3222,null,2186,null,795,null,1039943,null,5882,null,481041,null,8821,null,2115,null,677,null,150508,null,5151,null,328418,null,7424,null,558902,null,10650,null,153180,null,4064,null,228025,null,6571,null,177697,null,7113,null,0400000US45,South Carolina,45
189429,null,1893,null,12190,null,1463,null,7901,null,1206,null,46,null,94,null,6512,null,1109,null,1343,null,516,null,4289,null,883,null,511,null,334,null,3490,null,909,null,288,null,247,null,177239,null,2323,null,85884,null,3609,null,485,null,337,null,27329,null,2091,null,58070,null,2583,null,91355,null,3381,null,27822,null,2105,null,38588,null,2576,null,24945,null,2121,null,0400000US46,South Dakota,46
1543855,null,4137,null,100013,null,5760,null,60320,null,4101,null,996,null,523,null,43391,null,3604,null,15933,null,2143,null,39693,null,4139,null,6324,null,1460,null,27373,null,3337,null,5996,null,1657,null,1443842,null,7262,null,712307,null,10428,null,3534,null,1154,null,239784,null,6175,null,468989,null,8066,null,731535,null,10720,null,194281,null,3668,null,300616,null,6226,null,236638,null,7370,null,0400000US47,Tennessee,47
6174011,null,8231,null,418254,null,11708,null,275704,null,9916,null,8941,null,1832,null,208405,null,8387,null,58358,null,4127,null,142550,null,7600,null,29525,null,2997,null,101181,null,6239,null,11844,null,1934,null,5755757,null,13037,null,2883204,null,21317,null,22087,null,2412,null,1000225,null,12929,null,1860892,null,14342,null,2872553,null,20953,null,813980,null,7996,null,1230979,null,15935,null,827594,null,12595,null,0400000US48,Texas,48
696422,null,2879,null,56952,null,3932,null,47729,null,3501,null,934,null,558,null,40325,null,3228,null,6470,null,1378,null,9223,null,1783,null,2028,null,788,null,6183,null,1397,null,1012,null,649,null,639470,null,4544,null,336402,null,6543,null,2299,null,626,null,146739,null,5123,null,187364,null,3982,null,303068,null,7703,null,103082,null,2089,null,135947,null,5565,null,64039,null,4341,null,0400000US49,Utah,49
154314,null,1192,null,7660,null,1231,null,4891,null,995,null,0,null,211,null,3427,null,852,null,1464,null,543,null,2769,null,1003,null,144,null,196,null,1887,null,803,null,738,null,356,null,146654,null,1669,null,66289,null,2484,null,0,null,211,null,16265,null,1696,null,50024,null,1936,null,80365,null,2777,null,22999,null,891,null,33397,null,1932,null,23969,null,2203,null,0400000US50,Vermont,50
1987524,null,6391,null,107196,null,5595,null,75044,null,5025,null,978,null,532,null,55345,null,4413,null,18721,null,2006,null,32152,null,3730,null,4424,null,1448,null,25220,null,3149,null,2508,null,1040,null,1880328,null,7856,null,929972,null,9669,null,4915,null,1331,null,280785,null,6510,null,644272,null,7380,null,950356,null,11410,null,253746,null,6206,null,406623,null,7329,null,289987,null,7992,null,0400000US51,Virginia,51
1632826,null,4623,null,100430,null,5260,null,73153,null,4207,null,1285,null,602,null,54527,null,3543,null,17341,null,1964,null,27277,null,2957,null,4262,null,1161,null,20543,null,2621,null,2472,null,825,null,1532396,null,7052,null,746004,null,9676,null,2896,null,961,null,241364,null,7066,null,501744,null,7167,null,786392,null,9696,null,212306,null,3200,null,333120,null,7040,null,240966,null,7152,null,0400000US53,Washington,53
429609,null,2647,null,23683,null,2367,null,14774,null,1895,null,92,null,123,null,11967,null,1901,null,2715,null,800,null,8909,null,1717,null,2265,null,731,null,6219,null,1392,null,425,null,313,null,405926,null,3501,null,207830,null,5892,null,1085,null,558,null,71052,null,3775,null,135693,null,3445,null,198096,null,6028,null,50901,null,2106,null,81037,null,3700,null,66158,null,3492,null,0400000US54,West Virginia,54
1385594,null,3301,null,78292,null,3859,null,55218,null,3072,null,251,null,157,null,40824,null,2754,null,14143,null,1550,null,23074,null,2210,null,3242,null,833,null,17651,null,1942,null,2181,null,712,null,1307302,null,4902,null,631686,null,6486,null,1924,null,654,null,182284,null,4800,null,447478,null,4686,null,675616,null,7423,null,187798,null,2339,null,298311,null,5785,null,189507,null,4531,null,0400000US55,Wisconsin,55
128655,null,1681,null,8329,null,1426,null,5036,null,954,null,27,null,37,null,4372,null,901,null,637,null,322,null,3293,null,925,null,701,null,537,null,2424,null,715,null,168,null,164,null,120326,null,2348,null,62531,null,3135,null,154,null,161,null,21846,null,2212,null,40531,null,2253,null,57795,null,3321,null,19035,null,1425,null,23523,null,1985,null,15237,null,1988,null,0400000US56,Wyoming,56
1011080,null,2786,null,45597,null,3736,null,23103,null,2816,null,1440,null,546,null,16118,null,2085,null,5545,null,1425,null,22494,null,2345,null,3875,null,835,null,15744,null,1826,null,2875,null,900,null,965483,null,4991,null,346165,null,7127,null,3445,null,1061,null,112124,null,4936,null,230596,null,5645,null,619318,null,8001,null,139541,null,2604,null,273799,null,5722,null,205978,null,6040,null,0400000US72,Puerto Rico,72
