C16001_001E,C16001_001EA,C16001_001M,C16001_001MA,C16001_002E,C16001_002EA,C16001_002M,C16001_002MA,C16001_003E,C16001_003EA,C16001_003M,C16001_003MA,C16001_004E,C16001_004EA,C16001_004M,C16001_004MA,C16001_005E,C16001_005EA,C16001_005M,C16001_005MA,C16001_006E,C16001_006EA,C16001_006M,C16001_006MA,C16001_007E,C16001_007EA,C16001_007M,C16001_007MA,C16001_008E,C16001_008EA,C16001_008M,C16001_008MA,C16001_009E,C16001_009EA,C16001_009M,C16001_009MA,C16001_010E,C16001_010EA,C16001_010M,C16001_010MA,C16001_011E,C16001_011EA,C16001_011M,C16001_011MA,C16001_012E,C16001_012EA,C16001_012M,C16001_012MA,C16001_013E,C16001_013EA,C16001_013M,C16001_013MA,GEO_ID,NAME,state
4102457,null,2195,null,3769415,null,9069,null,117996,null,5645,null,135819,null,5094,null,6700,null,1587,null,3530,null,1461,null,12871,null,2766,null,1998,null,750,null,7227,null,2207,null,26018,null,3059,null,3146,null,1293,null,7187,null,1400,null,10550,null,3256,null,0400000US22,Louisiana,22
1245193,null,1143,null,1156293,null,5329,null,11629,null,1905,null,50228,null,3258,null,5678,null,1482,null,3706,null,1237,null,4916,null,1369,null,1022,null,700,null,2116,null,827,null,1363,null,772,null,394,null,230,null,1864,null,920,null,5984,null,1733,null,0400000US23,Maine,23
5261641,null,1456,null,4467209,null,15502,null,293986,null,8341,null,61841,null,6652,null,26862,null,2903,null,35422,null,4221,null,109809,null,8716,null,38422,null,5384,null,57487,null,5057,null,13875,null,3465,null,26803,null,3177,null,37764,null,4115,null,92161,null,7536,null,0400000US24,Maryland,24
6116518,null,1081,null,4832030,null,21755,null,447466,null,9501,null,124545,null,8072,null,24187,null,3176,null,71240,null,6929,null,338090,null,16373,null,15910,null,3093,null,91157,null,5916,null,34091,null,4976,null,6779,null,1975,null,64757,null,6741,null,66266,null,7171,null,0400000US25,Massachusetts,25
9379127,null,2110,null,8551326,null,19005,null,270797,null,9436,null,26239,null,2309,null,54061,null,4563,null,66195,null,6327,null,134773,null,8021,null,16792,null,2877,null,35722,null,3967,null,14580,null,3328,null,13239,null,2375,null,49079,null,5337,null,146324,null,11715,null,0400000US26,Michigan,26
4865059,null,1774,null,4395275,null,11753,null,172858,null,5665,null,15921,null,2651,null,29095,null,2963,null,26723,null,4490,null,31952,null,3970,null,4361,null,1446,null,14447,null,2223,null,17508,null,3305,null,6089,null,1993,null,80031,null,5552,null,70799,null,6420,null,0400000US27,Minnesota,27
2722890,null,2147,null,2625467,null,6340,null,55862,null,5173,null,5479,null,943,null,4500,null,1142,null,2057,null,1192,null,7727,null,1759,null,1100,null,617,null,2953,null,1834,null,4426,null,1240,null,2093,null,783,null,1996,null,1091,null,9230,null,2183,null,0400000US28,Mississippi,28
5512995,null,1898,null,5206590,null,10077,null,138268,null,5840,null,14220,null,2155,null,26680,null,3001,null,22636,null,4050,null,30109,null,4169,null,7556,null,1977,null,12274,null,2167,null,11743,null,2415,null,5626,null,1535,null,17256,null,2389,null,20037,null,3747,null,0400000US29,Missouri,29
905840,null,1307,null,863602,null,3473,null,11530,null,1927,null,2455,null,917,null,10461,null,1875,null,2215,null,1150,null,1701,null,646,null,210,null,202,null,980,null,685,null,654,null,728,null,777,null,470,null,2050,null,980,null,9205,null,1560,null,0400000US30,Montana,30
1652677,null,1267,null,1501708,null,6509,null,100217,null,4107,null,4969,null,1562,null,6313,null,1384,null,8010,null,2302,null,6283,null,2219,null,929,null,520,null,3282,null,1367,null,6343,null,1743,null,1058,null,545,null,4687,null,1444,null,8878,null,2739,null,0400000US31,Nebraska,31
2401766,null,1199,null,1730625,null,14173,null,482441,null,10221,null,6891,null,1280,null,11537,null,2163,null,12291,null,2892,null,25946,null,4255,null,7664,null,2008,null,18783,null,2950,null,4796,null,2048,null,55577,null,4793,null,22166,null,3456,null,23049,null,4492,null,0400000US32,Nevada,32
1241116,null,745,null,1143040,null,6586,null,25217,null,2827,null,29373,null,3537,null,3912,null,1049,null,5470,null,1703,null,15678,null,2652,null,1163,null,723,null,2671,null,986,null,326,null,348,null,1777,null,758,null,7823,null,2220,null,4666,null,1580,null,0400000US33,New Hampshire,33
8125179,null,1169,null,5856883,null,20748,null,1141007,null,10575,null,83435,null,6624,null,35121,null,3434,null,137488,null,9188,null,415941,null,13914,null,68101,null,6204,null,92630,null,7626,null,17983,null,3792,null,81400,null,6691,null,82865,null,8094,null,112325,null,9464,null,0400000US34,New Jersey,34
1837092,null,1767,null,1187200,null,14519,null,513094,null,12347,null,4440,null,1061,null,8402,null,1998,null,2591,null,980,null,6372,null,1680,null,1419,null,723,null,5681,null,1871,null,3630,null,1853,null,2310,null,781,null,4496,null,1584,null,97457,null,4542,null,0400000US35,New Mexico,35
18285349,null,2243,null,12977510,null,37165,null,2588384,null,19659,null,290255,null,13065,null,88152,null,6119,null,412899,null,14925,null,734078,null,16227,null,103947,null,8220,null,481355,null,14502,null,20464,null,3858,null,71555,null,7744,null,131469,null,10163,null,385281,null,20904,null,0400000US36,New York,36
8575899,null,3773,null,7737330,null,14137,null,566760,null,10052,null,26615,null,4112,null,24780,null,2589,null,22042,null,4539,null,63355,null,6555,null,12421,null,3064,null,24056,null,3828,null,14380,null,2902,null,11580,null,2189,null,40868,null,3888,null,31712,null,5248,null,0400000US37,North Carolina,37
600752,null,774,null,567863,null,3035,null,8700,null,1219,null,1594,null,641,null,10027,null,1483,null,3608,null,1584,null,2886,null,932,null,16,null,20,null,620,null,347,null,575,null,451,null,904,null,723,null,715,null,457,null,3244,null,813,null,0400000US38,North Dakota,38
10739072,null,2800,null,10095739,null,14922,null,210031,null,6584,null,36972,null,5053,null,84067,null,6111,null,57443,null,5844,null,92753,null,8098,null,7915,null,2099,null,31801,null,3629,null,8912,null,2517,null,9169,null,2261,null,39643,null,4670,null,64627,null,5903,null,0400000US39,Ohio,39
3379963,null,1940,null,3095261,null,8101,null,184643,null,6142,null,6162,null,1229,null,11786,null,1740,null,2606,null,940,null,14593,null,3202,null,4336,null,1460,null,7630,null,1754,null,13952,null,2352,null,2571,null,831,null,13954,null,2810,null,22469,null,2838,null,0400000US40,Oklahoma,40
3548439,null,1939,null,3050815,null,14158,null,293976,null,8534,null,11007,null,1861,null,18226,null,2597,null,34639,null,7732,null,29105,null,3883,null,9327,null,2846,null,21595,null,3410,null,20755,null,4121,null,8405,null,2150,null,34170,null,3889,null,16419,null,3377,null,0400000US41,Oregon,41
11709565,null,1872,null,10607233,null,19946,null,438038,null,8951,null,49077,null,4503,null,113848,null,8595,null,88800,null,7331,null,175910,null,9047,null,26894,null,3822,null,54704,null,5755,null,28277,null,4489,null,14778,null,2515,null,50107,null,4867,null,61899,null,5882,null,0400000US42,Pennsylvania,42
990203,null,948,null,791852,null,6956,null,96708,null,3465,null,18781,null,2918,null,1585,null,584,null,5035,null,1555,null,51537,null,4742,null,857,null,687,null,4338,null,1582,null,756,null,773,null,2357,null,981,null,10354,null,1892,null,6043,null,1560,null,0400000US44,Rhode Island,44
4179822,null,2397,null,3926883,null,9030,null,154703,null,5713,null,14403,null,1986,null,15473,null,2734,null,7469,null,1752,null,20824,null,3634,null,2991,null,1039,null,5940,null,1747,null,5879,null,1739,null,6252,null,1611,null,10887,null,2547,null,8118,null,2386,null,0400000US45,South Carolina,45
746145,null,1037,null,701520,null,3925,null,14549,null,1338,null,962,null,470,null,9412,null,2351,null,2633,null,1543,null,2592,null,859,null,210,null,165,null,529,null,418,null,392,null,475,null,941,null,721,null,1233,null,909,null,11172,null,1798,null,0400000US46,South Dakota,46
5800458,null,2221,null,5467647,null,12834,null,184881,null,6831,null,15360,null,2565,null,14770,null,2850,null,9326,null,2395,null,28926,null,4306,null,6953,null,1887,null,12025,null,2852,null,6948,null,2476,null,5329,null,1409,null,21538,null,3072,null,26755,null,6473,null,0400000US47,Tennessee,47
22314134,null,3786,null,14767091,null,39750,null,6465096,null,30943,null,61580,null,5576,null,84437,null,6056,null,44043,null,4968,null,237582,null,11154,null,50306,null,5987,null,118385,null,7695,null,174654,null,10661,null,61368,null,5473,null,113904,null,8777,null,135688,null,10603,null,0400000US48,Texas,48
2468046,null,1800,null,2122107,null,10724,null,225872,null,7059,null,8426,null,1537,null,10364,null,1591,null,9671,null,2568,null,23932,null,3889,null,4653,null,1560,null,10830,null,2446,null,3954,null,1382,null,3760,null,1184,null,26299,null,3893,null,18178,null,3131,null,0400000US49,Utah,49
588192,null,734,null,557229,null,3140,null,5924,null,1065,null,10144,null,1490,null,2747,null,855,null,3407,null,1350,null,3988,null,1369,null,872,null,572,null,1127,null,997,null,234,null,241,null,83,null,111,null,1673,null,966,null,764,null,439,null,0400000US50,Vermont,50
7251279,null,3184,null,6284202,null,20020,null,428613,null,10736,null,39160,null,4087,null,28072,null,3243,null,23475,null,3459,null,138492,null,9100,null,52451,null,5083,null,40890,null,5028,null,46519,null,5489,null,38661,null,4049,null,49941,null,6101,null,80803,null,8977,null,0400000US51,Virginia,51
6115594,null,1953,null,5095655,null,17825,null,446473,null,10414,null,22049,null,3096,null,35954,null,3815,null,85562,null,7944,null,77802,null,7098,null,54865,null,6000,null,69983,null,6701,null,45655,null,5125,null,45030,null,4995,null,87845,null,6421,null,48721,null,6084,null,0400000US53,Washington,53
1710685,null,1381,null,1673917,null,3467,null,17167,null,1939,null,2069,null,762,null,2985,null,1070,null,1141,null,515,null,6198,null,1560,null,779,null,592,null,1368,null,593,null,731,null,538,null,288,null,298,null,1982,null,847,null,2060,null,878,null,0400000US54,West Virginia,54
5266534,null,1850,null,4840622,null,10812,null,221904,null,5758,null,9596,null,1483,null,46076,null,3775,null,29833,null,5014,null,32028,null,4336,null,4850,null,1319,null,11001,null,2388,null,4024,null,2044,null,3794,null,1232,null,49402,null,3779,null,13404,null,2391,null,0400000US55,Wisconsin,55
494958,null,1093,null,465766,null,3169,null,19319,null,2667,null,991,null,720,null,1970,null,598,null,631,null,429,null,1983,null,640,null,142,null,194,null,377,null,383,null,0,null,261,null,375,null,423,null,944,null,566,null,2460,null,1006,null,0400000US56,Wyoming,56
3718494,null,1283,null,179666,null,8327,null,3535286,null,8532,null,963,null,409,null,595,null,491,null,53,null,83,null,1002,null,533,null,0,null,289,null,58,null,97,null,0,null,289,null,124,null,143,null,38,null,62,null,709,null,575,null,0400000US72,Puerto Rico,72
