C25093_001E,C25093_001EA,C25093_001M,C25093_001MA,C25093_002E,C25093_002EA,C25093_002M,C25093_002MA,C25093_003E,C25093_003EA,C25093_003M,C25093_003MA,C25093_004E,C25093_004EA,C25093_004M,C25093_004MA,C25093_005E,C25093_005EA,C25093_005M,C25093_005MA,C25093_006E,C25093_006EA,C25093_006M,C25093_006MA,C25093_007E,C25093_007EA,C25093_007M,C25093_007MA,C25093_008E,C25093_008EA,C25093_008M,C25093_008MA,C25093_009E,C25093_009EA,C25093_009M,C25093_009MA,C25093_010E,C25093_010EA,C25093_010M,C25093_010MA,C25093_011E,C25093_011EA,C25093_011M,C25093_011MA,C25093_012E,C25093_012EA,C25093_012M,C25093_012MA,C25093_013E,C25093_013EA,C25093_013M,C25093_013MA,C25093_014E,C25093_014EA,C25093_014M,C25093_014MA,C25093_015E,C25093_015EA,C25093_015M,C25093_015MA,C25093_016E,C25093_016EA,C25093_016M,C25093_016MA,C25093_017E,C25093_017EA,C25093_017M,C25093_017MA,GEO_ID,NAME,state
2340305,null,15962,null,26510,null,2714,null,14303,null,2049,null,11732,null,1862,null,475,null,350,null,272921,null,7482,null,182398,null,6351,null,89036,null,3988,null,1487,null,670,null,1555326,null,12566,null,1116563,null,13862,null,428172,null,11671,null,10591,null,1968,null,485548,null,6187,null,348686,null,6148,null,134208,null,4844,null,2654,null,784,null,0400000US13,Georgia,13
258365,null,5142,null,1577,null,708,null,574,null,335,null,1003,null,597,null,0,null,275,null,17066,null,2081,null,6518,null,1426,null,10247,null,1444,null,301,null,418,null,157849,null,4725,null,94321,null,3806,null,62704,null,3517,null,824,null,511,null,81873,null,2452,null,57991,null,2351,null,23591,null,2089,null,291,null,232,null,0400000US15,Hawaii,15
401098,null,5593,null,7041,null,1453,null,4013,null,1152,null,2999,null,912,null,29,null,47,null,53301,null,2398,null,34028,null,2188,null,19112,null,2108,null,161,null,263,null,246805,null,4624,null,178240,null,4699,null,67398,null,3524,null,1167,null,482,null,93951,null,2305,null,74158,null,2315,null,19259,null,1575,null,534,null,343,null,0400000US16,Idaho,16
3301796,null,17730,null,36796,null,3084,null,19931,null,2182,null,16657,null,2014,null,208,null,165,null,390702,null,8715,null,246970,null,6788,null,142273,null,6244,null,1459,null,777,null,2099161,null,14552,null,1417556,null,15465,null,668530,null,12287,null,13075,null,2080,null,775137,null,8842,null,540329,null,8007,null,229363,null,6631,null,5445,null,1060,null,0400000US17,Illinois,17
1781719,null,13690,null,25555,null,2598,null,16156,null,2028,null,9307,null,1664,null,92,null,91,null,226383,null,6159,null,168909,null,5829,null,56691,null,3372,null,783,null,495,null,1110265,null,9489,null,854699,null,9424,null,249198,null,7042,null,6368,null,1243,null,419516,null,4609,null,308928,null,5317,null,108094,null,4128,null,2494,null,673,null,0400000US18,Indiana,18
885884,null,7709,null,19813,null,2197,null,13202,null,1826,null,6599,null,1629,null,12,null,21,null,109512,null,3724,null,85945,null,3112,null,23411,null,2151,null,156,null,130,null,531974,null,5715,null,430770,null,5009,null,99925,null,3875,null,1279,null,456,null,224585,null,3337,null,177908,null,3041,null,45536,null,2129,null,1141,null,366,null,0400000US19,Iowa,19
771197,null,8214,null,18323,null,2038,null,13220,null,1903,null,4700,null,1192,null,403,null,372,null,98411,null,4166,null,74346,null,3742,null,23716,null,2364,null,349,null,377,null,470518,null,6141,null,378895,null,5381,null,89769,null,4084,null,1854,null,572,null,183945,null,3397,null,140741,null,3525,null,42303,null,2598,null,901,null,466,null,0400000US20,Kansas,20
1172529,null,11446,null,14933,null,2437,null,9823,null,1838,null,4739,null,1274,null,371,null,485,null,135946,null,4640,null,104146,null,4377,null,31072,null,3267,null,728,null,375,null,726577,null,8973,null,568889,null,9276,null,152233,null,5362,null,5455,null,1161,null,295073,null,5017,null,227157,null,5471,null,65895,null,4411,null,2021,null,650,null,0400000US21,Kentucky,21
1113926,null,11194,null,22451,null,2768,null,15237,null,2253,null,6928,null,1627,null,286,null,206,null,128992,null,4867,null,101509,null,4332,null,26433,null,2699,null,1050,null,588,null,687814,null,9550,null,535305,null,8993,null,146791,null,6026,null,5718,null,1338,null,274669,null,4478,null,213568,null,4455,null,59209,null,3469,null,1892,null,742,null,0400000US22,Louisiana,22
391262,null,5743,null,2362,null,744,null,1168,null,501,null,1194,null,465,null,0,null,228,null,34872,null,2108,null,21354,null,1958,null,13490,null,1586,null,28,null,48,null,261905,null,4517,null,183690,null,3673,null,77697,null,3420,null,518,null,247,null,92123,null,2582,null,64097,null,2260,null,27447,null,2123,null,579,null,280,null,0400000US23,Maine,23
1453733,null,11476,null,10289,null,1795,null,4129,null,1397,null,6160,null,1232,null,0,null,281,null,147814,null,5316,null,83958,null,3842,null,63490,null,3961,null,366,null,226,null,974183,null,9316,null,645795,null,9018,null,324085,null,6975,null,4303,null,938,null,321447,null,5151,null,221978,null,4452,null,97512,null,4422,null,1957,null,740,null,0400000US24,Maryland,24
1592324,null,11735,null,8404,null,1333,null,3894,null,1029,null,4282,null,1011,null,228,null,181,null,140812,null,4579,null,73295,null,4128,null,67158,null,4151,null,359,null,391,null,1072435,null,10359,null,693953,null,9064,null,373953,null,8407,null,4529,null,1285,null,370673,null,4962,null,233075,null,4581,null,135224,null,3941,null,2374,null,599,null,0400000US25,Massachusetts,25
2819355,null,14549,null,32015,null,2728,null,15915,null,1855,null,15838,null,2152,null,262,null,185,null,305217,null,6275,null,200327,null,5240,null,103661,null,4272,null,1229,null,543,null,1796910,null,10705,null,1259563,null,11715,null,526288,null,9086,null,11059,null,1418,null,685213,null,6394,null,483237,null,5654,null,198799,null,4360,null,3177,null,695,null,0400000US26,Michigan,26
1559939,null,10110,null,27264,null,2794,null,14528,null,2190,null,12682,null,1844,null,54,null,89,null,209636,null,4470,null,136405,null,3705,null,72790,null,2968,null,441,null,314,null,1002507,null,7239,null,722711,null,7940,null,276234,null,6188,null,3562,null,832,null,320532,null,4560,null,234699,null,4117,null,84655,null,2951,null,1178,null,370,null,0400000US27,Minnesota,27
766976,null,9423,null,12085,null,2047,null,7919,null,1732,null,3711,null,1005,null,455,null,479,null,84089,null,4550,null,64829,null,4415,null,18689,null,2492,null,571,null,430,null,469515,null,8657,null,354213,null,7791,null,110944,null,4553,null,4358,null,1210,null,201287,null,4472,null,145459,null,3956,null,53427,null,3227,null,2401,null,591,null,0400000US28,Mississippi,28
1633448,null,12830,null,27707,null,2427,null,17853,null,2228,null,9567,null,1674,null,287,null,332,null,198662,null,6320,null,148766,null,5028,null,49149,null,3670,null,747,null,332,null,999185,null,9505,null,771050,null,8654,null,223018,null,5726,null,5117,null,1064,null,407894,null,5000,null,312061,null,5143,null,94048,null,3911,null,1785,null,558,null,0400000US29,Missouri,29
257354,null,4028,null,3025,null,981,null,2061,null,778,null,964,null,490,null,0,null,235,null,23220,null,1882,null,15747,null,1573,null,7388,null,1128,null,85,null,110,null,163805,null,3699,null,124062,null,3604,null,38844,null,2500,null,899,null,311,null,67304,null,2139,null,51270,null,2275,null,15698,null,1254,null,336,null,213,null,0400000US30,Montana,30
487991,null,5002,null,8842,null,1378,null,5761,null,1215,null,3023,null,1017,null,58,null,102,null,62933,null,2626,null,48230,null,2499,null,14543,null,1565,null,160,null,217,null,294518,null,4047,null,231494,null,4440,null,61692,null,3458,null,1332,null,523,null,121698,null,2668,null,91965,null,2391,null,29304,null,1975,null,429,null,266,null,0400000US31,Nebraska,31
568425,null,7914,null,6859,null,1181,null,2757,null,804,null,3983,null,1132,null,119,null,150,null,66358,null,3762,null,30722,null,2677,null,35487,null,2878,null,149,null,189,null,364009,null,6955,null,213485,null,5781,null,147637,null,5631,null,2887,null,798,null,131199,null,3831,null,84912,null,3265,null,44444,null,2718,null,1843,null,679,null,0400000US32,Nevada,32
365450,null,4808,null,2348,null,757,null,633,null,399,null,1448,null,597,null,267,null,333,null,30381,null,2363,null,16751,null,1819,null,13630,null,1848,null,0,null,253,null,256911,null,3914,null,168678,null,4128,null,87555,null,3352,null,678,null,376,null,75810,null,2472,null,47954,null,2176,null,27648,null,2047,null,208,null,159,null,0400000US33,New Hampshire,33
2113974,null,12085,null,9551,null,1833,null,3770,null,1029,null,5483,null,1241,null,298,null,240,null,177602,null,5615,null,88336,null,3597,null,88292,null,4560,null,974,null,533,null,1412836,null,10191,null,849996,null,10229,null,557504,null,10857,null,5336,null,1213,null,513985,null,6367,null,294566,null,6226,null,216399,null,5984,null,3020,null,839,null,0400000US34,New Jersey,34
512854,null,6259,null,10332,null,1747,null,6481,null,1462,null,3637,null,951,null,214,null,201,null,51611,null,3654,null,33862,null,3004,null,17557,null,2418,null,192,null,196,null,311539,null,5552,null,231495,null,4805,null,77224,null,3589,null,2820,null,789,null,139372,null,3437,null,104358,null,3267,null,33774,null,2620,null,1240,null,519,null,0400000US35,New Mexico,35
3946375,null,20828,null,25785,null,2360,null,14896,null,1990,null,10247,null,1362,null,642,null,451,null,321073,null,6789,null,195585,null,5266,null,123167,null,4916,null,2321,null,882,null,2592183,null,17466,null,1704052,null,14915,null,875792,null,13271,null,12339,null,1731,null,1007334,null,8402,null,651272,null,8231,null,351344,null,8074,null,4718,null,1110,null,0400000US36,New York,36
2451157,null,16681,null,30990,null,2950,null,18572,null,2278,null,11638,null,1851,null,780,null,504,null,281038,null,7080,null,204576,null,5925,null,74799,null,4970,null,1663,null,926,null,1558957,null,12855,null,1153815,null,12930,null,395186,null,8547,null,9956,null,1322,null,580172,null,6360,null,422685,null,6122,null,153171,null,5353,null,4316,null,825,null,0400000US37,North Carolina,37
182992,null,3547,null,5067,null,1317,null,3126,null,971,null,1854,null,749,null,87,null,140,null,23660,null,1694,null,19154,null,1527,null,4496,null,958,null,10,null,15,null,109668,null,2189,null,92134,null,2337,null,17003,null,1691,null,531,null,205,null,44597,null,1382,null,33288,null,1259,null,11095,null,1156,null,214,null,127,null,0400000US38,North Dakota,38
3113343,null,17812,null,32588,null,2598,null,20659,null,1915,null,11613,null,1720,null,316,null,271,null,341152,null,7832,null,240676,null,6664,null,99029,null,4529,null,1447,null,810,null,1951185,null,13736,null,1466256,null,12688,null,475848,null,8494,null,9081,null,1710,null,788418,null,7029,null,565060,null,7224,null,219467,null,5536,null,3891,null,869,null,0400000US39,Ohio,39
946699,null,10337,null,17296,null,2086,null,11390,null,1750,null,5756,null,1300,null,150,null,135,null,110350,null,4540,null,81832,null,4315,null,27904,null,2492,null,614,null,494,null,563268,null,7167,null,451188,null,6562,null,108239,null,5217,null,3841,null,886,null,255785,null,4308,null,203357,null,4152,null,51486,null,2769,null,942,null,450,null,0400000US40,Oklahoma,40
948798,null,11157,null,6512,null,1326,null,2961,null,702,null,3551,null,1032,null,0,null,275,null,97830,null,4946,null,54535,null,3482,null,43183,null,3431,null,112,null,157,null,605484,null,7720,null,399810,null,7074,null,202339,null,5582,null,3335,null,1014,null,238972,null,5547,null,168652,null,4119,null,69097,null,3926,null,1223,null,408,null,0400000US41,Oregon,41
3474817,null,16450,null,27434,null,2348,null,15114,null,1765,null,12023,null,1551,null,297,null,237,null,337635,null,7209,null,229468,null,6398,null,107296,null,5063,null,871,null,386,null,2207290,null,13346,null,1632118,null,12369,null,562807,null,11532,null,12365,null,1638,null,902458,null,7841,null,626264,null,7656,null,270752,null,6681,null,5442,null,937,null,0400000US42,Pennsylvania,42
249139,null,4669,null,729,null,433,null,300,null,281,null,395,null,316,null,34,null,53,null,23534,null,2322,null,11942,null,1709,null,11540,null,1685,null,52,null,86,null,165365,null,3925,null,105794,null,3790,null,58626,null,3250,null,945,null,679,null,59511,null,2207,null,37830,null,1866,null,21259,null,1760,null,422,null,243,null,0400000US44,Rhode Island,44
1201508,null,11690,null,14746,null,2276,null,9947,null,1729,null,4543,null,1271,null,256,null,346,null,133312,null,5175,null,97793,null,4794,null,34857,null,2823,null,662,null,378,null,735919,null,9476,null,555015,null,8324,null,173325,null,6231,null,7579,null,1419,null,317531,null,4820,null,241251,null,4399,null,74740,null,3573,null,1540,null,571,null,0400000US45,South Carolina,45
221395,null,3856,null,3596,null,1154,null,1826,null,623,null,1770,null,898,null,0,null,223,null,27338,null,1921,null,20805,null,1707,null,6498,null,1194,null,35,null,69,null,135901,null,2943,null,108280,null,3473,null,26789,null,2152,null,832,null,489,null,54560,null,1888,null,41817,null,1730,null,12360,null,1498,null,383,null,221,null,0400000US46,South Dakota,46
1700137,null,14309,null,20940,null,2458,null,12768,null,2186,null,7810,null,1356,null,362,null,317,null,194260,null,6470,null,139393,null,5687,null,53969,null,3733,null,898,null,443,null,1056492,null,9980,null,807499,null,10782,null,242229,null,6023,null,6764,null,1229,null,428445,null,5763,null,326525,null,6091,null,98610,null,4255,null,3310,null,783,null,0400000US47,Tennessee,47
5465854,null,24472,null,73221,null,4892,null,43013,null,3618,null,28533,null,3182,null,1675,null,562,null,670276,null,12786,null,463167,null,11567,null,202795,null,6976,null,4314,null,1350,null,3523494,null,18484,null,2647951,null,17868,null,847273,null,14266,null,28270,null,2464,null,1198863,null,11103,null,903972,null,10302,null,288561,null,7313,null,6330,null,1120,null,0400000US48,Texas,48
612671,null,6786,null,13600,null,1773,null,6294,null,1285,null,7051,null,1252,null,255,null,259,null,105661,null,4137,null,63215,null,3468,null,42237,null,2582,null,209,null,177,null,365678,null,5100,null,268454,null,5163,null,95188,null,4011,null,2036,null,718,null,127732,null,2745,null,98471,null,2930,null,28766,null,2080,null,495,null,270,null,0400000US49,Utah,49
180387,null,3128,null,766,null,327,null,211,null,175,null,510,null,254,null,45,null,62,null,15509,null,1777,null,9278,null,1381,null,6188,null,877,null,43,null,48,null,122105,null,2353,null,83583,null,2260,null,38063,null,2302,null,459,null,324,null,42007,null,1584,null,25443,null,1282,null,16514,null,1471,null,50,null,69,null,0400000US50,Vermont,50
2034269,null,13417,null,23132,null,3505,null,13959,null,2987,null,9039,null,1764,null,134,null,189,null,217191,null,6259,null,135266,null,5368,null,81073,null,4341,null,852,null,566,null,1323231,null,10595,null,934444,null,11565,null,384033,null,9055,null,4754,null,1069,null,470715,null,5922,null,347895,null,5647,null,120524,null,4373,null,2296,null,667,null,0400000US51,Virginia,51
1663174,null,11368,null,15632,null,1818,null,7588,null,1468,null,7791,null,1490,null,253,null,210,null,179978,null,5654,null,97746,null,5298,null,81309,null,4038,null,923,null,604,null,1094212,null,10024,null,719871,null,9730,null,368005,null,7785,null,6336,null,1414,null,373352,null,5409,null,266775,null,5252,null,105713,null,4287,null,864,null,508,null,0400000US53,Washington,53
552651,null,7309,null,8160,null,1360,null,6480,null,1233,null,1680,null,640,null,0,null,265,null,55327,null,3547,null,44896,null,3209,null,9747,null,1840,null,684,null,468,null,333594,null,5772,null,271370,null,6226,null,59322,null,3536,null,2902,null,819,null,155570,null,2667,null,129611,null,2580,null,25475,null,1991,null,484,null,293,null,0400000US54,West Virginia,54
1577623,null,11090,null,18869,null,2434,null,11171,null,1623,null,7651,null,1544,null,47,null,59,null,185179,null,4863,null,123036,null,4299,null,61812,null,3378,null,331,null,272,null,1008893,null,7715,null,731321,null,8253,null,273407,null,6322,null,4165,null,904,null,364682,null,4914,null,257994,null,4536,null,104322,null,3622,null,2366,null,613,null,0400000US55,Wisconsin,55
146222,null,3857,null,3495,null,868,null,2776,null,785,null,719,null,463,null,0,null,261,null,16535,null,1892,null,12498,null,1783,null,4037,null,811,null,0,null,261,null,92921,null,2694,null,74775,null,2811,null,18006,null,1906,null,140,null,138,null,33271,null,1635,null,25759,null,1559,null,7275,null,1000,null,237,null,272,null,0400000US56,Wyoming,56
859531,null,9334,null,4609,null,988,null,2305,null,632,null,1772,null,559,null,532,null,304,null,68533,null,4219,null,39041,null,3081,null,27289,null,2798,null,2203,null,677,null,512557,null,8528,null,341537,null,7458,null,147715,null,5450,null,23305,null,2067,null,273832,null,4397,null,202220,null,4262,null,67735,null,3170,null,3877,null,658,null,0400000US72,Puerto Rico,72
