B19080_001E,B19080_001EA,B19080_001M,B19080_001MA,B19080_002E,B19080_002EA,B19080_002M,B19080_002MA,B19080_003E,B19080_003EA,B19080_003M,B19080_003MA,B19080_004E,B19080_004EA,B19080_004M,B19080_004MA,B19080_005E,B19080_005EA,B19080_005M,B19080_005MA,GEO_ID,NAME,state
23283,null,369,null,44471,null,404,null,69678,null,567,null,107502,null,730,null,197919,null,2656,null,0400000US17,Illinois,17
21079,null,380,null,38242,null,562,null,58749,null,592,null,89360,null,1201,null,151068,null,2322,null,0400000US18,Indiana,18
21730,null,465,null,39459,null,553,null,59708,null,796,null,88344,null,701,null,150516,null,2003,null,0400000US19,Iowa,19
22626,null,564,null,40068,null,416,null,61239,null,592,null,93396,null,1171,null,163347,null,2682,null,0400000US20,Kansas,20
16227,null,436,null,32125,null,460,null,51720,null,411,null,82097,null,645,null,142431,null,2538,null,0400000US21,Kentucky,21
17360,null,431,null,33857,null,671,null,55004,null,796,null,89302,null,1195,null,156772,null,2820,null,0400000US22,Louisiana,22
20045,null,525,null,36445,null,778,null,57223,null,979,null,86489,null,1421,null,148996,null,5799,null,0400000US23,Maine,23
31002,null,402,null,56029,null,844,null,85436,null,1077,null,129691,null,996,null,224644,null,3489,null,0400000US24,Maryland,24
25145,null,381,null,51234,null,496,null,80806,null,691,null,125023,null,1076,null,226041,null,2962,null,0400000US25,Massachusetts,25
20560,null,180,null,38487,null,347,null,60234,null,353,null,93136,null,616,null,162281,null,1939,null,0400000US26,Michigan,26
25309,null,348,null,46229,null,411,null,70105,null,452,null,104178,null,818,null,184444,null,3120,null,0400000US27,Minnesota,27
14644,null,376,null,29075,null,658,null,48160,null,808,null,77964,null,1177,null,137998,null,4472,null,0400000US28,Mississippi,28
20424,null,190,null,37210,null,353,null,57297,null,504,null,89096,null,828,null,153791,null,1440,null,0400000US29,Missouri,29
19834,null,867,null,34133,null,1265,null,53623,null,1350,null,83007,null,1403,null,145778,null,6559,null,0400000US30,Montana,30
22126,null,555,null,39603,null,960,null,60227,null,705,null,89496,null,1287,null,153147,null,3705,null,0400000US31,Nebraska,31
26094,null,593,null,46111,null,707,null,67849,null,1330,null,101409,null,1375,null,171462,null,4710,null,0400000US32,Nevada,32
28592,null,1382,null,51365,null,1094,null,77573,null,1678,null,115913,null,2452,null,195323,null,7592,null,0400000US33,New Hampshire,33
29475,null,614,null,55289,null,553,null,87283,null,682,null,133953,null,1320,null,242044,null,3547,null,0400000US34,New Jersey,34
18307,null,457,null,34724,null,797,null,54425,null,1013,null,87299,null,1430,null,153871,null,2666,null,0400000US35,New Mexico,35
21461,null,264,null,43404,null,335,null,70778,null,456,null,113557,null,768,null,220576,null,2306,null,0400000US36,New York,36
20002,null,272,null,36856,null,337,null,57451,null,630,null,90007,null,631,null,163736,null,1956,null,0400000US37,North Carolina,37
20340,null,804,null,36764,null,1202,null,56680,null,1029,null,87201,null,2352,null,151016,null,7204,null,0400000US38,North Dakota,38
20251,null,209,null,37994,null,281,null,59227,null,333,null,90755,null,554,null,158315,null,1456,null,0400000US39,Ohio,39
18359,null,412,null,34032,null,542,null,53232,null,769,null,83541,null,1201,null,146448,null,2818,null,0400000US40,Oklahoma,40
21273,null,472,null,39482,null,491,null,61242,null,575,null,94579,null,1149,null,164529,null,3035,null,0400000US41,Oregon,41
21100,null,248,null,40155,null,192,null,62304,null,314,null,97549,null,644,null,173678,null,2430,null,0400000US42,Pennsylvania,42
21226,null,926,null,42677,null,1567,null,70005,null,1583,null,106206,null,2218,null,182771,null,8187,null,0400000US44,Rhode Island,44
18333,null,323,null,35044,null,299,null,55813,null,566,null,86854,null,1026,null,154182,null,2762,null,0400000US45,South Carolina,45
20438,null,576,null,36763,null,1208,null,56692,null,1615,null,82201,null,1539,null,148141,null,7857,null,0400000US46,South Dakota,46
18444,null,234,null,34579,null,492,null,53702,null,642,null,84994,null,783,null,156915,null,2352,null,0400000US47,Tennessee,47
20695,null,125,null,39340,null,286,null,62005,null,229,null,99949,null,475,null,185116,null,1583,null,0400000US48,Texas,48
27769,null,864,null,47445,null,1018,null,68323,null,802,null,101096,null,1258,null,167213,null,4896,null,0400000US49,Utah,49
23330,null,975,null,41595,null,937,null,63060,null,1771,null,93289,null,1298,null,157414,null,5195,null,0400000US50,Vermont,50
25960,null,324,null,48785,null,564,null,76297,null,658,null,119867,null,1066,null,219017,null,3564,null,0400000US51,Virginia,51
25689,null,397,null,46578,null,488,null,71363,null,614,null,106785,null,1067,null,190337,null,2873,null,0400000US53,Washington,53
15282,null,443,null,29699,null,774,null,48046,null,1009,null,74872,null,1445,null,126298,null,3088,null,0400000US54,West Virginia,54
23837,null,328,null,42012,null,387,null,63497,null,522,null,93949,null,787,null,155608,null,1716,null,0400000US55,Wisconsin,55
24925,null,838,null,42869,null,1625,null,65062,null,2072,null,98778,null,2628,null,162448,null,8806,null,0400000US56,Wyoming,56
6193,null,117,null,13561,null,243,null,24525,null,380,null,43003,null,592,null,86291,null,2279,null,0400000US72,Puerto Rico,72
