C06001_001E,C06001_001EA,C06001_001M,C06001_001MA,C06001_002E,C06001_002EA,C06001_002M,C06001_002MA,C06001_003E,C06001_003EA,C06001_003M,C06001_003MA,C06001_004E,C06001_004EA,C06001_004M,C06001_004MA,C06001_005E,C06001_005EA,C06001_005M,C06001_005MA,C06001_006E,C06001_006EA,C06001_006M,C06001_006MA,C06001_007E,C06001_007EA,C06001_007M,C06001_007MA,C06001_008E,C06001_008EA,C06001_008M,C06001_008MA,C06001_009E,C06001_009EA,C06001_009M,C06001_009MA,C06001_010E,C06001_010EA,C06001_010M,C06001_010MA,C06001_011E,C06001_011EA,C06001_011M,C06001_011MA,C06001_012E,C06001_012EA,C06001_012M,C06001_012MA,C06001_013E,C06001_013EA,C06001_013M,C06001_013MA,C06001_014E,C06001_014EA,C06001_014M,C06001_014MA,C06001_015E,C06001_015EA,C06001_015M,C06001_015MA,C06001_016E,C06001_016EA,C06001_016M,C06001_016MA,C06001_017E,C06001_017EA,C06001_017M,C06001_017MA,C06001_018E,C06001_018EA,C06001_018M,C06001_018MA,C06001_019E,C06001_019EA,C06001_019M,C06001_019MA,C06001_020E,C06001_020EA,C06001_020M,C06001_020MA,C06001_021E,C06001_021EA,C06001_021M,C06001_021MA,C06001_022E,C06001_022EA,C06001_022M,C06001_022MA,C06001_023E,C06001_023EA,C06001_023M,C06001_023MA,C06001_024E,C06001_024EA,C06001_024M,C06001_024MA,C06001_025E,C06001_025EA,C06001_025M,C06001_025MA,C06001_026E,C06001_026EA,C06001_026M,C06001_026MA,C06001_027E,C06001_027EA,C06001_027M,C06001_027MA,C06001_028E,C06001_028EA,C06001_028M,C06001_028MA,C06001_029E,C06001_029EA,C06001_029M,C06001_029MA,C06001_030E,C06001_030EA,C06001_030M,C06001_030MA,C06001_031E,C06001_031EA,C06001_031M,C06001_031MA,C06001_032E,C06001_032EA,C06001_032M,C06001_032MA,C06001_033E,C06001_033EA,C06001_033M,C06001_033MA,C06001_034E,C06001_034EA,C06001_034M,C06001_034MA,C06001_035E,C06001_035EA,C06001_035M,C06001_035MA,C06001_036E,C06001_036EA,C06001_036M,C06001_036MA,C06001_037E,C06001_037EA,C06001_037M,C06001_037MA,C06001_038E,C06001_038EA,C06001_038M,C06001_038MA,C06001_039E,C06001_039EA,C06001_039M,C06001_039MA,C06001_040E,C06001_040EA,C06001_040M,C06001_040MA,C06001_041E,C06001_041EA,C06001_041M,C06001_041MA,C06001_042E,C06001_042EA,C06001_042M,C06001_042MA,C06001_043E,C06001_043EA,C06001_043M,C06001_043MA,C06001_044E,C06001_044EA,C06001_044M,C06001_044MA,C06001_045E,C06001_045EA,C06001_045M,C06001_045MA,GEO_ID,NAME,state
9685744,null,0,*****,731688,null,3918,null,1810790,null,4239,null,951395,null,8574,null,2821237,null,9917,null,1379331,null,6452,null,1008342,null,3809,null,563380,null,4723,null,419581,null,3893,null,5380947,null,34004,null,630180,null,5688,null,1304288,null,12642,null,534195,null,10743,null,1249216,null,15922,null,627999,null,9821,null,491685,null,7355,null,299825,null,6550,null,243559,null,5600,null,3283648,null,31719,null,87208,null,4862,null,408469,null,11358,null,313089,null,10131,null,1077219,null,15137,null,590333,null,10276,null,436962,null,7233,null,217585,null,6469,null,152783,null,5398,null,110676,null,6834,null,4823,null,1463,null,18853,null,2615,null,16252,null,2641,null,40092,null,3527,null,18338,null,2450,null,9426,null,1477,null,2263,null,625,null,629,null,546,null,910473,null,16335,null,9477,null,1932,null,79180,null,6018,null,87859,null,5867,null,454710,null,9129,null,142661,null,5764,null,70269,null,3479,null,43707,null,3792,null,22610,null,2363,null,0400000US13,Georgia,13
1288198,null,0,*****,85757,null,2211,null,198847,null,2279,null,130548,null,2563,null,350442,null,2638,null,179745,null,1044,null,153028,null,630,null,89982,null,817,null,99849,null,892,null,681270,null,10739,null,68882,null,3098,null,136246,null,4318,null,61196,null,2911,null,153377,null,5069,null,82187,null,3284,null,69649,null,2390,null,45567,null,2250,null,64166,null,1948,null,337739,null,8036,null,11197,null,2045,null,42052,null,4600,null,48418,null,3553,null,105108,null,4243,null,51288,null,2169,null,44131,null,1541,null,19006,null,1314,null,16539,null,1288,null,39841,null,4606,null,2911,null,1500,null,6617,null,1620,null,3885,null,1159,null,14038,null,2091,null,5976,null,1244,null,4376,null,947,null,1287,null,573,null,751,null,597,null,229348,null,9945,null,2767,null,1101,null,13932,null,2722,null,17049,null,2529,null,77919,null,4263,null,40294,null,3397,null,34872,null,2694,null,24122,null,2207,null,18393,null,1743,null,0400000US15,Hawaii,15
1523816,null,0,*****,121127,null,1725,null,292609,null,1740,null,150918,null,1900,null,400800,null,2662,null,209005,null,1915,null,167209,null,1411,null,96823,null,975,null,85325,null,1073,null,714060,null,9855,null,101983,null,2413,null,187758,null,4581,null,73570,null,3636,null,155476,null,5141,null,71028,null,3057,null,59745,null,3059,null,33138,null,2053,null,31362,null,1811,null,705064,null,9630,null,18067,null,1850,null,91392,null,4480,null,65623,null,3470,null,200882,null,4649,null,121953,null,3247,null,98937,null,3384,null,59081,null,2239,null,49129,null,2150,null,15203,null,2227,null,488,null,370,null,3704,null,959,null,2447,null,867,null,5001,null,1045,null,2555,null,774,null,629,null,364,null,167,null,158,null,212,null,200,null,89489,null,5934,null,589,null,410,null,9755,null,1905,null,9278,null,2335,null,39441,null,3016,null,13469,null,1929,null,7898,null,1418,null,4437,null,1040,null,4622,null,1452,null,0400000US16,Idaho,16
12901564,null,0,*****,894431,null,2074,null,2286333,null,2847,null,1327553,null,9232,null,3574352,null,5689,null,1876931,null,5182,null,1369636,null,3027,null,811555,null,2867,null,760773,null,2490,null,8609788,null,28653,null,811975,null,5245,null,1910867,null,11429,null,947825,null,13882,null,2095044,null,15425,null,1135112,null,10830,null,783159,null,8831,null,461670,null,5618,null,464136,null,6205,null,2379404,null,23879,null,68493,null,4481,null,249297,null,9243,null,207768,null,8021,null,657864,null,13290,null,410678,null,6867,null,356183,null,8240,null,221337,null,5464,null,207784,null,5149,null,129949,null,6663,null,3921,null,947,null,15835,null,2374,null,13376,null,1982,null,40327,null,3627,null,22905,null,2844,null,18254,null,2253,null,9836,null,1696,null,5495,null,1125,null,1782423,null,23695,null,10042,null,1531,null,110334,null,7015,null,158584,null,7226,null,781117,null,11658,null,308236,null,7468,null,212040,null,6041,null,118712,null,4627,null,83358,null,4760,null,0400000US17,Illinois,17
6376792,null,0,*****,443611,null,2147,null,1140141,null,2456,null,615620,null,3877,null,1708404,null,4793,null,945392,null,3102,null,710534,null,2680,null,424443,null,1767,null,388647,null,1688,null,4364044,null,21498,null,393248,null,4387,null,911906,null,7543,null,412265,null,6614,null,1110151,null,9970,null,606115,null,6680,null,440754,null,6163,null,245910,null,5024,null,243695,null,4512,null,1719381,null,19987,null,45452,null,3962,null,199749,null,7496,null,168331,null,6577,null,470430,null,10584,null,294708,null,6645,null,243516,null,6019,null,163565,null,4772,null,133630,null,4220,null,37242,null,3369,null,1059,null,490,null,4130,null,1003,null,4904,null,1194,null,15236,null,2498,null,5771,null,1072,null,4552,null,1006,null,645,null,306,null,945,null,442,null,256125,null,8191,null,3852,null,1108,null,24356,null,2356,null,30120,null,2830,null,112587,null,5373,null,38798,null,3296,null,21712,null,2067,null,14323,null,1811,null,10377,null,1717,null,0400000US18,Indiana,18
3002557,null,0,*****,198789,null,1898,null,510692,null,2359,null,313852,null,3050,null,747421,null,4039,null,443388,null,2299,null,344774,null,1500,null,213547,null,1402,null,230094,null,809,null,2191466,null,12359,null,172341,null,2605,null,396791,null,6130,null,210540,null,4366,null,507596,null,5729,null,314209,null,3967,null,250106,null,3268,null,162001,null,2128,null,177882,null,2507,null,683809,null,11863,null,24557,null,2328,null,99073,null,5943,null,85273,null,4052,null,183736,null,5113,null,111002,null,4111,null,85085,null,3146,null,47079,null,2328,null,48004,null,2584,null,14993,null,1970,null,552,null,366,null,2372,null,680,null,2605,null,810,null,4936,null,1114,null,2787,null,798,null,928,null,346,null,160,null,140,null,653,null,333,null,112289,null,5032,null,1339,null,589,null,12456,null,2064,null,15434,null,2227,null,51153,null,3434,null,15390,null,1921,null,8655,null,1395,null,4307,null,978,null,3555,null,753,null,0400000US19,Iowa,19
2802134,null,0,*****,202288,null,1983,null,497221,null,2110,null,296175,null,3414,null,724276,null,4193,null,412106,null,2911,null,303209,null,1661,null,181445,null,1847,null,185414,null,1634,null,1664050,null,14423,null,172766,null,3007,null,356516,null,5441,null,177194,null,4879,null,369458,null,6163,null,213246,null,5076,null,160561,null,3223,null,101643,null,2494,null,112666,null,2784,null,949751,null,13272,null,26200,null,2515,null,123378,null,5117,null,97871,null,4700,null,266163,null,6627,null,168087,null,5095,null,128959,null,3495,null,72077,null,2685,null,67016,null,2693,null,24215,null,2331,null,1633,null,652,null,4248,null,1324,null,3673,null,961,null,8444,null,1420,null,3926,null,865,null,1496,null,459,null,127,null,110,null,668,null,475,null,164118,null,5599,null,1689,null,660,null,13079,null,1787,null,17437,null,2391,null,80211,null,3710,null,26847,null,2175,null,12193,null,1283,null,7598,null,1162,null,5064,null,1197,null,0400000US20,Kansas,20
4269245,null,0,*****,282636,null,2455,null,725903,null,3084,null,387784,null,4102,null,1173159,null,4037,null,632205,null,3043,null,504115,null,1801,null,307807,null,1991,null,255636,null,1712,null,3038882,null,16368,null,244569,null,3705,null,563412,null,6926,null,257305,null,5826,null,764673,null,8484,null,426893,null,5876,null,356716,null,4826,null,230911,null,3792,null,194403,null,3767,null,1086155,null,16619,null,34773,null,2720,null,146404,null,6470,null,111944,null,4894,null,343920,null,8599,null,183587,null,5731,null,137895,null,4972,null,70983,null,3554,null,56649,null,3209,null,24705,null,2921,null,654,null,499,null,4143,null,1101,null,4677,null,1267,null,8583,null,1637,null,4642,null,1030,null,1143,null,632,null,296,null,222,null,567,null,395,null,119503,null,6340,null,2640,null,838,null,11944,null,2032,null,13858,null,2046,null,55983,null,3484,null,17083,null,2232,null,8361,null,1490,null,5617,null,1477,null,4017,null,1102,null,0400000US21,Kentucky,21
4410796,null,0,*****,308339,null,2195,null,798968,null,2449,null,472989,null,5191,null,1157383,null,6416,null,643842,null,4507,null,490191,null,2520,null,291805,null,2420,null,247279,null,2205,null,3508938,null,18566,null,281201,null,2875,null,698770,null,5984,null,385969,null,6689,null,884281,null,8877,null,483579,null,5969,null,367273,null,4890,null,222855,null,4030,null,185010,null,3872,null,743099,null,18943,null,25736,null,2648,null,88481,null,5825,null,69031,null,4642,null,212596,null,8994,null,129982,null,5200,null,104205,null,4471,null,59485,null,2752,null,53583,null,3185,null,24055,null,2645,null,628,null,343,null,4002,null,1096,null,3464,null,1083,null,8908,null,1604,null,4505,null,970,null,1416,null,510,null,626,null,304,null,506,null,275,null,134704,null,6841,null,774,null,495,null,7715,null,1452,null,14525,null,2374,null,51598,null,4070,null,25776,null,3027,null,17297,null,1681,null,8839,null,1449,null,8180,null,1528,null,0400000US22,Louisiana,22
1316456,null,0,*****,71263,null,1143,null,203498,null,1362,null,113101,null,1143,null,330638,null,1535,null,220816,null,1316,null,177975,null,876,null,101768,null,1202,null,97397,null,1068,null,842673,null,8948,null,61454,null,1542,null,157465,null,3282,null,74608,null,2608,null,198080,null,4871,null,123063,null,4184,null,103915,null,2886,null,63547,null,2037,null,60541,null,1955,null,419374,null,9696,null,8578,null,1516,null,40600,null,3048,null,34660,null,2630,null,117665,null,4684,null,87232,null,4220,null,67297,null,2979,null,32570,null,1679,null,30772,null,1821,null,15031,null,2195,null,545,null,510,null,2155,null,877,null,1328,null,751,null,4745,null,1025,null,3747,null,1072,null,1114,null,478,null,782,null,334,null,615,null,297,null,39378,null,3104,null,686,null,487,null,3278,null,947,null,2505,null,827,null,10148,null,1356,null,6774,null,1394,null,5649,null,960,null,4869,null,851,null,5469,null,972,null,0400000US23,Maine,23
5633597,null,0,*****,371956,null,1456,null,969070,null,1430,null,550776,null,3355,null,1547711,null,3726,null,876416,null,2435,null,638690,null,1938,null,364449,null,2042,null,314529,null,1787,null,2729651,null,21855,null,301836,null,4434,null,669092,null,8125,null,309336,null,6897,null,614367,null,11079,null,341011,null,7155,null,235611,null,4501,null,135525,null,4422,null,122873,null,3835,null,2132172,null,20864,null,61120,null,4498,null,241793,null,7699,null,172901,null,6449,null,609657,null,10001,null,388220,null,7442,null,317627,null,5667,null,184598,null,4217,null,156256,null,3924,null,74165,null,4315,null,2187,null,691,null,12311,null,1883,null,10075,null,1853,null,23769,null,2249,null,16222,null,2255,null,5138,null,1239,null,2238,null,674,null,2225,null,707,null,697609,null,13193,null,6813,null,1560,null,45874,null,3661,null,58464,null,3852,null,299918,null,6183,null,130963,null,5210,null,80314,null,4233,null,42088,null,2351,null,33175,null,2403,null,0400000US24,Maryland,24
6497967,null,0,*****,381449,null,1081,null,1047277,null,1420,null,671314,null,2982,null,1776023,null,3673,null,1002058,null,2789,null,749422,null,1685,null,431268,null,1982,null,439156,null,1447,null,4125489,null,23214,null,346032,null,3220,null,842819,null,9516,null,419942,null,8851,null,943366,null,11325,null,582961,null,7189,null,441621,null,5973,null,263763,null,4538,null,284985,null,5293,null,1282929,null,19231,null,25479,null,2763,null,125120,null,7355,null,154677,null,7272,null,380838,null,10815,null,232346,null,5690,null,182175,null,5876,null,88499,null,3846,null,93795,null,5106,null,152349,null,7257,null,3766,null,1238,null,21831,null,3037,null,16481,null,2441,null,54207,null,3246,null,25284,null,2508,null,16509,null,1758,null,8457,null,1366,null,5814,null,962,null,937200,null,18273,null,6172,null,1353,null,57507,null,5545,null,80214,null,5132,null,397612,null,10247,null,161467,null,4982,null,109117,null,4832,null,70549,null,4560,null,54562,null,3260,null,0400000US25,Massachusetts,25
10003422,null,0,*****,624295,null,2110,null,1769484,null,2380,null,981875,null,4798,null,2616170,null,5109,null,1539667,null,3503,null,1170708,null,2236,null,680328,null,2176,null,620895,null,1593,null,7629676,null,21894,null,584355,null,3170,null,1533826,null,7161,null,779858,null,8605,null,1953257,null,10741,null,1146070,null,9219,null,810107,null,8261,null,440958,null,6106,null,381245,null,4677,null,1723188,null,21432,null,31758,null,2698,null,174731,null,7020,null,140414,null,5804,null,414410,null,11000,null,292675,null,7448,null,285135,null,7050,null,189691,null,4963,null,194374,null,4712,null,67816,null,5569,null,2550,null,886,null,12235,null,2058,null,9037,null,1919,null,21466,null,2977,null,9336,null,1404,null,6310,null,1292,null,2887,null,783,null,3995,null,1026,null,582742,null,14171,null,5632,null,1031,null,48692,null,4575,null,52566,null,4623,null,227037,null,7619,null,91586,null,5303,null,69156,null,3717,null,46792,null,3034,null,41281,null,2783,null,0400000US26,Michigan,26
5220393,null,0,*****,355334,null,1774,null,894493,null,1676,null,514553,null,3494,null,1410480,null,4089,null,815087,null,2989,null,579292,null,1512,null,331949,null,1254,null,319205,null,1228,null,3615786,null,16842,null,319202,null,3300,null,717204,null,5984,null,361280,null,5812,null,866374,null,8749,null,529380,null,5480,null,375302,null,4768,null,221282,null,2821,null,225762,null,3490,null,1235056,null,15130,null,29637,null,2914,null,135874,null,5684,null,111012,null,5018,null,375861,null,8813,null,231947,null,5597,null,175821,null,4884,null,93578,null,3166,null,81326,null,3346,null,28894,null,2657,null,1260,null,588,null,5269,null,1316,null,4413,null,1109,null,10244,null,1573,null,5263,null,982,null,1233,null,358,null,570,null,270,null,642,null,222,null,340657,null,10430,null,5235,null,1250,null,36146,null,3886,null,37848,null,2538,null,158001,null,5554,null,48497,null,2799,null,26936,null,1837,null,16519,null,1965,null,11475,null,1237,null,0400000US27,Minnesota,27
