B15004_001E,B15004_001EA,B15004_001M,B15004_001MA,B15004_002E,B15004_002EA,B15004_002M,B15004_002MA,B15004_003E,B15004_003EA,B15004_003M,B15004_003MA,B15004_004E,B15004_004EA,B15004_004M,B15004_004MA,B15004_005E,B15004_005EA,B15004_005M,B15004_005MA,B15004_006E,B15004_006EA,B15004_006M,B15004_006MA,B15004_007E,B15004_007EA,B15004_007M,B15004_007MA,B15004_008E,B15004_008EA,B15004_008M,B15004_008MA,B15004_009E,B15004_009EA,B15004_009M,B15004_009MA,B15004_010E,B15004_010EA,B15004_010M,B15004_010MA,B15004_011E,B15004_011EA,B15004_011M,B15004_011MA,B15004_012E,B15004_012EA,B15004_012M,B15004_012MA,B15004_013E,B15004_013EA,B15004_013M,B15004_013MA,B15004_014E,B15004_014EA,B15004_014M,B15004_014MA,B15004_015E,B15004_015EA,B15004_015M,B15004_015MA,B15004_016E,B15004_016EA,B15004_016M,B15004_016MA,B15004_017E,B15004_017EA,B15004_017M,B15004_017MA,B15004_018E,B15004_018EA,B15004_018M,B15004_018MA,B15004_019E,B15004_019EA,B15004_019M,B15004_019MA,B15004_020E,B15004_020EA,B15004_020M,B15004_020MA,B15004_021E,B15004_021EA,B15004_021M,B15004_021MA,B15004_022E,B15004_022EA,B15004_022M,B15004_022MA,B15004_023E,B15004_023EA,B15004_023M,B15004_023MA,B15004_024E,B15004_024EA,B15004_024M,B15004_024MA,B15004_025E,B15004_025EA,B15004_025M,B15004_025MA,B15004_026E,B15004_026EA,B15004_026M,B15004_026MA,B15004_027E,B15004_027EA,B15004_027M,B15004_027MA,B15004_028E,B15004_028EA,B15004_028M,B15004_028MA,B15004_029E,B15004_029EA,B15004_029M,B15004_029MA,B15004_030E,B15004_030EA,B15004_030M,B15004_030MA,B15004_031E,B15004_031EA,B15004_031M,B15004_031MA,B15004_032E,B15004_032EA,B15004_032M,B15004_032MA,B15004_033E,B15004_033EA,B15004_033M,B15004_033MA,B15004_034E,B15004_034EA,B15004_034M,B15004_034MA,B15004_035E,B15004_035EA,B15004_035M,B15004_035MA,B15004_036E,B15004_036EA,B15004_036M,B15004_036MA,B15004_037E,B15004_037EA,B15004_037M,B15004_037MA,B15004_038E,B15004_038EA,B15004_038M,B15004_038MA,B15004_039E,B15004_039EA,B15004_039M,B15004_039MA,GEO_ID,NAME,state
1693192,null,4120,null,152269,null,8269,null,48534,null,4891,null,45819,null,4819,null,41516,null,4065,null,12564,null,2218,null,3836,null,1148,null,1540923,null,8486,null,227476,null,9264,null,433600,null,10106,null,523691,null,9777,null,241246,null,8241,null,114910,null,4915,null,852079,null,3647,null,68177,null,4992,null,20666,null,2869,null,21010,null,3077,null,18147,null,2673,null,6232,null,1535,null,2122,null,916,null,783902,null,6088,null,123237,null,6348,null,220039,null,7012,null,255139,null,7926,null,125640,null,6438,null,59847,null,3450,null,841113,null,2798,null,84092,null,5131,null,27868,null,3312,null,24809,null,3013,null,23369,null,2775,null,6332,null,1503,null,1714,null,642,null,757021,null,5440,null,104239,null,5279,null,213561,null,6378,null,268552,null,6734,null,115606,null,4872,null,55063,null,3455,null,0400000US32,Nevada,32
889380,null,1906,null,54892,null,4577,null,11969,null,2321,null,19620,null,2580,null,14792,null,1829,null,5783,null,1397,null,2728,null,811,null,834488,null,4677,null,66052,null,3823,null,236823,null,7571,null,240942,null,6902,null,185375,null,6308,null,105296,null,5067,null,432528,null,1623,null,21971,null,3009,null,5361,null,1490,null,7746,null,1818,null,5077,null,1079,null,2003,null,896,null,1784,null,756,null,410557,null,3250,null,37054,null,2758,null,119135,null,4803,null,108495,null,4155,null,90589,null,4385,null,55284,null,3209,null,456852,null,1765,null,32921,null,3306,null,6608,null,1402,null,11874,null,1518,null,9715,null,1574,null,3780,null,1113,null,944,null,431,null,423931,null,3557,null,28998,null,2653,null,117688,null,4488,null,132447,null,4905,null,94786,null,4024,null,50012,null,3063,null,0400000US33,New Hampshire,33
5762049,null,3179,null,397053,null,12956,null,130340,null,7702,null,133140,null,6491,null,80570,null,4105,null,37163,null,3238,null,15840,null,2342,null,5364996,null,13677,null,575569,null,13851,null,1548958,null,19592,null,1286791,null,14788,null,1221037,null,16380,null,732641,null,12707,null,2744898,null,4078,null,143322,null,7274,null,48250,null,4329,null,46700,null,3579,null,27224,null,2806,null,14277,null,2016,null,6871,null,1391,null,2601576,null,8183,null,292468,null,10102,null,732387,null,13685,null,602145,null,11166,null,587430,null,11624,null,387146,null,8324,null,3017151,null,2940,null,253731,null,8602,null,82090,null,4817,null,86440,null,4916,null,53346,null,3314,null,22886,null,2376,null,8969,null,1901,null,2763420,null,9138,null,283101,null,7456,null,816571,null,11761,null,684646,null,10848,null,633607,null,10179,null,345495,null,8614,null,0400000US34,New Jersey,34
1256791,null,3795,null,167569,null,6591,null,63598,null,4744,null,48544,null,3643,null,40501,null,3244,null,9238,null,1513,null,5688,null,1407,null,1089222,null,7328,null,152705,null,5811,null,279765,null,8955,null,357686,null,8992,null,167851,null,6342,null,131215,null,5874,null,602442,null,3178,null,71599,null,4158,null,27713,null,2893,null,20901,null,2567,null,15730,null,1765,null,3834,null,970,null,3421,null,1262,null,530843,null,5438,null,78897,null,4167,null,141806,null,6006,null,166487,null,5797,null,78069,null,4032,null,65584,null,3892,null,654349,null,2264,null,95970,null,4576,null,35885,null,3099,null,27643,null,2471,null,24771,null,2622,null,5404,null,1197,null,2267,null,769,null,558379,null,4952,null,73808,null,3437,null,137959,null,5412,null,191199,null,5577,null,89782,null,4512,null,65631,null,3190,null,0400000US35,New Mexico,35
12842818,null,5988,null,1407691,null,20989,null,501038,null,12083,null,427982,null,10394,null,286151,null,9562,null,130243,null,6916,null,62277,null,4297,null,11435127,null,21469,null,1488494,null,22498,null,3095149,null,25254,null,2890472,null,25589,null,2225868,null,24200,null,1735144,null,21486,null,6058751,null,6088,null,544777,null,13387,null,194773,null,7989,null,163748,null,6880,null,100795,null,6065,null,55915,null,4388,null,29546,null,3073,null,5513974,null,14900,null,759156,null,15957,null,1501057,null,16349,null,1364078,null,18116,null,1093116,null,15498,null,796567,null,12340,null,6784067,null,5015,null,862914,null,13858,null,306265,null,8680,null,264234,null,8003,null,185356,null,6645,null,74328,null,4742,null,32731,null,3093,null,5921153,null,13200,null,729338,null,12633,null,1594092,null,17896,null,1526394,null,15681,null,1132752,null,15344,null,938577,null,14929,null,0400000US36,New York,36
5974324,null,8605,null,676948,null,17657,null,253727,null,10925,null,212274,null,9016,null,162525,null,8689,null,34617,null,3308,null,13805,null,2106,null,5297376,null,20675,null,701944,null,14743,null,1430514,null,18187,null,1635187,null,21253,null,1020170,null,16615,null,509561,null,11569,null,2825547,null,7655,null,262667,null,9704,null,107853,null,5969,null,84158,null,5993,null,50248,null,4389,null,14305,null,2107,null,6103,null,1308,null,2562880,null,10944,null,394251,null,10697,null,710328,null,13306,null,728584,null,12094,null,474346,null,11311,null,255371,null,7837,null,3148777,null,5815,null,414281,null,11454,null,145874,null,7525,null,128116,null,6244,null,112277,null,6357,null,20312,null,2152,null,7702,null,1296,null,2734496,null,13632,null,307693,null,8344,null,720186,null,9903,null,906603,null,13906,null,545824,null,9709,null,254190,null,6822,null,0400000US37,North Carolina,37
409006,null,1838,null,35797,null,2936,null,9623,null,1647,null,11405,null,1572,null,11610,null,1624,null,2572,null,719,null,587,null,267,null,373209,null,3308,null,30003,null,2125,null,98957,null,3450,null,135329,null,3952,null,82068,null,3745,null,26852,null,2385,null,202185,null,1558,null,14697,null,1600,null,4327,null,894,null,4146,null,1034,null,4308,null,886,null,1564,null,580,null,352,null,235,null,187488,null,2147,null,16766,null,1422,null,51977,null,2232,null,65892,null,2718,null,37726,null,2369,null,15127,null,1691,null,206821,null,1336,null,21100,null,1940,null,5296,null,1079,null,7259,null,1071,null,7302,null,1171,null,1008,null,386,null,235,null,162,null,185721,null,2252,null,13237,null,1279,null,46980,null,2493,null,69437,null,2629,null,44342,null,2435,null,11725,null,1275,null,0400000US38,North Dakota,38
7507416,null,4743,null,767043,null,15433,null,217776,null,8317,null,299856,null,10090,null,185041,null,8042,null,45899,null,3943,null,18471,null,2417,null,6740373,null,16446,null,679465,null,13868,null,2345952,null,22624,null,1944796,null,18408,null,1124134,null,13277,null,646026,null,12897,null,3566918,null,5223,null,298955,null,10330,null,91329,null,5370,null,117333,null,6039,null,61595,null,4176,null,20692,null,2493,null,8006,null,1477,null,3267963,null,12123,null,349540,null,8474,null,1135516,null,12594,null,904032,null,12355,null,548598,null,8739,null,330277,null,7489,null,3940498,null,4075,null,468088,null,9666,null,126447,null,5848,null,182523,null,7010,null,123446,null,6780,null,25207,null,2787,null,10465,null,1840,null,3472410,null,9577,null,329925,null,8779,null,1210436,null,14634,null,1040764,null,13587,null,575536,null,8728,null,315749,null,8495,null,0400000US39,Ohio,39
2296229,null,4750,null,277973,null,8933,null,82796,null,4969,null,102540,null,5250,null,70054,null,4767,null,17650,null,2567,null,4933,null,1021,null,2018256,null,9432,null,237846,null,7487,null,628005,null,10148,null,656148,null,10086,null,332577,null,8236,null,163680,null,6407,null,1091215,null,4494,null,106426,null,5054,null,35089,null,3314,null,39051,null,3692,null,21449,null,2272,null,8203,null,1690,null,2634,null,743,null,984789,null,5408,null,124509,null,4927,null,304654,null,7273,null,310780,null,6915,null,159091,null,5599,null,85755,null,4394,null,1205014,null,4141,null,171547,null,6070,null,47707,null,3324,null,63489,null,3462,null,48605,null,3907,null,9447,null,1650,null,2299,null,726,null,1033467,null,6948,null,113337,null,4542,null,323351,null,6425,null,345368,null,6446,null,173486,null,5986,null,77925,null,3918,null,0400000US40,Oklahoma,40
2544412,null,4270,null,273259,null,9503,null,63847,null,5056,null,84447,null,4783,null,86832,null,5657,null,25749,null,2553,null,12384,null,2074,null,2271153,null,10520,null,220451,null,8265,null,562613,null,9849,null,804677,null,13570,null,436804,null,9967,null,246608,null,8148,null,1240916,null,3677,null,117154,null,5968,null,30915,null,3488,null,34493,null,3448,null,34503,null,3279,null,11748,null,1788,null,5495,null,1321,null,1123762,null,6851,null,121964,null,6044,null,271906,null,7153,null,386157,null,8773,null,217259,null,7262,null,126476,null,5843,null,1303496,null,3403,null,156105,null,5851,null,32932,null,2919,null,49954,null,3403,null,52329,null,3847,null,14001,null,1810,null,6889,null,1438,null,1147391,null,6835,null,98487,null,4728,null,290707,null,6283,null,418520,null,8786,null,219545,null,5962,null,120132,null,4975,null,0400000US41,Oregon,41
8270689,null,4590,null,769255,null,14453,null,215964,null,8673,null,324994,null,10022,null,153544,null,6342,null,51079,null,3908,null,23674,null,3457,null,7501434,null,14302,null,778163,null,12477,null,2750092,null,20254,null,1843839,null,21053,null,1320185,null,16760,null,809155,null,13417,null,3923451,null,5354,null,288915,null,8932,null,83856,null,4982,null,120874,null,5935,null,52906,null,3549,null,21311,null,2030,null,9968,null,1657,null,3634536,null,10049,null,394727,null,8127,null,1312554,null,12782,null,860767,null,13685,null,653779,null,11923,null,412709,null,7804,null,4347238,null,4649,null,480340,null,10022,null,132108,null,6088,null,204120,null,6628,null,100638,null,5021,null,29768,null,3048,null,13706,null,3190,null,3866898,null,10043,null,383436,null,8691,null,1437538,null,13666,null,983072,null,12586,null,666406,null,9456,null,396446,null,7929,null,0400000US42,Pennsylvania,42
693639,null,2385,null,64338,null,5030,null,26261,null,2884,null,16508,null,2288,null,12817,null,2074,null,6018,null,1391,null,2734,null,958,null,629301,null,4865,null,83593,null,5411,null,175656,null,6207,null,168428,null,7098,null,124630,null,4787,null,76994,null,4385,null,327440,null,2460,null,24264,null,2880,null,10116,null,1927,null,5826,null,1286,null,4017,null,976,null,2801,null,985,null,1504,null,794,null,303176,null,3361,null,44853,null,3427,null,82946,null,4222,null,76288,null,4585,null,61476,null,3700,null,37613,null,2791,null,366199,null,1378,null,40074,null,2883,null,16145,null,2018,null,10682,null,1628,null,8800,null,1600,null,3217,null,908,null,1230,null,453,null,326125,null,3073,null,38740,null,3195,null,92710,null,4282,null,92140,null,4288,null,63154,null,2921,null,39381,null,2776,null,0400000US44,Rhode Island,44
2900778,null,5501,null,357874,null,12706,null,129424,null,7519,null,129618,null,7338,null,75502,null,4893,null,17433,null,2471,null,5897,null,1221,null,2542904,null,13737,null,343745,null,10108,null,763375,null,11952,null,761940,null,13786,null,429564,null,10744,null,244280,null,8237,null,1356063,null,4468,null,131616,null,6324,null,52151,null,3923,null,44741,null,3942,null,26223,null,3073,null,6251,null,1368,null,2250,null,847,null,1224447,null,7487,null,185805,null,6851,null,369281,null,7866,null,342413,null,8236,null,211340,null,6803,null,115608,null,5451,null,1544715,null,3511,null,226258,null,8413,null,77273,null,5213,null,84877,null,5327,null,49279,null,3347,null,11182,null,2092,null,3647,null,931,null,1318457,null,9117,null,157940,null,6635,null,394094,null,8871,null,419527,null,9234,null,218224,null,7184,null,128672,null,5341,null,0400000US45,South Carolina,45
509664,null,3322,null,45646,null,3293,null,11512,null,1644,null,16928,null,1821,null,12212,null,1910,null,3636,null,1063,null,1358,null,586,null,464018,null,4370,null,34927,null,2436,null,147668,null,5058,null,156172,null,4772,null,88763,null,4112,null,36488,null,3172,null,248975,null,2268,null,18488,null,1998,null,4728,null,1045,null,7363,null,1093,null,3899,null,957,null,1807,null,800,null,691,null,422,null,230487,null,2533,null,19756,null,1656,null,78025,null,3109,null,71221,null,2826,null,41771,null,2424,null,19714,null,1943,null,260689,null,2203,null,27158,null,2497,null,6784,null,1156,null,9565,null,1410,null,8313,null,1404,null,1829,null,626,null,667,null,408,null,233531,null,2989,null,15171,null,1677,null,69643,null,3545,null,84951,null,3229,null,46992,null,2952,null,16774,null,1869,null,0400000US46,South Dakota,46
4101090,null,5161,null,493975,null,13611,null,181390,null,7888,null,175149,null,7651,null,101891,null,5986,null,27098,null,2829,null,8447,null,1582,null,3607115,null,14810,null,495694,null,12214,null,1157810,null,14555,null,1039129,null,15030,null,590674,null,10616,null,323808,null,8746,null,1946967,null,4888,null,192098,null,7666,null,72387,null,4971,null,67822,null,4328,null,36885,null,3266,null,11141,null,1908,null,3863,null,1112,null,1754869,null,9344,null,263481,null,7431,null,568404,null,9020,null,472096,null,10327,null,289056,null,7060,null,161832,null,5181,null,2154123,null,4126,null,301877,null,8308,null,109003,null,5757,null,107327,null,5088,null,65006,null,4543,null,15957,null,1940,null,4584,null,1083,null,1852246,null,9085,null,232213,null,8277,null,589406,null,9968,null,567033,null,10056,null,301618,null,7868,null,161976,null,6111,null,0400000US47,Tennessee,47
14788125,null,12388,null,1740899,null,22410,null,779555,null,14971,null,466599,null,13084,null,349321,null,11870,null,108066,null,7051,null,37358,null,3183,null,13047226,null,25285,null,2179907,null,26819,null,3252021,null,28348,null,3952477,null,29620,null,2458967,null,23142,null,1203854,null,16663,null,7183465,null,8616,null,676802,null,13674,null,308793,null,8212,null,181806,null,9435,null,121061,null,6127,null,47631,null,4729,null,17511,null,2291,null,6506663,null,15953,null,1161839,null,16473,null,1582126,null,18884,null,1898999,null,20078,null,1208591,null,16205,null,655108,null,11831,null,7604660,null,9173,null,1064097,null,14239,null,470762,null,11302,null,284793,null,8087,null,228260,null,9528,null,60435,null,4190,null,19847,null,2307,null,6540563,null,15447,null,1018068,null,16065,null,1669895,null,18953,null,2053478,null,18761,null,1250376,null,14536,null,548746,null,9805,null,0400000US48,Texas,48
1537449,null,2391,null,110853,null,5821,null,24445,null,3195,null,32971,null,2847,null,37170,null,2980,null,12226,null,2032,null,4041,null,893,null,1426596,null,6323,null,120822,null,5717,null,340377,null,8856,null,531854,null,8740,null,292438,null,7969,null,141105,null,5207,null,761120,null,2060,null,46244,null,3400,null,9392,null,1889,null,12182,null,1860,null,15599,null,2134,null,6948,null,1575,null,2123,null,654,null,714876,null,3719,null,64830,null,4066,null,165552,null,6610,null,247032,null,7055,null,146610,null,5250,null,90852,null,3727,null,776329,null,1520,null,64609,null,4015,null,15053,null,2119,null,20789,null,2217,null,21571,null,2363,null,5278,null,1192,null,1918,null,582,null,711720,null,4676,null,55992,null,3277,null,174825,null,4644,null,284822,null,5277,null,145828,null,5238,null,50253,null,3240,null,0400000US49,Utah,49
424294,null,1104,null,34111,null,2624,null,7681,null,1292,null,12874,null,1891,null,8633,null,1176,null,3293,null,854,null,1630,null,636,null,390183,null,2852,null,30809,null,2310,null,126840,null,4428,null,100248,null,3594,null,81545,null,3317,null,50741,null,2990,null,205357,null,1156,null,13744,null,1505,null,3617,null,846,null,5700,null,1119,null,2794,null,748,null,1063,null,405,null,570,null,378,null,191613,null,1880,null,15990,null,1318,null,68398,null,2945,null,46162,null,2493,null,37930,null,2303,null,23133,null,1637,null,218937,null,1102,null,20367,null,1994,null,4064,null,894,null,7174,null,1212,null,5839,null,1055,null,2230,null,694,null,1060,null,456,null,198570,null,2076,null,14819,null,1678,null,58442,null,2875,null,54086,null,2692,null,43615,null,2342,null,27608,null,2004,null,0400000US50,Vermont,50
5050813,null,7542,null,389183,null,13266,null,142531,null,7648,null,120491,null,7022,null,83573,null,5317,null,29189,null,3155,null,13399,null,1949,null,4661630,null,16902,null,541902,null,12512,null,1139456,null,17568,null,1296352,null,18192,null,991033,null,16465,null,692887,null,11444,null,2400000,null,6869,null,144449,null,7070,null,57251,null,4804,null,41401,null,3882,null,26493,null,2669,null,13197,null,1862,null,6107,null,1459,null,2255551,null,11156,null,288355,null,8448,null,552794,null,11078,null,586683,null,10315,null,457541,null,10599,null,370178,null,7548,null,2650813,null,5060,null,244734,null,8660,null,85280,null,4546,null,79090,null,4919,null,57080,null,4134,null,15992,null,2257,null,7292,null,1411,null,2406079,null,9873,null,253547,null,8846,null,586662,null,11826,null,709669,null,12986,null,533492,null,11330,null,322709,null,7040,null,0400000US51,Virginia,51
4335229,null,4851,null,382566,null,11648,null,102166,null,7374,null,109781,null,6596,null,121500,null,6323,null,34824,null,3146,null,14295,null,2360,null,3952663,null,13377,null,340228,null,10737,null,910366,null,14858,null,1409573,null,14966,null,831679,null,13210,null,460817,null,10587,null,2121935,null,4731,null,157537,null,7282,null,44009,null,4377,null,46121,null,3537,null,45991,null,4083,null,15123,null,1990,null,6293,null,1434,null,1964398,null,8761,null,182261,null,6781,null,455962,null,9972,null,661457,null,9809,null,418890,null,9184,null,245828,null,7210,null,2213294,null,4038,null,225029,null,7503,null,58157,null,4722,null,63660,null,4910,null,75509,null,4190,null,19701,null,2461,null,8002,null,1659,null,1988265,null,8052,null,157967,null,6682,null,454404,null,9549,null,748116,null,9873,null,412789,null,8099,null,214989,null,6635,null,0400000US53,Washington,53
1242147,null,2812,null,167875,null,6967,null,60879,null,4402,null,64401,null,4210,null,33830,null,3086,null,7049,null,1285,null,1716,null,655,null,1074272,null,7387,null,156402,null,6490,null,441040,null,8485,null,271120,null,7441,null,122719,null,4974,null,82991,null,5298,null,593125,null,2146,null,69907,null,3888,null,29049,null,2880,null,25165,null,2189,null,12213,null,1857,null,2792,null,824,null,688,null,395,null,523218,null,4136,null,84059,null,4457,null,220436,null,5495,null,121525,null,4909,null,57091,null,3357,null,40107,null,3121,null,649022,null,2029,null,97968,null,4491,null,31830,null,2412,null,39236,null,3328,null,21617,null,2178,null,4257,null,988,null,1028,null,489,null,551054,null,4816,null,72343,null,3456,null,220604,null,5768,null,149595,null,5053,null,65628,null,3640,null,42884,null,3428,null,0400000US54,West Virginia,54
3685563,null,4099,null,282200,null,8438,null,75565,null,5144,null,104917,null,4334,null,73428,null,4049,null,19850,null,2092,null,8440,null,1377,null,3403363,null,9035,null,291882,null,8225,null,1127842,null,13344,null,1052484,null,11380,null,617687,null,11007,null,313468,null,7783,null,1798418,null,3518,null,114268,null,4917,null,32018,null,2931,null,41674,null,2792,null,28033,null,2674,null,8273,null,1331,null,4270,null,962,null,1684150,null,5624,null,159225,null,5942,null,566006,null,8061,null,507055,null,8224,null,293959,null,6403,null,157905,null,4954,null,1887145,null,3202,null,167932,null,5888,null,43547,null,3155,null,63243,null,3421,null,45395,null,2684,null,11577,null,1529,null,4170,null,1045,null,1719213,null,6377,null,132657,null,4700,null,561836,null,8261,null,545429,null,7879,null,323728,null,7702,null,155563,null,5457,null,0400000US55,Wisconsin,55
344318,null,2247,null,24070,null,2196,null,4161,null,931,null,8804,null,1367,null,8825,null,1470,null,1462,null,580,null,818,null,526,null,320248,null,3049,null,23737,null,2040,null,95400,null,3404,null,121140,null,4362,null,53291,null,3249,null,26680,null,2213,null,171194,null,1680,null,8735,null,1384,null,1368,null,526,null,3422,null,866,null,3012,null,845,null,555,null,367,null,378,null,382,null,162459,null,2200,null,13373,null,1492,null,52745,null,2553,null,57152,null,3038,null,24185,null,2164,null,15004,null,1469,null,173124,null,1517,null,15335,null,1589,null,2793,null,720,null,5382,null,1070,null,5813,null,1157,null,907,null,387,null,440,null,344,null,157789,null,1979,null,10364,null,1596,null,42655,null,2494,null,63988,null,2928,null,29106,null,2492,null,11676,null,1354,null,0400000US56,Wyoming,56
2547799,null,2613,null,1015167,null,18958,null,518414,null,12030,null,267042,null,10036,null,164928,null,8324,null,54910,null,4120,null,9873,null,1778,null,1532632,null,19326,null,318491,null,9214,null,348271,null,8941,null,388471,null,11540,null,342925,null,9429,null,134474,null,6471,null,1174928,null,2328,null,432253,null,11145,null,244912,null,7693,null,111539,null,5591,null,55398,null,4085,null,16233,null,2205,null,4171,null,1169,null,742675,null,11123,null,167897,null,6586,null,192444,null,6323,null,193235,null,7468,null,132157,null,5671,null,56942,null,3674,null,1372871,null,1911,null,582914,null,10512,null,273502,null,7252,null,155503,null,6448,null,109530,null,5732,null,38677,null,3483,null,5702,null,1313,null,789957,null,11000,null,150594,null,5400,null,155827,null,6193,null,195236,null,6850,null,210768,null,6649,null,77532,null,4496,null,0400000US72,Puerto Rico,72
