B24031_001E,B24031_001EA,B24031_001M,B24031_001MA,B24031_002E,B24031_002EA,B24031_002M,B24031_002MA,B24031_003E,B24031_003EA,B24031_003M,B24031_003MA,B24031_004E,B24031_004EA,B24031_004M,B24031_004MA,B24031_005E,B24031_005EA,B24031_005M,B24031_005MA,B24031_006E,B24031_006EA,B24031_006M,B24031_006MA,B24031_007E,B24031_007EA,B24031_007M,B24031_007MA,B24031_008E,B24031_008EA,B24031_008M,B24031_008MA,B24031_009E,B24031_009EA,B24031_009M,B24031_009MA,B24031_010E,B24031_010EA,B24031_010M,B24031_010MA,B24031_011E,B24031_011EA,B24031_011M,B24031_011MA,B24031_012E,B24031_012EA,B24031_012M,B24031_012MA,B24031_013E,B24031_013EA,B24031_013M,B24031_013MA,B24031_014E,B24031_014EA,B24031_014M,B24031_014MA,B24031_015E,B24031_015EA,B24031_015M,B24031_015MA,B24031_016E,B24031_016EA,B24031_016M,B24031_016MA,B24031_017E,B24031_017EA,B24031_017M,B24031_017MA,B24031_018E,B24031_018EA,B24031_018M,B24031_018MA,B24031_019E,B24031_019EA,B24031_019M,B24031_019MA,B24031_020E,B24031_020EA,B24031_020M,B24031_020MA,B24031_021E,B24031_021EA,B24031_021M,B24031_021MA,B24031_022E,B24031_022EA,B24031_022M,B24031_022MA,B24031_023E,B24031_023EA,B24031_023M,B24031_023MA,B24031_024E,B24031_024EA,B24031_024M,B24031_024MA,B24031_025E,B24031_025EA,B24031_025M,B24031_025MA,B24031_026E,B24031_026EA,B24031_026M,B24031_026MA,B24031_027E,B24031_027EA,B24031_027M,B24031_027MA,GEO_ID,NAME,state
33546,null,1085,null,24813,null,5547,null,24328,null,5596,null,73918,null,757,null,45206,null,3334,null,40902,null,6042,null,35784,null,2048,null,22779,null,1437,null,36890,null,1854,null,34964,null,1834,null,51969,null,3864,null,41334,null,8180,null,39125,null,2653,null,41355,null,2021,null,35725,null,4682,null,35228,null,2715,null,48520,null,3572,null,94031,null,49274,null,26299,null,2028,null,36143,null,1315,null,36126,null,2463,null,36153,null,1553,null,24719,null,1875,null,22606,null,5899,null,25001,null,1726,null,24916,null,5407,null,50561,null,1864,null,0400000US15,Hawaii,15
27658,null,620,null,25512,null,1824,null,24119,null,2052,null,50377,null,16833,null,32031,null,1259,null,35473,null,1379,null,35094,null,2875,null,21126,null,1107,null,40428,null,2148,null,36405,null,4034,null,48147,null,1930,null,27262,null,5664,null,31489,null,1186,null,33535,null,1588,null,22696,null,3999,null,30862,null,1978,null,42451,null,6022,null,48849,null,26866,null,21584,null,1777,null,25935,null,1098,null,30308,null,1965,null,24729,null,1004,null,11525,null,791,null,13784,null,4812,null,11149,null,852,null,19375,null,2717,null,40961,null,1408,null,0400000US16,Idaho,16
34076,null,300,null,31681,null,1570,null,29050,null,2037,null,50217,null,4448,null,40660,null,704,null,40675,null,382,null,41051,null,677,null,21015,null,382,null,42329,null,702,null,40737,null,603,null,62095,null,2104,null,43001,null,2026,null,45765,null,835,null,49591,null,1649,null,36015,null,1254,null,41410,null,668,null,56171,null,1178,null,54069,null,7146,null,23505,null,1026,null,32231,null,303,null,35426,null,564,null,30974,null,335,null,14715,null,624,null,16801,null,1304,null,14185,null,597,null,22741,null,958,null,53364,null,1900,null,0400000US17,Illinois,17
30920,null,228,null,30878,null,2139,null,25779,null,2872,null,50769,null,4174,null,36494,null,790,null,39457,null,739,null,38828,null,1870,null,19704,null,603,null,41182,null,729,null,39193,null,2022,null,51597,null,1483,null,35197,null,2023,null,35873,null,933,null,38701,null,1966,null,30058,null,1805,null,32347,null,1034,null,44775,null,2682,null,39222,null,11072,null,22740,null,1305,null,29601,null,677,null,30260,null,790,null,29192,null,815,null,11979,null,380,null,22003,null,1651,null,11156,null,397,null,22055,null,914,null,37045,null,946,null,0400000US18,Indiana,18
29916,null,348,null,30522,null,916,null,30080,null,1465,null,34945,null,8625,null,33250,null,1326,null,36209,null,523,null,35396,null,1360,null,19473,null,1022,null,40893,null,699,null,40030,null,1646,null,47429,null,7364,null,30317,null,2351,null,37432,null,1199,null,38532,null,1934,null,30937,null,3630,null,28231,null,1471,null,37347,null,3159,null,43358,null,15921,null,22071,null,1637,null,26701,null,522,null,28538,null,1712,null,26032,null,570,null,10466,null,516,null,13746,null,4075,null,9928,null,707,null,21691,null,1239,null,45114,null,1372,null,0400000US19,Iowa,19
30661,null,300,null,30227,null,1475,null,26249,null,1425,null,41697,null,2715,null,31625,null,1229,null,40666,null,784,null,36464,null,2304,null,20475,null,551,null,41974,null,1114,null,40645,null,1414,null,48521,null,5109,null,43461,null,3627,null,35602,null,1192,null,37392,null,1352,null,28691,null,3341,null,35782,null,1409,null,47229,null,2983,null,51383,null,33005,null,23712,null,2514,null,28012,null,842,null,30390,null,1307,null,26929,null,718,null,10537,null,558,null,12423,null,3944,null,10287,null,614,null,23049,null,1586,null,38478,null,2180,null,0400000US20,Kansas,20
28879,null,377,null,35281,null,3961,null,20364,null,2272,null,51029,null,2229,null,30994,null,910,null,36007,null,705,null,35202,null,1309,null,19311,null,749,null,36609,null,1021,null,35249,null,1466,null,46693,null,3586,null,31402,null,1307,null,34509,null,1905,null,36717,null,1205,null,25072,null,4393,null,29177,null,1844,null,40214,null,2456,null,54564,null,17534,null,20176,null,1485,null,29037,null,831,null,31088,null,1158,null,27678,null,919,null,11611,null,489,null,21357,null,2462,null,11006,null,499,null,19062,null,1493,null,38565,null,1683,null,0400000US21,Kentucky,21
29675,null,542,null,50750,null,1042,null,25653,null,2069,null,56230,null,3592,null,33208,null,1829,null,42391,null,1910,null,35137,null,2934,null,19581,null,940,null,41501,null,1895,null,41515,null,2278,null,41455,null,4489,null,31393,null,1637,null,32678,null,1655,null,33521,null,2118,null,31195,null,2478,null,32932,null,1983,null,43788,null,3279,null,27939,null,10396,null,22308,null,1177,null,28467,null,1166,null,32570,null,1346,null,26343,null,745,null,13253,null,995,null,20405,null,1744,null,11879,null,597,null,20499,null,965,null,35654,null,1150,null,0400000US22,Louisiana,22
29352,null,672,null,24695,null,3125,null,24091,null,3287,null,39267,null,9840,null,31958,null,851,null,37576,null,1951,null,37215,null,3805,null,21505,null,988,null,40559,null,2189,null,35873,null,4335,null,46933,null,2290,null,31174,null,4099,null,36006,null,2611,null,37593,null,4100,null,30592,null,3629,null,32124,null,2329,null,41662,null,3301,null,64458,null,9390,null,21429,null,1480,null,29994,null,1073,null,30424,null,1383,null,29548,null,1413,null,12895,null,1745,null,18416,null,1729,null,11950,null,1151,null,20265,null,1840,null,41192,null,1113,null,0400000US23,Maine,23
40831,null,253,null,30377,null,5045,null,29957,null,6400,null,34565,null,28120,null,39438,null,1421,null,46428,null,1314,null,45581,null,2809,null,23120,null,1321,null,45257,null,2403,null,41826,null,1376,null,63559,null,6587,null,52391,null,3189,null,46147,null,1102,null,50606,null,829,null,40620,null,1073,null,51433,null,831,null,66156,null,1385,null,39243,null,49734,null,29971,null,2003,null,38628,null,972,null,41789,null,790,null,36137,null,728,null,17038,null,999,null,20687,null,1556,null,16305,null,1071,null,28899,null,2159,null,66730,null,1226,null,0400000US24,Maryland,24
39570,null,554,null,25308,null,6173,null,22562,null,7669,null,55288,null,10623,null,42793,null,2331,null,49164,null,1449,null,44663,null,3395,null,22255,null,644,null,46085,null,1929,null,41440,null,958,null,63746,null,5392,null,51140,null,1411,null,51284,null,1166,null,56080,null,1927,null,40914,null,1761,null,51517,null,808,null,62240,null,1929,null,39251,null,10107,null,29145,null,1779,null,37497,null,765,null,40367,null,852,null,36495,null,609,null,16687,null,720,null,19870,null,2611,null,16365,null,773,null,23324,null,1894,null,55919,null,1672,null,0400000US25,Massachusetts,25
31077,null,164,null,20921,null,1862,null,17165,null,3698,null,42142,null,4797,null,35213,null,762,null,45373,null,605,null,38952,null,2036,null,19261,null,602,null,41812,null,777,null,38955,null,2141,null,60709,null,1829,null,34942,null,1598,null,35514,null,764,null,39811,null,1580,null,26967,null,2013,null,34924,null,1342,null,49076,null,1942,null,45305,null,14206,null,21345,null,661,null,30897,null,357,null,34629,null,1077,null,29417,null,690,null,11276,null,312,null,15599,null,1620,null,10821,null,326,null,20208,null,665,null,48780,null,1334,null,0400000US26,Michigan,26
34504,null,363,null,30387,null,1286,null,27091,null,1048,null,58900,null,5705,null,40602,null,537,null,41169,null,337,null,41878,null,644,null,21905,null,576,null,42341,null,1285,null,40773,null,805,null,59042,null,4800,null,43754,null,2598,null,43550,null,1283,null,46410,null,1086,null,34837,null,2226,null,42239,null,959,null,53239,null,1948,null,50276,null,6422,null,26178,null,1118,null,31873,null,374,null,33026,null,1301,null,31495,null,469,null,13357,null,842,null,19296,null,1844,null,11994,null,474,null,23777,null,897,null,46738,null,1084,null,0400000US27,Minnesota,27
27007,null,319,null,32898,null,2478,null,26125,null,1602,null,50866,null,3826,null,30063,null,1620,null,30993,null,790,null,34841,null,2710,null,18656,null,1078,null,39767,null,2323,null,39103,null,2918,null,41074,null,2871,null,34309,null,6046,null,30976,null,1100,null,31792,null,1427,null,27185,null,4186,null,29260,null,2786,null,40261,null,4390,null,26272,null,23053,null,20372,null,1557,null,28633,null,1135,null,31541,null,1128,null,26526,null,984,null,13005,null,1167,null,20662,null,1660,null,11128,null,592,null,20055,null,1466,null,33077,null,1642,null,0400000US28,Mississippi,28
30117,null,200,null,25951,null,2050,null,22397,null,1615,null,46042,null,4092,null,34075,null,1381,null,35686,null,693,null,40022,null,1808,null,20603,null,568,null,41200,null,1186,null,38858,null,2913,null,51914,null,2272,null,41723,null,2241,null,36983,null,992,null,39143,null,1962,null,31206,null,2470,null,32939,null,1457,null,44683,null,2006,null,43941,null,17054,null,22880,null,1177,null,29474,null,781,null,32495,null,899,null,26738,null,519,null,12074,null,370,null,19115,null,1948,null,11338,null,436,null,21800,null,828,null,36947,null,966,null,0400000US29,Missouri,29
26518,null,516,null,30742,null,1610,null,25537,null,2651,null,52081,null,3563,null,32152,null,1631,null,30630,null,1669,null,33388,null,2718,null,19625,null,1914,null,40175,null,3275,null,36718,null,3809,null,60349,null,10348,null,27494,null,7259,null,31491,null,2043,null,32671,null,3094,null,26516,null,4723,null,26373,null,1911,null,35432,null,2848,null,80160,null,114879,null,19012,null,2841,null,24832,null,1272,null,28517,null,1993,null,23174,null,1246,null,13866,null,1285,null,20792,null,6750,null,12831,null,1304,null,21924,null,2423,null,40077,null,2785,null,0400000US30,Montana,30
29020,null,445,null,27047,null,1215,null,26680,null,1096,null,41486,null,5675,null,33050,null,1758,null,33194,null,982,null,34292,null,2275,null,20315,null,783,null,47130,null,1644,null,44224,null,3022,null,58585,null,6960,null,37438,null,5093,null,36807,null,1267,null,37940,null,1744,null,30878,null,2049,null,31029,null,1092,null,41931,null,3152,null,44063,null,13785,null,21198,null,938,null,27039,null,861,null,31245,null,1026,null,25455,null,831,null,10153,null,765,null,13054,null,4819,null,9940,null,901,null,21386,null,1381,null,39874,null,1701,null,0400000US31,Nebraska,31
32881,null,705,null,56934,null,13242,null,24319,null,3099,null,64267,null,6482,null,41076,null,967,null,39866,null,2082,null,40048,null,3069,null,24246,null,1046,null,40231,null,2150,null,37163,null,2387,null,65303,null,6647,null,38015,null,5511,null,39527,null,2679,null,39472,null,3003,null,39664,null,4833,null,32460,null,2367,null,45605,null,4088,null,72625,null,63808,null,25916,null,1363,null,37165,null,1183,null,38425,null,1805,null,36127,null,1492,null,27795,null,681,null,29664,null,1175,null,27049,null,625,null,24585,null,2282,null,55744,null,1989,null,0400000US32,Nevada,32
35446,null,564,null,22021,null,6091,null,20971,null,5448,null,36875,null,21312,null,37664,null,3195,null,46374,null,1498,null,41473,null,8086,null,23823,null,1855,null,48011,null,4453,null,45223,null,4812,null,72596,null,7400,null,43183,null,6480,null,46056,null,3668,null,50946,null,1917,null,36000,null,2891,null,43796,null,4383,null,58835,null,4448,null,71363,null,10976,null,29569,null,4191,null,32322,null,1140,null,34830,null,2682,null,31556,null,935,null,15936,null,1128,null,16586,null,3162,null,15786,null,1187,null,27456,null,3417,null,50306,null,3132,null,0400000US33,New Hampshire,33
41158,null,213,null,30229,null,2718,null,27570,null,5063,null,66497,null,32626,null,42091,null,814,null,50238,null,974,null,45862,null,1254,null,25551,null,644,null,46340,null,1013,null,42881,null,1985,null,66412,null,1715,null,60824,null,1469,null,60124,null,1931,null,68317,null,4675,null,40159,null,2080,null,51055,null,739,null,64936,null,3495,null,85375,null,13746,null,28437,null,1700,null,40405,null,414,null,45168,null,768,null,36517,null,628,null,20158,null,636,null,26294,null,1095,null,17893,null,1058,null,23980,null,1433,null,59005,null,1942,null,0400000US34,New Jersey,34
27045,null,497,null,35950,null,4461,null,22698,null,3747,null,50758,null,4574,null,26900,null,1368,null,32035,null,1742,null,39073,null,3073,null,18586,null,1206,null,35913,null,2046,null,35149,null,3582,null,40724,null,3254,null,28093,null,4086,null,31580,null,1156,null,32311,null,3494,null,30029,null,6879,null,37703,null,2455,null,53352,null,4277,null,60153,null,25617,null,19605,null,1649,null,26641,null,951,null,29256,null,1820,null,25239,null,1099,null,13576,null,974,null,20906,null,943,null,12120,null,687,null,20425,null,1858,null,40479,null,1736,null,0400000US35,New Mexico,35
35641,null,172,null,23648,null,1505,null,21699,null,989,null,39394,null,4050,null,36919,null,733,null,39451,null,960,null,41437,null,601,null,21410,null,438,null,41411,null,532,null,39724,null,1241,null,64927,null,2758,null,52357,null,1386,null,51076,null,632,null,60285,null,1205,null,38951,null,1926,null,42429,null,887,null,55165,null,1356,null,50940,null,5249,null,26451,null,576,null,35393,null,313,null,39406,null,1027,null,33053,null,560,null,18369,null,502,null,25560,null,1270,null,16790,null,344,null,22341,null,558,null,52528,null,1055,null,0400000US36,New York,36
30188,null,198,null,22842,null,2131,null,20651,null,1781,null,41941,null,5066,null,28623,null,1031,null,33909,null,1038,null,37159,null,1553,null,21273,null,434,null,41368,null,918,null,39334,null,1816,null,51962,null,2383,null,38840,null,2153,null,39230,null,1501,null,44324,null,2243,null,29484,null,3139,null,34428,null,1025,null,50062,null,1842,null,41892,null,20530,null,22085,null,887,null,31294,null,347,null,33049,null,767,null,30285,null,433,null,12282,null,320,null,18723,null,2058,null,11812,null,309,null,22160,null,776,null,40190,null,845,null,0400000US37,North Carolina,37
28698,null,793,null,36717,null,2689,null,31970,null,1901,null,62227,null,5970,null,31908,null,2612,null,33901,null,2564,null,33999,null,3490,null,19525,null,1934,null,42566,null,4899,null,40987,null,2282,null,60522,null,3510,null,30729,null,4986,null,33617,null,3599,null,33826,null,3622,null,32096,null,12062,null,30204,null,1938,null,36450,null,2669,null,-666666666,-,0,**,21387,null,2803,null,25522,null,1066,null,30850,null,1510,null,23182,null,1231,null,11598,null,1014,null,15822,null,10849,null,11422,null,1056,null,23512,null,2004,null,37827,null,2636,null,0400000US38,North Dakota,38
31013,null,135,null,27203,null,1728,null,21643,null,1140,null,50991,null,5342,null,34395,null,1277,null,39234,null,718,null,38445,null,1335,null,20297,null,390,null,40510,null,687,null,37503,null,1352,null,51358,null,1850,null,36377,null,1504,null,38366,null,1418,null,41372,null,721,null,30218,null,1775,null,33187,null,1001,null,46606,null,1090,null,60329,null,10521,null,21867,null,639,null,30710,null,328,null,33194,null,1132,null,29328,null,576,null,11140,null,283,null,11653,null,799,null,11060,null,289,null,21457,null,659,null,46406,null,817,null,0400000US39,Ohio,39
27412,null,311,null,39749,null,1993,null,23090,null,1731,null,50460,null,1727,null,28670,null,1651,null,35548,null,875,null,32967,null,2212,null,18078,null,903,null,41640,null,1037,null,41223,null,1075,null,45733,null,5452,null,31067,null,1717,null,30384,null,1205,null,31814,null,1264,null,27056,null,2295,null,26754,null,1085,null,38140,null,3229,null,32702,null,44801,null,20217,null,1020,null,27664,null,950,null,30790,null,829,null,25968,null,909,null,12219,null,561,null,18191,null,1830,null,10898,null,588,null,20040,null,1305,null,40856,null,889,null,0400000US40,Oklahoma,40
30804,null,283,null,23151,null,2671,null,22162,null,1622,null,42924,null,7612,null,34850,null,1627,null,40108,null,977,null,37320,null,2433,null,21693,null,716,null,41350,null,1856,null,38386,null,3220,null,58635,null,4206,null,34338,null,2533,null,36996,null,1330,null,41132,null,1586,null,30213,null,2332,null,33629,null,2129,null,45985,null,2168,null,91214,null,67180,null,22074,null,1317,null,30994,null,592,null,30871,null,1139,null,31054,null,753,null,13383,null,1142,null,18061,null,2791,null,12462,null,784,null,21633,null,1258,null,50437,null,1052,null,0400000US41,Oregon,41
32324,null,134,null,27245,null,1932,null,22117,null,1271,null,40783,null,1101,null,37366,null,713,null,40558,null,364,null,39835,null,1334,null,20114,null,384,null,42148,null,806,null,39686,null,1521,null,55394,null,2291,null,40783,null,890,null,41038,null,528,null,42731,null,1081,null,33454,null,1617,null,40112,null,838,null,51516,null,731,null,46886,null,7733,null,25366,null,712,null,32093,null,306,null,35831,null,718,null,30916,null,285,null,11524,null,354,null,12961,null,1890,null,11310,null,358,null,21996,null,551,null,44964,null,983,null,0400000US42,Pennsylvania,42
33798,null,914,null,40652,null,10245,null,36172,null,5693,null,55901,null,2664,null,40955,null,2211,null,39102,null,2132,null,45919,null,1965,null,20634,null,2065,null,40311,null,3488,null,34091,null,7187,null,71438,null,5722,null,45586,null,10923,null,41180,null,1632,null,42299,null,3193,null,31273,null,4388,null,37849,null,4895,null,51113,null,3979,null,45245,null,31718,null,26610,null,1947,null,33889,null,2004,null,40504,null,2234,null,31189,null,1142,null,17442,null,2171,null,26436,null,5000,null,13852,null,2258,null,26271,null,1621,null,55727,null,2808,null,0400000US44,Rhode Island,44
29438,null,432,null,26445,null,3202,null,25621,null,3905,null,47713,null,6598,null,30712,null,863,null,36453,null,882,null,34974,null,2219,null,20429,null,621,null,38775,null,2489,null,37268,null,2193,null,42286,null,4588,null,35346,null,3327,null,35402,null,1266,null,36390,null,1258,null,32080,null,2314,null,31619,null,809,null,45348,null,1702,null,32337,null,46435,null,21811,null,1089,null,30781,null,742,null,33015,null,1649,null,29236,null,1239,null,13301,null,835,null,17142,null,3274,null,12810,null,809,null,21003,null,982,null,36362,null,1102,null,0400000US45,South Carolina,45
27870,null,763,null,27347,null,3919,null,27004,null,2118,null,54120,null,13049,null,31632,null,1311,null,32283,null,1381,null,36853,null,3812,null,19850,null,1445,null,40868,null,1388,null,41208,null,1511,null,38285,null,5303,null,30768,null,4707,null,31219,null,1320,null,31810,null,1591,null,26505,null,6297,null,27380,null,1867,null,36760,null,3865,null,-666666666,-,0,**,20918,null,2205,null,27554,null,1149,null,28840,null,1454,null,26703,null,1128,null,11147,null,1017,null,17150,null,4734,null,10255,null,1238,null,25033,null,2914,null,36558,null,1680,null,0400000US46,South Dakota,46
29277,null,379,null,21409,null,923,null,20791,null,849,null,39950,null,4751,null,28809,null,1269,null,33195,null,876,null,35253,null,1967,null,21214,null,656,null,40679,null,949,null,38465,null,2345,null,50711,null,3389,null,35841,null,1126,null,35752,null,781,null,36868,null,1003,null,31329,null,1242,null,31146,null,839,null,46446,null,2374,null,45519,null,21498,null,20976,null,1022,null,31053,null,430,null,32240,null,677,null,30351,null,565,null,11826,null,348,null,20199,null,2108,null,11214,null,395,null,21692,null,844,null,36592,null,890,null,0400000US47,Tennessee,47
30539,null,112,null,44021,null,2633,null,21624,null,702,null,56943,null,1912,null,27281,null,330,null,40698,null,488,null,39211,null,1768,null,20809,null,301,null,40824,null,466,null,40181,null,654,null,47442,null,2503,null,41906,null,759,null,37173,null,512,null,40077,null,839,null,32399,null,995,null,35771,null,523,null,51657,null,539,null,46801,null,13213,null,21419,null,430,null,31034,null,305,null,35221,null,633,null,28754,null,651,null,13605,null,425,null,18380,null,1478,null,12978,null,467,null,20546,null,489,null,40856,null,561,null,0400000US48,Texas,48
