C18107_001E,C18107_001EA,C18107_001M,C18107_001MA,C18107_002E,C18107_002EA,C18107_002M,C18107_002MA,C18107_003E,C18107_003EA,C18107_003M,C18107_003MA,C18107_004E,C18107_004EA,C18107_004M,C18107_004MA,C18107_005E,C18107_005EA,C18107_005M,C18107_005MA,C18107_006E,C18107_006EA,C18107_006M,C18107_006MA,C18107_007E,C18107_007EA,C18107_007M,C18107_007MA,C18107_008E,C18107_008EA,C18107_008M,C18107_008MA,C18107_009E,C18107_009EA,C18107_009M,C18107_009MA,C18107_010E,C18107_010EA,C18107_010M,C18107_010MA,C18107_011E,C18107_011EA,C18107_011M,C18107_011MA,C18107_012E,C18107_012EA,C18107_012M,C18107_012MA,C18107_013E,C18107_013EA,C18107_013M,C18107_013MA,C18107_014E,C18107_014EA,C18107_014M,C18107_014MA,C18107_015E,C18107_015EA,C18107_015M,C18107_015MA,GEO_ID,NAME,state
4691313,null,3004,null,2270814,null,4060,null,1944671,null,3453,null,71253,null,4629,null,1873418,null,5586,null,326143,null,2147,null,37299,null,2501,null,288844,null,3200,null,2420499,null,3783,null,1980241,null,3343,null,79658,null,4020,null,1900583,null,5014,null,440258,null,3064,null,79094,null,3911,null,361164,null,4804,null,0400000US18,Indiana,18
2243217,null,1899,null,1095648,null,2746,null,918766,null,2513,null,23771,null,2187,null,894995,null,3425,null,176882,null,1285,null,17498,null,1485,null,159384,null,1893,null,1147569,null,2317,null,911272,null,2315,null,30134,null,2920,null,881138,null,3580,null,236297,null,1451,null,34745,null,2562,null,201552,null,2879,null,0400000US19,Iowa,19
2040523,null,2655,null,992936,null,2781,null,846480,null,2933,null,25984,null,2596,null,820496,null,3771,null,146456,null,1426,null,14385,null,1509,null,132071,null,1954,null,1047587,null,1856,null,851247,null,2130,null,27180,null,2031,null,824067,null,2731,null,196340,null,2039,null,35061,null,2595,null,161279,null,2670,null,0400000US20,Kansas,20
3183393,null,3034,null,1519392,null,3502,null,1291434,null,3288,null,72080,null,3840,null,1219354,null,4802,null,227958,null,1680,null,34760,null,1988,null,193198,null,2682,null,1664001,null,3483,null,1354293,null,3245,null,76524,null,4282,null,1277769,null,5431,null,309708,null,2029,null,73510,null,4255,null,236198,null,4176,null,0400000US21,Kentucky,21
3207285,null,3006,null,1505844,null,5229,null,1291482,null,5596,null,60449,null,3695,null,1231033,null,7057,null,214362,null,2062,null,32417,null,2215,null,181945,null,2952,null,1701441,null,4849,null,1404396,null,5165,null,66720,null,4524,null,1337676,null,6146,null,297045,null,2379,null,78252,null,3630,null,218793,null,3461,null,0400000US22,Louisiana,22
1024718,null,1649,null,490308,null,1847,null,407436,null,1756,null,13619,null,1993,null,393817,null,2700,null,82872,null,738,null,8772,null,1140,null,74100,null,1367,null,534410,null,1475,null,426136,null,1312,null,18810,null,2439,null,407326,null,2408,null,108274,null,1127,null,19452,null,1854,null,88822,null,2154,null,0400000US23,Maine,23
4191017,null,3206,null,1970383,null,3814,null,1694668,null,3664,null,43038,null,3773,null,1651630,null,5596,null,275715,null,1338,null,28984,null,2509,null,246731,null,2823,null,2220634,null,2941,null,1842677,null,3081,null,52151,null,4346,null,1790526,null,5267,null,377957,null,2427,null,71527,null,4058,null,306430,null,4542,null,0400000US24,Maryland,24
4972119,null,2086,null,2371710,null,2945,null,2033228,null,2451,null,62269,null,4518,null,1970959,null,4830,null,338482,null,2112,null,38497,null,2870,null,299985,null,3164,null,2600409,null,2551,null,2126860,null,2230,null,72510,null,5029,null,2054350,null,5178,null,473549,null,2283,null,89858,null,4571,null,383691,null,4625,null,0400000US25,Massachusetts,25
7477629,null,2777,null,3607256,null,4461,null,3067338,null,4110,null,120748,null,7010,null,2946590,null,8351,null,539918,null,2006,null,66174,null,2422,null,473744,null,2970,null,3870373,null,3890,null,3154634,null,4427,null,147631,null,5887,null,3007003,null,7827,null,715739,null,1928,null,143832,null,4461,null,571907,null,4928,null,0400000US26,Michigan,26
3902576,null,1748,null,1921118,null,2533,null,1655901,null,2368,null,37212,null,2996,null,1618689,null,4173,null,265217,null,1581,null,27023,null,1635,null,238194,null,2114,null,1981458,null,2319,null,1636276,null,2152,null,42972,null,3384,null,1593304,null,3728,null,345182,null,1889,null,53316,null,2644,null,291866,null,2942,null,0400000US27,Minnesota,27
2104632,null,2950,null,984527,null,3925,null,840338,null,4106,null,43183,null,3829,null,797155,null,6056,null,144189,null,1933,null,24522,null,2332,null,119667,null,2900,null,1120105,null,2991,null,915206,null,3194,null,54439,null,3805,null,860767,null,4917,null,204899,null,2056,null,57696,null,3323,null,147203,null,3274,null,0400000US28,Mississippi,28
4376822,null,2920,null,2090006,null,4672,null,1766168,null,4046,null,71507,null,4521,null,1694661,null,5400,null,323838,null,2441,null,41301,null,2790,null,282537,null,3239,null,2286816,null,4939,null,1853404,null,4677,null,84267,null,4543,null,1769137,null,6961,null,433412,null,2733,null,84195,null,3904,null,349217,null,3964,null,0400000US29,Missouri,29
728585,null,2038,null,359382,null,2147,null,299971,null,1963,null,10731,null,1685,null,289240,null,2789,null,59411,null,741,null,7729,null,1084,null,51682,null,1200,null,369203,null,1538,null,299161,null,1446,null,10848,null,1432,null,288313,null,1948,null,70042,null,864,null,10689,null,1303,null,59353,null,1510,null,0400000US30,Montana,30
1305046,null,1817,null,637017,null,2363,null,541169,null,2332,null,12169,null,1737,null,529000,null,2776,null,95848,null,1078,null,9586,null,1063,null,86262,null,1495,null,668029,null,1992,null,540393,null,1924,null,15636,null,2351,null,524757,null,2727,null,127636,null,1438,null,20011,null,2254,null,107625,null,2264,null,0400000US31,Nebraska,31
1901174,null,1974,null,955404,null,2501,null,819165,null,2552,null,20881,null,2716,null,798284,null,3878,null,136239,null,966,null,15359,null,1781,null,120880,null,1994,null,945770,null,1949,null,790906,null,1849,null,24794,null,2786,null,766112,null,3089,null,154864,null,1460,null,30459,null,2202,null,124405,null,2380,null,0400000US32,Nevada,32
1006764,null,1306,null,490711,null,1767,null,420752,null,1677,null,10747,null,1525,null,410005,null,2316,null,69959,null,624,null,6530,null,1109,null,63429,null,1178,null,516053,null,1319,null,426653,null,1252,null,13205,null,1815,null,413448,null,2383,null,89400,null,1054,null,12576,null,1163,null,76824,null,1607,null,0400000US33,New Hampshire,33
6511945,null,2411,null,3122971,null,3779,null,2662754,null,3686,null,73741,null,4555,null,2589013,null,5705,null,460217,null,2246,null,54324,null,3595,null,405893,null,4194,null,3388974,null,2960,null,2747912,null,2715,null,81115,null,4000,null,2666797,null,5248,null,641062,null,2656,null,123669,null,4961,null,517393,null,5329,null,0400000US34,New Jersey,34
1450872,null,2347,null,696503,null,2578,null,582849,null,2553,null,24099,null,2614,null,558750,null,3514,null,113654,null,1456,null,17111,null,1857,null,96543,null,2339,null,754369,null,1886,null,611932,null,2062,null,26465,null,2652,null,585467,null,3479,null,142437,null,1456,null,31809,null,2276,null,110628,null,2817,null,0400000US35,New Mexico,35
14804874,null,3406,null,7031978,null,5287,null,5996473,null,5315,null,178627,null,7054,null,5817846,null,8467,null,1035505,null,2373,null,130727,null,5184,null,904778,null,5027,null,7772896,null,4458,null,6318786,null,3715,null,208707,null,6095,null,6110079,null,7188,null,1454110,null,4106,null,317601,null,6622,null,1136509,null,7480,null,0400000US36,New York,36
6767148,null,5725,null,3202421,null,6169,null,2745023,null,5882,null,99247,null,5719,null,2645776,null,7877,null,457398,null,1831,null,59824,null,3242,null,397574,null,3610,null,3564727,null,4386,null,2935321,null,5071,null,118170,null,5617,null,2817151,null,7427,null,629406,null,2845,null,130366,null,4985,null,499040,null,5337,null,0400000US37,North Carolina,37
483070,null,1386,null,238806,null,1435,null,200829,null,1409,null,4088,null,805,null,196741,null,1666,null,37977,null,487,null,3452,null,622,null,34525,null,813,null,244264,null,1116,null,195672,null,1097,null,4781,null,875,null,190891,null,1323,null,48592,null,413,null,7598,null,913,null,40994,null,915,null,0400000US38,North Dakota,38
8568652,null,3610,null,4094018,null,5830,null,3465487,null,6058,null,128047,null,5987,null,3337440,null,8067,null,628531,null,2523,null,76800,null,3547,null,551731,null,3949,null,4474634,null,4392,null,3609987,null,3945,null,148034,null,4918,null,3461953,null,5958,null,864647,null,2800,null,166575,null,5311,null,698072,null,5794,null,0400000US39,Ohio,39
2646874,null,3640,null,1268418,null,4026,null,1069244,null,3628,null,43672,null,3342,null,1025572,null,4482,null,199174,null,2161,null,28335,null,1899,null,170839,null,2577,null,1378456,null,3645,null,1112217,null,3325,null,52269,null,3267,null,1059948,null,4287,null,266239,null,2707,null,56604,null,2740,null,209635,null,3461,null,0400000US40,Oklahoma,40
2881205,null,2292,null,1412037,null,2981,null,1193350,null,2873,null,39085,null,4605,null,1154265,null,5464,null,218687,null,1685,null,25411,null,2495,null,193276,null,2962,null,1469168,null,2626,null,1197113,null,2448,null,46909,null,3540,null,1150204,null,4454,null,272055,null,2385,null,53201,null,3499,null,218854,null,3488,null,0400000US41,Oregon,41
9452164,null,3284,null,4510201,null,4675,null,3758619,null,4609,null,129202,null,6588,null,3629417,null,7525,null,751582,null,2946,null,92507,null,4328,null,659075,null,4872,null,4941963,null,4635,null,3900267,null,3702,null,152961,null,5923,null,3747306,null,6840,null,1041696,null,4104,null,202830,null,5879,null,838866,null,6472,null,0400000US42,Pennsylvania,42
802212,null,3972,null,379827,null,3579,null,321604,null,3427,null,11403,null,1885,null,310201,null,4042,null,58223,null,1041,null,5131,null,923,null,53092,null,1240,null,422385,null,1772,null,340164,null,1740,null,10585,null,1467,null,329579,null,2432,null,82221,null,925,null,16802,null,1820,null,65419,null,1817,null,0400000US44,Rhode Island,44
3308960,null,3384,null,1557598,null,3711,null,1311033,null,3977,null,55773,null,4005,null,1255260,null,6107,null,246565,null,1499,null,35998,null,2939,null,210567,null,3091,null,1751362,null,2402,null,1423581,null,2505,null,64535,null,4232,null,1359046,null,4976,null,327781,null,1564,null,72252,null,3874,null,255529,null,4105,null,0400000US45,South Carolina,45
587340,null,1742,null,286437,null,1868,null,238561,null,1847,null,4511,null,921,null,234050,null,2117,null,47876,null,688,null,4643,null,794,null,43233,null,968,null,300903,null,1591,null,240547,null,1597,null,6751,null,1535,null,233796,null,2166,null,60356,null,661,null,8828,null,1135,null,51528,null,1306,null,0400000US46,South Dakota,46
4637280,null,3290,null,2209903,null,4736,null,1877479,null,4252,null,86787,null,4230,null,1790692,null,5657,null,332424,null,2194,null,46543,null,3050,null,285881,null,3734,null,2427377,null,4017,null,1979072,null,4078,null,94400,null,5616,null,1884672,null,6906,null,448305,null,2805,null,101364,null,4804,null,346941,null,5080,null,0400000US47,Tennessee,47
17113282,null,6458,null,8341552,null,8088,null,7320154,null,8444,null,214268,null,9316,null,7105886,null,11168,null,1021398,null,3814,null,148301,null,5124,null,873097,null,6757,null,8771730,null,6772,null,7433373,null,7200,null,266036,null,10710,null,7167337,null,12173,null,1338357,null,4364,null,313663,null,6953,null,1024694,null,7595,null,0400000US48,Texas,48
1855743,null,2726,null,919512,null,3001,null,811229,null,3157,null,19515,null,2244,null,791714,null,3281,null,108283,null,1203,null,11131,null,1784,null,97152,null,2016,null,936231,null,1679,null,805511,null,1766,null,22496,null,2162,null,783015,null,2788,null,130720,null,993,null,24196,null,1929,null,106524,null,2263,null,0400000US49,Utah,49
486245,null,757,null,236346,null,1130,null,199940,null,999,null,6215,null,1301,null,193725,null,1619,null,36406,null,569,null,4422,null,861,null,31984,null,965,null,249899,null,1124,null,203283,null,934,null,8259,null,1213,null,195024,null,1536,null,46616,null,793,null,8726,null,1156,null,37890,null,1155,null,0400000US50,Vermont,50
5704910,null,6075,null,2697821,null,6257,null,2312111,null,6414,null,61697,null,4891,null,2250414,null,8006,null,385710,null,2482,null,43781,null,2308,null,341929,null,3192,null,3007089,null,4692,null,2490817,null,4542,null,76084,null,4963,null,2414733,null,6663,null,516272,null,2473,null,105063,null,4161,null,411209,null,4562,null,0400000US51,Virginia,51
4887747,null,4176,null,2389072,null,4812,null,2050139,null,4714,null,65362,null,4630,null,1984777,null,6624,null,338933,null,1674,null,38372,null,2703,null,300561,null,2722,null,2498675,null,3843,null,2073859,null,3724,null,72770,null,4168,null,2001089,null,5166,null,424816,null,2710,null,84012,null,3798,null,340804,null,4094,null,0400000US53,Washington,53
1402895,null,1676,null,675479,null,2042,null,557236,null,1955,null,33885,null,3549,null,523351,null,4275,null,118243,null,1115,null,16917,null,2162,null,101326,null,1965,null,727416,null,1756,null,573207,null,1648,null,35571,null,2707,null,537636,null,3089,null,154209,null,1127,null,36339,null,2393,null,117870,null,2397,null,0400000US54,West Virginia,54
4230842,null,2078,null,2071271,null,2947,null,1761561,null,2921,null,47518,null,3258,null,1714043,null,4459,null,309710,null,1154,null,29299,null,1867,null,280411,null,2160,null,2159571,null,2510,null,1756067,null,2320,null,57022,null,3620,null,1699045,null,4364,null,403504,null,1685,null,66021,null,2654,null,337483,null,2960,null,0400000US55,Wisconsin,55
396013,null,1736,null,197368,null,1837,null,167722,null,1853,null,3691,null,952,null,164031,null,2124,null,29646,null,785,null,3151,null,785,null,26495,null,1056,null,198645,null,1112,null,165002,null,1188,null,5070,null,1092,null,159932,null,1642,null,33643,null,655,null,5166,null,842,null,28477,null,951,null,0400000US56,Wyoming,56
2941568,null,1478,null,1371985,null,1661,null,1141645,null,1560,null,92206,null,5691,null,1049439,null,5531,null,230340,null,621,null,65186,null,3363,null,165154,null,3284,null,1569583,null,1333,null,1265801,null,974,null,92515,null,5563,null,1173286,null,5681,null,303782,null,1032,null,119604,null,3650,null,184178,null,3776,null,0400000US72,Puerto Rico,72
