B17007_001E,B17007_001EA,B17007_001M,B17007_001MA,B17007_002E,B17007_002EA,B17007_002M,B17007_002MA,B17007_003E,B17007_003EA,B17007_003M,B17007_003MA,B17007_004E,B17007_004EA,B17007_004M,B17007_004MA,B17007_005E,B17007_005EA,B17007_005M,B17007_005MA,B17007_006E,B17007_006EA,B17007_006M,B17007_006MA,B17007_007E,B17007_007EA,B17007_007M,B17007_007MA,B17007_008E,B17007_008EA,B17007_008M,B17007_008MA,B17007_009E,B17007_009EA,B17007_009M,B17007_009MA,B17007_010E,B17007_010EA,B17007_010M,B17007_010MA,B17007_011E,B17007_011EA,B17007_011M,B17007_011MA,B17007_012E,B17007_012EA,B17007_012M,B17007_012MA,B17007_013E,B17007_013EA,B17007_013M,B17007_013MA,B17007_014E,B17007_014EA,B17007_014M,B17007_014MA,B17007_015E,B17007_015EA,B17007_015M,B17007_015MA,B17007_016E,B17007_016EA,B17007_016M,B17007_016MA,B17007_017E,B17007_017EA,B17007_017M,B17007_017MA,B17007_018E,B17007_018EA,B17007_018M,B17007_018MA,B17007_019E,B17007_019EA,B17007_019M,B17007_019MA,B17007_020E,B17007_020EA,B17007_020M,B17007_020MA,B17007_021E,B17007_021EA,B17007_021M,B17007_021MA,B17007_022E,B17007_022EA,B17007_022M,B17007_022MA,B17007_023E,B17007_023EA,B17007_023M,B17007_023MA,B17007_024E,B17007_024EA,B17007_024M,B17007_024MA,B17007_025E,B17007_025EA,B17007_025M,B17007_025MA,B17007_026E,B17007_026EA,B17007_026M,B17007_026MA,B17007_027E,B17007_027EA,B17007_027M,B17007_027MA,B17007_028E,B17007_028EA,B17007_028M,B17007_028MA,B17007_029E,B17007_029EA,B17007_029M,B17007_029MA,B17007_030E,B17007_030EA,B17007_030M,B17007_030MA,B17007_031E,B17007_031EA,B17007_031M,B17007_031MA,B17007_032E,B17007_032EA,B17007_032M,B17007_032MA,B17007_033E,B17007_033EA,B17007_033M,B17007_033MA,B17007_034E,B17007_034EA,B17007_034M,B17007_034MA,B17007_035E,B17007_035EA,B17007_035M,B17007_035MA,B17007_036E,B17007_036EA,B17007_036M,B17007_036MA,B17007_037E,B17007_037EA,B17007_037M,B17007_037MA,B17007_038E,B17007_038EA,B17007_038M,B17007_038MA,B17007_039E,B17007_039EA,B17007_039M,B17007_039MA,B17007_040E,B17007_040EA,B17007_040M,B17007_040MA,B17007_041E,B17007_041EA,B17007_041M,B17007_041MA,B17007_042E,B17007_042EA,B17007_042M,B17007_042MA,B17007_043E,B17007_043EA,B17007_043M,B17007_043MA,GEO_ID,NAME,state
1592795,null,27340,null,410354,null,14337,null,181381,null,11917,null,1412,null,705,null,3301,null,1233,null,48641,null,4882,null,31014,null,4254,null,27266,null,5164,null,28895,null,3986,null,24633,null,2976,null,10640,null,1819,null,5579,null,1189,null,228973,null,9762,null,1494,null,710,null,3473,null,1023,null,55061,null,5756,null,29472,null,3072,null,20560,null,2879,null,31505,null,3210,null,30644,null,2670,null,25504,null,2597,null,31260,null,4102,null,1182441,null,24526,null,613469,null,16426,null,0,null,298,null,0,null,298,null,60697,null,5589,null,162026,null,8420,null,138101,null,7752,null,116508,null,5382,null,70620,null,3795,null,36883,null,3006,null,28634,null,2300,null,568972,null,13787,null,131,null,213,null,115,null,163,null,42401,null,3787,null,99924,null,5892,null,86065,null,5121,null,93802,null,5021,null,98509,null,4842,null,66923,null,3334,null,81102,null,3464,null,0400000US13,Georgia,13
220354,null,9275,null,55157,null,5399,null,24257,null,2946,null,110,null,161,null,416,null,340,null,6851,null,2215,null,4564,null,1348,null,2764,null,1039,null,4166,null,1058,null,3148,null,818,null,984,null,442,null,1254,null,533,null,30900,null,3825,null,237,null,203,null,424,null,324,null,9742,null,2528,null,3757,null,1185,null,2696,null,786,null,3707,null,1272,null,4265,null,971,null,1971,null,649,null,4101,null,913,null,165197,null,7190,null,91748,null,5395,null,0,null,275,null,0,null,275,null,9409,null,2636,null,21305,null,2513,null,18332,null,2190,null,14622,null,1731,null,14417,null,1895,null,6983,null,1213,null,6680,null,1114,null,73449,null,3709,null,0,null,275,null,0,null,275,null,4908,null,1233,null,12318,null,1793,null,8663,null,1548,null,12548,null,1749,null,10840,null,1220,null,9324,null,1263,null,14848,null,1700,null,0400000US15,Hawaii,15
252768,null,9439,null,64990,null,4839,null,25896,null,2922,null,124,null,151,null,879,null,494,null,9703,null,2199,null,3111,null,893,null,1840,null,610,null,3930,null,987,null,3473,null,904,null,1317,null,639,null,1519,null,649,null,39094,null,3792,null,671,null,472,null,1856,null,961,null,11727,null,2169,null,4830,null,1458,null,3015,null,886,null,4593,null,1179,null,5277,null,1138,null,2042,null,515,null,5083,null,1042,null,187778,null,7814,null,102252,null,5581,null,0,null,259,null,86,null,141,null,15931,null,2612,null,24738,null,2658,null,17789,null,2254,null,16880,null,2168,null,12789,null,1696,null,7488,null,1015,null,6551,null,1017,null,85526,null,4715,null,0,null,259,null,0,null,259,null,10115,null,1912,null,10959,null,1785,null,10526,null,1982,null,12085,null,1898,null,13398,null,1458,null,11759,null,1341,null,16684,null,1498,null,0400000US16,Idaho,16
2234142,null,26426,null,496235,null,13043,null,216776,null,9459,null,1129,null,513,null,3254,null,858,null,56509,null,4852,null,39096,null,4632,null,24381,null,2620,null,39037,null,3567,null,28487,null,3366,null,14189,null,1855,null,10694,null,1725,null,279459,null,8821,null,1852,null,881,null,2858,null,889,null,72638,null,4654,null,37496,null,3881,null,25308,null,2540,null,34827,null,2642,null,34276,null,2668,null,27981,null,2361,null,42223,null,3067,null,1737907,null,25473,null,868710,null,15225,null,0,null,267,null,324,null,420,null,77123,null,5543,null,228600,null,7501,null,176395,null,6282,null,156957,null,5274,null,108348,null,4242,null,58862,null,3491,null,62101,null,2707,null,869197,null,14860,null,0,null,267,null,106,null,130,null,62081,null,3381,null,146788,null,6964,null,105735,null,5382,null,126064,null,4972,null,132526,null,5543,null,114996,null,4432,null,180901,null,4191,null,0400000US17,Illinois,17
1134137,null,17620,null,273890,null,9355,null,116965,null,6688,null,1293,null,523,null,1241,null,490,null,38059,null,4203,null,20369,null,2736,null,17524,null,2337,null,17746,null,1956,null,11456,null,1894,null,5372,null,1144,null,3905,null,879,null,156925,null,5950,null,1699,null,623,null,2416,null,619,null,41798,null,3342,null,21404,null,2666,null,12248,null,1938,null,23458,null,2069,null,20171,null,2278,null,13231,null,1551,null,20500,null,2195,null,860247,null,14223,null,438602,null,9882,null,0,null,265,null,27,null,43,null,46437,null,3357,null,107939,null,4826,null,77550,null,4361,null,81756,null,3791,null,59941,null,3129,null,33844,null,2356,null,31108,null,2429,null,421645,null,8530,null,15,null,27,null,228,null,307,null,32198,null,2699,null,61464,null,3757,null,42532,null,3106,null,64184,null,4150,null,67879,null,3120,null,58599,null,2838,null,94546,null,3782,null,0400000US18,Indiana,18
585762,null,10337,null,151169,null,5583,null,64994,null,3626,null,579,null,315,null,1785,null,697,null,26353,null,2420,null,8857,null,1416,null,7363,null,1593,null,8912,null,1453,null,5411,null,1015,null,2554,null,630,null,3180,null,751,null,86175,null,4881,null,715,null,455,null,1779,null,596,null,32384,null,2372,null,8098,null,1518,null,6023,null,1411,null,8824,null,1362,null,8009,null,1245,null,6122,null,882,null,14221,null,1859,null,434593,null,10866,null,219363,null,6470,null,0,null,226,null,22,null,49,null,34347,null,2973,null,48486,null,3485,null,36950,null,2855,null,40047,null,2405,null,27849,null,2092,null,15080,null,1614,null,16582,null,1284,null,215230,null,7486,null,0,null,226,null,61,null,108,null,21360,null,2379,null,27701,null,2393,null,18329,null,2089,null,27988,null,2250,null,33524,null,2187,null,29990,null,1743,null,56277,null,2569,null,0400000US19,Iowa,19
504380,null,10421,null,121313,null,6626,null,49470,null,4155,null,219,null,186,null,1315,null,837,null,20439,null,2876,null,6533,null,1463,null,4749,null,1186,null,7387,null,1375,null,5088,null,1059,null,2099,null,579,null,1641,null,486,null,71843,null,4801,null,790,null,512,null,1633,null,757,null,23979,null,2415,null,8944,null,1642,null,5125,null,1056,null,8356,null,1306,null,6196,null,950,null,5309,null,1135,null,11511,null,2197,null,383067,null,9131,null,198804,null,6269,null,0,null,244,null,47,null,85,null,30962,null,3233,null,49332,null,3484,null,32251,null,2528,null,34613,null,2791,null,23784,null,1762,null,13426,null,1415,null,14389,null,1180,null,184263,null,6155,null,0,null,244,null,0,null,244,null,19442,null,2669,null,22669,null,3083,null,15584,null,2254,null,28459,null,2066,null,27450,null,2215,null,25511,null,1677,null,45148,null,2606,null,0400000US20,Kansas,20
741931,null,14646,null,229971,null,8628,null,93613,null,5461,null,1150,null,660,null,1794,null,758,null,19951,null,2365,null,14017,null,2311,null,15954,null,2260,null,16835,null,2290,null,11713,null,1869,null,7504,null,1590,null,4695,null,932,null,136358,null,6204,null,383,null,322,null,2194,null,829,null,26264,null,2913,null,15910,null,1919,null,13251,null,2546,null,20156,null,2193,null,18172,null,1912,null,16244,null,1468,null,23784,null,1992,null,511960,null,12608,null,251647,null,8397,null,0,null,271,null,119,null,183,null,20391,null,2369,null,58126,null,2930,null,43067,null,3330,null,51272,null,3138,null,38644,null,3221,null,21165,null,2414,null,18863,null,1646,null,260313,null,7824,null,41,null,72,null,299,null,375,null,17653,null,2293,null,36011,null,3252,null,28376,null,2471,null,43204,null,3226,null,42597,null,2683,null,38312,null,2460,null,53820,null,3180,null,0400000US21,Kentucky,21
731001,null,13874,null,216271,null,7932,null,87494,null,6018,null,704,null,509,null,1560,null,651,null,23156,null,3483,null,12386,null,2598,null,10608,null,2127,null,13074,null,1899,null,12512,null,1815,null,7546,null,1310,null,5948,null,1205,null,128777,null,6109,null,307,null,302,null,1899,null,663,null,30507,null,3416,null,14374,null,2138,null,11849,null,2065,null,16543,null,2216,null,19687,null,2102,null,14361,null,1696,null,19250,null,1936,null,514730,null,12638,null,266372,null,7544,null,0,null,277,null,32,null,52,null,30212,null,2935,null,60878,null,4164,null,47681,null,3416,null,55577,null,3583,null,35644,null,2592,null,18840,null,1857,null,17508,null,1681,null,248358,null,8168,null,0,null,277,null,0,null,277,null,18652,null,2781,null,35347,null,3588,null,26661,null,2492,null,43631,null,3084,null,42699,null,3170,null,36135,null,2332,null,45233,null,2905,null,0400000US22,Louisiana,22
287196,null,8102,null,71551,null,3741,null,30094,null,2546,null,195,null,167,null,504,null,256,null,6668,null,1521,null,4025,null,1000,null,4414,null,961,null,6289,null,1131,null,4455,null,936,null,1920,null,541,null,1624,null,504,null,41457,null,3173,null,301,null,264,null,545,null,287,null,9718,null,1745,null,4091,null,1023,null,4033,null,1058,null,6618,null,1349,null,5657,null,977,null,4223,null,833,null,6271,null,915,null,215645,null,6716,null,103612,null,4800,null,0,null,228,null,29,null,49,null,8046,null,1556,null,21750,null,2399,null,18427,null,2009,null,22860,null,2011,null,16535,null,1533,null,7560,null,990,null,8405,null,1087,null,112033,null,3578,null,0,null,228,null,57,null,92,null,8011,null,1321,null,15226,null,1857,null,12612,null,1852,null,19801,null,1579,null,20007,null,1487,null,14100,null,1281,null,22219,null,1578,null,0400000US23,Maine,23
1003592,null,14699,null,185477,null,6756,null,79676,null,5446,null,760,null,433,null,2798,null,1040,null,20272,null,2732,null,12840,null,2541,null,11070,null,2230,null,11183,null,1634,null,10722,null,1578,null,5090,null,1102,null,4941,null,1236,null,105801,null,4781,null,553,null,417,null,1984,null,729,null,22314,null,2535,null,11141,null,1878,null,10815,null,1801,null,14845,null,1783,null,15151,null,1857,null,11852,null,1499,null,17146,null,2187,null,818115,null,14554,null,389794,null,10644,null,0,null,281,null,96,null,150,null,31375,null,3106,null,97046,null,4923,null,81294,null,4295,null,73092,null,4690,null,51601,null,3671,null,29049,null,2048,null,26241,null,2009,null,428321,null,9634,null,63,null,103,null,40,null,65,null,36012,null,3846,null,77093,null,4550,null,53925,null,3654,null,71638,null,3357,null,71328,null,3368,null,48071,null,2340,null,70151,null,2543,null,0400000US24,Maryland,24
1305190,null,17219,null,280196,null,11392,null,128696,null,7954,null,799,null,500,null,2361,null,933,null,34688,null,4085,null,20298,null,2813,null,14947,null,2341,null,22282,null,2284,null,17170,null,2151,null,9556,null,1613,null,6595,null,1221,null,151500,null,7908,null,1217,null,754,null,2061,null,723,null,33251,null,5092,null,19689,null,3373,null,14290,null,2474,null,18300,null,2145,null,18658,null,1809,null,17713,null,1968,null,26321,null,2422,null,1024994,null,15876,null,496033,null,10503,null,0,null,281,null,289,null,265,null,44584,null,3860,null,129127,null,5795,null,97367,null,5818,null,90090,null,5106,null,65045,null,3109,null,35519,null,2647,null,34012,null,2461,null,528961,null,10654,null,0,null,281,null,194,null,339,null,42280,null,5662,null,105055,null,4924,null,62889,null,4942,null,76693,null,3826,null,84471,null,4224,null,62182,null,3262,null,95197,null,3405,null,0400000US25,Massachusetts,25
1781110,null,20264,null,489206,null,12460,null,224342,null,7967,null,889,null,414,null,3646,null,830,null,60039,null,4372,null,38660,null,3103,null,30756,null,2984,null,41914,null,3072,null,29700,null,3079,null,10562,null,1389,null,8176,null,1041,null,264864,null,8636,null,1551,null,514,null,5420,null,1178,null,72306,null,4523,null,34166,null,3142,null,25025,null,3009,null,37187,null,2673,null,35436,null,2496,null,21014,null,2073,null,32759,null,2327,null,1291904,null,15468,null,639618,null,11068,null,0,null,242,null,136,null,131,null,54785,null,4711,null,142735,null,5122,null,115297,null,5641,null,123743,null,3992,null,95294,null,4767,null,55812,null,3146,null,51816,null,2344,null,652286,null,10857,null,27,null,45,null,354,null,357,null,46994,null,3802,null,81503,null,4487,null,64927,null,4136,null,102316,null,4405,null,112774,null,3952,null,94494,null,3328,null,148897,null,3512,null,0400000US26,Michigan,26
1039360,null,12634,null,227236,null,7584,null,107767,null,6429,null,1226,null,469,null,2180,null,587,null,35714,null,3964,null,18915,null,2713,null,12772,null,1697,null,15772,null,2039,null,12207,null,1585,null,5114,null,882,null,3867,null,669,null,119469,null,4523,null,872,null,371,null,2330,null,727,null,38661,null,3090,null,12057,null,1752,null,9715,null,1490,null,14474,null,1507,null,11814,null,1624,null,10108,null,1096,null,19438,null,1749,null,812124,null,12349,null,410936,null,10211,null,0,null,211,null,62,null,98,null,48074,null,3174,null,105663,null,4699,null,77030,null,4359,null,80834,null,3239,null,49447,null,2773,null,24723,null,1841,null,25103,null,1534,null,401188,null,7235,null,0,null,211,null,183,null,168,null,44020,null,2964,null,67127,null,3630,null,43251,null,2974,null,62554,null,2934,null,61262,null,3269,null,44371,null,2426,null,78420,null,2304,null,0400000US27,Minnesota,27
455955,null,11879,null,149612,null,6928,null,62564,null,5053,null,370,null,212,null,999,null,557,null,16625,null,2914,null,8582,null,1773,null,7246,null,1519,null,11105,null,1794,null,6101,null,1258,null,7276,null,1491,null,4260,null,1028,null,87048,null,4780,null,274,null,273,null,493,null,370,null,15433,null,2642,null,8163,null,1514,null,8948,null,2045,null,12784,null,1677,null,11372,null,1759,null,11956,null,1722,null,17625,null,1847,null,306343,null,9524,null,157849,null,6478,null,0,null,287,null,200,null,245,null,16226,null,2632,null,35095,null,3501,null,29095,null,2959,null,28746,null,2723,null,25144,null,2604,null,12758,null,1558,null,10585,null,1355,null,148494,null,6386,null,0,null,287,null,28,null,52,null,8517,null,1946,null,19514,null,3060,null,13782,null,2313,null,25594,null,2420,null,24832,null,2347,null,22944,null,2087,null,33283,null,2146,null,0400000US28,Mississippi,28
1087849,null,16159,null,273193,null,7480,null,118516,null,5425,null,1762,null,623,null,2585,null,791,null,34689,null,3559,null,17039,null,2164,null,15527,null,2329,null,21280,null,2033,null,14877,null,1869,null,5453,null,927,null,5304,null,1021,null,154677,null,6096,null,563,null,255,null,1916,null,631,null,35132,null,3394,null,16921,null,2026,null,14399,null,2133,null,22095,null,2258,null,23529,null,2260,null,14473,null,2103,null,25649,null,2602,null,814656,null,14663,null,401682,null,9998,null,0,null,257,null,33,null,43,null,44176,null,4119,null,96136,null,5010,null,67414,null,3614,null,78361,null,4607,null,53394,null,3310,null,32927,null,2298,null,29241,null,1883,null,412974,null,8723,null,0,null,257,null,348,null,284,null,37520,null,3410,null,56858,null,3543,null,42076,null,3192,null,67544,null,3770,null,65253,null,3742,null,56940,null,2931,null,86435,null,3313,null,0400000US29,Missouri,29
