B19215_001E,B19215_001EA,B19215_001M,B19215_001MA,B19215_002E,B19215_002EA,B19215_002M,B19215_002MA,B19215_003E,B19215_003EA,B19215_003M,B19215_003MA,B19215_004E,B19215_004EA,B19215_004M,B19215_004MA,B19215_005E,B19215_005EA,B19215_005M,B19215_005MA,B19215_006E,B19215_006EA,B19215_006M,B19215_006MA,B19215_007E,B19215_007EA,B19215_007M,B19215_007MA,B19215_008E,B19215_008EA,B19215_008M,B19215_008MA,B19215_009E,B19215_009EA,B19215_009M,B19215_009MA,B19215_010E,B19215_010EA,B19215_010M,B19215_010MA,B19215_011E,B19215_011EA,B19215_011M,B19215_011MA,B19215_012E,B19215_012EA,B19215_012M,B19215_012MA,B19215_013E,B19215_013EA,B19215_013M,B19215_013MA,B19215_014E,B19215_014EA,B19215_014M,B19215_014MA,B19215_015E,B19215_015EA,B19215_015M,B19215_015MA,GEO_ID,NAME,state
27606,null,1094,null,32898,null,1822,null,27865,null,1841,null,30847,null,1584,null,19422,null,2444,null,54247,null,3249,null,54924,null,2913,null,42738,null,15585,null,22970,null,1265,null,19801,null,985,null,24547,null,3160,null,16382,null,864,null,55426,null,3317,null,55306,null,3750,null,58310,null,21633,null,0400000US23,Maine,23
43592,null,889,null,49865,null,1405,null,44066,null,1154,null,47409,null,1966,null,29777,null,2572,null,78862,null,4236,null,80629,null,3036,null,54240,null,13739,null,38992,null,1243,null,34644,null,1388,null,44037,null,1551,null,22427,null,957,null,72831,null,3709,null,74815,null,3663,null,47969,null,21125,null,0400000US24,Maryland,24
39157,null,1032,null,45645,null,1559,null,38854,null,2337,null,43956,null,2207,null,23925,null,1877,null,78858,null,2380,null,79958,null,2366,null,62943,null,10385,null,33681,null,1053,null,27638,null,1136,null,41387,null,805,null,18343,null,582,null,74890,null,2556,null,76578,null,2163,null,51068,null,1756,null,0400000US25,Massachusetts,25
29075,null,460,null,34621,null,773,null,31774,null,482,null,34171,null,958,null,24886,null,802,null,49647,null,2191,null,50564,null,1756,null,38547,null,6073,null,24432,null,412,null,22806,null,411,null,28789,null,963,null,19112,null,394,null,42807,null,2051,null,43845,null,2073,null,36653,null,1842,null,0400000US26,Michigan,26
34016,null,808,null,39709,null,1124,null,35650,null,731,null,38176,null,1358,null,23218,null,1332,null,60765,null,1653,null,61115,null,1561,null,45203,null,13905,null,28891,null,790,null,25251,null,660,null,33028,null,1185,null,18579,null,662,null,54411,null,3316,null,55147,null,3200,null,44892,null,6563,null,0400000US27,Minnesota,27
21287,null,688,null,26009,null,1195,null,23899,null,1485,null,26830,null,1168,null,14329,null,991,null,38730,null,4223,null,39614,null,4348,null,26845,null,14374,null,17132,null,692,null,16277,null,727,null,21054,null,1005,null,13258,null,677,null,36773,null,5305,null,38053,null,6306,null,29137,null,6693,null,0400000US28,Mississippi,28
27721,null,592,null,32558,null,869,null,30226,null,631,null,31976,null,677,null,22252,null,993,null,48433,null,2133,null,49120,null,2194,null,39997,null,5222,null,23917,null,606,null,21810,null,428,null,27937,null,1189,null,17494,null,518,null,42813,null,3384,null,43047,null,3601,null,41842,null,6287,null,0400000US29,Missouri,29
25495,null,772,null,28652,null,1959,null,26124,null,1312,null,27373,null,1922,null,22613,null,1901,null,46763,null,4594,null,47245,null,4311,null,33625,null,18636,null,22235,null,918,null,20568,null,811,null,23203,null,2008,null,18432,null,1174,null,46226,null,6591,null,48430,null,4669,null,34654,null,13092,null,0400000US30,Montana,30
27602,null,960,null,31686,null,952,null,28408,null,1340,null,29686,null,1597,null,24289,null,2234,null,51756,null,3285,null,51939,null,3364,null,46274,null,13567,null,23770,null,1024,null,21569,null,776,null,27573,null,2070,null,17514,null,715,null,45972,null,3846,null,47468,null,4601,null,30164,null,11469,null,0400000US31,Nebraska,31
38908,null,1144,null,43407,null,2786,null,37198,null,1489,null,40974,null,1097,null,21204,null,2471,null,71027,null,4800,null,72852,null,4556,null,58237,null,11745,null,33262,null,1665,null,29330,null,1553,null,34129,null,2731,null,20966,null,1199,null,61355,null,3393,null,63270,null,4212,null,46543,null,13091,null,0400000US32,Nevada,32
36033,null,1514,null,41733,null,2333,null,35804,null,2031,null,37143,null,2701,null,29311,null,3856,null,67103,null,5343,null,67582,null,5507,null,54667,null,19081,null,30365,null,2014,null,24560,null,1505,null,34021,null,3643,null,18292,null,1019,null,60168,null,4555,null,61238,null,4019,null,45060,null,19588,null,0400000US33,New Hampshire,33
40358,null,655,null,50289,null,783,null,44216,null,1566,null,50174,null,958,null,27175,null,1444,null,81449,null,3899,null,83101,null,4264,null,54954,null,13866,null,32278,null,781,null,29416,null,788,null,42061,null,851,null,20264,null,798,null,72854,null,4237,null,74491,null,4269,null,58371,null,13540,null,0400000US34,New Jersey,34
28046,null,1336,null,30933,null,1219,null,28306,null,1760,null,30645,null,1691,null,20444,null,3216,null,44133,null,7667,null,43096,null,7760,null,55050,null,19474,null,24951,null,1284,null,22318,null,1191,null,27696,null,2520,null,17433,null,1463,null,47628,null,6065,null,47741,null,5973,null,43590,null,32819,null,0400000US35,New Mexico,35
35576,null,496,null,41935,null,602,null,36449,null,738,null,41339,null,664,null,23511,null,726,null,69373,null,2630,null,70017,null,2644,null,61328,null,11355,null,30269,null,511,null,26328,null,469,null,37594,null,1114,null,18459,null,369,null,65677,null,1930,null,67560,null,1932,null,47326,null,4185,null,0400000US36,New York,36
28820,null,557,null,33285,null,1054,null,30150,null,640,null,31752,null,667,null,20727,null,1094,null,49846,null,1816,null,50141,null,1861,null,42744,null,6105,null,24769,null,562,null,22322,null,496,null,28930,null,971,null,15922,null,406,null,48778,null,2071,null,49274,null,2183,null,39168,null,3980,null,0400000US37,North Carolina,37
26635,null,984,null,31938,null,1661,null,29240,null,1761,null,30785,null,1750,null,20417,null,3513,null,46011,null,7501,null,46100,null,7353,null,33672,null,42050,null,22031,null,1238,null,20050,null,1423,null,24098,null,1751,null,16780,null,1237,null,35056,null,6141,null,34995,null,6923,null,35353,null,12159,null,0400000US38,North Dakota,38
27673,null,450,null,33046,null,827,null,30457,null,558,null,32492,null,953,null,22368,null,830,null,52081,null,1474,null,52527,null,1771,null,40048,null,7021,null,23695,null,501,null,21856,null,424,null,27945,null,945,null,17943,null,328,null,45008,null,2739,null,45798,null,2471,null,35593,null,4019,null,0400000US39,Ohio,39
25185,null,588,null,29479,null,1254,null,27217,null,942,null,28989,null,1493,null,21662,null,1590,null,39596,null,3608,null,39332,null,3882,null,42859,null,9398,null,22115,null,767,null,20091,null,741,null,23432,null,1497,null,16933,null,639,null,41282,null,2457,null,41785,null,2615,null,34075,null,4713,null,0400000US40,Oklahoma,40
31419,null,531,null,36090,null,931,null,31830,null,1091,null,33990,null,1979,null,24398,null,1987,null,55110,null,3254,null,55910,null,4009,null,45455,null,14986,null,27455,null,875,null,23700,null,929,null,29386,null,1594,null,18764,null,567,null,49769,null,2583,null,50525,null,2281,null,43835,null,3671,null,0400000US41,Oregon,41
28878,null,515,null,35539,null,595,null,31854,null,540,null,35980,null,725,null,22137,null,720,null,56555,null,1997,null,57949,null,1707,null,41770,null,4430,null,23870,null,362,null,21589,null,326,null,29841,null,780,null,17257,null,269,null,51423,null,1397,null,52092,null,1523,null,44246,null,4125,null,0400000US42,Pennsylvania,42
31492,null,1238,null,39302,null,3254,null,33225,null,3503,null,37053,null,3243,null,22034,null,4688,null,64372,null,2803,null,64114,null,2619,null,76548,null,32821,null,25863,null,1701,null,21658,null,1381,null,31688,null,2058,null,16608,null,1415,null,54997,null,7225,null,54566,null,7383,null,101274,null,69380,null,0400000US44,Rhode Island,44
26241,null,660,null,31718,null,894,null,28739,null,1295,null,31158,null,1074,null,20735,null,1469,null,45575,null,2904,null,46866,null,3109,null,31213,null,7731,null,22173,null,585,null,20582,null,612,null,24125,null,1246,null,16556,null,989,null,42496,null,3749,null,43171,null,3851,null,38465,null,6321,null,0400000US45,South Carolina,45
26427,null,1081,null,30802,null,1271,null,27423,null,1606,null,30009,null,1611,null,20585,null,1833,null,52904,null,7603,null,54018,null,5332,null,23698,null,12196,null,22815,null,1332,null,20661,null,1225,null,24939,null,2183,null,16476,null,1269,null,43269,null,7863,null,43466,null,7766,null,34118,null,25852,null,0400000US46,South Dakota,46
25973,null,539,null,30791,null,681,null,27911,null,1060,null,30018,null,1076,null,21165,null,1216,null,45082,null,2016,null,45782,null,1974,null,29831,null,4654,null,22038,null,650,null,20483,null,710,null,26625,null,1205,null,16184,null,488,null,38869,null,2235,null,39064,null,2528,null,36764,null,6201,null,0400000US47,Tennessee,47
31247,null,289,null,36814,null,464,null,32692,null,804,null,35827,null,650,null,21857,null,837,null,55487,null,1880,null,56192,null,2063,null,43767,null,8620,null,26302,null,437,null,24015,null,500,null,30517,null,608,null,17264,null,326,null,48117,null,2316,null,49383,null,2486,null,40955,null,4077,null,0400000US48,Texas,48
34116,null,1691,null,41659,null,1160,null,36393,null,1372,null,38455,null,3251,null,27410,null,3502,null,59253,null,4808,null,58972,null,4959,null,61663,null,22319,null,26753,null,928,null,24343,null,1432,null,29499,null,2245,null,18093,null,1387,null,50404,null,5443,null,50635,null,5551,null,44255,null,24427,null,0400000US49,Utah,49
29808,null,1632,null,33510,null,2656,null,27750,null,1886,null,28599,null,2407,null,24465,null,4287,null,57408,null,7087,null,57808,null,6933,null,51295,null,50377,null,26504,null,1398,null,22548,null,1437,null,28263,null,3510,null,18637,null,1770,null,48815,null,5552,null,49664,null,5128,null,39188,null,14661,null,0400000US50,Vermont,50
37927,null,779,null,45164,null,1099,null,40772,null,779,null,43312,null,1367,null,28012,null,2113,null,69399,null,4925,null,70825,null,4940,null,56922,null,9105,null,32053,null,625,null,29202,null,857,null,38115,null,1563,null,19363,null,577,null,64984,null,4183,null,66492,null,3395,null,49818,null,10320,null,0400000US51,Virginia,51
36825,null,684,null,43026,null,1404,null,37141,null,981,null,40489,null,977,null,28071,null,1394,null,66933,null,3234,null,67408,null,4070,null,56810,null,4318,null,31856,null,783,null,27674,null,849,null,34418,null,1373,null,21919,null,635,null,58441,null,2946,null,57806,null,3222,null,70932,null,13046,null,0400000US53,Washington,53
20652,null,677,null,24477,null,1289,null,22261,null,1314,null,23558,null,2074,null,20226,null,1774,null,35857,null,3523,null,36050,null,3626,null,32037,null,14003,null,18248,null,722,null,17022,null,672,null,19688,null,1772,null,15898,null,679,null,35311,null,4077,null,34890,null,4052,null,38375,null,4773,null,0400000US54,West Virginia,54
30610,null,458,null,36511,null,779,null,32183,null,672,null,35473,null,869,null,23496,null,1004,null,55352,null,3085,null,55987,null,2971,null,40592,null,3818,null,25453,null,583,null,23128,null,532,null,29303,null,1179,null,18070,null,563,null,48054,null,2963,null,49144,null,3562,null,44179,null,6542,null,0400000US55,Wisconsin,55
31654,null,1605,null,34675,null,3516,null,32002,null,2806,null,35924,null,5272,null,20043,null,7170,null,52934,null,10087,null,53706,null,9714,null,27830,null,9796,null,27462,null,2496,null,23398,null,2233,null,30854,null,4994,null,18078,null,1974,null,55839,null,10711,null,56127,null,10303,null,39839,null,30617,null,0400000US56,Wyoming,56
9954,null,298,null,11755,null,439,null,10815,null,465,null,12236,null,681,null,8981,null,485,null,23664,null,1971,null,24328,null,2297,null,18025,null,5519,null,8802,null,336,null,8219,null,355,null,10431,null,650,null,7168,null,234,null,24449,null,4180,null,26054,null,4307,null,17907,null,4653,null,0400000US72,Puerto Rico,72
