B21001A_001E,B21001A_001EA,B21001A_001M,B21001A_001MA,B21001A_002E,B21001A_002EA,B21001A_002M,B21001A_002MA,B21001A_003E,B21001A_003EA,B21001A_003M,B21001A_003MA,B21001A_004E,B21001A_004EA,B21001A_004M,B21001A_004MA,B21001A_005E,B21001A_005EA,B21001A_005M,B21001A_005MA,B21001A_006E,B21001A_006EA,B21001A_006M,B21001A_006MA,B21001A_007E,B21001A_007EA,B21001A_007M,B21001A_007MA,B21001A_008E,B21001A_008EA,B21001A_008M,B21001A_008MA,B21001A_009E,B21001A_009EA,B21001A_009M,B21001A_009MA,B21001A_010E,B21001A_010EA,B21001A_010M,B21001A_010MA,B21001A_011E,B21001A_011EA,B21001A_011M,B21001A_011MA,B21001A_012E,B21001A_012EA,B21001A_012M,B21001A_012MA,B21001A_013E,B21001A_013EA,B21001A_013M,B21001A_013MA,B21001A_014E,B21001A_014EA,B21001A_014M,B21001A_014MA,B21001A_015E,B21001A_015EA,B21001A_015M,B21001A_015MA,B21001A_016E,B21001A_016EA,B21001A_016M,B21001A_016MA,B21001A_017E,B21001A_017EA,B21001A_017M,B21001A_017MA,B21001A_018E,B21001A_018EA,B21001A_018M,B21001A_018MA,B21001A_019E,B21001A_019EA,B21001A_019M,B21001A_019MA,B21001A_020E,B21001A_020EA,B21001A_020M,B21001A_020MA,B21001A_021E,B21001A_021EA,B21001A_021M,B21001A_021MA,B21001A_022E,B21001A_022EA,B21001A_022M,B21001A_022MA,B21001A_023E,B21001A_023EA,B21001A_023M,B21001A_023MA,B21001A_024E,B21001A_024EA,B21001A_024M,B21001A_024MA,B21001A_025E,B21001A_025EA,B21001A_025M,B21001A_025MA,B21001A_026E,B21001A_026EA,B21001A_026M,B21001A_026MA,B21001A_027E,B21001A_027EA,B21001A_027M,B21001A_027MA,B21001A_028E,B21001A_028EA,B21001A_028M,B21001A_028MA,B21001A_029E,B21001A_029EA,B21001A_029M,B21001A_029MA,B21001A_030E,B21001A_030EA,B21001A_030M,B21001A_030MA,B21001A_031E,B21001A_031EA,B21001A_031M,B21001A_031MA,B21001A_032E,B21001A_032EA,B21001A_032M,B21001A_032MA,B21001A_033E,B21001A_033EA,B21001A_033M,B21001A_033MA,GEO_ID,NAME,state
7483533,null,4662,null,3605355,null,3579,null,1045217,null,2183,null,45947,null,3668,null,999270,null,4346,null,1399260,null,2036,null,178944,null,6827,null,1220316,null,7203,null,573694,null,936,null,214752,null,4425,null,358942,null,4600,null,330218,null,829,null,147708,null,3763,null,182510,null,3721,null,256966,null,623,null,185724,null,2804,null,71242,null,3028,null,3878178,null,2545,null,1030005,null,1723,null,8539,null,1572,null,1021466,null,2519,null,1421218,null,1987,null,21997,null,2186,null,1399221,null,2968,null,602417,null,811,null,6120,null,1239,null,596297,null,1375,null,389466,null,670,null,2636,null,660,null,386830,null,964,null,435072,null,745,null,6185,null,1194,null,428887,null,1490,null,0400000US39,Ohio,39
2128254,null,5054,null,1028343,null,3562,null,311818,null,2406,null,17476,null,2202,null,294342,null,3096,null,373944,null,2396,null,58005,null,3646,null,315939,null,4258,null,162279,null,883,null,67953,null,2430,null,94326,null,2540,null,102323,null,646,null,48976,null,1737,null,53347,null,1822,null,77979,null,447,null,55244,null,1650,null,22735,null,1567,null,1099911,null,2462,null,302725,null,1926,null,2996,null,1035,null,299729,null,2200,null,380306,null,1728,null,8478,null,1242,null,371828,null,2086,null,173159,null,670,null,2280,null,711,null,170879,null,1030,null,117565,null,1499,null,1283,null,396,null,116282,null,1585,null,126156,null,1454,null,1452,null,484,null,124704,null,1520,null,0400000US40,Oklahoma,40
2584851,null,5894,null,1264601,null,4301,null,372390,null,3400,null,17120,null,2501,null,355270,null,4342,null,466902,null,2335,null,70358,null,3928,null,396544,null,4503,null,215746,null,951,null,90266,null,2658,null,125480,null,2665,null,115611,null,2076,null,59083,null,2563,null,56528,null,2755,null,93952,null,2273,null,69128,null,1960,null,24824,null,3205,null,1320250,null,3090,null,358220,null,2280,null,3746,null,1189,null,354474,null,2475,null,470299,null,1836,null,9432,null,1437,null,460867,null,2272,null,225299,null,966,null,2967,null,903,null,222332,null,1513,null,129023,null,925,null,1475,null,476,null,127548,null,1011,null,137409,null,760,null,3184,null,825,null,134225,null,1059,null,0400000US41,Oregon,41
8276170,null,8425,null,3974300,null,5694,null,1080963,null,3318,null,46882,null,3502,null,1034081,null,5254,null,1529400,null,3360,null,167380,null,5232,null,1362020,null,5386,null,645525,null,1205,null,235377,null,4913,null,410148,null,5220,null,381064,null,896,null,187053,null,3621,null,194011,null,3701,null,337348,null,755,null,242854,null,3607,null,94494,null,3642,null,4301870,null,4299,null,1056457,null,2566,null,6483,null,1323,null,1049974,null,2829,null,1541956,null,2542,null,20100,null,1859,null,1521856,null,3062,null,677838,null,1299,null,5557,null,1116,null,672281,null,1644,null,449044,null,794,null,3516,null,765,null,445528,null,1088,null,576575,null,758,null,9427,null,1172,null,567148,null,1360,null,0400000US42,Pennsylvania,42
699096,null,5771,null,330657,null,4238,null,93408,null,3797,null,4291,null,1349,null,89117,null,3945,null,127637,null,1542,null,15782,null,2033,null,111855,null,2313,null,53681,null,727,null,19138,null,1820,null,34543,null,1864,null,29346,null,351,null,14725,null,1070,null,14621,null,1035,null,26585,null,337,null,19505,null,1088,null,7080,null,1048,null,368439,null,2439,null,95771,null,1553,null,408,null,291,null,95363,null,1581,null,134420,null,1292,null,1974,null,699,null,132446,null,1526,null,56127,null,576,null,436,null,302,null,55691,null,640,null,35165,null,427,null,118,null,140,null,35047,null,457,null,46956,null,471,null,357,null,227,null,46599,null,515,null,0400000US44,Rhode Island,44
2351954,null,4143,null,1134685,null,3517,null,316258,null,3014,null,16950,null,2315,null,299308,null,3834,null,423598,null,2033,null,63896,null,3461,null,359702,null,3613,null,193736,null,1289,null,81276,null,3274,null,112460,null,3318,null,119072,null,706,null,59312,null,2329,null,59760,null,2357,null,82021,null,694,null,61230,null,1870,null,20791,null,1949,null,1217269,null,2001,null,312758,null,1904,null,2158,null,835,null,310600,null,2180,null,431395,null,1473,null,9865,null,1731,null,421530,null,2278,null,208425,null,688,null,2209,null,696,null,206216,null,1022,null,134327,null,724,null,1383,null,560,null,132944,null,822,null,130364,null,882,null,1833,null,650,null,128531,null,1048,null,0400000US45,South Carolina,45
541473,null,2116,null,265486,null,1654,null,76686,null,1277,null,3866,null,1133,null,72820,null,1426,null,96893,null,1226,null,12944,null,1503,null,83949,null,2001,null,43949,null,474,null,16756,null,1256,null,27193,null,1185,null,25153,null,592,null,12471,null,1185,null,12682,null,1052,null,22805,null,538,null,15466,null,965,null,7339,null,791,null,275987,null,926,null,74876,null,1227,null,747,null,420,null,74129,null,1327,null,95396,null,960,null,1609,null,429,null,93787,null,1070,null,42924,null,201,null,518,null,287,null,42406,null,354,null,27334,null,194,null,245,null,228,null,27089,null,282,null,35457,null,216,null,535,null,338,null,34922,null,391,null,0400000US46,South Dakota,46
3839382,null,4847,null,1849843,null,3806,null,529361,null,3033,null,25689,null,2699,null,503672,null,3733,null,710122,null,2814,null,95981,null,4995,null,614141,null,5949,null,304343,null,953,null,120268,null,4215,null,184075,null,4383,null,183359,null,954,null,82139,null,3540,null,101220,null,3566,null,122658,null,577,null,81816,null,2236,null,40842,null,2378,null,1989539,null,2199,null,526193,null,1760,null,4400,null,1093,null,521793,null,2316,null,724376,null,1433,null,10850,null,1697,null,713526,null,1965,null,322476,null,967,null,3903,null,968,null,318573,null,1327,null,210644,null,1678,null,2518,null,672,null,208126,null,1758,null,205850,null,1627,null,1709,null,464,null,204141,null,1596,null,0400000US47,Tennessee,47
13146018,null,28044,null,6455561,null,17642,null,2145068,null,14317,null,106428,null,5691,null,2038640,null,14433,null,2498739,null,9188,null,311985,null,8911,null,2186754,null,12669,null,917352,null,4068,null,326185,null,6242,null,591167,null,7382,null,514289,null,2988,null,236605,null,5077,null,277684,null,5355,null,380113,null,2438,null,260152,null,4097,null,119961,null,4249,null,6690457,null,15726,null,2047682,null,9722,null,17737,null,2850,null,2029945,null,9799,null,2485828,null,9396,null,39369,null,3126,null,2446459,null,9839,null,965976,null,4462,null,11444,null,1554,null,954532,null,4561,null,593223,null,3845,null,5321,null,1152,null,587902,null,4081,null,597748,null,4176,null,10593,null,1829,null,587155,null,4654,null,0400000US48,Texas,48
1725843,null,5455,null,856487,null,3934,null,353495,null,2952,null,11106,null,2017,null,342389,null,3848,null,293019,null,1819,null,26941,null,2366,null,266078,null,3001,null,104222,null,649,null,32490,null,1923,null,71732,null,1882,null,59274,null,407,null,26327,null,1734,null,32947,null,1749,null,46477,null,345,null,34172,null,1076,null,12305,null,1135,null,869356,null,2318,null,340410,null,1940,null,1293,null,596,null,339117,null,2071,null,292405,null,1212,null,3316,null,760,null,289089,null,1430,null,107300,null,570,null,1149,null,696,null,106151,null,878,null,65898,null,525,null,439,null,278,null,65459,null,659,null,63343,null,463,null,1647,null,499,null,61696,null,670,null,0400000US49,Utah,49
475159,null,767,null,230426,null,749,null,63221,null,502,null,2051,null,633,null,61170,null,784,null,89593,null,501,null,12125,null,1313,null,77468,null,1489,null,40782,null,484,null,13803,null,1221,null,26979,null,1246,null,21372,null,3,null,10375,null,859,null,10997,null,859,null,15458,null,160,null,10326,null,638,null,5132,null,627,null,244733,null,638,null,62008,null,376,null,369,null,247,null,61639,null,482,null,92832,null,363,null,1519,null,491,null,91313,null,651,null,41536,null,231,null,511,null,228,null,41025,null,344,null,23487,null,148,null,235,null,142,null,23252,null,207,null,24870,null,235,null,583,null,353,null,24287,null,447,null,0400000US50,Vermont,50
4208653,null,9662,null,2019778,null,6700,null,577661,null,5808,null,38031,null,3208,null,539630,null,5649,null,788507,null,4120,null,137196,null,5503,null,651311,null,6794,null,331530,null,1412,null,133476,null,4029,null,198054,null,4003,null,191064,null,1071,null,97432,null,3373,null,93632,null,3383,null,131016,null,968,null,97480,null,2505,null,33536,null,2404,null,2188875,null,5194,null,581699,null,4064,null,10503,null,1556,null,571196,null,4222,null,825636,null,2947,null,27355,null,2205,null,798281,null,3672,null,349397,null,1329,null,6376,null,992,null,343021,null,1692,null,215912,null,1383,null,1935,null,678,null,213977,null,1631,null,216231,null,1152,null,3716,null,902,null,212515,null,1386,null,0400000US51,Virginia,51
4079103,null,9111,null,1991602,null,6723,null,568078,null,4936,null,28910,null,2849,null,539168,null,5958,null,779118,null,3683,null,131836,null,6039,null,647282,null,7290,null,333063,null,1418,null,141504,null,4398,null,191559,null,4396,null,177185,null,810,null,99005,null,3151,null,78180,null,3156,null,134158,null,677,null,100453,null,2125,null,33705,null,2320,null,2087501,null,4037,null,564759,null,3247,null,7052,null,1427,null,557707,null,3501,null,784670,null,2455,null,18845,null,2132,null,765825,null,3259,null,345283,null,1161,null,8383,null,1345,null,336900,null,1712,null,192407,null,749,null,3224,null,727,null,189183,null,1025,null,200382,null,742,null,4110,null,800,null,196272,null,1094,null,0400000US53,Washington,53
1353708,null,2226,null,649431,null,1751,null,179786,null,1589,null,11655,null,1544,null,168131,null,2273,null,238764,null,1638,null,33578,null,3072,null,205186,null,3054,null,113660,null,453,null,45105,null,2322,null,68555,null,2426,null,67721,null,489,null,31857,null,1859,null,35864,null,1818,null,49500,null,196,null,34559,null,1414,null,14941,null,1401,null,704277,null,1164,null,179264,null,1160,null,1198,null,444,null,178066,null,1283,null,249490,null,1134,null,4150,null,1205,null,245340,null,1689,null,117473,null,371,null,1100,null,534,null,116373,null,625,null,77227,null,269,null,343,null,215,null,76884,null,347,null,80823,null,382,null,1450,null,509,null,79373,null,663,null,0400000US54,West Virginia,54
3894420,null,4311,null,1916770,null,2947,null,553960,null,2322,null,20777,null,2293,null,533183,null,3441,null,752117,null,1735,null,89025,null,2982,null,663092,null,3402,null,303722,null,655,null,108618,null,3512,null,195104,null,3362,null,169246,null,407,null,82349,null,2519,null,86897,null,2577,null,137725,null,276,null,91764,null,2013,null,45961,null,1973,null,1977650,null,2373,null,528224,null,1761,null,3668,null,943,null,524556,null,1974,null,736679,null,1511,null,11005,null,1334,null,725674,null,1928,null,303019,null,731,null,3141,null,679,null,299878,null,1031,null,189183,null,370,null,2002,null,570,null,187181,null,667,null,220545,null,438,null,3786,null,791,null,216759,null,922,null,0400000US55,Wisconsin,55
375416,null,1538,null,188200,null,1331,null,59281,null,945,null,4574,null,1230,null,54707,null,1592,null,68410,null,736,null,10841,null,1386,null,57569,null,1481,null,31792,null,498,null,13218,null,1396,null,18574,null,1507,null,16686,null,501,null,8273,null,850,null,8413,null,850,null,12031,null,480,null,8170,null,761,null,3861,null,660,null,187216,null,950,null,54652,null,913,null,648,null,338,null,54004,null,989,null,68659,null,943,null,1223,null,483,null,67436,null,1019,null,29758,null,413,null,260,null,196,null,29498,null,466,null,17386,null,341,null,304,null,201,null,17082,null,398,null,16761,null,378,null,221,null,204,null,16540,null,460,null,0400000US56,Wyoming,56
2256368,null,15678,null,1040706,null,8774,null,341828,null,5806,null,5354,null,1407,null,336474,null,5952,null,359151,null,4528,null,20029,null,2319,null,339122,null,4706,null,152089,null,2975,null,20949,null,1944,null,131140,null,3282,null,108559,null,2097,null,23992,null,2208,null,84567,null,3057,null,79079,null,1667,null,25778,null,1904,null,53301,null,1923,null,1215662,null,9290,null,358125,null,5873,null,674,null,513,null,357451,null,5831,null,421182,null,4875,null,1302,null,560,null,419880,null,4832,null,188684,null,2950,null,505,null,291,null,188179,null,3016,null,134521,null,2082,null,307,null,219,null,134214,null,2127,null,113150,null,2271,null,393,null,234,null,112757,null,2298,null,0400000US72,Puerto Rico,72
