C06007_001E,C06007_001EA,C06007_001M,C06007_001MA,C06007_002E,C06007_002EA,C06007_002M,C06007_002MA,C06007_003E,C06007_003EA,C06007_003M,C06007_003MA,C06007_004E,C06007_004EA,C06007_004M,C06007_004MA,C06007_005E,C06007_005EA,C06007_005M,C06007_005MA,C06007_006E,C06007_006EA,C06007_006M,C06007_006MA,C06007_007E,C06007_007EA,C06007_007M,C06007_007MA,C06007_008E,C06007_008EA,C06007_008M,C06007_008MA,C06007_009E,C06007_009EA,C06007_009M,C06007_009MA,C06007_010E,C06007_010EA,C06007_010M,C06007_010MA,C06007_011E,C06007_011EA,C06007_011M,C06007_011MA,C06007_012E,C06007_012EA,C06007_012M,C06007_012MA,C06007_013E,C06007_013EA,C06007_013M,C06007_013MA,C06007_014E,C06007_014EA,C06007_014M,C06007_014MA,C06007_015E,C06007_015EA,C06007_015M,C06007_015MA,C06007_016E,C06007_016EA,C06007_016M,C06007_016MA,C06007_017E,C06007_017EA,C06007_017M,C06007_017MA,C06007_018E,C06007_018EA,C06007_018M,C06007_018MA,C06007_019E,C06007_019EA,C06007_019M,C06007_019MA,C06007_020E,C06007_020EA,C06007_020M,C06007_020MA,C06007_021E,C06007_021EA,C06007_021M,C06007_021MA,C06007_022E,C06007_022EA,C06007_022M,C06007_022MA,C06007_023E,C06007_023EA,C06007_023M,C06007_023MA,C06007_024E,C06007_024EA,C06007_024M,C06007_024MA,C06007_025E,C06007_025EA,C06007_025M,C06007_025MA,GEO_ID,NAME,state
1402689,null,1725,null,1260634,null,6998,null,142055,null,6784,null,82654,null,5499,null,59401,null,4400,null,612077,null,9598,null,576550,null,9679,null,35527,null,2658,null,29567,null,2389,null,5960,null,1305,null,686997,null,9189,null,651612,null,9041,null,35385,null,3057,null,29131,null,2641,null,6254,null,1349,null,14715,null,2143,null,12754,null,1999,null,1961,null,769,null,1454,null,696,null,507,null,403,null,88900,null,5949,null,19718,null,2442,null,69182,null,5534,null,22502,null,3652,null,46680,null,4252,null,0400000US16,Idaho,16
12007133,null,2073,null,9382810,null,28787,null,2624323,null,28557,null,1448814,null,24900,null,1175509,null,23300,null,7797813,null,28060,null,7002957,null,31218,null,794856,null,16261,null,662352,null,16348,null,132504,null,6735,null,2310911,null,22383,null,2150043,null,19145,null,160868,null,7654,null,127038,null,6964,null,33830,null,3548,null,126028,null,6434,null,50909,null,4001,null,75119,null,5426,null,44913,null,3967,null,30206,null,3285,null,1772381,null,23407,null,178901,null,8106,null,1593480,null,24101,null,614511,null,13545,null,978969,null,20851,null,0400000US17,Illinois,17
5933181,null,2147,null,5506038,null,9002,null,427143,null,9013,null,254203,null,9248,null,172940,null,7139,null,3970796,null,21089,null,3838059,null,20780,null,132737,null,7206,null,100964,null,6877,null,31773,null,3327,null,1673929,null,20124,null,1596199,null,19822,null,77730,null,4098,null,62761,null,3927,null,14969,null,1944,null,36183,null,3292,null,25662,null,2677,null,10521,null,1786,null,7006,null,1452,null,3515,null,811,null,252273,null,7913,null,46118,null,3062,null,206155,null,7081,null,83472,null,5360,null,122683,null,5963,null,0400000US18,Indiana,18
2803768,null,1898,null,2623269,null,6553,null,180499,null,6606,null,106528,null,5644,null,73971,null,4414,null,2019125,null,11954,null,1966301,null,12429,null,52824,null,3698,null,41256,null,3270,null,11568,null,1486,null,659252,null,11434,null,626821,null,11280,null,32431,null,2795,null,26751,null,2721,null,5680,null,1101,null,14441,null,2003,null,10670,null,1514,null,3771,null,1128,null,2096,null,749,null,1675,null,818,null,110950,null,5039,null,19477,null,1925,null,91473,null,4784,null,36425,null,3298,null,55048,null,4080,null,0400000US19,Iowa,19
2599846,null,1983,null,2343074,null,8906,null,256772,null,8777,null,149000,null,7958,null,107772,null,4956,null,1491284,null,13446,null,1426986,null,14111,null,64298,null,4846,null,53251,null,5008,null,11047,null,1740,null,923551,null,11963,null,874267,null,12403,null,49284,null,4298,null,41035,null,4025,null,8249,null,1460,null,22582,null,2157,null,19078,null,2169,null,3504,null,902,null,2606,null,821,null,898,null,429,null,162429,null,5640,null,22743,null,2457,null,139686,null,5405,null,52108,null,3931,null,87578,null,4388,null,0400000US20,Kansas,20
3986609,null,2455,null,3817918,null,8098,null,168691,null,7896,null,94658,null,6173,null,74033,null,5731,null,2794313,null,16314,null,2756388,null,16443,null,37925,null,3656,null,26058,null,2887,null,11867,null,2028,null,1051382,null,16290,null,1018743,null,15599,null,32639,null,3604,null,24238,null,2776,null,8401,null,1550,null,24051,null,2857,null,19895,null,2453,null,4156,null,1221,null,3048,null,1083,null,1108,null,671,null,116863,null,6160,null,22892,null,3075,null,93971,null,5439,null,41314,null,3915,null,52657,null,4398,null,0400000US21,Kentucky,21
4102457,null,2195,null,3769415,null,9069,null,333042,null,9028,null,225269,null,8731,null,107773,null,5618,null,3227737,null,17691,null,3052564,null,18381,null,175173,null,6675,null,142889,null,6309,null,32284,null,2937,null,717363,null,17977,null,677405,null,17112,null,39958,null,3584,null,30930,null,3119,null,9028,null,2121,null,23427,null,2568,null,15562,null,1989,null,7865,null,1735,null,5732,null,1286,null,2133,null,905,null,133930,null,6840,null,23884,null,2532,null,110046,null,6652,null,45718,null,4498,null,64328,null,4999,null,0400000US22,Louisiana,22
1245193,null,1143,null,1156293,null,5329,null,88900,null,5295,null,67511,null,4665,null,21389,null,2054,null,781219,null,8821,null,736186,null,9230,null,45033,null,3234,null,36713,null,2868,null,8320,null,1184,null,410796,null,9392,null,391913,null,9619,null,18883,null,2240,null,15871,null,2216,null,3012,null,906,null,14486,null,2029,null,10431,null,1844,null,4055,null,1080,null,2941,null,905,null,1114,null,635,null,38692,null,3112,null,17763,null,2070,null,20929,null,2561,null,11986,null,1956,null,8943,null,1418,null,0400000US23,Maine,23
5261641,null,1456,null,4467209,null,15502,null,794432,null,15288,null,485690,null,15595,null,308742,null,10664,null,2427815,null,21115,null,2310210,null,21069,null,117605,null,6196,null,95978,null,6080,null,21627,null,2698,null,2071052,null,19979,null,1951465,null,19114,null,119587,null,7200,null,97509,null,6514,null,22078,null,2794,null,71978,null,4248,null,46770,null,3432,null,25208,null,3216,null,18659,null,2469,null,6549,null,1565,null,690796,null,13028,null,158764,null,8869,null,532032,null,11368,null,273544,null,9885,null,258488,null,9532,null,0400000US24,Maryland,24
6116518,null,1081,null,4832030,null,21755,null,1284488,null,21558,null,761777,null,17452,null,522711,null,16292,null,3779457,null,22890,null,3470997,null,23323,null,308460,null,8656,null,267431,null,7988,null,41029,null,3772,null,1257450,null,18675,null,1143237,null,17766,null,114213,null,6414,null,98231,null,6226,null,15982,null,2486,null,148583,null,7061,null,42859,null,3492,null,105724,null,5917,null,50462,null,4223,null,55262,null,4962,null,931028,null,18128,null,174937,null,8337,null,756091,null,18261,null,345653,null,11891,null,410438,null,14990,null,0400000US25,Massachusetts,25
9379127,null,2110,null,8551326,null,19005,null,827801,null,18813,null,517839,null,13785,null,309962,null,13386,null,7045321,null,21148,null,6787409,null,22847,null,257912,null,10569,null,211974,null,9119,null,45938,null,3504,null,1691430,null,20916,null,1600044,null,20122,null,91386,null,4598,null,73452,null,4353,null,17934,null,1991,null,65266,null,5268,null,39925,null,3292,null,25341,null,3727,null,17197,null,3087,null,8144,null,1683,null,577110,null,14142,null,123948,null,5333,null,453162,null,13584,null,215216,null,8477,null,237946,null,11635,null,0400000US26,Michigan,26
4865059,null,1774,null,4395275,null,11753,null,469784,null,11944,null,270939,null,9145,null,198845,null,8439,null,3296584,null,15930,null,3166577,null,16738,null,130007,null,5981,null,97690,null,5220,null,32317,null,3372,null,1205419,null,14203,null,1136916,null,14299,null,68503,null,3940,null,52215,null,3274,null,16288,null,2019,null,27634,null,2581,null,20754,null,2119,null,6880,null,1279,null,4795,null,944,null,2085,null,757,null,335422,null,10254,null,71028,null,5380,null,264394,null,10057,null,116239,null,6385,null,148155,null,7740,null,0400000US27,Minnesota,27
2722890,null,2147,null,2625467,null,6340,null,97423,null,6439,null,57162,null,4493,null,40261,null,4379,null,1922257,null,14140,null,1895113,null,14264,null,27144,null,3105,null,20310,null,2685,null,6834,null,1433,null,723990,null,13910,null,704011,null,13737,null,19979,null,2360,null,15999,null,2132,null,3980,null,982,null,17082,null,2261,null,13113,null,1807,null,3969,null,1417,null,2904,null,1239,null,1065,null,687,null,59561,null,5688,null,13230,null,2328,null,46331,null,5046,null,17949,null,2766,null,28382,null,3766,null,0400000US28,Mississippi,28
5512995,null,1898,null,5206590,null,10077,null,306405,null,9818,null,180550,null,7429,null,125855,null,7305,null,3570534,null,21231,null,3495588,null,21166,null,74946,null,4941,null,57381,null,4235,null,17565,null,2185,null,1694748,null,18791,null,1638085,null,18163,null,56663,null,3879,null,47466,null,3733,null,9197,null,1545,null,34608,null,3252,null,27401,null,2787,null,7207,null,1893,null,5344,null,1497,null,1863,null,763,null,213105,null,9282,null,45516,null,4462,null,167589,null,7933,null,70359,null,4906,null,97230,null,6434,null,0400000US29,Missouri,29
905840,null,1307,null,863602,null,3473,null,42238,null,3590,null,32779,null,3124,null,9459,null,1710,null,473238,null,8151,null,454204,null,8245,null,19034,null,2559,null,16360,null,2299,null,2674,null,1230,null,403194,null,7816,null,391176,null,7959,null,12018,null,1639,null,10156,null,1480,null,1862,null,729,null,8296,null,1796,null,7295,null,1587,null,1001,null,755,null,215,null,194,null,786,null,742,null,21112,null,2326,null,10927,null,1778,null,10185,null,1589,null,6048,null,1222,null,4137,null,1016,null,0400000US30,Montana,30
1652677,null,1267,null,1501708,null,6509,null,150969,null,6515,null,82652,null,5589,null,68317,null,4248,null,1057675,null,9801,null,1018636,null,10106,null,39039,null,3576,null,31015,null,3191,null,8024,null,1366,null,486957,null,9440,null,461614,null,9380,null,25343,null,3031,null,20761,null,2743,null,4582,null,1143,null,11275,null,1805,null,9182,null,1605,null,2093,null,789,null,1242,null,574,null,851,null,578,null,96770,null,5100,null,12276,null,1948,null,84494,null,4957,null,29634,null,3660,null,54860,null,3382,null,0400000US31,Nebraska,31
2401766,null,1199,null,1730625,null,14173,null,671141,null,14001,null,352970,null,11572,null,318171,null,9639,null,453958,null,13381,null,370739,null,12312,null,83219,null,5453,null,63682,null,5210,null,19537,null,2887,null,1422087,null,15968,null,1272608,null,14920,null,149479,null,7733,null,123934,null,6514,null,25545,null,3554,null,40032,null,3899,null,22939,null,2564,null,17093,null,3053,null,13321,null,2718,null,3772,null,1289,null,485689,null,11883,null,64339,null,4949,null,421350,null,12309,null,152033,null,7764,null,269317,null,9592,null,0400000US32,Nevada,32
1241116,null,745,null,1143040,null,6586,null,98076,null,6585,null,68594,null,5397,null,29482,null,3875,null,482401,null,11319,null,458531,null,10906,null,23870,null,2828,null,19909,null,2600,null,3961,null,931,null,678796,null,10994,null,654365,null,10899,null,24431,null,2740,null,20535,null,2836,null,3896,null,989,null,14864,null,2471,null,10378,null,1757,null,4486,null,1788,null,3354,null,1214,null,1132,null,825,null,65055,null,4692,null,19766,null,2098,null,45289,null,4758,null,24796,null,2915,null,20493,null,3514,null,0400000US33,New Hampshire,33
8125179,null,1169,null,5856883,null,20748,null,2268296,null,20662,null,1305803,null,18379,null,962493,null,19380,null,4084822,null,24413,null,3618332,null,23880,null,466490,null,10130,null,407406,null,10870,null,59084,null,4371,null,2119248,null,23199,null,1912799,null,22479,null,206449,null,7751,null,176698,null,7138,null,29751,null,3191,null,215667,null,10533,null,47210,null,4118,null,168457,null,9311,null,88387,null,6917,null,80070,null,5723,null,1705442,null,20209,null,278542,null,11463,null,1426900,null,18350,null,633312,null,12919,null,793588,null,17612,null,0400000US34,New Jersey,34
1837092,null,1767,null,1187200,null,14519,null,649892,null,14194,null,471458,null,10282,null,178434,null,10246,null,899156,null,14946,null,546446,null,16313,null,352710,null,9407,null,303186,null,9457,null,49524,null,3609,null,728475,null,11255,null,607463,null,9909,null,121012,null,6632,null,103900,null,6448,null,17112,null,2141,null,19524,null,2995,null,13306,null,2235,null,6218,null,1586,null,5255,null,1514,null,963,null,474,null,189937,null,10164,null,19985,null,2419,null,169952,null,10666,null,59117,null,5229,null,110835,null,8637,null,0400000US35,New Mexico,35
18285349,null,2243,null,12977510,null,37165,null,5307839,null,37675,null,2863897,null,39479,null,2443942,null,29977,null,11389456,null,37666,null,9783615,null,41127,null,1605841,null,23344,null,1340980,null,21509,null,264861,null,11461,null,2216149,null,25571,null,2037135,null,23593,null,179014,null,7991,null,146004,null,6858,null,33010,null,3174,null,465705,null,14074,null,117233,null,5786,null,348472,null,13437,null,180324,null,9033,null,168148,null,8188,null,4214039,null,35540,null,1039527,null,19777,null,3174512,null,29631,null,1196589,null,24407,null,1977923,null,26711,null,0400000US36,New York,36
8575899,null,3773,null,7737330,null,14137,null,838569,null,14241,null,431017,null,13090,null,407552,null,11177,null,4845369,null,25741,null,4710334,null,24578,null,135035,null,6859,null,94879,null,5818,null,40156,null,3981,null,3016402,null,25994,null,2868287,null,24300,null,148115,null,7358,null,122126,null,6936,null,25989,null,3682,null,81296,null,4456,null,55652,null,3764,null,25644,null,3124,null,19914,null,2769,null,5730,null,1447,null,632832,null,12848,null,103057,null,6357,null,529775,null,11349,null,194098,null,8759,null,335677,null,9640,null,0400000US37,North Carolina,37
600752,null,774,null,567863,null,3035,null,32889,null,2957,null,24204,null,2340,null,8685,null,1449,null,410651,null,5453,null,395233,null,5755,null,15418,null,1604,null,12387,null,1327,null,3031,null,676,null,171506,null,5793,null,163903,null,5885,null,7603,null,1390,null,6542,null,1192,null,1061,null,538,null,3763,null,801,null,3373,null,713,null,390,null,348,null,390,null,348,null,0,null,208,null,14832,null,2309,null,5354,null,1149,null,9478,null,1970,null,4885,null,1439,null,4593,null,1109,null,0400000US38,North Dakota,38
10739072,null,2800,null,10095739,null,14922,null,643333,null,15252,null,407835,null,11097,null,235498,null,10307,null,7926024,null,27347,null,7708377,null,27727,null,217647,null,9327,null,165448,null,8018,null,52199,null,4872,null,2319799,null,27181,null,2239943,null,26581,null,79856,null,5034,null,63356,null,4717,null,16500,null,2135,null,73234,null,4128,null,43060,null,3515,null,30174,null,3227,null,17432,null,2042,null,12742,null,2013,null,420015,null,11851,null,104359,null,5745,null,315656,null,10032,null,161599,null,6710,null,154057,null,7379,null,0400000US39,Ohio,39
3379963,null,1940,null,3095261,null,8101,null,284702,null,8170,null,167310,null,6703,null,117392,null,4386,null,2004734,null,15519,null,1941020,null,16031,null,63714,null,4332,null,51554,null,3717,null,12160,null,2210,null,1161693,null,14784,null,1103125,null,14306,null,58568,null,4352,null,49417,null,4108,null,9151,null,1452,null,32333,null,2851,null,25171,null,2526,null,7162,null,1541,null,5294,null,1332,null,1868,null,863,null,181203,null,6940,null,25945,null,2799,null,155258,null,6577,null,61045,null,4787,null,94213,null,4310,null,0400000US40,Oklahoma,40
3548439,null,1939,null,3050815,null,14158,null,497624,null,14278,null,277839,null,12135,null,219785,null,9361,null,1531299,null,15869,null,1427550,null,16751,null,103749,null,6671,null,81122,null,6027,null,22627,null,2684,null,1620179,null,17490,null,1530163,null,16747,null,90016,null,5394,null,77946,null,4976,null,12070,null,1939,null,34048,null,3094,null,26689,null,2972,null,7359,null,1384,null,6267,null,1276,null,1092,null,460,null,362913,null,10995,null,66413,null,4451,null,296500,null,10704,null,112504,null,7544,null,183996,null,8396,null,0400000US41,Oregon,41
11709565,null,1872,null,10607233,null,19946,null,1102332,null,19606,null,691682,null,16462,null,410650,null,13689,null,8653422,null,27309,null,8316018,null,28875,null,337404,null,11889,null,263429,null,11014,null,73975,null,4960,null,2223767,null,25161,null,2080208,null,24707,null,143559,null,8017,null,120001,null,7279,null,23558,null,3151,null,178477,null,7615,null,58808,null,3987,null,119669,null,6576,null,63168,null,5271,null,56501,null,4281,null,653899,null,14285,null,152199,null,6857,null,501700,null,12681,null,245084,null,9006,null,256616,null,10188,null,0400000US42,Pennsylvania,42
990203,null,948,null,791852,null,6956,null,198351,null,6776,null,113174,null,6732,null,85177,null,5371,null,566112,null,9154,null,515629,null,9037,null,50483,null,3987,null,43614,null,4000,null,6869,null,1189,null,275098,null,8915,null,250013,null,8176,null,25085,null,3666,null,20132,null,3144,null,4953,null,1464,null,21435,null,3050,null,6634,null,1360,null,14801,null,2721,null,7510,null,1562,null,7291,null,1953,null,127558,null,5466,null,19576,null,2917,null,107982,null,5083,null,41918,null,4102,null,66064,null,4907,null,0400000US44,Rhode Island,44
4179822,null,2397,null,3926883,null,9030,null,252939,null,8368,null,136611,null,6879,null,116328,null,5434,null,2438008,null,20408,null,2392345,null,20519,null,45663,null,3706,null,33612,null,3445,null,12051,null,2026,null,1513907,null,20431,null,1461404,null,19817,null,52503,null,3827,null,42299,null,3527,null,10204,null,1936,null,36148,null,3477,null,27024,null,3081,null,9124,null,1801,null,5902,null,1355,null,3222,null,1083,null,191759,null,7558,null,46110,null,4517,null,145649,null,5788,null,54798,null,4067,null,90851,null,4486,null,0400000US45,South Carolina,45
746145,null,1037,null,701520,null,3925,null,44625,null,3761,null,32029,null,3216,null,12596,null,2087,null,489930,null,7092,null,468589,null,7116,null,21341,null,2768,null,18136,null,2609,null,3205,null,813,null,237984,null,6791,null,225921,null,6598,null,12063,null,2368,null,9606,null,1848,null,2457,null,1208,null,3445,null,855,null,3086,null,796,null,359,null,251,null,290,null,221,null,69,null,108,null,14786,null,2490,null,3924,null,1155,null,10862,null,2197,null,3997,null,929,null,6865,null,1892,null,0400000US46,South Dakota,46
5800458,null,2221,null,5467647,null,12834,null,332811,null,12450,null,183295,null,9687,null,149516,null,7045,null,3497027,null,21561,null,3438021,null,23300,null,59006,null,4690,null,45779,null,4467,null,13227,null,1922,null,2017906,null,20304,null,1953404,null,20199,null,64502,null,5053,null,52578,null,4690,null,11924,null,1791,null,40761,null,4112,null,31901,null,3560,null,8860,null,2064,null,5350,null,1188,null,3510,null,1443,null,244764,null,9047,null,44321,null,4181,null,200443,null,8607,null,79588,null,5756,null,120855,null,6269,null,0400000US47,Tennessee,47
22314134,null,3786,null,14767091,null,39750,null,7547043,null,39613,null,4283085,null,39497,null,3263958,null,35566,null,12919102,null,47153,null,9577852,null,47294,null,3341250,null,32864,null,2611250,null,31364,null,730000,null,16724,null,5256036,null,36042,null,4699802,null,35735,null,556234,null,16176,null,448107,null,14590,null,108127,null,6051,null,281081,null,10616,null,159945,null,6861,null,121136,null,7238,null,85210,null,6037,null,35926,null,3576,null,3857915,null,36578,null,329492,null,11659,null,3528423,null,33913,null,1138518,null,23177,null,2389905,null,28046,null,0400000US48,Texas,48
2468046,null,1800,null,2122107,null,10724,null,345939,null,10294,null,208012,null,8418,null,137927,null,8078,null,1447031,null,14515,null,1362552,null,15219,null,84479,null,5585,null,69502,null,4913,null,14977,null,2297,null,771141,null,14129,null,703681,null,14437,null,67460,null,4803,null,55862,null,4663,null,11598,null,1792,null,25240,null,2528,null,20720,null,2372,null,4520,null,1082,null,3805,null,967,null,715,null,377,null,224634,null,8041,null,35154,null,3025,null,189480,null,7794,null,78843,null,5600,null,110637,null,6762,null,0400000US49,Utah,49
588192,null,734,null,557229,null,3140,null,30963,null,2987,null,22374,null,2638,null,8589,null,1472,null,295323,null,6096,null,288001,null,6226,null,7322,null,1289,null,5886,null,1208,null,1436,null,470,null,262285,null,5906,null,253395,null,6129,null,8890,null,1210,null,7623,null,1153,null,1267,null,444,null,6155,null,1039,null,4811,null,894,null,1344,null,504,null,1090,null,494,null,254,null,195,null,24429,null,2327,null,11022,null,1421,null,13407,null,1861,null,7775,null,1602,null,5632,null,1213,null,0400000US50,Vermont,50
