C17001_001E,C17001_001EA,C17001_001M,C17001_001MA,C17001_002E,C17001_002EA,C17001_002M,C17001_002MA,C17001_003E,C17001_003EA,C17001_003M,C17001_003MA,C17001_004E,C17001_004EA,C17001_004M,C17001_004MA,C17001_005E,C17001_005EA,C17001_005M,C17001_005MA,C17001_006E,C17001_006EA,C17001_006M,C17001_006MA,C17001_007E,C17001_007EA,C17001_007M,C17001_007MA,C17001_008E,C17001_008EA,C17001_008M,C17001_008MA,C17001_009E,C17001_009EA,C17001_009M,C17001_009MA,C17001_010E,C17001_010EA,C17001_010M,C17001_010MA,C17001_011E,C17001_011EA,C17001_011M,C17001_011MA,C17001_012E,C17001_012EA,C17001_012M,C17001_012MA,C17001_013E,C17001_013EA,C17001_013M,C17001_013MA,C17001_014E,C17001_014EA,C17001_014M,C17001_014MA,C17001_015E,C17001_015EA,C17001_015M,C17001_015MA,C17001_016E,C17001_016EA,C17001_016M,C17001_016MA,C17001_017E,C17001_017EA,C17001_017M,C17001_017MA,C17001_018E,C17001_018EA,C17001_018M,C17001_018MA,C17001_019E,C17001_019EA,C17001_019M,C17001_019MA,GEO_ID,NAME,state
4154968,null,2290,null,720586,null,21372,null,310280,null,11942,null,114979,null,5847,null,173371,null,7861,null,21930,null,2325,null,410306,null,12640,null,117721,null,6519,null,240544,null,7979,null,52041,null,2991,null,3434382,null,21185,null,1709610,null,13183,null,391884,null,6592,null,1111698,null,8319,null,206028,null,2858,null,1724772,null,12026,null,366615,null,6281,null,1100490,null,7731,null,257667,null,3336,null,0400000US21,Kentucky,21
4290038,null,2074,null,744218,null,23972,null,307794,null,12842,null,134106,null,7157,null,151582,null,8372,null,22106,null,2253,null,436424,null,14378,null,136688,null,6991,null,252657,null,9214,null,47079,null,2980,null,3545820,null,24207,null,1763652,null,14535,null,427026,null,7583,null,1144370,null,9144,null,192256,null,3069,null,1782168,null,14466,null,396747,null,6627,null,1135455,null,10603,null,249966,null,3464,null,0400000US22,Louisiana,22
1278878,null,1741,null,157553,null,8278,null,67467,null,4590,null,22371,null,2780,null,39787,null,2945,null,5309,null,907,null,90086,null,5263,null,19860,null,2359,null,57957,null,3448,null,12269,null,1270,null,1121325,null,8310,null,552287,null,4755,null,113072,null,2948,null,361652,null,3393,null,77563,null,1101,null,569038,null,5265,null,111991,null,2672,null,361042,null,3340,null,96005,null,1527,null,0400000US23,Maine,23
5496119,null,2301,null,442994,null,15596,null,191036,null,8708,null,71789,null,5876,null,103079,null,5859,null,16168,null,1811,null,251958,null,9431,null,63101,null,4864,null,151202,null,6402,null,37655,null,2961,null,5053125,null,15141,null,2455666,null,8864,null,604808,null,5995,null,1591311,null,6556,null,259547,null,2286,null,2597459,null,10426,null,583274,null,5180,null,1673883,null,8242,null,340302,null,3651,null,0400000US24,Maryland,24
6271556,null,2206,null,626670,null,19668,null,277255,null,10727,null,89315,null,5259,null,161100,null,9071,null,26840,null,2674,null,349415,null,12881,null,80145,null,4837,null,213602,null,9979,null,55668,null,3507,null,5644886,null,19376,null,2770892,null,12420,null,631709,null,5431,null,1827541,null,10435,null,311642,null,3454,null,2873994,null,11695,null,610952,null,4925,null,1845161,null,9135,null,417881,null,3585,null,0400000US25,Massachusetts,25
9769537,null,3132,null,1410276,null,24724,null,629318,null,13516,null,234112,null,8665,null,361665,null,9784,null,33541,null,2414,null,780958,null,14601,null,224191,null,7499,null,481661,null,10827,null,75106,null,3521,null,8359261,null,24118,null,4153674,null,13939,null,972790,null,7921,null,2674507,null,10192,null,506377,null,3175,null,4205587,null,14595,null,926992,null,7580,null,2637962,null,11868,null,640633,null,3762,null,0400000US26,Michigan,26
5090468,null,2327,null,490911,null,14694,null,221321,null,9093,null,72910,null,4915,null,132926,null,7153,null,15485,null,1386,null,269590,null,8974,null,67301,null,4246,null,165458,null,6124,null,36831,null,2210,null,4599557,null,14955,null,2309513,null,9781,null,556869,null,5387,null,1502912,null,8097,null,249732,null,2047,null,2290044,null,9266,null,536067,null,4986,null,1445626,null,6092,null,308351,null,2768,null,0400000US27,Minnesota,27
2838810,null,2080,null,601617,null,24259,null,256082,null,11887,null,116535,null,6928,null,121557,null,7594,null,17990,null,1924,null,345535,null,14453,null,112037,null,6997,null,192324,null,9264,null,41174,null,2939,null,2237193,null,24412,null,1117922,null,13155,null,272657,null,6380,null,719066,null,9501,null,126199,null,2413,null,1119271,null,16002,null,250661,null,8340,null,704885,null,10178,null,163725,null,3166,null,0400000US28,Mississippi,28
5738696,null,3819,null,768092,null,18921,null,332899,null,10718,null,132613,null,6517,null,181705,null,7580,null,18581,null,1551,null,435193,null,11787,null,126404,null,6371,null,257232,null,7218,null,51557,null,3787,null,4970604,null,19553,null,2461149,null,10296,null,580031,null,7148,null,1575861,null,7854,null,305257,null,2587,null,2509455,null,13551,null,553362,null,7124,null,1574238,null,8786,null,381855,null,4297,null,0400000US29,Missouri,29
942874,null,943,null,139707,null,8881,null,63311,null,4934,null,21011,null,2518,null,37810,null,3488,null,4490,null,972,null,76396,null,5398,null,24047,null,3153,null,45292,null,3161,null,7057,null,1190,null,803167,null,8885,null,404658,null,4824,null,88355,null,3059,null,261382,null,3653,null,54921,null,1088,null,398509,null,5619,null,85186,null,3179,null,250338,null,3606,null,62985,null,1501,null,0400000US30,Montana,30
1727276,null,2369,null,186727,null,9256,null,83942,null,5804,null,30887,null,3025,null,47091,null,4089,null,5964,null,821,null,102785,null,5419,null,27467,null,2706,null,59451,null,3670,null,15867,null,2131,null,1540549,null,9691,null,773816,null,6255,null,191773,null,3780,null,492159,null,4058,null,89884,null,1367,null,766733,null,5932,null,185299,null,3085,null,469665,null,3779,null,111769,null,2351,null,0400000US31,Nebraska,31
2566460,null,1806,null,290197,null,15922,null,134924,null,8408,null,48360,null,4726,null,74702,null,5401,null,11862,null,1900,null,155273,null,10053,null,50424,null,5794,null,91654,null,5434,null,13195,null,1805,null,2276263,null,16342,null,1166258,null,9886,null,290529,null,5731,null,751352,null,6004,null,124377,null,2227,null,1110005,null,9290,null,269589,null,5733,null,698747,null,5322,null,141669,null,2215,null,0400000US32,Nevada,32
1277397,null,1235,null,97158,null,7932,null,41855,null,4244,null,13332,null,2211,null,23733,null,3054,null,4790,null,1504,null,55303,null,5407,null,12546,null,2151,null,34385,null,3589,null,8372,null,1700,null,1180239,null,8033,null,588133,null,4909,null,133859,null,2408,null,389105,null,3186,null,65169,null,1597,null,592106,null,5811,null,128862,null,2759,null,382216,null,3813,null,81028,null,2004,null,0400000US33,New Hampshire,33
8504286,null,3080,null,741472,null,23119,null,313167,null,13204,null,128498,null,8009,null,159560,null,7787,null,25109,null,2456,null,428305,null,14868,null,124880,null,7186,null,241410,null,9527,null,62015,null,3558,null,7762814,null,22973,null,3837050,null,12805,null,909450,null,7262,null,2492492,null,8020,null,435108,null,3176,null,3925764,null,15247,null,863717,null,7102,null,2483000,null,10039,null,579047,null,3964,null,0400000US34,New Jersey,34
1941428,null,2538,null,332769,null,14316,null,146766,null,7708,null,57753,null,4870,null,76344,null,4386,null,12669,null,1373,null,186003,null,8610,null,61263,null,4812,null,103087,null,5067,null,21653,null,2284,null,1608659,null,14321,null,804063,null,8254,null,195606,null,4967,null,507472,null,4989,null,100985,null,1978,null,804596,null,8640,null,178081,null,4895,null,505731,null,5074,null,120784,null,2614,null,0400000US35,New Mexico,35
18964419,null,5908,null,2581491,null,39884,null,1130826,null,22930,null,427246,null,11850,null,611805,null,16808,null,91775,null,4054,null,1450665,null,23264,null,402094,null,10866,null,847525,null,15860,null,201046,null,6791,null,16382928,null,40189,null,8042013,null,23476,null,1794815,null,12470,null,5303468,null,18084,null,943730,null,4404,null,8340915,null,24942,null,1721209,null,11249,null,5366642,null,17241,null,1253064,null,7885,null,0400000US36,New York,36
8947541,null,3779,null,1301929,null,34042,null,561812,null,18006,null,221999,null,9704,null,305801,null,11039,null,34012,null,2370,null,740117,null,20159,null,217519,null,9756,null,432279,null,11523,null,90319,null,4031,null,7645612,null,33884,null,3779255,null,18607,null,910213,null,10959,null,2445656,null,11032,null,423386,null,2717,null,3866357,null,22000,null,860298,null,11162,null,2466972,null,12112,null,539087,null,4413,null,0400000US37,North Carolina,37
615412,null,735,null,73622,null,5620,null,30978,null,2831,null,10370,null,1622,null,16735,null,1740,null,3873,null,685,null,42644,null,3622,null,10896,null,1729,null,24246,null,2249,null,7502,null,996,null,541790,null,5649,null,279374,null,3008,null,62277,null,1646,null,182993,null,2155,null,34104,null,806,null,262416,null,3936,null,55691,null,2099,null,165635,null,2524,null,41090,null,1023,null,0400000US38,North Dakota,38
11172113,null,4336,null,1492154,null,29624,null,647353,null,17676,null,250494,null,10285,null,354002,null,11584,null,42857,null,2950,null,844801,null,17007,null,247893,null,9131,null,507708,null,11039,null,89200,null,4242,null,9679959,null,29583,null,4784218,null,19252,null,1123935,null,9716,null,3074609,null,13751,null,585674,null,3461,null,4895741,null,17252,null,1070043,null,9390,null,3050251,null,11499,null,775447,null,4946,null,0400000US39,Ohio,39
3523927,null,2918,null,561666,null,18584,null,243319,null,10205,null,98645,null,6273,null,130464,null,6260,null,14210,null,1526,null,318347,null,11720,null,101776,null,6159,null,180027,null,7036,null,36544,null,2764,null,2962261,null,18432,null,1481719,null,10782,null,356197,null,6606,null,940558,null,6567,null,184964,null,2545,null,1480542,null,11423,null,331099,null,6363,null,919748,null,7468,null,229695,null,3186,null,0400000US40,Oklahoma,40
3716666,null,2171,null,506145,null,17700,null,230776,null,10263,null,79301,null,5876,null,138278,null,6748,null,13197,null,1792,null,275369,null,10946,null,74897,null,6449,null,170803,null,6176,null,29669,null,2449,null,3210521,null,17631,null,1609625,null,10536,null,357264,null,6317,null,1046871,null,7190,null,205490,null,2607,null,1600896,null,11480,null,340997,null,7005,null,1017513,null,6347,null,242386,null,3230,null,0400000US41,Oregon,41
12011873,null,3851,null,1458394,null,26463,null,625382,null,14018,null,229807,null,7370,null,350869,null,11117,null,44706,null,3299,null,833012,null,17499,null,225681,null,9077,null,486110,null,11260,null,121221,null,6353,null,10553479,null,26798,null,5206602,null,15121,null,1157295,null,7846,null,3342431,null,12239,null,706876,null,4198,null,5346877,null,18238,null,1104350,null,9053,null,3322052,null,11921,null,920475,null,7344,null,0400000US42,Pennsylvania,42
1012988,null,1284,null,118556,null,8064,null,51987,null,4691,null,18264,null,2189,null,29077,null,3348,null,4646,null,1106,null,66569,null,4664,null,16552,null,2304,null,39287,null,3778,null,10730,null,1523,null,894432,null,8094,null,435354,null,4835,null,95275,null,2300,null,286502,null,3769,null,53577,null,1364,null,459078,null,5530,null,94832,null,2561,null,292755,null,4662,null,71491,null,1808,null,0400000US44,Rhode Island,44
4339418,null,2373,null,679584,null,21508,null,291939,null,10620,null,118847,null,6668,null,153863,null,7611,null,19229,null,2256,null,387645,null,13751,null,109021,null,6410,null,228553,null,9012,null,50071,null,3410,null,3659834,null,21704,null,1801809,null,11297,null,419744,null,6472,null,1154729,null,8579,null,227336,null,2723,null,1858025,null,15382,null,404517,null,7589,null,1175798,null,9839,null,277710,null,3507,null,0400000US45,South Carolina,45
774737,null,1089,null,96490,null,6997,null,42468,null,3510,null,16933,null,2758,null,21976,null,2587,null,3559,null,629,null,54022,null,4425,null,17043,null,2334,null,29404,null,3029,null,7575,null,899,null,678247,null,7022,null,344531,null,4011,null,83457,null,2796,null,216757,null,2716,null,44317,null,889,null,333716,null,4669,null,75818,null,2698,null,205117,null,3187,null,52781,null,1001,null,0400000US46,South Dakota,46
6057621,null,3500,null,938077,null,26905,null,400974,null,14004,null,158507,null,7374,null,217156,null,9325,null,25311,null,2192,null,537103,null,15825,null,157969,null,8016,null,315214,null,9621,null,63920,null,3209,null,5119544,null,27051,null,2541442,null,15680,null,585237,null,8638,null,1649092,null,10113,null,307113,null,3167,null,2578102,null,15911,null,552291,null,8279,null,1641426,null,10495,null,384385,null,3503,null,0400000US47,Tennessee,47
23727821,null,6892,null,3760431,null,54049,null,1667469,null,27365,null,762578,null,17676,null,809115,null,16901,null,95776,null,4216,null,2092962,null,31964,null,735225,null,18404,null,1165534,null,18896,null,192203,null,5686,null,19967390,null,54107,null,10101577,null,28916,null,2647550,null,18391,null,6528405,null,16644,null,925622,null,5329,null,9865813,null,31871,null,2505296,null,18396,null,6214363,null,20299,null,1146154,null,6025,null,0400000US48,Texas,48
2695225,null,1519,null,257649,null,13167,null,114247,null,7628,null,44120,null,4544,null,65015,null,4722,null,5112,null,1069,null,143402,null,8919,null,44329,null,4482,null,87947,null,5504,null,11126,null,1594,null,2437576,null,13304,null,1237788,null,7672,null,388477,null,5290,null,746140,null,5110,null,103171,null,1357,null,1199788,null,9636,null,365160,null,5227,null,715034,null,5815,null,119594,null,1789,null,0400000US49,Utah,49
599715,null,832,null,63288,null,5151,null,28861,null,2811,null,9205,null,1658,null,17599,null,1904,null,2057,null,528,null,34427,null,3244,null,7441,null,1582,null,22008,null,2216,null,4978,null,878,null,536427,null,5276,null,265224,null,2955,null,55620,null,1839,null,175255,null,2045,null,34349,null,762,null,271203,null,3447,null,54168,null,1832,null,175397,null,2326,null,41638,null,981,null,0400000US50,Vermont,50
7518394,null,3369,null,768031,null,24701,null,329311,null,13512,null,129143,null,7821,null,179643,null,8440,null,20525,null,2313,null,438720,null,14234,null,117591,null,6602,null,266193,null,9533,null,54936,null,3035,null,6750363,null,25248,null,3335982,null,14417,null,791797,null,8257,null,2179069,null,10266,null,365116,null,3567,null,3414381,null,16829,null,753836,null,8193,null,2199209,null,11197,null,461336,null,3387,null,0400000US51,Virginia,51
6418113,null,2910,null,728323,null,21530,null,326114,null,12333,null,107996,null,6750,null,197277,null,8013,null,20841,null,2251,null,402209,null,12925,null,109006,null,7685,null,251684,null,8323,null,41519,null,3185,null,5689790,null,22238,null,2864385,null,13118,null,667639,null,7763,null,1878654,null,8691,null,318092,null,2421,null,2825405,null,13306,null,633664,null,7594,null,1808444,null,8883,null,383297,null,3943,null,0400000US53,Washington,53
1767440,null,1634,null,300670,null,13037,null,134762,null,7054,null,46063,null,4085,null,79166,null,4675,null,9533,null,1347,null,165908,null,7796,null,40925,null,3622,null,105805,null,5045,null,19178,null,1786,null,1466770,null,13321,null,726317,null,7684,null,148535,null,4771,null,469072,null,4836,null,108710,null,1566,null,740453,null,7971,null,142811,null,3923,null,462611,null,4982,null,135031,null,1812,null,0400000US54,West Virginia,54
5474027,null,2066,null,569090,null,17752,null,250350,null,9740,null,86706,null,5541,null,145680,null,6473,null,17964,null,1671,null,318740,null,10678,null,85474,null,5094,null,191289,null,6432,null,41977,null,3168,null,4904937,null,17911,null,2459874,null,10349,null,575226,null,5757,null,1592902,null,7185,null,291746,null,2066,null,2445063,null,10967,null,545749,null,5787,null,1537787,null,6824,null,361527,null,3450,null,0400000US55,Wisconsin,55
518368,null,716,null,48776,null,4527,null,21426,null,2746,null,8604,null,1974,null,11679,null,1665,null,1143,null,396,null,27350,null,2550,null,5998,null,1499,null,17852,null,1984,null,3500,null,783,null,469592,null,4587,null,239961,null,3449,null,56290,null,2245,null,155168,null,2553,null,28503,null,844,null,229631,null,2820,null,54982,null,1880,null,144506,null,2285,null,30143,null,956,null,0400000US56,Wyoming,56
3907696,null,2908,null,1750559,null,28973,null,802854,null,15153,null,281726,null,6626,null,430095,null,11403,null,91033,null,3274,null,947705,null,17038,null,263277,null,7212,null,549992,null,11677,null,134436,null,4228,null,2157137,null,28901,null,1061650,null,14540,null,210628,null,5895,null,711715,null,11375,null,139307,null,3326,null,1095487,null,17794,null,210652,null,7593,null,715489,null,11853,null,169346,null,3973,null,0400000US72,Puerto Rico,72
