C08012_001E,C08012_001EA,C08012_001M,C08012_001MA,C08012_002E,C08012_002EA,C08012_002M,C08012_002MA,C08012_003E,C08012_003EA,C08012_003M,C08012_003MA,C08012_004E,C08012_004EA,C08012_004M,C08012_004MA,C08012_005E,C08012_005EA,C08012_005M,C08012_005MA,C08012_006E,C08012_006EA,C08012_006M,C08012_006MA,C08012_007E,C08012_007EA,C08012_007M,C08012_007MA,C08012_008E,C08012_008EA,C08012_008M,C08012_008MA,C08012_009E,C08012_009EA,C08012_009M,C08012_009MA,C08012_010E,C08012_010EA,C08012_010M,C08012_010MA,C08012_011E,C08012_011EA,C08012_011M,C08012_011MA,C08012_012E,C08012_012EA,C08012_012M,C08012_012MA,C08012_013E,C08012_013EA,C08012_013M,C08012_013MA,C08012_014E,C08012_014EA,C08012_014M,C08012_014MA,C08012_015E,C08012_015EA,C08012_015M,C08012_015MA,C08012_016E,C08012_016EA,C08012_016M,C08012_016MA,C08012_017E,C08012_017EA,C08012_017M,C08012_017MA,C08012_018E,C08012_018EA,C08012_018M,C08012_018MA,C08012_019E,C08012_019EA,C08012_019M,C08012_019MA,C08012_020E,C08012_020EA,C08012_020M,C08012_020MA,C08012_021E,C08012_021EA,C08012_021M,C08012_021MA,C08012_022E,C08012_022EA,C08012_022M,C08012_022MA,C08012_023E,C08012_023EA,C08012_023M,C08012_023MA,C08012_024E,C08012_024EA,C08012_024M,C08012_024MA,C08012_025E,C08012_025EA,C08012_025M,C08012_025MA,C08012_026E,C08012_026EA,C08012_026M,C08012_026MA,C08012_027E,C08012_027EA,C08012_027M,C08012_027MA,C08012_028E,C08012_028EA,C08012_028M,C08012_028MA,C08012_029E,C08012_029EA,C08012_029M,C08012_029MA,C08012_030E,C08012_030EA,C08012_030M,C08012_030MA,GEO_ID,NAME,state
4294063,null,25256,null,487283,null,12475,null,572749,null,12892,null,660415,null,15114,null,622771,null,14649,null,268789,null,8963,null,615426,null,15859,null,283615,null,10158,null,382096,null,12119,null,400919,null,12832,null,2286957,null,17716,null,241426,null,9007,null,285197,null,10189,null,332799,null,10677,null,321063,null,10335,null,142707,null,7710,null,340523,null,11717,null,162604,null,8010,null,215738,null,8451,null,244900,null,9124,null,2007106,null,16656,null,245857,null,9185,null,287552,null,9053,null,327616,null,9194,null,301708,null,9692,null,126082,null,5989,null,274903,null,9004,null,121011,null,5466,null,166358,null,7700,null,156019,null,7319,null,0400000US13,Georgia,13
626350,null,8202,null,76026,null,4918,null,81695,null,4495,null,92210,null,5571,null,86039,null,5684,null,36029,null,2817,null,109950,null,6257,null,39158,null,3156,null,51591,null,4064,null,53652,null,4378,null,341700,null,4941,null,38760,null,2814,null,42526,null,3323,null,50152,null,4169,null,48746,null,3592,null,20199,null,2117,null,61382,null,3656,null,21222,null,2128,null,27569,null,2499,null,31144,null,2868,null,284650,null,5543,null,37266,null,3067,null,39169,null,3219,null,42058,null,2972,null,37293,null,3353,null,15830,null,1918,null,48568,null,4258,null,17936,null,1903,null,24022,null,2599,null,22508,null,2739,null,0400000US15,Hawaii,15
676245,null,7928,null,152936,null,6158,null,129194,null,6061,null,120917,null,6408,null,86943,null,4926,null,30749,null,2927,null,63293,null,4577,null,25461,null,2092,null,33322,null,2738,null,33430,null,2876,null,377474,null,5666,null,83146,null,4483,null,66500,null,4186,null,67266,null,4668,null,47388,null,3815,null,18083,null,1945,null,36379,null,3138,null,14481,null,1525,null,20661,null,2168,null,23570,null,2325,null,298771,null,5836,null,69790,null,3696,null,62694,null,3990,null,53651,null,3643,null,39555,null,2893,null,12666,null,1822,null,26914,null,2640,null,10980,null,1646,null,12661,null,1617,null,9860,null,1409,null,0400000US16,Idaho,16
5968017,null,26039,null,761489,null,15207,null,764572,null,15014,null,782988,null,14155,null,751490,null,13556,null,324732,null,9509,null,830700,null,14935,null,467623,null,9461,null,583190,null,13857,null,701233,null,13221,null,3181027,null,16157,null,366119,null,10236,null,378344,null,10032,null,400760,null,10323,null,388017,null,9016,null,170612,null,6973,null,461250,null,11542,null,263295,null,8006,null,338448,null,10089,null,414182,null,9881,null,2786990,null,18609,null,395370,null,8723,null,386228,null,10301,null,382228,null,8937,null,363473,null,9635,null,154120,null,5950,null,369450,null,9955,null,204328,null,6464,null,244742,null,9090,null,287051,null,8250,null,0400000US17,Illinois,17
2934946,null,15455,null,475438,null,9886,null,459631,null,11525,null,481845,null,11138,null,445814,null,9246,null,199891,null,6677,null,337606,null,8384,null,183338,null,6523,null,181340,null,6527,null,170043,null,6944,null,1554875,null,9520,null,228361,null,6198,null,227472,null,8333,null,244548,null,6913,null,233443,null,6922,null,106732,null,4694,null,184348,null,6382,null,106294,null,5032,null,113439,null,5069,null,110238,null,5830,null,1380071,null,11240,null,247077,null,7272,null,232159,null,6230,null,237297,null,7733,null,212371,null,7290,null,93159,null,4638,null,153258,null,5841,null,77044,null,4240,null,67901,null,3999,null,59805,null,3134,null,0400000US18,Indiana,18
1499260,null,9838,null,380818,null,9525,null,288961,null,8355,null,253519,null,6789,null,207158,null,5997,null,81062,null,3715,null,124783,null,4873,null,58215,null,3317,null,55282,null,3084,null,49462,null,3416,null,791067,null,6710,null,192304,null,6530,null,147174,null,6528,null,136703,null,5189,null,105139,null,4306,null,44118,null,2767,null,69761,null,3635,null,31789,null,2146,null,32271,null,2247,null,31808,null,2650,null,708193,null,7805,null,188514,null,5726,null,141787,null,5622,null,116816,null,4013,null,102019,null,4204,null,36944,null,2395,null,55022,null,3326,null,26426,null,2189,null,23011,null,1892,null,17654,null,1854,null,0400000US19,Iowa,19
1375975,null,9253,null,330357,null,7795,null,248026,null,7502,null,236927,null,7180,null,203608,null,6094,null,78256,null,4531,null,122978,null,5281,null,54249,null,3355,null,52975,null,3791,null,48599,null,3212,null,738968,null,7219,null,162971,null,5314,null,128647,null,5334,null,125759,null,5232,null,110322,null,4385,null,44265,null,3620,null,68883,null,3815,null,31804,null,2326,null,31067,null,2994,null,35250,null,2832,null,637007,null,6886,null,167386,null,5322,null,119379,null,4692,null,111168,null,4402,null,93286,null,4399,null,33991,null,3195,null,54095,null,3301,null,22445,null,2314,null,21908,null,2075,null,13349,null,1422,null,0400000US20,Kansas,20
1825088,null,14775,null,293277,null,10056,null,295335,null,8473,null,312197,null,8299,null,293364,null,8563,null,115224,null,5547,null,217816,null,7458,null,94407,null,4697,null,103072,null,5177,null,100396,null,5096,null,964297,null,8670,null,147824,null,7057,null,141722,null,5283,null,154440,null,5900,null,151519,null,5510,null,60145,null,3532,null,124351,null,5245,null,54512,null,3237,null,61491,null,3811,null,68293,null,3707,null,860791,null,10880,null,145453,null,6197,null,153613,null,6516,null,157757,null,5364,null,141845,null,5491,null,55079,null,3946,null,93465,null,4757,null,39895,null,3390,null,41581,null,3318,null,32103,null,2914,null,0400000US21,Kentucky,21
1912447,null,15103,null,290343,null,10099,null,300469,null,9626,null,319721,null,10222,null,277454,null,9060,null,101487,null,5576,null,249714,null,10210,null,95308,null,5103,null,128180,null,5564,null,149771,null,6658,null,1009106,null,10382,null,140294,null,7535,null,145270,null,6984,null,154219,null,7019,null,139212,null,6293,null,52226,null,3565,null,138709,null,7263,null,53515,null,4438,null,75164,null,4261,null,110497,null,5614,null,903341,null,10851,null,150049,null,6413,null,155199,null,6882,null,165502,null,6674,null,138242,null,5935,null,49261,null,3955,null,111005,null,5892,null,41793,null,3299,null,53016,null,3459,null,39274,null,3128,null,0400000US22,Louisiana,22
615816,null,8432,null,125873,null,6177,null,91693,null,4405,null,89613,null,4741,null,84473,null,4984,null,34383,null,2995,null,72172,null,3780,null,35163,null,2896,null,42236,null,3287,null,40210,null,3489,null,316909,null,5134,null,59864,null,3686,null,45136,null,2771,null,46471,null,3214,null,40885,null,3395,null,17461,null,1848,null,36902,null,2716,null,17159,null,1955,null,25087,null,2364,null,27944,null,2691,null,298907,null,5378,null,66009,null,4139,null,46557,null,2847,null,43142,null,3112,null,43588,null,3210,null,16922,null,2172,null,35270,null,2582,null,18004,null,2108,null,17149,null,2034,null,12266,null,1780,null,0400000US23,Maine,23
2799554,null,15898,null,234782,null,8694,null,292091,null,8956,null,349320,null,9593,null,370812,null,9355,null,175245,null,6097,null,425153,null,10902,null,242095,null,10053,null,319785,null,9663,null,390271,null,11570,null,1437617,null,9454,null,113114,null,5515,null,137350,null,6264,null,166204,null,5619,null,182202,null,6001,null,92791,null,4534,null,225948,null,8022,null,131162,null,5694,null,170896,null,7568,null,217950,null,7648,null,1361937,null,12008,null,121668,null,6010,null,154741,null,6445,null,183116,null,7638,null,188610,null,6980,null,82454,null,5050,null,199205,null,7277,null,110933,null,7124,null,148889,null,5822,null,172321,null,7628,null,0400000US24,Maryland,24
3177089,null,16410,null,397332,null,11111,null,420640,null,11858,null,432418,null,10788,null,433476,null,11137,null,188915,null,7536,null,437919,null,11970,null,254243,null,7840,null,302361,null,10397,null,309785,null,8482,null,1631812,null,11916,null,183505,null,7276,null,194343,null,8132,null,212667,null,8043,null,212949,null,7771,null,98631,null,5445,null,238604,null,8270,null,139689,null,5414,null,167820,null,7243,null,183604,null,6314,null,1545277,null,12560,null,213827,null,8564,null,226297,null,6936,null,219751,null,7101,null,220527,null,6915,null,90284,null,4710,null,199315,null,7275,null,114554,null,5247,null,134541,null,5735,null,126181,null,5245,null,0400000US25,Massachusetts,25
4305764,null,18531,null,635262,null,13972,null,638972,null,11609,null,684488,null,12293,null,672828,null,12170,null,295010,null,8918,null,540992,null,11949,null,277464,null,8743,null,302612,null,8216,null,258136,null,7841,null,2250206,null,12511,null,301701,null,8674,null,306528,null,7877,null,340839,null,8318,null,342260,null,7851,null,151660,null,5826,null,297252,null,7466,null,159352,null,6479,null,180086,null,5884,null,170528,null,6290,null,2055558,null,14273,null,333561,null,9314,null,332444,null,8126,null,343649,null,8245,null,330568,null,9534,null,143350,null,5777,null,243740,null,7296,null,118112,null,5048,null,122526,null,5536,null,87608,null,4431,null,0400000US26,Michigan,26
2643566,null,11656,null,476966,null,9694,null,410135,null,9246,null,412263,null,9095,null,388933,null,10053,null,183282,null,5314,null,309574,null,7512,null,161728,null,5377,null,164478,null,5537,null,136207,null,4757,null,1385631,null,8035,null,237725,null,6379,null,206890,null,6425,null,207580,null,5991,null,202976,null,6666,null,98167,null,3708,null,166578,null,5294,null,89422,null,3941,null,91839,null,4138,null,84454,null,3688,null,1257935,null,8635,null,239241,null,7265,null,203245,null,5357,null,204683,null,5877,null,185957,null,6295,null,85115,null,3825,null,142996,null,5416,null,72306,null,3812,null,72639,null,3871,null,51753,null,2760,null,0400000US27,Minnesota,27
1213157,null,12200,null,202862,null,8151,null,190947,null,8105,null,200358,null,8830,null,168762,null,5965,null,71075,null,5212,null,164730,null,7959,null,59207,null,4558,null,73725,null,4878,null,81491,null,5742,null,636323,null,8386,null,102414,null,5467,null,91198,null,5295,null,98880,null,5651,null,82984,null,4175,null,34382,null,3248,null,92201,null,5237,null,32471,null,3231,null,41545,null,3122,null,60248,null,4622,null,576834,null,7913,null,100448,null,5294,null,99749,null,4612,null,101478,null,6049,null,85778,null,4467,null,36693,null,3672,null,72529,null,5558,null,26736,null,2898,null,32180,null,3211,null,21243,null,2577,null,0400000US28,Mississippi,28
2728030,null,12797,null,438986,null,11355,null,392952,null,10027,null,422021,null,10066,null,397967,null,9737,null,194292,null,6731,null,364894,null,8992,null,177315,null,7363,null,191515,null,7783,null,148088,null,5879,null,1416765,null,8403,null,208159,null,6855,null,188380,null,6851,null,211772,null,7291,null,201209,null,5794,null,100948,null,4812,null,198446,null,6968,null,100489,null,5565,null,112458,null,5748,null,94904,null,4605,null,1311265,null,10501,null,230827,null,7883,null,204572,null,7377,null,210249,null,7346,null,196758,null,7323,null,93344,null,4622,null,166448,null,5881,null,76826,null,4139,null,79057,null,4773,null,53184,null,3240,null,0400000US29,Missouri,29
445851,null,7193,null,121720,null,5239,null,94614,null,4736,null,79344,null,4197,null,52589,null,3844,null,18978,null,2351,null,33645,null,3046,null,11835,null,1859,null,15011,null,1873,null,18115,null,2332,null,238897,null,4644,null,61368,null,3023,null,49286,null,3501,null,42336,null,2897,null,27010,null,2860,null,10752,null,1681,null,19833,null,2362,null,6379,null,1291,null,8879,null,1296,null,13054,null,2038,null,206954,null,4279,null,60352,null,3390,null,45328,null,2938,null,37008,null,2865,null,25579,null,2420,null,8226,null,1453,null,13812,null,1796,null,5456,null,1288,null,6132,null,1007,null,5061,null,1110,null,0400000US30,Montana,30
897953,null,6536,null,220735,null,5611,null,174909,null,5291,null,159001,null,6623,null,137256,null,5295,null,47815,null,3204,null,76103,null,3958,null,29409,null,2465,null,25824,null,2016,null,26901,null,2174,null,474648,null,5319,null,109771,null,4505,null,89882,null,4385,null,84435,null,4619,null,75883,null,4080,null,24010,null,2073,null,43806,null,2989,null,14917,null,1756,null,14668,null,1600,null,17276,null,1807,null,423305,null,5435,null,110964,null,3617,null,85027,null,3603,null,74566,null,3600,null,61373,null,2858,null,23805,null,2338,null,32297,null,2236,null,14492,null,1574,null,11156,null,1278,null,9625,null,1177,null,0400000US31,Nebraska,31
1220577,null,9907,null,137734,null,6759,null,165981,null,7757,null,204515,null,8089,null,221866,null,8575,null,91177,null,5179,null,199955,null,8457,null,67290,null,4893,null,64044,null,4494,null,68015,null,4778,null,674900,null,7433,null,65555,null,5526,null,87240,null,5464,null,110363,null,5502,null,122371,null,6259,null,48135,null,3480,null,119273,null,6247,null,37786,null,3582,null,38067,null,3437,null,46110,null,4096,null,545677,null,6931,null,72179,null,4320,null,78741,null,4582,null,94152,null,5676,null,99495,null,5549,null,43042,null,3394,null,80682,null,4752,null,29504,null,2676,null,25977,null,2845,null,21905,null,2915,null,0400000US32,Nevada,32
668309,null,6996,null,105035,null,4702,null,94300,null,5032,null,97987,null,5054,null,89601,null,4475,null,42800,null,3307,null,77168,null,4285,null,47434,null,3570,null,51414,null,3508,null,62570,null,3634,null,351341,null,5282,null,46970,null,3108,null,44094,null,3179,null,46566,null,3501,null,46574,null,3554,null,22086,null,2238,null,41057,null,2721,null,28518,null,3093,null,31800,null,2732,null,43676,null,3125,null,316968,null,4362,null,58065,null,3482,null,50206,null,3450,null,51421,null,3970,null,43027,null,2671,null,20714,null,2039,null,36111,null,2984,null,18916,null,1908,null,19614,null,1914,null,18894,null,1665,null,0400000US33,New Hampshire,33
4143227,null,18231,null,472172,null,13254,null,530687,null,12091,null,549103,null,13911,null,545828,null,12150,null,234042,null,6397,null,545209,null,13032,null,297767,null,7559,null,391766,null,11371,null,576653,null,10344,null,2204293,null,12945,null,213771,null,8037,null,251406,null,7838,null,270166,null,8849,null,277140,null,8017,null,126700,null,5854,null,294176,null,9327,null,168428,null,5715,null,235818,null,7574,null,366688,null,8362,null,1938934,null,12963,null,258401,null,8033,null,279281,null,9084,null,278937,null,9497,null,268688,null,8021,null,107342,null,4628,null,251033,null,8068,null,129339,null,5532,null,155948,null,6608,null,209965,null,7219,null,0400000US34,New Jersey,34
850309,null,11259,null,155373,null,6448,null,145955,null,6692,null,154880,null,7010,null,114611,null,5240,null,44704,null,4077,null,103892,null,5624,null,37145,null,3604,null,44978,null,3443,null,48771,null,3629,null,452588,null,7026,null,72887,null,3992,null,74196,null,4873,null,80148,null,5011,null,60916,null,4051,null,23710,null,2902,null,61218,null,4608,null,21469,null,2602,null,25531,null,2354,null,32513,null,3134,null,397721,null,7928,null,82486,null,4439,null,71759,null,3703,null,74732,null,4720,null,53695,null,3682,null,20994,null,2708,null,42674,null,3398,null,15676,null,2124,null,19447,null,2238,null,16258,null,1934,null,0400000US35,New Mexico,35
8856662,null,35706,null,960961,null,16806,null,1027647,null,14523,null,1080231,null,18916,null,1097696,null,18480,null,449993,null,9852,null,1227094,null,20596,null,650248,null,12883,null,896758,null,18248,null,1466034,null,20863,null,4612913,null,24604,null,462590,null,11421,null,502170,null,12226,null,527487,null,13335,null,560527,null,12666,null,233170,null,6832,null,655803,null,13057,null,354912,null,9499,null,490427,null,12811,null,825827,null,15402,null,4243749,null,21923,null,498371,null,11428,null,525477,null,10152,null,552744,null,11272,null,537169,null,12371,null,216823,null,6298,null,571291,null,13406,null,295336,null,8399,null,406331,null,10907,null,640207,null,12395,null,0400000US36,New York,36
4182112,null,20980,null,568011,null,14420,null,654195,null,13790,null,739040,null,15827,null,668828,null,11846,null,274529,null,9207,null,550295,null,14636,null,234747,null,8053,null,268095,null,10258,null,224372,null,8553,null,2215697,null,15421,null,292386,null,9297,null,315668,null,9695,null,375132,null,10631,null,345709,null,9326,null,142490,null,6825,null,312547,null,10337,null,132012,null,6351,null,153766,null,7340,null,145987,null,6561,null,1966415,null,16006,null,275625,null,9789,null,338527,null,9485,null,363908,null,9725,null,323119,null,8046,null,132039,null,5748,null,237748,null,8717,null,102735,null,5206,null,114329,null,6352,null,78385,null,5144,null,0400000US37,North Carolina,37
326706,null,4247,null,109339,null,4195,null,78207,null,4001,null,55937,null,2965,null,29545,null,2471,null,10571,null,1554,null,16364,null,1885,null,6553,null,851,null,7537,null,878,null,12653,null,1710,null,175653,null,3007,null,56426,null,2959,null,42358,null,3014,null,30867,null,2433,null,14964,null,1807,null,6071,null,967,null,8455,null,1344,null,3135,null,620,null,4220,null,702,null,9157,null,1418,null,151053,null,3145,null,52913,null,2496,null,35849,null,2342,null,25070,null,2013,null,14581,null,1690,null,4500,null,873,null,7909,null,1066,null,3418,null,539,null,3317,null,584,null,3496,null,830,null,0400000US38,North Dakota,38
5269142,null,21820,null,808497,null,14123,null,806974,null,15414,null,860158,null,13629,null,847839,null,12980,null,405322,null,8780,null,651078,null,12404,null,323292,null,8649,null,311622,null,8495,null,254360,null,8758,null,2745751,null,15567,null,382336,null,9932,null,390405,null,10155,null,430711,null,9676,null,434746,null,8635,null,216228,null,6910,null,356937,null,9321,null,182495,null,6663,null,187095,null,6433,null,164798,null,7426,null,2523391,null,16380,null,426161,null,9228,null,416569,null,9866,null,429447,null,9974,null,413093,null,8660,null,189094,null,6060,null,294141,null,7702,null,140797,null,5917,null,124527,null,5429,null,89562,null,4542,null,0400000US39,Ohio,39
1635808,null,13427,null,319408,null,8852,null,273479,null,8740,null,287443,null,8955,null,249761,null,8021,null,95462,null,4945,null,185521,null,6507,null,67995,null,3867,null,80707,null,4615,null,76032,null,3663,null,880497,null,8648,null,155930,null,6295,null,140631,null,6210,null,152645,null,6580,null,135080,null,5446,null,51097,null,4029,null,103749,null,5029,null,39235,null,3034,null,47365,null,3580,null,54765,null,3072,null,755311,null,8607,null,163478,null,5816,null,132848,null,5260,null,134798,null,5390,null,114681,null,5173,null,44365,null,2745,null,81772,null,4387,null,28760,null,2358,null,33342,null,2409,null,21267,null,2169,null,0400000US40,Oklahoma,40
1691314,null,12750,null,285602,null,9386,null,294553,null,9931,null,270781,null,8341,null,251242,null,7728,null,101329,null,5600,null,208977,null,8281,null,89616,null,4614,null,94210,null,5369,null,95004,null,5564,null,910563,null,8779,null,140329,null,6397,null,152418,null,6944,null,140798,null,5670,null,133614,null,4998,null,55771,null,3720,null,120250,null,5849,null,51838,null,3023,null,54477,null,4204,null,61068,null,4564,null,780751,null,8792,null,145273,null,5418,null,142135,null,5272,null,129983,null,6082,null,117628,null,5621,null,45558,null,3063,null,88727,null,4415,null,37778,null,3504,null,39733,null,3402,null,33936,null,3137,null,0400000US41,Oregon,41
