B18105_001E,B18105_001EA,B18105_001M,B18105_001MA,B18105_002E,B18105_002EA,B18105_002M,B18105_002MA,B18105_003E,B18105_003EA,B18105_003M,B18105_003MA,B18105_004E,B18105_004EA,B18105_004M,B18105_004MA,B18105_005E,B18105_005EA,B18105_005M,B18105_005MA,B18105_006E,B18105_006EA,B18105_006M,B18105_006MA,B18105_007E,B18105_007EA,B18105_007M,B18105_007MA,B18105_008E,B18105_008EA,B18105_008M,B18105_008MA,B18105_009E,B18105_009EA,B18105_009M,B18105_009MA,B18105_010E,B18105_010EA,B18105_010M,B18105_010MA,B18105_011E,B18105_011EA,B18105_011M,B18105_011MA,B18105_012E,B18105_012EA,B18105_012M,B18105_012MA,B18105_013E,B18105_013EA,B18105_013M,B18105_013MA,B18105_014E,B18105_014EA,B18105_014M,B18105_014MA,B18105_015E,B18105_015EA,B18105_015M,B18105_015MA,B18105_016E,B18105_016EA,B18105_016M,B18105_016MA,B18105_017E,B18105_017EA,B18105_017M,B18105_017MA,B18105_018E,B18105_018EA,B18105_018M,B18105_018MA,B18105_019E,B18105_019EA,B18105_019M,B18105_019MA,B18105_020E,B18105_020EA,B18105_020M,B18105_020MA,B18105_021E,B18105_021EA,B18105_021M,B18105_021MA,B18105_022E,B18105_022EA,B18105_022M,B18105_022MA,B18105_023E,B18105_023EA,B18105_023M,B18105_023MA,B18105_024E,B18105_024EA,B18105_024M,B18105_024MA,B18105_025E,B18105_025EA,B18105_025M,B18105_025MA,B18105_026E,B18105_026EA,B18105_026M,B18105_026MA,B18105_027E,B18105_027EA,B18105_027M,B18105_027MA,B18105_028E,B18105_028EA,B18105_028M,B18105_028MA,B18105_029E,B18105_029EA,B18105_029M,B18105_029MA,B18105_030E,B18105_030EA,B18105_030M,B18105_030MA,B18105_031E,B18105_031EA,B18105_031M,B18105_031MA,B18105_032E,B18105_032EA,B18105_032M,B18105_032MA,B18105_033E,B18105_033EA,B18105_033M,B18105_033MA,GEO_ID,NAME,state
8741858,null,4762,null,4222910,null,7284,null,921054,null,5007,null,7957,null,1689,null,913097,null,5332,null,1079656,null,6688,null,16441,null,2432,null,1063215,null,7398,null,1826577,null,6646,null,120483,null,6592,null,1706094,null,10300,null,251466,null,3163,null,39240,null,2736,null,212226,null,3964,null,144157,null,2519,null,44940,null,2955,null,99217,null,3136,null,4518948,null,6516,null,883421,null,4535,null,6145,null,1420,null,877276,null,4320,null,1118412,null,5319,null,17007,null,2307,null,1101405,null,5597,null,1962301,null,7152,null,164832,null,6110,null,1797469,null,9156,null,304990,null,3025,null,67997,null,3887,null,236993,null,4446,null,249824,null,3390,null,114588,null,5301,null,135236,null,4585,null,0400000US13,Georgia,13
1150908,null,3950,null,563136,null,4324,null,103531,null,2302,null,425,null,235,null,103106,null,2325,null,132794,null,3379,null,1783,null,720,null,131011,null,3377,null,246134,null,1959,null,10448,null,1660,null,235686,null,2653,null,41666,null,605,null,5358,null,924,null,36308,null,999,null,39011,null,647,null,11334,null,1369,null,27677,null,1562,null,587772,null,3131,null,95205,null,2066,null,227,null,176,null,94978,null,2050,null,135416,null,1733,null,857,null,471,null,134559,null,1784,null,252080,null,1337,null,11132,null,1609,null,240948,null,1982,null,47654,null,581,null,6619,null,1159,null,41035,null,1283,null,57417,null,891,null,18778,null,1602,null,38639,null,1681,null,0400000US15,Hawaii,15
1377660,null,2063,null,688555,null,3290,null,149324,null,1518,null,1042,null,500,null,148282,null,1591,null,179617,null,2575,null,1407,null,566,null,178210,null,2612,null,279278,null,2367,null,15815,null,1772,null,263463,null,2843,null,46792,null,626,null,6666,null,1193,null,40126,null,1293,null,33544,null,868,null,10468,null,1328,null,23076,null,1263,null,689105,null,3222,null,142519,null,1461,null,816,null,433,null,141703,null,1519,null,171385,null,1621,null,2800,null,889,null,168585,null,1749,null,282000,null,2487,null,21399,null,1988,null,260601,null,3451,null,48377,null,862,null,8796,null,1303,null,39581,null,1355,null,44824,null,1186,null,15880,null,1516,null,28944,null,1679,null,0400000US16,Idaho,16
11814881,null,2695,null,5780918,null,5158,null,1164567,null,3156,null,7045,null,1683,null,1157522,null,3648,null,1529253,null,3920,null,17717,null,3046,null,1511536,null,5180,null,2461776,null,5230,null,130608,null,5952,null,2331168,null,7801,null,363433,null,1688,null,50598,null,3170,null,312835,null,3440,null,261889,null,1787,null,70131,null,3463,null,191758,null,3283,null,6033963,null,4700,null,1116520,null,2509,null,5418,null,1221,null,1111102,null,2812,null,1500305,null,7478,null,17467,null,2491,null,1482838,null,8244,null,2547090,null,5708,null,172163,null,8084,null,2374927,null,9493,null,435592,null,2579,null,77911,null,3912,null,357681,null,4666,null,434456,null,4432,null,158579,null,4872,null,275877,null,5915,null,0400000US17,Illinois,17
5827573,null,2592,null,2848406,null,4974,null,577592,null,2577,null,5105,null,1049,null,572487,null,2777,null,716750,null,3251,null,11262,null,1903,null,705488,null,3595,null,1227921,null,3879,null,81909,null,4141,null,1146012,null,5806,null,191822,null,1415,null,28639,null,1922,null,163183,null,2362,null,134321,null,1565,null,37803,null,2466,null,96518,null,2771,null,2979167,null,4606,null,558668,null,2912,null,3267,null,850,null,555401,null,3088,null,711610,null,3167,null,10724,null,1655,null,700886,null,3737,null,1268631,null,2944,null,113060,null,4635,null,1155571,null,5515,null,225291,null,1441,null,42011,null,2869,null,183280,null,3121,null,214967,null,2970,null,76759,null,3071,null,138208,null,3661,null,0400000US18,Indiana,18
2752700,null,2189,null,1355622,null,3566,null,259974,null,2169,null,824,null,334,null,259150,null,2146,null,339703,null,3053,null,3689,null,873,null,336014,null,3267,null,579063,null,2485,null,30169,null,2478,null,548894,null,3184,null,97580,null,964,null,11505,null,1160,null,86075,null,1499,null,79302,null,1128,null,20251,null,1552,null,59051,null,1645,null,1397078,null,3464,null,249509,null,2358,null,1240,null,540,null,248269,null,2393,null,328635,null,1864,null,3993,null,961,null,324642,null,2071,null,582637,null,2570,null,36811,null,2316,null,545826,null,3261,null,112586,null,1184,null,16925,null,1705,null,95661,null,1886,null,123711,null,1336,null,37415,null,2097,null,86296,null,2483,null,0400000US19,Iowa,19
2536458,null,3071,null,1245185,null,3677,null,252249,null,2244,null,1690,null,609,null,250559,null,2371,null,323567,null,2977,null,4757,null,1257,null,318810,null,3208,null,522913,null,2633,null,30920,null,2373,null,491993,null,3435,null,83363,null,1311,null,11657,null,1380,null,71706,null,1721,null,63093,null,1200,null,18257,null,1531,null,44836,null,1751,null,1291273,null,3029,null,243686,null,2065,null,1207,null,611,null,242479,null,2152,null,314911,null,2563,null,4537,null,1237,null,310374,null,2942,null,536336,null,2678,null,40270,null,2992,null,496066,null,3442,null,95382,null,1288,null,15080,null,1450,null,80302,null,1689,null,100958,null,1844,null,36677,null,2251,null,64281,null,2158,null,0400000US20,Kansas,20
3905203,null,2962,null,1889528,null,4970,null,370136,null,3193,null,3288,null,813,null,366848,null,3380,null,456508,null,3477,null,16349,null,2363,null,440159,null,4045,null,834926,null,3854,null,95550,null,4044,null,739376,null,5293,null,139173,null,1338,null,29774,null,2517,null,109399,null,2717,null,88785,null,1223,null,28845,null,1886,null,59940,null,2186,null,2015675,null,4930,null,351674,null,3165,null,2785,null,819,null,348889,null,3375,null,471198,null,2990,null,12924,null,2131,null,458274,null,3766,null,883095,null,3331,null,109921,null,4302,null,773174,null,5064,null,162858,null,1352,null,40069,null,2561,null,122789,null,2647,null,146850,null,1873,null,64496,null,3215,null,82354,null,3426,null,0400000US21,Kentucky,21
4004552,null,3136,null,1915214,null,5527,null,409370,null,2620,null,4034,null,1089,null,405336,null,2887,null,491500,null,4065,null,9243,null,1813,null,482257,null,4368,null,799982,null,4150,null,75015,null,4105,null,724967,null,5107,null,127980,null,1936,null,25426,null,1976,null,102554,null,2603,null,86382,null,1643,null,29552,null,2186,null,56830,null,2251,null,2089338,null,5352,null,387897,null,2578,null,2906,null,764,null,384991,null,2677,null,525672,null,3779,null,9250,null,1538,null,516422,null,4080,null,878724,null,4239,null,94771,null,4519,null,783953,null,5394,null,158058,null,1784,null,41402,null,2174,null,116656,null,2135,null,138987,null,2321,null,65412,null,3156,null,73575,null,3174,null,0400000US22,Louisiana,22
1228025,null,1731,null,593775,null,2137,null,103467,null,1200,null,1103,null,480,null,102364,null,1262,null,125006,null,1669,null,2687,null,817,null,122319,null,1825,null,282430,null,1425,null,21346,null,2109,null,261084,null,2523,null,47277,null,527,null,6170,null,1102,null,41107,null,1125,null,35595,null,614,null,9962,null,1007,null,25633,null,1159,null,634250,null,1757,null,99840,null,1171,null,724,null,357,null,99116,null,1186,null,130091,null,1047,null,3082,null,855,null,127009,null,1290,null,296045,null,1232,null,23309,null,2039,null,272736,null,2133,null,53634,null,721,null,10235,null,1325,null,43399,null,1510,null,54640,null,812,null,18320,null,1529,null,36320,null,1612,null,0400000US23,Maine,23
5158195,null,3281,null,2463980,null,3889,null,493597,null,1950,null,2142,null,999,null,491455,null,2318,null,599466,null,2672,null,6591,null,1525,null,592875,null,3311,null,1095202,null,3347,null,54152,null,4211,null,1041050,null,5604,null,162983,null,1400,null,18775,null,1813,null,144208,null,1988,null,112732,null,1256,null,28410,null,2074,null,84322,null,2206,null,2694215,null,3259,null,473581,null,1601,null,2535,null,1046,null,471046,null,1940,null,630383,null,2425,null,7310,null,2041,null,623073,null,2835,null,1212294,null,2637,null,76825,null,4753,null,1135469,null,5379,null,196196,null,1496,null,30418,null,2337,null,165778,null,2626,null,181761,null,2333,null,62704,null,3588,null,119057,null,3700,null,0400000US24,Maryland,24
6017517,null,1735,null,2906061,null,3322,null,534351,null,1792,null,3962,null,1318,null,530389,null,2354,null,730960,null,2541,null,7888,null,1551,null,723072,null,2806,null,1302268,null,2786,null,68582,null,4633,null,1233686,null,4631,null,192781,null,1485,null,23130,null,2442,null,169651,null,2554,null,145701,null,1765,null,34607,null,2735,null,111094,null,2904,null,3111456,null,2780,null,511047,null,1416,null,2771,null,963,null,508276,null,1635,null,744564,null,2383,null,9160,null,1608,null,735404,null,2933,null,1382296,null,2432,null,82443,null,4839,null,1299853,null,5405,null,231855,null,1481,null,36594,null,2120,null,195261,null,2559,null,241694,null,2348,null,80554,null,3975,null,161140,null,4483,null,0400000US25,Massachusetts,25
9241844,null,2607,null,4509540,null,5111,null,902284,null,2973,null,6528,null,1194,null,895756,null,2814,null,1082929,null,3699,null,17154,null,2193,null,1065775,null,4160,null,1984409,null,3822,null,134087,null,5515,null,1850322,null,6546,null,312635,null,1646,null,41280,null,2161,null,271355,null,2579,null,227283,null,1562,null,60936,null,2761,null,166347,null,2891,null,4732304,null,4575,null,861931,null,2554,null,4906,null,1170,null,857025,null,2612,null,1088009,null,3229,null,20575,null,2257,null,1067434,null,4004,null,2066625,null,4120,null,184147,null,5286,null,1882478,null,7378,null,361041,null,1923,null,63466,null,3089,null,297575,null,3542,null,354698,null,2404,null,133688,null,3692,null,221010,null,3815,null,0400000US26,Michigan,26
4795283,null,2053,null,2377323,null,3156,null,456205,null,1763,null,3265,null,813,null,452940,null,1809,null,602538,null,2702,null,4866,null,1218,null,597672,null,2720,null,1053363,null,2534,null,41423,null,2952,null,1011940,null,4141,null,154061,null,958,null,15547,null,1373,null,138514,null,1541,null,111156,null,1334,null,27784,null,1698,null,83372,null,1969,null,2417960,null,2704,null,436502,null,1961,null,1585,null,532,null,434917,null,1968,null,585971,null,2241,null,5752,null,1246,null,580219,null,2470,null,1050305,null,2609,null,51133,null,3336,null,999172,null,4305,null,173295,null,1123,null,20829,null,1771,null,152466,null,1983,null,171887,null,2051,null,51368,null,2192,null,120519,null,2539,null,0400000US27,Minnesota,27
2651933,null,3431,null,1271077,null,5184,null,286550,null,3491,null,2530,null,825,null,284020,null,3536,null,321311,null,3819,null,8045,null,1500,null,313266,null,3836,null,519027,null,5499,null,59843,null,3560,null,459184,null,6100,null,88187,null,1978,null,19690,null,2444,null,68497,null,2552,null,56002,null,1952,null,20738,null,1871,null,35264,null,2188,null,1380856,null,4622,null,260751,null,3512,null,2666,null,989,null,258085,null,3579,null,336973,null,4165,null,8663,null,1886,null,328310,null,4605,null,578233,null,4267,null,83941,null,4133,null,494292,null,5418,null,107559,null,1956,null,31607,null,2092,null,75952,null,2654,null,97340,null,2158,null,48494,null,2532,null,48846,null,2342,null,0400000US28,Mississippi,28
5396554,null,2678,null,2611306,null,4660,null,521300,null,2842,null,4226,null,1173,null,517074,null,2920,null,642413,null,3358,null,8929,null,1407,null,633484,null,3427,null,1123755,null,3656,null,94168,null,4813,null,1029587,null,5592,null,187995,null,1174,null,30687,null,1916,null,157308,null,2064,null,135843,null,2384,null,40480,null,2377,null,95363,null,2703,null,2785248,null,5261,null,498432,null,2459,null,3547,null,968,null,494885,null,2709,null,661015,null,4213,null,12429,null,2273,null,648586,null,4464,null,1192389,null,3354,null,116144,null,5725,null,1076245,null,6042,null,220357,null,1485,null,40620,null,2753,null,179737,null,3089,null,213055,null,2720,null,76175,null,3504,null,136880,null,3901,null,0400000US29,Missouri,29
888814,null,1730,null,439313,null,2140,null,79931,null,1433,null,621,null,399,null,79310,null,1488,null,105657,null,1666,null,1357,null,577,null,104300,null,1724,null,194314,null,2179,null,14904,null,1821,null,179410,null,2952,null,34262,null,578,null,5506,null,1066,null,28756,null,1023,null,25149,null,459,null,6549,null,903,null,18600,null,965,null,449501,null,2186,null,80298,null,1631,null,482,null,301,null,79816,null,1610,null,102883,null,1349,null,2514,null,889,null,100369,null,1482,null,196278,null,1553,null,15744,null,1703,null,180534,null,2165,null,35434,null,488,null,6231,null,963,null,29203,null,1042,null,34608,null,843,null,11480,null,1240,null,23128,null,1325,null,0400000US30,Montana,30
1619186,null,1588,null,798340,null,2964,null,161323,null,1978,null,481,null,257,null,160842,null,1947,null,207167,null,1853,null,1433,null,632,null,205734,null,1863,null,334002,null,2192,null,16739,null,1432,null,317263,null,2383,null,53181,null,897,null,5741,null,919,null,47440,null,1233,null,42667,null,845,null,10878,null,1120,null,31789,null,1229,null,820846,null,2227,null,152817,null,1477,null,1036,null,472,null,151781,null,1516,null,202593,null,1700,null,2618,null,932,null,199975,null,1704,null,337800,null,1748,null,22773,null,2167,null,315027,null,2782,null,60977,null,853,null,10333,null,1288,null,50644,null,1205,null,66659,null,1274,null,20909,null,1662,null,45750,null,1975,null,0400000US31,Nebraska,31
2369710,null,2226,null,1197192,null,3184,null,241788,null,1552,null,1359,null,591,null,240429,null,1637,null,300382,null,3039,null,4931,null,1750,null,295451,null,3623,null,518783,null,3062,null,27126,null,2677,null,491657,null,3857,null,82708,null,792,null,12115,null,1712,null,70593,null,1908,null,53531,null,705,null,14232,null,1668,null,39299,null,1661,null,1172518,null,2304,null,226748,null,1197,null,1454,null,664,null,225294,null,1348,null,282538,null,2141,null,2140,null,759,null,280398,null,2250,null,508368,null,1996,null,34616,null,3622,null,473752,null,4037,null,87536,null,1042,null,15772,null,1650,null,71764,null,1769,null,67328,null,1254,null,26566,null,2195,null,40762,null,2180,null,0400000US32,Nevada,32
1224663,null,947,null,602238,null,1899,null,111527,null,1155,null,1210,null,689,null,110317,null,1304,null,133327,null,1823,null,2574,null,983,null,130753,null,2087,null,287425,null,1635,null,12864,null,1679,null,274561,null,2107,null,41165,null,473,null,3572,null,706,null,37593,null,851,null,28794,null,477,null,6526,null,1066,null,22268,null,1084,null,622425,null,1698,null,106372,null,1101,null,695,null,415,null,105677,null,1271,null,132871,null,1259,null,1916,null,705,null,130955,null,1525,null,293782,null,1526,null,15369,null,1711,null,278413,null,2413,null,45849,null,1138,null,6386,null,1075,null,39463,null,1275,null,43551,null,816,null,12441,null,1390,null,31110,null,1557,null,0400000US33,New Hampshire,33
7999797,null,2413,null,3884793,null,4105,null,761822,null,2202,null,4984,null,1334,null,756838,null,2619,null,903008,null,3037,null,9673,null,1603,null,893335,null,3278,null,1759746,null,3479,null,82577,null,4879,null,1677169,null,5832,null,261508,null,1961,null,29652,null,2385,null,231856,null,2978,null,198709,null,1754,null,50489,null,3258,null,148220,null,3463,null,4115004,null,3584,null,726030,null,1949,null,3233,null,1145,null,722797,null,2096,null,891165,null,2383,null,9944,null,1844,null,881221,null,3131,null,1856747,null,2857,null,105521,null,5266,null,1751226,null,5792,null,318631,null,1709,null,50679,null,3090,null,267952,null,3011,null,322431,null,2721,null,110946,null,5109,null,211485,null,5010,null,0400000US34,New Jersey,34
1804602,null,2368,null,876693,null,2969,null,180190,null,2126,null,1549,null,577,null,178641,null,2196,null,223832,null,2234,null,4960,null,1397,null,218872,null,2552,null,359017,null,2845,null,31070,null,2888,null,327947,null,3582,null,65926,null,1433,null,10398,null,1403,null,55528,null,1908,null,47728,null,1122,null,15844,null,1367,null,31884,null,1628,null,927909,null,2382,null,173540,null,2172,null,1599,null,661,null,171941,null,2306,null,226240,null,2166,null,4883,null,1284,null,221357,null,2507,null,385692,null,2463,null,34426,null,2980,null,351266,null,4073,null,73860,null,1285,null,15902,null,1452,null,57958,null,1949,null,68577,null,1290,null,27681,null,2171,null,40896,null,2587,null,0400000US35,New Mexico,35
18002321,null,3468,null,8665795,null,5681,null,1633817,null,3431,null,11474,null,1959,null,1622343,null,3775,null,2207360,null,5367,null,28230,null,3601,null,2179130,null,6001,null,3789113,null,5807,null,219196,null,6802,null,3569917,null,9272,null,588446,null,1898,null,78872,null,4424,null,509574,null,4430,null,447059,null,1980,null,125717,null,4275,null,321342,null,4519,null,9336526,null,4822,null,1563630,null,2754,null,10241,null,1895,null,1553389,null,3572,null,2250803,null,3192,null,31435,null,2918,null,2219368,null,4521,null,4067983,null,3403,null,291978,null,8169,null,3776005,null,8735,null,726392,null,2080,null,130318,null,4672,null,596074,null,4930,null,727718,null,4271,null,282354,null,7101,null,445364,null,7258,null,0400000US36,New York,36
8357927,null,6013,null,4015518,null,7270,null,813097,null,4364,null,5972,null,1565,null,807125,null,4892,null,982029,null,6731,null,17266,null,2674,null,964763,null,7033,null,1762994,null,6491,null,136941,null,6298,null,1626053,null,8668,null,276859,null,1914,null,43871,null,2941,null,232988,null,3503,null,180539,null,1817,null,51438,null,2389,null,129101,null,2426,null,4342409,null,6321,null,777682,null,4271,null,6303,null,1409,null,771379,null,4351,null,1025903,null,5500,null,15812,null,2558,null,1010091,null,6321,null,1909418,null,4814,null,174247,null,6022,null,1735171,null,7685,null,332846,null,2730,null,69968,null,3451,null,262878,null,4500,null,296560,null,2538,null,120349,null,4732,null,176211,null,4103,null,0400000US37,North Carolina,37
