C08128_001E,C08128_001EA,C08128_001M,C08128_001MA,C08128_002E,C08128_002EA,C08128_002M,C08128_002MA,C08128_003E,C08128_003EA,C08128_003M,C08128_003MA,C08128_004E,C08128_004EA,C08128_004M,C08128_004MA,C08128_005E,C08128_005EA,C08128_005M,C08128_005MA,C08128_006E,C08128_006EA,C08128_006M,C08128_006MA,C08128_007E,C08128_007EA,C08128_007M,C08128_007MA,C08128_008E,C08128_008EA,C08128_008M,C08128_008MA,C08128_009E,C08128_009EA,C08128_009M,C08128_009MA,C08128_010E,C08128_010EA,C08128_010M,C08128_010MA,C08128_011E,C08128_011EA,C08128_011M,C08128_011MA,C08128_012E,C08128_012EA,C08128_012M,C08128_012MA,C08128_013E,C08128_013EA,C08128_013M,C08128_013MA,C08128_014E,C08128_014EA,C08128_014M,C08128_014MA,C08128_015E,C08128_015EA,C08128_015M,C08128_015MA,C08128_016E,C08128_016EA,C08128_016M,C08128_016MA,C08128_017E,C08128_017EA,C08128_017M,C08128_017MA,C08128_018E,C08128_018EA,C08128_018M,C08128_018MA,C08128_019E,C08128_019EA,C08128_019M,C08128_019MA,C08128_020E,C08128_020EA,C08128_020M,C08128_020MA,C08128_021E,C08128_021EA,C08128_021M,C08128_021MA,C08128_022E,C08128_022EA,C08128_022M,C08128_022MA,C08128_023E,C08128_023EA,C08128_023M,C08128_023MA,C08128_024E,C08128_024EA,C08128_024M,C08128_024MA,C08128_025E,C08128_025EA,C08128_025M,C08128_025MA,C08128_026E,C08128_026EA,C08128_026M,C08128_026MA,C08128_027E,C08128_027EA,C08128_027M,C08128_027MA,C08128_028E,C08128_028EA,C08128_028M,C08128_028MA,C08128_029E,C08128_029EA,C08128_029M,C08128_029MA,C08128_030E,C08128_030EA,C08128_030M,C08128_030MA,GEO_ID,NAME,state
4508260,null,25218,null,3507695,null,25688,null,739653,null,16697,null,253158,null,10171,null,7754,null,1691,null,3501318,null,26127,null,2746859,null,24137,null,600221,null,16026,null,149713,null,6795,null,4525,null,1205,null,535973,null,14268,null,422083,null,12626,null,79309,null,4917,null,33649,null,3220,null,932,null,584,null,108980,null,6855,null,90465,null,6735,null,16913,null,2234,null,1602,null,673,null,0,null,298,null,147792,null,8158,null,115505,null,7508,null,21174,null,3189,null,10421,null,1781,null,692,null,585,null,214197,null,8325,null,132783,null,7215,null,22036,null,2670,null,57773,null,4873,null,1605,null,964,null,0400000US13,Georgia,13
656455,null,7854,null,443385,null,10123,null,160127,null,5904,null,50669,null,4675,null,2274,null,1023,null,431588,null,8435,null,288623,null,7845,null,115540,null,5241,null,26788,null,2851,null,637,null,465,null,106486,null,5957,null,73490,null,5629,null,26117,null,2684,null,6441,null,1569,null,438,null,537,null,38421,null,3895,null,31451,null,3512,null,5839,null,1170,null,1089,null,521,null,42,null,70,null,49855,null,4761,null,36383,null,4698,null,11192,null,1967,null,2169,null,864,null,111,null,163,null,30105,null,3003,null,13438,null,1743,null,1439,null,895,null,14182,null,2092,null,1046,null,904,null,0400000US15,Hawaii,15
713986,null,7461,null,549027,null,7588,null,110510,null,5045,null,53444,null,2833,null,1005,null,467,null,529144,null,7635,null,419041,null,8058,null,82015,null,4470,null,27622,null,2361,null,466,null,377,null,91778,null,4699,null,69382,null,3913,null,15952,null,2024,null,6348,null,1316,null,96,null,110,null,7310,null,1474,null,5095,null,1326,null,2164,null,623,null,16,null,28,null,35,null,58,null,48013,null,4073,null,36882,null,3641,null,8468,null,1479,null,2622,null,682,null,41,null,73,null,37741,null,3029,null,18627,null,2316,null,1911,null,546,null,16836,null,1951,null,367,null,250,null,0400000US16,Idaho,16
6216215,null,23833,null,5130477,null,27202,null,767459,null,12893,null,310461,null,8631,null,7818,null,1564,null,4554019,null,24790,null,3788886,null,25389,null,594876,null,11915,null,165962,null,6605,null,4295,null,1139,null,586885,null,13492,null,492514,null,11873,null,65540,null,4165,null,27880,null,2754,null,951,null,510,null,540345,null,13177,null,474126,null,12333,null,55046,null,3662,null,11044,null,1820,null,129,null,133,null,286768,null,10894,null,225509,null,9398,null,39956,null,3606,null,20405,null,2604,null,898,null,610,null,248198,null,8356,null,149442,null,6292,null,12041,null,2249,null,85170,null,5054,null,1545,null,518,null,0400000US17,Illinois,17
3028953,null,14692,null,2521534,null,15382,null,354706,null,9950,null,148236,null,5826,null,4477,null,1117,null,2479732,null,17902,null,2087728,null,16440,null,301195,null,9314,null,88544,null,4667,null,2265,null,741,null,305477,null,10495,null,258851,null,11055,null,30999,null,2683,null,15021,null,2348,null,606,null,386,null,34183,null,3544,null,26594,null,3185,null,7064,null,1569,null,525,null,301,null,0,null,265,null,115554,null,6919,null,94335,null,6415,null,12753,null,2011,null,8193,null,1346,null,273,null,240,null,94007,null,4846,null,54026,null,3849,null,2695,null,636,null,35953,null,2930,null,1333,null,649,null,0400000US18,Indiana,18
1568781,null,8667,null,1244087,null,9584,null,214912,null,6785,null,106003,null,4079,null,3779,null,1080,null,1221512,null,10952,null,997234,null,9919,null,167836,null,5586,null,53765,null,2698,null,2677,null,994,null,173181,null,7215,null,140575,null,6440,null,23033,null,2016,null,9242,null,1372,null,331,null,218,null,18951,null,2434,null,13161,null,2213,null,5526,null,1227,null,264,null,199,null,0,null,226,null,85616,null,4265,null,61650,null,3779,null,15898,null,1946,null,7786,null,1253,null,282,null,195,null,69521,null,3955,null,31467,null,3210,null,2619,null,760,null,34946,null,2419,null,489,null,320,null,0400000US19,Iowa,19
1436438,null,8872,null,1087907,null,9006,null,252645,null,7753,null,92825,null,4440,null,3061,null,829,null,1162220,null,9324,null,901410,null,10190,null,204095,null,6832,null,54679,null,3556,null,2036,null,735,null,147798,null,5577,null,114006,null,5335,null,25014,null,2712,null,8491,null,1563,null,287,null,260,null,7340,null,1482,null,5696,null,1399,null,1569,null,677,null,75,null,109,null,0,null,244,null,58617,null,4097,null,37474,null,3000,null,15032,null,2320,null,5961,null,1171,null,150,null,133,null,60463,null,4949,null,29321,null,2582,null,6935,null,2192,null,23619,null,2505,null,588,null,334,null,0400000US20,Kansas,20
1878990,null,14053,null,1475498,null,13872,null,294818,null,8852,null,106188,null,3905,null,2486,null,798,null,1525116,null,14887,null,1219315,null,13963,null,239545,null,8447,null,64849,null,3765,null,1407,null,536,null,212672,null,8919,null,164603,null,7868,null,34205,null,3215,null,13652,null,2255,null,212,null,190,null,22478,null,2903,null,17865,null,2524,null,4267,null,934,null,346,null,234,null,0,null,271,null,64822,null,5344,null,45545,null,4356,null,12426,null,2266,null,6602,null,1388,null,249,null,201,null,53902,null,3855,null,28170,null,2686,null,4375,null,1938,null,20739,null,2156,null,618,null,446,null,0400000US21,Kentucky,21
1958662,null,14882,null,1516429,null,13856,null,319690,null,8849,null,119278,null,6166,null,3265,null,1152,null,1596221,null,17428,null,1244090,null,16475,null,271146,null,8111,null,78891,null,5391,null,2094,null,723,null,214416,null,7776,null,165382,null,6904,null,33776,null,3018,null,14941,null,2354,null,317,null,285,null,25777,null,3151,null,21309,null,2916,null,4174,null,1304,null,294,null,250,null,0,null,277,null,76033,null,5468,null,60399,null,4912,null,7666,null,1325,null,7341,null,1401,null,627,null,651,null,46215,null,4169,null,25249,null,3121,null,2928,null,977,null,17811,null,2398,null,227,null,183,null,0400000US22,Louisiana,22
649769,null,7941,null,496012,null,8358,null,91501,null,4492,null,60956,null,3724,null,1300,null,545,null,502420,null,8385,null,392139,null,7912,null,76233,null,3843,null,33273,null,2593,null,775,null,381,null,70957,null,4043,null,54674,null,3561,null,9292,null,1675,null,6939,null,1371,null,52,null,51,null,4723,null,977,null,3690,null,898,null,842,null,406,null,191,null,195,null,0,null,228,null,37716,null,3043,null,29279,null,2970,null,3870,null,958,null,4224,null,963,null,343,null,359,null,33953,null,2937,null,16230,null,1848,null,1264,null,546,null,16329,null,2010,null,130,null,117,null,0400000US23,Maine,23
2910684,null,15980,null,2111971,null,16785,null,652999,null,12366,null,141016,null,5998,null,4698,null,1387,null,2130775,null,18204,null,1557865,null,16931,null,491142,null,11149,null,79395,null,4426,null,2373,null,1004,null,314194,null,9701,null,234095,null,8587,null,64777,null,4328,null,14307,null,2576,null,1015,null,463,null,248587,null,7693,null,168227,null,7329,null,75352,null,4905,null,4624,null,1189,null,384,null,425,null,105998,null,6061,null,82333,null,5259,null,16769,null,2405,null,6582,null,1498,null,314,null,493,null,111130,null,5972,null,69451,null,4263,null,4959,null,1247,null,36108,null,3464,null,612,null,497,null,0400000US24,Maryland,24
3307074,null,16204,null,2662921,null,20284,null,430709,null,11494,null,209784,null,7423,null,3660,null,1088,null,2390915,null,21716,null,1918819,null,22058,null,344595,null,10496,null,125543,null,5400,null,1958,null,793,null,285534,null,11757,null,233679,null,9999,null,31884,null,2931,null,19487,null,3441,null,484,null,288,null,293220,null,9324,null,257448,null,9394,null,29171,null,2820,null,6390,null,1495,null,211,null,243,null,207420,null,8968,null,176556,null,8896,null,20140,null,2152,null,10392,null,1692,null,332,null,347,null,129985,null,5383,null,76419,null,4615,null,4919,null,1218,null,47972,null,3403,null,675,null,405,null,0400000US25,Massachusetts,25
4460720,null,19024,null,3700886,null,18158,null,516257,null,9475,null,235173,null,6880,null,8404,null,1554,null,3668492,null,19493,null,3095724,null,19053,null,428517,null,8598,null,139673,null,4992,null,4578,null,1017,null,420903,null,10008,null,349192,null,9372,null,45941,null,3364,null,24337,null,2346,null,1433,null,562,null,63541,null,4114,null,50447,null,3217,null,11051,null,1814,null,2043,null,640,null,0,null,242,null,152828,null,7168,null,116377,null,6373,null,22743,null,2736,null,13040,null,1851,null,668,null,601,null,154956,null,7093,null,89146,null,5881,null,8005,null,1315,null,56080,null,3653,null,1725,null,658,null,0400000US26,Michigan,26
2778345,null,11093,null,2269244,null,12167,null,333772,null,8467,null,171869,null,5040,null,3460,null,659,null,2158869,null,13189,null,1797082,null,12746,null,266780,null,6862,null,93297,null,4130,null,1710,null,547,null,261552,null,7854,null,219437,null,7107,null,30350,null,2475,null,11437,null,1205,null,328,null,225,null,95230,null,4599,null,79861,null,4459,null,14523,null,1879,null,846,null,398,null,0,null,211,null,127915,null,5973,null,99669,null,5498,null,16543,null,1820,null,11491,null,1275,null,212,null,113,null,134779,null,5290,null,73195,null,4179,null,5576,null,1307,null,54798,null,2913,null,1210,null,343,null,0400000US27,Minnesota,27
1241077,null,12422,null,928605,null,13300,null,237824,null,7707,null,72739,null,4678,null,1909,null,580,null,1013882,null,13311,null,766913,null,13611,null,198480,null,7083,null,47238,null,3717,null,1251,null,475,null,152535,null,6397,null,115253,null,6029,null,27199,null,2654,null,9671,null,1692,null,412,null,300,null,4457,null,1274,null,2377,null,972,null,1861,null,754,null,219,null,276,null,0,null,287,null,42283,null,3956,null,30021,null,3027,null,8248,null,1726,null,3861,null,1267,null,153,null,174,null,27920,null,3147,null,14041,null,1916,null,2036,null,786,null,11750,null,2142,null,93,null,110,null,0400000US28,Mississippi,28
2846494,null,13385,null,2295781,null,15926,null,379519,null,9947,null,165132,null,5863,null,6062,null,1433,null,2271508,null,14608,null,1864928,null,15953,null,308012,null,8788,null,94901,null,4653,null,3667,null,1341,null,317275,null,8922,null,256750,null,7367,null,41212,null,3091,null,18538,null,2557,null,775,null,355,null,46538,null,4132,null,39327,null,3819,null,6361,null,1251,null,850,null,417,null,0,null,257,null,92709,null,5808,null,71117,null,5020,null,13164,null,2000,null,8279,null,1499,null,149,null,124,null,118464,null,6032,null,63659,null,4303,null,10770,null,3053,null,42564,null,3515,null,1471,null,585,null,0400000US29,Missouri,29
477006,null,6695,null,339975,null,7444,null,89911,null,4759,null,44370,null,3312,null,2750,null,961,null,347295,null,6606,null,258847,null,7168,null,64011,null,4017,null,23911,null,2082,null,526,null,300,null,54272,null,4247,null,37392,null,3458,null,12547,null,1797,null,3922,null,860,null,411,null,407,null,5204,null,1281,null,3898,null,1134,null,961,null,448,null,60,null,56,null,285,null,398,null,39080,null,3466,null,25241,null,2780,null,10050,null,1796,null,3146,null,979,null,643,null,439,null,31155,null,3237,null,14597,null,2250,null,2342,null,1172,null,13331,null,1623,null,885,null,649,null,0400000US30,Montana,30
944360,null,6043,null,741802,null,8086,null,129147,null,5100,null,71525,null,3124,null,1886,null,544,null,753062,null,8290,null,607781,null,8981,null,105241,null,4264,null,38959,null,2411,null,1081,null,435,null,96253,null,4654,null,77921,null,3829,null,12837,null,1725,null,5358,null,827,null,137,null,121,null,6760,null,1327,null,5479,null,1326,null,1220,null,551,null,61,null,80,null,0,null,221,null,41878,null,3060,null,29775,null,2688,null,7996,null,1426,null,3985,null,721,null,122,null,125,null,46407,null,2860,null,20846,null,1984,null,1853,null,593,null,23162,null,1945,null,546,null,292,null,0400000US31,Nebraska,31
1258074,null,10118,null,1031544,null,9745,null,164162,null,6316,null,60571,null,3893,null,1797,null,755,null,966036,null,11413,null,788761,null,10288,null,140216,null,6001,null,36221,null,3297,null,838,null,448,null,152323,null,8390,null,128753,null,7617,null,15742,null,2573,null,7243,null,1472,null,585,null,537,null,46731,null,5386,null,43058,null,5118,null,2521,null,860,null,1152,null,619,null,0,null,300,null,55487,null,4616,null,47926,null,4287,null,4962,null,1158,null,2547,null,996,null,52,null,93,null,37497,null,3236,null,23046,null,2112,null,721,null,354,null,13408,null,2111,null,322,null,313,null,0400000US32,Nevada,32
704290,null,7395,null,563516,null,7856,null,88753,null,4603,null,51369,null,3508,null,652,null,348,null,570142,null,7884,null,458556,null,7927,null,78043,null,4324,null,33251,null,2772,null,292,null,247,null,59347,null,3776,null,50339,null,3690,null,5023,null,897,null,3871,null,816,null,114,null,140,null,5533,null,1270,null,4753,null,1127,null,780,null,344,null,0,null,253,null,0,null,253,null,33287,null,3012,null,26611,null,2714,null,3704,null,1100,null,2893,null,830,null,79,null,96,null,35981,null,3002,null,23257,null,2577,null,1203,null,581,null,11354,null,1699,null,167,null,172,null,0400000US33,New Hampshire,33
4285430,null,16786,null,3472302,null,18045,null,608702,null,10689,null,199017,null,7399,null,5409,null,1170,null,3072339,null,18967,null,2460493,null,19311,null,495358,null,10614,null,113892,null,6017,null,2596,null,807,null,392106,null,9476,null,324128,null,9104,null,48418,null,3338,null,19294,null,2568,null,266,null,215,null,443054,null,9792,null,394601,null,9183,null,37450,null,2778,null,10616,null,1761,null,387,null,347,null,235728,null,9682,null,197844,null,8728,null,24665,null,2995,null,12284,null,2057,null,935,null,557,null,142203,null,7189,null,95236,null,5839,null,2811,null,947,null,42931,null,3525,null,1225,null,576,null,0400000US34,New Jersey,34
890535,null,11347,null,625718,null,11020,null,200294,null,7750,null,62972,null,3928,null,1551,null,547,null,681872,null,12231,null,489662,null,11332,null,157932,null,6356,null,33474,null,3001,null,804,null,468,null,113415,null,7061,null,82705,null,5782,null,24030,null,2743,null,6622,null,1466,null,58,null,95,null,10399,null,2582,null,6339,null,1706,null,4014,null,1302,null,46,null,75,null,0,null,279,null,44623,null,3894,null,29284,null,3258,null,11644,null,2004,null,3490,null,972,null,205,null,191,null,40226,null,3401,null,17728,null,2277,null,2674,null,746,null,19340,null,2442,null,484,null,256,null,0400000US35,New Mexico,35
9215293,null,34782,null,7122151,null,33030,null,1539731,null,21831,null,543308,null,13465,null,10103,null,1935,null,4949585,null,34549,null,3718285,null,28696,null,1002689,null,15852,null,224608,null,7512,null,4003,null,1082,null,707799,null,16148,null,553324,null,14906,null,117570,null,6116,null,35919,null,3034,null,986,null,375,null,2456654,null,22449,null,2037542,null,21361,null,318212,null,10185,null,99763,null,5983,null,1137,null,469,null,742624,null,17383,null,603521,null,15495,null,85040,null,5142,null,53434,null,4093,null,629,null,326,null,358631,null,10693,null,209479,null,8865,null,16220,null,2092,null,129584,null,6405,null,3348,null,1114,null,0400000US36,New York,36
4371214,null,19466,null,3379983,null,20598,null,724276,null,12283,null,260793,null,8565,null,6162,null,1374,null,3496540,null,21124,null,2734720,null,23466,null,597613,null,12480,null,160891,null,6934,null,3316,null,1033,null,502763,null,13799,null,400072,null,12564,null,68441,null,4299,null,33315,null,3516,null,935,null,530,null,48913,null,4360,null,39876,null,4125,null,8484,null,1476,null,461,null,302,null,92,null,154,null,133896,null,7535,null,98098,null,5803,null,25025,null,4184,null,10139,null,1682,null,634,null,401,null,189102,null,10113,null,107217,null,6308,null,24713,null,7001,null,55987,null,4011,null,1185,null,426,null,0400000US37,North Carolina,37
347958,null,4070,null,250307,null,4549,null,64693,null,3548,null,32069,null,2067,null,889,null,314,null,270852,null,4560,null,203961,null,4482,null,50829,null,3312,null,15692,null,1483,null,370,null,153,null,34725,null,2679,null,25769,null,2225,null,7383,null,1345,null,1526,null,421,null,47,null,59,null,2193,null,730,null,1306,null,533,null,777,null,481,null,110,null,125,null,0,null,208,null,18936,null,2166,null,12299,null,1603,null,4443,null,958,null,2175,null,491,null,19,null,33,null,21252,null,1866,null,6972,null,1196,null,1261,null,475,null,12566,null,1327,null,453,null,233,null,0400000US38,North Dakota,38
5447031,null,21514,null,4485525,null,22845,null,675709,null,13023,null,279985,null,6962,null,5812,null,987,null,4497218,null,22492,null,3752471,null,22525,null,571852,null,11679,null,169852,null,5413,null,3043,null,703,null,484626,null,13221,null,399923,null,12405,null,54352,null,4060,null,29693,null,2994,null,658,null,479,null,104771,null,5054,null,85717,null,4639,null,17290,null,2375,null,1671,null,662,null,93,null,108,null,182527,null,7353,null,142642,null,6625,null,25978,null,2691,null,13663,null,1709,null,244,null,183,null,177889,null,7252,null,104772,null,5162,null,6237,null,1237,null,65106,null,3997,null,1774,null,611,null,0400000US39,Ohio,39
1696486,null,13429,null,1280403,null,12302,null,295225,null,8109,null,117588,null,5511,null,3270,null,853,null,1365900,null,13864,null,1045567,null,11376,null,240948,null,7293,null,77731,null,4269,null,1654,null,546,null,201403,null,7569,null,153588,null,6725,null,34055,null,2936,null,12904,null,2085,null,856,null,447,null,6772,null,1399,null,4893,null,1277,null,1556,null,609,null,323,null,316,null,0,null,248,null,61733,null,4716,null,45296,null,4155,null,11300,null,1665,null,4938,null,1120,null,199,null,173,null,60678,null,3871,null,31059,null,2626,null,7366,null,1143,null,21692,null,2331,null,561,null,288,null,0400000US40,Oklahoma,40
1796478,null,12399,null,1409264,null,15066,null,237231,null,8315,null,146674,null,6298,null,3309,null,955,null,1288323,null,12782,null,1033713,null,13986,null,177257,null,7267,null,76051,null,4235,null,1302,null,634,null,194133,null,7576,null,155648,null,7050,null,25837,null,2746,null,12363,null,1717,null,285,null,322,null,81265,null,5555,null,67424,null,5235,null,12151,null,1697,null,1690,null,640,null,0,null,275,null,127593,null,5856,null,100186,null,5346,null,17544,null,1823,null,9465,null,1560,null,398,null,271,null,105164,null,4759,null,52293,null,3582,null,4442,null,1054,null,47105,null,4651,null,1324,null,674,null,0400000US41,Oregon,41
5911642,null,21246,null,4894900,null,22727,null,687210,null,11328,null,320045,null,7820,null,9487,null,1502,null,4506231,null,22368,null,3771917,null,22805,null,544572,null,9982,null,184405,null,6100,null,5337,null,1135,null,575527,null,11239,null,481722,null,11246,null,61703,null,2708,null,31515,null,2768,null,587,null,321,null,314916,null,9960,null,267852,null,9107,null,41772,null,3341,null,5230,null,1282,null,62,null,102,null,314054,null,8921,null,257566,null,8872,null,31146,null,2598,null,24187,null,2141,null,1155,null,492,null,200914,null,7636,null,115843,null,5726,null,8017,null,2270,null,74708,null,3382,null,2346,null,672,null,0400000US42,Pennsylvania,42
509180,null,7325,null,412563,null,7476,null,68495,null,5919,null,27688,null,2312,null,434,null,306,null,411631,null,8646,null,336433,null,8407,null,56438,null,3790,null,18416,null,1816,null,344,null,287,null,40704,null,3692,null,34408,null,3156,null,4456,null,1195,null,1840,null,727,null,0,null,287,null,13923,null,2037,null,12197,null,1958,null,1555,null,652,null,171,null,198,null,0,null,287,null,24243,null,3220,null,19836,null,2813,null,3538,null,2087,null,869,null,486,null,0,null,287,null,18679,null,2950,null,9689,null,1646,null,2508,null,2525,null,6392,null,1136,null,90,null,111,null,0400000US44,Rhode Island,44
