B17014_001E,B17014_001EA,B17014_001M,B17014_001MA,B17014_002E,B17014_002EA,B17014_002M,B17014_002MA,B17014_003E,B17014_003EA,B17014_003M,B17014_003MA,B17014_004E,B17014_004EA,B17014_004M,B17014_004MA,B17014_005E,B17014_005EA,B17014_005M,B17014_005MA,B17014_006E,B17014_006EA,B17014_006M,B17014_006MA,B17014_007E,B17014_007EA,B17014_007M,B17014_007MA,B17014_008E,B17014_008EA,B17014_008M,B17014_008MA,B17014_009E,B17014_009EA,B17014_009M,B17014_009MA,B17014_010E,B17014_010EA,B17014_010M,B17014_010MA,B17014_011E,B17014_011EA,B17014_011M,B17014_011MA,B17014_012E,B17014_012EA,B17014_012M,B17014_012MA,B17014_013E,B17014_013EA,B17014_013M,B17014_013MA,B17014_014E,B17014_014EA,B17014_014M,B17014_014MA,B17014_015E,B17014_015EA,B17014_015M,B17014_015MA,B17014_016E,B17014_016EA,B17014_016M,B17014_016MA,B17014_017E,B17014_017EA,B17014_017M,B17014_017MA,B17014_018E,B17014_018EA,B17014_018M,B17014_018MA,B17014_019E,B17014_019EA,B17014_019M,B17014_019MA,B17014_020E,B17014_020EA,B17014_020M,B17014_020MA,B17014_021E,B17014_021EA,B17014_021M,B17014_021MA,B17014_022E,B17014_022EA,B17014_022M,B17014_022MA,B17014_023E,B17014_023EA,B17014_023M,B17014_023MA,B17014_024E,B17014_024EA,B17014_024M,B17014_024MA,B17014_025E,B17014_025EA,B17014_025M,B17014_025MA,B17014_026E,B17014_026EA,B17014_026M,B17014_026MA,B17014_027E,B17014_027EA,B17014_027M,B17014_027MA,B17014_028E,B17014_028EA,B17014_028M,B17014_028MA,B17014_029E,B17014_029EA,B17014_029M,B17014_029MA,B17014_030E,B17014_030EA,B17014_030M,B17014_030MA,B17014_031E,B17014_031EA,B17014_031M,B17014_031MA,B17014_032E,B17014_032EA,B17014_032M,B17014_032MA,B17014_033E,B17014_033EA,B17014_033M,B17014_033MA,B17014_034E,B17014_034EA,B17014_034M,B17014_034MA,B17014_035E,B17014_035EA,B17014_035M,B17014_035MA,GEO_ID,NAME,state
2364041,null,20337,null,262999,null,7965,null,82345,null,4191,null,23359,null,2261,null,39821,null,3552,null,16446,null,2168,null,2719,null,1017,null,180654,null,7107,null,23174,null,2695,null,7939,null,1522,null,13520,null,2241,null,1557,null,699,null,158,null,162,null,157480,null,6769,null,53739,null,4692,null,92191,null,5490,null,9865,null,1353,null,1685,null,622,null,2101042,null,18593,null,1603092,null,17589,null,158879,null,4976,null,383511,null,9068,null,868081,null,15130,null,192621,null,6288,null,497950,null,10331,null,134772,null,7592,null,7605,null,1439,null,70894,null,5481,null,42863,null,3570,null,13410,null,2469,null,363178,null,9321,null,21532,null,2412,null,209761,null,7273,null,102872,null,5105,null,29013,null,2928,null,0400000US13,Georgia,13
303344,null,5137,null,18161,null,2268,null,7300,null,1457,null,2712,null,1032,null,2778,null,978,null,1548,null,539,null,262,null,302,null,10861,null,1777,null,1653,null,598,null,537,null,255,null,1018,null,536,null,98,null,120,null,0,null,275,null,9208,null,1671,null,4075,null,1014,null,4079,null,1057,null,966,null,517,null,88,null,110,null,285183,null,5503,null,217030,null,4900,null,23677,null,1697,null,45877,null,2927,null,106580,null,4345,null,40896,null,2778,null,68153,null,4114,null,23580,null,2296,null,1050,null,378,null,11244,null,1558,null,7574,null,1389,null,3712,null,865,null,44573,null,3362,null,2812,null,723,null,19887,null,2241,null,13436,null,2124,null,8438,null,1223,null,0400000US15,Hawaii,15
396253,null,6996,null,37154,null,3469,null,16382,null,2045,null,2321,null,769,null,7382,null,1223,null,5988,null,1300,null,691,null,308,null,20772,null,2434,null,2678,null,841,null,530,null,355,null,1668,null,678,null,344,null,347,null,136,null,195,null,18094,null,2241,null,3947,null,1242,null,12245,null,1777,null,1459,null,561,null,443,null,389,null,359099,null,6928,null,302116,null,6232,null,38612,null,2172,null,68207,null,4071,null,158965,null,4674,null,36332,null,2493,null,56983,null,4118,null,20764,null,2505,null,969,null,389,null,12865,null,1911,null,5691,null,1282,null,1239,null,543,null,36219,null,2838,null,2243,null,654,null,20515,null,2103,null,10291,null,1550,null,3170,null,904,null,0400000US16,Idaho,16
3138757,null,18424,null,283081,null,7657,null,88541,null,3878,null,24430,null,2043,null,42566,null,2822,null,18504,null,2118,null,3041,null,869,null,194540,null,7047,null,27404,null,3018,null,8769,null,1722,null,15523,null,2442,null,2663,null,915,null,449,null,384,null,167136,null,6619,null,52923,null,3854,null,99033,null,5269,null,12812,null,1968,null,2368,null,731,null,2855676,null,17850,null,2235252,null,16912,null,230388,null,4850,null,485858,null,9852,null,1159604,null,12756,null,359402,null,8363,null,620424,null,12998,null,190939,null,7197,null,10712,null,1539,null,96504,null,4431,null,61790,null,3921,null,21933,null,2818,null,429485,null,9930,null,26592,null,2430,null,229119,null,7408,null,135679,null,6021,null,38095,null,3006,null,0400000US17,Illinois,17
1648431,null,15271,null,157570,null,6279,null,50998,null,3722,null,14891,null,1940,null,21472,null,2071,null,13013,null,1696,null,1622,null,662,null,106572,null,4908,null,16722,null,2255,null,4475,null,1320,null,11392,null,1788,null,550,null,381,null,305,null,284,null,89850,null,4692,null,28025,null,2938,null,55198,null,3652,null,5990,null,1358,null,637,null,410,null,1490861,null,14219,null,1199485,null,13567,null,137619,null,4993,null,257691,null,7612,null,637082,null,10169,null,167093,null,5693,null,291376,null,8021,null,89833,null,4380,null,5433,null,1098,null,51254,null,3643,null,27664,null,3003,null,5482,null,1213,null,201543,null,6882,null,13446,null,1769,null,118933,null,5397,null,56486,null,3812,null,12678,null,1501,null,0400000US18,Indiana,18
791790,null,7894,null,57737,null,4022,null,20071,null,1612,null,5573,null,939,null,7680,null,1235,null,5575,null,1031,null,1243,null,458,null,37666,null,3275,null,5428,null,1212,null,1155,null,495,null,3900,null,1221,null,373,null,283,null,0,null,226,null,32238,null,3082,null,6806,null,1326,null,22748,null,2802,null,2459,null,810,null,225,null,248,null,734053,null,8212,null,614913,null,8211,null,70049,null,2731,null,106306,null,4477,null,356237,null,7544,null,82321,null,3726,null,119140,null,4429,null,43357,null,2962,null,1007,null,390,null,26024,null,2255,null,14390,null,1677,null,1936,null,679,null,75783,null,3275,null,4527,null,1005,null,43385,null,2755,null,23957,null,2098,null,3914,null,789,null,0400000US19,Iowa,19
736264,null,8496,null,56736,null,3445,null,20713,null,1941,null,4145,null,903,null,9248,null,1498,null,6866,null,1326,null,454,null,321,null,36023,null,2973,null,5500,null,1373,null,1370,null,689,null,3565,null,1039,null,545,null,323,null,20,null,34,null,30523,null,2742,null,7319,null,1547,null,20695,null,2346,null,2252,null,887,null,257,null,237,null,679528,null,8567,null,556442,null,7977,null,54742,null,2376,null,111771,null,4200,null,316303,null,7676,null,73626,null,3749,null,123086,null,5220,null,38083,null,3098,null,1655,null,574,null,21640,null,2596,null,12028,null,1750,null,2760,null,751,null,85003,null,4031,null,4153,null,806,null,50532,null,3430,null,25471,null,2230,null,4847,null,1086,null,0400000US20,Kansas,20
1125630,null,12346,null,147398,null,6613,null,58911,null,4418,null,23419,null,2713,null,24760,null,2608,null,9563,null,1942,null,1169,null,534,null,88487,null,5142,null,15352,null,2238,null,5218,null,994,null,8624,null,1774,null,1236,null,742,null,274,null,243,null,73135,null,4281,null,31061,null,2462,null,36779,null,3501,null,4707,null,1360,null,588,null,428,null,978232,null,11613,null,789765,null,12075,null,115832,null,3652,null,190271,null,6261,null,394932,null,9076,null,88730,null,4577,null,188467,null,7180,null,57531,null,3607,null,4745,null,1191,null,34523,null,3006,null,16398,null,2219,null,1865,null,643,null,130936,null,6263,null,15389,null,1860,null,72143,null,4063,null,36832,null,3122,null,6572,null,1189,null,0400000US21,Kentucky,21
1094141,null,10371,null,146380,null,6476,null,40293,null,3476,null,14157,null,1677,null,18782,null,2417,null,6606,null,1468,null,748,null,387,null,106087,null,5074,null,12986,null,2149,null,3918,null,1030,null,7261,null,1935,null,1461,null,690,null,346,null,362,null,93101,null,5144,null,31005,null,2744,null,55339,null,4118,null,5897,null,1260,null,860,null,352,null,947761,null,11039,null,718832,null,9344,null,85697,null,3926,null,184825,null,6549,null,363229,null,7529,null,85081,null,4043,null,228929,null,6748,null,61456,null,4409,null,4024,null,779,null,36678,null,3503,null,17574,null,2418,null,3180,null,962,null,167473,null,6071,null,12800,null,1352,null,91540,null,4744,null,50739,null,3844,null,12394,null,1462,null,0400000US22,Louisiana,22
343822,null,6405,null,29416,null,2739,null,9110,null,1415,null,3503,null,759,null,3746,null,1047,null,1586,null,486,null,275,null,263,null,20306,null,2676,null,3216,null,886,null,1522,null,595,null,1350,null,672,null,344,null,305,null,0,null,228,null,17090,null,2463,null,6191,null,1614,null,10008,null,1717,null,759,null,356,null,132,null,104,null,314406,null,6052,null,262020,null,5387,null,35066,null,2157,null,51770,null,2831,null,140925,null,4655,null,34259,null,2479,null,52386,null,3228,null,18563,null,1898,null,1249,null,656,null,10540,null,1584,null,5655,null,1133,null,1119,null,455,null,33823,null,2409,null,2689,null,949,null,20123,null,1780,null,9671,null,1368,null,1340,null,469,null,0400000US23,Maine,23
1395778,null,10754,null,74687,null,4060,null,20748,null,2609,null,6996,null,1424,null,9005,null,1291,null,4067,null,1125,null,680,null,421,null,53939,null,3967,null,8013,null,1488,null,3389,null,972,null,3988,null,1134,null,457,null,476,null,179,null,273,null,45926,null,3831,null,15602,null,2259,null,25575,null,2932,null,4201,null,948,null,548,null,423,null,1321091,null,11173,null,986372,null,11805,null,90516,null,3131,null,198318,null,5474,null,536211,null,11448,null,161327,null,6118,null,334719,null,8643,null,85006,null,4693,null,3229,null,965,null,42275,null,3042,null,29368,null,3174,null,10134,null,1597,null,249713,null,7773,null,12245,null,1651,null,127306,null,5627,null,82676,null,4934,null,27486,null,2718,null,0400000US24,Maryland,24
1568641,null,11431,null,111502,null,6166,null,34605,null,2973,null,15012,null,2171,null,13284,null,1882,null,5410,null,1141,null,899,null,448,null,76897,null,5036,null,10089,null,1922,null,3561,null,1072,null,5704,null,1616,null,756,null,470,null,68,null,118,null,66808,null,4550,null,29829,null,3437,null,32064,null,3422,null,4546,null,1245,null,369,null,351,null,1457139,null,11859,null,1133668,null,11977,null,109579,null,3482,null,220492,null,6071,null,605453,null,9685,null,198144,null,7265,null,323471,null,9439,null,88996,null,5292,null,5133,null,1319,null,42395,null,3348,null,33618,null,3084,null,7850,null,1565,null,234475,null,8319,null,15105,null,1813,null,120648,null,5716,null,75281,null,5056,null,23441,null,2593,null,0400000US25,Massachusetts,25
2525388,null,15908,null,264514,null,7290,null,83535,null,3916,null,25751,null,2204,null,36047,null,2820,null,19459,null,1845,null,2278,null,797,null,180979,null,6669,null,26852,null,2205,null,9162,null,1526,null,15556,null,1856,null,1622,null,750,null,512,null,477,null,154127,null,6564,null,55018,null,3675,null,86002,null,4795,null,11963,null,1659,null,1144,null,411,null,2260874,null,15759,null,1804882,null,14686,null,263618,null,4188,null,410530,null,7339,null,892064,null,11705,null,238670,null,5796,null,455992,null,9027,null,128186,null,4863,null,9587,null,1397,null,71137,null,3887,null,40129,null,2837,null,7333,null,1287,null,327806,null,8267,null,27723,null,2281,null,183863,null,6657,null,94654,null,4612,null,21566,null,2289,null,0400000US26,Michigan,26
1342724,null,10410,null,82834,null,3898,null,27309,null,1965,null,8337,null,1113,null,10315,null,1543,null,7205,null,1083,null,1452,null,451,null,55525,null,3302,null,7155,null,1288,null,1356,null,541,null,4626,null,1096,null,863,null,438,null,310,null,287,null,48370,null,3128,null,13098,null,1906,null,30655,null,3117,null,3609,null,1158,null,1008,null,444,null,1259890,null,10507,null,1045690,null,10997,null,111189,null,3142,null,167712,null,4629,null,606340,null,9033,null,160449,null,4563,null,214200,null,6157,null,73708,null,3760,null,2080,null,637,null,43691,null,2961,null,22424,null,2203,null,5513,null,1347,null,140492,null,4728,null,5537,null,1026,null,78815,null,3591,null,44361,null,2507,null,11779,null,1480,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,35259,null,3729,null,11808,null,1767,null,15592,null,2779,null,6964,null,1384,null,895,null,522,null,93037,null,6003,null,12650,null,2690,null,4767,null,1466,null,5772,null,1763,null,2064,null,874,null,47,null,82,null,80387,null,5000,null,29472,null,3130,null,42877,null,3859,null,7095,null,1453,null,943,null,503,null,626952,null,9376,null,474410,null,9188,null,60529,null,2612,null,113672,null,5435,null,245068,null,7140,null,55141,null,3721,null,152542,null,5968,null,39686,null,3078,null,2889,null,755,null,23512,null,2361,null,10659,null,1898,null,2626,null,734,null,112856,null,4922,null,11446,null,1572,null,61257,null,4131,null,33418,null,3084,null,6735,null,1452,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,48619,null,2793,null,16438,null,1548,null,18189,null,2040,null,13030,null,1794,null,962,null,383,null,99720,null,4867,null,14920,null,2128,null,4118,null,923,null,9894,null,1702,null,672,null,303,null,236,null,250,null,84800,null,4518,null,25813,null,2498,null,52256,null,3551,null,6165,null,1167,null,566,null,398,null,1381201,null,13057,null,1111714,null,12865,null,142340,null,4285,null,237911,null,6219,null,586311,null,10454,null,145152,null,5602,null,269487,null,7808,null,84752,null,4355,null,6000,null,1051,null,46576,null,3066,null,27215,null,2754,null,4961,null,1013,null,184735,null,6261,null,11872,null,1327,null,101690,null,4808,null,56410,null,3774,null,14763,null,1943,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,10295,null,1479,null,2487,null,656,null,4259,null,1019,null,3306,null,806,null,243,null,206,null,12867,null,1856,null,2166,null,924,null,412,null,258,null,1709,null,817,null,45,null,78,null,0,null,235,null,10701,null,1497,null,2915,null,924,null,7057,null,1190,null,572,null,286,null,157,null,135,null,214412,null,4625,null,182056,null,4652,null,23176,null,1484,null,38447,null,2414,null,101088,null,3569,null,19345,null,1533,null,32356,null,2609,null,10980,null,1398,null,728,null,435,null,6691,null,1116,null,3321,null,854,null,240,null,182,null,21376,null,2094,null,1443,null,651,null,12130,null,1416,null,6529,null,1111,null,1274,null,599,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,11643,null,1400,null,3093,null,575,null,3989,null,993,null,3810,null,954,null,751,null,368,null,19312,null,1899,null,2710,null,706,null,430,null,281,null,1595,null,511,null,685,null,437,null,0,null,221,null,16602,null,1791,null,4350,null,1072,null,10866,null,1188,null,1337,null,500,null,49,null,79,null,426504,null,6292,null,353421,null,5734,null,34284,null,1683,null,60766,null,2865,null,208162,null,5388,null,50209,null,2536,null,73083,null,4499,null,26394,null,2729,null,1233,null,470,null,14016,null,2128,null,9479,null,1723,null,1666,null,649,null,46689,null,3100,null,1827,null,559,null,27334,null,2010,null,13555,null,1956,null,3973,null,857,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,20439,null,2719,null,5085,null,1114,null,10110,null,2279,null,4429,null,1211,null,815,null,432,null,28108,null,3208,null,4681,null,1146,null,961,null,609,null,2917,null,874,null,627,null,461,null,176,null,291,null,23427,null,3083,null,8266,null,1756,null,13347,null,2360,null,1753,null,755,null,61,null,100,null,566472,null,7970,null,429273,null,8352,null,47291,null,2325,null,103823,null,5179,null,224755,null,6970,null,53404,null,3492,null,137199,null,6227,null,49091,null,4145,null,1921,null,839,null,25598,null,2749,null,16601,null,2065,null,4971,null,1206,null,88108,null,3917,null,4677,null,1036,null,47621,null,3333,null,27883,null,2417,null,7927,null,1175,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,4558,null,1061,null,2185,null,670,null,1736,null,577,null,373,null,203,null,264,null,232,null,12654,null,1850,null,2007,null,632,null,486,null,343,null,1106,null,457,null,415,null,380,null,0,null,253,null,10647,null,1709,null,4877,null,1407,null,5145,null,1070,null,555,null,475,null,70,null,90,null,328112,null,5497,null,271546,null,5342,null,26222,null,2081,null,53059,null,2817,null,150138,null,4702,null,42127,null,2920,null,56566,null,2951,null,19324,null,2447,null,688,null,399,null,9981,null,1735,null,7285,null,1525,null,1370,null,514,null,37242,null,2442,null,2015,null,619,null,19752,null,2120,null,12508,null,1730,null,2967,null,805,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,44341,null,3637,null,12683,null,2086,null,21175,null,2745,null,9516,null,1710,null,967,null,486,null,90910,null,4546,null,12190,null,2192,null,3905,null,1138,null,6378,null,1539,null,1521,null,685,null,386,null,405,null,78720,null,4164,null,34096,null,2878,null,39351,null,3123,null,4339,null,1003,null,934,null,705,null,2033126,null,15957,null,1580494,null,14085,null,151525,null,4576,null,351729,null,8311,null,805406,null,11654,null,271834,null,7221,null,452632,null,10096,null,131946,null,6396,null,8094,null,1513,null,61649,null,4066,null,45747,null,3756,null,16456,null,2258,null,320686,null,8803,null,19134,null,2016,null,163756,null,6198,null,98981,null,5052,null,38815,null,2780,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,23221,null,2555,null,6726,null,1132,null,11638,null,2061,null,4356,null,1101,null,501,null,290,null,37307,null,3556,null,6814,null,1510,null,2821,null,768,null,3005,null,1094,null,935,null,472,null,53,null,96,null,30493,null,3117,null,9692,null,1742,null,18213,null,2417,null,2276,null,716,null,312,null,287,null,421631,null,7185,null,317021,null,6219,null,47056,null,2360,null,79230,null,4154,null,154903,null,5116,null,35832,null,2723,null,104610,null,5389,null,33968,null,3030,null,2001,null,725,null,19594,null,2174,null,9542,null,1719,null,2831,null,952,null,70642,null,4336,null,4545,null,1077,null,39044,null,3177,null,21066,null,2222,null,5987,null,1297,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,161157,null,6970,null,51593,null,3809,null,73737,null,4145,null,30823,null,2673,null,5004,null,982,null,310811,null,8915,null,41348,null,3919,null,13234,null,2009,null,22820,null,2751,null,4631,null,1023,null,663,null,420,null,269463,null,7665,null,111390,null,5468,null,133238,null,4844,null,21480,null,2447,null,3355,null,1027,null,4110346,null,18220,null,3052136,null,20364,null,352904,null,7153,null,709739,null,13028,null,1492802,null,15875,null,496691,null,10961,null,1058210,null,15521,null,292619,null,8703,null,19495,null,2438,null,139940,null,5987,null,98844,null,5809,null,34340,null,3161,null,765591,null,12029,null,54598,null,3816,null,403204,null,9927,null,227210,null,7420,null,80579,null,4513,null,0400000US36,New York,36
