B11009_001E,B11009_001EA,B11009_001M,B11009_001MA,B11009_002E,B11009_002EA,B11009_002M,B11009_002MA,B11009_003E,B11009_003EA,B11009_003M,B11009_003MA,B11009_004E,B11009_004EA,B11009_004M,B11009_004MA,B11009_005E,B11009_005EA,B11009_005M,B11009_005MA,B11009_006E,B11009_006EA,B11009_006M,B11009_006MA,B11009_007E,B11009_007EA,B11009_007M,B11009_007MA,GEO_ID,NAME,state
1625153,null,9520,null,85567,null,5409,null,2374,null,690,null,41832,null,4093,null,2769,null,850,null,38592,null,3351,null,1539586,null,10253,null,0400000US22,Louisiana,22
542363,null,5056,null,48067,null,3410,null,1842,null,723,null,22739,null,2340,null,2619,null,637,null,20867,null,2116,null,494296,null,5392,null,0400000US23,Maine,23
2092692,null,7904,null,110674,null,5104,null,3873,null,904,null,48865,null,3896,null,5488,null,1168,null,52448,null,3958,null,1982018,null,8828,null,0400000US24,Maryland,24
2467323,null,8171,null,149432,null,5892,null,7241,null,1383,null,64967,null,4318,null,12309,null,1458,null,64915,null,4199,null,2317891,null,9831,null,0400000US25,Massachusetts,25
3810801,null,12762,null,200632,null,6750,null,6178,null,1036,null,95984,null,5162,null,7596,null,1199,null,90874,null,4314,null,3610169,null,13659,null,0400000US26,Michigan,26
2089449,null,7329,null,127362,null,4821,null,3535,null,823,null,58679,null,3465,null,4683,null,866,null,60465,null,3576,null,1962087,null,7306,null,0400000US27,Minnesota,27
1094208,null,7307,null,50956,null,4370,null,1130,null,580,null,25916,null,3086,null,1227,null,505,null,22683,null,2674,null,1043252,null,8663,null,0400000US28,Mississippi,28
2330040,null,9044,null,127496,null,5637,null,4913,null,910,null,61626,null,3515,null,4471,null,833,null,56486,null,3893,null,2202544,null,8998,null,0400000US29,Missouri,29
375598,null,3682,null,23237,null,2334,null,351,null,261,null,10867,null,1609,null,1015,null,540,null,11004,null,1616,null,352361,null,4220,null,0400000US30,Montana,30
704143,null,4204,null,38085,null,2799,null,419,null,275,null,19078,null,1993,null,1668,null,554,null,16920,null,1859,null,666058,null,4260,null,0400000US31,Nebraska,31
952856,null,7182,null,66600,null,4549,null,2725,null,845,null,36285,null,3288,null,2095,null,804,null,25495,null,3250,null,886256,null,7559,null,0400000US32,Nevada,32
505286,null,4732,null,38278,null,3038,null,928,null,480,null,20017,null,2682,null,1264,null,455,null,16069,null,1731,null,467008,null,4979,null,0400000US33,New Hampshire,33
3154012,null,10110,null,150407,null,6213,null,6614,null,1198,null,68447,null,4595,null,8829,null,1684,null,66517,null,4514,null,3003605,null,11350,null,0400000US34,New Jersey,34
741399,null,5755,null,49899,null,3747,null,1468,null,567,null,23836,null,3205,null,2689,null,827,null,21906,null,2388,null,691500,null,5864,null,0400000US35,New Mexico,35
7137482,null,15735,null,394210,null,8782,null,24288,null,2708,null,176149,null,6411,null,21472,null,1964,null,172301,null,6410,null,6743272,null,15768,null,0400000US36,New York,36
3595175,null,14706,null,178042,null,7522,null,7092,null,1309,null,88238,null,5510,null,8242,null,1407,null,74470,null,4802,null,3417133,null,15243,null,0400000US37,North Carolina,37
274743,null,2659,null,14886,null,1873,null,198,null,161,null,7598,null,1317,null,451,null,370,null,6639,null,1229,null,259857,null,2426,null,0400000US38,North Dakota,38
4508871,null,14815,null,251093,null,9026,null,7999,null,1410,null,110809,null,6173,null,10856,null,1353,null,121429,null,5577,null,4257778,null,15495,null,0400000US39,Ohio,39
1407933,null,7799,null,67986,null,3852,null,2197,null,742,null,32259,null,2600,null,2992,null,835,null,30538,null,3049,null,1339947,null,8601,null,0400000US40,Oklahoma,40
1474755,null,6858,null,100887,null,4908,null,4217,null,1019,null,44062,null,3489,null,6488,null,1221,null,46120,null,3797,null,1373868,null,7752,null,0400000US41,Oregon,41
4904554,null,11469,null,279738,null,7993,null,9435,null,1453,null,131929,null,6091,null,11222,null,1485,null,127152,null,5569,null,4624816,null,12666,null,0400000US42,Pennsylvania,42
399107,null,3931,null,24672,null,2519,null,1126,null,455,null,9479,null,1693,null,1288,null,499,null,12779,null,1903,null,374435,null,4249,null,0400000US44,Rhode Island,44
1702300,null,9251,null,75565,null,5176,null,2723,null,857,null,34638,null,3161,null,4327,null,902,null,33877,null,3505,null,1626735,null,9452,null,0400000US45,South Carolina,45
319926,null,3421,null,15337,null,2033,null,484,null,372,null,7876,null,1349,null,293,null,198,null,6684,null,1257,null,304589,null,3075,null,0400000US46,South Dakota,46
2434683,null,10947,null,113188,null,5969,null,5231,null,1097,null,53602,null,4310,null,5302,null,1013,null,49053,null,3786,null,2321495,null,12498,null,0400000US47,Tennessee,47
8422249,null,18072,null,385794,null,10347,null,19406,null,2475,null,182580,null,8622,null,18144,null,1963,null,165664,null,6010,null,8036455,null,19756,null,0400000US48,Texas,48
854244,null,4876,null,34836,null,3096,null,1322,null,524,null,16903,null,2276,null,2539,null,829,null,14072,null,1948,null,819408,null,5681,null,0400000US49,Utah,49
249986,null,2593,null,21259,null,1844,null,508,null,223,null,9775,null,1319,null,1016,null,390,null,9960,null,1332,null,228727,null,2756,null,0400000US50,Vermont,50
2961083,null,11010,null,138261,null,6862,null,6469,null,1199,null,65258,null,4258,null,6173,null,1224,null,60361,null,4699,null,2822822,null,12721,null,0400000US51,Virginia,51
2547663,null,9073,null,170279,null,6666,null,7694,null,1310,null,77203,null,4726,null,10062,null,1578,null,75320,null,4860,null,2377384,null,10351,null,0400000US53,Washington,53
749586,null,6455,null,39097,null,2499,null,906,null,427,null,19907,null,2391,null,996,null,366,null,17288,null,2274,null,710489,null,6489,null,0400000US54,West Virginia,54
2249630,null,8922,null,142990,null,6003,null,3933,null,845,null,64113,null,3792,null,5234,null,889,null,69710,null,4409,null,2106640,null,9610,null,0400000US55,Wisconsin,55
208613,null,3448,null,13447,null,1851,null,344,null,284,null,6267,null,1371,null,415,null,342,null,6421,null,1496,null,195166,null,3208,null,0400000US56,Wyoming,56
1186497,null,10034,null,70119,null,3757,null,1554,null,494,null,34051,null,2631,null,1391,null,527,null,33123,null,2558,null,1116378,null,10136,null,0400000US72,Puerto Rico,72
