C21001A_001E,C21001A_001EA,C21001A_001M,C21001A_001MA,C21001A_002E,C21001A_002EA,C21001A_002M,C21001A_002MA,C21001A_003E,C21001A_003EA,C21001A_003M,C21001A_003MA,C21001A_004E,C21001A_004EA,C21001A_004M,C21001A_004MA,C21001A_005E,C21001A_005EA,C21001A_005M,C21001A_005MA,C21001A_006E,C21001A_006EA,C21001A_006M,C21001A_006MA,C21001A_007E,C21001A_007EA,C21001A_007M,C21001A_007MA,C21001A_008E,C21001A_008EA,C21001A_008M,C21001A_008MA,C21001A_009E,C21001A_009EA,C21001A_009M,C21001A_009MA,C21001A_010E,C21001A_010EA,C21001A_010M,C21001A_010MA,C21001A_011E,C21001A_011EA,C21001A_011M,C21001A_011MA,C21001A_012E,C21001A_012EA,C21001A_012M,C21001A_012MA,C21001A_013E,C21001A_013EA,C21001A_013M,C21001A_013MA,C21001A_014E,C21001A_014EA,C21001A_014M,C21001A_014MA,C21001A_015E,C21001A_015EA,C21001A_015M,C21001A_015MA,GEO_ID,NAME,state
4534835,null,12236,null,2214115,null,9051,null,1894984,null,8792,null,281308,null,8046,null,1613676,null,11375,null,319131,null,1391,null,186884,null,4445,null,132247,null,4498,null,2320720,null,5283,null,1887708,null,5052,null,27495,null,2735,null,1860213,null,5949,null,433012,null,1645,null,4804,null,946,null,428208,null,1925,null,0400000US13,Georgia,13
262031,null,3631,null,133617,null,3130,null,111512,null,3061,null,22568,null,2292,null,88944,null,3339,null,22105,null,315,null,14171,null,1052,null,7934,null,1062,null,128414,null,1605,null,105319,null,1593,null,3329,null,784,null,101990,null,1645,null,23095,null,373,null,576,null,325,null,22519,null,446,null,0400000US15,Hawaii,15
1038840,null,3246,null,514521,null,2306,null,434473,null,2194,null,74784,null,3975,null,359689,null,4423,null,80048,null,588,null,46620,null,2034,null,33428,null,2021,null,524319,null,1724,null,428532,null,1855,null,8046,null,1638,null,420486,null,2624,null,95787,null,887,null,1406,null,544,null,94381,null,1053,null,0400000US16,Idaho,16
7255186,null,18561,null,3543583,null,9910,null,2997039,null,9685,null,329544,null,7245,null,2667495,null,11953,null,546544,null,2200,null,294060,null,4323,null,252484,null,4561,null,3711603,null,10687,null,2942612,null,9927,null,24872,null,2651,null,2917740,null,10276,null,768991,null,2540,null,7695,null,1196,null,761296,null,2840,null,0400000US17,Illinois,17
4182334,null,6315,null,2031490,null,3876,null,1718371,null,3552,null,241458,null,5912,null,1476913,null,6806,null,313119,null,807,null,174308,null,3199,null,138811,null,3168,null,2150844,null,3301,null,1712821,null,3022,null,17906,null,1874,null,1694915,null,3381,null,438023,null,909,null,4516,null,978,null,433507,null,1220,null,0400000US18,Indiana,18
2151359,null,3431,null,1042519,null,2537,null,861126,null,2540,null,124437,null,4357,null,736689,null,5233,null,181393,null,608,null,101484,null,2588,null,79909,null,2667,null,1108840,null,2044,null,855795,null,1969,null,9108,null,1405,null,846687,null,2387,null,253045,null,563,null,2988,null,616,null,250057,null,869,null,0400000US19,Iowa,19
1830594,null,5679,null,888783,null,4195,null,744170,null,4157,null,116270,null,5100,null,627900,null,6170,null,144613,null,939,null,80177,null,2434,null,64436,null,2445,null,941811,null,2576,null,742394,null,2569,null,11177,null,1587,null,731217,null,2868,null,199417,null,759,null,2201,null,680,null,197216,null,931,null,0400000US20,Kansas,20
2929299,null,3442,null,1404523,null,2707,null,1182632,null,2609,null,168219,null,6390,null,1014413,null,6615,null,221891,null,392,null,112825,null,3081,null,109066,null,3025,null,1524776,null,1915,null,1218219,null,1905,null,13228,null,2066,null,1204991,null,2333,null,306557,null,511,null,2912,null,790,null,303645,null,886,null,0400000US21,Kentucky,21
2187070,null,4185,null,1054148,null,2981,null,882911,null,2999,null,117539,null,4978,null,765372,null,5571,null,171237,null,592,null,98282,null,2890,null,72955,null,2931,null,1132922,null,2189,null,897636,null,2032,null,7629,null,1192,null,890007,null,2416,null,235286,null,939,null,3579,null,884,null,231707,null,1212,null,0400000US22,Louisiana,22
1004506,null,1540,null,481208,null,1189,null,396870,null,1232,null,72797,null,3668,null,324073,null,4108,null,84338,null,228,null,51172,null,1915,null,33166,null,1937,null,523298,null,888,null,411431,null,859,null,6720,null,1079,null,404711,null,1439,null,111867,null,431,null,2689,null,709,null,109178,null,817,null,0400000US23,Maine,23
2683682,null,7736,null,1292844,null,5074,null,1079210,null,5066,null,166053,null,6162,null,913157,null,8379,null,213634,null,680,null,125595,null,3110,null,88039,null,3226,null,1390838,null,3550,null,1102010,null,3661,null,19409,null,1986,null,1082601,null,4111,null,288828,null,1040,null,3201,null,719,null,285627,null,1220,null,0400000US24,Maryland,24
4264856,null,10296,null,2032019,null,5744,null,1704450,null,5664,null,193859,null,7076,null,1510591,null,9418,null,327569,null,1101,null,185554,null,4182,null,142015,null,4334,null,2232837,null,5331,null,1756872,null,5205,null,12794,null,1920,null,1744078,null,5367,null,475965,null,1009,null,7373,null,1526,null,468592,null,1759,null,0400000US25,Massachusetts,25
6192789,null,6376,null,3024457,null,4065,null,2535077,null,4054,null,339799,null,8184,null,2195278,null,9026,null,489380,null,675,null,264359,null,4075,null,225021,null,4077,null,3168332,null,3660,null,2511807,null,3790,null,23170,null,2415,null,2488637,null,4067,null,656525,null,1211,null,6093,null,1183,null,650432,null,1635,null,0400000US26,Michigan,26
3571694,null,4144,null,1752970,null,3046,null,1485464,null,3142,null,200470,null,5184,null,1284994,null,5869,null,267506,null,502,null,154743,null,2956,null,112763,null,2980,null,1818724,null,2248,null,1459963,null,2192,null,13625,null,1476,null,1446338,null,2510,null,358761,null,782,null,4887,null,1045,null,353874,null,1334,null,0400000US27,Minnesota,27
1347118,null,4202,null,649599,null,3479,null,535733,null,3458,null,82259,null,4379,null,453474,null,5378,null,113866,null,506,null,67887,null,2193,null,45979,null,2169,null,697519,null,2157,null,538015,null,2117,null,7533,null,1453,null,530482,null,2545,null,159504,null,495,null,1258,null,538,null,158246,null,677,null,0400000US28,Mississippi,28
3830274,null,4160,null,1848833,null,2725,null,1540928,null,2718,null,244678,null,6840,null,1296250,null,7619,null,307905,null,539,null,182619,null,3998,null,125286,null,4114,null,1981441,null,2810,null,1559845,null,2797,null,19424,null,2269,null,1540421,null,3408,null,421596,null,779,null,5481,null,1107,null,416115,null,1298,null,0400000US29,Missouri,29
678931,null,1602,null,336456,null,1266,null,277020,null,1169,null,52554,null,2619,null,224466,null,2717,null,59436,null,355,null,35528,null,1503,null,23908,null,1490,null,342475,null,925,null,270847,null,861,null,6547,null,1335,null,264300,null,1466,null,71628,null,249,null,649,null,234,null,70979,null,365,null,0400000US30,Montana,30
1208149,null,3267,null,587225,null,2368,null,490547,null,2338,null,71599,null,3392,null,418948,null,4276,null,96678,null,467,null,57295,null,1792,null,39383,null,1840,null,620924,null,1749,null,486928,null,1734,null,6721,null,1048,null,480207,null,1946,null,133996,null,641,null,1968,null,585,null,132028,null,911,null,0400000US31,Nebraska,31
1510623,null,7358,null,773368,null,4162,null,655086,null,4131,null,109785,null,4733,null,545301,null,6450,null,118282,null,921,null,72830,null,2506,null,45452,null,2614,null,737255,null,4361,null,606136,null,4234,null,9423,null,1720,null,596713,null,4452,null,131119,null,993,null,3088,null,832,null,128031,null,1202,null,0400000US32,Nevada,32
976316,null,1684,null,474376,null,1144,null,402963,null,1132,null,67014,null,3557,null,335949,null,3659,null,71413,null,150,null,44482,null,1868,null,26931,null,1857,null,501940,null,1135,null,406978,null,1041,null,5110,null,1119,null,401868,null,1449,null,94962,null,587,null,1713,null,533,null,93249,null,869,null,0400000US33,New Hampshire,33
4804634,null,12268,null,2319630,null,7450,null,1923000,null,7358,null,178790,null,6724,null,1744210,null,10143,null,396630,null,1807,null,217194,null,3948,null,179436,null,4127,null,2485004,null,6465,null,1922659,null,6386,null,10846,null,1717,null,1911813,null,6540,null,562345,null,2005,null,5419,null,1207,null,556926,null,2383,null,0400000US34,New Jersey,34
1113104,null,7483,null,540680,null,4684,null,442205,null,4720,null,75886,null,3454,null,366319,null,5631,null,98475,null,1471,null,57518,null,2419,null,40957,null,2567,null,572424,null,4840,null,450838,null,4359,null,8844,null,1385,null,441994,null,4270,null,121586,null,1657,null,2511,null,754,null,119075,null,1755,null,0400000US35,New Mexico,35
10372782,null,21735,null,4992275,null,13854,null,4136875,null,14148,null,412189,null,8026,null,3724686,null,17127,null,855400,null,2794,null,434503,null,5791,null,420897,null,6191,null,5380507,null,11025,null,4177603,null,10134,null,25391,null,2321,null,4152212,null,10570,null,1202904,null,3245,null,10995,null,1401,null,1191909,null,3409,null,0400000US36,New York,36
4992372,null,9713,null,2390531,null,6630,null,1998141,null,6513,null,310696,null,7487,null,1687445,null,9836,null,392390,null,916,null,228158,null,4080,null,164232,null,4359,null,2601841,null,4434,null,2065230,null,4168,null,36043,null,3270,null,2029187,null,5195,null,536611,null,1339,null,4802,null,987,null,531809,null,1637,null,0400000US37,North Carolina,37
457819,null,1161,null,226111,null,943,null,187098,null,930,null,28299,null,1750,null,158799,null,1977,null,39013,null,107,null,19773,null,1274,null,19240,null,1281,null,231708,null,659,null,179199,null,660,null,3205,null,880,null,175994,null,1046,null,52509,null,67,null,519,null,224,null,51990,null,239,null,0400000US38,North Dakota,38
7483533,null,4662,null,3605355,null,3579,null,3018171,null,3489,null,439643,null,8221,null,2578528,null,8759,null,587184,null,880,null,333432,null,4674,null,253752,null,4652,null,3878178,null,2545,null,3053640,null,2328,null,36656,null,2988,null,3016984,null,3887,null,824538,null,844,null,8821,null,1405,null,815717,null,1776,null,0400000US39,Ohio,39
2128254,null,5054,null,1028343,null,3562,null,848041,null,3679,null,143434,null,4928,null,704607,null,5782,null,180302,null,735,null,104220,null,2367,null,76082,null,2335,null,1099911,null,2462,null,856190,null,2486,null,13754,null,1895,null,842436,null,3101,null,243721,null,588,null,2735,null,588,null,240986,null,760,null,0400000US40,Oklahoma,40
2584851,null,5894,null,1264601,null,4301,null,1055038,null,4390,null,177744,null,5552,null,877294,null,6385,null,209563,null,853,null,128211,null,3612,null,81352,null,3672,null,1320250,null,3090,null,1053818,null,3105,null,16145,null,2207,null,1037673,null,3634,null,266432,null,946,null,4659,null,1005,null,261773,null,1483,null,0400000US41,Oregon,41
8276170,null,8425,null,3974300,null,5694,null,3255888,null,5639,null,449639,null,7655,null,2806249,null,9390,null,718412,null,1179,null,429907,null,5300,null,288505,null,5507,null,4301870,null,4299,null,3276251,null,4250,null,32140,null,2655,null,3244111,null,5238,null,1025619,null,1066,null,12943,null,1243,null,1012676,null,1573,null,0400000US42,Pennsylvania,42
699096,null,5771,null,330657,null,4238,null,274726,null,4123,null,39211,null,2909,null,235515,null,5198,null,55931,null,509,null,34230,null,1632,null,21701,null,1567,null,368439,null,2439,null,286318,null,2435,null,2818,null,858,null,283500,null,2605,null,82121,null,585,null,475,null,261,null,81646,null,640,null,0400000US44,Rhode Island,44
2351954,null,4143,null,1134685,null,3517,null,933592,null,3576,null,162122,null,4842,null,771470,null,6019,null,201093,null,620,null,120542,null,2954,null,80551,null,2942,null,1217269,null,2001,null,952578,null,1868,null,14232,null,2095,null,938346,null,2910,null,264691,null,729,null,3216,null,859,null,261475,null,1068,null,0400000US45,South Carolina,45
541473,null,2116,null,265486,null,1654,null,217528,null,1636,null,33566,null,2272,null,183962,null,2816,null,47958,null,298,null,27937,null,1252,null,20021,null,1256,null,275987,null,926,null,213196,null,903,null,2874,null,644,null,210322,null,1187,null,62791,null,237,null,780,null,363,null,62011,null,470,null,0400000US46,South Dakota,46
3839382,null,4847,null,1849843,null,3806,null,1543826,null,3721,null,241938,null,7621,null,1301888,null,8716,null,306017,null,920,null,163955,null,4412,null,142062,null,4513,null,1989539,null,2199,null,1573045,null,2156,null,19153,null,2288,null,1553892,null,3318,null,416494,null,812,null,4227,null,790,null,412267,null,1121,null,0400000US47,Tennessee,47
13146018,null,28044,null,6455561,null,17642,null,5561159,null,17357,null,744598,null,12301,null,4816561,null,19345,null,894402,null,3544,null,496757,null,6296,null,397645,null,6970,null,6690457,null,15726,null,5499486,null,14959,null,68550,null,5127,null,5430936,null,15793,null,1190971,null,4149,null,15914,null,1918,null,1175057,null,4476,null,0400000US48,Texas,48
1725843,null,5455,null,856487,null,3934,null,750736,null,3939,null,70537,null,3587,null,680199,null,5657,null,105751,null,486,null,60499,null,2189,null,45252,null,2246,null,869356,null,2318,null,740115,null,2277,null,5758,null,1207,null,734357,null,2621,null,129241,null,511,null,2086,null,555,null,127155,null,817,null,0400000US49,Utah,49
475159,null,767,null,230426,null,749,null,193596,null,752,null,27979,null,1840,null,165617,null,2065,null,36830,null,160,null,20701,null,1125,null,16129,null,1141,null,244733,null,638,null,196376,null,545,null,2399,null,615,null,193977,null,883,null,48357,null,268,null,818,null,384,null,47539,null,478,null,0400000US50,Vermont,50
4208653,null,9662,null,2019778,null,6700,null,1697698,null,6827,null,308703,null,7554,null,1388995,null,8914,null,322080,null,974,null,194912,null,4121,null,127168,null,4099,null,2188875,null,5194,null,1756732,null,4944,null,44234,null,2927,null,1712498,null,5273,null,432143,null,1350,null,5651,null,1155,null,426492,null,1745,null,0400000US51,Virginia,51
4079103,null,9111,null,1991602,null,6723,null,1680259,null,6679,null,302250,null,8288,null,1378009,null,11661,null,311343,null,910,null,199458,null,3877,null,111885,null,4059,null,2087501,null,4037,null,1694712,null,4157,null,34280,null,2653,null,1660432,null,4986,null,392789,null,1100,null,7334,null,894,null,385455,null,1490,null,0400000US53,Washington,53
1353708,null,2226,null,649431,null,1751,null,532210,null,1705,null,90338,null,3706,null,441872,null,3602,null,117221,null,489,null,66416,null,2405,null,50805,null,2382,null,704277,null,1164,null,546227,null,1122,null,6448,null,1462,null,539779,null,1732,null,158050,null,473,null,1793,null,545,null,156257,null,773,null,0400000US54,West Virginia,54
3894420,null,4311,null,1916770,null,2947,null,1609799,null,2867,null,218420,null,5421,null,1391379,null,6222,null,306971,null,484,null,174113,null,3353,null,132858,null,3404,null,1977650,null,2373,null,1567922,null,2362,null,17814,null,1787,null,1550108,null,2879,null,409728,null,578,null,5788,null,975,null,403940,null,1157,null,0400000US55,Wisconsin,55
375416,null,1538,null,188200,null,1331,null,159483,null,1383,null,28633,null,2367,null,130850,null,2743,null,28717,null,350,null,16443,null,1009,null,12274,null,1009,null,187216,null,950,null,153069,null,1007,null,2131,null,607,null,150938,null,1235,null,34147,null,384,null,525,null,285,null,33622,null,485,null,0400000US56,Wyoming,56
2256368,null,15678,null,1040706,null,8774,null,853068,null,7949,null,46332,null,3095,null,806736,null,8441,null,187638,null,2884,null,49770,null,2544,null,137868,null,3468,null,1215662,null,9290,null,967991,null,8409,null,2481,null,821,null,965510,null,8309,null,247671,null,3390,null,700,null,346,null,246971,null,3495,null,0400000US72,Puerto Rico,72
