B23024_001E,B23024_001EA,B23024_001M,B23024_001MA,B23024_002E,B23024_002EA,B23024_002M,B23024_002MA,B23024_003E,B23024_003EA,B23024_003M,B23024_003MA,B23024_004E,B23024_004EA,B23024_004M,B23024_004MA,B23024_005E,B23024_005EA,B23024_005M,B23024_005MA,B23024_006E,B23024_006EA,B23024_006M,B23024_006MA,B23024_007E,B23024_007EA,B23024_007M,B23024_007MA,B23024_008E,B23024_008EA,B23024_008M,B23024_008MA,B23024_009E,B23024_009EA,B23024_009M,B23024_009MA,B23024_010E,B23024_010EA,B23024_010M,B23024_010MA,B23024_011E,B23024_011EA,B23024_011M,B23024_011MA,B23024_012E,B23024_012EA,B23024_012M,B23024_012MA,B23024_013E,B23024_013EA,B23024_013M,B23024_013MA,B23024_014E,B23024_014EA,B23024_014M,B23024_014MA,B23024_015E,B23024_015EA,B23024_015M,B23024_015MA,B23024_016E,B23024_016EA,B23024_016M,B23024_016MA,B23024_017E,B23024_017EA,B23024_017M,B23024_017MA,B23024_018E,B23024_018EA,B23024_018M,B23024_018MA,B23024_019E,B23024_019EA,B23024_019M,B23024_019MA,B23024_020E,B23024_020EA,B23024_020M,B23024_020MA,B23024_021E,B23024_021EA,B23024_021M,B23024_021MA,B23024_022E,B23024_022EA,B23024_022M,B23024_022MA,B23024_023E,B23024_023EA,B23024_023M,B23024_023MA,B23024_024E,B23024_024EA,B23024_024M,B23024_024MA,B23024_025E,B23024_025EA,B23024_025M,B23024_025MA,B23024_026E,B23024_026EA,B23024_026M,B23024_026MA,B23024_027E,B23024_027EA,B23024_027M,B23024_027MA,B23024_028E,B23024_028EA,B23024_028M,B23024_028MA,B23024_029E,B23024_029EA,B23024_029M,B23024_029MA,B23024_030E,B23024_030EA,B23024_030M,B23024_030MA,B23024_031E,B23024_031EA,B23024_031M,B23024_031MA,GEO_ID,NAME,state
5724220,null,10342,null,711707,null,18116,null,159607,null,8377,null,37012,null,3813,null,40,null,78,null,36972,null,3796,null,23101,null,2620,null,13871,null,2347,null,122595,null,8412,null,552100,null,15031,null,334721,null,12604,null,733,null,416,null,333988,null,12563,null,261894,null,9524,null,72094,null,6086,null,217379,null,10599,null,5012513,null,20244,null,443205,null,11959,null,238811,null,7678,null,1910,null,884,null,236901,null,7615,null,216782,null,7444,null,20119,null,2401,null,204394,null,8781,null,4569308,null,22366,null,3951971,null,21996,null,38832,null,3550,null,3913139,null,22575,null,3733873,null,23629,null,179266,null,8021,null,617337,null,13646,null,0400000US13,Georgia,13
764732,null,2493,null,70458,null,6238,null,12099,null,2347,null,2519,null,902,null,0,null,275,null,2519,null,902,null,1990,null,711,null,529,null,460,null,9580,null,2003,null,58359,null,5601,null,29382,null,3762,null,743,null,621,null,28639,null,3635,null,24799,null,3555,null,3840,null,1048,null,28977,null,3902,null,694274,null,5879,null,43745,null,3152,null,23898,null,2311,null,1268,null,721,null,22630,null,2238,null,21617,null,2299,null,1013,null,564,null,19847,null,2442,null,650529,null,6178,null,568969,null,6046,null,30409,null,3036,null,538560,null,6366,null,523566,null,6351,null,14994,null,2063,null,81560,null,4490,null,0400000US15,Hawaii,15
867906,null,3642,null,99411,null,7041,null,20425,null,2828,null,5841,null,1459,null,0,null,259,null,5841,null,1459,null,4708,null,1207,null,1133,null,692,null,14584,null,2284,null,78986,null,5792,null,51378,null,4474,null,136,null,160,null,51242,null,4507,null,43908,null,4109,null,7334,null,1606,null,27608,null,3407,null,768495,null,8279,null,69519,null,3616,null,39757,null,3097,null,40,null,91,null,39717,null,3107,null,36767,null,2929,null,2950,null,903,null,29762,null,2659,null,698976,null,8873,null,599924,null,8547,null,4017,null,899,null,595907,null,8472,null,574352,null,8575,null,21555,null,2438,null,99052,null,4872,null,0400000US16,Idaho,16
7600387,null,8307,null,801615,null,16050,null,156680,null,8226,null,33798,null,2774,null,0,null,267,null,33798,null,2774,null,20068,null,2207,null,13730,null,1716,null,122882,null,7602,null,644935,null,15067,null,386361,null,12069,null,157,null,156,null,386204,null,12098,null,294595,null,10785,null,91609,null,5947,null,258574,null,9831,null,6798772,null,18256,null,484527,null,12798,null,261640,null,9395,null,17,null,30,null,261623,null,9396,null,235944,null,8667,null,25679,null,3397,null,222887,null,7542,null,6314245,null,21257,null,5506976,null,21803,null,12572,null,1693,null,5494404,null,21697,null,5245936,null,22302,null,248468,null,8678,null,807269,null,13719,null,0400000US17,Illinois,17
3715380,null,5942,null,432746,null,10983,null,108454,null,6667,null,26575,null,3054,null,0,null,265,null,26575,null,3054,null,15739,null,2278,null,10836,null,1625,null,81879,null,5226,null,324292,null,9307,null,202792,null,7201,null,124,null,199,null,202668,null,7209,null,151882,null,5902,null,50786,null,3625,null,121500,null,5799,null,3282634,null,13002,null,309657,null,8887,null,162387,null,6705,null,445,null,333,null,161942,null,6668,null,147242,null,6250,null,14700,null,1689,null,147270,null,6446,null,2972977,null,14958,null,2613691,null,14640,null,4669,null,1515,null,2609022,null,14613,null,2496258,null,15377,null,112764,null,5504,null,359286,null,7664,null,0400000US18,Indiana,18
1723719,null,4134,null,184590,null,7465,null,43889,null,3795,null,15384,null,2346,null,0,null,226,null,15384,null,2346,null,12004,null,2081,null,3380,null,1087,null,28505,null,2909,null,140701,null,6765,null,97298,null,5656,null,56,null,103,null,97242,null,5677,null,85214,null,5368,null,12028,null,1643,null,43403,null,3328,null,1539129,null,8352,null,121570,null,4067,null,78674,null,3651,null,37,null,65,null,78637,null,3662,null,73843,null,3699,null,4794,null,1076,null,42896,null,2565,null,1417559,null,8946,null,1285186,null,9398,null,2843,null,844,null,1282343,null,9310,null,1254667,null,9350,null,27676,null,2360,null,132373,null,4229,null,0400000US19,Iowa,19
1614117,null,4689,null,164270,null,7339,null,37621,null,3534,null,9769,null,1715,null,0,null,244,null,9769,null,1715,null,7336,null,1492,null,2433,null,791,null,27852,null,3288,null,126649,null,6722,null,86765,null,5290,null,119,null,156,null,86646,null,5269,null,74867,null,4797,null,11779,null,2189,null,39884,null,3234,null,1449847,null,8767,null,129910,null,5278,null,83323,null,4552,null,708,null,548,null,82615,null,4612,null,78574,null,4451,null,4041,null,1081,null,46587,null,3280,null,1319937,null,9317,null,1181559,null,8998,null,12491,null,1869,null,1169068,null,9218,null,1137606,null,9652,null,31462,null,2983,null,138378,null,4620,null,0400000US20,Kansas,20
2530412,null,4756,null,388177,null,12473,null,125372,null,7322,null,23958,null,2482,null,31,null,57,null,23927,null,2488,null,16133,null,2338,null,7794,null,1670,null,101414,null,6569,null,262805,null,9224,null,147416,null,7206,null,492,null,314,null,146924,null,7194,null,111516,null,6123,null,35408,null,3370,null,115389,null,5909,null,2142235,null,12810,null,283549,null,7981,null,116315,null,5144,null,761,null,529,null,115554,null,5234,null,107438,null,4874,null,8116,null,1461,null,167234,null,6655,null,1858686,null,13473,null,1584812,null,14302,null,10529,null,1716,null,1574283,null,14090,null,1510225,null,13836,null,64058,null,4499,null,273874,null,7970,null,0400000US21,Kentucky,21
2562699,null,5873,null,375910,null,14057,null,91136,null,6068,null,20634,null,2335,null,248,null,425,null,20386,null,2313,null,13308,null,1765,null,7078,null,1510,null,70502,null,5330,null,284774,null,12030,null,162357,null,9253,null,420,null,242,null,161937,null,9233,null,132285,null,7948,null,29652,null,3423,null,122417,null,7300,null,2186789,null,14206,null,256969,null,8160,null,121469,null,6550,null,1724,null,673,null,119745,null,6491,null,109594,null,6343,null,10151,null,1665,null,135500,null,5923,null,1929820,null,13739,null,1635457,null,13718,null,12320,null,1877,null,1623137,null,13521,null,1568020,null,14002,null,55117,null,4579,null,294363,null,8754,null,0400000US22,Louisiana,22
794280,null,2229,null,91380,null,4657,null,33291,null,3101,null,8207,null,1677,null,0,null,228,null,8207,null,1677,null,4735,null,1014,null,3472,null,1107,null,25084,null,2722,null,58089,null,3342,null,34955,null,2495,null,175,null,196,null,34780,null,2539,null,27637,null,2087,null,7143,null,1420,null,23134,null,2479,null,702900,null,5258,null,75450,null,3756,null,42264,null,2903,null,58,null,96,null,42206,null,2890,null,38563,null,2849,null,3643,null,1089,null,33186,null,2983,null,627450,null,6676,null,554361,null,7356,null,3350,null,1153,null,551011,null,7319,null,531515,null,7348,null,19496,null,1980,null,73089,null,3777,null,0400000US23,Maine,23
3384098,null,5808,null,239236,null,9045,null,53841,null,4574,null,12884,null,2029,null,0,null,281,null,12884,null,2029,null,7828,null,1464,null,5056,null,1290,null,40957,null,3976,null,185395,null,8701,null,112076,null,6667,null,196,null,195,null,111880,null,6669,null,85750,null,5423,null,26130,null,3890,null,73319,null,6028,null,3144862,null,10489,null,231212,null,9383,null,132263,null,6175,null,830,null,551,null,131433,null,6195,null,121558,null,5995,null,9875,null,1954,null,98949,null,5940,null,2913650,null,14029,null,2598313,null,15703,null,24756,null,2853,null,2573557,null,15753,null,2481913,null,16064,null,91644,null,4593,null,315337,null,7638,null,0400000US24,Maryland,24
3911228,null,7162,null,354027,null,14206,null,99927,null,6616,null,19967,null,2418,null,0,null,281,null,19967,null,2418,null,12077,null,2029,null,7890,null,1527,null,79960,null,5907,null,254100,null,12002,null,142341,null,8268,null,0,null,281,null,142341,null,8268,null,109711,null,7091,null,32630,null,3788,null,111759,null,6869,null,3557201,null,14070,null,267651,null,8839,null,148559,null,5879,null,180,null,178,null,148379,null,5894,null,132619,null,5631,null,15760,null,2599,null,119092,null,6730,null,3289550,null,14790,null,2934482,null,15586,null,6054,null,1420,null,2928428,null,15618,null,2810848,null,15537,null,117580,null,6762,null,355068,null,8550,null,0400000US25,Massachusetts,25
5894438,null,5666,null,781585,null,16214,null,200254,null,6754,null,50643,null,3217,null,0,null,242,null,50643,null,3217,null,28722,null,2498,null,21921,null,2241,null,149611,null,6281,null,581331,null,14594,null,363826,null,10668,null,125,null,155,null,363701,null,10653,null,261938,null,8710,null,101763,null,5615,null,217505,null,8566,null,5112853,null,16983,null,489601,null,10576,null,236273,null,7596,null,274,null,243,null,235999,null,7573,null,204472,null,7399,null,31527,null,2838,null,253328,null,8067,null,4623252,null,19887,null,3949786,null,17427,null,6041,null,1347,null,3943745,null,17508,null,3705765,null,18099,null,237980,null,7366,null,673466,null,10150,null,0400000US26,Michigan,26
3126492,null,4125,null,273734,null,9364,null,59081,null,4219,null,19330,null,2647,null,0,null,211,null,19330,null,2647,null,14349,null,2375,null,4981,null,1271,null,39751,null,3862,null,214653,null,8087,null,144906,null,6129,null,36,null,77,null,144870,null,6138,null,116771,null,5835,null,28099,null,2659,null,69747,null,5410,null,2852758,null,10654,null,186818,null,6659,null,120376,null,5834,null,418,null,457,null,119958,null,5809,null,111090,null,5578,null,8868,null,1318,null,66442,null,2933,null,2665940,null,11411,null,2408310,null,11169,null,3443,null,1064,null,2404867,null,11358,null,2329582,null,10953,null,75285,null,4100,null,257630,null,5761,null,0400000US27,Minnesota,27
1656956,null,6477,null,292607,null,13812,null,80877,null,5803,null,17995,null,2370,null,0,null,287,null,17995,null,2370,null,12119,null,1875,null,5876,null,1362,null,62882,null,5116,null,211730,null,11683,null,125264,null,7495,null,669,null,446,null,124595,null,7506,null,95653,null,6031,null,28942,null,3506,null,86466,null,6693,null,1364349,null,15652,null,192059,null,7889,null,90286,null,5283,null,315,null,282,null,89971,null,5300,null,82346,null,5102,null,7625,null,1592,null,101773,null,5596,null,1172290,null,15097,null,1014673,null,13169,null,10915,null,2031,null,1003758,null,13002,null,964461,null,12301,null,39297,null,3418,null,157617,null,6204,null,0400000US28,Mississippi,28
3452900,null,5918,null,413238,null,10881,null,120246,null,5784,null,31330,null,3103,null,0,null,257,null,31330,null,3103,null,22546,null,2676,null,8784,null,1424,null,88916,null,5596,null,292992,null,9268,null,190251,null,7245,null,215,null,224,null,190036,null,7226,null,149199,null,5734,null,40837,null,3626,null,102741,null,5060,null,3039662,null,11982,null,311276,null,9928,null,164115,null,7468,null,580,null,335,null,163535,null,7504,null,149161,null,6912,null,14374,null,2038,null,147161,null,5623,null,2728386,null,14539,null,2404443,null,16341,null,12818,null,1758,null,2391625,null,16344,null,2306034,null,15918,null,85591,null,5292,null,323943,null,8251,null,0400000US29,Missouri,29
570354,null,3007,null,76424,null,5070,null,18661,null,2444,null,6192,null,1217,null,0,null,235,null,6192,null,1217,null,5052,null,1082,null,1140,null,435,null,12469,null,1869,null,57763,null,4442,null,34887,null,3452,null,49,null,94,null,34838,null,3454,null,30900,null,3187,null,3938,null,1038,null,22876,null,2796,null,493930,null,5618,null,48078,null,3143,null,27687,null,2872,null,76,null,114,null,27611,null,2853,null,25269,null,2808,null,2342,null,882,null,20391,null,1769,null,445852,null,5696,null,388615,null,5656,null,2564,null,727,null,386051,null,5690,null,375186,null,5726,null,10865,null,1674,null,57237,null,3707,null,0400000US30,Montana,30
1024550,null,3655,null,98683,null,5833,null,21464,null,2513,null,6928,null,1362,null,0,null,221,null,6928,null,1362,null,4864,null,1151,null,2064,null,733,null,14536,null,1949,null,77219,null,5063,null,54397,null,4141,null,54,null,74,null,54343,null,4129,null,47173,null,3631,null,7170,null,1392,null,22822,null,2475,null,925867,null,6214,null,69689,null,4157,null,42443,null,3357,null,434,null,473,null,42009,null,3320,null,39095,null,3037,null,2914,null,957,null,27246,null,2367,null,856178,null,6713,null,778715,null,6883,null,6075,null,1045,null,772640,null,6855,null,754876,null,6934,null,17764,null,1980,null,77463,null,2941,null,0400000US31,Nebraska,31
1555070,null,3833,null,156642,null,8331,null,24600,null,3427,null,5354,null,1099,null,0,null,300,null,5354,null,1099,null,3234,null,884,null,2120,null,729,null,19246,null,3282,null,132042,null,7901,null,76722,null,6085,null,96,null,156,null,76626,null,6102,null,55513,null,5135,null,21113,null,3711,null,55320,null,4367,null,1398428,null,9164,null,106514,null,6384,null,58758,null,4059,null,293,null,389,null,58465,null,4031,null,54486,null,3900,null,3979,null,872,null,47756,null,3872,null,1291914,null,10910,null,1125838,null,11168,null,8458,null,1650,null,1117380,null,11274,null,1063384,null,10918,null,53996,null,4358,null,166076,null,7181,null,0400000US32,Nevada,32
803261,null,2217,null,55013,null,5063,null,15084,null,2559,null,2397,null,761,null,0,null,253,null,2397,null,761,null,1445,null,629,null,952,null,557,null,12687,null,2374,null,39929,null,4105,null,23932,null,3063,null,0,null,253,null,23932,null,3063,null,18645,null,2576,null,5287,null,1394,null,15997,null,2854,null,748248,null,5161,null,58163,null,4000,null,35722,null,3045,null,0,null,253,null,35722,null,3045,null,32429,null,2864,null,3293,null,860,null,22441,null,2228,null,690085,null,6874,null,617769,null,7809,null,1718,null,749,null,616051,null,7824,null,599048,null,7661,null,17003,null,1986,null,72316,null,3931,null,0400000US33,New Hampshire,33
5169659,null,4752,null,375135,null,12640,null,76329,null,5634,null,14483,null,2184,null,0,null,277,null,14483,null,2184,null,8466,null,1617,null,6017,null,1276,null,61846,null,4844,null,298806,null,10590,null,166664,null,8026,null,36,null,64,null,166628,null,8012,null,129003,null,6955,null,37625,null,3111,null,132142,null,7452,null,4794524,null,12707,null,319305,null,10000,null,170497,null,7089,null,426,null,467,null,170071,null,7007,null,156723,null,6910,null,13348,null,1936,null,148808,null,6151,null,4475219,null,14809,null,3905488,null,18857,null,11404,null,2112,null,3894084,null,19046,null,3723540,null,18624,null,170544,null,6574,null,569731,null,11992,null,0400000US34,New Jersey,34
1135252,null,3952,null,166655,null,7090,null,36151,null,2747,null,9010,null,2091,null,0,null,279,null,9010,null,2091,null,7539,null,2017,null,1471,null,506,null,27141,null,2838,null,130504,null,7441,null,75997,null,4953,null,64,null,81,null,75933,null,4957,null,63505,null,4535,null,12428,null,1667,null,54507,null,4831,null,968597,null,7553,null,103704,null,5146,null,53845,null,3783,null,294,null,254,null,53551,null,3734,null,50082,null,3572,null,3469,null,996,null,49859,null,3870,null,864893,null,9596,null,734266,null,10864,null,7646,null,1603,null,726620,null,10899,null,697643,null,10903,null,28977,null,2978,null,130627,null,6173,null,0400000US35,New Mexico,35
11632576,null,9254,null,1368758,null,24175,null,289877,null,11011,null,61657,null,4697,null,0,null,277,null,61657,null,4697,null,40517,null,3754,null,21140,null,2621,null,228220,null,9809,null,1078881,null,23050,null,583950,null,14865,null,350,null,313,null,583600,null,14933,null,454757,null,12305,null,128843,null,7154,null,494931,null,15283,null,10263818,null,25516,null,757384,null,15304,null,368665,null,10157,null,1127,null,575,null,367538,null,10180,null,335817,null,9780,null,31721,null,2932,null,388719,null,10533,null,9506434,null,25584,null,8199454,null,29731,null,20163,null,2393,null,8179291,null,29526,null,7833009,null,33241,null,346282,null,11196,null,1306980,null,18625,null,0400000US36,New York,36
5446140,null,9364,null,688197,null,17414,null,159761,null,6762,null,37440,null,3201,null,0,null,289,null,37440,null,3201,null,27276,null,2759,null,10164,null,1543,null,122321,null,6203,null,528436,null,14897,null,334069,null,10720,null,899,null,403,null,333170,null,10729,null,257724,null,9616,null,75446,null,5433,null,194367,null,8222,null,4757943,null,19919,null,476451,null,12174,null,238716,null,8738,null,4661,null,1318,null,234055,null,8487,null,216940,null,8070,null,17115,null,2274,null,237735,null,8189,null,4281492,null,23445,null,3726991,null,21713,null,53590,null,4667,null,3673401,null,22235,null,3517481,null,23551,null,155920,null,7811,null,554501,null,12513,null,0400000US37,North Carolina,37
375610,null,2257,null,37227,null,3202,null,6869,null,1153,null,1928,null,519,null,0,null,208,null,1928,null,519,null,1865,null,486,null,63,null,67,null,4941,null,1058,null,30358,null,3125,null,21927,null,2427,null,109,null,147,null,21818,null,2424,null,19111,null,2239,null,2707,null,749,null,8431,null,1352,null,338383,null,3465,null,25483,null,2243,null,17219,null,1806,null,67,null,122,null,17152,null,1816,null,16472,null,1726,null,680,null,449,null,8264,null,1137,null,312900,null,3278,null,283789,null,3723,null,5607,null,1065,null,278182,null,3818,null,273057,null,3979,null,5125,null,965,null,29111,null,2263,null,0400000US38,North Dakota,38
6724407,null,6423,null,809397,null,16557,null,220633,null,8568,null,59542,null,4290,null,0,null,265,null,59542,null,4290,null,34876,null,3049,null,24666,null,2651,null,161091,null,7834,null,588764,null,14315,null,372868,null,10478,null,334,null,385,null,372534,null,10497,null,276812,null,8645,null,95722,null,5227,null,215896,null,9559,null,5915010,null,18344,null,555336,null,10370,null,297168,null,7500,null,522,null,376,null,296646,null,7513,null,268129,null,7342,null,28517,null,2680,null,258168,null,7299,null,5359674,null,17910,null,4688001,null,19284,null,12480,null,2046,null,4675521,null,19698,null,4485114,null,19432,null,190407,null,7076,null,671673,null,12860,null,0400000US39,Ohio,39
2075547,null,4486,null,287811,null,10467,null,81262,null,5153,null,23443,null,2897,null,11,null,19,null,23432,null,2894,null,18181,null,2763,null,5251,null,976,null,57819,null,4431,null,206549,null,9087,null,128633,null,7059,null,495,null,414,null,128138,null,7052,null,111186,null,6733,null,16952,null,2112,null,77916,null,4803,null,1787736,null,11094,null,236681,null,7257,null,128969,null,5888,null,923,null,465,null,128046,null,5860,null,120044,null,5508,null,8002,null,1788,null,107712,null,5564,null,1551055,null,12440,null,1337149,null,12857,null,13721,null,2018,null,1323428,null,12999,null,1289391,null,12493,null,34037,null,3229,null,213906,null,6798,null,0400000US40,Oklahoma,40
