B12501_001E,B12501_001EA,B12501_001M,B12501_001MA,B12501_002E,B12501_002EA,B12501_002M,B12501_002MA,B12501_003E,B12501_003EA,B12501_003M,B12501_003MA,B12501_004E,B12501_004EA,B12501_004M,B12501_004MA,B12501_005E,B12501_005EA,B12501_005M,B12501_005MA,B12501_006E,B12501_006EA,B12501_006M,B12501_006MA,B12501_007E,B12501_007EA,B12501_007M,B12501_007MA,B12501_008E,B12501_008EA,B12501_008M,B12501_008MA,B12501_009E,B12501_009EA,B12501_009M,B12501_009MA,B12501_010E,B12501_010EA,B12501_010M,B12501_010MA,B12501_011E,B12501_011EA,B12501_011M,B12501_011MA,GEO_ID,NAME,state
3074258,null,2151,null,1517440,null,2407,null,487345,null,8390,null,1030095,null,8798,null,31120,null,3285,null,998975,null,7869,null,1556818,null,2584,null,395706,null,6676,null,1161112,null,6473,null,30052,null,3168,null,1131060,null,6484,null,0400000US41,Oregon,41
10200364,null,2746,null,4907312,null,3292,null,1677564,null,12024,null,3229748,null,12017,null,78722,null,4268,null,3151026,null,12609,null,5293052,null,3429,null,1515480,null,12471,null,3777572,null,12993,null,75752,null,4213,null,3701820,null,12690,null,0400000US42,Pennsylvania,42
865780,null,1347,null,412459,null,1406,null,155275,null,4764,null,257184,null,5014,null,6785,null,1375,null,250399,null,4992,null,453321,null,1394,null,142834,null,4296,null,310487,null,4049,null,6298,null,1212,null,304189,null,3941,null,0400000US44,Rhode Island,44
3601064,null,2353,null,1729876,null,3438,null,588783,null,8853,null,1141093,null,8876,null,27155,null,2511,null,1113938,null,8567,null,1871188,null,2868,null,525026,null,8977,null,1346162,null,8090,null,28849,null,2903,null,1317313,null,7656,null,0400000US45,South Carolina,45
640393,null,1515,null,316666,null,1799,null,99805,null,3479,null,216861,null,3334,null,6939,null,1517,null,209922,null,3170,null,323727,null,1461,null,82380,null,3510,null,241347,null,3529,null,5555,null,1286,null,235792,null,3316,null,0400000US46,South Dakota,46
4989688,null,3331,null,2400731,null,4053,null,722390,null,10940,null,1678341,null,10946,null,48689,null,3998,null,1629652,null,10774,null,2588957,null,3753,null,628512,null,10992,null,1960445,null,10490,null,47170,null,4057,null,1913275,null,10074,null,0400000US47,Tennessee,47
18671445,null,6166,null,9249473,null,7163,null,3081881,null,20599,null,6167592,null,22162,null,205704,null,9427,null,5961888,null,19910,null,9421972,null,6277,null,2510517,null,16554,null,6911455,null,16709,null,194389,null,8798,null,6717066,null,17083,null,0400000US48,Texas,48
2012454,null,1680,null,1007710,null,2077,null,332258,null,6993,null,675452,null,6861,null,27783,null,2855,null,647669,null,6759,null,1004744,null,1783,null,263945,null,7421,null,740799,null,7012,null,28538,null,3020,null,712261,null,6887,null,0400000US49,Utah,49
518208,null,723,null,252222,null,1030,null,79971,null,2693,null,172251,null,2689,null,3997,null,1026,null,168254,null,2508,null,265986,null,1016,null,72479,null,2403,null,193507,null,2759,null,3911,null,924,null,189596,null,2759,null,0400000US50,Vermont,50
6261651,null,3951,null,3048964,null,4538,null,1019314,null,14269,null,2029650,null,14654,null,64009,null,3934,null,1965641,null,14732,null,3212687,null,4754,null,871655,null,10830,null,2341032,null,10089,null,59375,null,3577,null,2281657,null,10068,null,0400000US51,Virginia,51
5277716,null,2294,null,2617061,null,2694,null,866161,null,10631,null,1750900,null,10800,null,58974,null,4027,null,1691926,null,11095,null,2660655,null,2488,null,679795,null,8779,null,1980860,null,8692,null,55971,null,3690,null,1924889,null,8750,null,0400000US53,Washington,53
1498929,null,1895,null,726155,null,2382,null,212186,null,5609,null,513969,null,5324,null,14208,null,2120,null,499761,null,4957,null,772774,null,2137,null,163217,null,4712,null,609557,null,4610,null,13461,null,1917,null,596096,null,4567,null,0400000US54,West Virginia,54
4549531,null,2286,null,2245585,null,2565,null,756770,null,10017,null,1488815,null,9855,null,42301,null,3583,null,1446514,null,9199,null,2303946,null,2361,null,626695,null,8220,null,1677251,null,8058,null,42393,null,3335,null,1634858,null,7496,null,0400000US55,Wisconsin,55
427057,null,1652,null,214199,null,1672,null,63004,null,3019,null,151195,null,3129,null,5887,null,1275,null,145308,null,2778,null,212858,null,1409,null,47499,null,2523,null,165359,null,2649,null,5976,null,1185,null,159383,null,2526,null,0400000US56,Wyoming,56
3149891,null,643,null,1484597,null,1385,null,634711,null,11399,null,849886,null,11143,null,17997,null,2444,null,831889,null,10647,null,1665294,null,1225,null,576668,null,10298,null,1088626,null,10333,null,18125,null,2575,null,1070501,null,9983,null,0400000US72,Puerto Rico,72
