C12002G_001E,C12002G_001EA,C12002G_001M,C12002G_001MA,C12002G_002E,C12002G_002EA,C12002G_002M,C12002G_002MA,C12002G_003E,C12002G_003EA,C12002G_003M,C12002G_003MA,C12002G_004E,C12002G_004EA,C12002G_004M,C12002G_004MA,C12002G_005E,C12002G_005EA,C12002G_005M,C12002G_005MA,C12002G_006E,C12002G_006EA,C12002G_006M,C12002G_006MA,GEO_ID,NAME,state
36582,null,3705,null,16083,null,2236,null,14475,null,2259,null,1204,null,580,null,1050,null,394,null,3770,null,1113,null,0400000US45,South Carolina,45
8773,null,1600,null,4208,null,968,null,3150,null,896,null,160,null,208,null,349,null,216,null,906,null,469,null,0400000US46,South Dakota,46
51137,null,4535,null,19700,null,2456,null,20215,null,2514,null,1536,null,556,null,2579,null,653,null,7107,null,1940,null,0400000US47,Tennessee,47
284545,null,10272,null,116405,null,5934,null,113461,null,5576,null,9140,null,1461,null,12503,null,1627,null,33036,null,3313,null,0400000US48,Texas,48
27891,null,3035,null,13642,null,2445,null,10627,null,1667,null,899,null,510,null,430,null,343,null,2293,null,848,null,0400000US49,Utah,49
6787,null,1128,null,2728,null,715,null,2856,null,849,null,309,null,253,null,310,null,174,null,584,null,209,null,0400000US50,Vermont,50
88731,null,6281,null,41365,null,3737,null,35420,null,3589,null,2197,null,702,null,1899,null,734,null,7850,null,1303,null,0400000US51,Virginia,51
150715,null,6618,null,71985,null,4674,null,52106,null,4072,null,2964,null,993,null,4209,null,1096,null,19451,null,2242,null,0400000US53,Washington,53
13846,null,2144,null,6088,null,1345,null,4352,null,1057,null,297,null,301,null,598,null,364,null,2511,null,913,null,0400000US54,West Virginia,54
43430,null,3781,null,24327,null,2657,null,12868,null,1626,null,752,null,538,null,1031,null,389,null,4452,null,1020,null,0400000US55,Wisconsin,55
7578,null,1193,null,2227,null,780,null,3503,null,876,null,0,null,261,null,263,null,197,null,1585,null,558,null,0400000US56,Wyoming,56
237134,null,9277,null,100349,null,5285,null,81428,null,5738,null,10170,null,1825,null,14987,null,2176,null,30200,null,2794,null,0400000US72,Puerto Rico,72
