C08113_001E,C08113_001EA,C08113_001M,C08113_001MA,C08113_002E,C08113_002EA,C08113_002M,C08113_002MA,C08113_003E,C08113_003EA,C08113_003M,C08113_003MA,C08113_004E,C08113_004EA,C08113_004M,C08113_004MA,C08113_005E,C08113_005EA,C08113_005M,C08113_005MA,C08113_006E,C08113_006EA,C08113_006M,C08113_006MA,C08113_007E,C08113_007EA,C08113_007M,C08113_007MA,C08113_008E,C08113_008EA,C08113_008M,C08113_008MA,C08113_009E,C08113_009EA,C08113_009M,C08113_009MA,C08113_010E,C08113_010EA,C08113_010M,C08113_010MA,C08113_011E,C08113_011EA,C08113_011M,C08113_011MA,C08113_012E,C08113_012EA,C08113_012M,C08113_012MA,C08113_013E,C08113_013EA,C08113_013M,C08113_013MA,C08113_014E,C08113_014EA,C08113_014M,C08113_014MA,C08113_015E,C08113_015EA,C08113_015M,C08113_015MA,C08113_016E,C08113_016EA,C08113_016M,C08113_016MA,C08113_017E,C08113_017EA,C08113_017M,C08113_017MA,C08113_018E,C08113_018EA,C08113_018M,C08113_018MA,C08113_019E,C08113_019EA,C08113_019M,C08113_019MA,C08113_020E,C08113_020EA,C08113_020M,C08113_020MA,C08113_021E,C08113_021EA,C08113_021M,C08113_021MA,C08113_022E,C08113_022EA,C08113_022M,C08113_022MA,C08113_023E,C08113_023EA,C08113_023M,C08113_023MA,C08113_024E,C08113_024EA,C08113_024M,C08113_024MA,C08113_025E,C08113_025EA,C08113_025M,C08113_025MA,C08113_026E,C08113_026EA,C08113_026M,C08113_026MA,C08113_027E,C08113_027EA,C08113_027M,C08113_027MA,C08113_028E,C08113_028EA,C08113_028M,C08113_028MA,C08113_029E,C08113_029EA,C08113_029M,C08113_029MA,C08113_030E,C08113_030EA,C08113_030M,C08113_030MA,GEO_ID,NAME,state
4508260,null,25218,null,3888296,null,24331,null,619964,null,12298,null,296294,null,9569,null,323670,null,8949,null,3501318,null,26127,null,3095292,null,24403,null,406026,null,10864,null,221484,null,8391,null,184542,null,7992,null,535973,null,14268,null,394603,null,12010,null,141370,null,8021,null,42457,null,4023,null,98913,null,7933,null,108980,null,6855,null,91811,null,6420,null,17169,null,2630,null,5877,null,1269,null,11292,null,2183,null,147792,null,8158,null,113396,null,6696,null,34396,null,4807,null,11178,null,2291,null,23218,null,3901,null,214197,null,8325,null,193194,null,8183,null,21003,null,2795,null,15298,null,2070,null,5705,null,1554,null,0400000US13,Georgia,13
656455,null,7854,null,487275,null,9974,null,169180,null,8171,null,90163,null,5851,null,79017,null,5771,null,431588,null,8435,null,339297,null,8491,null,92291,null,5233,null,52912,null,3746,null,39379,null,3808,null,106486,null,5957,null,73575,null,5226,null,32911,null,3570,null,17312,null,2529,null,15599,null,2334,null,38421,null,3895,null,18460,null,2568,null,19961,null,2631,null,8782,null,1814,null,11179,null,1781,null,49855,null,4761,null,32276,null,3903,null,17579,null,3192,null,6987,null,2031,null,10592,null,2079,null,30105,null,3003,null,23667,null,2587,null,6438,null,1335,null,4170,null,1156,null,2268,null,676,null,0400000US15,Hawaii,15
713986,null,7461,null,641120,null,8177,null,72866,null,4211,null,40438,null,3478,null,32428,null,2965,null,529144,null,7635,null,480812,null,7754,null,48332,null,4094,null,29152,null,3402,null,19180,null,2418,null,91778,null,4699,null,77975,null,4241,null,13803,null,2158,null,5650,null,1209,null,8153,null,1594,null,7310,null,1474,null,6525,null,1445,null,785,null,466,null,593,null,426,null,192,null,192,null,48013,null,4073,null,39723,null,3194,null,8290,null,2029,null,3896,null,1191,null,4394,null,1553,null,37741,null,3029,null,36085,null,2857,null,1656,null,573,null,1147,null,444,null,509,null,386,null,0400000US16,Idaho,16
6216215,null,23833,null,4801742,null,26207,null,1414473,null,19343,null,754139,null,17255,null,660334,null,16949,null,4554019,null,24790,null,3610971,null,24359,null,943048,null,16763,null,528631,null,13273,null,414417,null,11834,null,586885,null,13492,null,375881,null,10851,null,211004,null,9093,null,80864,null,5161,null,130140,null,8244,null,540345,null,13177,null,396331,null,10638,null,144014,null,7926,null,82240,null,5629,null,61774,null,5549,null,286768,null,10894,null,210735,null,8553,null,76033,null,5734,null,37960,null,3603,null,38073,null,4272,null,248198,null,8356,null,207824,null,7707,null,40374,null,4772,null,24444,null,3733,null,15930,null,2322,null,0400000US17,Illinois,17
3028953,null,14692,null,2813704,null,15446,null,215249,null,5709,null,125344,null,5630,null,89905,null,4329,null,2479732,null,17902,null,2333334,null,17711,null,146398,null,5333,null,89328,null,5116,null,57070,null,3403,null,305477,null,10495,null,262060,null,9756,null,43417,null,3461,null,19759,null,2434,null,23658,null,2875,null,34183,null,3544,null,29683,null,3332,null,4500,null,1322,null,3114,null,1112,null,1386,null,890,null,115554,null,6919,null,100892,null,6177,null,14662,null,2458,null,8715,null,1891,null,5947,null,1525,null,94007,null,4846,null,87735,null,4647,null,6272,null,1523,null,4428,null,1372,null,1844,null,645,null,0400000US18,Indiana,18
1568781,null,8667,null,1470411,null,9335,null,98370,null,4025,null,52522,null,3332,null,45848,null,3182,null,1221512,null,10952,null,1157955,null,10273,null,63557,null,3494,null,37168,null,3082,null,26389,null,2329,null,173181,null,7215,null,152474,null,6759,null,20707,null,2585,null,7793,null,1394,null,12914,null,2009,null,18951,null,2434,null,16368,null,2267,null,2583,null,730,null,1384,null,649,null,1199,null,394,null,85616,null,4265,null,78516,null,3897,null,7100,null,1439,null,3731,null,997,null,3369,null,851,null,69521,null,3955,null,65098,null,3857,null,4423,null,1115,null,2446,null,773,null,1977,null,748,null,0400000US19,Iowa,19
1436438,null,8872,null,1297408,null,9688,null,139030,null,5596,null,75062,null,4343,null,63968,null,3586,null,1162220,null,9324,null,1060752,null,10320,null,101468,null,4913,null,59775,null,3651,null,41693,null,3174,null,147798,null,5577,null,121754,null,5559,null,26044,null,2893,null,8845,null,1642,null,17199,null,2651,null,7340,null,1482,null,6772,null,1507,null,568,null,387,null,568,null,387,null,0,null,244,null,58617,null,4097,null,50798,null,3870,null,7819,null,1387,null,4053,null,1090,null,3766,null,886,null,60463,null,4949,null,57332,null,4762,null,3131,null,884,null,1821,null,559,null,1310,null,598,null,0400000US20,Kansas,20
1878990,null,14053,null,1789092,null,14031,null,89898,null,4925,null,50065,null,3688,null,39833,null,3582,null,1525116,null,14887,null,1463392,null,14715,null,61724,null,4097,null,37268,null,3375,null,24456,null,2593,null,212672,null,8919,null,196400,null,8461,null,16272,null,2288,null,5903,null,1167,null,10369,null,2023,null,22478,null,2903,null,20025,null,2683,null,2453,null,708,null,1344,null,472,null,1109,null,592,null,64822,null,5344,null,58364,null,5007,null,6458,null,1853,null,3549,null,1259,null,2909,null,1053,null,53902,null,3855,null,50911,null,3800,null,2991,null,819,null,2001,null,688,null,990,null,617,null,0400000US21,Kentucky,21
1958662,null,14882,null,1802612,null,14711,null,156050,null,6813,null,105515,null,5992,null,50535,null,4200,null,1596221,null,17428,null,1482107,null,17452,null,114114,null,5401,null,81021,null,4776,null,33093,null,3436,null,214416,null,7776,null,186663,null,7555,null,27753,null,3114,null,14241,null,2297,null,13512,null,2128,null,25777,null,3151,null,24049,null,2988,null,1728,null,743,null,1044,null,614,null,684,null,487,null,76033,null,5468,null,67904,null,5087,null,8129,null,1739,null,5680,null,1296,null,2449,null,1117,null,46215,null,4169,null,41889,null,4100,null,4326,null,1179,null,3529,null,1156,null,797,null,404,null,0400000US22,Louisiana,22
649769,null,7941,null,607325,null,8058,null,42444,null,3515,null,33025,null,3472,null,9419,null,1466,null,502420,null,8385,null,470449,null,8275,null,31971,null,3124,null,24702,null,2902,null,7269,null,1311,null,70957,null,4043,null,65440,null,3876,null,5517,null,1277,null,4335,null,1183,null,1182,null,500,null,4723,null,977,null,4281,null,885,null,442,null,372,null,388,null,356,null,54,null,93,null,37716,null,3043,null,35283,null,2927,null,2433,null,798,null,1881,null,759,null,552,null,315,null,33953,null,2937,null,31872,null,2804,null,2081,null,705,null,1719,null,671,null,362,null,246,null,0400000US23,Maine,23
2910684,null,15980,null,2442752,null,18626,null,467932,null,11222,null,284478,null,11080,null,183454,null,8104,null,2130775,null,18204,null,1827512,null,18718,null,303263,null,10092,null,203690,null,8987,null,99573,null,6272,null,314194,null,9701,null,241487,null,8895,null,72707,null,4444,null,32302,null,3336,null,40405,null,3886,null,248587,null,7693,null,191768,null,7303,null,56819,null,5104,null,28379,null,2999,null,28440,null,4421,null,105998,null,6061,null,85496,null,5885,null,20502,null,2653,null,10932,null,1776,null,9570,null,1884,null,111130,null,5972,null,96489,null,5298,null,14641,null,2286,null,9175,null,1617,null,5466,null,1645,null,0400000US24,Maryland,24
3307074,null,16204,null,2629975,null,18721,null,677099,null,14399,null,404904,null,11299,null,272195,null,10563,null,2390915,null,21716,null,1968699,null,18740,null,422216,null,12242,null,268886,null,9870,null,153330,null,7541,null,285534,null,11757,null,199731,null,8342,null,85803,null,7327,null,42896,null,4392,null,42907,null,4717,null,293220,null,9324,null,197644,null,7905,null,95576,null,6498,null,48549,null,4862,null,47027,null,5331,null,207420,null,8968,null,152850,null,8085,null,54570,null,4482,null,31473,null,3220,null,23097,null,2818,null,129985,null,5383,null,111051,null,4982,null,18934,null,2047,null,13100,null,1660,null,5834,null,1478,null,0400000US25,Massachusetts,25
4460720,null,19024,null,4078063,null,20450,null,382657,null,11373,null,238634,null,9508,null,144023,null,7941,null,3668492,null,19493,null,3380150,null,20316,null,288342,null,9819,null,188853,null,8452,null,99489,null,5704,null,420903,null,10008,null,364878,null,9591,null,56025,null,4585,null,28753,null,2885,null,27272,null,3575,null,63541,null,4114,null,56799,null,3793,null,6742,null,1431,null,4155,null,1099,null,2587,null,870,null,152828,null,7168,null,135759,null,6495,null,17069,null,2356,null,10575,null,1766,null,6494,null,1800,null,154956,null,7093,null,140477,null,5515,null,14479,null,4370,null,6298,null,1153,null,8181,null,3949,null,0400000US26,Michigan,26
2778345,null,11093,null,2535871,null,12655,null,242474,null,6594,null,137710,null,5728,null,104764,null,5675,null,2158869,null,13189,null,1991219,null,12825,null,167650,null,6056,null,101511,null,5362,null,66139,null,4172,null,261552,null,7854,null,220350,null,6946,null,41202,null,3592,null,17075,null,2033,null,24127,null,2785,null,95230,null,4599,null,81635,null,4303,null,13595,null,2208,null,7630,null,1485,null,5965,null,1714,null,127915,null,5973,null,114719,null,5512,null,13196,null,2232,null,6653,null,1247,null,6543,null,1560,null,134779,null,5290,null,127948,null,5345,null,6831,null,1253,null,4841,null,1072,null,1990,null,616,null,0400000US27,Minnesota,27
1241077,null,12422,null,1192308,null,12768,null,48769,null,4328,null,27587,null,3101,null,21182,null,2599,null,1013882,null,13311,null,979738,null,13683,null,34144,null,4099,null,22346,null,2722,null,11798,null,2272,null,152535,null,6397,null,141222,null,6478,null,11313,null,2140,null,3620,null,1079,null,7693,null,1769,null,4457,null,1274,null,4352,null,1248,null,105,null,136,null,0,null,287,null,105,null,136,null,42283,null,3956,null,39881,null,3765,null,2402,null,778,null,1158,null,492,null,1244,null,593,null,27920,null,3147,null,27115,null,3059,null,805,null,454,null,463,null,312,null,342,null,297,null,0400000US28,Mississippi,28
2846494,null,13385,null,2685898,null,15121,null,160596,null,5832,null,91064,null,4890,null,69532,null,4425,null,2271508,null,14608,null,2160179,null,14922,null,111329,null,5416,null,67760,null,4358,null,43569,null,3295,null,317275,null,8922,null,288190,null,8774,null,29085,null,2732,null,11830,null,1616,null,17255,null,2576,null,46538,null,4132,null,44227,null,4195,null,2311,null,687,null,1271,null,442,null,1040,null,521,null,92709,null,5808,null,81266,null,5288,null,11443,null,1905,null,5619,null,1363,null,5824,null,1428,null,118464,null,6032,null,112036,null,5628,null,6428,null,1550,null,4584,null,1281,null,1844,null,849,null,0400000US29,Missouri,29
477006,null,6695,null,458249,null,6849,null,18757,null,2381,null,14504,null,2107,null,4253,null,1274,null,347295,null,6606,null,336677,null,6614,null,10618,null,1496,null,8832,null,1386,null,1786,null,684,null,54272,null,4247,null,50938,null,4058,null,3334,null,1128,null,2266,null,1117,null,1068,null,504,null,5204,null,1281,null,4937,null,1286,null,267,null,243,null,253,null,247,null,14,null,25,null,39080,null,3466,null,36777,null,3363,null,2303,null,613,null,1990,null,648,null,313,null,257,null,31155,null,3237,null,28920,null,2844,null,2235,null,1318,null,1163,null,711,null,1072,null,1103,null,0400000US30,Montana,30
944360,null,6043,null,864816,null,6900,null,79544,null,4447,null,37858,null,3507,null,41686,null,3098,null,753062,null,8290,null,698146,null,7689,null,54916,null,3870,null,28418,null,3071,null,26498,null,2629,null,96253,null,4654,null,79274,null,4484,null,16979,null,1961,null,6039,null,1190,null,10940,null,1771,null,6760,null,1327,null,5362,null,1117,null,1398,null,772,null,331,null,329,null,1067,null,671,null,41878,null,3060,null,37950,null,2941,null,3928,null,1105,null,1514,null,587,null,2414,null,902,null,46407,null,2860,null,44084,null,2850,null,2323,null,704,null,1556,null,563,null,767,null,427,null,0400000US31,Nebraska,31
1258074,null,10118,null,895719,null,11367,null,362355,null,8240,null,174805,null,7404,null,187550,null,7183,null,966036,null,11413,null,706832,null,12355,null,259204,null,7522,null,134830,null,6644,null,124374,null,5519,null,152323,null,8390,null,89106,null,5922,null,63217,null,5964,null,23524,null,2745,null,39693,null,4859,null,46731,null,5386,null,29680,null,4132,null,17051,null,2602,null,5858,null,1506,null,11193,null,2050,null,55487,null,4616,null,38293,null,3938,null,17194,null,2438,null,7047,null,1448,null,10147,null,2100,null,37497,null,3236,null,31808,null,2864,null,5689,null,1629,null,3546,null,1203,null,2143,null,861,null,0400000US32,Nevada,32
704290,null,7395,null,651270,null,8015,null,53020,null,4316,null,36870,null,3559,null,16150,null,3045,null,570142,null,7884,null,530582,null,8296,null,39560,null,3817,null,29082,null,3332,null,10478,null,2022,null,59347,null,3776,null,52530,null,3765,null,6817,null,1748,null,3356,null,946,null,3461,null,1401,null,5533,null,1270,null,5013,null,1192,null,520,null,367,null,378,null,330,null,142,null,166,null,33287,null,3012,null,30398,null,2756,null,2889,null,779,null,1949,null,572,null,940,null,513,null,35981,null,3002,null,32747,null,2781,null,3234,null,928,null,2105,null,746,null,1129,null,545,null,0400000US33,New Hampshire,33
4285430,null,16786,null,3019902,null,17174,null,1265528,null,16301,null,712935,null,13761,null,552593,null,13775,null,3072339,null,18967,null,2323008,null,17825,null,749331,null,12221,null,478863,null,11862,null,270468,null,9810,null,392106,null,9476,null,221510,null,7884,null,170596,null,8063,null,71232,null,5455,null,99364,null,6022,null,443054,null,9792,null,251730,null,8367,null,191324,null,7692,null,104487,null,5466,null,86837,null,6043,null,235728,null,9682,null,112893,null,6533,null,122835,null,7759,null,40723,null,3900,null,82112,null,6726,null,142203,null,7189,null,110761,null,6096,null,31442,null,3503,null,17630,null,2236,null,13812,null,2390,null,0400000US34,New Jersey,34
890535,null,11347,null,573337,null,12033,null,317198,null,9924,null,232451,null,7640,null,84747,null,6304,null,681872,null,12231,null,446348,null,11155,null,235524,null,8752,null,176908,null,6664,null,58616,null,4864,null,113415,null,7061,null,63913,null,5345,null,49502,null,4192,null,31519,null,3436,null,17983,null,2728,null,10399,null,2582,null,7043,null,2066,null,3356,null,1197,null,2747,null,1110,null,609,null,345,null,44623,null,3894,null,29319,null,3473,null,15304,null,2213,null,11874,null,1966,null,3430,null,1061,null,40226,null,3401,null,26714,null,2624,null,13512,null,2233,null,9403,null,1760,null,4109,null,1481,null,0400000US35,New Mexico,35
9215293,null,34782,null,6567807,null,32539,null,2647486,null,25163,null,1410200,null,26130,null,1237286,null,19159,null,4949585,null,34549,null,4056978,null,30521,null,892607,null,17982,null,553563,null,12881,null,339044,null,12022,null,707799,null,16148,null,475542,null,12351,null,232257,null,9960,null,106580,null,6249,null,125677,null,7882,null,2456654,null,22449,null,1322069,null,20335,null,1134585,null,16803,null,561662,null,15596,null,572923,null,13646,null,742624,null,17383,null,452362,null,12278,null,290262,null,13279,null,135321,null,7188,null,154941,null,9590,null,358631,null,10693,null,260856,null,8107,null,97775,null,6193,null,53074,null,5229,null,44701,null,3778,null,0400000US36,New York,36
4371214,null,19466,null,3918345,null,18778,null,452869,null,10024,null,211976,null,8600,null,240893,null,8024,null,3496540,null,21124,null,3196935,null,19456,null,299605,null,9857,null,159531,null,7143,null,140074,null,7014,null,502763,null,13799,null,392516,null,12118,null,110247,null,6777,null,31014,null,3375,null,79233,null,6082,null,48913,null,4360,null,41317,null,4224,null,7596,null,1782,null,3476,null,1075,null,4120,null,1220,null,133896,null,7535,null,113949,null,7163,null,19947,null,3094,null,8866,null,1584,null,11081,null,2624,null,189102,null,10113,null,173628,null,9724,null,15474,null,3196,null,9089,null,1841,null,6385,null,2498,null,0400000US37,North Carolina,37
347958,null,4070,null,331766,null,3999,null,16192,null,1738,null,11599,null,1409,null,4593,null,1093,null,270852,null,4560,null,259256,null,4635,null,11596,null,1379,null,8522,null,1123,null,3074,null,825,null,34725,null,2679,null,33008,null,2479,null,1717,null,623,null,1349,null,527,null,368,null,385,null,2193,null,730,null,1955,null,640,null,238,null,270,null,56,null,95,null,182,null,257,null,18936,null,2166,null,17252,null,2020,null,1684,null,648,null,968,null,464,null,716,null,409,null,21252,null,1866,null,20295,null,1824,null,957,null,357,null,704,null,305,null,253,null,196,null,0400000US38,North Dakota,38
5447031,null,21514,null,5126494,null,23797,null,320537,null,9690,null,209087,null,6920,null,111450,null,6070,null,4497218,null,22492,null,4261320,null,22466,null,235898,null,8369,null,161778,null,6269,null,74120,null,4822,null,484626,null,13221,null,436288,null,12936,null,48338,null,4545,null,23817,null,2902,null,24521,null,2974,null,104771,null,5054,null,97379,null,4883,null,7392,null,1250,null,4494,null,972,null,2898,null,928,null,182527,null,7353,null,163299,null,6672,null,19228,null,2864,null,11849,null,2242,null,7379,null,1607,null,177889,null,7252,null,168208,null,7210,null,9681,null,1634,null,7149,null,1425,null,2532,null,724,null,0400000US39,Ohio,39
1696486,null,13429,null,1548998,null,14054,null,147488,null,5422,null,79795,null,4058,null,67693,null,4163,null,1365900,null,13864,null,1261020,null,13480,null,104880,null,5022,null,60475,null,3821,null,44405,null,3882,null,201403,null,7569,null,171671,null,7124,null,29732,null,2891,null,11511,null,1477,null,18221,null,2606,null,6772,null,1399,null,6024,null,1376,null,748,null,347,null,325,null,240,null,423,null,290,null,61733,null,4716,null,54580,null,4319,null,7153,null,1715,null,3986,null,1059,null,3167,null,1149,null,60678,null,3871,null,55703,null,3881,null,4975,null,1102,null,3498,null,927,null,1477,null,623,null,0400000US40,Oklahoma,40
1796478,null,12399,null,1533876,null,12914,null,262602,null,8707,null,137583,null,6903,null,125019,null,6596,null,1288323,null,12782,null,1121258,null,12108,null,167065,null,8856,null,94794,null,6257,null,72271,null,6144,null,194133,null,7576,null,147496,null,6314,null,46637,null,4980,null,17239,null,2132,null,29398,null,4602,null,81265,null,5555,null,60994,null,4460,null,20271,null,3503,null,8882,null,1747,null,11389,null,3010,null,127593,null,5856,null,108537,null,5219,null,19056,null,2844,null,11227,null,1971,null,7829,null,1931,null,105164,null,4759,null,95591,null,4757,null,9573,null,1921,null,5441,null,1378,null,4132,null,1515,null,0400000US41,Oregon,41
5911642,null,21246,null,5383021,null,20057,null,528621,null,11717,null,335912,null,11242,null,192709,null,7986,null,4506231,null,22368,null,4181337,null,20533,null,324894,null,10202,null,218381,null,8871,null,106513,null,5458,null,575527,null,11239,null,488102,null,9506,null,87425,null,5634,null,43818,null,3868,null,43607,null,4351,null,314916,null,9960,null,261181,null,9441,null,53735,null,4706,null,34051,null,3923,null,19684,null,2468,null,314054,null,8921,null,272277,null,8016,null,41777,null,3562,null,25236,null,2723,null,16541,null,2403,null,200914,null,7636,null,180124,null,7223,null,20790,null,2330,null,14426,null,1745,null,6364,null,1730,null,0400000US42,Pennsylvania,42
