C13004_001E,C13004_001EA,C13004_001M,C13004_001MA,C13004_002E,C13004_002EA,C13004_002M,C13004_002MA,C13004_003E,C13004_003EA,C13004_003M,C13004_003MA,C13004_004E,C13004_004EA,C13004_004M,C13004_004MA,C13004_005E,C13004_005EA,C13004_005M,C13004_005MA,C13004_006E,C13004_006EA,C13004_006M,C13004_006MA,C13004_007E,C13004_007EA,C13004_007M,C13004_007MA,GEO_ID,NAME,state
356549,null,4367,null,25675,null,2613,null,19410,null,1974,null,6265,null,1449,null,330874,null,4508,null,181378,null,5018,null,149496,null,5141,null,0400000US16,Idaho,16
3185980,null,7325,null,184737,null,7015,null,122023,null,5743,null,62714,null,4337,null,3001243,null,9787,null,1384784,null,13779,null,1616459,null,14487,null,0400000US17,Illinois,17
1523734,null,5678,null,91936,null,3920,null,58786,null,3507,null,33150,null,2910,null,1431798,null,7423,null,705986,null,9770,null,725812,null,10349,null,0400000US18,Indiana,18
687335,null,3746,null,46837,null,3109,null,34015,null,2714,null,12822,null,1797,null,640498,null,4442,null,335640,null,5883,null,304858,null,6572,null,0400000US19,Iowa,19
668179,null,3704,null,43686,null,3145,null,29313,null,2455,null,14373,null,1991,null,624493,null,5455,null,326836,null,6223,null,297657,null,6404,null,0400000US20,Kansas,20
1034402,null,4685,null,60630,null,4230,null,39092,null,3035,null,21538,null,2542,null,973772,null,6259,null,508015,null,9475,null,465757,null,10470,null,0400000US21,Kentucky,21
1096829,null,7331,null,70946,null,4467,null,35536,null,3070,null,35410,null,3237,null,1025883,null,6954,null,473471,null,8290,null,552412,null,9030,null,0400000US22,Louisiana,22
308070,null,2048,null,14187,null,1610,null,9667,null,1365,null,4520,null,1041,null,293883,null,2895,null,141910,null,4599,null,151973,null,4986,null,0400000US23,Maine,23
1430983,null,5869,null,80066,null,4664,null,52453,null,3523,null,27613,null,3517,null,1350917,null,7460,null,614021,null,9920,null,736896,null,10060,null,0400000US24,Maryland,24
1596517,null,7441,null,81224,null,4643,null,55981,null,4148,null,25243,null,3012,null,1515293,null,9087,null,684249,null,10389,null,831044,null,11689,null,0400000US25,Massachusetts,25
2428629,null,6748,null,130266,null,5915,null,82926,null,4081,null,47340,null,3659,null,2298363,null,8294,null,1059185,null,12247,null,1239178,null,13852,null,0400000US26,Michigan,26
1271254,null,4306,null,84538,null,4085,null,59110,null,3660,null,25428,null,2522,null,1186716,null,5970,null,600641,null,7056,null,586075,null,8219,null,0400000US27,Minnesota,27
707130,null,6344,null,46543,null,4340,null,24834,null,3513,null,21709,null,3044,null,660587,null,7001,null,303440,null,9132,null,357147,null,9160,null,0400000US28,Mississippi,28
1427982,null,4990,null,81269,null,3876,null,55056,null,3380,null,26213,null,2619,null,1346713,null,6277,null,669883,null,9386,null,676830,null,10213,null,0400000US29,Missouri,29
222965,null,2106,null,11586,null,1826,null,7492,null,1349,null,4094,null,1108,null,211379,null,2573,null,104206,null,3981,null,107173,null,3856,null,0400000US30,Montana,30
415778,null,3385,null,25633,null,2553,null,18136,null,2054,null,7497,null,1275,null,390145,null,4173,null,204552,null,4246,null,185593,null,4795,null,0400000US31,Nebraska,31
627092,null,2574,null,39537,null,3718,null,27868,null,2916,null,11669,null,2215,null,587555,null,3970,null,283006,null,7454,null,304549,null,7450,null,0400000US32,Nevada,32
319012,null,2488,null,15078,null,1840,null,11953,null,1579,null,3125,null,883,null,303934,null,2638,null,155178,null,4247,null,148756,null,3996,null,0400000US33,New Hampshire,33
2129257,null,5373,null,130621,null,6076,null,92523,null,4800,null,38098,null,3162,null,1998636,null,8419,null,961425,null,12007,null,1037211,null,11273,null,0400000US34,New Jersey,34
476808,null,3184,null,30849,null,3727,null,15346,null,2322,null,15503,null,2417,null,445959,null,4888,null,198807,null,6261,null,247152,null,6649,null,0400000US35,New Mexico,35
4862180,null,8688,null,253050,null,8191,null,170652,null,6454,null,82398,null,5002,null,4609130,null,10439,null,1996953,null,16805,null,2612177,null,17274,null,0400000US36,New York,36
2261839,null,6689,null,130691,null,6260,null,86480,null,4468,null,44211,null,4427,null,2131148,null,8645,null,1089756,null,12277,null,1041392,null,13441,null,0400000US37,North Carolina,37
146421,null,1742,null,9744,null,1331,null,6676,null,1021,null,3068,null,879,null,136677,null,2432,null,75644,null,2671,null,61033,null,2718,null,0400000US38,North Dakota,38
2763791,null,6910,null,155973,null,5687,null,97427,null,4538,null,58546,null,3678,null,2607818,null,9067,null,1225546,null,12229,null,1382272,null,14472,null,0400000US39,Ohio,39
865194,null,5065,null,54763,null,4020,null,36610,null,2758,null,18153,null,2336,null,810431,null,5729,null,421548,null,7575,null,388883,null,8188,null,0400000US40,Oklahoma,40
901535,null,5338,null,54999,null,4011,null,37147,null,3339,null,17852,null,2570,null,846536,null,6272,null,407959,null,8551,null,438577,null,7884,null,0400000US41,Oregon,41
2899530,null,8530,null,160954,null,6525,null,102358,null,4217,null,58596,null,4448,null,2738576,null,10282,null,1313054,null,12320,null,1425522,null,13958,null,0400000US42,Pennsylvania,42
260466,null,2876,null,14515,null,2242,null,9035,null,1656,null,5480,null,1334,null,245951,null,3744,null,105530,null,3975,null,140421,null,4876,null,0400000US44,Rhode Island,44
1075666,null,5744,null,67574,null,4764,null,35809,null,3076,null,31765,null,3627,null,1008092,null,7252,null,479658,null,8777,null,528434,null,11946,null,0400000US45,South Carolina,45
180495,null,2143,null,12075,null,1456,null,7901,null,1206,null,4174,null,872,null,168420,null,2482,null,85555,null,3666,null,82865,null,3497,null,0400000US46,South Dakota,46
1508136,null,6233,null,99630,null,5780,null,60193,null,4098,null,39437,null,4147,null,1408506,null,8865,null,709593,null,10675,null,698913,null,10798,null,0400000US47,Tennessee,47
6053359,null,10829,null,415985,null,11682,null,274910,null,9880,null,141075,null,7633,null,5637374,null,15766,null,2873870,null,21428,null,2763504,null,20642,null,0400000US48,Texas,48
687809,null,4257,null,56769,null,3946,null,47696,null,3501,null,9073,null,1767,null,631040,null,5479,null,336157,null,6549,null,294883,null,8079,null,0400000US49,Utah,49
147653,null,1336,null,7485,null,1201,null,4891,null,995,null,2594,null,964,null,140168,null,1814,null,66103,null,2520,null,74065,null,2712,null,0400000US50,Vermont,50
1928649,null,6884,null,106351,null,5571,null,74869,null,5051,null,31482,null,3623,null,1822298,null,7399,null,928616,null,9661,null,893682,null,12077,null,0400000US51,Virginia,51
1598729,null,6215,null,99892,null,5258,null,73153,null,4207,null,26739,null,2917,null,1498837,null,8338,null,744261,null,9729,null,754576,null,10421,null,0400000US53,Washington,53
421688,null,2960,null,23650,null,2360,null,14741,null,1891,null,8909,null,1717,null,398038,null,3603,null,207336,null,5918,null,190702,null,6111,null,0400000US54,West Virginia,54
1349516,null,4979,null,77931,null,3807,null,55058,null,3043,null,22873,null,2211,null,1271585,null,6222,null,629862,null,6453,null,641723,null,8290,null,0400000US55,Wisconsin,55
124812,null,1793,null,8265,null,1417,null,5036,null,954,null,3229,null,918,null,116547,null,2436,null,62377,null,3149,null,54170,null,3306,null,0400000US56,Wyoming,56
1006277,null,4327,null,45584,null,3735,null,23103,null,2816,null,22481,null,2341,null,960693,null,6191,null,343692,null,7086,null,617001,null,8191,null,0400000US72,Puerto Rico,72
