C16010_001E,C16010_001EA,C16010_001M,C16010_001MA,C16010_002E,C16010_002EA,C16010_002M,C16010_002MA,C16010_003E,C16010_003EA,C16010_003M,C16010_003MA,C16010_004E,C16010_004EA,C16010_004M,C16010_004MA,C16010_005E,C16010_005EA,C16010_005M,C16010_005MA,C16010_006E,C16010_006EA,C16010_006M,C16010_006MA,C16010_007E,C16010_007EA,C16010_007M,C16010_007MA,C16010_008E,C16010_008EA,C16010_008M,C16010_008MA,C16010_009E,C16010_009EA,C16010_009M,C16010_009MA,C16010_010E,C16010_010EA,C16010_010M,C16010_010MA,C16010_011E,C16010_011EA,C16010_011M,C16010_011MA,C16010_012E,C16010_012EA,C16010_012M,C16010_012MA,C16010_013E,C16010_013EA,C16010_013M,C16010_013MA,C16010_014E,C16010_014EA,C16010_014M,C16010_014MA,C16010_015E,C16010_015EA,C16010_015M,C16010_015MA,C16010_016E,C16010_016EA,C16010_016M,C16010_016MA,C16010_017E,C16010_017EA,C16010_017M,C16010_017MA,C16010_018E,C16010_018EA,C16010_018M,C16010_018MA,C16010_019E,C16010_019EA,C16010_019M,C16010_019MA,C16010_020E,C16010_020EA,C16010_020M,C16010_020MA,C16010_021E,C16010_021EA,C16010_021M,C16010_021MA,C16010_022E,C16010_022EA,C16010_022M,C16010_022MA,C16010_023E,C16010_023EA,C16010_023M,C16010_023MA,C16010_024E,C16010_024EA,C16010_024M,C16010_024MA,C16010_025E,C16010_025EA,C16010_025M,C16010_025MA,C16010_026E,C16010_026EA,C16010_026M,C16010_026MA,C16010_027E,C16010_027EA,C16010_027M,C16010_027MA,C16010_028E,C16010_028EA,C16010_028M,C16010_028MA,C16010_029E,C16010_029EA,C16010_029M,C16010_029MA,C16010_030E,C16010_030EA,C16010_030M,C16010_030MA,C16010_031E,C16010_031EA,C16010_031M,C16010_031MA,C16010_032E,C16010_032EA,C16010_032M,C16010_032MA,C16010_033E,C16010_033EA,C16010_033M,C16010_033MA,C16010_034E,C16010_034EA,C16010_034M,C16010_034MA,C16010_035E,C16010_035EA,C16010_035M,C16010_035MA,C16010_036E,C16010_036EA,C16010_036M,C16010_036MA,C16010_037E,C16010_037EA,C16010_037M,C16010_037MA,GEO_ID,NAME,state
5864395,null,2575,null,740588,null,13488,null,334346,null,10257,null,123939,null,5909,null,154994,null,8498,null,55413,null,4428,null,406242,null,8384,null,242552,null,7098,null,94180,null,5504,null,69510,null,3688,null,1727649,null,19727,null,1081194,null,18001,null,779452,null,12610,null,193345,null,8363,null,108397,null,5908,null,646455,null,10599,null,523293,null,9382,null,58400,null,4138,null,64762,null,3934,null,1378534,null,14999,null,1051934,null,14189,null,801706,null,15213,null,139383,null,7210,null,110845,null,6158,null,326600,null,7787,null,263845,null,7511,null,25043,null,2911,null,37712,null,2837,null,2017624,null,21050,null,1609688,null,18623,null,1159845,null,15925,null,108497,null,5047,null,341346,null,8376,null,407936,null,8219,null,300933,null,7077,null,17355,null,2286,null,89648,null,4902,null,0400000US34,New Jersey,34
1278005,null,4018,null,224513,null,6267,null,103787,null,4839,null,27247,null,3022,null,66308,null,4201,null,10232,null,1506,null,120726,null,4800,null,36184,null,2595,null,67424,null,3954,null,17118,null,1837,null,334339,null,8607,null,199055,null,6534,null,117873,null,5069,null,64373,null,4666,null,16809,null,1790,null,135284,null,5791,null,81313,null,4818,null,43718,null,3305,null,10253,null,1604,null,403223,null,9501,null,283697,null,9032,null,196866,null,8478,null,67361,null,4241,null,19470,null,2342,null,119526,null,5040,null,89260,null,4184,null,22256,null,2403,null,8010,null,1448,null,315930,null,8733,null,223622,null,7927,null,175959,null,6334,null,32222,null,2798,null,15441,null,2074,null,92308,null,3990,null,75480,null,3794,null,11228,null,1700,null,5600,null,1360,null,0400000US35,New Mexico,35
13072344,null,5082,null,2078711,null,23515,null,910370,null,17104,null,354984,null,10577,null,370374,null,10918,null,185012,null,8023,null,1168341,null,16643,null,614199,null,12271,null,305666,null,8389,null,248476,null,7094,null,3614690,null,25109,null,2130930,null,20566,null,1528902,null,17748,null,332904,null,12100,null,269124,null,9291,null,1483760,null,18092,null,1152595,null,15338,null,142913,null,7344,null,188252,null,6346,null,3205754,null,27774,null,2349877,null,23410,null,1806439,null,19255,null,283986,null,9923,null,259452,null,9490,null,855877,null,14334,null,676023,null,12364,null,72478,null,4591,null,107376,null,5393,null,4173189,null,32751,null,3280617,null,31215,null,2433809,null,25438,null,234758,null,9644,null,612050,null,14659,null,892572,null,13015,null,660321,null,11228,null,47350,null,3571,null,184901,null,7049,null,0400000US36,New York,36
6085315,null,8660,null,996140,null,15828,null,459283,null,12435,null,319240,null,10416,null,125158,null,6846,null,14885,null,2527,null,536857,null,12368,null,492789,null,11811,null,34973,null,3304,null,9095,null,1492,null,1680882,null,19711,null,1055743,null,16844,null,976936,null,16361,null,58011,null,4828,null,20796,null,2708,null,625139,null,12087,null,598694,null,11135,null,15314,null,2227,null,11131,null,1657,null,1822212,null,20529,null,1336893,null,19559,null,1253632,null,18193,null,50423,null,4217,null,32838,null,2862,null,485319,null,10303,null,461863,null,9982,null,12117,null,1777,null,11339,null,1885,null,1586081,null,20646,null,1226371,null,17793,null,1112404,null,16647,null,39296,null,3623,null,74671,null,4552,null,359710,null,9260,null,328406,null,8598,null,8468,null,1527,null,22836,null,2315,null,0400000US37,North Carolina,37
418893,null,1871,null,43442,null,2761,null,14451,null,1861,null,12512,null,1641,null,756,null,420,null,1183,null,409,null,28991,null,1897,null,25260,null,1802,null,60,null,72,null,3671,null,753,null,113472,null,3370,null,73358,null,2856,null,69626,null,2643,null,1150,null,501,null,2582,null,748,null,40114,null,2286,null,37796,null,2190,null,210,null,193,null,2108,null,635,null,149336,null,4085,null,114177,null,3523,null,110212,null,3532,null,1533,null,675,null,2432,null,633,null,35159,null,2017,null,33603,null,2049,null,278,null,215,null,1278,null,365,null,112643,null,4250,null,92841,null,4148,null,89816,null,4012,null,468,null,291,null,2557,null,756,null,19802,null,1963,null,17855,null,1754,null,314,null,222,null,1633,null,721,null,0400000US38,North Dakota,38
7664309,null,4563,null,947622,null,16723,null,351920,null,10736,null,302596,null,9888,null,24043,null,2946,null,25281,null,3637,null,595702,null,11960,null,543836,null,11541,null,15613,null,1842,null,36253,null,3004,null,2713868,null,23198,null,1654622,null,20925,null,1595046,null,20297,null,23102,null,2281,null,36474,null,3504,null,1059246,null,13398,null,1017900,null,13058,null,10934,null,1583,null,30412,null,3073,null,2155765,null,19232,null,1610723,null,16972,null,1543956,null,17843,null,23292,null,2372,null,43475,null,3750,null,545042,null,11618,null,519045,null,11297,null,6880,null,1249,null,19117,null,2098,null,1847054,null,16370,null,1460113,null,15749,null,1340491,null,14881,null,25040,null,2401,null,94582,null,4626,null,386941,null,8585,null,349371,null,8605,null,4943,null,1014,null,32627,null,2954,null,0400000US39,Ohio,39
2359350,null,4649,null,341412,null,8888,null,147501,null,5515,null,101131,null,5220,null,40056,null,3025,null,6314,null,1216,null,193911,null,6301,null,170923,null,5624,null,16170,null,2167,null,6818,null,943,null,758273,null,10885,null,448679,null,9085,null,420420,null,8941,null,19798,null,2163,null,8461,null,1514,null,309594,null,6492,null,296147,null,6342,null,6666,null,1192,null,6781,null,1353,null,736608,null,10379,null,514998,null,10596,null,488881,null,10873,null,14847,null,2135,null,11270,null,1667,null,221610,null,5846,null,211023,null,5858,null,5040,null,1106,null,5547,null,1225,null,523057,null,9702,null,400470,null,9138,null,369715,null,9030,null,9955,null,1516,null,20800,null,2067,null,122587,null,4276,null,113976,null,4104,null,2365,null,792,null,6246,null,1125,null,0400000US40,Oklahoma,40
2580555,null,3695,null,292998,null,9447,null,152284,null,7573,null,78802,null,4774,null,63063,null,5011,null,10419,null,1661,null,140714,null,6142,null,111577,null,5364,null,19134,null,2447,null,10003,null,1686,null,661252,null,10583,null,390017,null,8854,null,343623,null,7563,null,30884,null,3259,null,15510,null,2304,null,271235,null,7575,null,254305,null,7106,null,7560,null,1523,null,9370,null,1700,null,901152,null,14219,null,616220,null,11844,null,561976,null,11357,null,26257,null,3020,null,27987,null,2711,null,284932,null,8243,null,266029,null,7425,null,7688,null,1447,null,11215,null,1828,null,725153,null,12078,null,539225,null,10506,null,471488,null,10520,null,20607,null,2505,null,47130,null,3926,null,185928,null,6385,null,168029,null,5699,null,4211,null,880,null,13688,null,2035,null,0400000US41,Oregon,41
8475332,null,4233,null,1062895,null,15407,null,374611,null,11352,null,285765,null,9249,null,45622,null,3561,null,43224,null,4000,null,688284,null,12436,null,581643,null,12653,null,48342,null,3262,null,58299,null,4519,null,3164208,null,21631,null,1879640,null,19299,null,1761149,null,19419,null,58505,null,3729,null,59986,null,4611,null,1284568,null,16150,null,1211126,null,15491,null,26340,null,2404,null,47102,null,3548,null,2022574,null,21960,null,1491956,null,18181,null,1388590,null,17487,null,46183,null,3993,null,57183,null,3859,null,530618,null,10246,null,492979,null,10041,null,12445,null,1520,null,25194,null,2447,null,2225655,null,21012,null,1735846,null,19229,null,1558402,null,18309,null,32707,null,2767,null,144737,null,5693,null,489809,null,12125,null,432417,null,11056,null,9073,null,1504,null,48319,null,3769,null,0400000US42,Pennsylvania,42
708746,null,1821,null,115478,null,6155,null,47195,null,4220,null,22084,null,2515,null,15542,null,2638,null,9569,null,1797,null,68283,null,3785,null,40699,null,3095,null,10909,null,2014,null,16675,null,1966,null,197197,null,6540,null,125481,null,5223,null,101721,null,4910,null,10585,null,2147,null,13175,null,2183,null,71716,null,3658,null,59122,null,3546,null,4660,null,1444,null,7934,null,1387,null,183191,null,6903,null,138849,null,6487,null,118979,null,6244,null,9873,null,1922,null,9997,null,1850,null,44342,null,2889,null,38142,null,2666,null,2693,null,955,null,3507,null,777,null,212880,null,6970,null,167876,null,6079,null,148199,null,5481,null,5619,null,1211,null,14058,null,1835,null,45004,null,3207,null,37932,null,2801,null,1976,null,947,null,5096,null,1279,null,0400000US44,Rhode Island,44
2960522,null,5661,null,498104,null,11953,null,196557,null,7954,null,164144,null,7136,null,27653,null,2784,null,4760,null,1234,null,301547,null,8332,null,286473,null,8286,null,10439,null,1363,null,4635,null,1030,null,913708,null,12872,null,559623,null,11120,null,532666,null,10510,null,18458,null,2012,null,8499,null,1791,null,354085,null,9859,null,341594,null,9642,null,6538,null,1135,null,5953,null,1309,null,848214,null,14372,null,605531,null,12225,null,577013,null,11744,null,14570,null,2287,null,13948,null,2137,null,242683,null,7794,null,233225,null,7514,null,4085,null,1063,null,5373,null,953,null,700496,null,11619,null,521525,null,11011,null,489906,null,10910,null,10501,null,1480,null,21118,null,2665,null,178971,null,6831,null,168329,null,6658,null,2554,null,861,null,8088,null,1524,null,0400000US45,South Carolina,45
522989,null,3160,null,50558,null,2710,null,20140,null,1732,null,16902,null,1581,null,1258,null,692,null,1980,null,631,null,30418,null,2251,null,26084,null,1993,null,588,null,519,null,3746,null,972,null,169985,null,5241,null,110025,null,4695,null,105754,null,4570,null,2366,null,793,null,1905,null,643,null,59960,null,3315,null,57266,null,3160,null,317,null,253,null,2377,null,634,null,171396,null,5144,null,130820,null,4517,null,125370,null,4660,null,1141,null,542,null,4309,null,1168,null,40576,null,2799,null,37771,null,2660,null,526,null,215,null,2279,null,834,null,131050,null,4732,null,106934,null,4488,null,100617,null,4407,null,2146,null,1000,null,4171,null,1146,null,24116,null,2026,null,22460,null,1886,null,226,null,153,null,1430,null,626,null,0400000US46,South Dakota,46
4176640,null,4909,null,711123,null,14205,null,276027,null,8873,null,234230,null,8006,null,34313,null,3315,null,7484,null,1808,null,435096,null,10167,null,418129,null,10021,null,9693,null,1731,null,7274,null,1298,null,1359011,null,15351,null,852890,null,14076,null,813994,null,14172,null,25121,null,3252,null,13775,null,2141,null,506121,null,9697,null,491525,null,10068,null,6641,null,1284,null,7955,null,1642,null,1151769,null,15266,null,832298,null,13788,null,800770,null,13793,null,16038,null,2091,null,15490,null,2168,null,319471,null,7192,null,307882,null,7135,null,4883,null,1086,null,6706,null,1525,null,954737,null,12579,null,742308,null,11008,null,694524,null,10473,null,12082,null,1697,null,35702,null,2854,null,212429,null,6864,null,198481,null,6254,null,3854,null,1098,null,10094,null,1532,null,0400000US47,Tennessee,47
15124846,null,12321,null,3082598,null,26608,null,1633585,null,22811,null,426000,null,10777,null,1162036,null,20127,null,45549,null,3715,null,1449013,null,16447,null,617926,null,10118,null,777055,null,10748,null,54032,null,3829,null,3848003,null,31525,null,2446789,null,24612,null,1615184,null,19829,null,747446,null,14803,null,84159,null,5375,null,1401214,null,17677,null,1064619,null,14777,null,284509,null,9497,null,52086,null,4241,null,4362145,null,31005,null,3220869,null,28481,null,2436924,null,24750,null,661365,null,15565,null,122580,null,6229,null,1141276,null,18280,null,919432,null,15038,null,172900,null,8027,null,48944,null,3149,null,3832100,null,27719,null,3004507,null,26342,null,2308016,null,22688,null,383125,null,10824,null,313366,null,8277,null,827593,null,14013,null,660568,null,12703,null,77787,null,5225,null,89238,null,4555,null,0400000US48,Texas,48
1554634,null,2337,null,149162,null,6529,null,89050,null,4820,null,43837,null,3412,null,40496,null,3332,null,4717,null,1243,null,60112,null,3988,null,42865,null,3478,null,12801,null,1780,null,4446,null,1041,null,379895,null,9953,null,243253,null,8620,null,207927,null,7158,null,25989,null,3445,null,9337,null,1449,null,136642,null,6327,null,123609,null,5657,null,6573,null,1386,null,6460,null,1616,null,573838,null,8767,null,408419,null,9280,null,366099,null,8363,null,26634,null,2803,null,15686,null,1896,null,165419,null,5298,null,153331,null,5105,null,4464,null,1087,null,7624,null,1476,null,451739,null,8517,null,339225,null,7420,null,292268,null,7858,null,19686,null,2160,null,27271,null,2860,null,112514,null,4586,null,102234,null,4344,null,3652,null,969,null,6628,null,1179,null,0400000US49,Utah,49
429859,null,1048,null,40339,null,2541,null,16742,null,1796,null,15629,null,1716,null,177,null,212,null,936,null,540,null,23597,null,2117,null,21539,null,2072,null,81,null,77,null,1977,null,573,null,141969,null,4771,null,97613,null,4007,null,93991,null,4110,null,384,null,251,null,3238,null,1045,null,44356,null,2742,null,42420,null,2576,null,109,null,97,null,1827,null,687,null,109463,null,3860,null,84387,null,3210,null,80369,null,3208,null,1099,null,379,null,2919,null,848,null,25076,null,1985,null,23669,null,1847,null,98,null,87,null,1309,null,499,null,138088,null,4665,null,108406,null,4494,null,101553,null,4353,null,1313,null,500,null,5540,null,939,null,29682,null,1927,null,27873,null,1866,null,97,null,85,null,1712,null,478,null,0400000US50,Vermont,50
5155750,null,6747,null,725276,null,14433,null,328550,null,10926,null,225957,null,7485,null,75854,null,6317,null,26739,null,4306,null,396726,null,10097,null,353930,null,9428,null,19018,null,2461,null,23778,null,2692,null,1298100,null,18635,null,831242,null,14720,null,736445,null,13343,null,47578,null,3722,null,47219,null,4657,null,466858,null,9827,null,435239,null,9953,null,11510,null,1988,null,20109,null,2333,null,1395392,null,17676,null,1049199,null,16349,null,938657,null,15442,null,50266,null,4591,null,60276,null,4099,null,346193,null,8289,null,316569,null,7836,null,9560,null,1801,null,20064,null,2464,null,1736982,null,20042,null,1370972,null,18241,null,1144703,null,16776,null,56017,null,3621,null,170252,null,6816,null,366010,null,8369,null,312935,null,7717,null,10331,null,1592,null,42744,null,3289,null,0400000US51,Virginia,51
4387893,null,4167,null,454633,null,12347,null,230575,null,8683,null,112008,null,6555,null,90583,null,5627,null,27984,null,3235,null,224058,null,8233,null,153896,null,6258,null,33336,null,2795,null,36826,null,3494,null,1041543,null,15448,null,637280,null,12780,null,532982,null,11163,null,47281,null,4543,null,57017,null,4744,null,404263,null,9147,null,366591,null,8756,null,11341,null,2021,null,26331,null,3093,null,1544633,null,15780,null,1084018,null,13782,null,964370,null,13581,null,38310,null,3137,null,81338,null,4388,null,460615,null,8893,null,419802,null,8597,null,11767,null,1907,null,29046,null,2793,null,1347084,null,17468,null,1013970,null,13730,null,853086,null,12786,null,29951,null,3248,null,130933,null,5946,null,333114,null,8699,null,287048,null,7269,null,7122,null,1128,null,38944,null,3538,null,0400000US53,Washington,53
1265065,null,2880,null,224702,null,8192,null,65705,null,4327,null,64221,null,4319,null,736,null,504,null,748,null,508,null,158997,null,6536,null,157208,null,6528,null,864,null,415,null,925,null,418,null,515881,null,8263,null,279715,null,6315,null,276878,null,6137,null,1615,null,609,null,1222,null,516,null,236166,null,6031,null,233117,null,6118,null,1040,null,397,null,2009,null,543,null,308278,null,7488,null,208629,null,6376,null,205451,null,6279,null,1690,null,576,null,1488,null,666,null,99649,null,4710,null,97444,null,4578,null,1035,null,435,null,1170,null,443,null,216204,null,7167,null,164950,null,6176,null,157962,null,5686,null,2436,null,720,null,4552,null,1132,null,51254,null,3198,null,49222,null,3104,null,512,null,306,null,1520,null,616,null,0400000US54,West Virginia,54
3758610,null,3731,null,389591,null,9667,null,169430,null,6758,null,124470,null,5580,null,33721,null,2791,null,11239,null,2123,null,220161,null,6061,null,184935,null,5301,null,16467,null,2241,null,18759,null,2354,null,1264002,null,14033,null,809767,null,12272,null,764828,null,10952,null,27521,null,2826,null,17418,null,2346,null,454235,null,7799,null,435227,null,7257,null,7090,null,1158,null,11918,null,1567,null,1139353,null,12266,null,878551,null,11022,null,837871,null,10794,null,22393,null,2262,null,18287,null,1822,null,260802,null,6398,null,245849,null,6399,null,5342,null,979,null,9611,null,1389,null,965664,null,13418,null,767509,null,11232,null,713879,null,11647,null,17912,null,1926,null,35718,null,2830,null,198155,null,6074,null,182349,null,5498,null,3848,null,859,null,11958,null,1898,null,0400000US55,Wisconsin,55
349389,null,2251,null,29070,null,2335,null,13284,null,1749,null,11512,null,1583,null,1117,null,605,null,655,null,363,null,15786,null,1843,null,13644,null,1694,null,2061,null,648,null,81,null,75,null,106916,null,3685,null,72735,null,3544,null,67816,null,3276,null,4444,null,1309,null,475,null,308,null,34181,null,2646,null,32984,null,2568,null,600,null,405,null,597,null,332,null,130846,null,4234,null,97838,null,4282,null,93274,null,4158,null,2410,null,874,null,2154,null,699,null,33008,null,2333,null,31084,null,2387,null,1185,null,579,null,739,null,425,null,82557,null,3654,null,65738,null,3370,null,62789,null,3363,null,1327,null,698,null,1622,null,665,null,16819,null,1768,null,15935,null,1667,null,228,null,252,null,656,null,415,null,0400000US56,Wyoming,56
2571234,null,2256,null,848671,null,12867,null,199400,null,7499,null,10321,null,1580,null,188931,null,7158,null,148,null,178,null,649271,null,12514,null,39326,null,3248,null,609807,null,12141,null,138,null,153,null,622098,null,12656,null,303589,null,7902,null,10958,null,1554,null,292524,null,8024,null,107,null,131,null,318509,null,9949,null,17115,null,2074,null,301309,null,10256,null,85,null,102,null,556596,null,11640,null,357773,null,9407,null,16825,null,1971,null,340700,null,9247,null,248,null,200,null,198823,null,7952,null,9986,null,1702,null,188602,null,7648,null,235,null,199,null,543869,null,10923,null,410446,null,9357,null,18871,null,2282,null,390821,null,8980,null,754,null,361,null,133423,null,5487,null,9182,null,1455,null,123959,null,5117,null,282,null,222,null,0400000US72,Puerto Rico,72
