B14006_001E,B14006_001EA,B14006_001M,B14006_001MA,B14006_002E,B14006_002EA,B14006_002M,B14006_002MA,B14006_003E,B14006_003EA,B14006_003M,B14006_003MA,B14006_004E,B14006_004EA,B14006_004M,B14006_004MA,B14006_005E,B14006_005EA,B14006_005M,B14006_005MA,B14006_006E,B14006_006EA,B14006_006M,B14006_006MA,B14006_007E,B14006_007EA,B14006_007M,B14006_007MA,B14006_008E,B14006_008EA,B14006_008M,B14006_008MA,B14006_009E,B14006_009EA,B14006_009M,B14006_009MA,B14006_010E,B14006_010EA,B14006_010M,B14006_010MA,B14006_011E,B14006_011EA,B14006_011M,B14006_011MA,B14006_012E,B14006_012EA,B14006_012M,B14006_012MA,B14006_013E,B14006_013EA,B14006_013M,B14006_013MA,B14006_014E,B14006_014EA,B14006_014M,B14006_014MA,B14006_015E,B14006_015EA,B14006_015M,B14006_015MA,B14006_016E,B14006_016EA,B14006_016M,B14006_016MA,B14006_017E,B14006_017EA,B14006_017M,B14006_017MA,B14006_018E,B14006_018EA,B14006_018M,B14006_018MA,B14006_019E,B14006_019EA,B14006_019M,B14006_019MA,B14006_020E,B14006_020EA,B14006_020M,B14006_020MA,B14006_021E,B14006_021EA,B14006_021M,B14006_021MA,GEO_ID,NAME,state
2595491,null,4473,null,283956,null,11491,null,116209,null,7382,null,7598,null,1179,null,5722,null,1177,null,20663,null,2559,null,18785,null,2382,null,17487,null,2251,null,38584,null,3919,null,7370,null,1660,null,167747,null,6712,null,2311535,null,12237,null,610267,null,9203,null,43378,null,2931,null,30726,null,2049,null,131329,null,3832,null,128278,null,4566,null,139774,null,4541,null,102478,null,5755,null,34304,null,2775,null,1701268,null,11395,null,0400000US20,Kansas,20
3990839,null,5205,null,672836,null,19975,null,213737,null,9581,null,13413,null,1833,null,14149,null,1840,null,51364,null,3986,null,45600,null,3960,null,40084,null,3846,null,40642,null,4055,null,8485,null,1826,null,459099,null,14621,null,3318003,null,19659,null,788318,null,11044,null,52928,null,4273,null,40534,null,3331,null,168088,null,5619,null,170816,null,5692,null,180827,null,5059,null,136984,null,5609,null,38141,null,2722,null,2529685,null,14498,null,0400000US21,Kentucky,21
4110033,null,5785,null,689535,null,22671,null,256616,null,12820,null,20937,null,2809,null,18263,null,2174,null,64836,null,4529,null,52335,null,4411,null,43813,null,4363,null,51421,null,4848,null,5011,null,1428,null,432919,null,14619,null,3420498,null,22939,null,868587,null,14286,null,62359,null,3557,null,47818,null,4065,null,181925,null,6030,null,195994,null,5990,null,194494,null,5511,null,150660,null,7119,null,35337,null,3841,null,2551911,null,17574,null,0400000US22,Louisiana,22
1236954,null,2078,null,149508,null,7669,null,45264,null,4288,null,2330,null,591,null,2413,null,671,null,8829,null,1163,null,8428,null,1597,null,9102,null,1376,null,12960,null,2047,null,1202,null,498,null,104244,null,4947,null,1087446,null,7747,null,233393,null,5605,null,11878,null,1523,null,11270,null,1527,null,45888,null,2755,null,53768,null,3066,null,57876,null,2555,null,39848,null,2605,null,12865,null,1610,null,854053,null,6510,null,0400000US23,Maine,23
5279002,null,4997,null,415627,null,14247,null,143697,null,8494,null,9111,null,2091,null,7592,null,1632,null,29104,null,3734,null,25198,null,3604,null,29026,null,3543,null,34009,null,3531,null,9657,null,2039,null,271930,null,8648,null,4863375,null,14131,null,1305294,null,14634,null,88894,null,4522,null,65320,null,4232,null,235746,null,7045,null,268877,null,7090,null,290756,null,6122,null,260618,null,7996,null,95083,null,6126,null,3558081,null,14617,null,0400000US24,Maryland,24
6046027,null,4451,null,595328,null,19277,null,207740,null,10145,null,12987,null,2174,null,10026,null,1762,null,37457,null,3155,null,36008,null,4043,null,38224,null,3790,null,52707,null,6125,null,20331,null,3364,null,387588,null,12869,null,5450699,null,19201,null,1371697,null,12315,null,105885,null,3834,null,71263,null,4342,null,264331,null,7430,null,281146,null,6607,null,301922,null,6570,null,239600,null,8118,null,107550,null,5602,null,4079002,null,17231,null,0400000US25,Massachusetts,25
9402741,null,5990,null,1325664,null,22436,null,516374,null,12588,null,27480,null,2886,null,27757,null,2846,null,100814,null,4934,null,97410,null,4747,null,101570,null,5466,null,140242,null,7553,null,21101,null,2746,null,809290,null,16259,null,8077077,null,23427,null,2117413,null,15538,null,124972,null,4852,null,99816,null,3907,null,409105,null,8067,null,435654,null,8580,null,498846,null,6789,null,439621,null,10154,null,109399,null,4278,null,5959664,null,19313,null,0400000US26,Michigan,26
4882738,null,4257,null,459977,null,13404,null,171872,null,7611,null,9258,null,1774,null,7843,null,1415,null,27669,null,2608,null,25987,null,2552,null,33580,null,2968,null,60071,null,5182,null,7464,null,1445,null,288105,null,9029,null,4422761,null,13920,null,1115931,null,11832,null,81791,null,3865,null,54282,null,2897,null,230885,null,6419,null,239428,null,6006,null,262629,null,4415,null,191046,null,5761,null,55870,null,4142,null,3306830,null,12883,null,0400000US27,Minnesota,27
2709230,null,4048,null,560420,null,22086,null,221170,null,11029,null,16855,null,2393,null,16678,null,2543,null,53619,null,4596,null,47760,null,4210,null,41009,null,3494,null,39725,null,4195,null,5524,null,1435,null,339250,null,14699,null,2148810,null,22109,null,554910,null,12956,null,34855,null,2862,null,32261,null,2764,null,110465,null,5199,null,119237,null,5398,null,129890,null,5478,null,102877,null,5648,null,25325,null,2659,null,1593900,null,16095,null,0400000US28,Mississippi,28
5506751,null,6100,null,710962,null,17305,null,258461,null,10356,null,16584,null,2066,null,14482,null,1717,null,56176,null,4772,null,44822,null,3511,null,52530,null,3705,null,59926,null,4339,null,13941,null,1780,null,452501,null,12524,null,4795789,null,19161,null,1180949,null,13086,null,78522,null,4494,null,59558,null,3815,null,242870,null,6581,null,258306,null,5964,null,272962,null,5227,null,207500,null,7266,null,61231,null,3349,null,3614840,null,16215,null,0400000US29,Missouri,29
907111,null,2478,null,129237,null,8005,null,46932,null,4471,null,2083,null,761,null,2911,null,1034,null,10491,null,1726,null,6840,null,1522,null,8765,null,1402,null,14919,null,2636,null,923,null,423,null,82305,null,5588,null,777874,null,8516,null,174072,null,5048,null,10112,null,1617,null,9869,null,1424,null,36558,null,2614,null,36813,null,2774,null,44147,null,2076,null,28774,null,2458,null,7799,null,1513,null,603802,null,7155,null,0400000US30,Montana,30
1649186,null,2985,null,172516,null,8875,null,66327,null,5689,null,3743,null,1108,null,3535,null,761,null,12089,null,1760,null,10960,null,1950,null,9966,null,1492,null,22984,null,3434,null,3050,null,859,null,106189,null,5814,null,1476670,null,9486,null,388085,null,7437,null,27169,null,2014,null,20311,null,2095,null,77634,null,3057,null,82849,null,3292,null,90690,null,3146,null,67107,null,4141,null,22325,null,2062,null,1088585,null,7274,null,0400000US31,Nebraska,31
2447347,null,3781,null,268820,null,14511,null,82753,null,6741,null,2849,null,1035,null,5492,null,1441,null,21183,null,3197,null,16974,null,2599,null,19702,null,2630,null,13583,null,2302,null,2970,null,1097,null,186067,null,10602,null,2178527,null,14986,null,537242,null,9632,null,23964,null,2733,null,30229,null,2835,null,123342,null,4857,null,118380,null,5384,null,122837,null,4825,null,92131,null,4891,null,26359,null,2341,null,1641285,null,11698,null,0400000US32,Nevada,32
1234781,null,2131,null,92108,null,7426,null,30053,null,3838,null,1710,null,694,null,916,null,481,null,5307,null,1404,null,5338,null,1195,null,5817,null,1461,null,9214,null,2251,null,1751,null,732,null,62055,null,5352,null,1142673,null,7454,null,272629,null,4831,null,18454,null,1817,null,15393,null,1736,null,49798,null,2690,null,65639,null,3091,null,67827,null,2433,null,41215,null,2827,null,14303,null,1989,null,870044,null,6854,null,0400000US33,New Hampshire,33
8176006,null,6186,null,690145,null,21282,null,250732,null,12186,null,19750,null,2651,null,12947,null,2145,null,56674,null,4537,null,48891,null,3996,null,57056,null,5215,null,44586,null,4954,null,10828,null,1865,null,439413,null,14309,null,7485861,null,21568,null,1942648,null,15791,null,160214,null,6012,null,101685,null,6133,null,387284,null,7976,null,390814,null,9028,null,433096,null,8223,null,364707,null,9537,null,104848,null,3934,null,5543213,null,18658,null,0400000US34,New Jersey,34
1852944,null,3875,null,305413,null,12893,null,108666,null,7900,null,6166,null,1251,null,7228,null,1524,null,27425,null,3277,null,22052,null,2541,null,19505,null,2571,null,23220,null,3701,null,3070,null,1153,null,196747,null,8096,null,1547531,null,13570,null,406014,null,9909,null,23040,null,2732,null,18678,null,2233,null,79871,null,4563,null,83779,null,3886,null,94616,null,3774,null,83530,null,5315,null,22500,null,2561,null,1141517,null,9651,null,0400000US35,New Mexico,35
18256929,null,9524,null,2433950,null,37447,null,888342,null,20324,null,48386,null,3823,null,45220,null,4047,null,186190,null,7992,null,180940,null,8023,null,199748,null,8481,null,173821,null,8577,null,54037,null,5860,null,1545608,null,23514,null,15822979,null,36364,null,3960649,null,28158,null,266217,null,7465,null,184657,null,7746,null,735133,null,11107,null,797221,null,13156,null,910362,null,11354,null,807201,null,14384,null,259858,null,7883,null,11862330,null,26952,null,0400000US36,New York,36
8568179,null,7344,null,1216255,null,31580,null,435785,null,16600,null,26956,null,3209,null,28185,null,2636,null,101933,null,6728,null,84246,null,5986,null,81240,null,5202,null,101016,null,7315,null,12209,null,2070,null,780470,null,20524,null,7351924,null,31830,null,1822059,null,19284,null,125089,null,5627,null,97304,null,5202,null,381684,null,9601,null,400653,null,10472,null,411717,null,8510,null,318585,null,9504,null,87027,null,5396,null,5529865,null,24591,null,0400000US37,North Carolina,37
591262,null,1611,null,68590,null,5400,null,26392,null,3342,null,1354,null,610,null,1315,null,510,null,4718,null,1109,null,3372,null,983,null,3007,null,843,null,11666,null,1926,null,960,null,448,null,42198,null,3314,null,522672,null,5287,null,122967,null,4143,null,7630,null,1181,null,6364,null,956,null,25240,null,1653,null,24028,null,1912,null,29292,null,1646,null,23069,null,2329,null,7344,null,1227,null,399705,null,4619,null,0400000US38,North Dakota,38
10732465,null,7925,null,1383428,null,26486,null,505526,null,15015,null,32434,null,2850,null,29342,null,2840,null,109735,null,6022,null,95455,null,5697,null,92252,null,5055,null,126740,null,7116,null,19568,null,2861,null,877902,null,17533,null,9349037,null,27641,null,2342410,null,18360,null,154677,null,5575,null,118064,null,3739,null,479294,null,8530,null,499941,null,8745,null,545652,null,7756,null,423642,null,9609,null,121140,null,5692,null,7006627,null,22422,null,0400000US39,Ohio,39
3370899,null,4681,null,522099,null,17103,null,195672,null,10377,null,15127,null,1985,null,12775,null,2289,null,49917,null,4363,null,33186,null,2699,null,33965,null,3119,null,44752,null,4607,null,5950,null,1439,null,326427,null,10263,null,2848800,null,16810,null,712262,null,12055,null,49933,null,3185,null,38555,null,2876,null,147858,null,5143,null,153476,null,5165,null,166194,null,5094,null,126605,null,6220,null,29641,null,3292,null,2136538,null,11124,null,0400000US40,Oklahoma,40
3571640,null,4775,null,474899,null,16343,null,162911,null,9129,null,8018,null,1731,null,8219,null,1725,null,33376,null,3711,null,29247,null,3937,null,28514,null,3161,null,47602,null,4496,null,7935,null,1434,null,311988,null,11500,null,3096741,null,17015,null,714630,null,12309,null,45012,null,3317,null,36084,null,2694,null,146931,null,4932,null,155660,null,5946,null,169099,null,5092,null,126880,null,6799,null,34964,null,2973,null,2382111,null,13883,null,0400000US41,Oregon,41
11572028,null,7248,null,1367631,null,24480,null,482541,null,15365,null,27577,null,3109,null,23829,null,2522,null,94965,null,5592,null,93107,null,5365,null,93539,null,5543,null,128057,null,9379,null,21467,null,2908,null,885090,null,16671,null,10204397,null,25212,null,2376408,null,16335,null,164746,null,5368,null,115433,null,5038,null,476905,null,8996,null,510912,null,8552,null,571190,null,6602,null,400998,null,8572,null,136224,null,5628,null,7827989,null,19720,null,0400000US42,Pennsylvania,42
978300,null,2238,null,111191,null,7944,null,40065,null,4371,null,2317,null,1039,null,1008,null,482,null,7510,null,1632,null,6810,null,1244,null,8463,null,1798,null,11655,null,2965,null,2302,null,884,null,71126,null,5848,null,867109,null,7981,null,218287,null,6463,null,16322,null,1945,null,9669,null,1650,null,37810,null,2401,null,44500,null,2532,null,48496,null,2773,null,46833,null,3926,null,14657,null,2309,null,648822,null,7205,null,0400000US44,Rhode Island,44
4162446,null,5566,null,628163,null,20238,null,209586,null,9046,null,12135,null,2053,null,13776,null,2082,null,53347,null,4919,null,42595,null,3804,null,38872,null,3151,null,44037,null,4672,null,4824,null,1348,null,418577,null,15223,null,3534283,null,20624,null,857063,null,12506,null,55658,null,3999,null,51801,null,3726,null,169991,null,6071,null,188620,null,6307,null,206088,null,5391,null,148723,null,6877,null,36182,null,2864,null,2677220,null,16786,null,0400000US45,South Carolina,45
742320,null,1934,null,89694,null,6520,null,34509,null,3898,null,3455,null,1050,null,2251,null,762,null,6812,null,1344,null,5582,null,1234,null,5558,null,1514,null,10137,null,1926,null,714,null,415,null,55185,null,4020,null,652626,null,6591,null,156121,null,5399,null,10847,null,1508,null,8181,null,1236,null,31541,null,2370,null,34900,null,2264,null,39338,null,2457,null,25321,null,2872,null,5993,null,949,null,496505,null,4920,null,0400000US46,South Dakota,46
5808231,null,6256,null,869243,null,24669,null,291140,null,13055,null,17283,null,2774,null,19314,null,2569,null,70227,null,5641,null,60280,null,4539,null,59155,null,4519,null,54993,null,4900,null,9888,null,1769,null,578103,null,16413,null,4938988,null,25152,null,1169381,null,15320,null,74118,null,3437,null,61853,null,3473,null,250795,null,7005,null,256604,null,7072,null,273847,null,6836,null,198022,null,8338,null,54142,null,3893,null,3769607,null,18871,null,0400000US47,Tennessee,47
22534120,null,11565,null,3439072,null,49374,null,1343054,null,25964,null,92893,null,5211,null,93043,null,5514,null,340086,null,11238,null,283247,null,9035,null,254188,null,9740,null,243098,null,11455,null,36499,null,3209,null,2096018,null,31301,null,19095048,null,49590,null,5186098,null,36664,null,353779,null,9360,null,283986,null,8005,null,1130529,null,16822,null,1136406,null,16407,null,1148435,null,11086,null,930561,null,20540,null,202402,null,7705,null,13908950,null,30869,null,0400000US48,Texas,48
2534017,null,4413,null,238154,null,12209,null,110813,null,9138,null,4702,null,963,null,4571,null,1204,null,19985,null,3056,null,16458,null,2146,null,15089,null,2571,null,46575,null,5462,null,3433,null,966,null,127341,null,7071,null,2295863,null,12426,null,736183,null,9465,null,50933,null,3718,null,45159,null,2689,null,163709,null,5046,null,150619,null,4535,null,150179,null,4221,null,148643,null,4853,null,26941,null,2483,null,1559680,null,10049,null,0400000US49,Utah,49
580362,null,1360,null,60158,null,4802,null,21296,null,2948,null,768,null,443,null,623,null,347,null,3208,null,847,null,2893,null,839,null,4436,null,1093,null,8725,null,1962,null,643,null,429,null,38862,null,3361,null,520204,null,4852,null,113983,null,3389,null,8109,null,1190,null,5686,null,1081,null,23423,null,1663,null,24250,null,1715,null,30413,null,1496,null,14964,null,1757,null,7138,null,1085,null,406221,null,3690,null,0400000US50,Vermont,50
7214128,null,6654,null,719695,null,23949,null,266499,null,12970,null,14348,null,2364,null,16613,null,2066,null,55750,null,4971,null,47389,null,4555,null,46872,null,4262,null,71310,null,5136,null,14217,null,2271,null,453196,null,16329,null,6494433,null,25205,null,1649901,null,19195,null,110000,null,5758,null,83961,null,4142,null,326011,null,8107,null,353662,null,8506,null,363871,null,7315,null,301830,null,9300,null,110566,null,5307,null,4844532,null,18620,null,0400000US51,Virginia,51
6159732,null,5502,null,681878,null,19623,null,246013,null,10890,null,12033,null,1825,null,9528,null,1604,null,43434,null,4271,null,44682,null,4331,null,48808,null,3886,null,78643,null,5539,null,8885,null,1794,null,435865,null,12650,null,5477854,null,20614,null,1325352,null,14098,null,83932,null,4069,null,64600,null,3904,null,277028,null,6854,null,297861,null,7804,null,314471,null,6437,null,228331,null,8086,null,59129,null,3768,null,4152502,null,16019,null,0400000US53,Washington,53
1707371,null,2767,null,282235,null,12100,null,85388,null,6007,null,5292,null,1043,null,6263,null,1302,null,17275,null,2386,null,15086,null,2235,null,15369,null,2282,null,22889,null,2765,null,3214,null,959,null,196847,null,8825,null,1425136,null,12466,null,299926,null,7752,null,15169,null,1985,null,14655,null,1932,null,63701,null,3594,null,70647,null,3522,null,72766,null,3363,null,48604,null,3589,null,14384,null,2242,null,1125210,null,8502,null,0400000US54,West Virginia,54
5262249,null,4807,null,533421,null,16830,null,203687,null,10408,null,8369,null,1484,null,14049,null,1846,null,33637,null,3185,null,31947,null,3082,null,34270,null,3416,null,73270,null,5243,null,8145,null,1631,null,329734,null,10056,null,4728828,null,16839,null,1163141,null,12575,null,71796,null,3518,null,68076,null,3570,null,237135,null,5891,null,251402,null,6289,null,278950,null,5527,null,197553,null,6746,null,58229,null,3436,null,3565687,null,12815,null,0400000US55,Wisconsin,55
496384,null,1698,null,44782,null,4061,null,16235,null,2385,null,858,null,494,null,452,null,228,null,2975,null,977,null,2306,null,867,null,3412,null,877,null,5729,null,1091,null,503,null,292,null,28547,null,2589,null,451602,null,4547,null,107328,null,3933,null,8045,null,1371,null,5903,null,984,null,24426,null,2029,null,22007,null,2056,null,26501,null,1638,null,15450,null,2046,null,4996,null,1166,null,344274,null,4046,null,0400000US56,Wyoming,56
3769008,null,4808,null,1667422,null,27386,null,540805,null,11944,null,27749,null,2241,null,23726,null,2567,null,128891,null,5513,null,134247,null,5925,null,127351,null,5226,null,92610,null,5816,null,6231,null,1612,null,1126617,null,20859,null,2101586,null,27725,null,545728,null,12519,null,25831,null,2742,null,22642,null,2494,null,90069,null,5239,null,105456,null,4814,null,111436,null,4727,null,152333,null,7104,null,37961,null,3457,null,1555858,null,21711,null,0400000US72,Puerto Rico,72
