C02003_001E,C02003_001EA,C02003_001M,C02003_001MA,C02003_002E,C02003_002EA,C02003_002M,C02003_002MA,C02003_003E,C02003_003EA,C02003_003M,C02003_003MA,C02003_004E,C02003_004EA,C02003_004M,C02003_004MA,C02003_005E,C02003_005EA,C02003_005M,C02003_005MA,C02003_006E,C02003_006EA,C02003_006M,C02003_006MA,C02003_007E,C02003_007EA,C02003_007M,C02003_007MA,C02003_008E,C02003_008EA,C02003_008M,C02003_008MA,C02003_009E,C02003_009EA,C02003_009M,C02003_009MA,C02003_010E,C02003_010EA,C02003_010M,C02003_010MA,C02003_011E,C02003_011EA,C02003_011M,C02003_011MA,C02003_012E,C02003_012EA,C02003_012M,C02003_012MA,C02003_013E,C02003_013EA,C02003_013M,C02003_013MA,C02003_014E,C02003_014EA,C02003_014M,C02003_014MA,C02003_015E,C02003_015EA,C02003_015M,C02003_015MA,C02003_016E,C02003_016EA,C02003_016M,C02003_016MA,C02003_017E,C02003_017EA,C02003_017M,C02003_017MA,C02003_018E,C02003_018EA,C02003_018M,C02003_018MA,C02003_019E,C02003_019EA,C02003_019M,C02003_019MA,GEO_ID,NAME,state
9685744,null,0,*****,9551349,null,8695,null,5998817,null,17185,null,2904035,null,10163,null,22754,null,3006,null,277323,null,4780,null,3249,null,1361,null,345171,null,18299,null,134395,null,8695,null,18812,null,2976,null,115583,null,7963,null,125937,null,7930,null,44889,null,5324,null,26480,null,3339,null,19202,null,2820,null,7010,null,1719,null,28356,null,3767,null,7610,null,2035,null,848,null,564,null,0400000US13,Georgia,13
1288198,null,0,*****,1012504,null,11060,null,348746,null,3714,null,30666,null,3778,null,3090,null,703,null,495454,null,9033,null,116190,null,4249,null,18358,null,3575,null,275694,null,11060,null,10164,null,2269,null,265530,null,10935,null,185030,null,8456,null,6367,null,3431,null,9511,null,719,null,61543,null,5852,null,1456,null,977,null,106153,null,7063,null,80924,null,6348,null,9740,null,2889,null,0400000US15,Hawaii,15
1523816,null,0,*****,1484779,null,3429,null,1412637,null,5006,null,7958,null,1361,null,16473,null,2274,null,18509,null,1930,null,1488,null,868,null,27714,null,4102,null,39037,null,3429,null,3976,null,1412,null,35061,null,2997,null,36832,null,3408,null,4195,null,998,null,17469,null,2262,null,9842,null,1739,null,150,null,195,null,5176,null,1457,null,1942,null,834,null,263,null,410,null,0400000US16,Idaho,16
12901564,null,0,*****,12679321,null,11962,null,9380332,null,28707,null,1880617,null,12552,null,24025,null,2967,null,552245,null,5620,null,2481,null,986,null,839621,null,29224,null,222243,null,11962,null,54415,null,6517,null,167828,null,8406,null,209570,null,11743,null,68138,null,6041,null,33849,null,3146,null,40856,null,3400,null,7233,null,1916,null,59494,null,6912,null,11904,null,3096,null,769,null,460,null,0400000US17,Illinois,17
6376792,null,0,*****,6253003,null,6973,null,5467562,null,9363,null,547483,null,4725,null,15677,null,1977,null,84810,null,2512,null,1482,null,898,null,135989,null,8562,null,123789,null,6973,null,16344,null,2704,null,107445,null,6351,null,117183,null,6727,null,48689,null,4809,null,32119,null,3334,null,13834,null,2017,null,4447,null,1807,null,18094,null,2792,null,6229,null,1342,null,377,null,338,null,0400000US18,Indiana,18
3002557,null,0,*****,2957780,null,3754,null,2783128,null,5425,null,76221,null,3205,null,9883,null,1912,null,47281,null,2176,null,1598,null,1048,null,39669,null,4877,null,44777,null,3753,null,4280,null,1060,null,40497,null,3447,null,41104,null,3344,null,13440,null,2485,null,15931,null,1982,null,5775,null,1217,null,823,null,440,null,5135,null,1204,null,3673,null,1544,null,0,null,226,null,0400000US19,Iowa,19
2802134,null,0,*****,2726353,null,4545,null,2416768,null,7426,null,157596,null,4508,null,20503,null,2490,null,59999,null,2180,null,1954,null,612,null,69533,null,7123,null,75781,null,4545,null,7221,null,1585,null,68560,null,4425,null,72906,null,4219,null,21536,null,2717,null,28757,null,2409,null,8790,null,1711,null,4860,null,1629,null,8963,null,1740,null,2597,null,1215,null,278,null,265,null,0400000US20,Kansas,20
4269245,null,0,*****,4207523,null,4993,null,3802285,null,4563,null,316828,null,5036,null,7530,null,1675,null,43712,null,3358,null,2722,null,1452,null,34446,null,4036,null,61722,null,4993,null,5287,null,1446,null,56435,null,4697,null,59184,null,4928,null,27097,null,3442,null,16939,null,2369,null,6129,null,1725,null,1299,null,635,null,7720,null,1920,null,2538,null,781,null,0,null,271,null,0400000US21,Kentucky,21
4410796,null,0,*****,4360452,null,4480,null,2824780,null,5754,null,1405062,null,5377,null,27865,null,2600,null,64550,null,3334,null,1130,null,752,null,37065,null,5474,null,50344,null,4480,null,5877,null,1720,null,44467,null,4359,null,46205,null,3866,null,15929,null,2559,null,13058,null,1674,null,6079,null,1824,null,3688,null,1273,null,7451,null,1892,null,3765,null,1246,null,374,null,458,null,0400000US22,Louisiana,22
1316456,null,0,*****,1295293,null,1989,null,1261279,null,1578,null,12332,null,1681,null,7090,null,1180,null,10760,null,955,null,323,null,237,null,3509,null,1373,null,21163,null,1989,null,1429,null,939,null,19734,null,1781,null,20175,null,1931,null,4507,null,977,null,10364,null,1298,null,3498,null,940,null,80,null,94,null,1726,null,934,null,943,null,488,null,45,null,74,null,0400000US23,Maine,23
5633597,null,0,*****,5513607,null,7624,null,3449411,null,12091,null,1625411,null,7029,null,15989,null,2492,null,285912,null,3283,null,1597,null,795,null,135287,null,10828,null,119990,null,7624,null,12793,null,2327,null,107197,null,7163,null,107583,null,7165,null,38063,null,5128,null,16022,null,2286,null,21377,null,3262,null,11098,null,2936,null,21023,null,3192,null,11970,null,2688,null,437,null,426,null,0400000US24,Maryland,24
6497967,null,0,*****,6364114,null,9498,null,5363392,null,14558,null,406998,null,8730,null,14329,null,2346,null,322218,null,3133,null,561,null,310,null,256616,null,15152,null,133853,null,9498,null,24611,null,4149,null,109242,null,8483,null,128412,null,9085,null,59087,null,7336,null,17073,null,1790,null,20888,null,2673,null,4634,null,1598,null,26730,null,4304,null,5294,null,1803,null,147,null,168,null,0400000US25,Massachusetts,25
10003422,null,0,*****,9786478,null,8704,null,7964843,null,8719,null,1388878,null,7624,null,54169,null,3859,null,231681,null,3694,null,2813,null,1068,null,144094,null,9956,null,216944,null,8704,null,24829,null,3763,null,192115,null,7217,null,201427,null,8373,null,67566,null,6127,null,60525,null,3389,null,28008,null,3555,null,14760,null,2761,null,30568,null,3972,null,15249,null,3304,null,268,null,192,null,0400000US26,Michigan,26
5220393,null,0,*****,5126309,null,5538,null,4601081,null,5961,null,230599,null,3872,null,54792,null,3062,null,183776,null,2813,null,463,null,341,null,55598,null,6025,null,94084,null,5538,null,7650,null,1650,null,86434,null,5028,null,87440,null,5562,null,29202,null,3254,null,27020,null,2765,null,17590,null,2390,null,2435,null,1173,null,11193,null,2222,null,6219,null,1757,null,425,null,299,null,0400000US27,Minnesota,27
2938618,null,0,*****,2912849,null,3651,null,1755352,null,4798,null,1101494,null,5722,null,12156,null,2214,null,22464,null,2726,null,684,null,486,null,20699,null,4251,null,25769,null,3651,null,2905,null,1097,null,22864,null,3351,null,24655,null,3476,null,7122,null,2312,null,7027,null,1467,null,3976,null,1465,null,2309,null,1458,null,4221,null,1489,null,1064,null,682,null,50,null,86,null,0400000US28,Mississippi,28
5911605,null,0,*****,5793047,null,6144,null,4975446,null,6991,null,658199,null,5213,null,20762,null,1887,null,83705,null,3051,null,4223,null,1640,null,50712,null,6147,null,118558,null,6144,null,6640,null,1370,null,111918,null,5969,null,112340,null,5753,null,34240,null,3843,null,45477,null,3078,null,16590,null,2661,null,6506,null,1883,null,9527,null,1593,null,5583,null,1472,null,635,null,472,null,0400000US29,Missouri,29
967440,null,0,*****,944171,null,2820,null,867054,null,1763,null,5205,null,1117,null,58531,null,2684,null,6473,null,1276,null,724,null,523,null,6184,null,1820,null,23269,null,2820,null,1772,null,1048,null,21497,null,2638,null,22711,null,2824,null,2045,null,816,null,14987,null,2707,null,3019,null,707,null,13,null,25,null,2647,null,1146,null,558,null,320,null,0,null,235,null,0400000US30,Montana,30
1783432,null,0,*****,1744634,null,3525,null,1585708,null,4981,null,71178,null,2320,null,13641,null,1537,null,26699,null,1828,null,882,null,682,null,46526,null,4938,null,38798,null,3525,null,5499,null,1523,null,33299,null,3366,null,36736,null,3253,null,11037,null,2040,null,10553,null,1795,null,6309,null,1430,null,2322,null,921,null,6515,null,1687,null,1840,null,955,null,222,null,261,null,0400000US31,Nebraska,31
2600167,null,0,*****,2516475,null,6038,null,2008916,null,11728,null,192216,null,3781,null,34517,null,3253,null,156681,null,3413,null,11229,null,1396,null,112916,null,10586,null,83692,null,6038,null,15292,null,2855,null,68400,null,5095,null,76451,null,5473,null,15334,null,3136,null,14043,null,1870,null,18088,null,2413,null,1979,null,1117,null,27007,null,3661,null,6718,null,1627,null,523,null,429,null,0400000US32,Nevada,32
1315809,null,0,*****,1297632,null,2171,null,1247710,null,2484,null,12940,null,1530,null,2313,null,966,null,26222,null,1854,null,263,null,222,null,8184,null,2523,null,18177,null,2171,null,2158,null,948,null,16019,null,2091,null,16822,null,2132,null,4316,null,1459,null,5703,null,748,null,3370,null,933,null,792,null,636,null,2641,null,993,null,1355,null,952,null,0,null,253,null,0400000US33,New Hampshire,33
8682661,null,0,*****,8519693,null,8725,null,6144121,null,16851,null,1182998,null,9156,null,20712,null,3503,null,663256,null,4395,null,1339,null,915,null,507267,null,16654,null,162968,null,8725,null,36354,null,5126,null,126614,null,7329,null,156371,null,8364,null,57183,null,5433,null,18939,null,3169,null,30116,null,3230,null,7353,null,2322,null,42780,null,4949,null,5992,null,1676,null,605,null,446,null,0400000US34,New Jersey,34
1984356,null,0,*****,1921040,null,6428,null,1457480,null,12166,null,45193,null,3294,null,182865,null,4428,null,26865,null,1861,null,740,null,488,null,207897,null,11458,null,63316,null,6428,null,20495,null,3939,null,42821,null,4889,null,59244,null,6189,null,6617,null,2024,null,22335,null,3103,null,6155,null,1607,null,1541,null,744,null,22596,null,3881,null,4072,null,1781,null,0,null,279,null,0400000US35,New Mexico,35
19490297,null,0,*****,19101381,null,15386,null,13092844,null,29135,null,3101231,null,16665,null,72575,null,5900,null,1361955,null,7963,null,5908,null,2271,null,1466868,null,34658,null,388916,null,15386,null,111756,null,8592,null,277160,null,12086,null,360050,null,14060,null,103501,null,7735,null,47243,null,4669,null,62457,null,5390,null,18455,null,3452,null,128394,null,8644,null,27099,null,4952,null,1767,null,1198,null,0400000US36,New York,36
9222414,null,0,*****,9065677,null,9344,null,6492030,null,13975,null,1957485,null,9136,null,96263,null,3586,null,170911,null,3727,null,4196,null,1331,null,344792,null,14526,null,156737,null,9344,null,20032,null,3330,null,136705,null,8250,null,147127,null,8700,null,49775,null,5531,null,35290,null,3682,null,21102,null,2424,null,14446,null,3229,null,26514,null,3955,null,9289,null,2440,null,321,null,261,null,0400000US37,North Carolina,37
641481,null,0,*****,633114,null,1650,null,583732,null,1428,null,6115,null,692,null,34006,null,1775,null,5394,null,1142,null,268,null,272,null,3599,null,1243,null,8367,null,1650,null,298,null,308,null,8069,null,1650,null,8185,null,1637,null,1724,null,629,null,4498,null,1366,null,1265,null,563,null,183,null,220,null,515,null,356,null,121,null,152,null,61,null,111,null,0400000US38,North Dakota,38
11485910,null,0,*****,11276730,null,9446,null,9659753,null,7530,null,1346129,null,7768,null,21242,null,3075,null,175107,null,3403,null,1612,null,900,null,72887,null,6662,null,209180,null,9446,null,17799,null,2754,null,191381,null,8996,null,196986,null,9541,null,92575,null,6728,null,47009,null,3153,null,26769,null,2726,null,8795,null,1948,null,21838,null,3075,null,11840,null,2273,null,354,null,232,null,0400000US39,Ohio,39
3642361,null,0,*****,3402309,null,10285,null,2761321,null,8619,null,261001,null,5778,null,235008,null,7595,null,61807,null,2480,null,3382,null,1343,null,79790,null,7181,null,240052,null,10285,null,9505,null,1903,null,230547,null,10320,null,230625,null,9892,null,26957,null,4079,null,167074,null,7562,null,10425,null,1836,null,13869,null,2791,null,12300,null,2329,null,9385,null,2286,null,42,null,65,null,0400000US40,Oklahoma,40
3790060,null,0,*****,3657572,null,7631,null,3286053,null,10792,null,65643,null,3330,null,63955,null,7108,null,129862,null,3756,null,9919,null,1443,null,102140,null,8687,null,132488,null,7631,null,15611,null,2789,null,116877,null,7356,null,123774,null,7104,null,17909,null,3136,null,50395,null,3821,null,32534,null,3826,null,1211,null,659,null,21725,null,3003,null,7740,null,1695,null,974,null,591,null,0400000US41,Oregon,41
12448279,null,0,*****,12263563,null,9185,null,10428104,null,11812,null,1288057,null,8816,null,17573,null,2732,null,297254,null,3673,null,3228,null,1397,null,229347,null,11573,null,184716,null,9185,null,23049,null,2878,null,161667,null,8798,null,171772,null,8965,null,77249,null,6286,null,29002,null,2523,null,24980,null,2965,null,9982,null,2739,null,30559,null,3345,null,11849,null,2423,null,1095,null,613,null,0400000US42,Pennsylvania,42
1050788,null,0,*****,1030973,null,3101,null,874386,null,5781,null,57169,null,3364,null,5040,null,1159,null,30192,null,1338,null,413,null,478,null,63773,null,6064,null,19815,null,3101,null,5702,null,1864,null,14113,null,2619,null,18411,null,3025,null,5378,null,1951,null,2744,null,1572,null,2783,null,1064,null,1739,null,871,null,5767,null,1872,null,1052,null,573,null,352,null,254,null,0400000US44,Rhode Island,44
4479800,null,0,*****,4410112,null,5438,null,3025982,null,6180,null,1257796,null,6692,null,12333,null,1903,null,49260,null,2321,null,1100,null,755,null,63641,null,6598,null,69688,null,5438,null,4866,null,1564,null,64822,null,5336,null,66018,null,5362,null,25112,null,3561,null,17391,null,2028,null,11954,null,2282,null,5483,null,2889,null,6078,null,1694,null,3620,null,1316,null,50,null,90,null,0400000US45,South Carolina,45
804194,null,0,*****,786759,null,2583,null,700446,null,2418,null,7595,null,1358,null,65715,null,2954,null,6609,null,1278,null,205,null,196,null,6189,null,2009,null,17435,null,2583,null,1696,null,891,null,15739,null,2405,null,16726,null,2536,null,3286,null,1369,null,8707,null,2046,null,2039,null,810,null,526,null,406,null,2168,null,928,null,648,null,457,null,61,null,128,null,0400000US46,South Dakota,46
6214888,null,0,*****,6118893,null,6996,null,4936962,null,7398,null,1015527,null,6959,null,15490,null,2211,null,81980,null,2801,null,2903,null,1777,null,66031,null,7132,null,95995,null,6996,null,9769,null,2421,null,86226,null,6493,null,89953,null,7054,null,32664,null,4436,null,28324,null,2705,null,11314,null,2307,null,4917,null,1770,null,12734,null,2862,null,5635,null,1853,null,407,null,513,null,0400000US47,Tennessee,47
24326974,null,0,*****,23851637,null,16948,null,17971317,null,41576,null,2780252,null,16213,null,121351,null,7136,null,841339,null,7407,null,18344,null,2519,null,2119034,null,38523,null,475337,null,16948,null,137665,null,7675,null,337672,null,13637,null,446727,null,15966,null,85510,null,8212,null,119869,null,6156,null,65778,null,5584,null,18606,null,3601,null,156964,null,8950,null,27356,null,5320,null,1254,null,668,null,0400000US48,Texas,48
2736424,null,0,*****,2680199,null,4668,null,2489521,null,6528,null,30001,null,2957,null,29127,null,2646,null,53800,null,2638,null,20420,null,2017,null,57330,null,6423,null,56225,null,4668,null,7789,null,1553,null,48436,null,4455,null,53764,null,4469,null,11026,null,2864,null,13678,null,2175,null,13427,null,2404,null,481,null,304,null,15152,null,2434,null,2405,null,884,null,56,null,99,null,0400000US49,Utah,49
621270,null,0,*****,611703,null,1446,null,595770,null,882,null,4650,null,864,null,1481,null,675,null,7405,null,1001,null,57,null,62,null,2340,null,831,null,9567,null,1446,null,288,null,312,null,9279,null,1401,null,9251,null,1463,null,1719,null,582,null,5716,null,1142,null,1203,null,531,null,30,null,55,null,583,null,398,null,316,null,258,null,0,null,211,null,0400000US50,Vermont,50
7769089,null,0,*****,7603091,null,10421,null,5500412,null,13834,null,1520432,null,7979,null,24007,null,3712,null,374329,null,5130,null,4148,null,1637,null,179763,null,13612,null,165998,null,10421,null,26376,null,3811,null,139622,null,9408,null,152260,null,9410,null,50249,null,6020,null,20784,null,2542,null,38669,null,4148,null,7705,null,2498,null,34853,null,4438,null,12931,null,2588,null,807,null,617,null,0400000US51,Virginia,51
6549224,null,0,*****,6289069,null,9431,null,5264309,null,13142,null,219519,null,5570,null,91005,null,6109,null,424582,null,5366,null,29072,null,2126,null,260582,null,13223,null,260155,null,9431,null,27045,null,3799,null,233110,null,8692,null,236296,null,9161,null,46368,null,4459,null,69709,null,4231,null,67505,null,4763,null,4936,null,1650,null,47778,null,4837,null,22130,null,3598,null,1729,null,791,null,0400000US53,Washington,53
1814468,null,0,*****,1789224,null,3159,null,1712086,null,2572,null,61759,null,3368,null,2458,null,883,null,9589,null,1475,null,327,null,244,null,3005,null,1088,null,25244,null,3159,null,1363,null,724,null,23881,null,2990,null,23834,null,2862,null,11093,null,1826,null,7237,null,1465,null,3607,null,1209,null,319,null,360,null,1578,null,825,null,1319,null,931,null,91,null,147,null,0400000US54,West Virginia,54
5627968,null,0,*****,5537594,null,6708,null,4972897,null,6564,null,325385,null,3973,null,48496,null,2775,null,115084,null,3015,null,935,null,594,null,74797,null,6422,null,90374,null,6707,null,11235,null,1897,null,79139,null,6156,null,85287,null,6543,null,33393,null,4442,null,21630,null,2807,null,13919,null,2528,null,2304,null,904,null,14041,null,2398,null,4727,null,1330,null,360,null,482,null,0400000US55,Wisconsin,55
532668,null,0,*****,517898,null,2193,null,489365,null,2050,null,5660,null,1134,null,10886,null,1500,null,3732,null,1166,null,180,null,224,null,8075,null,1809,null,14770,null,2193,null,2653,null,961,null,12117,null,1786,null,14505,null,2163,null,1418,null,796,null,8756,null,1180,null,1324,null,540,null,0,null,261,null,3007,null,1101,null,265,null,235,null,0,null,261,null,0400000US56,Wyoming,56
3954037,null,0,*****,3644924,null,11324,null,2994236,null,20445,null,282951,null,14025,null,6263,null,1553,null,14219,null,3320,null,0,null,289,null,347255,null,12565,null,309113,null,11324,null,20440,null,3498,null,288673,null,11114,null,304415,null,11272,null,280040,null,10986,null,447,null,354,null,2268,null,1104,null,586,null,399,null,21074,null,3569,null,4629,null,1565,null,69,null,117,null,0400000US72,Puerto Rico,72
