B25013_001E,B25013_001EA,B25013_001M,B25013_001MA,B25013_002E,B25013_002EA,B25013_002M,B25013_002MA,B25013_003E,B25013_003EA,B25013_003M,B25013_003MA,B25013_004E,B25013_004EA,B25013_004M,B25013_004MA,B25013_005E,B25013_005EA,B25013_005M,B25013_005MA,B25013_006E,B25013_006EA,B25013_006M,B25013_006MA,B25013_007E,B25013_007EA,B25013_007M,B25013_007MA,B25013_008E,B25013_008EA,B25013_008M,B25013_008MA,B25013_009E,B25013_009EA,B25013_009M,B25013_009MA,B25013_010E,B25013_010EA,B25013_010M,B25013_010MA,B25013_011E,B25013_011EA,B25013_011M,B25013_011MA,GEO_ID,NAME,state
1094208,null,7307,null,766976,null,9423,null,131839,null,5289,null,215788,null,6537,null,242127,null,8478,null,177222,null,5751,null,327232,null,9164,null,78378,null,4836,null,87266,null,5463,null,111221,null,5843,null,50367,null,3955,null,0400000US28,Mississippi,28
2330040,null,9044,null,1633448,null,12830,null,167719,null,5625,null,476859,null,9162,null,499675,null,10163,null,489195,null,9210,null,696592,null,11799,null,120791,null,5687,null,216072,null,7836,null,234326,null,8128,null,125403,null,4718,null,0400000US29,Missouri,29
375598,null,3682,null,257354,null,4028,null,17696,null,1935,null,73515,null,3336,null,82374,null,3395,null,83769,null,3550,null,118244,null,4595,null,13214,null,1742,null,35575,null,2958,null,46380,null,3765,null,23075,null,2272,null,0400000US30,Montana,30
704143,null,4204,null,487991,null,5002,null,36149,null,2873,null,132872,null,4275,null,167408,null,5368,null,151562,null,4513,null,216152,null,5236,null,27160,null,2290,null,61092,null,3653,null,81861,null,3923,null,46039,null,3078,null,0400000US31,Nebraska,31
952856,null,7182,null,568425,null,7914,null,63478,null,3928,null,131367,null,5554,null,207698,null,5654,null,165882,null,5665,null,384431,null,8328,null,75447,null,4044,null,108311,null,5057,null,137731,null,6140,null,62942,null,4071,null,0400000US32,Nevada,32
505286,null,4732,null,365450,null,4808,null,21826,null,2264,null,94092,null,4697,null,107017,null,4041,null,142515,null,4474,null,139836,null,5203,null,19749,null,2695,null,45229,null,3741,null,41474,null,2553,null,33384,null,3226,null,0400000US33,New Hampshire,33
3154012,null,10110,null,2113974,null,12085,null,155938,null,5600,null,543494,null,10883,null,523747,null,9306,null,890795,null,11639,null,1040038,null,10046,null,194608,null,6880,null,312586,null,9372,null,268139,null,8261,null,264705,null,7923,null,0400000US34,New Jersey,34
741399,null,5755,null,512854,null,6259,null,76549,null,3806,null,117180,null,5461,null,164522,null,5569,null,154603,null,5533,null,228545,null,5316,null,45126,null,3303,null,54105,null,3612,null,85310,null,5067,null,44004,null,2970,null,0400000US35,New Mexico,35
7137482,null,15735,null,3946375,null,20828,null,349879,null,7589,null,1009928,null,14784,null,1051858,null,15646,null,1534710,null,17454,null,3191107,null,22691,null,649449,null,13331,null,822736,null,13781,null,803130,null,14079,null,915792,null,15897,null,0400000US36,New York,36
3595175,null,14706,null,2451157,null,16681,null,298290,null,7205,null,607170,null,11014,null,770621,null,13554,null,775076,null,11714,null,1144018,null,14306,null,241159,null,8527,null,315240,null,11000,null,368370,null,10077,null,219249,null,7947,null,0400000US37,North Carolina,37
274743,null,2659,null,182992,null,3547,null,16752,null,1422,null,47805,null,2322,null,63241,null,2655,null,55194,null,2910,null,91751,null,3244,null,11061,null,1633,null,22854,null,1865,null,38521,null,3007,null,19315,null,2004,null,0400000US38,North Dakota,38
4508871,null,14815,null,3113343,null,17812,null,279066,null,6300,null,1018859,null,11209,null,903813,null,12966,null,911605,null,11698,null,1395528,null,15973,null,230623,null,8889,null,475569,null,11457,null,457123,null,10718,null,232213,null,8594,null,0400000US39,Ohio,39
1407933,null,7799,null,946699,null,10337,null,104808,null,4067,null,273411,null,6935,null,311081,null,6993,null,257399,null,6746,null,461234,null,8662,null,85489,null,4711,null,140033,null,5375,null,161718,null,6251,null,73994,null,4969,null,0400000US40,Oklahoma,40
1474755,null,6858,null,948798,null,11157,null,66627,null,3983,null,200845,null,5940,null,342549,null,8119,null,338777,null,6752,null,525957,null,8894,null,75920,null,5183,null,134853,null,5612,null,202038,null,6612,null,113146,null,4534,null,0400000US41,Oregon,41
4904554,null,11469,null,3474817,null,16450,null,335666,null,8327,null,1222597,null,11730,null,854960,null,12836,null,1061594,null,12969,null,1429737,null,14379,null,240219,null,9073,null,518802,null,11465,null,386379,null,10837,null,284337,null,8585,null,0400000US42,Pennsylvania,42
399107,null,3931,null,249139,null,4669,null,26531,null,2016,null,57150,null,2981,null,67674,null,3396,null,97784,null,3682,null,149968,null,4868,null,35678,null,2962,null,41936,null,2924,null,44887,null,3358,null,27467,null,2969,null,0400000US44,Rhode Island,44
1702300,null,9251,null,1201508,null,11690,null,162199,null,5205,null,327024,null,8258,null,366470,null,9958,null,345815,null,7820,null,500792,null,10522,null,105392,null,5400,null,157594,null,7785,null,158534,null,7031,null,79272,null,3860,null,0400000US45,South Carolina,45
319926,null,3421,null,221395,null,3856,null,17537,null,1694,null,68596,null,3323,null,72020,null,3195,null,63242,null,3207,null,98531,null,3501,null,12830,null,1596,null,30693,null,2705,null,37777,null,2916,null,17231,null,2097,null,0400000US46,South Dakota,46
2434683,null,10947,null,1700137,null,14309,null,232331,null,6685,null,512343,null,9289,null,481608,null,10140,null,473855,null,7174,null,734546,null,11657,null,151344,null,7563,null,233903,null,8032,null,230280,null,8864,null,119019,null,5677,null,0400000US47,Tennessee,47
8422249,null,18072,null,5465854,null,24472,null,842955,null,14224,null,1188171,null,15459,null,1673720,null,19873,null,1761008,null,19071,null,2956395,null,22182,null,668261,null,10432,null,738678,null,13847,null,963576,null,13501,null,585880,null,11362,null,0400000US48,Texas,48
854244,null,4876,null,612671,null,6786,null,40838,null,3047,null,127894,null,5263,null,225325,null,5607,null,218614,null,4934,null,241573,null,6496,null,35325,null,3317,null,58055,null,3592,null,100777,null,4616,null,47416,null,3103,null,0400000US49,Utah,49
249986,null,2593,null,180387,null,3128,null,11906,null,1109,null,53157,null,2494,null,48271,null,2493,null,67053,null,2663,null,69599,null,2991,null,9803,null,1254,null,22791,null,2287,null,21609,null,2195,null,15396,null,1636,null,0400000US50,Vermont,50
2961083,null,11010,null,2034269,null,13417,null,213481,null,6283,null,452724,null,9319,null,549469,null,10521,null,818595,null,11125,null,926814,null,11363,null,155912,null,6622,null,236926,null,8229,null,292565,null,8549,null,241411,null,7277,null,0400000US51,Virginia,51
2547663,null,9073,null,1663174,null,11368,null,107971,null,4728,null,327633,null,8227,null,594915,null,9532,null,632655,null,10496,null,884489,null,12140,null,122666,null,5830,null,207178,null,7702,null,351902,null,8346,null,202743,null,6907,null,0400000US53,Washington,53
749586,null,6455,null,552651,null,7309,null,88335,null,3971,null,215374,null,5140,null,143286,null,5113,null,105656,null,4764,null,196935,null,6251,null,43703,null,3711,null,69837,null,3991,null,55053,null,3627,null,28342,null,2400,null,0400000US54,West Virginia,54
2249630,null,8922,null,1577623,null,11090,null,118304,null,4482,null,494103,null,8032,null,498888,null,8635,null,466328,null,7847,null,672007,null,9765,null,96858,null,4534,null,214235,null,6584,null,234770,null,7809,null,126144,null,5125,null,0400000US55,Wisconsin,55
208613,null,3448,null,146222,null,3857,null,9177,null,1279,null,40435,null,2833,null,56960,null,3400,null,39650,null,2456,null,62391,null,3804,null,6706,null,1094,null,19129,null,1966,null,24654,null,2441,null,11902,null,1568,null,0400000US56,Wyoming,56
1186497,null,10034,null,859531,null,9334,null,287309,null,5760,null,186580,null,5185,null,170299,null,5462,null,215343,null,6177,null,326966,null,7841,null,112264,null,4596,null,90618,null,3870,null,82830,null,4541,null,41254,null,3093,null,0400000US72,Puerto Rico,72
