B21001_001E,B21001_001EA,B21001_001M,B21001_001MA,B21001_002E,B21001_002EA,B21001_002M,B21001_002MA,B21001_003E,B21001_003EA,B21001_003M,B21001_003MA,B21001_004E,B21001_004EA,B21001_004M,B21001_004MA,B21001_005E,B21001_005EA,B21001_005M,B21001_005MA,B21001_006E,B21001_006EA,B21001_006M,B21001_006MA,B21001_007E,B21001_007EA,B21001_007M,B21001_007MA,B21001_008E,B21001_008EA,B21001_008M,B21001_008MA,B21001_009E,B21001_009EA,B21001_009M,B21001_009MA,B21001_010E,B21001_010EA,B21001_010M,B21001_010MA,B21001_011E,B21001_011EA,B21001_011M,B21001_011MA,B21001_012E,B21001_012EA,B21001_012M,B21001_012MA,B21001_013E,B21001_013EA,B21001_013M,B21001_013MA,B21001_014E,B21001_014EA,B21001_014M,B21001_014MA,B21001_015E,B21001_015EA,B21001_015M,B21001_015MA,B21001_016E,B21001_016EA,B21001_016M,B21001_016MA,B21001_017E,B21001_017EA,B21001_017M,B21001_017MA,B21001_018E,B21001_018EA,B21001_018M,B21001_018MA,B21001_019E,B21001_019EA,B21001_019M,B21001_019MA,B21001_020E,B21001_020EA,B21001_020M,B21001_020MA,B21001_021E,B21001_021EA,B21001_021M,B21001_021MA,B21001_022E,B21001_022EA,B21001_022M,B21001_022MA,B21001_023E,B21001_023EA,B21001_023M,B21001_023MA,B21001_024E,B21001_024EA,B21001_024M,B21001_024MA,B21001_025E,B21001_025EA,B21001_025M,B21001_025MA,B21001_026E,B21001_026EA,B21001_026M,B21001_026MA,B21001_027E,B21001_027EA,B21001_027M,B21001_027MA,B21001_028E,B21001_028EA,B21001_028M,B21001_028MA,B21001_029E,B21001_029EA,B21001_029M,B21001_029MA,B21001_030E,B21001_030EA,B21001_030M,B21001_030MA,B21001_031E,B21001_031EA,B21001_031M,B21001_031MA,B21001_032E,B21001_032EA,B21001_032M,B21001_032MA,B21001_033E,B21001_033EA,B21001_033M,B21001_033MA,GEO_ID,NAME,state
8740001,null,3643,null,4193619,null,4769,null,1271027,null,4139,null,52939,null,4014,null,1218088,null,5955,null,1628916,null,3846,null,217465,null,7711,null,1411451,null,8128,null,643251,null,1953,null,236606,null,4908,null,406645,null,5163,null,368901,null,1775,null,163621,null,4274,null,205280,null,4345,null,281524,null,1415,null,200179,null,3184,null,81345,null,3578,null,4546382,null,3131,null,1261680,null,3382,null,11482,null,1706,null,1250198,null,3920,null,1676004,null,2583,null,28127,null,2280,null,1647877,null,3239,null,687470,null,1808,null,6815,null,1197,null,680655,null,2246,null,440948,null,1759,null,3151,null,683,null,437797,null,1808,null,480280,null,1373,null,6478,null,1232,null,473802,null,1994,null,0400000US39,Ohio,39
2713979,null,3027,null,1312114,null,3145,null,430246,null,3174,null,21999,null,2444,null,408247,null,3717,null,479021,null,3105,null,71482,null,4023,null,407539,null,4651,null,195704,null,1766,null,81691,null,2674,null,114013,null,2961,null,120479,null,1423,null,58527,null,2142,null,61952,null,1976,null,86664,null,1027,null,60336,null,1809,null,26328,null,1759,null,1401865,null,2486,null,414036,null,2847,null,4850,null,1269,null,409186,null,3268,null,492823,null,2447,null,12116,null,1588,null,480707,null,2793,null,210876,null,1647,null,3028,null,800,null,207848,null,1719,null,141489,null,2134,null,1441,null,442,null,140048,null,2249,null,142641,null,1917,null,1517,null,482,null,141124,null,1990,null,0400000US40,Oklahoma,40
2919847,null,1573,null,1437525,null,2466,null,443837,null,3027,null,19951,null,2951,null,423886,null,4206,null,538520,null,3069,null,77518,null,3975,null,461002,null,4527,null,232576,null,1204,null,95481,null,2976,null,137095,null,2944,null,124129,null,2376,null,62512,null,2691,null,61617,null,3133,null,98463,null,2567,null,71436,null,2072,null,27027,null,3237,null,1482322,null,2152,null,421753,null,2183,null,4172,null,1212,null,417581,null,2282,null,535485,null,2027,null,10126,null,1426,null,525359,null,2612,null,243488,null,1384,null,3080,null,908,null,240408,null,1756,null,138174,null,1244,null,1538,null,479,null,136636,null,1335,null,143422,null,1084,null,3199,null,822,null,140223,null,1244,null,0400000US41,Oregon,41
9671561,null,3092,null,4631944,null,3246,null,1336914,null,3325,null,53648,null,3912,null,1283266,null,5369,null,1793736,null,3137,null,203490,null,6130,null,1590246,null,6598,null,718920,null,2074,null,257400,null,5043,null,461520,null,5497,null,420643,null,1670,null,199152,null,3958,null,221491,null,3921,null,361731,null,1184,null,256265,null,3874,null,105466,null,3859,null,5039617,null,2953,null,1312613,null,3037,null,8049,null,1450,null,1304564,null,3216,null,1831202,null,2584,null,25199,null,2266,null,1806003,null,3332,null,769976,null,1564,null,6477,null,1193,null,763499,null,2024,null,502580,null,1281,null,3805,null,795,null,498775,null,1341,null,623246,null,1292,null,9597,null,1197,null,613649,null,1717,null,0400000US42,Pennsylvania,42
815584,null,3972,null,385581,null,3472,null,116502,null,3226,null,5126,null,1502,null,111376,null,3672,null,150101,null,1267,null,17743,null,2141,null,132358,null,2221,null,58346,null,608,null,20489,null,1876,null,37857,null,1898,null,32530,null,740,null,15612,null,1014,null,16918,null,1165,null,28102,null,746,null,19996,null,1138,null,8106,null,1226,null,430003,null,1325,null,120437,null,1126,null,536,null,390,null,119901,null,1210,null,158155,null,928,null,1974,null,699,null,156181,null,1132,null,62457,null,652,null,513,null,328,null,61944,null,760,null,39524,null,599,null,118,null,140,null,39406,null,624,null,49430,null,388,null,357,null,227,null,49073,null,442,null,0400000US44,Rhode Island,44
3375008,null,3838,null,1603492,null,3905,null,493334,null,4247,null,23558,null,2734,null,469776,null,5031,null,602926,null,4061,null,99512,null,4430,null,503414,null,5372,null,256461,null,1849,null,102490,null,3749,null,153971,null,3928,null,149502,null,1928,null,67164,null,2710,null,82338,null,2858,null,101269,null,1647,null,69644,null,2227,null,31625,null,2386,null,1771516,null,2002,null,493565,null,3237,null,6005,null,1450,null,487560,null,3545,null,645843,null,2820,null,16100,null,2140,null,629743,null,3803,null,288112,null,1312,null,3286,null,879,null,284826,null,1569,null,178047,null,1640,null,1535,null,572,null,176512,null,1696,null,165949,null,1532,null,1981,null,666,null,163968,null,1652,null,0400000US45,South Carolina,45
601688,null,1662,null,294428,null,1756,null,89831,null,1751,null,4438,null,1260,null,85393,null,1954,null,107679,null,1465,null,14634,null,1649,null,93045,null,2336,null,46631,null,703,null,18305,null,1382,null,28326,null,1340,null,26377,null,661,null,12872,null,1185,null,13505,null,1110,null,23910,null,698,null,16328,null,1039,null,7582,null,809,null,307260,null,1432,null,88693,null,1618,null,834,null,431,null,87859,null,1656,null,107710,null,1719,null,1937,null,486,null,105773,null,1791,null,45461,null,461,null,669,null,351,null,44792,null,535,null,29111,null,415,null,300,null,248,null,28811,null,445,null,36285,null,328,null,535,null,338,null,35750,null,437,null,0400000US46,South Dakota,46
4720255,null,3166,null,2256527,null,3966,null,688536,null,3956,null,31356,null,3206,null,657180,null,4868,null,872788,null,3265,null,125800,null,5577,null,746988,null,6327,null,354700,null,2004,null,137618,null,4568,null,217082,null,4590,null,205579,null,1572,null,89069,null,3722,null,116510,null,3998,null,134924,null,1069,null,87873,null,2512,null,47051,null,2699,null,2463728,null,3283,null,692096,null,2939,null,6361,null,1285,null,685735,null,3042,null,911685,null,2931,null,15543,null,2081,null,896142,null,3452,null,384217,null,2318,null,5119,null,1124,null,379098,null,2690,null,242013,null,2198,null,2704,null,700,null,239309,null,2186,null,233717,null,2210,null,1880,null,487,null,231837,null,2200,null,0400000US47,Tennessee,47
17493335,null,7108,null,8610651,null,7948,null,3050126,null,9534,null,137085,null,6643,null,2913041,null,11464,null,3368389,null,6937,null,417329,null,10580,null,2951060,null,12756,null,1140721,null,3246,null,384304,null,7536,null,756417,null,7279,null,613811,null,3230,null,265739,null,5507,null,348072,null,5436,null,437604,null,2739,null,283579,null,4414,null,154025,null,4363,null,8882684,null,5701,null,2879911,null,6922,null,27023,null,3483,null,2852888,null,8169,null,3371862,null,5926,null,57323,null,3554,null,3314539,null,6996,null,1214867,null,3655,null,14454,null,1949,null,1200413,null,4028,null,720440,null,4024,null,6018,null,1230,null,714422,null,4132,null,695604,null,3919,null,11127,null,1876,null,684477,null,4205,null,0400000US48,Texas,48
1875269,null,2720,null,933201,null,2871,null,391626,null,3062,null,12589,null,1986,null,379037,null,3643,null,320580,null,1852,null,29101,null,2420,null,291479,null,2949,null,110562,null,970,null,34667,null,2020,null,75895,null,1822,null,62004,null,662,null,26782,null,1789,null,35222,null,1730,null,48429,null,608,null,35031,null,1197,null,13398,null,1267,null,942068,null,1650,null,375084,null,2287,null,1384,null,617,null,373700,null,2364,null,317666,null,1410,null,3633,null,832,null,314033,null,1476,null,114835,null,933,null,1149,null,696,null,113686,null,1219,null,68877,null,569,null,472,null,286,null,68405,null,674,null,65606,null,570,null,1739,null,503,null,63867,null,789,null,0400000US49,Utah,49
491776,null,753,null,238696,null,978,null,67321,null,752,null,2057,null,635,null,65264,null,991,null,91605,null,693,null,12569,null,1310,null,79036,null,1599,null,42129,null,333,null,14186,null,1222,null,27943,null,1214,null,21829,null,262,null,10584,null,877,null,11245,null,897,null,15812,null,364,null,10536,null,747,null,5276,null,614,null,253080,null,938,null,65254,null,756,null,369,null,247,null,64885,null,827,null,96384,null,749,null,1528,null,489,null,94856,null,974,null,42155,null,380,null,528,null,223,null,41627,null,440,null,23986,null,396,null,235,null,142,null,23751,null,438,null,25301,null,389,null,583,null,353,null,24718,null,526,null,0400000US50,Vermont,50
5812063,null,6034,null,2772339,null,5720,null,854724,null,5427,null,52306,null,3839,null,802418,null,5963,null,1102989,null,4963,null,201624,null,6419,null,901365,null,7886,null,418841,null,2378,null,163441,null,4556,null,255400,null,4289,null,238466,null,2519,null,113343,null,3788,null,125123,null,3961,null,157319,null,1891,null,112439,null,3049,null,44880,null,2859,null,3039724,null,4189,null,865490,null,4114,null,18827,null,2745,null,846663,null,5008,null,1175321,null,3679,null,43587,null,2839,null,1131734,null,4654,null,458298,null,1953,null,9144,null,1251,null,449154,null,2246,null,276341,null,2461,null,2016,null,693,null,274325,null,2541,null,264274,null,2191,null,4128,null,1013,null,260146,null,2496,null,0400000US51,Virginia,51
4942947,null,4145,null,2423935,null,4171,null,747235,null,3828,null,36195,null,3299,null,711040,null,4819,null,951331,null,3175,null,154242,null,6211,null,797089,null,6587,null,380564,null,1786,null,155819,null,4584,null,224745,null,4806,null,200314,null,1304,null,105782,null,3267,null,94532,null,3135,null,144491,null,1194,null,105959,null,2379,null,38532,null,2397,null,2519012,null,2796,null,730264,null,3129,null,8801,null,1442,null,721463,null,3479,null,955826,null,2259,null,23187,null,2255,null,932639,null,2916,null,394830,null,1755,null,8921,null,1348,null,385909,null,2372,null,218117,null,1310,null,3398,null,761,null,214719,null,1570,null,219975,null,1414,null,4155,null,796,null,215820,null,1656,null,0400000US53,Washington,53
1426761,null,1676,null,687830,null,1974,null,195673,null,1988,null,11927,null,1566,null,183746,null,2589,null,253361,null,1933,null,35968,null,3398,null,217393,null,3257,null,117895,null,835,null,46810,null,2337,null,71085,null,2378,null,70559,null,785,null,32718,null,1952,null,37841,null,1940,null,50342,null,464,null,35233,null,1513,null,15109,null,1414,null,738931,null,1520,null,190951,null,1732,null,1399,null,527,null,189552,null,1771,null,261723,null,1562,null,4703,null,1319,null,257020,null,2153,null,122539,null,775,null,1193,null,548,null,121346,null,1021,null,80114,null,699,null,343,null,215,null,79771,null,727,null,83604,null,693,null,1450,null,509,null,82154,null,938,null,0400000US54,West Virginia,54
4310254,null,1997,null,2121124,null,2549,null,649717,null,2663,null,23229,null,2452,null,626488,null,3738,null,829235,null,2335,null,97788,null,3388,null,731447,null,3444,null,322654,null,1036,null,113362,null,3645,null,209292,null,3542,null,177524,null,850,null,84595,null,2619,null,92929,null,2639,null,141994,null,532,null,93147,null,2093,null,48847,null,2049,null,2189130,null,2075,null,618007,null,2103,null,4425,null,1164,null,613582,null,2441,null,817607,null,2183,null,12404,null,1362,null,805203,null,2515,null,325448,null,1123,null,3568,null,746,null,321880,null,1402,null,200029,null,802,null,2148,null,587,null,197881,null,998,null,228039,null,737,null,3867,null,791,null,224172,null,1102,null,0400000US55,Wisconsin,55
401718,null,1728,null,200509,null,1795,null,64632,null,1589,null,5197,null,1310,null,59435,null,2074,null,72552,null,1091,null,11496,null,1483,null,61056,null,1701,null,32951,null,707,null,13640,null,1348,null,19311,null,1503,null,17250,null,576,null,8326,null,842,null,8924,null,944,null,13124,null,801,null,8845,null,880,null,4279,null,783,null,201209,null,1058,null,60624,null,1310,null,731,null,371,null,59893,null,1309,null,73474,null,1232,null,1616,null,559,null,71858,null,1250,null,31373,null,606,null,328,null,220,null,31045,null,675,null,18027,null,521,null,304,null,201,null,17723,null,574,null,17711,null,547,null,221,null,204,null,17490,null,604,null,0400000US56,Wyoming,56
2967995,null,1108,null,1392496,null,996,null,468310,null,2253,null,6799,null,1458,null,461511,null,2718,null,489658,null,2333,null,24735,null,2692,null,464923,null,3628,null,201863,null,181,null,27483,null,2183,null,174380,null,2178,null,136820,null,480,null,28813,null,2370,null,108007,null,2419,null,95845,null,481,null,30482,null,1949,null,65363,null,1914,null,1575499,null,492,null,476421,null,1460,null,1049,null,603,null,475372,null,1557,null,550333,null,1362,null,1625,null,636,null,548708,null,1375,null,241405,null,13,null,720,null,345,null,240685,null,344,null,167641,null,590,null,530,null,316,null,167111,null,669,null,139699,null,590,null,393,null,234,null,139306,null,647,null,0400000US72,Puerto Rico,72
