B24011_001E,B24011_001EA,B24011_001M,B24011_001MA,B24011_002E,B24011_002EA,B24011_002M,B24011_002MA,B24011_003E,B24011_003EA,B24011_003M,B24011_003MA,B24011_004E,B24011_004EA,B24011_004M,B24011_004MA,B24011_005E,B24011_005EA,B24011_005M,B24011_005MA,B24011_006E,B24011_006EA,B24011_006M,B24011_006MA,B24011_007E,B24011_007EA,B24011_007M,B24011_007MA,B24011_008E,B24011_008EA,B24011_008M,B24011_008MA,B24011_009E,B24011_009EA,B24011_009M,B24011_009MA,B24011_010E,B24011_010EA,B24011_010M,B24011_010MA,B24011_011E,B24011_011EA,B24011_011M,B24011_011MA,B24011_012E,B24011_012EA,B24011_012M,B24011_012MA,B24011_013E,B24011_013EA,B24011_013M,B24011_013MA,B24011_014E,B24011_014EA,B24011_014M,B24011_014MA,B24011_015E,B24011_015EA,B24011_015M,B24011_015MA,B24011_016E,B24011_016EA,B24011_016M,B24011_016MA,B24011_017E,B24011_017EA,B24011_017M,B24011_017MA,B24011_018E,B24011_018EA,B24011_018M,B24011_018MA,B24011_019E,B24011_019EA,B24011_019M,B24011_019MA,B24011_020E,B24011_020EA,B24011_020M,B24011_020MA,B24011_021E,B24011_021EA,B24011_021M,B24011_021MA,B24011_022E,B24011_022EA,B24011_022M,B24011_022MA,B24011_023E,B24011_023EA,B24011_023M,B24011_023MA,B24011_024E,B24011_024EA,B24011_024M,B24011_024MA,B24011_025E,B24011_025EA,B24011_025M,B24011_025MA,B24011_026E,B24011_026EA,B24011_026M,B24011_026MA,B24011_027E,B24011_027EA,B24011_027M,B24011_027MA,B24011_028E,B24011_028EA,B24011_028M,B24011_028MA,B24011_029E,B24011_029EA,B24011_029M,B24011_029MA,B24011_030E,B24011_030EA,B24011_030M,B24011_030MA,B24011_031E,B24011_031EA,B24011_031M,B24011_031MA,B24011_032E,B24011_032EA,B24011_032M,B24011_032MA,B24011_033E,B24011_033EA,B24011_033M,B24011_033MA,B24011_034E,B24011_034EA,B24011_034M,B24011_034MA,B24011_035E,B24011_035EA,B24011_035M,B24011_035MA,B24011_036E,B24011_036EA,B24011_036M,B24011_036MA,B24011_037E,B24011_037EA,B24011_037M,B24011_037MA,GEO_ID,NAME,state
31586,null,181,null,50620,null,418,null,56818,null,855,null,60681,null,737,null,51086,null,898,null,46137,null,666,null,70190,null,2076,null,62010,null,2351,null,51732,null,1396,null,34311,null,1386,null,66768,null,7545,null,39573,null,1566,null,34611,null,2829,null,47558,null,2436,null,57721,null,2078,null,32376,null,1545,null,17049,null,382,null,21706,null,681,null,35298,null,1242,null,27014,null,1500,null,40087,null,1644,null,11942,null,398,null,17285,null,923,null,14321,null,1261,null,28476,null,492,null,30369,null,630,null,27677,null,426,null,16926,null,1099,null,30875,null,419,null,26192,null,595,null,38724,null,1783,null,26442,null,374,null,27333,null,627,null,25634,null,556,null,46353,null,1804,null,30008,null,1609,null,21071,null,766,null,0400000US13,Georgia,13
33546,null,1085,null,48929,null,1485,null,51238,null,1266,null,54298,null,4237,null,47135,null,2655,null,46715,null,1648,null,56427,null,6958,null,61857,null,2615,null,46086,null,12724,null,37667,null,3547,null,71717,null,17918,null,38096,null,4293,null,26851,null,6193,null,65738,null,6758,null,77096,null,6676,null,41771,null,6273,null,23614,null,1159,null,26710,null,3110,null,40413,null,6833,null,26693,null,3285,null,56312,null,11601,null,20288,null,1834,null,24800,null,1697,null,20435,null,2540,null,29653,null,1531,null,25236,null,2206,null,30855,null,682,null,25480,null,4406,null,43349,null,3367,null,44188,null,3821,null,42161,null,4587,null,28799,null,2144,null,28497,null,2797,null,29082,null,2798,null,34543,null,6913,null,31542,null,1821,null,21038,null,4301,null,0400000US15,Hawaii,15
27658,null,620,null,42312,null,1081,null,48596,null,2538,null,50885,null,1301,null,43384,null,3905,null,39933,null,1304,null,53989,null,5325,null,61183,null,7050,null,46213,null,2917,null,32282,null,2813,null,52225,null,8005,null,31827,null,1071,null,23683,null,4603,null,43505,null,3021,null,51787,null,3173,null,30581,null,2083,null,13591,null,1050,null,17542,null,2987,null,40248,null,2871,null,36228,null,9742,null,42956,null,6062,null,9876,null,1018,null,13017,null,1860,null,11882,null,955,null,23204,null,740,null,25141,null,1469,null,22370,null,670,null,21325,null,1922,null,32804,null,1911,null,30669,null,1642,null,38538,null,2031,null,27244,null,1321,null,28131,null,1977,null,26561,null,1277,null,32750,null,20227,null,32216,null,3155,null,21694,null,1921,null,0400000US16,Idaho,16
34076,null,300,null,52076,null,254,null,61624,null,524,null,65862,null,900,null,56036,null,1102,null,47408,null,470,null,70119,null,2079,null,65562,null,1753,null,51722,null,1683,null,36534,null,903,null,76181,null,7066,null,36735,null,747,null,37211,null,1749,null,49899,null,1243,null,58370,null,2417,null,32065,null,781,null,16760,null,288,null,20194,null,772,null,45675,null,2370,null,25365,null,1695,null,61396,null,1125,null,12173,null,350,null,20020,null,736,null,12706,null,666,null,28516,null,454,null,29811,null,960,null,28072,null,499,null,21385,null,1948,null,40554,null,456,null,39819,null,1805,null,41305,null,693,null,29990,null,583,null,30827,null,510,null,27860,null,1060,null,44003,null,3892,null,34309,null,1645,null,22330,null,770,null,0400000US17,Illinois,17
30920,null,228,null,45354,null,481,null,50395,null,559,null,51944,null,735,null,45127,null,1496,null,41874,null,486,null,55829,null,2990,null,60533,null,988,null,46112,null,1954,null,32934,null,1452,null,54881,null,5411,null,33052,null,1112,null,28370,null,2788,null,46055,null,760,null,52319,null,1065,null,33199,null,1920,null,15330,null,427,null,19795,null,895,null,32670,null,1927,null,27683,null,2296,null,39560,null,1825,null,10411,null,374,null,17074,null,1109,null,14833,null,1354,null,25517,null,312,null,25201,null,942,null,25640,null,332,null,18461,null,2272,null,37468,null,961,null,35899,null,890,null,40652,null,898,null,30982,null,375,null,32314,null,477,null,27435,null,938,null,35928,null,6649,null,31935,null,1137,null,23724,null,1268,null,0400000US18,Indiana,18
29916,null,348,null,42083,null,465,null,46614,null,954,null,49093,null,1986,null,43450,null,1780,null,40068,null,930,null,58179,null,3296,null,58418,null,3222,null,45742,null,4566,null,30232,null,1453,null,53768,null,11991,null,32142,null,1453,null,27989,null,2189,null,42174,null,882,null,48819,null,1658,null,31692,null,1624,null,13614,null,703,null,20332,null,715,null,40362,null,2683,null,21346,null,2883,null,47150,null,3120,null,8990,null,713,null,16154,null,996,null,11942,null,580,null,25303,null,467,null,24967,null,1225,null,25434,null,513,null,21296,null,1670,null,34085,null,1108,null,31772,null,962,null,37127,null,1584,null,30828,null,442,null,31542,null,632,null,29994,null,994,null,36060,null,8497,null,32596,null,1326,null,25692,null,1490,null,0400000US19,Iowa,19
30661,null,300,null,43996,null,821,null,50695,null,773,null,51814,null,871,null,46984,null,1719,null,41140,null,489,null,60831,null,1657,null,61207,null,1554,null,44691,null,3585,null,32025,null,1380,null,57905,null,5367,null,34024,null,1286,null,28673,null,3331,null,43498,null,1943,null,50955,null,1240,null,31939,null,1532,null,15017,null,705,null,19524,null,1002,null,36979,null,2198,null,30886,null,3202,null,40867,null,1219,null,9173,null,772,null,17649,null,1498,null,12169,null,771,null,25833,null,492,null,27029,null,1010,null,25276,null,642,null,23058,null,2234,null,33569,null,1570,null,30768,null,1203,null,37113,null,1136,null,29185,null,978,null,31109,null,979,null,26338,null,1069,null,51419,null,7097,null,28136,null,2013,null,21223,null,1513,null,0400000US20,Kansas,20
28879,null,377,null,43704,null,958,null,50004,null,1331,null,51187,null,1260,null,46550,null,2246,null,41192,null,592,null,54058,null,5163,null,56913,null,2435,null,42360,null,4731,null,31656,null,1380,null,51512,null,6927,null,35825,null,909,null,30730,null,2803,null,44619,null,1907,null,52297,null,1759,null,29352,null,1432,null,14543,null,739,null,19760,null,1129,null,31893,null,1341,null,26552,null,2855,null,36638,null,2461,null,10566,null,509,null,15505,null,880,null,11646,null,694,null,24377,null,552,null,22257,null,1130,null,25127,null,461,null,16329,null,2111,null,32463,null,983,null,31288,null,839,null,36733,null,2292,null,29270,null,888,null,31077,null,705,null,25994,null,1017,null,36104,null,6593,null,28626,null,1331,null,22510,null,1123,null,0400000US21,Kentucky,21
29675,null,542,null,44076,null,1119,null,48333,null,1673,null,51071,null,1121,null,41891,null,1627,null,41959,null,543,null,51581,null,4657,null,65306,null,3709,null,51794,null,2492,null,32114,null,1471,null,53797,null,9630,null,37157,null,879,null,25861,null,4705,null,46861,null,1383,null,57136,null,3078,null,30793,null,1378,null,15143,null,449,null,18114,null,1359,null,31617,null,2155,null,26690,null,1337,null,36159,null,2026,null,11180,null,583,null,14919,null,1277,null,12523,null,1007,null,23571,null,710,null,23022,null,1304,null,23856,null,761,null,20111,null,2803,null,36206,null,718,null,35425,null,974,null,37484,null,1921,null,31958,null,786,null,39679,null,2887,null,27124,null,1528,null,48164,null,6173,null,28585,null,3696,null,22158,null,2160,null,0400000US22,Louisiana,22
29352,null,672,null,42370,null,990,null,49893,null,2553,null,51256,null,1586,null,43816,null,3927,null,40566,null,889,null,60765,null,4926,null,60384,null,4746,null,50517,null,9744,null,35753,null,1745,null,52589,null,15967,null,31570,null,1231,null,30290,null,2564,null,46496,null,2733,null,52388,null,1826,null,32587,null,1661,null,15687,null,793,null,20762,null,1723,null,38757,null,4289,null,31353,null,5076,null,43585,null,3402,null,10536,null,1011,null,16223,null,2034,null,13986,null,1671,null,24343,null,822,null,23591,null,2336,null,24599,null,824,null,23942,null,4962,null,35070,null,1358,null,33238,null,2466,null,36098,null,1148,null,27316,null,865,null,30116,null,1575,null,25955,null,946,null,40263,null,6724,null,29565,null,2144,null,19564,null,3252,null,0400000US23,Maine,23
40831,null,253,null,61477,null,470,null,67752,null,1617,null,72707,null,1711,null,60571,null,825,null,57171,null,1042,null,80326,null,1387,null,77397,null,3151,null,66681,null,4757,null,41860,null,1213,null,90563,null,6380,null,42879,null,1212,null,46010,null,2326,null,56113,null,1745,null,67050,null,1545,null,35879,null,2342,null,21288,null,576,null,26672,null,793,null,46034,null,1422,null,38647,null,3209,null,60788,null,3613,null,14019,null,1251,null,20517,null,873,null,15213,null,1177,null,32089,null,375,null,30655,null,887,null,32767,null,716,null,20609,null,3679,null,38835,null,1249,null,35940,null,1057,null,42486,null,1522,null,32120,null,767,null,33191,null,2111,null,31566,null,1001,null,45269,null,5444,null,34249,null,1990,null,25961,null,1294,null,0400000US24,Maryland,24
39570,null,554,null,58027,null,1091,null,67013,null,859,null,73360,null,2199,null,57916,null,3064,null,52367,null,564,null,76112,null,3274,null,76278,null,2694,null,54536,null,3219,null,37734,null,2614,null,72229,null,7073,null,40957,null,964,null,39051,null,3564,null,55330,null,1463,null,62676,null,4028,null,40284,null,2052,null,20474,null,391,null,25407,null,710,null,51905,null,1837,null,35361,null,5185,null,67051,null,2077,null,13616,null,1390,null,22471,null,1594,null,16300,null,854,null,31154,null,429,null,31644,null,1122,null,30977,null,412,null,22836,null,7138,null,41899,null,672,null,40905,null,900,null,45183,null,2068,null,31013,null,539,null,33469,null,1675,null,26546,null,1168,null,40797,null,5682,null,28881,null,2510,null,21092,null,1969,null,0400000US25,Massachusetts,25
31077,null,164,null,51119,null,266,null,55395,null,802,null,60522,null,789,null,48507,null,1843,null,48915,null,863,null,61273,null,1086,null,71060,null,822,null,47254,null,3315,null,37353,null,1406,null,63419,null,6151,null,40779,null,1113,null,31033,null,1406,null,46846,null,899,null,56338,null,1279,null,32805,null,1443,null,14171,null,491,null,19718,null,827,null,44197,null,2185,null,25776,null,1886,null,58294,null,2914,null,10105,null,383,null,15188,null,797,null,11945,null,396,null,25559,null,288,null,23530,null,891,null,26384,null,298,null,11750,null,789,null,36501,null,584,null,32368,null,722,null,40583,null,800,null,30879,null,330,null,33031,null,875,null,26728,null,535,null,36536,null,7622,null,30826,null,804,null,23330,null,1007,null,0400000US26,Michigan,26
34504,null,363,null,50513,null,374,null,55649,null,818,null,60163,null,1435,null,50675,null,933,null,46547,null,596,null,65075,null,1886,null,62677,null,3012,null,51361,null,2740,null,35236,null,1353,null,65564,null,8038,null,35076,null,1429,null,32595,null,2421,null,48750,null,2023,null,57133,null,1407,null,34677,null,1199,null,16408,null,432,null,20665,null,722,null,40287,null,2024,null,26848,null,4247,null,50693,null,1253,null,10702,null,524,null,18923,null,1788,null,15543,null,738,null,29586,null,626,null,29398,null,1663,null,29644,null,567,null,20897,null,1518,null,40055,null,646,null,39148,null,1685,null,40509,null,634,null,30759,null,410,null,31839,null,470,null,27907,null,1283,null,41529,null,5826,null,32111,null,924,null,22736,null,1367,null,0400000US27,Minnesota,27
27007,null,319,null,40657,null,695,null,44585,null,3089,null,45899,null,1759,null,40399,null,2101,null,38874,null,1335,null,50375,null,3308,null,52396,null,6135,null,47045,null,4926,null,29521,null,1867,null,60313,null,11992,null,33924,null,887,null,31325,null,4738,null,45503,null,2498,null,53807,null,1892,null,32794,null,1789,null,14994,null,634,null,16866,null,936,null,27905,null,1361,null,25505,null,1966,null,30361,null,1278,null,11105,null,557,null,14668,null,1183,null,13961,null,1426,null,22351,null,472,null,20600,null,1171,null,23330,null,611,null,18753,null,3038,null,31445,null,798,null,30250,null,1257,null,35310,null,2509,null,26910,null,808,null,26101,null,1248,null,28179,null,2735,null,38035,null,7012,null,33272,null,2947,null,21696,null,1734,null,0400000US28,Mississippi,28
30117,null,200,null,43561,null,763,null,49996,null,1016,null,52003,null,770,null,44830,null,1389,null,40822,null,453,null,61512,null,1602,null,60339,null,1813,null,45151,null,5900,null,32601,null,1175,null,57011,null,4767,null,34667,null,1162,null,27932,null,2850,null,42104,null,954,null,50745,null,846,null,30592,null,996,null,15233,null,418,null,17471,null,1040,null,31645,null,926,null,27869,null,2929,null,34308,null,1930,null,10387,null,432,null,16834,null,738,null,12498,null,972,null,25554,null,395,null,26328,null,897,null,25226,null,388,null,16163,null,2089,null,34536,null,1175,null,32270,null,1047,null,36770,null,993,null,26924,null,482,null,28825,null,1033,null,25414,null,622,null,34607,null,4364,null,29355,null,2033,null,20798,null,1217,null,0400000US29,Missouri,29
26518,null,516,null,37900,null,1617,null,40242,null,1365,null,41170,null,997,null,35976,null,2005,null,36585,null,1160,null,45926,null,4612,null,50939,null,2274,null,46926,null,3142,null,31506,null,2469,null,40200,null,9330,null,31363,null,1932,null,24744,null,5249,null,38101,null,4268,null,42316,null,3416,null,27241,null,3441,null,13713,null,1241,null,18456,null,3610,null,37230,null,5026,null,26173,null,5294,null,42069,null,2141,null,10861,null,977,null,12349,null,3308,null,12154,null,1305,null,22307,null,803,null,23902,null,1537,null,21630,null,872,null,20114,null,4465,null,33736,null,2200,null,32327,null,2008,null,36304,null,2103,null,26041,null,1390,null,25603,null,1772,null,26591,null,3053,null,48425,null,16802,null,30526,null,4000,null,17053,null,6583,null,0400000US30,Montana,30
29020,null,445,null,42002,null,444,null,45669,null,1032,null,45328,null,1384,null,46329,null,1809,null,40335,null,736,null,57114,null,3541,null,51987,null,4474,null,41780,null,7175,null,31938,null,2102,null,61891,null,15705,null,35333,null,1328,null,26124,null,4888,null,41969,null,1858,null,49699,null,2548,null,28306,null,2800,null,12980,null,974,null,18731,null,1891,null,31580,null,2272,null,21394,null,1738,null,40809,null,3131,null,9471,null,832,null,14572,null,2253,null,12343,null,1571,null,25253,null,574,null,26312,null,1690,null,24939,null,635,null,22786,null,2724,null,33912,null,1492,null,31516,null,929,null,37462,null,1603,null,28242,null,962,null,29907,null,1146,null,26524,null,1320,null,53029,null,4612,null,28894,null,1675,null,20624,null,1020,null,0400000US31,Nebraska,31
32881,null,705,null,51223,null,798,null,55868,null,2093,null,60781,null,1120,null,46060,null,2286,null,48135,null,1818,null,55089,null,5913,null,64433,null,3257,null,63316,null,8986,null,44485,null,4695,null,57994,null,10192,null,40592,null,1090,null,31592,null,3227,null,61067,null,1738,null,69764,null,3427,null,38244,null,3245,null,25889,null,547,null,25969,null,1406,null,39383,null,4149,null,29116,null,1989,null,67373,null,7892,null,24274,null,972,null,23564,null,981,null,28762,null,1992,null,29078,null,1063,null,27863,null,2158,null,29625,null,1046,null,21651,null,12792,null,40535,null,1162,null,39319,null,3137,null,42483,null,3372,null,30237,null,1167,null,30392,null,2453,null,30173,null,1328,null,40372,null,9634,null,34305,null,3730,null,22526,null,1504,null,0400000US32,Nevada,32
35446,null,564,null,52678,null,1222,null,60730,null,1908,null,66108,null,2780,null,51161,null,1578,null,50050,null,1623,null,78355,null,5323,null,75815,null,4523,null,50723,null,4936,null,31364,null,2774,null,72402,null,9512,null,36196,null,2718,null,33648,null,2691,null,51851,null,2015,null,57463,null,3041,null,35535,null,4153,null,18395,null,1179,null,25598,null,1607,null,52297,null,4484,null,43663,null,13681,null,56240,null,5179,null,13779,null,2398,null,19437,null,1357,null,15110,null,2519,null,28847,null,1164,null,30424,null,1733,null,27843,null,1298,null,21591,null,7131,null,37483,null,1974,null,36244,null,1199,null,41301,null,1686,null,32408,null,1323,null,32814,null,1787,null,31952,null,2517,null,59969,null,23101,null,36812,null,4127,null,19703,null,3610,null,0400000US33,New Hampshire,33
41158,null,213,null,62375,null,592,null,74964,null,1626,null,80655,null,1276,null,62999,null,3456,null,57011,null,584,null,82170,null,1297,null,78303,null,2695,null,70506,null,2638,null,43843,null,2815,null,88358,null,4114,null,45367,null,642,null,45999,null,2729,null,61374,null,751,null,70614,null,1200,null,41156,null,917,null,20768,null,375,null,23824,null,1245,null,49713,null,2496,null,28054,null,2124,null,77780,null,3334,null,15416,null,779,null,21006,null,728,null,16225,null,878,null,33195,null,678,null,35206,null,995,null,32459,null,485,null,19868,null,5973,null,41892,null,685,null,40236,null,1407,null,45658,null,1346,null,30994,null,516,null,32360,null,1509,null,30012,null,1195,null,37760,null,6250,null,35757,null,1169,null,22061,null,898,null,0400000US34,New Jersey,34
