B19326_001E,B19326_001EA,B19326_001M,B19326_001MA,B19326_002E,B19326_002EA,B19326_002M,B19326_002MA,B19326_003E,B19326_003EA,B19326_003M,B19326_003MA,B19326_004E,B19326_004EA,B19326_004M,B19326_004MA,B19326_005E,B19326_005EA,B19326_005M,B19326_005MA,B19326_006E,B19326_006EA,B19326_006M,B19326_006MA,B19326_007E,B19326_007EA,B19326_007M,B19326_007MA,GEO_ID,NAME,state
25215,null,212,null,32449,null,322,null,46016,null,387,null,16194,null,291,null,19055,null,263,null,32828,null,485,null,10888,null,137,null,0400000US18,Indiana,18
25450,null,239,null,31989,null,324,null,42712,null,638,null,15658,null,391,null,19560,null,355,null,32858,null,489,null,10928,null,190,null,0400000US19,Iowa,19
26168,null,284,null,33285,null,736,null,45129,null,670,null,15394,null,431,null,20169,null,339,null,33197,null,638,null,10974,null,219,null,0400000US20,Kansas,20
21829,null,216,null,28012,null,493,null,41779,null,339,null,13950,null,369,null,16675,null,287,null,31778,null,341,null,9789,null,123,null,0400000US21,Kentucky,21
22111,null,240,null,30561,null,342,null,45056,null,744,null,13479,null,461,null,16805,null,276,null,30183,null,412,null,9522,null,130,null,0400000US22,Louisiana,22
23464,null,393,null,30092,null,526,null,41745,null,520,null,15461,null,482,null,18288,null,546,null,33681,null,843,null,11091,null,256,null,0400000US23,Maine,23
34149,null,494,null,41559,null,401,null,55538,null,703,null,16678,null,457,null,28255,null,527,null,45465,null,523,null,12740,null,331,null,0400000US24,Maryland,24
31124,null,196,null,40336,null,288,null,57210,null,737,null,16771,null,383,null,24120,null,380,null,45217,null,491,null,12612,null,222,null,0400000US25,Massachusetts,25
24626,null,190,null,32070,null,235,null,50154,null,326,null,16664,null,207,null,18629,null,199,null,36266,null,305,null,11282,null,92,null,0400000US26,Michigan,26
29821,null,306,null,37046,null,298,null,50132,null,282,null,17247,null,423,null,22707,null,310,null,38485,null,408,null,12232,null,148,null,0400000US27,Minnesota,27
20381,null,258,null,26785,null,431,null,39103,null,1283,null,12692,null,365,null,15534,null,367,null,28657,null,674,null,9439,null,161,null,0400000US28,Mississippi,28
24452,null,195,null,30962,null,254,null,43506,null,585,null,15323,null,310,null,19482,null,266,null,32799,null,412,null,10800,null,130,null,0400000US29,Missouri,29
22859,null,489,null,29154,null,1111,null,40292,null,900,null,15952,null,647,null,17681,null,541,null,30349,null,908,null,11208,null,306,null,0400000US30,Montana,30
25265,null,337,null,32050,null,410,null,41829,null,507,null,15151,null,558,null,19480,null,466,null,31774,null,374,null,10566,null,236,null,0400000US31,Nebraska,31
29349,null,499,null,34916,null,751,null,46318,null,843,null,17770,null,768,null,23919,null,541,null,35610,null,545,null,12142,null,255,null,0400000US32,Nevada,32
30246,null,510,null,39178,null,1316,null,52817,null,1305,null,17909,null,860,null,22609,null,620,null,37851,null,1193,null,12599,null,436,null,0400000US33,New Hampshire,33
33103,null,343,null,42146,null,304,null,57961,null,1337,null,18856,null,439,null,25743,null,312,null,45843,null,456,null,13053,null,217,null,0400000US34,New Jersey,34
22359,null,394,null,28011,null,983,null,41337,null,621,null,13642,null,605,null,17740,null,452,null,31281,null,650,null,10544,null,264,null,0400000US35,New Mexico,35
27857,null,239,null,34289,null,373,null,50382,null,218,null,15840,null,184,null,22323,null,163,null,41240,null,242,null,11563,null,86,null,0400000US36,New York,36
24553,null,235,null,30514,null,242,null,41803,null,304,null,14795,null,233,null,19742,null,261,null,33447,null,376,null,10815,null,128,null,0400000US37,North Carolina,37
24488,null,606,null,32002,null,645,null,42357,null,1071,null,15222,null,800,null,18337,null,689,null,30507,null,644,null,10798,null,296,null,0400000US38,North Dakota,38
25022,null,154,null,32106,null,192,null,46288,null,343,null,15725,null,210,null,19331,null,190,null,34849,null,319,null,11195,null,97,null,0400000US39,Ohio,39
22664,null,293,null,29168,null,560,null,40861,null,362,null,14013,null,352,null,17608,null,332,null,30997,null,314,null,10132,null,179,null,0400000US40,Oklahoma,40
25305,null,272,null,31958,null,391,null,44919,null,872,null,17233,null,409,null,19861,null,359,null,35275,null,573,null,11956,null,200,null,0400000US41,Oregon,41
25479,null,127,null,33161,null,273,null,47921,null,388,null,16338,null,199,null,19299,null,172,null,36156,null,224,null,11103,null,92,null,0400000US42,Pennsylvania,42
27200,null,721,null,35411,null,1103,null,50790,null,962,null,15290,null,757,null,21339,null,622,null,37861,null,1887,null,11911,null,356,null,0400000US44,Rhode Island,44
23075,null,279,null,30066,null,366,null,41942,null,314,null,14602,null,463,null,18237,null,349,null,31740,null,364,null,10569,null,176,null,0400000US45,South Carolina,45
24583,null,550,null,31028,null,558,null,40128,null,982,null,14060,null,1028,null,19011,null,693,null,29788,null,772,null,10455,null,382,null,0400000US46,South Dakota,46
22796,null,249,null,29278,null,436,null,41309,null,344,null,14049,null,311,null,18063,null,284,null,31715,null,237,null,10327,null,149,null,0400000US47,Tennessee,47
24938,null,116,null,31110,null,135,null,42314,null,184,null,13498,null,212,null,19264,null,156,null,34166,null,335,null,9931,null,70,null,0400000US48,Texas,48
24880,null,423,null,33235,null,827,null,45958,null,540,null,15337,null,636,null,17108,null,373,null,31906,null,465,null,9688,null,252,null,0400000US49,Utah,49
25462,null,520,null,31798,null,688,null,42933,null,1328,null,15409,null,641,null,20845,null,530,null,35858,null,925,null,11981,null,346,null,0400000US50,Vermont,50
30313,null,186,null,37849,null,460,null,51340,null,256,null,16225,null,351,null,23008,null,351,null,39337,null,573,null,11525,null,153,null,0400000US51,Virginia,51
29738,null,351,null,37688,null,604,null,52206,null,306,null,18888,null,435,null,21898,null,234,null,39786,null,535,null,12164,null,148,null,0400000US53,Washington,53
20848,null,341,null,26861,null,633,null,41657,null,695,null,15234,null,458,null,15431,null,497,null,28885,null,1017,null,9610,null,211,null,0400000US54,West Virginia,54
26903,null,206,null,34420,null,388,null,46293,null,355,null,17148,null,261,null,21096,null,199,null,34856,null,419,null,11797,null,142,null,0400000US55,Wisconsin,55
27157,null,699,null,37491,null,1482,null,50257,null,1028,null,16966,null,982,null,19605,null,748,null,32101,null,987,null,10482,null,576,null,0400000US56,Wyoming,56
11118,null,133,null,12328,null,156,null,20471,null,412,null,7650,null,189,null,9666,null,180,null,20980,null,462,null,6179,null,109,null,0400000US72,Puerto Rico,72
