B22010_001E,B22010_001EA,B22010_001M,B22010_001MA,B22010_002E,B22010_002EA,B22010_002M,B22010_002MA,B22010_003E,B22010_003EA,B22010_003M,B22010_003MA,B22010_004E,B22010_004EA,B22010_004M,B22010_004MA,B22010_005E,B22010_005EA,B22010_005M,B22010_005MA,B22010_006E,B22010_006EA,B22010_006M,B22010_006MA,B22010_007E,B22010_007EA,B22010_007M,B22010_007MA,GEO_ID,NAME,state
741399,null,5755,null,66569,null,3794,null,28834,null,2532,null,37735,null,2684,null,674830,null,6544,null,172267,null,5020,null,502563,null,7425,null,0400000US35,New Mexico,35
7137482,null,15735,null,754827,null,13911,null,368039,null,9752,null,386788,null,10976,null,6382655,null,19406,null,1271598,null,15850,null,5111057,null,22015,null,0400000US36,New York,36
3595175,null,14706,null,344069,null,9103,null,161476,null,4899,null,182593,null,7628,null,3251106,null,15097,null,751354,null,12153,null,2499752,null,17747,null,0400000US37,North Carolina,37
274743,null,2659,null,19605,null,2042,null,7520,null,1331,null,12085,null,1433,null,255138,null,3378,null,49989,null,2876,null,205149,null,3781,null,0400000US38,North Dakota,38
4508871,null,14815,null,449544,null,9224,null,227843,null,6976,null,221701,null,7830,null,4059327,null,15784,null,923902,null,9825,null,3135425,null,17698,null,0400000US39,Ohio,39
1407933,null,7799,null,154168,null,6170,null,81222,null,4578,null,72946,null,3964,null,1253765,null,8578,null,362018,null,7590,null,891747,null,9402,null,0400000US40,Oklahoma,40
1474755,null,6858,null,171867,null,6783,null,87446,null,5215,null,84421,null,4571,null,1302888,null,9424,null,293612,null,7967,null,1009276,null,10574,null,0400000US41,Oregon,41
4904554,null,11469,null,437768,null,9857,null,229810,null,7340,null,207958,null,7228,null,4466786,null,13958,null,1040682,null,12180,null,3426104,null,17388,null,0400000US42,Pennsylvania,42
399107,null,3931,null,31911,null,2785,null,18407,null,2292,null,13504,null,1782,null,367196,null,4674,null,84398,null,4270,null,282798,null,5862,null,0400000US44,Rhode Island,44
1702300,null,9251,null,184139,null,6590,null,85692,null,4732,null,98447,null,5747,null,1518161,null,10513,null,372588,null,7723,null,1145573,null,11167,null,0400000US45,South Carolina,45
319926,null,3421,null,26852,null,2383,null,11843,null,1636,null,15009,null,1850,null,293074,null,3844,null,57575,null,2467,null,235499,null,4184,null,0400000US46,South Dakota,46
2434683,null,10947,null,311287,null,8223,null,157807,null,6008,null,153480,null,6172,null,2123396,null,11845,null,533516,null,10780,null,1589880,null,12208,null,0400000US47,Tennessee,47
8422249,null,18072,null,797298,null,13971,null,353492,null,8908,null,443806,null,11387,null,7624951,null,20903,null,1702582,null,16076,null,5922369,null,24290,null,0400000US48,Texas,48
854244,null,4876,null,47842,null,3354,null,19353,null,2465,null,28489,null,2718,null,806402,null,5926,null,161880,null,5123,null,644522,null,7484,null,0400000US49,Utah,49
249986,null,2593,null,21828,null,1884,null,12655,null,1453,null,9173,null,1243,null,228158,null,2837,null,52135,null,2478,null,176023,null,3594,null,0400000US50,Vermont,50
2961083,null,11010,null,194701,null,7532,null,93342,null,5167,null,101359,null,5364,null,2766382,null,12510,null,552697,null,10201,null,2213685,null,13607,null,0400000US51,Virginia,51
2547663,null,9073,null,220716,null,7561,null,112142,null,5440,null,108574,null,5534,null,2326947,null,10766,null,490763,null,9560,null,1836184,null,12276,null,0400000US53,Washington,53
749586,null,6455,null,95856,null,4562,null,52371,null,3633,null,43485,null,3162,null,653730,null,6985,null,210186,null,4968,null,443544,null,7999,null,0400000US54,West Virginia,54
2249630,null,8922,null,147549,null,5105,null,62852,null,3396,null,84697,null,3842,null,2102081,null,9530,null,409196,null,7072,null,1692885,null,11168,null,0400000US55,Wisconsin,55
208613,null,3448,null,8709,null,1327,null,3547,null,820,null,5162,null,1227,null,199904,null,3708,null,46422,null,2862,null,153482,null,4186,null,0400000US56,Wyoming,56
1186497,null,10034,null,392710,null,7659,null,219889,null,5291,null,172821,null,5673,null,793787,null,9718,null,298698,null,7088,null,495089,null,8877,null,0400000US72,Puerto Rico,72
