B12001_001E,B12001_001EA,B12001_001M,B12001_001MA,B12001_002E,B12001_002EA,B12001_002M,B12001_002MA,B12001_003E,B12001_003EA,B12001_003M,B12001_003MA,B12001_004E,B12001_004EA,B12001_004M,B12001_004MA,B12001_005E,B12001_005EA,B12001_005M,B12001_005MA,B12001_006E,B12001_006EA,B12001_006M,B12001_006MA,B12001_007E,B12001_007EA,B12001_007M,B12001_007MA,B12001_008E,B12001_008EA,B12001_008M,B12001_008MA,B12001_009E,B12001_009EA,B12001_009M,B12001_009MA,B12001_010E,B12001_010EA,B12001_010M,B12001_010MA,B12001_011E,B12001_011EA,B12001_011M,B12001_011MA,B12001_012E,B12001_012EA,B12001_012M,B12001_012MA,B12001_013E,B12001_013EA,B12001_013M,B12001_013MA,B12001_014E,B12001_014EA,B12001_014M,B12001_014MA,B12001_015E,B12001_015EA,B12001_015M,B12001_015MA,B12001_016E,B12001_016EA,B12001_016M,B12001_016MA,B12001_017E,B12001_017EA,B12001_017M,B12001_017MA,B12001_018E,B12001_018EA,B12001_018M,B12001_018MA,B12001_019E,B12001_019EA,B12001_019M,B12001_019MA,GEO_ID,NAME,state
3435315,null,3001,null,1661514,null,4473,null,495758,null,9321,null,928759,null,11338,null,865993,null,12770,null,62766,null,4849,null,29808,null,3729,null,32958,null,3199,null,46991,null,3205,null,190006,null,7612,null,1773801,null,4164,null,406499,null,8957,null,931690,null,12478,null,854256,null,13684,null,77434,null,4672,null,43809,null,3394,null,33625,null,2741,null,196424,null,4917,null,239188,null,7312,null,0400000US21,Kentucky,21
3493783,null,2786,null,1669933,null,3499,null,593160,null,9355,null,859057,null,10396,null,779818,null,9831,null,79239,null,5385,null,34998,null,3451,null,44241,null,3904,null,46140,null,3277,null,171576,null,7640,null,1823850,null,3452,null,528303,null,9795,null,864794,null,11861,null,766582,null,12066,null,98212,null,5579,null,59136,null,4239,null,39076,null,3653,null,198739,null,5819,null,232014,null,6335,null,0400000US22,Louisiana,22
1094908,null,1349,null,527656,null,1494,null,160676,null,5200,null,288794,null,6248,null,275376,null,6441,null,13418,null,1757,null,4807,null,1047,null,8611,null,1405,null,14733,null,1534,null,63453,null,3664,null,567252,null,1269,null,133579,null,3881,null,291269,null,5589,null,275673,null,5444,null,15596,null,2082,null,7336,null,1468,null,8260,null,1374,null,57119,null,2447,null,85285,null,4220,null,0400000US23,Maine,23
4533816,null,1698,null,2165045,null,1947,null,778719,null,8861,null,1151488,null,11309,null,1034014,null,12367,null,117474,null,6609,null,51114,null,4701,null,66360,null,4375,null,54044,null,2943,null,180794,null,6953,null,2368771,null,2109,null,741317,null,9900,null,1150854,null,13486,null,1021989,null,14418,null,128865,null,6324,null,69329,null,4679,null,59536,null,4188,null,214583,null,5259,null,262017,null,7472,null,0400000US24,Maryland,24
5328765,null,1529,null,2555707,null,2001,null,978353,null,10536,null,1316914,null,12888,null,1203285,null,13233,null,113629,null,6395,null,38850,null,3742,null,74779,null,5714,null,67889,null,3769,null,192551,null,6091,null,2773058,null,1653,null,903336,null,9894,null,1314927,null,13694,null,1186454,null,13772,null,128473,null,5439,null,63227,null,4194,null,65246,null,4057,null,264186,null,6353,null,290609,null,9034,null,0400000US25,Massachusetts,25
8054089,null,2765,null,3920598,null,3185,null,1368660,null,12740,null,2064274,null,16088,null,1936223,null,15353,null,128051,null,6576,null,49458,null,4019,null,78593,null,5892,null,100818,null,4030,null,386846,null,9042,null,4133491,null,3563,null,1188796,null,13352,null,2035024,null,15261,null,1894627,null,15102,null,140397,null,5553,null,65370,null,3801,null,75027,null,4664,null,398433,null,6092,null,511238,null,9126,null,0400000US26,Michigan,26
4190265,null,2117,null,2070059,null,2381,null,700884,null,9364,null,1147603,null,11486,null,1087423,null,12785,null,60180,null,4565,null,19496,null,2047,null,40684,null,3872,null,40649,null,2282,null,180923,null,6911,null,2120206,null,2385,null,573653,null,7580,null,1133144,null,9917,null,1074407,null,10485,null,58737,null,3714,null,24322,null,2372,null,34415,null,2784,null,189261,null,4169,null,224148,null,6091,null,0400000US27,Minnesota,27
2305571,null,2639,null,1102676,null,3700,null,370119,null,8425,null,581451,null,9993,null,526066,null,10429,null,55385,null,4078,null,28861,null,3158,null,26524,null,3325,null,31689,null,2346,null,119417,null,6291,null,1202895,null,3214,null,347657,null,7702,null,573943,null,10543,null,507356,null,10033,null,66587,null,4107,null,40876,null,3473,null,25711,null,2557,null,139979,null,5066,null,141316,null,6948,null,0400000US28,Mississippi,28
4743939,null,2550,null,2286972,null,4353,null,714248,null,10562,null,1266236,null,12021,null,1179274,null,12433,null,86962,null,4529,null,38940,null,3477,null,48022,null,3829,null,60714,null,2906,null,245774,null,7402,null,2456967,null,4199,null,625957,null,8159,null,1268550,null,12595,null,1166605,null,14140,null,101945,null,5671,null,55472,null,4531,null,46473,null,3442,null,253654,null,6181,null,308806,null,7964,null,0400000US29,Missouri,29
785742,null,1986,null,390148,null,1697,null,128336,null,4021,null,206735,null,5145,null,194672,null,5326,null,12063,null,1772,null,4529,null,1052,null,7534,null,1461,null,8930,null,1234,null,46147,null,3706,null,395594,null,1537,null,96778,null,3476,null,211347,null,4772,null,197407,null,5088,null,13940,null,1965,null,5207,null,1307,null,8733,null,1397,null,37247,null,2165,null,50222,null,3288,null,0400000US30,Montana,30
1412195,null,1753,null,693722,null,1786,null,216700,null,4859,null,392795,null,6060,null,368916,null,6258,null,23879,null,2537,null,7555,null,1336,null,16324,null,1915,null,16980,null,1623,null,67247,null,3505,null,718473,null,1610,null,180124,null,3959,null,388130,null,5860,null,364568,null,5998,null,23562,null,1932,null,9714,null,1603,null,13848,null,1647,null,71118,null,3328,null,79101,null,3399,null,0400000US31,Nebraska,31
2039602,null,1351,null,1035793,null,1949,null,352370,null,7763,null,526529,null,9312,null,468756,null,9403,null,57773,null,4795,null,17274,null,2593,null,40499,null,3735,null,24066,null,2658,null,132828,null,5896,null,1003809,null,1717,null,256533,null,6305,null,509449,null,9326,null,452384,null,9793,null,57065,null,4772,null,24732,null,3348,null,32333,null,3412,null,81820,null,3193,null,156007,null,5991,null,0400000US32,Nevada,32
1079527,null,1258,null,526891,null,1592,null,160499,null,4434,null,297429,null,5812,null,282504,null,6267,null,14925,null,2214,null,5670,null,1261,null,9255,null,1748,null,12925,null,1554,null,56038,null,3471,null,552636,null,1387,null,140428,null,4317,null,295231,null,5770,null,281096,null,5873,null,14135,null,1955,null,5371,null,1367,null,8764,null,1468,null,50500,null,2640,null,66477,null,3522,null,0400000US33,New Hampshire,33
6996319,null,1400,null,3387470,null,2212,null,1216707,null,12108,null,1855762,null,12594,null,1692827,null,14049,null,162935,null,7070,null,53993,null,4200,null,108942,null,6276,null,87281,null,4277,null,227720,null,7952,null,3608849,null,2456,null,1065980,null,12273,null,1827111,null,14586,null,1649322,null,15674,null,177789,null,7825,null,84232,null,5026,null,93557,null,6350,null,367575,null,8347,null,348183,null,9690,null,0400000US34,New Jersey,34
1569164,null,2151,null,764994,null,2503,null,277812,null,6310,null,382483,null,6936,null,348032,null,7130,null,34451,null,3579,null,11933,null,2024,null,22518,null,2914,null,22523,null,2182,null,82176,null,5009,null,804170,null,1794,null,235795,null,6192,null,384953,null,7598,null,347640,null,7221,null,37313,null,3334,null,18776,null,2145,null,18537,null,2446,null,71344,null,3263,null,112078,null,4916,null,0400000US35,New Mexico,35
15888014,null,2552,null,7616938,null,3907,null,3021352,null,19796,null,3869891,null,24134,null,3377529,null,23565,null,492362,null,12773,null,162341,null,8251,null,330021,null,11434,null,194642,null,6116,null,531053,null,12576,null,8271076,null,3577,null,2803595,null,20437,null,3826374,null,22370,null,3271356,null,24185,null,555018,null,13294,null,271799,null,9398,null,283219,null,9901,null,833159,null,9250,null,807948,null,12964,null,0400000US36,New York,36
7354084,null,4742,null,3554403,null,5696,null,1138153,null,14765,null,2009948,null,16831,null,1803900,null,18690,null,206048,null,8512,null,103631,null,5732,null,102417,null,6556,null,82707,null,4561,null,323595,null,7325,null,3799681,null,4903,null,978127,null,13097,null,2007648,null,16463,null,1796674,null,17500,null,210974,null,8569,null,130441,null,6456,null,80533,null,5181,null,381970,null,7204,null,431936,null,10970,null,0400000US37,North Carolina,37
525574,null,1335,null,262894,null,1620,null,88900,null,3242,null,146465,null,4052,null,140926,null,4042,null,5539,null,1012,null,1884,null,778,null,3655,null,694,null,6189,null,913,null,21340,null,2114,null,262680,null,1376,null,65036,null,2337,null,146319,null,3118,null,140119,null,3172,null,6200,null,1107,null,1525,null,503,null,4675,null,922,null,29847,null,1713,null,21478,null,1944,null,0400000US38,North Dakota,38
9243143,null,3392,null,4453852,null,4219,null,1472878,null,12601,null,2383641,null,16110,null,2222055,null,17024,null,161586,null,7478,null,69826,null,4741,null,91760,null,5530,null,118714,null,4210,null,478619,null,10162,null,4789291,null,3212,null,1303421,null,12387,null,2377757,null,17219,null,2200815,null,17905,null,176942,null,7023,null,97693,null,5636,null,79249,null,3643,null,495755,null,7181,null,612358,null,11640,null,0400000US39,Ohio,39
2890196,null,2609,null,1411569,null,3164,null,419550,null,7354,null,788816,null,8293,null,726632,null,9083,null,62184,null,4544,null,22280,null,2749,null,39904,null,3599,null,39469,null,2605,null,163734,null,5556,null,1478627,null,3054,null,330206,null,7002,null,777734,null,10225,null,713471,null,10333,null,64263,null,3698,null,34365,null,2608,null,29898,null,2969,null,161684,null,4448,null,209003,null,6994,null,0400000US40,Oklahoma,40
3074258,null,2151,null,1517440,null,2407,null,487345,null,8390,null,821162,null,10358,null,758386,null,11611,null,62776,null,4721,null,23674,null,2897,null,39102,null,3752,null,37389,null,3933,null,171544,null,6847,null,1556818,null,2584,null,395706,null,6676,null,800969,null,10666,null,736780,null,10688,null,64189,null,4369,null,32324,null,3193,null,31865,null,3591,null,138339,null,3873,null,221804,null,7215,null,0400000US41,Oregon,41
10200364,null,2746,null,4907312,null,3292,null,1677564,null,12024,null,2657756,null,12220,null,2449252,null,13445,null,208504,null,6900,null,98005,null,4985,null,110499,null,5407,null,152823,null,5026,null,419169,null,9585,null,5293052,null,3429,null,1515480,null,12471,null,2644135,null,15781,null,2425025,null,15006,null,219110,null,8370,null,129956,null,5542,null,89154,null,5096,null,611608,null,9277,null,521829,null,11063,null,0400000US42,Pennsylvania,42
865780,null,1347,null,412459,null,1406,null,155275,null,4764,null,206134,null,5259,null,185754,null,5344,null,20380,null,2739,null,7388,null,1517,null,12992,null,2362,null,12067,null,1268,null,38983,null,3012,null,453321,null,1394,null,142834,null,4296,null,204954,null,5743,null,185745,null,6078,null,19209,null,2397,null,11257,null,1937,null,7952,null,1565,null,49337,null,2426,null,56196,null,3650,null,0400000US44,Rhode Island,44
3601064,null,2353,null,1729876,null,3438,null,588783,null,8853,null,936172,null,10401,null,847016,null,10711,null,89156,null,4792,null,46599,null,4277,null,42557,null,3187,null,48007,null,3041,null,156914,null,6142,null,1871188,null,2868,null,525026,null,8977,null,932961,null,11415,null,823957,null,12468,null,109004,null,5413,null,69970,null,4464,null,39034,null,3608,null,206898,null,4674,null,206303,null,7399,null,0400000US45,South Carolina,45
640393,null,1515,null,316666,null,1799,null,99805,null,3479,null,177305,null,3986,null,167428,null,4336,null,9877,null,1605,null,3541,null,842,null,6336,null,1452,null,7677,null,1085,null,31879,null,2904,null,323727,null,1461,null,82380,null,3510,null,172521,null,4020,null,164037,null,4115,null,8484,null,1668,null,3400,null,833,null,5084,null,1201,null,34529,null,1823,null,34297,null,2571,null,0400000US46,South Dakota,46
4989688,null,3331,null,2400731,null,4053,null,722390,null,10940,null,1347849,null,13924,null,1246766,null,15265,null,101083,null,5802,null,44932,null,3933,null,56151,null,4498,null,59457,null,3653,null,271035,null,8941,null,2588957,null,3753,null,628512,null,10992,null,1329162,null,13827,null,1212283,null,14434,null,116879,null,5228,null,64159,null,3838,null,52720,null,4255,null,280059,null,5516,null,351224,null,8882,null,0400000US47,Tennessee,47
18671445,null,6166,null,9249473,null,7163,null,3081881,null,20599,null,5101171,null,26912,null,4532585,null,28099,null,568586,null,14181,null,193533,null,7643,null,375053,null,11569,null,210549,null,8255,null,855872,null,16390,null,9421972,null,6277,null,2510517,null,16554,null,4941802,null,25172,null,4339448,null,29030,null,602354,null,13490,null,307351,null,8898,null,295003,null,8919,null,821812,null,11135,null,1147841,null,15969,null,0400000US48,Texas,48
2012454,null,1680,null,1007710,null,2077,null,332258,null,6993,null,574371,null,7815,null,535939,null,7373,null,38432,null,3636,null,11232,null,2152,null,27200,null,2630,null,16675,null,1985,null,84406,null,5216,null,1004744,null,1783,null,263945,null,7421,null,575024,null,8350,null,537724,null,8759,null,37300,null,3420,null,14628,null,2257,null,22672,null,2511,null,61124,null,2798,null,104651,null,4951,null,0400000US49,Utah,49
518208,null,723,null,252222,null,1030,null,79971,null,2693,null,136910,null,3487,null,130171,null,3574,null,6739,null,1297,null,2905,null,701,null,3834,null,923,null,6168,null,915,null,29173,null,2528,null,265986,null,1016,null,72479,null,2403,null,133271,null,3985,null,125792,null,4173,null,7479,null,1287,null,4041,null,886,null,3438,null,884,null,24114,null,1582,null,36122,null,2505,null,0400000US50,Vermont,50
6261651,null,3951,null,3048964,null,4538,null,1019314,null,14269,null,1716807,null,14606,null,1552407,null,15163,null,164400,null,8241,null,71700,null,4963,null,92700,null,6065,null,68336,null,3196,null,244507,null,7856,null,3212687,null,4754,null,871655,null,10830,null,1696826,null,14205,null,1529595,null,15756,null,167231,null,7433,null,91422,null,5519,null,75809,null,4822,null,288475,null,5623,null,355731,null,9309,null,0400000US51,Virginia,51
5277716,null,2294,null,2617061,null,2694,null,866161,null,10631,null,1407508,null,14770,null,1304361,null,14376,null,103147,null,5171,null,33651,null,3221,null,69496,null,4216,null,54057,null,3681,null,289335,null,8817,null,2660655,null,2488,null,679795,null,8779,null,1397562,null,13518,null,1285340,null,15441,null,112222,null,6626,null,53022,null,4802,null,59200,null,4398,null,213938,null,6206,null,369360,null,9001,null,0400000US53,Washington,53
1498929,null,1895,null,726155,null,2382,null,212186,null,5609,null,406581,null,7443,null,383912,null,7488,null,22669,null,2037,null,10498,null,1411,null,12171,null,1631,null,23223,null,2128,null,84165,null,4847,null,772774,null,2137,null,163217,null,4712,null,412916,null,7690,null,385216,null,7759,null,27700,null,3294,null,16069,null,2589,null,11631,null,1705,null,99874,null,3235,null,96767,null,5158,null,0400000US54,West Virginia,54
4549531,null,2286,null,2245585,null,2565,null,756770,null,10017,null,1225668,null,9640,null,1167566,null,10290,null,58102,null,3428,null,19833,null,2043,null,38269,null,3029,null,52950,null,2272,null,210197,null,6423,null,2303946,null,2361,null,626695,null,8220,null,1220546,null,9620,null,1154930,null,10223,null,65616,null,3839,null,31897,null,2518,null,33719,null,2596,null,210082,null,4787,null,246623,null,6185,null,0400000US55,Wisconsin,55
427057,null,1652,null,214199,null,1672,null,63004,null,3019,null,121329,null,3785,null,112959,null,3940,null,8370,null,1489,null,2540,null,655,null,5830,null,1346,null,4737,null,975,null,25129,null,2431,null,212858,null,1409,null,47499,null,2523,null,118282,null,3831,null,109489,null,4121,null,8793,null,1685,null,3027,null,909,null,5766,null,1289,null,18447,null,1627,null,28630,null,2634,null,0400000US56,Wyoming,56
3149891,null,643,null,1484597,null,1385,null,634711,null,11399,null,647136,null,10310,null,544544,null,9071,null,102592,null,5952,null,44249,null,3888,null,58343,null,4843,null,43362,null,2802,null,159388,null,7158,null,1665294,null,1225,null,576668,null,10298,null,663676,null,9703,null,540786,null,8307,null,122890,null,5969,null,63707,null,3963,null,59183,null,5334,null,180810,null,4032,null,244140,null,7540,null,0400000US72,Puerto Rico,72
