B18101_001E,B18101_001EA,B18101_001M,B18101_001MA,B18101_002E,B18101_002EA,B18101_002M,B18101_002MA,B18101_003E,B18101_003EA,B18101_003M,B18101_003MA,B18101_004E,B18101_004EA,B18101_004M,B18101_004MA,B18101_005E,B18101_005EA,B18101_005M,B18101_005MA,B18101_006E,B18101_006EA,B18101_006M,B18101_006MA,B18101_007E,B18101_007EA,B18101_007M,B18101_007MA,B18101_008E,B18101_008EA,B18101_008M,B18101_008MA,B18101_009E,B18101_009EA,B18101_009M,B18101_009MA,B18101_010E,B18101_010EA,B18101_010M,B18101_010MA,B18101_011E,B18101_011EA,B18101_011M,B18101_011MA,B18101_012E,B18101_012EA,B18101_012M,B18101_012MA,B18101_013E,B18101_013EA,B18101_013M,B18101_013MA,B18101_014E,B18101_014EA,B18101_014M,B18101_014MA,B18101_015E,B18101_015EA,B18101_015M,B18101_015MA,B18101_016E,B18101_016EA,B18101_016M,B18101_016MA,B18101_017E,B18101_017EA,B18101_017M,B18101_017MA,B18101_018E,B18101_018EA,B18101_018M,B18101_018MA,B18101_019E,B18101_019EA,B18101_019M,B18101_019MA,B18101_020E,B18101_020EA,B18101_020M,B18101_020MA,B18101_021E,B18101_021EA,B18101_021M,B18101_021MA,B18101_022E,B18101_022EA,B18101_022M,B18101_022MA,B18101_023E,B18101_023EA,B18101_023M,B18101_023MA,B18101_024E,B18101_024EA,B18101_024M,B18101_024MA,B18101_025E,B18101_025EA,B18101_025M,B18101_025MA,B18101_026E,B18101_026EA,B18101_026M,B18101_026MA,B18101_027E,B18101_027EA,B18101_027M,B18101_027MA,B18101_028E,B18101_028EA,B18101_028M,B18101_028MA,B18101_029E,B18101_029EA,B18101_029M,B18101_029MA,B18101_030E,B18101_030EA,B18101_030M,B18101_030MA,B18101_031E,B18101_031EA,B18101_031M,B18101_031MA,B18101_032E,B18101_032EA,B18101_032M,B18101_032MA,B18101_033E,B18101_033EA,B18101_033M,B18101_033MA,B18101_034E,B18101_034EA,B18101_034M,B18101_034MA,B18101_035E,B18101_035EA,B18101_035M,B18101_035MA,B18101_036E,B18101_036EA,B18101_036M,B18101_036MA,B18101_037E,B18101_037EA,B18101_037M,B18101_037MA,B18101_038E,B18101_038EA,B18101_038M,B18101_038MA,B18101_039E,B18101_039EA,B18101_039M,B18101_039MA,GEO_ID,NAME,state
2568111,null,1749,null,1298598,null,3328,null,101406,null,1473,null,332,null,358,null,101074,null,1561,null,241788,null,1552,null,11953,null,1824,null,229835,null,2258,null,300382,null,3039,null,14803,null,2180,null,285579,null,3501,null,518783,null,3062,null,51927,null,3833,null,466856,null,4820,null,82708,null,792,null,22488,null,1830,null,60220,null,1993,null,53531,null,705,null,23942,null,1795,null,29589,null,1797,null,1269513,null,2735,null,96995,null,1390,null,291,null,362,null,96704,null,1511,null,226748,null,1197,null,6670,null,1386,null,220078,null,2035,null,282538,null,2141,null,10149,null,1672,null,272389,null,2877,null,508368,null,1996,null,58565,null,4407,null,449803,null,4585,null,87536,null,1042,null,20948,null,1771,null,66588,null,1762,null,67328,null,1254,null,35935,null,2297,null,31393,null,2189,null,0400000US32,Nevada,32
1299356,null,749,null,640056,null,1978,null,37818,null,770,null,416,null,387,null,37402,null,822,null,111527,null,1155,null,8104,null,1596,null,103423,null,1927,null,133327,null,1823,null,9925,null,1888,null,123402,null,2773,null,287425,null,1635,null,30419,null,2588,null,257006,null,2788,null,41165,null,473,null,9516,null,1271,null,31649,null,1373,null,28794,null,477,null,13234,null,1254,null,15560,null,1221,null,659300,null,1787,null,36875,null,858,null,276,null,278,null,36599,null,916,null,106372,null,1101,null,5536,null,1189,null,100836,null,1601,null,132871,null,1259,null,7173,null,1550,null,125698,null,2065,null,293782,null,1526,null,27797,null,2100,null,265985,null,2628,null,45849,null,1138,null,9359,null,1236,null,36490,null,1404,null,43551,null,816,null,19721,null,1312,null,23830,null,1410,null,0400000US33,New Hampshire,33
8557279,null,2156,null,4171171,null,4571,null,286378,null,1544,null,3258,null,1297,null,283120,null,1580,null,761822,null,2202,null,42721,null,3223,null,719101,null,4024,null,903008,null,3037,null,40464,null,3078,null,862544,null,3733,null,1759746,null,3479,null,154566,null,6012,null,1605180,null,6746,null,261508,null,1961,null,54776,null,2952,null,206732,null,3721,null,198709,null,1754,null,88169,null,3642,null,110540,null,3574,null,4386108,null,3956,null,271104,null,1587,null,1882,null,797,null,269222,null,1692,null,726030,null,1949,null,19523,null,2590,null,706507,null,3112,null,891165,null,2383,null,35071,null,2826,null,856094,null,3730,null,1856747,null,2857,null,174832,null,6717,null,1681915,null,6906,null,318631,null,1709,null,69048,null,3530,null,249583,null,3383,null,322431,null,2721,null,158475,null,4871,null,163956,null,4736,null,0400000US34,New Jersey,34
1951866,null,1611,null,954515,null,2898,null,77822,null,1979,null,1017,null,463,null,76805,null,1991,null,180190,null,2126,null,9053,null,1724,null,171137,null,2439,null,223832,null,2234,null,15566,null,2349,null,208266,null,2877,null,359017,null,2845,null,58602,null,3437,null,300415,null,3780,null,65926,null,1433,null,20555,null,1715,null,45371,null,2061,null,47728,null,1122,null,27129,null,1967,null,20599,null,2008,null,997351,null,2871,null,69442,null,1715,null,892,null,540,null,68550,null,1803,null,173540,null,2172,null,7648,null,1353,null,165892,null,2357,null,226240,null,2166,null,14015,null,2164,null,212225,null,2968,null,385692,null,2463,null,55429,null,3503,null,330263,null,4131,null,73860,null,1285,null,21051,null,1707,null,52809,null,2060,null,68577,null,1290,null,38483,null,2167,null,30094,null,2267,null,0400000US35,New Mexico,35
19207057,null,2618,null,9283250,null,5349,null,617455,null,1822,null,5182,null,1369,null,612273,null,2276,null,1633817,null,3431,null,100607,null,5909,null,1533210,null,6185,null,2207360,null,5367,null,117506,null,6889,null,2089854,null,7683,null,3789113,null,5807,null,414843,null,9310,null,3374270,null,11487,null,588446,null,1898,null,137714,null,5154,null,450732,null,5234,null,447059,null,1980,null,203987,null,4734,null,243072,null,4736,null,9923807,null,5076,null,587281,null,1876,null,3455,null,1187,null,583826,null,2107,null,1563630,null,2754,null,54295,null,4240,null,1509335,null,5062,null,2250803,null,3192,null,101852,null,4501,null,2148951,null,5695,null,4067983,null,3403,null,451151,null,9928,null,3616832,null,9712,null,726392,null,2080,null,179842,null,4844,null,546550,null,5022,null,727718,null,4271,null,388471,null,6262,null,339247,null,6743,null,0400000US36,New York,36
9004442,null,4686,null,4347638,null,8007,null,332120,null,4063,null,3249,null,1189,null,328871,null,4073,null,813097,null,4364,null,55222,null,4426,null,757875,null,5796,null,982029,null,6731,null,64933,null,4589,null,917096,null,7263,null,1762994,null,6491,null,256421,null,8554,null,1506573,null,10475,null,276859,null,1914,null,82027,null,3481,null,194832,null,3668,null,180539,null,1817,null,90534,null,2802,null,90005,null,2552,null,4656804,null,7853,null,314395,null,4844,null,2477,null,870,null,311918,null,4825,null,777682,null,4271,null,32831,null,3435,null,744851,null,5294,null,1025903,null,5500,null,54250,null,5084,null,971653,null,7449,null,1909418,null,4814,null,272347,null,6537,null,1637071,null,8544,null,332846,null,2730,null,96400,null,3826,null,236446,null,4259,null,296560,null,2538,null,164033,null,5042,null,132527,null,4650,null,0400000US37,North Carolina,37
623970,null,1057,null,312378,null,1539,null,20999,null,662,null,72,null,113,null,20927,null,668,null,52573,null,1024,null,2455,null,896,null,50118,null,1223,null,82576,null,1409,null,4465,null,920,null,78111,null,1517,null,118253,null,1238,null,13891,null,1478,null,104362,null,1916,null,20204,null,449,null,5795,null,764,null,14409,null,899,null,17773,null,327,null,8854,null,805,null,8919,null,770,null,311592,null,1459,null,19730,null,707,null,56,null,136,null,19674,null,705,null,47598,null,997,null,831,null,378,null,46767,null,987,null,76717,null,1137,null,2933,null,763,null,73784,null,1393,null,118955,null,1226,null,12115,null,1407,null,106840,null,1733,null,22062,null,588,null,4071,null,677,null,17991,null,844,null,26530,null,579,null,12257,null,1063,null,14273,null,989,null,0400000US38,North Dakota,38
11296200,null,2080,null,5485330,null,5553,null,382999,null,2524,null,3154,null,958,null,379845,null,2528,null,1008313,null,3283,null,79825,null,4550,null,928488,null,5480,null,1233561,null,4574,null,91979,null,5365,null,1141582,null,6868,null,2231926,null,4842,null,302403,null,7686,null,1929523,null,8785,null,363880,null,2003,null,99043,null,3502,null,264837,null,3944,null,264651,null,1947,null,129321,null,3576,null,135330,null,3382,null,5810870,null,5204,null,363839,null,2242,null,2749,null,949,null,361090,null,2381,null,972397,null,2643,null,45396,null,3722,null,927001,null,4443,null,1257343,null,3418,null,75257,null,4256,null,1182086,null,5108,null,2352644,null,3276,null,328144,null,8266,null,2024500,null,8648,null,431912,null,2127,null,106620,null,4076,null,325292,null,4364,null,432735,null,2232,null,221027,null,4941,null,211708,null,4897,null,0400000US39,Ohio,39
3550098,null,2185,null,1729251,null,4876,null,131110,null,2041,null,1707,null,572,null,129403,null,2121,null,329723,null,3352,null,29938,null,2929,null,299785,null,3978,null,413404,null,3485,null,36465,null,3416,null,376939,null,3981,null,655840,null,3759,null,128892,null,5494,null,526948,null,6561,null,118432,null,1666,null,42841,null,2135,null,75591,null,2149,null,80742,null,1955,null,45969,null,1957,null,34773,null,1934,null,1820847,null,4918,null,131288,null,2297,null,1243,null,595,null,130045,null,2408,null,311103,null,3032,null,15884,null,2129,null,295219,null,3465,null,411883,null,3243,null,29568,null,2839,null,382315,null,4596,null,700334,null,3055,null,130610,null,4167,null,569724,null,5072,null,140016,null,2349,null,46986,null,2545,null,93030,null,3068,null,126223,null,2060,null,72920,null,2458,null,53303,null,2259,null,0400000US40,Oklahoma,40
3746320,null,833,null,1855086,null,3736,null,124618,null,1820,null,1611,null,854,null,123007,null,2025,null,318431,null,2408,null,21395,null,2341,null,297036,null,3230,null,433969,null,3133,null,29162,null,2801,null,404807,null,4015,null,759381,null,3442,null,106686,null,6293,null,652695,null,6992,null,122621,null,2252,null,35222,null,2416,null,87399,null,2682,null,96066,null,2625,null,49818,null,3226,null,46248,null,2422,null,1891234,null,3574,null,117003,null,1865,null,1697,null,977,null,115306,null,2004,null,305063,null,2169,null,14679,null,2309,null,290384,null,3237,null,420195,null,2351,null,25873,null,3184,null,394322,null,3967,null,776918,null,2374,null,102673,null,4492,null,674245,null,5013,null,136878,null,1403,null,34809,null,2346,null,102069,null,2398,null,135177,null,2260,null,74241,null,3113,null,60936,null,3322,null,0400000US41,Oregon,41
12209227,null,2068,null,5918305,null,5156,null,378478,null,2104,null,3462,null,1100,null,375016,null,2225,null,1029626,null,2534,null,75731,null,4636,null,953895,null,4954,null,1291281,null,3595,null,86910,null,4705,null,1204371,null,5934,null,2467338,null,4287,null,328680,null,8912,null,2138658,null,9135,null,413505,null,2090,null,111188,null,4036,null,302317,null,4422,null,338077,null,2605,null,157054,null,4436,null,181023,null,4486,null,6290922,null,5134,null,360184,null,1771,null,2409,null,806,null,357775,null,2019,null,988775,null,2889,null,45868,null,2841,null,942907,null,3636,null,1307977,null,3317,null,75100,null,5012,null,1232877,null,5593,null,2592290,null,3148,null,336477,null,6981,null,2255813,null,6736,null,494611,null,1605,null,122471,null,4392,null,372140,null,4240,null,547085,null,4370,null,272383,null,5669,null,274702,null,5025,null,0400000US42,Pennsylvania,42
1030284,null,4423,null,495497,null,3899,null,31265,null,850,null,235,null,283,null,31030,null,892,null,84405,null,1035,null,7564,null,1502,null,76841,null,1847,null,115038,null,3234,null,7128,null,1500,null,107910,null,3533,null,206566,null,1510,null,28179,null,2470,null,178387,null,2876,null,32115,null,845,null,7400,null,1354,null,24715,null,1521,null,26108,null,830,null,12640,null,1177,null,13468,null,1260,null,534787,null,1804,null,29320,null,660,null,55,null,91,null,29265,null,662,null,83082,null,1341,null,3797,null,913,null,79285,null,1662,null,120219,null,1281,null,6444,null,1402,null,113775,null,1798,null,219945,null,1115,null,27536,null,2820,null,192409,null,3070,null,38978,null,646,null,8949,null,1207,null,30029,null,1247,null,43243,null,890,null,22501,null,1553,null,20742,null,1417,null,0400000US44,Rhode Island,44
4373390,null,2822,null,2101934,null,4919,null,152366,null,2928,null,485,null,314,null,151881,null,2956,null,391970,null,3072,null,24513,null,2886,null,367457,null,4261,null,470674,null,4218,null,30156,null,3071,null,440518,null,4950,null,840359,null,4481,null,132746,null,5084,null,707613,null,7345,null,148443,null,1911,null,44055,null,2933,null,104388,null,3095,null,98122,null,1923,null,51815,null,2272,null,46307,null,2308,null,2271456,null,4609,null,147612,null,2776,null,878,null,466,null,146734,null,2800,null,372482,null,2870,null,14375,null,2333,null,358107,null,3442,null,492011,null,3336,null,23584,null,2414,null,468427,null,3741,null,931570,null,3053,null,149123,null,5652,null,782447,null,6397,null,176138,null,1642,null,54109,null,2999,null,122029,null,2795,null,151643,null,1745,null,84288,null,2965,null,67355,null,3131,null,0400000US45,South Carolina,45
783531,null,1162,null,388385,null,2158,null,29643,null,1189,null,105,null,125,null,29538,null,1177,null,72305,null,1527,null,2990,null,608,null,69315,null,1671,null,87025,null,1714,null,3590,null,829,null,83435,null,1672,null,151536,null,1643,null,17788,null,1660,null,133748,null,2435,null,25979,null,677,null,5533,null,900,null,20446,null,893,null,21897,null,629,null,10660,null,1011,null,11237,null,933,null,395146,null,2136,null,28406,null,1199,null,0,null,223,null,28406,null,1199,null,65837,null,1270,null,2212,null,645,null,63625,null,1331,null,88231,null,1713,null,5250,null,1309,null,82981,null,1983,null,152316,null,1803,null,15668,null,2022,null,136648,null,2629,null,28673,null,445,null,5397,null,826,null,23276,null,839,null,31683,null,687,null,14933,null,1223,null,16750,null,1298,null,0400000US46,South Dakota,46
6113391,null,1928,null,2965006,null,5642,null,210300,null,2186,null,4034,null,1127,null,206266,null,2353,null,544803,null,3401,null,42880,null,4095,null,501923,null,5186,null,669907,null,4153,null,49446,null,3873,null,620461,null,5443,null,1207572,null,3956,null,199795,null,6486,null,1007777,null,7123,null,202685,null,1615,null,64807,null,2779,null,137878,null,3082,null,129739,null,1375,null,69489,null,2269,null,60250,null,2327,null,3148385,null,5055,null,204130,null,2364,null,1350,null,604,null,202780,null,2334,null,516878,null,3010,null,24230,null,3021,null,492648,null,4014,null,688085,null,3362,null,42637,null,3775,null,645448,null,5043,null,1290987,null,3502,null,213899,null,7064,null,1077088,null,7920,null,237600,null,2123,null,73058,null,3183,null,164542,null,3596,null,210705,null,2361,null,122441,null,3859,null,88264,null,3791,null,0400000US47,Tennessee,47
23827328,null,5045,null,11782416,null,9396,null,1030290,null,3826,null,7199,null,1328,null,1023091,null,3847,null,2410574,null,7017,null,154252,null,6585,null,2256322,null,8461,null,2928452,null,9408,null,170844,null,8459,null,2757608,null,11277,null,4391702,null,7953,null,573702,null,11752,null,3818000,null,13167,null,603494,null,3657,null,190585,null,5514,null,412909,null,5593,null,417904,null,3023,null,227220,null,5660,null,190684,null,5040,null,12044912,null,9304,null,982489,null,4365,null,5671,null,1450,null,976818,null,4700,null,2290693,null,4941,null,94122,null,5402,null,2196571,null,7471,null,2866294,null,6690,null,154500,null,8265,null,2711794,null,10190,null,4567079,null,7976,null,607085,null,13115,null,3959994,null,13716,null,710485,null,3733,null,215688,null,5484,null,494797,null,6071,null,627872,null,4347,null,366765,null,6408,null,261107,null,5857,null,0400000US48,Texas,48
2704865,null,2409,null,1355931,null,3486,null,138826,null,2020,null,1026,null,588,null,137800,null,1981,null,297593,null,1931,null,14170,null,2236,null,283423,null,2753,null,386126,null,3200,null,18901,null,2538,null,367225,null,3867,null,425103,null,2283,null,45584,null,3388,null,379519,null,4160,null,61443,null,793,null,16543,null,1527,null,44900,null,1582,null,46840,null,810,null,22463,null,1705,null,24377,null,1600,null,1348934,null,2688,null,129552,null,1643,null,470,null,315,null,129082,null,1661,null,283151,null,1576,null,10020,null,1473,null,273131,null,1922,null,374404,null,2236,null,15510,null,1946,null,358894,null,3004,null,431107,null,1679,null,46702,null,3228,null,384405,null,3654,null,68334,null,577,null,16420,null,1828,null,51914,null,1850,null,62386,null,959,null,32225,null,1813,null,30161,null,1909,null,0400000US49,Utah,49
615089,null,299,null,302410,null,1311,null,17137,null,512,null,186,null,234,null,16951,null,566,null,48927,null,723,null,4985,null,917,null,43942,null,1021,null,66761,null,872,null,5706,null,1039,null,61055,null,1153,null,133179,null,723,null,17864,null,1638,null,115315,null,1843,null,21485,null,282,null,6356,null,807,null,15129,null,814,null,14921,null,460,null,7434,null,778,null,7487,null,711,null,312679,null,1320,null,15941,null,614,null,41,null,61,null,15900,null,617,null,46839,null,880,null,2010,null,556,null,44829,null,1034,null,65126,null,830,null,5215,null,1050,null,59911,null,1367,null,138157,null,747,null,16652,null,1523,null,121505,null,1682,null,23727,null,447,null,4940,null,754,null,18787,null,727,null,22889,null,531,null,12669,null,1037,null,10220,null,928,null,0400000US50,Vermont,50
7520250,null,5297,null,3630522,null,8970,null,266688,null,3457,null,1728,null,762,null,264960,null,3582,null,666013,null,4733,null,42046,null,3366,null,623967,null,6054,null,823797,null,5834,null,49666,null,5479,null,774131,null,7495,null,1488314,null,6226,null,161312,null,5089,null,1327002,null,8387,null,235395,null,2518,null,56380,null,2639,null,179015,null,2871,null,150315,null,1936,null,68763,null,3352,null,81552,null,3517,null,3889728,null,7638,null,251122,null,3122,null,825,null,522,null,250297,null,3185,null,631517,null,4343,null,21532,null,2471,null,609985,null,4385,null,861671,null,4247,null,39325,null,3340,null,822346,null,4996,null,1629146,null,4135,null,177810,null,6888,null,1451336,null,8332,null,272886,null,2833,null,66564,null,3404,null,206322,null,3905,null,243386,null,3064,null,128727,null,3665,null,114659,null,4253,null,0400000US51,Virginia,51
6428235,null,3970,null,3175663,null,5485,null,222132,null,2035,null,2109,null,668,null,220023,null,2028,null,564459,null,2769,null,34685,null,3433,null,529774,null,4165,null,733438,null,4011,null,49809,null,4432,null,683629,null,6111,null,1316701,null,3850,null,174842,null,6648,null,1141859,null,7636,null,198849,null,1389,null,58951,null,2873,null,139898,null,2893,null,140084,null,1446,null,69847,null,2681,null,70237,null,2532,null,3252572,null,4399,null,211498,null,1932,null,1354,null,628,null,210144,null,2136,null,542399,null,2364,null,21840,null,2567,null,520559,null,3267,null,726928,null,3178,null,38576,null,3714,null,688352,null,5239,null,1346931,null,3258,null,167039,null,6636,null,1179892,null,7273,null,216587,null,1322,null,54982,null,3067,null,161605,null,3172,null,208229,null,2580,null,108647,null,4409,null,99582,null,3722,null,0400000US53,Washington,53
1787710,null,950,null,873420,null,2953,null,53001,null,1405,null,366,null,393,null,52635,null,1463,null,144940,null,2186,null,10178,null,2002,null,134762,null,2598,null,191303,null,1999,null,18834,null,2255,null,172469,null,2930,null,365933,null,2061,null,87009,null,3622,null,278924,null,3902,null,70047,null,838,null,25273,null,1667,null,44774,null,1528,null,48196,null,637,null,25807,null,1647,null,22389,null,1552,null,914290,null,3042,null,50782,null,1492,null,882,null,521,null,49900,null,1458,null,136092,null,1779,null,7066,null,1393,null,129026,null,1928,null,190272,null,1762,null,15812,null,1884,null,174460,null,2420,null,382935,null,1699,null,79296,null,3845,null,303639,null,3994,null,79160,null,757,null,24297,null,1717,null,54863,null,1738,null,75049,null,980,null,44109,null,1931,null,30940,null,1775,null,0400000US54,West Virginia,54
5540009,null,1255,null,2741589,null,3342,null,185162,null,1857,null,1792,null,588,null,183370,null,1905,null,485156,null,1955,null,30402,null,2709,null,454754,null,3167,null,628809,null,2973,null,32969,null,2698,null,595840,null,3729,null,1132752,null,2625,null,121889,null,4222,null,1010863,null,5455,null,175531,null,894,null,40276,null,2356,null,135255,null,2338,null,134179,null,1105,null,60695,null,2070,null,73484,null,2192,null,2798420,null,3054,null,176055,null,2072,null,915,null,347,null,175140,null,2091,null,462794,null,1975,null,17453,null,1902,null,445341,null,2563,null,616589,null,2111,null,31524,null,2706,null,585065,null,3645,null,1139478,null,2339,null,121020,null,4502,null,1018458,null,5216,null,197746,null,972,null,39645,null,2062,null,158101,null,2032,null,205758,null,1653,null,95584,null,2709,null,110174,null,2649,null,0400000US55,Wisconsin,55
523428,null,1036,null,263297,null,2062,null,20393,null,1084,null,0,null,261,null,20393,null,1084,null,45536,null,1267,null,2372,null,908,null,43164,null,1383,null,63282,null,1608,null,4476,null,1000,null,58806,null,1915,null,104440,null,1409,null,15103,null,1672,null,89337,null,2169,null,17106,null,572,null,5377,null,851,null,11729,null,926,null,12540,null,826,null,6578,null,916,null,5962,null,852,null,260131,null,1769,null,17317,null,982,null,112,null,185,null,17205,null,1012,null,44169,null,1105,null,1490,null,640,null,42679,null,1308,null,60393,null,1302,null,3434,null,951,null,56959,null,1411,null,104609,null,1358,null,11412,null,1640,null,93197,null,1938,null,17888,null,520,null,3542,null,783,null,14346,null,946,null,15755,null,561,null,8010,null,711,null,7745,null,838,null,0400000US56,Wyoming,56
3922338,null,1225,null,1871454,null,3246,null,119264,null,1817,null,1805,null,654,null,117459,null,1804,null,380205,null,2051,null,46134,null,3230,null,334071,null,3482,null,457350,null,2395,null,47442,null,4365,null,409908,null,4550,null,684295,null,2692,null,178635,null,5957,null,505660,null,5704,null,136000,null,601,null,57437,null,2813,null,78563,null,2732,null,94340,null,825,null,61520,null,2089,null,32820,null,2120,null,2050884,null,3275,null,115572,null,1853,null,1349,null,560,null,114223,null,1976,null,365729,null,1726,null,25985,null,2805,null,339744,null,3164,null,475857,null,1460,null,42565,null,3438,null,433292,null,3642,null,789944,null,1676,null,199692,null,6076,null,590252,null,6346,null,166922,null,710,null,80919,null,2862,null,86003,null,2778,null,136860,null,1138,null,101253,null,2352,null,35607,null,2197,null,0400000US72,Puerto Rico,72
