B99193_001E,B99193_001EA,B99193_002E,B99193_002EA,B99193_003E,B99193_003EA,B99193_004E,B99193_004EA,B99193_005E,B99193_005EA,B99193_006E,B99193_006EA,B99193_007E,B99193_007EA,B99193_008E,B99193_008EA,GEO_ID,NAME,state
936539,null,686022,null,21108,null,29350,null,20612,null,33812,null,45558,null,100077,null,0400000US40,Oklahoma,40
939487,null,723858,null,23473,null,26102,null,20721,null,24160,null,38194,null,82979,null,0400000US41,Oregon,41
3205114,null,2335397,null,90729,null,99238,null,74922,null,97480,null,144208,null,363140,null,0400000US42,Pennsylvania,42
247759,null,165036,null,6190,null,9652,null,8902,null,9782,null,14468,null,33729,null,0400000US44,Rhode Island,44
1142172,null,784350,null,30872,null,31657,null,23784,null,35740,null,66529,null,169240,null,0400000US45,South Carolina,45
206239,null,160599,null,5053,null,4515,null,4707,null,5234,null,10257,null,15874,null,0400000US46,South Dakota,46
1623272,null,1187179,null,46257,null,47844,null,37275,null,54384,null,80858,null,169475,null,0400000US47,Tennessee,47
5868201,null,4239492,null,138503,null,157072,null,129796,null,184203,null,322308,null,696827,null,0400000US48,Texas,48
632317,null,486523,null,14889,null,18320,null,16861,null,16619,null,26748,null,52357,null,0400000US49,Utah,49
160454,null,121405,null,3905,null,5666,null,4267,null,4799,null,7586,null,12826,null,0400000US50,Vermont,50
1999409,null,1484571,null,52238,null,62587,null,43009,null,59649,null,99210,null,198145,null,0400000US51,Virginia,51
1636755,null,1286576,null,36627,null,52700,null,33426,null,41317,null,59450,null,126659,null,0400000US53,Washington,53
491152,null,350832,null,12315,null,16751,null,12730,null,16113,null,26075,null,56336,null,0400000US54,West Virginia,54
1467796,null,1110431,null,34101,null,43303,null,29502,null,39891,null,61580,null,148988,null,0400000US55,Wisconsin,55
135678,null,105979,null,2690,null,3781,null,3310,null,3605,null,5284,null,11029,null,0400000US56,Wyoming,56
878424,null,670544,null,14946,null,14739,null,18997,null,29543,null,56885,null,72770,null,0400000US72,Puerto Rico,72
