B17006_001E,B17006_001EA,B17006_001M,B17006_001MA,B17006_002E,B17006_002EA,B17006_002M,B17006_002MA,B17006_003E,B17006_003EA,B17006_003M,B17006_003MA,B17006_004E,B17006_004EA,B17006_004M,B17006_004MA,B17006_005E,B17006_005EA,B17006_005M,B17006_005MA,B17006_006E,B17006_006EA,B17006_006M,B17006_006MA,B17006_007E,B17006_007EA,B17006_007M,B17006_007MA,B17006_008E,B17006_008EA,B17006_008M,B17006_008MA,B17006_009E,B17006_009EA,B17006_009M,B17006_009MA,B17006_010E,B17006_010EA,B17006_010M,B17006_010MA,B17006_011E,B17006_011EA,B17006_011M,B17006_011MA,B17006_012E,B17006_012EA,B17006_012M,B17006_012MA,B17006_013E,B17006_013EA,B17006_013M,B17006_013MA,B17006_014E,B17006_014EA,B17006_014M,B17006_014MA,B17006_015E,B17006_015EA,B17006_015M,B17006_015MA,B17006_016E,B17006_016EA,B17006_016M,B17006_016MA,B17006_017E,B17006_017EA,B17006_017M,B17006_017MA,B17006_018E,B17006_018EA,B17006_018M,B17006_018MA,B17006_019E,B17006_019EA,B17006_019M,B17006_019MA,B17006_020E,B17006_020EA,B17006_020M,B17006_020MA,B17006_021E,B17006_021EA,B17006_021M,B17006_021MA,B17006_022E,B17006_022EA,B17006_022M,B17006_022MA,B17006_023E,B17006_023EA,B17006_023M,B17006_023MA,B17006_024E,B17006_024EA,B17006_024M,B17006_024MA,B17006_025E,B17006_025EA,B17006_025M,B17006_025MA,B17006_026E,B17006_026EA,B17006_026M,B17006_026MA,B17006_027E,B17006_027EA,B17006_027M,B17006_027MA,B17006_028E,B17006_028EA,B17006_028M,B17006_028MA,B17006_029E,B17006_029EA,B17006_029M,B17006_029MA,GEO_ID,NAME,state
1048312,null,3353,null,224965,null,10389,null,51695,null,6216,null,17753,null,3383,null,2648,null,942,null,31294,null,4053,null,173270,null,9601,null,14365,null,3206,null,5272,null,1586,null,1274,null,619,null,7819,null,1988,null,158905,null,8942,null,55632,null,3959,null,8659,null,1714,null,94614,null,6894,null,823347,null,10337,null,600228,null,10924,null,165969,null,4547,null,31809,null,2517,null,402450,null,9299,null,223119,null,11400,null,46770,null,4806,null,14338,null,2808,null,3042,null,1039,null,29390,null,3243,null,176349,null,11169,null,37139,null,4263,null,8172,null,1985,null,131038,null,8671,null,0400000US45,South Carolina,45
191487,null,2039,null,32830,null,3945,null,7519,null,1967,null,2217,null,803,null,463,null,263,null,4839,null,1277,null,25311,null,3779,null,3221,null,1221,null,986,null,543,null,192,null,168,null,2043,null,794,null,22090,null,3780,null,8918,null,1683,null,2271,null,905,null,10901,null,2254,null,158657,null,4292,null,126602,null,4717,null,36942,null,2006,null,6493,null,1001,null,83167,null,3612,null,32055,null,3744,null,9350,null,2012,null,2978,null,914,null,451,null,251,null,5921,null,1566,null,22705,null,3089,null,5243,null,1356,null,1478,null,629,null,15984,null,2425,null,0400000US46,South Dakota,46
1447519,null,5075,null,310557,null,14085,null,94635,null,9381,null,33203,null,4097,null,7247,null,1682,null,54185,null,6455,null,215922,null,11600,null,23879,null,3531,null,9335,null,2135,null,877,null,579,null,13667,null,2472,null,192043,null,11514,null,65947,null,5397,null,10461,null,1705,null,115635,null,8010,null,1136962,null,14056,null,863836,null,17387,null,238075,null,6221,null,47763,null,3206,null,577998,null,11865,null,273126,null,12497,null,65182,null,6521,null,19182,null,3326,null,2986,null,891,null,43014,null,4375,null,207944,null,11216,null,43485,null,4130,null,9776,null,1700,null,154683,null,8626,null,0400000US47,Tennessee,47
6624383,null,9046,null,1474772,null,31342,null,573444,null,23811,null,210152,null,10595,null,36043,null,3354,null,327249,null,16089,null,901328,null,28020,null,105337,null,9124,null,39469,null,4590,null,5631,null,1414,null,60237,null,5682,null,795991,null,27473,null,269973,null,12605,null,47532,null,3755,null,478486,null,18735,null,5149611,null,30406,null,3943475,null,35230,null,1148335,null,16030,null,220838,null,8061,null,2574302,null,24771,null,1206136,null,23338,null,314246,null,13464,null,103317,null,6868,null,16087,null,2560,null,194842,null,9415,null,891890,null,20290,null,219921,null,9728,null,41588,null,3077,null,630381,null,15497,null,0400000US48,Texas,48
838115,null,2693,null,85033,null,6767,null,44672,null,5904,null,19196,null,3127,null,2549,null,833,null,22927,null,3770,null,40361,null,5197,null,5651,null,1770,null,1456,null,856,null,313,null,241,null,3882,null,1302,null,34710,null,5234,null,10468,null,2281,null,2258,null,682,null,21984,null,3801,null,753082,null,7350,null,649229,null,10555,null,210821,null,5098,null,39668,null,2853,null,398740,null,7746,null,103853,null,8875,null,34987,null,5023,null,9451,null,2047,null,1723,null,583,null,23813,null,3942,null,68866,null,7023,null,14940,null,2591,null,3794,null,982,null,50132,null,5535,null,0400000US49,Utah,49
124939,null,1143,null,15217,null,2671,null,3182,null,1101,null,1076,null,506,null,308,null,253,null,1798,null,731,null,12035,null,2469,null,2050,null,846,null,850,null,711,null,15,null,25,null,1185,null,534,null,9985,null,2402,null,3370,null,1012,null,168,null,232,null,6447,null,1814,null,109722,null,3016,null,83288,null,3592,null,21911,null,1564,null,4330,null,840,null,57047,null,2676,null,26434,null,3025,null,7209,null,1780,null,2065,null,817,null,544,null,366,null,4600,null,1244,null,19225,null,2597,null,3212,null,996,null,823,null,419,null,15190,null,1951,null,0400000US50,Vermont,50
1784382,null,4885,null,240055,null,11921,null,67630,null,7237,null,22565,null,3427,null,4356,null,1384,null,40709,null,4713,null,172425,null,10382,null,16759,null,3346,null,6229,null,1775,null,155,null,170,null,10375,null,2452,null,155666,null,9818,null,53741,null,4466,null,8388,null,1753,null,93537,null,7731,null,1544327,null,12399,null,1198191,null,14138,null,349380,null,6386,null,64161,null,4190,null,784650,null,11485,null,346136,null,11626,null,84497,null,7262,null,24320,null,3151,null,3257,null,1210,null,56920,null,5445,null,261639,null,10425,null,53829,null,5128,null,15459,null,2571,null,192351,null,8440,null,0400000US51,Virginia,51
1508279,null,4175,null,207938,null,12101,null,70779,null,6963,null,25667,null,2949,null,4203,null,1334,null,40909,null,4876,null,137159,null,9262,null,17639,null,2906,null,6569,null,1757,null,1112,null,554,null,9958,null,2176,null,119520,null,9041,null,41014,null,4144,null,5328,null,1381,null,73178,null,6167,null,1300341,null,12794,null,1019260,null,13846,null,289950,null,6317,null,54558,null,3918,null,674752,null,9594,null,281081,null,10866,null,92211,null,7526,null,23840,null,2962,null,3122,null,829,null,65249,null,5931,null,188870,null,9575,null,40786,null,4846,null,7461,null,1348,null,140623,null,6822,null,0400000US53,Washington,53
375446,null,2477,null,84150,null,6402,null,30940,null,4555,null,11275,null,1962,null,2490,null,807,null,17175,null,2993,null,53210,null,5687,null,9828,null,2339,null,3971,null,1257,null,318,null,273,null,5539,null,1571,null,43382,null,5369,null,16169,null,2291,null,2429,null,952,null,24784,null,3708,null,291296,null,6803,null,228632,null,7635,null,56846,null,3263,null,12605,null,1831,null,159181,null,6024,null,62664,null,5149,null,18691,null,2692,null,6670,null,1674,null,711,null,478,null,11310,null,1812,null,43973,null,4296,null,6963,null,1277,null,2781,null,937,null,34229,null,4040,null,0400000US54,West Virginia,54
1286712,null,3210,null,166139,null,9074,null,45761,null,4663,null,14347,null,2092,null,2780,null,719,null,28634,null,3899,null,120378,null,8199,null,13320,null,2643,null,4353,null,1272,null,577,null,335,null,8390,null,1953,null,107058,null,7815,null,39822,null,3503,null,5268,null,977,null,61968,null,5700,null,1120573,null,9708,null,879477,null,11197,null,243502,null,5031,null,48824,null,2685,null,587151,null,9157,null,241096,null,8884,null,67529,null,5482,null,17459,null,2565,null,2876,null,789,null,47194,null,4182,null,173567,null,7722,null,38049,null,3250,null,8920,null,1621,null,126598,null,6037,null,0400000US55,Wisconsin,55
125230,null,1623,null,13976,null,2731,null,4216,null,1808,null,807,null,501,null,194,null,171,null,3215,null,1458,null,9760,null,2313,null,1025,null,706,null,156,null,203,null,0,null,261,null,869,null,675,null,8735,null,2117,null,4597,null,1422,null,592,null,391,null,3546,null,1161,null,111254,null,3077,null,87459,null,4240,null,25782,null,2019,null,5933,null,1066,null,55744,null,2931,null,23795,null,3433,null,8629,null,1916,null,2477,null,880,null,327,null,272,null,5825,null,1422,null,15166,null,2793,null,3535,null,1056,null,304,null,194,null,11327,null,2240,null,0400000US56,Wyoming,56
961577,null,3797,null,540561,null,11220,null,190677,null,9292,null,47833,null,4195,null,7881,null,1421,null,134963,null,7075,null,349884,null,11207,null,46036,null,5025,null,15350,null,1880,null,2419,null,719,null,28267,null,4031,null,303848,null,11008,null,72677,null,4203,null,13871,null,1991,null,217300,null,8958,null,421016,null,11130,null,289761,null,9569,null,68115,null,3964,null,14474,null,1920,null,207172,null,7497,null,131255,null,7655,null,26016,null,3575,null,7948,null,1723,null,1026,null,510,null,17042,null,2478,null,105239,null,6149,null,20028,null,2721,null,4931,null,1129,null,80280,null,4905,null,0400000US72,Puerto Rico,72
