C17021_001E,C17021_001EA,C17021_001M,C17021_001MA,C17021_002E,C17021_002EA,C17021_002M,C17021_002MA,C17021_003E,C17021_003EA,C17021_003M,C17021_003MA,C17021_004E,C17021_004EA,C17021_004M,C17021_004MA,C17021_005E,C17021_005EA,C17021_005M,C17021_005MA,C17021_006E,C17021_006EA,C17021_006M,C17021_006MA,C17021_007E,C17021_007EA,C17021_007M,C17021_007MA,C17021_008E,C17021_008EA,C17021_008M,C17021_008MA,C17021_009E,C17021_009EA,C17021_009M,C17021_009MA,C17021_010E,C17021_010EA,C17021_010M,C17021_010MA,C17021_011E,C17021_011EA,C17021_011M,C17021_011MA,C17021_012E,C17021_012EA,C17021_012M,C17021_012MA,C17021_013E,C17021_013EA,C17021_013M,C17021_013MA,C17021_014E,C17021_014EA,C17021_014M,C17021_014MA,C17021_015E,C17021_015EA,C17021_015M,C17021_015MA,GEO_ID,NAME,state
4154968,null,2290,null,720586,null,21372,null,527719,null,21201,null,220382,null,16263,null,307337,null,16470,null,62511,null,9031,null,244826,null,14380,null,192867,null,7968,null,3434382,null,21185,null,2953923,null,24663,null,2393184,null,31432,null,560739,null,21742,null,167824,null,11077,null,392915,null,18535,null,480459,null,12208,null,0400000US21,Kentucky,21
4290038,null,2074,null,744218,null,23972,null,562114,null,21570,null,150372,null,13136,null,411742,null,17104,null,57624,null,7428,null,354118,null,16984,null,182104,null,7302,null,3545820,null,24207,null,3075072,null,24445,null,2291197,null,29776,null,783875,null,23533,null,199755,null,14529,null,584120,null,20914,null,470748,null,11360,null,0400000US22,Louisiana,22
1278878,null,1741,null,157553,null,8278,null,96299,null,7701,null,32593,null,4823,null,63706,null,7357,null,12034,null,2811,null,51672,null,6712,null,61254,null,3742,null,1121325,null,8310,null,923484,null,10071,null,767120,null,12787,null,156364,null,8842,null,56262,null,5683,null,100102,null,7131,null,197841,null,6426,null,0400000US23,Maine,23
5496119,null,2301,null,442994,null,15596,null,290455,null,15550,null,85957,null,10268,null,204498,null,14865,null,34129,null,5219,null,170369,null,14707,null,152539,null,6580,null,5053125,null,15141,null,4310104,null,19540,null,3221020,null,29808,null,1089084,null,25742,null,275580,null,16041,null,813504,null,25139,null,743021,null,14548,null,0400000US24,Maryland,24
6271556,null,2206,null,626670,null,19668,null,381959,null,16755,null,120511,null,10230,null,261448,null,13967,null,41514,null,6381,null,219934,null,13645,null,244711,null,10184,null,5644886,null,19376,null,4695366,null,23959,null,3676397,null,34556,null,1018969,null,30509,null,284398,null,18532,null,734571,null,26546,null,949520,null,15577,null,0400000US25,Massachusetts,25
9769537,null,3132,null,1410276,null,24724,null,1000021,null,25409,null,329226,null,16559,null,670795,null,22418,null,111319,null,8578,null,559476,null,23367,null,410255,null,12850,null,8359261,null,24118,null,7147361,null,27537,null,5698060,null,38030,null,1449301,null,27840,null,394079,null,18537,null,1055222,null,24712,null,1211900,null,14750,null,0400000US26,Michigan,26
5090468,null,2327,null,490911,null,14694,null,292532,null,12781,null,106114,null,8784,null,186418,null,10778,null,32222,null,4293,null,154196,null,9742,null,198379,null,7644,null,4599557,null,14955,null,3847697,null,17479,null,3222770,null,27575,null,624927,null,19451,null,212751,null,12027,null,412176,null,14720,null,751860,null,11755,null,0400000US27,Minnesota,27
2838810,null,2080,null,601617,null,24259,null,475362,null,23596,null,132367,null,13147,null,342995,null,20304,null,49254,null,9016,null,293741,null,16605,null,126255,null,5763,null,2237193,null,24412,null,1955304,null,25585,null,1469075,null,25652,null,486229,null,19794,null,115094,null,7960,null,371135,null,18289,null,281889,null,8859,null,0400000US28,Mississippi,28
5738696,null,3819,null,768092,null,18921,null,534250,null,18358,null,186485,null,10964,null,347765,null,16475,null,57729,null,7291,null,290036,null,15271,null,233842,null,7252,null,4970604,null,19553,null,4213026,null,25312,null,3391063,null,32725,null,821963,null,25790,null,249743,null,12779,null,572220,null,20748,null,757578,null,14329,null,0400000US29,Missouri,29
942874,null,943,null,139707,null,8881,null,91427,null,7855,null,42311,null,5784,null,49116,null,6186,null,8676,null,2816,null,40440,null,5439,null,48280,null,3789,null,803167,null,8885,null,664732,null,10335,null,550024,null,12863,null,114708,null,9161,null,36968,null,4987,null,77740,null,8259,null,138435,null,5485,null,0400000US30,Montana,30
1727276,null,2369,null,186727,null,9256,null,117253,null,7988,null,45300,null,4998,null,71953,null,6721,null,15051,null,3287,null,56902,null,6345,null,69474,null,4771,null,1540549,null,9691,null,1301735,null,11496,null,1085829,null,15042,null,215906,null,12874,null,75072,null,7244,null,140834,null,10708,null,238814,null,7709,null,0400000US31,Nebraska,31
2566460,null,1806,null,290197,null,15922,null,206675,null,15055,null,89980,null,11274,null,116695,null,12118,null,25295,null,4542,null,91400,null,11915,null,83522,null,6953,null,2276263,null,16342,null,1897744,null,21674,null,1428956,null,27375,null,468788,null,20808,null,168126,null,14182,null,300662,null,13942,null,378519,null,10652,null,0400000US32,Nevada,32
1277397,null,1235,null,97158,null,7932,null,58258,null,6889,null,16994,null,4001,null,41264,null,5717,null,8196,null,2289,null,33068,null,5283,null,38900,null,4055,null,1180239,null,8033,null,1005275,null,9829,null,834277,null,13300,null,170998,null,9703,null,56695,null,6931,null,114303,null,8131,null,174964,null,7500,null,0400000US33,New Hampshire,33
8504286,null,3080,null,741472,null,23119,null,523149,null,21160,null,182971,null,15627,null,340178,null,16354,null,57177,null,8108,null,283001,null,14709,null,218323,null,10098,null,7762814,null,22973,null,6746973,null,28996,null,5272994,null,40715,null,1473979,null,33383,null,421909,null,22447,null,1052070,null,29656,null,1015841,null,17491,null,0400000US34,New Jersey,34
1941428,null,2538,null,332769,null,14316,null,248131,null,15133,null,96364,null,11127,null,151767,null,14217,null,30913,null,5931,null,120854,null,12506,null,84638,null,5290,null,1608659,null,14321,null,1367334,null,16460,null,1015047,null,19524,null,352287,null,15820,null,112963,null,10566,null,239324,null,12296,null,241325,null,7424,null,0400000US35,New Mexico,35
18964419,null,5908,null,2581491,null,39884,null,1830322,null,35791,null,670695,null,27972,null,1159627,null,32121,null,181954,null,15123,null,977673,null,27625,null,751169,null,18920,null,16382928,null,40189,null,13810686,null,41628,null,10227468,null,65580,null,3583218,null,56473,null,980676,null,31473,null,2602542,null,46377,null,2572242,null,25263,null,0400000US36,New York,36
8947541,null,3779,null,1301929,null,34042,null,941323,null,32370,null,330957,null,19836,null,610366,null,24688,null,116164,null,11724,null,494202,null,21349,null,360606,null,8918,null,7645612,null,33884,null,6509257,null,36857,null,5151027,null,44631,null,1358230,null,33390,null,399863,null,20118,null,958367,null,29151,null,1136355,null,18511,null,0400000US37,North Carolina,37
615412,null,735,null,73622,null,5620,null,45121,null,4968,null,17638,null,3267,null,27483,null,3832,null,4256,null,1343,null,23227,null,3618,null,28501,null,2208,null,541790,null,5649,null,445242,null,6673,null,388241,null,7540,null,57001,null,4607,null,18463,null,2599,null,38538,null,4301,null,96548,null,3646,null,0400000US38,North Dakota,38
11172113,null,4336,null,1492154,null,29624,null,1030540,null,26838,null,305761,null,17018,null,724779,null,24832,null,119869,null,10235,null,604910,null,23001,null,461614,null,12593,null,9679959,null,29583,null,8207701,null,32355,null,6539759,null,44475,null,1667942,null,32982,null,482575,null,19968,null,1185367,null,29001,null,1472258,null,17819,null,0400000US39,Ohio,39
3523927,null,2918,null,561666,null,18584,null,405279,null,16748,null,165324,null,10302,null,239955,null,13866,null,45354,null,5826,null,194601,null,13019,null,156387,null,7352,null,2962261,null,18432,null,2540187,null,19847,null,2051559,null,24970,null,488628,null,18872,null,154578,null,10096,null,334050,null,16099,null,422074,null,9560,null,0400000US40,Oklahoma,40
3716666,null,2171,null,506145,null,17700,null,341561,null,17054,null,139480,null,13522,null,202081,null,13239,null,44061,null,6030,null,158020,null,12062,null,164584,null,7492,null,3210521,null,17631,null,2650518,null,21144,null,2158317,null,27914,null,492201,null,20584,null,157021,null,12938,null,335180,null,15859,null,560003,null,12445,null,0400000US41,Oregon,41
12011873,null,3851,null,1458394,null,26463,null,968962,null,24696,null,314209,null,17173,null,654753,null,23956,null,104078,null,8689,null,550675,null,23372,null,489432,null,12562,null,10553479,null,26798,null,8923550,null,27982,null,7106007,null,33367,null,1817543,null,30773,null,539486,null,19874,null,1278057,null,26681,null,1629929,null,14415,null,0400000US42,Pennsylvania,42
1012988,null,1284,null,118556,null,8064,null,71622,null,6402,null,20901,null,4911,null,50721,null,5696,null,7445,null,2765,null,43276,null,5561,null,46934,null,4538,null,894432,null,8094,null,749026,null,10885,null,573763,null,14911,null,175263,null,11365,null,52081,null,6771,null,123182,null,11016,null,145406,null,6928,null,0400000US44,Rhode Island,44
4339418,null,2373,null,679584,null,21508,null,495935,null,20161,null,144605,null,12766,null,351330,null,17993,null,47152,null,6711,null,304178,null,16016,null,183649,null,8487,null,3659834,null,21704,null,3145468,null,22152,null,2405169,null,28758,null,740299,null,24877,null,192466,null,12684,null,547833,null,24346,null,514366,null,11840,null,0400000US45,South Carolina,45
774737,null,1089,null,96490,null,6997,null,65221,null,6544,null,20761,null,3589,null,44460,null,6158,null,6771,null,2255,null,37689,null,5692,null,31269,null,2730,null,678247,null,7022,null,568290,null,8750,null,476224,null,10202,null,92066,null,7640,null,28771,null,4836,null,63295,null,5740,null,109957,null,5069,null,0400000US46,South Dakota,46
6057621,null,3500,null,938077,null,26905,null,685227,null,27645,null,253516,null,18147,null,431711,null,20602,null,69669,null,8191,null,362042,null,19228,null,252850,null,9200,null,5119544,null,27051,null,4385755,null,31026,null,3475401,null,39725,null,910354,null,26027,null,237887,null,14958,null,672467,null,22798,null,733789,null,15845,null,0400000US47,Tennessee,47
23727821,null,6892,null,3760431,null,54049,null,3001901,null,52065,null,1315969,null,43096,null,1685932,null,43125,null,286206,null,18727,null,1399726,null,39742,null,758530,null,16142,null,19967390,null,54107,null,17490432,null,61164,null,13557234,null,81420,null,3933198,null,55456,null,1179831,null,33838,null,2753367,null,48468,null,2476958,null,29654,null,0400000US48,Texas,48
2695225,null,1519,null,257649,null,13167,null,175375,null,10874,null,94718,null,9761,null,80657,null,8418,null,18537,null,3599,null,62120,null,8095,null,82274,null,6573,null,2437576,null,13304,null,2187941,null,17197,null,1856755,null,24725,null,331186,null,20007,null,116078,null,12691,null,215108,null,15068,null,249635,null,10347,null,0400000US49,Utah,49
599715,null,832,null,63288,null,5151,null,34491,null,4442,null,10767,null,1836,null,23724,null,3986,null,5169,null,1518,null,18555,null,3899,null,28797,null,2818,null,536427,null,5276,null,445278,null,7149,null,363110,null,9649,null,82168,null,7937,null,24440,null,3931,null,57728,null,6790,null,91149,null,4158,null,0400000US50,Vermont,50
7518394,null,3369,null,768031,null,24701,null,531656,null,21666,null,188076,null,14486,null,343580,null,17255,null,52446,null,6125,null,291134,null,16282,null,236375,null,9664,null,6750363,null,25248,null,5757316,null,30728,null,4590576,null,35198,null,1166740,null,27106,null,326282,null,17812,null,840458,null,24825,null,993047,null,15045,null,0400000US51,Virginia,51
6418113,null,2910,null,728323,null,21530,null,474448,null,21365,null,196261,null,13132,null,278187,null,16181,null,52444,null,6325,null,225743,null,15210,null,253875,null,10019,null,5689790,null,22238,null,4713993,null,32254,null,3813721,null,39221,null,900272,null,26315,null,309340,null,17863,null,590932,null,21802,null,975797,null,20782,null,0400000US53,Washington,53
1767440,null,1634,null,300670,null,13037,null,204251,null,12387,null,92269,null,8952,null,111982,null,10016,null,27427,null,4977,null,84555,null,9180,null,96419,null,5456,null,1466770,null,13321,null,1256217,null,14057,null,1031103,null,16926,null,225114,null,12924,null,70097,null,7104,null,155017,null,9998,null,210553,null,5773,null,0400000US54,West Virginia,54
5474027,null,2066,null,569090,null,17752,null,354129,null,15278,null,119507,null,8609,null,234622,null,13438,null,40276,null,4896,null,194346,null,12528,null,214961,null,8178,null,4904937,null,17911,null,4127215,null,19924,null,3386250,null,26222,null,740965,null,19841,null,233483,null,12787,null,507482,null,17294,null,777722,null,12312,null,0400000US55,Wisconsin,55
518368,null,716,null,48776,null,4527,null,29377,null,4416,null,11133,null,3108,null,18244,null,3658,null,3234,null,1345,null,15010,null,3297,null,19399,null,2166,null,469592,null,4587,null,396453,null,5743,null,327660,null,9493,null,68793,null,7278,null,24681,null,3910,null,44112,null,6163,null,73139,null,4085,null,0400000US56,Wyoming,56
3907696,null,2908,null,1750559,null,28973,null,1541156,null,28860,null,646656,null,22922,null,894500,null,21613,null,151898,null,11036,null,742602,null,20870,null,209403,null,8320,null,2157137,null,28901,null,1991698,null,28090,null,1329985,null,23767,null,661713,null,20179,null,160520,null,12405,null,501193,null,16883,null,165439,null,6424,null,0400000US72,Puerto Rico,72
