B17019_001E,B17019_001EA,B17019_001M,B17019_001MA,B17019_002E,B17019_002EA,B17019_002M,B17019_002MA,B17019_003E,B17019_003EA,B17019_003M,B17019_003MA,B17019_004E,B17019_004EA,B17019_004M,B17019_004MA,B17019_005E,B17019_005EA,B17019_005M,B17019_005MA,B17019_006E,B17019_006EA,B17019_006M,B17019_006MA,B17019_007E,B17019_007EA,B17019_007M,B17019_007MA,B17019_008E,B17019_008EA,B17019_008M,B17019_008MA,B17019_009E,B17019_009EA,B17019_009M,B17019_009MA,B17019_010E,B17019_010EA,B17019_010M,B17019_010MA,B17019_011E,B17019_011EA,B17019_011M,B17019_011MA,B17019_012E,B17019_012EA,B17019_012M,B17019_012MA,B17019_013E,B17019_013EA,B17019_013M,B17019_013MA,B17019_014E,B17019_014EA,B17019_014M,B17019_014MA,B17019_015E,B17019_015EA,B17019_015M,B17019_015MA,B17019_016E,B17019_016EA,B17019_016M,B17019_016MA,B17019_017E,B17019_017EA,B17019_017M,B17019_017MA,B17019_018E,B17019_018EA,B17019_018M,B17019_018MA,B17019_019E,B17019_019EA,B17019_019M,B17019_019MA,B17019_020E,B17019_020EA,B17019_020M,B17019_020MA,B17019_021E,B17019_021EA,B17019_021M,B17019_021MA,B17019_022E,B17019_022EA,B17019_022M,B17019_022MA,B17019_023E,B17019_023EA,B17019_023M,B17019_023MA,GEO_ID,NAME,state
2364041,null,20337,null,262999,null,7965,null,82345,null,4191,null,37660,null,3061,null,44685,null,3400,null,180654,null,7107,null,23174,null,2695,null,9183,null,1840,null,13991,null,2107,null,157480,null,6769,null,35874,null,3007,null,121606,null,6549,null,2101042,null,18593,null,1603092,null,17589,null,1367959,null,16992,null,235133,null,8831,null,497950,null,10331,null,134772,null,7592,null,82071,null,5518,null,52701,null,4120,null,363178,null,9321,null,208496,null,6651,null,154682,null,7331,null,0400000US13,Georgia,13
303344,null,5137,null,18161,null,2268,null,7300,null,1457,null,2479,null,808,null,4821,null,1287,null,10861,null,1777,null,1653,null,598,null,392,null,218,null,1261,null,563,null,9208,null,1671,null,2610,null,795,null,6598,null,1486,null,285183,null,5503,null,217030,null,4900,null,153811,null,4576,null,63219,null,3684,null,68153,null,4114,null,23580,null,2296,null,12563,null,1771,null,11017,null,1642,null,44573,null,3362,null,26381,null,2224,null,18192,null,2402,null,0400000US15,Hawaii,15
396253,null,6996,null,37154,null,3469,null,16382,null,2045,null,7589,null,1306,null,8793,null,1616,null,20772,null,2434,null,2678,null,841,null,1133,null,558,null,1545,null,679,null,18094,null,2241,null,4944,null,1114,null,13150,null,1890,null,359099,null,6928,null,302116,null,6232,null,256476,null,5484,null,45640,null,3763,null,56983,null,4118,null,20764,null,2505,null,10461,null,1752,null,10303,null,1804,null,36219,null,2838,null,22844,null,2193,null,13375,null,2122,null,0400000US16,Idaho,16
3138757,null,18424,null,283081,null,7657,null,88541,null,3878,null,44640,null,3027,null,43901,null,3568,null,194540,null,7047,null,27404,null,3018,null,8430,null,1654,null,18974,null,2597,null,167136,null,6619,null,33911,null,2914,null,133225,null,6294,null,2855676,null,17850,null,2235252,null,16912,null,1955814,null,15799,null,279438,null,8560,null,620424,null,12998,null,190939,null,7197,null,122467,null,5529,null,68472,null,4614,null,429485,null,9930,null,260707,null,7841,null,168778,null,8320,null,0400000US17,Illinois,17
1648431,null,15271,null,157570,null,6279,null,50998,null,3722,null,30034,null,2343,null,20964,null,2475,null,106572,null,4908,null,16722,null,2255,null,6885,null,1152,null,9837,null,2023,null,89850,null,4692,null,21271,null,2278,null,68579,null,4248,null,1490861,null,14219,null,1199485,null,13567,null,1067933,null,12841,null,131552,null,4948,null,291376,null,8021,null,89833,null,4380,null,60206,null,3318,null,29627,null,2752,null,201543,null,6882,null,128842,null,5647,null,72701,null,4417,null,0400000US18,Indiana,18
791790,null,7894,null,57737,null,4022,null,20071,null,1612,null,11375,null,1214,null,8696,null,1343,null,37666,null,3275,null,5428,null,1212,null,1938,null,532,null,3490,null,1004,null,32238,null,3082,null,9473,null,1432,null,22765,null,2693,null,734053,null,8212,null,614913,null,8211,null,552986,null,7776,null,61927,null,3320,null,119140,null,4429,null,43357,null,2962,null,28717,null,2107,null,14640,null,2049,null,75783,null,3275,null,50985,null,2554,null,24798,null,2410,null,0400000US19,Iowa,19
736264,null,8496,null,56736,null,3445,null,20713,null,1941,null,10481,null,1495,null,10232,null,1304,null,36023,null,2973,null,5500,null,1373,null,1901,null,723,null,3599,null,1181,null,30523,null,2742,null,7750,null,1372,null,22773,null,2327,null,679528,null,8567,null,556442,null,7977,null,485746,null,7676,null,70696,null,3703,null,123086,null,5220,null,38083,null,3098,null,23181,null,2322,null,14902,null,2079,null,85003,null,4031,null,50571,null,3168,null,34432,null,3395,null,0400000US20,Kansas,20
1125630,null,12346,null,147398,null,6613,null,58911,null,4418,null,31375,null,2665,null,27536,null,3064,null,88487,null,5142,null,15352,null,2238,null,4665,null,1035,null,10687,null,1887,null,73135,null,4281,null,18455,null,2066,null,54680,null,3938,null,978232,null,11613,null,789765,null,12075,null,682979,null,11552,null,106786,null,5030,null,188467,null,7180,null,57531,null,3607,null,37424,null,2907,null,20107,null,2453,null,130936,null,6263,null,83916,null,4438,null,47020,null,3778,null,0400000US21,Kentucky,21
1094141,null,10371,null,146380,null,6476,null,40293,null,3476,null,25730,null,2401,null,14563,null,2460,null,106087,null,5074,null,12986,null,2149,null,5547,null,1249,null,7439,null,1762,null,93101,null,5144,null,25931,null,2600,null,67170,null,4474,null,947761,null,11039,null,718832,null,9344,null,623027,null,9067,null,95805,null,5598,null,228929,null,6748,null,61456,null,4409,null,39156,null,3337,null,22300,null,3179,null,167473,null,6071,null,104677,null,4799,null,62796,null,4163,null,0400000US22,Louisiana,22
343822,null,6405,null,29416,null,2739,null,9110,null,1415,null,5449,null,919,null,3661,null,984,null,20306,null,2676,null,3216,null,886,null,1344,null,584,null,1872,null,590,null,17090,null,2463,null,6024,null,1268,null,11066,null,1950,null,314406,null,6052,null,262020,null,5387,null,231511,null,4276,null,30509,null,3202,null,52386,null,3228,null,18563,null,1898,null,13847,null,1572,null,4716,null,942,null,33823,null,2409,null,22918,null,1888,null,10905,null,1626,null,0400000US23,Maine,23
1395778,null,10754,null,74687,null,4060,null,20748,null,2609,null,10960,null,1787,null,9788,null,1718,null,53939,null,3967,null,8013,null,1488,null,2155,null,740,null,5858,null,1337,null,45926,null,3831,null,10273,null,1705,null,35653,null,3223,null,1321091,null,11173,null,986372,null,11805,null,844592,null,11413,null,141780,null,6882,null,334719,null,8643,null,85006,null,4693,null,52035,null,4435,null,32971,null,2815,null,249713,null,7773,null,149676,null,5869,null,100037,null,6063,null,0400000US24,Maryland,24
1568641,null,11431,null,111502,null,6166,null,34605,null,2973,null,15015,null,1865,null,19590,null,2571,null,76897,null,5036,null,10089,null,1922,null,2513,null,733,null,7576,null,1730,null,66808,null,4550,null,10640,null,1663,null,56168,null,4323,null,1457139,null,11859,null,1133668,null,11977,null,962542,null,11050,null,171126,null,7642,null,323471,null,9439,null,88996,null,5292,null,52513,null,3915,null,36483,null,3444,null,234475,null,8319,null,131101,null,5672,null,103374,null,5664,null,0400000US25,Massachusetts,25
2525388,null,15908,null,264514,null,7290,null,83535,null,3916,null,52807,null,2574,null,30728,null,3044,null,180979,null,6669,null,26852,null,2205,null,11312,null,1964,null,15540,null,1661,null,154127,null,6564,null,47099,null,3430,null,107028,null,5352,null,2260874,null,15759,null,1804882,null,14686,null,1640353,null,13799,null,164529,null,5853,null,455992,null,9027,null,128186,null,4863,null,90489,null,4307,null,37697,null,3314,null,327806,null,8267,null,216460,null,6869,null,111346,null,4811,null,0400000US26,Michigan,26
1342724,null,10410,null,82834,null,3898,null,27309,null,1965,null,16289,null,1529,null,11020,null,1486,null,55525,null,3302,null,7155,null,1288,null,2495,null,695,null,4660,null,1148,null,48370,null,3128,null,12519,null,1560,null,35851,null,2630,null,1259890,null,10507,null,1045690,null,10997,null,960655,null,9943,null,85035,null,4496,null,214200,null,6157,null,73708,null,3760,null,53129,null,3306,null,20579,null,2716,null,140492,null,4728,null,94759,null,3926,null,45733,null,3702,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,35259,null,3729,null,21529,null,2578,null,13730,null,2256,null,93037,null,6003,null,12650,null,2690,null,6516,null,1642,null,6134,null,1912,null,80387,null,5000,null,26156,null,2446,null,54231,null,4201,null,626952,null,9376,null,474410,null,9188,null,414274,null,8759,null,60136,null,4900,null,152542,null,5968,null,39686,null,3078,null,26795,null,2502,null,12891,null,2082,null,112856,null,4922,null,73402,null,4170,null,39454,null,3273,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,48619,null,2793,null,27073,null,2128,null,21546,null,2265,null,99720,null,4867,null,14920,null,2128,null,3941,null,840,null,10979,null,2013,null,84800,null,4518,null,19967,null,2269,null,64833,null,4171,null,1381201,null,13057,null,1111714,null,12865,null,978605,null,12093,null,133109,null,7154,null,269487,null,7808,null,84752,null,4355,null,53152,null,3326,null,31600,null,2982,null,184735,null,6261,null,111981,null,4722,null,72754,null,4925,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,10295,null,1479,null,5848,null,1091,null,4447,null,1103,null,12867,null,1856,null,2166,null,924,null,380,null,213,null,1786,null,874,null,10701,null,1497,null,3406,null,981,null,7295,null,1337,null,214412,null,4625,null,182056,null,4652,null,155456,null,3776,null,26600,null,2698,null,32356,null,2609,null,10980,null,1398,null,7286,null,1128,null,3694,null,1013,null,21376,null,2094,null,13081,null,1447,null,8295,null,1530,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,11643,null,1400,null,5612,null,901,null,6031,null,1029,null,19312,null,1899,null,2710,null,706,null,887,null,474,null,1823,null,630,null,16602,null,1791,null,4024,null,963,null,12578,null,1692,null,426504,null,6292,null,353421,null,5734,null,307581,null,4787,null,45840,null,2724,null,73083,null,4499,null,26394,null,2729,null,15919,null,1917,null,10475,null,1856,null,46689,null,3100,null,28056,null,2258,null,18633,null,2130,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,20439,null,2719,null,7901,null,1340,null,12538,null,2056,null,28108,null,3208,null,4681,null,1146,null,1304,null,630,null,3377,null,963,null,23427,null,3083,null,3915,null,950,null,19512,null,2808,null,566472,null,7970,null,429273,null,8352,null,319711,null,7150,null,109562,null,5679,null,137199,null,6227,null,49091,null,4145,null,24827,null,2811,null,24264,null,2936,null,88108,null,3917,null,44414,null,3495,null,43694,null,3343,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,4558,null,1061,null,2853,null,771,null,1705,null,683,null,12654,null,1850,null,2007,null,632,null,747,null,497,null,1260,null,572,null,10647,null,1709,null,2692,null,886,null,7955,null,1384,null,328112,null,5497,null,271546,null,5342,null,240499,null,5125,null,31047,null,2841,null,56566,null,2951,null,19324,null,2447,null,13281,null,1894,null,6043,null,1663,null,37242,null,2442,null,23370,null,2231,null,13872,null,1955,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,44341,null,3637,null,18394,null,2171,null,25947,null,2773,null,90910,null,4546,null,12190,null,2192,null,3274,null,905,null,8916,null,1990,null,78720,null,4164,null,14104,null,1932,null,64616,null,3794,null,2033126,null,15957,null,1580494,null,14085,null,1317346,null,11108,null,263148,null,8094,null,452632,null,10096,null,131946,null,6396,null,74321,null,4498,null,57625,null,4506,null,320686,null,8803,null,185382,null,6733,null,135304,null,6396,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,23221,null,2555,null,13922,null,1705,null,9299,null,1905,null,37307,null,3556,null,6814,null,1510,null,3184,null,759,null,3630,null,1302,null,30493,null,3117,null,9453,null,1554,null,21040,null,2570,null,421631,null,7185,null,317021,null,6219,null,270199,null,5623,null,46822,null,3371,null,104610,null,5389,null,33968,null,3030,null,22501,null,2176,null,11467,null,1872,null,70642,null,4336,null,46551,null,3101,null,24091,null,2591,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,161157,null,6970,null,52197,null,3420,null,108960,null,5806,null,310811,null,8915,null,41348,null,3919,null,9080,null,1792,null,32268,null,3242,null,269463,null,7665,null,29297,null,2863,null,240166,null,7394,null,4110346,null,18220,null,3052136,null,20364,null,2345970,null,18959,null,706166,null,13086,null,1058210,null,15521,null,292619,null,8703,null,145859,null,5552,null,146760,null,6657,null,765591,null,12029,null,351288,null,8800,null,414303,null,9358,null,0400000US36,New York,36
2397731,null,16444,null,260167,null,10140,null,86882,null,5497,null,45725,null,3605,null,41157,null,4123,null,173285,null,8090,null,26838,null,3211,null,8603,null,1408,null,18235,null,2675,null,146447,null,6796,null,37276,null,3225,null,109171,null,5969,null,2137564,null,16749,null,1690172,null,15825,null,1444273,null,14065,null,245899,null,8524,null,447392,null,9602,null,127886,null,5934,null,76552,null,5102,null,51334,null,4374,null,319506,null,7685,null,185727,null,6852,null,133779,null,6101,null,0400000US37,North Carolina,37
170921,null,3624,null,13497,null,1627,null,4925,null,854,null,3114,null,583,null,1811,null,608,null,8572,null,1376,null,1009,null,466,null,425,null,280,null,584,null,350,null,7563,null,1204,null,1290,null,478,null,6273,null,1092,null,157424,null,3706,null,135641,null,3643,null,117024,null,3408,null,18617,null,1915,null,21783,null,1972,null,7546,null,1240,null,5585,null,1012,null,1961,null,817,null,14237,null,1528,null,8273,null,1212,null,5964,null,989,null,0400000US38,North Dakota,38
2936172,null,14572,null,288964,null,7469,null,79544,null,4341,null,40670,null,2565,null,38874,null,3693,null,209420,null,7085,null,29981,null,2998,null,8026,null,1189,null,21955,null,2711,null,179439,null,6790,null,36868,null,2925,null,142571,null,6809,null,2647208,null,13427,null,2098619,null,14811,null,1848961,null,14159,null,249658,null,8317,null,548589,null,9232,null,160003,null,5740,null,104196,null,4897,null,55807,null,4395,null,388586,null,8374,null,234236,null,6320,null,154350,null,5553,null,0400000US39,Ohio,39
936539,null,8665,null,110167,null,5395,null,42442,null,2853,null,20884,null,2057,null,21558,null,2186,null,67725,null,4333,null,10998,null,1870,null,4237,null,1124,null,6761,null,1333,null,56727,null,3945,null,14267,null,1856,null,42460,null,3411,null,826372,null,8259,null,665065,null,8477,null,559187,null,8915,null,105878,null,5026,null,161307,null,5883,null,52638,null,3212,null,29963,null,2689,null,22675,null,2342,null,108669,null,4759,null,64550,null,3256,null,44119,null,3654,null,0400000US40,Oklahoma,40
939487,null,9653,null,90253,null,4869,null,34790,null,3188,null,16666,null,1980,null,18124,null,2515,null,55463,null,3997,null,10785,null,1829,null,2715,null,944,null,8070,null,1614,null,44678,null,3602,null,8475,null,1318,null,36203,null,3447,null,849234,null,9418,null,696962,null,10139,null,578486,null,9204,null,118476,null,5817,null,152272,null,5561,null,49713,null,3775,null,26020,null,2817,null,23693,null,2565,null,102559,null,4311,null,57016,null,3504,null,45543,null,3495,null,0400000US41,Oregon,41
3205114,null,13915,null,271201,null,7863,null,84793,null,4484,null,52057,null,3289,null,32736,null,2771,null,186408,null,7935,null,25605,null,2838,null,9677,null,1564,null,15928,null,2444,null,160803,null,7339,null,45223,null,3339,null,115580,null,6376,null,2933913,null,13557,null,2315418,null,11619,null,2059877,null,11164,null,255541,null,7860,null,618495,null,11495,null,190817,null,6733,null,130657,null,5666,null,60160,null,4097,null,427678,null,9332,null,269895,null,7451,null,157783,null,6325,null,0400000US42,Pennsylvania,42
247759,null,5390,null,19070,null,1923,null,5219,null,1052,null,2385,null,700,null,2834,null,939,null,13851,null,1816,null,2002,null,650,null,440,null,343,null,1562,null,632,null,11849,null,1702,null,1485,null,705,null,10364,null,1628,null,228689,null,5435,null,175504,null,5157,null,149812,null,4439,null,25692,null,2416,null,53185,null,3315,null,15761,null,1980,null,8840,null,1410,null,6921,null,1620,null,37424,null,2933,null,19801,null,1923,null,17623,null,2245,null,0400000US44,Rhode Island,44
1142172,null,10246,null,132261,null,6882,null,38104,null,3328,null,23937,null,2312,null,14167,null,2432,null,94157,null,6082,null,10488,null,2025,null,3698,null,1154,null,6790,null,1517,null,83669,null,5268,null,23945,null,2675,null,59724,null,4359,null,1009911,null,10381,null,783987,null,10805,null,681196,null,10029,null,102791,null,5342,null,225924,null,6784,null,61627,null,4084,null,40281,null,3349,null,21346,null,2491,null,164297,null,6211,null,103918,null,4785,null,60379,null,4207,null,0400000US45,South Carolina,45
206239,null,4077,null,16929,null,1870,null,5377,null,837,null,3409,null,616,null,1968,null,578,null,11552,null,1702,null,1447,null,588,null,294,null,188,null,1153,null,552,null,10105,null,1485,null,2299,null,863,null,7806,null,1295,null,189310,null,3894,null,159153,null,3694,null,138762,null,3150,null,20391,null,2143,null,30157,null,2552,null,9854,null,1653,null,6330,null,1407,null,3524,null,878,null,20303,null,1751,null,12682,null,1359,null,7621,null,1232,null,0400000US46,South Dakota,46
1623272,null,13245,null,187492,null,7909,null,66395,null,4348,null,38132,null,3187,null,28263,null,2788,null,121097,null,6228,null,18548,null,2469,null,6910,null,1319,null,11638,null,1967,null,102549,null,5712,null,26756,null,2603,null,75793,null,4774,null,1435780,null,13445,null,1142725,null,14301,null,988146,null,14111,null,154579,null,6865,null,293055,null,7952,null,81015,null,4644,null,48772,null,3435,null,32243,null,2887,null,212040,null,6600,null,136877,null,5486,null,75163,null,4668,null,0400000US47,Tennessee,47
5868201,null,25101,null,725968,null,12785,null,300238,null,9790,null,155947,null,5691,null,144291,null,7634,null,425730,null,11223,null,61724,null,4570,null,21419,null,2397,null,40305,null,4013,null,364006,null,10435,null,101823,null,4756,null,262183,null,9687,null,5142233,null,25378,null,3996226,null,25346,null,3303843,null,23410,null,692383,null,14374,null,1146007,null,16174,null,351193,null,10117,null,198139,null,6711,null,153054,null,8128,null,794814,null,13727,null,458722,null,9715,null,336092,null,10051,null,0400000US48,Texas,48
632317,null,7233,null,41653,null,2628,null,21298,null,2080,null,9065,null,1288,null,12233,null,1708,null,20355,null,2327,null,3181,null,872,null,959,null,354,null,2222,null,810,null,17174,null,2222,null,4545,null,1024,null,12629,null,1990,null,590664,null,7375,null,495718,null,7494,null,419486,null,6262,null,76232,null,5291,null,94946,null,4997,null,33412,null,3467,null,19351,null,2357,null,14061,null,2344,null,61534,null,3466,null,38944,null,2507,null,22590,null,2561,null,0400000US49,Utah,49
160454,null,3355,null,10400,null,1535,null,2865,null,550,null,2081,null,468,null,784,null,312,null,7535,null,1396,null,1493,null,541,null,545,null,257,null,948,null,461,null,6042,null,1335,null,1866,null,808,null,4176,null,1014,null,150054,null,3429,null,123564,null,3608,null,108260,null,3467,null,15304,null,1812,null,26490,null,2565,null,8454,null,1408,null,5377,null,1010,null,3077,null,890,null,18036,null,2034,null,12242,null,1505,null,5794,null,1215,null,0400000US50,Vermont,50
1999409,null,13933,null,146846,null,6970,null,48824,null,3603,null,21050,null,2504,null,27774,null,3138,null,98022,null,5620,null,13367,null,1958,null,3743,null,1045,null,9624,null,1836,null,84655,null,5180,null,20746,null,2560,null,63909,null,4360,null,1852563,null,14639,null,1469800,null,13850,null,1240355,null,12343,null,229445,null,7549,null,382763,null,8575,null,106698,null,5413,null,65154,null,4763,null,41544,null,3655,null,276065,null,7213,null,160983,null,5681,null,115082,null,5292,null,0400000US51,Virginia,51
1636755,null,14806,null,126158,null,6015,null,49349,null,3289,null,22178,null,2299,null,27171,null,2983,null,76809,null,4747,null,11882,null,1892,null,4121,null,1093,null,7761,null,1609,null,64927,null,4398,null,13142,null,1793,null,51785,null,4294,null,1510597,null,14883,null,1221381,null,14023,null,1017603,null,11183,null,203778,null,8201,null,289216,null,8034,null,99550,null,5847,null,56679,null,4253,null,42871,null,4184,null,189666,null,6634,null,104753,null,4990,null,84913,null,5047,null,0400000US53,Washington,53
491152,null,6977,null,60760,null,3894,null,25784,null,2576,null,16191,null,1917,null,9593,null,1780,null,34976,null,3094,null,7361,null,1693,null,3625,null,1187,null,3736,null,1119,null,27615,null,2955,null,7710,null,1431,null,19905,null,2606,null,430392,null,6874,null,351755,null,6390,null,316373,null,5973,null,35382,null,2715,null,78637,null,4738,null,24849,null,2506,null,17670,null,1910,null,7179,null,1320,null,53788,null,3412,null,37882,null,3140,null,15906,null,1975,null,0400000US54,West Virginia,54
1467796,null,10918,null,98264,null,4593,null,30752,null,2015,null,19918,null,1668,null,10834,null,1517,null,67512,null,4387,null,10273,null,1730,null,3468,null,980,null,6805,null,1387,null,57239,null,3674,null,11475,null,1450,null,45764,null,3186,null,1369532,null,10365,null,1119382,null,9738,null,997164,null,9845,null,122218,null,4960,null,250150,null,6626,null,81239,null,4501,null,50748,null,3388,null,30491,null,3050,null,168911,null,5163,null,96113,null,4411,null,72798,null,4202,null,0400000US55,Wisconsin,55
135678,null,3475,null,7744,null,1372,null,2581,null,774,null,1470,null,566,null,1111,null,515,null,5163,null,1228,null,749,null,554,null,466,null,381,null,283,null,368,null,4414,null,1051,null,1230,null,621,null,3184,null,823,null,127934,null,3578,null,106809,null,3725,null,91149,null,3626,null,15660,null,1912,null,21125,null,2277,null,7731,null,1260,null,4182,null,828,null,3549,null,914,null,13394,null,1936,null,9163,null,1565,null,4231,null,1050,null,0400000US56,Wyoming,56
