C25116_001E,C25116_001EA,C25116_001M,C25116_001MA,C25116_002E,C25116_002EA,C25116_002M,C25116_002MA,C25116_003E,C25116_003EA,C25116_003M,C25116_003MA,C25116_004E,C25116_004EA,C25116_004M,C25116_004MA,C25116_005E,C25116_005EA,C25116_005M,C25116_005MA,C25116_006E,C25116_006EA,C25116_006M,C25116_006MA,C25116_007E,C25116_007EA,C25116_007M,C25116_007MA,C25116_008E,C25116_008EA,C25116_008M,C25116_008MA,C25116_009E,C25116_009EA,C25116_009M,C25116_009MA,C25116_010E,C25116_010EA,C25116_010M,C25116_010MA,C25116_011E,C25116_011EA,C25116_011M,C25116_011MA,C25116_012E,C25116_012EA,C25116_012M,C25116_012MA,C25116_013E,C25116_013EA,C25116_013M,C25116_013MA,C25116_014E,C25116_014EA,C25116_014M,C25116_014MA,C25116_015E,C25116_015EA,C25116_015M,C25116_015MA,GEO_ID,NAME,state
7137482,null,15735,null,3946375,null,20828,null,862530,null,12193,null,480111,null,11073,null,382419,null,7272,null,3083845,null,19332,null,2458930,null,17279,null,624915,null,7495,null,3191107,null,22691,null,1256629,null,18738,null,898438,null,16657,null,358191,null,7569,null,1934478,null,19124,null,1742016,null,16852,null,192462,null,5926,null,0400000US36,New York,36
3595175,null,14706,null,2451157,null,16681,null,570307,null,12330,null,347326,null,10226,null,222981,null,6432,null,1880850,null,15917,null,1523659,null,14826,null,357191,null,5617,null,1144018,null,14306,null,424459,null,9960,null,334018,null,9397,null,90441,null,3679,null,719559,null,12999,null,680009,null,13253,null,39550,null,2859,null,0400000US37,North Carolina,37
274743,null,2659,null,182992,null,3547,null,41999,null,2793,null,23528,null,2191,null,18471,null,1376,null,140993,null,3579,null,114867,null,3072,null,26126,null,1263,null,91751,null,3244,null,43798,null,2446,null,31612,null,2294,null,12186,null,1159,null,47953,null,3211,null,44638,null,3062,null,3315,null,640,null,0400000US38,North Dakota,38
4508871,null,14815,null,3113343,null,17812,null,732598,null,11694,null,417698,null,10115,null,314900,null,7354,null,2380745,null,15124,null,1907227,null,13889,null,473518,null,6747,null,1395528,null,15973,null,600804,null,11571,null,450832,null,9946,null,149972,null,5330,null,794724,null,13576,null,749344,null,13082,null,45380,null,3444,null,0400000US39,Ohio,39
1407933,null,7799,null,946699,null,10337,null,225676,null,6304,null,123957,null,5327,null,101719,null,3639,null,721023,null,9449,null,566957,null,8643,null,154066,null,3376,null,461234,null,8662,null,174642,null,6408,null,133928,null,5827,null,40714,null,3008,null,286592,null,7036,null,271954,null,6874,null,14638,null,1450,null,0400000US40,Oklahoma,40
1474755,null,6858,null,948798,null,11157,null,210082,null,7201,null,125551,null,5911,null,84531,null,4069,null,738716,null,10062,null,584275,null,8962,null,154441,null,3597,null,525957,null,8894,null,207986,null,6884,null,153307,null,6576,null,54679,null,3411,null,317971,null,7571,null,298913,null,7481,null,19058,null,2191,null,0400000US41,Oregon,41
4904554,null,11469,null,3474817,null,16450,null,785676,null,11796,null,436783,null,10087,null,348893,null,6745,null,2689141,null,13983,null,2135576,null,13428,null,553565,null,6297,null,1429737,null,14379,null,645170,null,10641,null,449536,null,9538,null,195634,null,5468,null,784567,null,13234,null,715570,null,12473,null,68997,null,3519,null,0400000US42,Pennsylvania,42
399107,null,3931,null,249139,null,4669,null,56365,null,3745,null,34606,null,3063,null,21759,null,1776,null,192774,null,4818,null,155022,null,4430,null,37752,null,2016,null,149968,null,4868,null,68562,null,3555,null,46368,null,3272,null,22194,null,1834,null,81406,null,4299,null,73813,null,4137,null,7593,null,1193,null,0400000US44,Rhode Island,44
1702300,null,9251,null,1201508,null,11690,null,290866,null,8669,null,169051,null,7610,null,121815,null,4609,null,910642,null,10313,null,714926,null,9954,null,195716,null,3874,null,500792,null,10522,null,183959,null,6858,null,147634,null,6540,null,36325,null,2818,null,316833,null,9283,null,298204,null,8920,null,18629,null,2247,null,0400000US45,South Carolina,45
319926,null,3421,null,221395,null,3856,null,51127,null,2972,null,30339,null,2230,null,20788,null,1836,null,170268,null,3520,null,136496,null,3317,null,33772,null,1512,null,98531,null,3501,null,45565,null,2802,null,30124,null,2081,null,15441,null,1581,null,52966,null,3126,null,48276,null,2996,null,4690,null,844,null,0400000US46,South Dakota,46
2434683,null,10947,null,1700137,null,14309,null,401486,null,10277,null,235809,null,8143,null,165677,null,5535,null,1298651,null,12826,null,1035883,null,12730,null,262768,null,5458,null,734546,null,11657,null,292470,null,8552,null,232842,null,7340,null,59628,null,3728,null,442076,null,10078,null,417769,null,9933,null,24307,null,2449,null,0400000US47,Tennessee,47
8422249,null,18072,null,5465854,null,24472,null,1071433,null,15449,null,640948,null,13915,null,430485,null,8058,null,4394421,null,23706,null,3626043,null,21220,null,768378,null,8844,null,2956395,null,22182,null,1074673,null,15169,null,880600,null,14454,null,194073,null,6209,null,1881722,null,20019,null,1798119,null,19605,null,83603,null,4668,null,0400000US48,Texas,48
854244,null,4876,null,612671,null,6786,null,103197,null,4199,null,62133,null,3178,null,41064,null,2699,null,509474,null,7003,null,422806,null,6716,null,86668,null,2231,null,241573,null,6496,null,70890,null,4144,null,57387,null,3920,null,13503,null,2083,null,170683,null,5703,null,166085,null,5582,null,4598,null,889,null,0400000US49,Utah,49
249986,null,2593,null,180387,null,3128,null,38234,null,2249,null,21974,null,1662,null,16260,null,1569,null,142153,null,3319,null,116406,null,2799,null,25747,null,1177,null,69599,null,2991,null,29233,null,2046,null,21004,null,1833,null,8229,null,1100,null,40366,null,2432,null,37557,null,2504,null,2809,null,715,null,0400000US50,Vermont,50
2961083,null,11010,null,2034269,null,13417,null,450520,null,8106,null,272444,null,7117,null,178076,null,4117,null,1583749,null,12809,null,1291110,null,11728,null,292639,null,5165,null,926814,null,11363,null,343553,null,9679,null,267475,null,8302,null,76078,null,3779,null,583261,null,11419,null,550198,null,10995,null,33063,null,2768,null,0400000US51,Virginia,51
2547663,null,9073,null,1663174,null,11368,null,364093,null,8389,null,223821,null,7724,null,140272,null,4811,null,1299081,null,11920,null,1066001,null,11042,null,233080,null,4018,null,884489,null,12140,null,350565,null,8926,null,269718,null,8756,null,80847,null,3568,null,533924,null,11375,null,505046,null,10987,null,28878,null,2384,null,0400000US53,Washington,53
749586,null,6455,null,552651,null,7309,null,136881,null,4854,null,70661,null,3969,null,66220,null,2904,null,415770,null,7083,null,326420,null,6231,null,89350,null,2671,null,196935,null,6251,null,86512,null,4223,null,64830,null,4002,null,21682,null,1822,null,110423,null,5507,null,103440,null,5394,null,6983,null,1128,null,0400000US54,West Virginia,54
2249630,null,8922,null,1577623,null,11090,null,335484,null,6699,null,201345,null,5495,null,134139,null,4195,null,1242139,null,10969,null,1011596,null,9703,null,230543,null,3581,null,672007,null,9765,null,304007,null,7031,null,222862,null,6433,null,81145,null,3409,null,368000,null,8873,null,340987,null,8382,null,27013,null,2009,null,0400000US55,Wisconsin,55
208613,null,3448,null,146222,null,3857,null,33287,null,2594,null,20444,null,1981,null,12843,null,1431,null,112935,null,3731,null,92507,null,3533,null,20428,null,1371,null,62391,null,3804,null,26653,null,2585,null,19693,null,2287,null,6960,null,1139,null,35738,null,2860,null,33781,null,2741,null,1957,null,595,null,0400000US56,Wyoming,56
1186497,null,10034,null,859531,null,9334,null,186338,null,5253,null,98122,null,4344,null,88216,null,4146,null,673193,null,9068,null,487577,null,8407,null,185616,null,3940,null,326966,null,7841,null,89468,null,4532,null,61793,null,3842,null,27675,null,2038,null,237498,null,6668,null,217798,null,6384,null,19700,null,1632,null,0400000US72,Puerto Rico,72
