C08406_001E,C08406_001EA,C08406_001M,C08406_001MA,C08406_002E,C08406_002EA,C08406_002M,C08406_002MA,C08406_003E,C08406_003EA,C08406_003M,C08406_003MA,C08406_004E,C08406_004EA,C08406_004M,C08406_004MA,C08406_005E,C08406_005EA,C08406_005M,C08406_005MA,C08406_006E,C08406_006EA,C08406_006M,C08406_006MA,C08406_007E,C08406_007EA,C08406_007M,C08406_007MA,C08406_008E,C08406_008EA,C08406_008M,C08406_008MA,C08406_009E,C08406_009EA,C08406_009M,C08406_009MA,C08406_010E,C08406_010EA,C08406_010M,C08406_010MA,C08406_011E,C08406_011EA,C08406_011M,C08406_011MA,C08406_012E,C08406_012EA,C08406_012M,C08406_012MA,C08406_013E,C08406_013EA,C08406_013M,C08406_013MA,C08406_014E,C08406_014EA,C08406_014M,C08406_014MA,C08406_015E,C08406_015EA,C08406_015M,C08406_015MA,C08406_016E,C08406_016EA,C08406_016M,C08406_016MA,C08406_017E,C08406_017EA,C08406_017M,C08406_017MA,C08406_018E,C08406_018EA,C08406_018M,C08406_018MA,C08406_019E,C08406_019EA,C08406_019M,C08406_019MA,C08406_020E,C08406_020EA,C08406_020M,C08406_020MA,C08406_021E,C08406_021EA,C08406_021M,C08406_021MA,C08406_022E,C08406_022EA,C08406_022M,C08406_022MA,C08406_023E,C08406_023EA,C08406_023M,C08406_023MA,C08406_024E,C08406_024EA,C08406_024M,C08406_024MA,C08406_025E,C08406_025EA,C08406_025M,C08406_025MA,C08406_026E,C08406_026EA,C08406_026M,C08406_026MA,C08406_027E,C08406_027EA,C08406_027M,C08406_027MA,C08406_028E,C08406_028EA,C08406_028M,C08406_028MA,C08406_029E,C08406_029EA,C08406_029M,C08406_029MA,C08406_030E,C08406_030EA,C08406_030M,C08406_030MA,C08406_031E,C08406_031EA,C08406_031M,C08406_031MA,C08406_032E,C08406_032EA,C08406_032M,C08406_032MA,C08406_033E,C08406_033EA,C08406_033M,C08406_033MA,GEO_ID,NAME,state
366133,null,4823,null,323033,null,5220,null,285544,null,5028,null,37489,null,2823,null,28898,null,2488,null,5039,null,1160,null,3552,null,740,null,2442,null,748,null,12937,null,1670,null,6469,null,1258,null,21252,null,1866,null,198568,null,3482,null,174010,null,3888,null,153539,null,3591,null,20471,null,1727,null,16253,null,1618,null,1933,null,517,null,2285,null,577,null,1256,null,576,null,6798,null,1090,null,4783,null,1054,null,11721,null,1353,null,167565,null,3283,null,149023,null,3479,null,132005,null,3247,null,17018,null,1809,null,12645,null,1587,null,3106,null,953,null,1267,null,428,null,1186,null,485,null,6139,null,1171,null,1686,null,592,null,9531,null,1213,null,0400000US38,North Dakota,38
5457392,null,21325,null,4992233,null,21220,null,4506009,null,22195,null,486224,null,13098,null,387881,null,10473,null,59034,null,5389,null,39309,null,3217,null,105662,null,5166,null,118716,null,6100,null,62892,null,4277,null,177889,null,7252,null,2841374,null,15456,null,2598231,null,15756,null,2333414,null,14305,null,264817,null,8452,null,208989,null,6462,null,30837,null,3617,null,24991,null,2376,null,47341,null,3489,null,63323,null,4649,null,44097,null,3218,null,88382,null,5069,null,2616018,null,16966,null,2394002,null,16903,null,2172595,null,16719,null,221407,null,7651,null,178892,null,6404,null,28197,null,3155,null,14318,null,1902,null,58321,null,3338,null,55393,null,4023,null,18795,null,2217,null,89507,null,4604,null,0400000US39,Ohio,39
1678336,null,13891,null,1551648,null,13262,null,1352427,null,14035,null,199221,null,7846,null,156632,null,7083,null,24795,null,2427,null,17794,null,2676,null,6293,null,1407,null,33552,null,3289,null,26165,null,2364,null,60678,null,3871,null,903662,null,8746,null,827394,null,9100,null,717124,null,9397,null,110270,null,5751,null,86981,null,4811,null,13589,null,2013,null,9700,null,1798,null,3071,null,904,null,19541,null,2433,null,19793,null,2142,null,33863,null,2889,null,774674,null,9023,null,724254,null,8731,null,635303,null,8385,null,88951,null,4177,null,69651,null,3937,null,11206,null,1688,null,8094,null,1546,null,3222,null,900,null,14011,null,1622,null,6372,null,1174,null,26815,null,2081,null,0400000US40,Oklahoma,40
1846985,null,12592,null,1533002,null,13371,null,1330298,null,12874,null,202704,null,8526,null,162804,null,8044,null,24921,null,3400,null,14979,null,2342,null,82686,null,5419,null,70345,null,4692,null,55788,null,3961,null,105164,null,4759,null,992631,null,9738,null,822860,null,9962,null,707796,null,9502,null,115064,null,6581,null,92137,null,5926,null,13102,null,2643,null,9825,null,1965,null,41275,null,3529,null,38675,null,3569,null,38385,null,3299,null,51436,null,3328,null,854354,null,8676,null,710142,null,8457,null,622502,null,8096,null,87640,null,4267,null,70667,null,3887,null,11819,null,2064,null,5154,null,1038,null,41411,null,3641,null,31670,null,2741,null,17403,null,2305,null,53728,null,3205,null,0400000US41,Oregon,41
5815763,null,21795,null,4986420,null,23934,null,4423557,null,23724,null,562863,null,10351,null,447307,null,9802,null,68607,null,4032,null,46949,null,3830,null,316406,null,10101,null,235089,null,8383,null,76934,null,4465,null,200914,null,7636,null,3038798,null,15600,null,2623409,null,16507,null,2320857,null,16671,null,302552,null,7714,null,236267,null,7436,null,37985,null,2974,null,28300,null,3236,null,137467,null,5853,null,122624,null,5910,null,54018,null,3557,null,101280,null,5372,null,2776965,null,13680,null,2363011,null,13532,null,2102700,null,14009,null,260311,null,5922,null,211040,null,5527,null,30622,null,2558,null,18649,null,2048,null,178939,null,7693,null,112465,null,5711,null,22916,null,2780,null,99634,null,4995,null,0400000US42,Pennsylvania,42
484092,null,8813,null,432381,null,8082,null,393935,null,8766,null,38446,null,3808,null,28536,null,3311,null,5185,null,1395,null,4725,null,1444,null,10067,null,1687,null,15341,null,2449,null,7624,null,2010,null,18679,null,2950,null,241570,null,5839,null,215484,null,4938,null,196094,null,5401,null,19390,null,2988,null,14552,null,2225,null,2710,null,1085,null,2128,null,1079,null,4300,null,1239,null,7776,null,1710,null,4756,null,1525,null,9254,null,2163,null,242522,null,6158,null,216897,null,6140,null,197841,null,6193,null,19056,null,2225,null,13984,null,2050,null,2475,null,850,null,2597,null,1070,null,5767,null,1313,null,7565,null,1689,null,2868,null,979,null,9425,null,1399,null,0400000US44,Rhode Island,44
1986511,null,14160,null,1829124,null,14531,null,1609022,null,13031,null,220102,null,8666,null,169632,null,8476,null,28530,null,3278,null,21940,null,2448,null,12758,null,2036,null,37197,null,3777,null,33304,null,3878,null,74128,null,5490,null,1045919,null,10419,null,954823,null,12298,null,831257,null,11803,null,123566,null,5986,null,91730,null,5898,null,16620,null,2405,null,15216,null,2089,null,5556,null,1302,null,22738,null,2651,null,22474,null,3009,null,40328,null,4246,null,940592,null,11893,null,874301,null,11681,null,777765,null,10553,null,96536,null,5325,null,77902,null,5022,null,11910,null,1845,null,6724,null,1318,null,7202,null,1626,null,14459,null,2168,null,10830,null,2270,null,33800,null,2968,null,0400000US45,South Carolina,45
426380,null,5903,null,375360,null,6113,null,333456,null,5736,null,41904,null,3480,null,32356,null,2984,null,5827,null,1207,null,3721,null,924,null,2325,null,816,null,19667,null,2181,null,7168,null,1329,null,21860,null,2281,null,223435,null,3863,null,194271,null,4326,null,171716,null,4044,null,22555,null,2384,null,17389,null,1954,null,3148,null,872,null,2018,null,661,null,931,null,435,null,10603,null,1627,null,5320,null,1074,null,12310,null,1581,null,202945,null,3887,null,181089,null,3970,null,161740,null,4045,null,19349,null,1877,null,14967,null,1721,null,2679,null,694,null,1703,null,633,null,1394,null,631,null,9064,null,1330,null,1848,null,667,null,9550,null,1181,null,0400000US46,South Dakota,46
2904009,null,14312,null,2713983,null,13385,null,2407455,null,15155,null,306528,null,11010,null,246410,null,9978,null,35408,null,3078,null,24710,null,2848,null,19737,null,2261,null,38536,null,3913,null,35540,null,2946,null,96213,null,5580,null,1546638,null,11260,null,1438508,null,11896,null,1269241,null,12569,null,169267,null,8747,null,134055,null,7075,null,20084,null,2452,null,15128,null,2191,null,9789,null,1727,null,22938,null,3366,null,25578,null,2537,null,49825,null,3861,null,1357371,null,11696,null,1275475,null,11796,null,1138214,null,12502,null,137261,null,5390,null,112355,null,4806,null,15324,null,1751,null,9582,null,1499,null,9948,null,1689,null,15598,null,2333,null,9962,null,1679,null,46388,null,3664,null,0400000US47,Tennessee,47
11304328,null,37623,null,10266375,null,39552,null,8865596,null,43479,null,1400779,null,25538,null,1045184,null,22537,null,207999,null,9341,null,147596,null,8291,null,195830,null,9161,null,192629,null,8918,null,218654,null,9214,null,430840,null,12622,null,6303336,null,21855,null,5712158,null,26278,null,4884583,null,27034,null,827575,null,18019,null,586305,null,15897,null,132069,null,8049,null,109201,null,7382,null,96367,null,6926,null,106513,null,7181,null,155635,null,7666,null,232663,null,8541,null,5000992,null,25921,null,4554217,null,25537,null,3981013,null,28028,null,573204,null,13055,null,458879,null,11308,null,75930,null,4862,null,38395,null,3066,null,99463,null,5277,null,86116,null,5639,null,63019,null,4705,null,198177,null,8252,null,0400000US48,Texas,48
1299704,null,8857,null,1144672,null,9899,null,975442,null,11656,null,169230,null,7461,null,127081,null,6798,null,21641,null,2506,null,20508,null,2778,null,31149,null,2984,null,38194,null,3964,null,25511,null,3211,null,60178,null,3561,null,729692,null,5894,null,645013,null,6274,null,546207,null,7681,null,98806,null,5040,null,70997,null,4430,null,13131,null,1854,null,14678,null,2486,null,20318,null,2265,null,20664,null,3055,null,17496,null,2304,null,26201,null,2596,null,570012,null,7511,null,499659,null,7775,null,429235,null,7486,null,70424,null,4674,null,56084,null,4233,null,8510,null,1636,null,5830,null,1075,null,10831,null,1680,null,17530,null,2528,null,8015,null,1843,null,33977,null,2730,null,0400000US49,Utah,49
329822,null,4833,null,278046,null,5349,null,241954,null,5293,null,36092,null,2727,null,29494,null,2511,null,3287,null,756,null,3311,null,1307,null,2790,null,930,null,21507,null,2694,null,5289,null,1276,null,22190,null,2155,null,169411,null,3225,null,143788,null,3680,null,123531,null,3626,null,20257,null,1939,null,17080,null,1937,null,1149,null,397,null,2028,null,814,null,890,null,503,null,10690,null,1782,null,3281,null,964,null,10762,null,1267,null,160411,null,3071,null,134258,null,3488,null,118423,null,3625,null,15835,null,1485,null,12414,null,1289,null,2138,null,658,null,1283,null,651,null,1900,null,718,null,10817,null,1805,null,2008,null,764,null,11428,null,1615,null,0400000US50,Vermont,50
3860940,null,24253,null,3428391,null,24198,null,3016626,null,24121,null,411765,null,12967,null,309090,null,11209,null,61502,null,4758,null,41173,null,3610,null,116774,null,8906,null,90259,null,6352,null,57344,null,4727,null,168172,null,8042,null,2054960,null,17149,null,1816540,null,16505,null,1580848,null,16088,null,235692,null,9123,null,169846,null,7956,null,38255,null,3906,null,27591,null,3057,null,59797,null,6547,null,53585,null,4381,null,38879,null,3728,null,86159,null,6596,null,1805980,null,15484,null,1611851,null,15560,null,1435778,null,15369,null,176073,null,7191,null,139244,null,6455,null,23247,null,2335,null,13582,null,1745,null,56977,null,4461,null,36674,null,3657,null,18465,null,2736,null,82013,null,4759,null,0400000US51,Virginia,51
3143242,null,17061,null,2630043,null,18907,null,2248637,null,20939,null,381406,null,11720,null,291846,null,9918,null,48011,null,4733,null,41549,null,3771,null,173945,null,7433,null,113180,null,7353,null,64616,null,4970,null,161458,null,6851,null,1704700,null,11738,null,1426859,null,12678,null,1216852,null,13700,null,210007,null,8424,null,157417,null,7226,null,26842,null,3695,null,25748,null,3056,null,87200,null,5141,null,65563,null,5594,null,47089,null,3779,null,77989,null,4981,null,1438542,null,12316,null,1203184,null,12289,null,1031785,null,12785,null,171399,null,6459,null,134429,null,5955,null,21169,null,2212,null,15801,null,1885,null,86745,null,4517,null,47617,null,4106,null,17527,null,2449,null,83469,null,4963,null,0400000US53,Washington,53
742912,null,8545,null,682052,null,9412,null,603742,null,9216,null,78310,null,5184,null,62120,null,4608,null,10688,null,1879,null,5502,null,1142,null,5228,null,1166,null,23763,null,2701,null,9228,null,1928,null,22641,null,2303,null,391195,null,5834,null,359532,null,6306,null,312235,null,6525,null,47297,null,3435,null,36244,null,3141,null,7330,null,1337,null,3723,null,1089,null,2145,null,728,null,13532,null,2176,null,6159,null,1449,null,9827,null,1707,null,351717,null,6239,null,322520,null,6331,null,291507,null,6379,null,31013,null,2833,null,25876,null,2493,null,3358,null,955,null,1779,null,631,null,3083,null,949,null,10231,null,1498,null,3069,null,943,null,12814,null,1507,null,0400000US54,West Virginia,54
2860257,null,13044,null,2542869,null,13477,null,2263147,null,13823,null,279722,null,7882,null,224603,null,7049,null,33979,null,2428,null,21140,null,2313,null,54448,null,4357,null,98083,null,4413,null,54881,null,3182,null,109976,null,4132,null,1499011,null,8971,null,1323008,null,8509,null,1176101,null,8622,null,146907,null,5207,null,119055,null,4686,null,16850,null,1703,null,11002,null,1623,null,26753,null,3017,null,52830,null,3676,null,39948,null,2729,null,56472,null,3350,null,1361246,null,9539,null,1219861,null,9612,null,1087046,null,9337,null,132815,null,4626,null,105548,null,3904,null,17129,null,1723,null,10138,null,1604,null,27695,null,2921,null,45253,null,3248,null,14933,null,1462,null,53504,null,2558,null,0400000US55,Wisconsin,55
291336,null,5214,null,255947,null,5505,null,216651,null,6106,null,39296,null,3577,null,29102,null,3385,null,5159,null,1052,null,5035,null,1027,null,3620,null,997,null,11047,null,1734,null,6692,null,1169,null,14030,null,1929,null,162780,null,3609,null,143417,null,3778,null,117572,null,4421,null,25845,null,2517,null,19076,null,2303,null,2997,null,810,null,3772,null,909,null,2586,null,800,null,5294,null,1128,null,4595,null,1115,null,6888,null,1307,null,128556,null,3460,null,112530,null,3567,null,99079,null,3522,null,13451,null,1647,null,10026,null,1613,null,2162,null,764,null,1263,null,578,null,1034,null,467,null,5753,null,1212,null,2097,null,696,null,7142,null,1156,null,0400000US56,Wyoming,56
1203342,null,13382,null,1056444,null,14698,null,918926,null,15342,null,137518,null,7690,null,101981,null,6063,null,22779,null,2736,null,12758,null,2042,null,34945,null,2871,null,47582,null,4651,null,34841,null,2584,null,29530,null,5224,null,657045,null,8606,null,571124,null,9894,null,505433,null,10428,null,65691,null,4745,null,49143,null,3902,null,9417,null,1581,null,7131,null,1589,null,14419,null,2053,null,30608,null,3644,null,22729,null,2258,null,18165,null,3153,null,546297,null,9010,null,485320,null,9332,null,413493,null,8880,null,71827,null,4764,null,52838,null,4078,null,13362,null,1870,null,5627,null,1126,null,20526,null,2254,null,16974,null,2221,null,12112,null,1605,null,11365,null,2780,null,0400000US72,Puerto Rico,72
