B22001_001E,B22001_001EA,B22001_001M,B22001_001MA,B22001_002E,B22001_002EA,B22001_002M,B22001_002MA,B22001_003E,B22001_003EA,B22001_003M,B22001_003MA,B22001_004E,B22001_004EA,B22001_004M,B22001_004MA,B22001_005E,B22001_005EA,B22001_005M,B22001_005MA,B22001_006E,B22001_006EA,B22001_006M,B22001_006MA,B22001_007E,B22001_007EA,B22001_007M,B22001_007MA,GEO_ID,NAME,state
4766252,null,13014,null,414320,null,9545,null,97807,null,4227,null,316513,null,8444,null,4351932,null,15037,null,1382799,null,9716,null,2969133,null,15153,null,0400000US17,Illinois,17
2480570,null,10473,null,227061,null,7822,null,47427,null,2896,null,179634,null,6910,null,2253509,null,13152,null,720558,null,6261,null,1532951,null,12155,null,0400000US18,Indiana,18
1215351,null,6468,null,108318,null,4782,null,19072,null,1804,null,89246,null,4527,null,1107033,null,7363,null,375809,null,4430,null,731224,null,7281,null,0400000US19,Iowa,19
1110829,null,6612,null,77397,null,3944,null,16930,null,1712,null,60467,null,3745,null,1033432,null,7633,null,320894,null,3639,null,712538,null,7151,null,0400000US20,Kansas,20
1686277,null,9662,null,230255,null,7580,null,50662,null,2795,null,179593,null,6788,null,1456022,null,11484,null,495987,null,6121,null,960035,null,10996,null,0400000US21,Kentucky,21
1625153,null,9520,null,263094,null,7402,null,70740,null,3472,null,192354,null,6627,null,1362059,null,9626,null,442955,null,5462,null,919104,null,10314,null,0400000US22,Louisiana,22
542363,null,5056,null,74863,null,4066,null,18946,null,1848,null,55917,null,3568,null,467500,null,6548,null,170293,null,3274,null,297207,null,5544,null,0400000US23,Maine,23
2092692,null,7904,null,115167,null,5907,null,31680,null,2520,null,83487,null,5564,null,1977525,null,9950,null,629186,null,6365,null,1348339,null,9341,null,0400000US24,Maryland,24
2467323,null,8171,null,190354,null,6254,null,52033,null,3030,null,138321,null,5061,null,2276969,null,9923,null,766647,null,6312,null,1510322,null,9893,null,0400000US25,Massachusetts,25
3810801,null,12762,null,465600,null,8488,null,98611,null,4252,null,366989,null,7276,null,3345201,null,13466,null,1135741,null,7097,null,2209460,null,13024,null,0400000US26,Michigan,26
2089449,null,7329,null,116066,null,4683,null,23648,null,1942,null,92418,null,4593,null,1973383,null,7910,null,584048,null,4868,null,1389335,null,8391,null,0400000US27,Minnesota,27
1094208,null,7307,null,143847,null,5337,null,34027,null,2780,null,109820,null,4701,null,950361,null,8604,null,322770,null,5031,null,627591,null,8871,null,0400000US28,Mississippi,28
2330040,null,9044,null,259041,null,7346,null,55784,null,2742,null,203257,null,6714,null,2070999,null,9807,null,692565,null,5873,null,1378434,null,9609,null,0400000US29,Missouri,29
375598,null,3682,null,30821,null,2538,null,6420,null,1078,null,24401,null,2430,null,344777,null,3944,null,119580,null,2581,null,225197,null,3781,null,0400000US30,Montana,30
704143,null,4204,null,47250,null,3175,null,8729,null,1119,null,38521,null,2826,null,656893,null,4834,null,208337,null,3462,null,448556,null,4866,null,0400000US31,Nebraska,31
952856,null,7182,null,50005,null,3898,null,14515,null,1948,null,35490,null,3408,null,902851,null,7786,null,281555,null,5428,null,621296,null,7833,null,0400000US32,Nevada,32
505286,null,4732,null,26480,null,2839,null,7039,null,1224,null,19441,null,2404,null,478806,null,4823,null,156269,null,2943,null,322537,null,4412,null,0400000US33,New Hampshire,33
3154012,null,10110,null,149269,null,5642,null,45212,null,3042,null,104057,null,5031,null,3004743,null,12059,null,1030450,null,8798,null,1974293,null,11830,null,0400000US34,New Jersey,34
741399,null,5755,null,66569,null,3794,null,17656,null,1999,null,48913,null,3279,null,674830,null,6544,null,232809,null,4410,null,442021,null,6390,null,0400000US35,New Mexico,35
7137482,null,15735,null,754827,null,13911,null,266427,null,7333,null,488400,null,12700,null,6382655,null,19406,null,2188231,null,13555,null,4194424,null,18509,null,0400000US36,New York,36
3595175,null,14706,null,344069,null,9103,null,81817,null,4116,null,262252,null,9453,null,3251106,null,15097,null,1023359,null,7011,null,2227747,null,15141,null,0400000US37,North Carolina,37
274743,null,2659,null,19605,null,2042,null,4004,null,703,null,15601,null,1798,null,255138,null,3378,null,79769,null,1649,null,175369,null,3573,null,0400000US38,North Dakota,38
4508871,null,14815,null,449544,null,9224,null,94702,null,4750,null,354842,null,9200,null,4059327,null,15784,null,1372619,null,6899,null,2686708,null,15484,null,0400000US39,Ohio,39
1407933,null,7799,null,154168,null,6170,null,34401,null,2802,null,119767,null,5551,null,1253765,null,8578,null,425386,null,5313,null,828379,null,8505,null,0400000US40,Oklahoma,40
1474755,null,6858,null,171867,null,6783,null,44770,null,2879,null,127097,null,6105,null,1302888,null,9424,null,440223,null,6990,null,862665,null,9577,null,0400000US41,Oregon,41
4904554,null,11469,null,437768,null,9857,null,112539,null,4698,null,325229,null,7905,null,4466786,null,13958,null,1625666,null,9881,null,2841120,null,12968,null,0400000US42,Pennsylvania,42
399107,null,3931,null,31911,null,2785,null,9180,null,1312,null,22731,null,2399,null,367196,null,4674,null,129140,null,3260,null,238056,null,4248,null,0400000US44,Rhode Island,44
1702300,null,9251,null,184139,null,6590,null,44650,null,3129,null,139489,null,6354,null,1518161,null,10513,null,531698,null,6782,null,986463,null,10763,null,0400000US45,South Carolina,45
319926,null,3421,null,26852,null,2383,null,4969,null,951,null,21883,null,2353,null,293074,null,3844,null,100499,null,2020,null,192575,null,3904,null,0400000US46,South Dakota,46
2434683,null,10947,null,311287,null,8223,null,77059,null,4254,null,234228,null,7283,null,2123396,null,11845,null,720541,null,7354,null,1402855,null,10443,null,0400000US47,Tennessee,47
8422249,null,18072,null,797298,null,13971,null,197210,null,7245,null,600088,null,12142,null,7624951,null,20903,null,2176444,null,13011,null,5448507,null,19849,null,0400000US48,Texas,48
854244,null,4876,null,47842,null,3354,null,8787,null,1406,null,39055,null,2979,null,806402,null,5926,null,215759,null,3180,null,590643,null,6711,null,0400000US49,Utah,49
249986,null,2593,null,21828,null,1884,null,6861,null,1107,null,14967,null,1766,null,228158,null,2837,null,78004,null,1912,null,150154,null,2605,null,0400000US50,Vermont,50
2961083,null,11010,null,194701,null,7532,null,50643,null,3187,null,144058,null,6624,null,2766382,null,12510,null,871927,null,7887,null,1894455,null,12245,null,0400000US51,Virginia,51
2547663,null,9073,null,220716,null,7561,null,52870,null,3195,null,167846,null,6715,null,2326947,null,10766,null,715893,null,7535,null,1611054,null,11114,null,0400000US53,Washington,53
749586,null,6455,null,95856,null,4562,null,21010,null,2116,null,74846,null,4160,null,653730,null,6985,null,257205,null,3606,null,396525,null,6969,null,0400000US54,West Virginia,54
2249630,null,8922,null,147549,null,5105,null,29328,null,2253,null,118221,null,4667,null,2102081,null,9530,null,661216,null,6060,null,1440865,null,9373,null,0400000US55,Wisconsin,55
208613,null,3448,null,8709,null,1327,null,1723,null,531,null,6986,null,1255,null,199904,null,3708,null,62440,null,1779,null,137464,null,3515,null,0400000US56,Wyoming,56
1186497,null,10034,null,392710,null,7659,null,178038,null,5036,null,214672,null,6694,null,793787,null,9718,null,316213,null,6213,null,477574,null,7666,null,0400000US72,Puerto Rico,72
