B10057_001E,B10057_001EA,B10057_001M,B10057_001MA,B10057_002E,B10057_002EA,B10057_002M,B10057_002MA,B10057_003E,B10057_003EA,B10057_003M,B10057_003MA,B10057_004E,B10057_004EA,B10057_004M,B10057_004MA,B10057_005E,B10057_005EA,B10057_005M,B10057_005MA,B10057_006E,B10057_006EA,B10057_006M,B10057_006MA,B10057_007E,B10057_007EA,B10057_007M,B10057_007MA,B10057_008E,B10057_008EA,B10057_008M,B10057_008MA,B10057_009E,B10057_009EA,B10057_009M,B10057_009MA,B10057_010E,B10057_010EA,B10057_010M,B10057_010MA,B10057_011E,B10057_011EA,B10057_011M,B10057_011MA,GEO_ID,NAME,state
50244,null,4103,null,35019,null,3778,null,10472,null,1903,null,5995,null,1480,null,4477,null,1193,null,24547,null,2951,null,15225,null,2045,null,1188,null,446,null,498,null,368,null,690,null,327,null,14037,null,1988,null,0400000US15,Hawaii,15
25046,null,3355,null,17410,null,2808,null,10451,null,2348,null,6643,null,1709,null,3808,null,1181,null,6959,null,1497,null,7636,null,1558,null,3136,null,1182,null,1644,null,725,null,1492,null,702,null,4500,null,1000,null,0400000US16,Idaho,16
257252,null,9640,null,157817,null,7892,null,61420,null,4747,null,42292,null,3880,null,19128,null,2481,null,96397,null,7220,null,99435,null,5549,null,32251,null,2981,null,21088,null,2147,null,11163,null,1669,null,67184,null,4260,null,0400000US17,Illinois,17
112538,null,7500,null,73483,null,6828,null,43434,null,4504,null,30699,null,3406,null,12735,null,2102,null,30049,null,4421,null,39055,null,3606,null,15868,null,2056,null,10635,null,1664,null,5233,null,1048,null,23187,null,2912,null,0400000US18,Indiana,18
33370,null,2867,null,23512,null,2774,null,13813,null,1893,null,10112,null,1529,null,3701,null,1033,null,9699,null,1777,null,9858,null,1407,null,3039,null,771,null,2153,null,667,null,886,null,330,null,6819,null,1255,null,0400000US19,Iowa,19
40928,null,3424,null,28270,null,2760,null,15347,null,2228,null,10187,null,1889,null,5160,null,1079,null,12923,null,1935,null,12658,null,1674,null,4648,null,911,null,3163,null,736,null,1485,null,431,null,8010,null,1471,null,0400000US20,Kansas,20
86497,null,5606,null,58390,null,5195,null,37730,null,3954,null,27225,null,3570,null,10505,null,1622,null,20660,null,2756,null,28107,null,2659,null,11760,null,1580,null,8066,null,1493,null,3694,null,712,null,16347,null,2080,null,0400000US21,Kentucky,21
122542,null,6656,null,74211,null,5645,null,47282,null,3883,null,34099,null,3615,null,13183,null,1895,null,26929,null,3554,null,48331,null,4086,null,22237,null,2336,null,14179,null,1835,null,8058,null,1780,null,26094,null,3775,null,0400000US22,Louisiana,22
19397,null,2583,null,13689,null,2466,null,6700,null,1866,null,5041,null,1549,null,1659,null,801,null,6989,null,1457,null,5708,null,1250,null,1333,null,446,null,878,null,349,null,455,null,301,null,4375,null,1164,null,0400000US23,Maine,23
120448,null,6638,null,70116,null,5503,null,31074,null,3204,null,21534,null,2656,null,9540,null,1837,null,39042,null,4124,null,50332,null,3688,null,16323,null,2120,null,9745,null,1587,null,6578,null,1346,null,34009,null,2949,null,0400000US24,Maryland,24
109300,null,6083,null,66210,null,5250,null,22235,null,2592,null,14097,null,2171,null,8138,null,1582,null,43975,null,4273,null,43090,null,3659,null,8960,null,1474,null,5620,null,1384,null,3340,null,916,null,34130,null,3339,null,0400000US25,Massachusetts,25
176109,null,7300,null,100174,null,5959,null,49602,null,4499,null,34727,null,3786,null,14875,null,1927,null,50572,null,4642,null,75935,null,4466,null,25136,null,2392,null,16467,null,2162,null,8669,null,1210,null,50799,null,3892,null,0400000US26,Michigan,26
58874,null,4340,null,38565,null,3712,null,15167,null,2132,null,11698,null,2069,null,3469,null,896,null,23398,null,2800,null,20309,null,2133,null,6358,null,1228,null,4360,null,1026,null,1998,null,533,null,13951,null,1749,null,0400000US27,Minnesota,27
85686,null,5468,null,54202,null,5008,null,35380,null,3507,null,25880,null,2983,null,9500,null,1860,null,18822,null,2912,null,31484,null,2675,null,16026,null,1837,null,10020,null,1473,null,6006,null,1214,null,15458,null,1956,null,0400000US28,Mississippi,28
103025,null,5801,null,62272,null,4971,null,34082,null,3466,null,23862,null,2852,null,10220,null,1587,null,28190,null,3573,null,40753,null,3381,null,16729,null,2206,null,10360,null,1912,null,6369,null,1230,null,24024,null,2823,null,0400000US29,Missouri,29
14050,null,2450,null,9825,null,2157,null,5878,null,1700,null,3607,null,1442,null,2271,null,776,null,3947,null,1280,null,4225,null,1179,null,1231,null,503,null,707,null,419,null,524,null,321,null,2994,null,1060,null,0400000US30,Montana,30
20100,null,2359,null,13199,null,2207,null,6539,null,1533,null,4853,null,1259,null,1686,null,663,null,6660,null,1516,null,6901,null,1222,null,2159,null,748,null,1489,null,670,null,670,null,260,null,4742,null,1095,null,0400000US31,Nebraska,31
56514,null,5479,null,31372,null,4536,null,15929,null,2805,null,11303,null,2269,null,4626,null,1329,null,15443,null,2845,null,25142,null,2864,null,6626,null,1251,null,4122,null,1025,null,2504,null,870,null,18516,null,2439,null,0400000US32,Nevada,32
18132,null,2565,null,10043,null,2184,null,2965,null,977,null,2101,null,828,null,864,null,478,null,7078,null,1758,null,8089,null,1595,null,1868,null,682,null,1417,null,640,null,451,null,285,null,6221,null,1339,null,0400000US33,New Hampshire,33
182977,null,7604,null,107784,null,6384,null,34377,null,3410,null,20416,null,2848,null,13961,null,2290,null,73407,null,5866,null,75193,null,4781,null,16297,null,2214,null,9645,null,1817,null,6652,null,1290,null,58896,null,4406,null,0400000US34,New Jersey,34
45672,null,3574,null,26924,null,3361,null,15094,null,2570,null,10854,null,2338,null,4240,null,950,null,11830,null,1782,null,18748,null,2462,null,8849,null,1726,null,5220,null,1327,null,3629,null,1119,null,9899,null,1792,null,0400000US35,New Mexico,35
401360,null,12447,null,233716,null,9903,null,83959,null,6497,null,52301,null,4465,null,31658,null,3654,null,149757,null,8335,null,167644,null,6147,null,44906,null,3872,null,26582,null,2968,null,18324,null,2244,null,122738,null,5321,null,0400000US36,New York,36
188363,null,9127,null,122553,null,8390,null,69240,null,5911,null,48896,null,5057,null,20344,null,2438,null,53313,null,4875,null,65810,null,4137,null,29072,null,2972,null,20037,null,2255,null,9035,null,1483,null,36738,null,2951,null,0400000US37,North Carolina,37
5004,null,1117,null,3672,null,1042,null,1981,null,712,null,1705,null,666,null,276,null,218,null,1691,null,789,null,1332,null,395,null,781,null,362,null,520,null,327,null,261,null,166,null,551,null,273,null,0400000US38,North Dakota,38
205855,null,8975,null,127999,null,7308,null,65812,null,4938,null,47381,null,4299,null,18431,null,2449,null,62187,null,5108,null,77856,null,4788,null,30097,null,2635,null,20647,null,2096,null,9450,null,1305,null,47759,null,3771,null,0400000US39,Ohio,39
81366,null,5938,null,56042,null,4772,null,34658,null,3668,null,24105,null,3025,null,10553,null,1705,null,21384,null,2692,null,25324,null,2408,null,12205,null,1602,null,7342,null,1221,null,4863,null,991,null,13119,null,1791,null,0400000US40,Oklahoma,40
60112,null,4438,null,39008,null,4167,null,15443,null,2565,null,9226,null,1810,null,6217,null,1537,null,23565,null,3540,null,21104,null,2567,null,7981,null,1672,null,5190,null,1378,null,2791,null,832,null,13123,null,2054,null,0400000US41,Oregon,41
205196,null,8416,null,124185,null,7651,null,52755,null,4563,null,38246,null,4185,null,14509,null,1701,null,71430,null,4909,null,81011,null,4448,null,27183,null,2698,null,17446,null,2280,null,9737,null,1575,null,53828,null,3744,null,0400000US42,Pennsylvania,42
18887,null,2767,null,11395,null,2251,null,2587,null,1090,null,2043,null,935,null,544,null,391,null,8808,null,1893,null,7492,null,1574,null,1474,null,718,null,1182,null,704,null,292,null,314,null,6018,null,1356,null,0400000US44,Rhode Island,44
104167,null,5851,null,63207,null,4879,null,33336,null,3912,null,23119,null,3326,null,10217,null,2045,null,29871,null,3367,null,40960,null,3842,null,15329,null,2117,null,9436,null,1365,null,5893,null,1552,null,25631,null,3141,null,0400000US45,South Carolina,45
8857,null,1416,null,5486,null,1232,null,3354,null,938,null,2418,null,783,null,936,null,427,null,2132,null,816,null,3371,null,907,null,2162,null,831,null,1404,null,641,null,758,null,488,null,1209,null,403,null,0400000US46,South Dakota,46
141667,null,7693,null,89715,null,5956,null,50167,null,3645,null,36035,null,2914,null,14132,null,2137,null,39548,null,4353,null,51952,null,3651,null,21138,null,2417,null,14201,null,2183,null,6937,null,1201,null,30814,null,3063,null,0400000US47,Tennessee,47
674450,null,15416,null,443607,null,13796,null,221409,null,9892,null,161373,null,8566,null,60036,null,4270,null,222198,null,9956,null,230843,null,8220,null,77384,null,5047,null,51868,null,3883,null,25516,null,2817,null,153459,null,7056,null,0400000US48,Texas,48
52893,null,4424,null,37888,null,3454,null,14683,null,2356,null,8882,null,1749,null,5801,null,1341,null,23205,null,2985,null,15005,null,2228,null,3459,null,1285,null,2045,null,712,null,1414,null,828,null,11546,null,1937,null,0400000US49,Utah,49
7016,null,1306,null,3791,null,1113,null,2114,null,756,null,1796,null,767,null,318,null,187,null,1677,null,748,null,3225,null,928,null,1036,null,522,null,298,null,182,null,738,null,497,null,2189,null,755,null,0400000US50,Vermont,50
159059,null,7185,null,102312,null,6227,null,49264,null,4057,null,33531,null,3462,null,15733,null,2321,null,53048,null,4657,null,56747,null,3747,null,16793,null,2242,null,10617,null,1925,null,6176,null,1241,null,39954,null,2977,null,0400000US51,Virginia,51
105634,null,6444,null,64886,null,5064,null,29146,null,3320,null,18305,null,2744,null,10841,null,1695,null,35740,null,3672,null,40748,null,4067,null,11668,null,1948,null,8189,null,1785,null,3479,null,827,null,29080,null,3539,null,0400000US53,Washington,53
37014,null,4727,null,26098,null,4107,null,14940,null,2952,null,9037,null,2202,null,5903,null,1466,null,11158,null,2308,null,10916,null,2003,null,4901,null,1275,null,2888,null,885,null,2013,null,781,null,6015,null,1459,null,0400000US54,West Virginia,54
68338,null,4257,null,45440,null,3536,null,19391,null,2030,null,13203,null,1910,null,6188,null,1126,null,26049,null,2517,null,22898,null,2628,null,9027,null,1578,null,6515,null,1409,null,2512,null,641,null,13871,null,1954,null,0400000US55,Wisconsin,55
11691,null,1969,null,9161,null,1930,null,5081,null,1352,null,4152,null,1254,null,929,null,391,null,4080,null,1534,null,2530,null,832,null,1184,null,587,null,715,null,492,null,469,null,305,null,1346,null,516,null,0400000US56,Wyoming,56
129657,null,5328,null,73222,null,4317,null,38789,null,2827,null,22758,null,2573,null,16031,null,1751,null,34433,null,3006,null,56435,null,4067,null,21911,null,1894,null,13551,null,1665,null,8360,null,1354,null,34524,null,3593,null,0400000US72,Puerto Rico,72
