B17013_001E,B17013_001EA,B17013_001M,B17013_001MA,B17013_002E,B17013_002EA,B17013_002M,B17013_002MA,B17013_003E,B17013_003EA,B17013_003M,B17013_003MA,B17013_004E,B17013_004EA,B17013_004M,B17013_004MA,B17013_005E,B17013_005EA,B17013_005M,B17013_005MA,B17013_006E,B17013_006EA,B17013_006M,B17013_006MA,B17013_007E,B17013_007EA,B17013_007M,B17013_007MA,B17013_008E,B17013_008EA,B17013_008M,B17013_008MA,B17013_009E,B17013_009EA,B17013_009M,B17013_009MA,B17013_010E,B17013_010EA,B17013_010M,B17013_010MA,B17013_011E,B17013_011EA,B17013_011M,B17013_011MA,B17013_012E,B17013_012EA,B17013_012M,B17013_012MA,B17013_013E,B17013_013EA,B17013_013M,B17013_013MA,B17013_014E,B17013_014EA,B17013_014M,B17013_014MA,B17013_015E,B17013_015EA,B17013_015M,B17013_015MA,B17013_016E,B17013_016EA,B17013_016M,B17013_016MA,B17013_017E,B17013_017EA,B17013_017M,B17013_017MA,B17013_018E,B17013_018EA,B17013_018M,B17013_018MA,B17013_019E,B17013_019EA,B17013_019M,B17013_019MA,B17013_020E,B17013_020EA,B17013_020M,B17013_020MA,B17013_021E,B17013_021EA,B17013_021M,B17013_021MA,B17013_022E,B17013_022EA,B17013_022M,B17013_022MA,B17013_023E,B17013_023EA,B17013_023M,B17013_023MA,B17013_024E,B17013_024EA,B17013_024M,B17013_024MA,B17013_025E,B17013_025EA,B17013_025M,B17013_025MA,B17013_026E,B17013_026EA,B17013_026M,B17013_026MA,B17013_027E,B17013_027EA,B17013_027M,B17013_027MA,B17013_028E,B17013_028EA,B17013_028M,B17013_028MA,B17013_029E,B17013_029EA,B17013_029M,B17013_029MA,B17013_030E,B17013_030EA,B17013_030M,B17013_030MA,B17013_031E,B17013_031EA,B17013_031M,B17013_031MA,B17013_032E,B17013_032EA,B17013_032M,B17013_032MA,B17013_033E,B17013_033EA,B17013_033M,B17013_033MA,B17013_034E,B17013_034EA,B17013_034M,B17013_034MA,B17013_035E,B17013_035EA,B17013_035M,B17013_035MA,GEO_ID,NAME,state
3138757,null,18424,null,283081,null,7657,null,88541,null,3878,null,25488,null,2393,null,30856,null,2564,null,26458,null,2154,null,5739,null,1439,null,194540,null,7047,null,27404,null,3018,null,12265,null,2144,null,11381,null,1832,null,3235,null,1044,null,523,null,377,null,167136,null,6619,null,55759,null,4167,null,80412,null,5250,null,26200,null,3018,null,4765,null,956,null,2855676,null,17850,null,2235252,null,16912,null,923433,null,12527,null,958085,null,11040,null,316699,null,9206,null,37035,null,2977,null,620424,null,12998,null,190939,null,7197,null,106624,null,5163,null,68910,null,4866,null,12517,null,2132,null,2888,null,931,null,429485,null,9930,null,219080,null,6716,null,175232,null,6947,null,28972,null,2458,null,6201,null,1235,null,0400000US17,Illinois,17
1648431,null,15271,null,157570,null,6279,null,50998,null,3722,null,16570,null,1976,null,16667,null,2075,null,13172,null,1946,null,4589,null,1092,null,106572,null,4908,null,16722,null,2255,null,8533,null,1413,null,6565,null,1367,null,1495,null,698,null,129,null,141,null,89850,null,4692,null,35009,null,2861,null,43390,null,3392,null,9631,null,1618,null,1820,null,762,null,1490861,null,14219,null,1199485,null,13567,null,558811,null,8868,null,482451,null,9180,null,139974,null,5919,null,18249,null,2175,null,291376,null,8021,null,89833,null,4380,null,55104,null,3877,null,31089,null,2713,null,3159,null,1031,null,481,null,393,null,201543,null,6882,null,106207,null,4422,null,84009,null,5079,null,9730,null,1697,null,1597,null,641,null,0400000US18,Indiana,18
791790,null,7894,null,57737,null,4022,null,20071,null,1612,null,7147,null,990,null,6739,null,1105,null,4364,null,932,null,1821,null,783,null,37666,null,3275,null,5428,null,1212,null,3048,null,935,null,1757,null,570,null,538,null,339,null,85,null,109,null,32238,null,3082,null,12796,null,2029,null,15985,null,1947,null,2666,null,728,null,791,null,513,null,734053,null,8212,null,614913,null,8211,null,315566,null,5211,null,225256,null,5792,null,68300,null,3819,null,5791,null,1191,null,119140,null,4429,null,43357,null,2962,null,29132,null,2815,null,12750,null,1586,null,1456,null,580,null,19,null,31,null,75783,null,3275,null,43405,null,2667,null,29131,null,2382,null,2773,null,717,null,474,null,232,null,0400000US19,Iowa,19
736264,null,8496,null,56736,null,3445,null,20713,null,1941,null,7006,null,1187,null,6793,null,1187,null,4900,null,949,null,2014,null,838,null,36023,null,2973,null,5500,null,1373,null,2547,null,954,null,2460,null,850,null,493,null,294,null,0,null,244,null,30523,null,2742,null,11303,null,1871,null,14805,null,1588,null,3780,null,1235,null,635,null,356,null,679528,null,8567,null,556442,null,7977,null,269303,null,5810,null,214081,null,6321,null,65813,null,3290,null,7245,null,1208,null,123086,null,5220,null,38083,null,3098,null,23838,null,2254,null,12869,null,1909,null,1237,null,565,null,139,null,219,null,85003,null,4031,null,44495,null,2826,null,35163,null,3284,null,5144,null,1032,null,201,null,182,null,0400000US20,Kansas,20
1125630,null,12346,null,147398,null,6613,null,58911,null,4418,null,21756,null,2513,null,23319,null,2761,null,11603,null,1804,null,2233,null,841,null,88487,null,5142,null,15352,null,2238,null,8358,null,1602,null,5482,null,1366,null,1041,null,535,null,471,null,542,null,73135,null,4281,null,32460,null,3046,null,32897,null,2896,null,6843,null,1314,null,935,null,530,null,978232,null,11613,null,789765,null,12075,null,380777,null,7672,null,327925,null,8068,null,73699,null,4034,null,7364,null,1386,null,188467,null,7180,null,57531,null,3607,null,36649,null,2575,null,19217,null,2316,null,1344,null,661,null,321,null,254,null,130936,null,6263,null,76299,null,4760,null,48156,null,3396,null,5621,null,1447,null,860,null,517,null,0400000US21,Kentucky,21
1094141,null,10371,null,146380,null,6476,null,40293,null,3476,null,16346,null,2434,null,13542,null,1991,null,8083,null,1561,null,2322,null,946,null,106087,null,5074,null,12986,null,2149,null,5848,null,1538,null,5413,null,1653,null,1431,null,728,null,294,null,245,null,93101,null,5144,null,30037,null,2950,null,48300,null,3647,null,12324,null,1810,null,2440,null,885,null,947761,null,11039,null,718832,null,9344,null,324585,null,6865,null,306499,null,7292,null,80529,null,4597,null,7219,null,1507,null,228929,null,6748,null,61456,null,4409,null,36019,null,3317,null,22466,null,2642,null,2601,null,981,null,370,null,263,null,167473,null,6071,null,85218,null,5008,null,69368,null,4012,null,10903,null,1508,null,1984,null,763,null,0400000US22,Louisiana,22
343822,null,6405,null,29416,null,2739,null,9110,null,1415,null,3982,null,953,null,2638,null,688,null,2082,null,632,null,408,null,300,null,20306,null,2676,null,3216,null,886,null,1599,null,620,null,1582,null,692,null,0,null,228,null,35,null,56,null,17090,null,2463,null,8370,null,1606,null,7675,null,1451,null,972,null,375,null,73,null,78,null,314406,null,6052,null,262020,null,5387,null,137138,null,4126,null,102535,null,4485,null,20548,null,2005,null,1799,null,516,null,52386,null,3228,null,18563,null,1898,null,10388,null,1544,null,7475,null,1211,null,616,null,434,null,84,null,142,null,33823,null,2409,null,20319,null,2326,null,12550,null,1716,null,897,null,455,null,57,null,92,null,0400000US23,Maine,23
1395778,null,10754,null,74687,null,4060,null,20748,null,2609,null,8493,null,1599,null,6915,null,1470,null,4130,null,1208,null,1210,null,552,null,53939,null,3967,null,8013,null,1488,null,5158,null,1167,null,2515,null,855,null,161,null,156,null,179,null,273,null,45926,null,3831,null,17311,null,2161,null,21739,null,2979,null,6603,null,1462,null,273,null,209,null,1321091,null,11173,null,986372,null,11805,null,409580,null,8513,null,437883,null,8720,null,124623,null,5026,null,14286,null,1855,null,334719,null,8643,null,85006,null,4693,null,47373,null,4150,null,32236,null,3205,null,4314,null,1078,null,1083,null,614,null,249713,null,7773,null,123431,null,5470,null,109342,null,5258,null,14292,null,1981,null,2648,null,762,null,0400000US24,Maryland,24
1568641,null,11431,null,111502,null,6166,null,34605,null,2973,null,16500,null,2239,null,11071,null,1502,null,6689,null,1439,null,345,null,279,null,76897,null,5036,null,10089,null,1922,null,5434,null,1524,null,3990,null,1125,null,556,null,386,null,109,null,150,null,66808,null,4550,null,24867,null,2610,null,35017,null,2937,null,6454,null,1469,null,470,null,349,null,1457139,null,11859,null,1133668,null,11977,null,471554,null,8025,null,514962,null,8759,null,133796,null,5306,null,13356,null,1717,null,323471,null,9439,null,88996,null,5292,null,48115,null,3648,null,35705,null,3487,null,4544,null,1407,null,632,null,392,null,234475,null,8319,null,126520,null,6951,null,92789,null,4837,null,13286,null,1849,null,1880,null,675,null,0400000US25,Massachusetts,25
2525388,null,15908,null,264514,null,7290,null,83535,null,3916,null,28417,null,1913,null,27891,null,2266,null,21773,null,2197,null,5454,null,1128,null,180979,null,6669,null,26852,null,2205,null,13203,null,1637,null,10726,null,1807,null,2657,null,1089,null,266,null,240,null,154127,null,6564,null,57387,null,3800,null,74859,null,4972,null,17750,null,2000,null,4131,null,1067,null,2260874,null,15759,null,1804882,null,14686,null,833416,null,9356,null,725122,null,10845,null,221530,null,5372,null,24814,null,2705,null,455992,null,9027,null,128186,null,4863,null,79909,null,3955,null,43147,null,2828,null,3766,null,725,null,1364,null,576,null,327806,null,8267,null,178545,null,6201,null,129683,null,5401,null,17092,null,1805,null,2486,null,682,null,0400000US26,Michigan,26
1342724,null,10410,null,82834,null,3898,null,27309,null,1965,null,10398,null,1174,null,8636,null,1390,null,5451,null,1050,null,2824,null,829,null,55525,null,3302,null,7155,null,1288,null,2903,null,747,null,3543,null,982,null,549,null,294,null,160,null,164,null,48370,null,3128,null,18984,null,2267,null,21919,null,2292,null,6157,null,1416,null,1310,null,564,null,1259890,null,10507,null,1045690,null,10997,null,487165,null,8032,null,419445,null,7361,null,124909,null,3996,null,14171,null,1565,null,214200,null,6157,null,73708,null,3760,null,44023,null,2838,null,25458,null,2295,null,3482,null,1021,null,745,null,530,null,140492,null,4728,null,77392,null,3578,null,54112,null,3359,null,7879,null,1332,null,1109,null,518,null,0400000US27,Minnesota,27
755248,null,9226,null,128296,null,7118,null,35259,null,3729,null,11902,null,1800,null,14013,null,2455,null,8050,null,1710,null,1294,null,550,null,93037,null,6003,null,12650,null,2690,null,5824,null,1528,null,4988,null,1438,null,1572,null,931,null,266,null,272,null,80387,null,5000,null,24816,null,2704,null,40832,null,3877,null,12791,null,1910,null,1948,null,672,null,626952,null,9376,null,474410,null,9188,null,218102,null,5599,null,204846,null,6790,null,46578,null,3400,null,4884,null,829,null,152542,null,5968,null,39686,null,3078,null,23287,null,2857,null,14486,null,2243,null,1786,null,738,null,127,null,148,null,112856,null,4922,null,57524,null,3787,null,46299,null,3586,null,7458,null,1514,null,1575,null,631,null,0400000US28,Mississippi,28
1529540,null,12558,null,148339,null,5579,null,48619,null,2793,null,16842,null,1952,null,17793,null,2137,null,11534,null,1630,null,2450,null,784,null,99720,null,4867,null,14920,null,2128,null,8502,null,1570,null,5079,null,1093,null,1185,null,639,null,154,null,225,null,84800,null,4518,null,29680,null,2696,null,44658,null,3881,null,8891,null,1628,null,1571,null,691,null,1381201,null,13057,null,1111714,null,12865,null,534946,null,8436,null,440103,null,8916,null,123615,null,4986,null,13050,null,1950,null,269487,null,7808,null,84752,null,4355,null,53674,null,3647,null,27163,null,2594,null,3559,null,910,null,356,null,295,null,184735,null,6261,null,100957,null,4685,null,72298,null,4835,null,9574,null,1498,null,1906,null,785,null,0400000US29,Missouri,29
237574,null,4616,null,23162,null,2316,null,10295,null,1479,null,3895,null,909,null,2998,null,887,null,2700,null,721,null,702,null,426,null,12867,null,1856,null,2166,null,924,null,1244,null,709,null,694,null,456,null,228,null,184,null,0,null,235,null,10701,null,1497,null,3917,null,825,null,5033,null,1086,null,1344,null,578,null,407,null,357,null,214412,null,4625,null,182056,null,4652,null,101965,null,4029,null,60376,null,3047,null,17606,null,1880,null,2109,null,579,null,32356,null,2609,null,10980,null,1398,null,6509,null,1137,null,4210,null,902,null,261,null,234,null,0,null,235,null,21376,null,2094,null,12708,null,1689,null,7452,null,1255,null,1159,null,502,null,57,null,61,null,0400000US30,Montana,30
457459,null,6358,null,30955,null,2464,null,11643,null,1400,null,4046,null,718,null,3776,null,878,null,3202,null,827,null,619,null,295,null,19312,null,1899,null,2710,null,706,null,1327,null,524,null,884,null,446,null,263,null,207,null,236,null,254,null,16602,null,1791,null,6001,null,1055,null,8030,null,1413,null,1891,null,595,null,680,null,428,null,426504,null,6292,null,353421,null,5734,null,173857,null,3900,null,131272,null,3771,null,44484,null,2649,null,3808,null,840,null,73083,null,4499,null,26394,null,2729,null,15327,null,2273,null,9853,null,1463,null,1071,null,695,null,143,null,163,null,46689,null,3100,null,25768,null,1955,null,18742,null,2121,null,2047,null,577,null,132,null,193,null,0400000US31,Nebraska,31
615019,null,7728,null,48547,null,3928,null,20439,null,2719,null,5967,null,1173,null,7154,null,1616,null,5756,null,1318,null,1562,null,686,null,28108,null,3208,null,4681,null,1146,null,2753,null,897,null,1368,null,660,null,379,null,377,null,181,null,229,null,23427,null,3083,null,7766,null,1727,null,11962,null,2159,null,2477,null,757,null,1222,null,812,null,566472,null,7970,null,429273,null,8352,null,189686,null,6336,null,167775,null,6242,null,60856,null,3767,null,10956,null,1987,null,137199,null,6227,null,49091,null,4145,null,25212,null,3092,null,19850,null,2539,null,3318,null,1038,null,711,null,364,null,88108,null,3917,null,44279,null,3143,null,35669,null,3137,null,7654,null,1500,null,506,null,291,null,0400000US32,Nevada,32
345324,null,5671,null,17212,null,2229,null,4558,null,1061,null,2866,null,815,null,892,null,367,null,664,null,362,null,136,null,136,null,12654,null,1850,null,2007,null,632,null,995,null,502,null,761,null,431,null,251,null,319,null,0,null,253,null,10647,null,1709,null,3879,null,1074,null,6211,null,1291,null,510,null,427,null,47,null,76,null,328112,null,5497,null,271546,null,5342,null,123462,null,4253,null,118856,null,4666,null,26905,null,2545,null,2323,null,773,null,56566,null,2951,null,19324,null,2447,null,11864,null,2052,null,6916,null,1212,null,515,null,310,null,29,null,49,null,37242,null,2442,null,20628,null,2137,null,15077,null,1668,null,1453,null,599,null,84,null,102,null,0400000US33,New Hampshire,33
2168377,null,15461,null,135251,null,5517,null,44341,null,3637,null,13954,null,2058,null,16128,null,2193,null,11179,null,1832,null,3080,null,994,null,90910,null,4546,null,12190,null,2192,null,5111,null,1450,null,5519,null,1186,null,1024,null,582,null,536,null,458,null,78720,null,4164,null,26082,null,2676,null,41281,null,3394,null,9616,null,1669,null,1741,null,688,null,2033126,null,15957,null,1580494,null,14085,null,595526,null,9465,null,743710,null,9960,null,216463,null,7755,null,24795,null,2200,null,452632,null,10096,null,131946,null,6396,null,75003,null,4148,null,48529,null,4002,null,6743,null,1333,null,1671,null,770,null,320686,null,8803,null,156495,null,6630,null,137487,null,5467,null,22887,null,2272,null,3817,null,980,null,0400000US34,New Jersey,34
482159,null,7286,null,60528,null,4187,null,23221,null,2555,null,8255,null,1267,null,8499,null,1728,null,5265,null,1349,null,1202,null,560,null,37307,null,3556,null,6814,null,1510,null,2860,null,779,null,3386,null,1216,null,461,null,351,null,107,null,140,null,30493,null,3117,null,8860,null,1510,null,17543,null,2388,null,3198,null,867,null,892,null,634,null,421631,null,7185,null,317021,null,6219,null,153498,null,4730,null,123475,null,5299,null,35659,null,3630,null,4389,null,1018,null,104610,null,5389,null,33968,null,3030,null,19626,null,2348,null,11973,null,1797,null,2062,null,723,null,307,null,269,null,70642,null,4336,null,36578,null,3190,null,29200,null,3066,null,3512,null,950,null,1352,null,669,null,0400000US35,New Mexico,35
4582314,null,18991,null,471968,null,10027,null,161157,null,6970,null,51800,null,3612,null,56056,null,3542,null,39800,null,3390,null,13501,null,1797,null,310811,null,8915,null,41348,null,3919,null,20426,null,2705,null,16115,null,2053,null,3763,null,1136,null,1044,null,658,null,269463,null,7665,null,97612,null,6009,null,132530,null,5773,null,32656,null,2398,null,6665,null,1404,null,4110346,null,18220,null,3052136,null,20364,null,1240211,null,15098,null,1346496,null,16032,null,405086,null,10192,null,60343,null,3625,null,1058210,null,15521,null,292619,null,8703,null,160892,null,7463,null,108226,null,5166,null,19669,null,2053,null,3832,null,1089,null,765591,null,12029,null,381057,null,8863,null,323276,null,9153,null,51123,null,3942,null,10135,null,1412,null,0400000US36,New York,36
