C18108_001E,C18108_001EA,C18108_001M,C18108_001MA,C18108_002E,C18108_002EA,C18108_002M,C18108_002MA,C18108_003E,C18108_003EA,C18108_003M,C18108_003MA,C18108_004E,C18108_004EA,C18108_004M,C18108_004MA,C18108_005E,C18108_005EA,C18108_005M,C18108_005MA,C18108_006E,C18108_006EA,C18108_006M,C18108_006MA,C18108_007E,C18108_007EA,C18108_007M,C18108_007MA,C18108_008E,C18108_008EA,C18108_008M,C18108_008MA,C18108_009E,C18108_009EA,C18108_009M,C18108_009MA,C18108_010E,C18108_010EA,C18108_010M,C18108_010MA,C18108_011E,C18108_011EA,C18108_011M,C18108_011MA,C18108_012E,C18108_012EA,C18108_012M,C18108_012MA,C18108_013E,C18108_013EA,C18108_013M,C18108_013MA,GEO_ID,NAME,state
3746320,null,833,null,865115,null,2127,null,30662,null,3349,null,8720,null,1589,null,825733,null,4525,null,2390463,null,2939,null,146606,null,6335,null,117788,null,6024,null,2126069,null,8992,null,490742,null,2378,null,87886,null,4109,null,106204,null,4631,null,296652,null,5118,null,0400000US41,Oregon,41
12209227,null,2068,null,2757063,null,2394,null,97159,null,4980,null,30311,null,3031,null,2629593,null,6053,null,7658886,null,5369,null,460727,null,10248,null,366440,null,10874,null,6831719,null,16138,null,1793278,null,4354,null,302003,null,7230,null,361093,null,8649,null,1130182,null,8054,null,0400000US42,Pennsylvania,42
1030284,null,4423,null,228072,null,1255,null,9006,null,1656,null,2645,null,839,null,216421,null,2252,null,661768,null,4081,null,38551,null,3544,null,30736,null,2935,null,592481,null,5470,null,140444,null,1064,null,23800,null,2314,null,27690,null,2151,null,88954,null,3058,null,0400000US44,Rhode Island,44
4373390,null,2822,null,1064430,null,2025,null,29021,null,3093,null,11230,null,1948,null,1024179,null,4262,null,2734614,null,4101,null,178347,null,6632,null,157262,null,7145,null,2399005,null,10653,null,574346,null,2193,null,97798,null,4524,null,136469,null,5261,null,340079,null,5928,null,0400000US45,South Carolina,45
783531,null,1162,null,196191,null,1338,null,3849,null,785,null,1458,null,503,null,190884,null,1696,null,479108,null,1909,null,25650,null,1871,null,16646,null,2038,null,436812,null,3199,null,108232,null,757,null,17999,null,1500,null,18524,null,1496,null,71709,null,1861,null,0400000US46,South Dakota,46
6113391,null,1928,null,1476111,null,2819,null,56510,null,5070,null,15984,null,2126,null,1403617,null,6195,null,3856551,null,4135,null,260018,null,8147,null,245759,null,8320,null,3350774,null,11528,null,780729,null,3181,null,137377,null,4425,null,192418,null,6023,null,450934,null,6583,null,0400000US47,Tennessee,47
23827328,null,5045,null,6714046,null,4508,null,191767,null,7989,null,69477,null,5094,null,6452802,null,10288,null,14753527,null,9077,null,829702,null,15480,null,676429,null,17658,null,13247396,null,23970,null,2359755,null,5883,null,401161,null,8519,null,599097,null,9160,null,1359497,null,11942,null,0400000US48,Texas,48
2704865,null,2409,null,849122,null,942,null,20017,null,2435,null,5669,null,1099,null,823436,null,2821,null,1616740,null,3286,null,72276,null,4740,null,54421,null,3955,null,1490043,null,6729,null,239003,null,1561,null,42362,null,3032,null,45289,null,2889,null,151352,null,3572,null,0400000US49,Utah,49
615089,null,299,null,128844,null,685,null,5172,null,1007,null,2050,null,626,null,121622,null,1270,null,403223,null,921,null,26394,null,1870,null,19043,null,2143,null,357786,null,3170,null,83022,null,663,null,13888,null,1148,null,17511,null,1669,null,51623,null,1637,null,0400000US50,Vermont,50
7520250,null,5297,null,1815340,null,3093,null,49277,null,4001,null,16854,null,2288,null,1749209,null,6087,null,4802928,null,6356,null,239438,null,8646,null,188675,null,8581,null,4374815,null,14560,null,901982,null,3195,null,140646,null,5450,null,179788,null,5591,null,581548,null,6585,null,0400000US51,Virginia,51
6428235,null,3970,null,1540488,null,1706,null,45636,null,4001,null,14352,null,1760,null,1480500,null,4721,null,4123998,null,5151,null,243808,null,8380,null,186458,null,6978,null,3693732,null,12686,null,763749,null,2854,null,131535,null,4566,null,160892,null,5243,null,471322,null,6655,null,0400000US53,Washington,53
1787710,null,950,null,384815,null,1357,null,13488,null,2000,null,5004,null,1341,null,366323,null,2860,null,1130443,null,2164,null,97711,null,4339,null,103240,null,4819,null,929492,null,6762,null,272452,null,1350,null,48084,null,2789,null,71402,null,4008,null,152966,null,3894,null,0400000US54,West Virginia,54
5540009,null,1255,null,1309167,null,1844,null,37704,null,2978,null,12858,null,1782,null,1258605,null,3800,null,3517628,null,2533,null,175254,null,6404,null,132148,null,4858,null,3210226,null,7423,null,713214,null,1840,null,114618,null,4275,null,121582,null,3999,null,477014,null,4396,null,0400000US55,Wisconsin,55
523428,null,1036,null,127415,null,1550,null,2376,null,840,null,1598,null,697,null,123441,null,1955,null,332724,null,1999,null,21982,null,2520,null,12443,null,1727,null,298299,null,3197,null,63289,null,1207,null,12130,null,1301,null,11377,null,1324,null,39782,null,1849,null,0400000US56,Wyoming,56
3922338,null,1225,null,980770,null,993,null,59479,null,3978,null,15794,null,2018,null,905497,null,4682,null,2407446,null,1692,null,236221,null,8008,null,232113,null,9739,null,1939112,null,11289,null,534122,null,1133,null,90363,null,3836,null,210766,null,5315,null,232993,null,5600,null,0400000US72,Puerto Rico,72
