B08008_001E,B08008_001EA,B08008_001M,B08008_001MA,B08008_002E,B08008_002EA,B08008_002M,B08008_002MA,B08008_003E,B08008_003EA,B08008_003M,B08008_003MA,B08008_004E,B08008_004EA,B08008_004M,B08008_004MA,B08008_005E,B08008_005EA,B08008_005M,B08008_005MA,B08008_006E,B08008_006EA,B08008_006M,B08008_006MA,B08008_007E,B08008_007EA,B08008_007M,B08008_007MA,B08008_008E,B08008_008EA,B08008_008M,B08008_008MA,B08008_009E,B08008_009EA,B08008_009M,B08008_009MA,B08008_010E,B08008_010EA,B08008_010M,B08008_010MA,B08008_011E,B08008_011EA,B08008_011M,B08008_011MA,B08008_012E,B08008_012EA,B08008_012M,B08008_012MA,B08008_013E,B08008_013EA,B08008_013M,B08008_013MA,B08008_014E,B08008_014EA,B08008_014M,B08008_014MA,B08008_015E,B08008_015EA,B08008_015M,B08008_015MA,GEO_ID,NAME,state
4508260,null,25218,null,2040981,null,22742,null,852952,null,17074,null,1188029,null,19922,null,2467279,null,24022,null,2405984,null,17112,null,1069320,null,15368,null,418277,null,12706,null,651043,null,12226,null,1336664,null,16074,null,2102276,null,16628,null,971661,null,13806,null,434675,null,10346,null,536986,null,12106,null,1130615,null,15252,null,0400000US13,Georgia,13
656455,null,7854,null,582208,null,9187,null,265019,null,8024,null,317189,null,8216,null,74247,null,7130,null,357277,null,4719,null,315432,null,6549,null,138345,null,5339,null,177087,null,5816,null,41845,null,4652,null,299178,null,5540,null,266776,null,5200,null,126674,null,5309,null,140102,null,4853,null,32402,null,3445,null,0400000US15,Hawaii,15
713986,null,7461,null,495097,null,8366,null,273403,null,7711,null,221694,null,6521,null,218889,null,6531,null,396554,null,5650,null,269862,null,6281,null,140026,null,5817,null,129836,null,4631,null,126692,null,4697,null,317432,null,5461,null,225235,null,5073,null,133377,null,4039,null,91858,null,4078,null,92197,null,3461,null,0400000US16,Idaho,16
6216215,null,23833,null,5412280,null,26908,null,2070396,null,22168,null,3341884,null,27522,null,803935,null,15468,null,3307424,null,15380,null,2871904,null,16726,null,1026426,null,15920,null,1845478,null,15933,null,435520,null,9248,null,2908791,null,16934,null,2540376,null,16402,null,1043970,null,13705,null,1496406,null,18049,null,368415,null,8632,null,0400000US17,Illinois,17
3028953,null,14692,null,1987611,null,15084,null,969859,null,11950,null,1017752,null,15333,null,1041342,null,13962,null,1603021,null,9462,null,1029659,null,9602,null,467753,null,8299,null,561906,null,11250,null,573362,null,9115,null,1425932,null,11015,null,957952,null,10468,null,502106,null,8731,null,455846,null,8387,null,467980,null,8139,null,0400000US18,Indiana,18
1568781,null,8667,null,1222559,null,11664,null,640034,null,8898,null,582525,null,10412,null,346222,null,7873,null,824257,null,5854,null,631331,null,7201,null,306096,null,6715,null,325235,null,7078,null,192926,null,5118,null,744524,null,7226,null,591228,null,7925,null,333938,null,6476,null,257290,null,6570,null,153296,null,4483,null,0400000US19,Iowa,19
1436438,null,8872,null,1183581,null,10837,null,648720,null,9113,null,534861,null,10902,null,252857,null,8061,null,770727,null,6222,null,631571,null,7097,null,321875,null,6644,null,309696,null,6913,null,139156,null,4677,null,665711,null,7346,null,552010,null,7746,null,326845,null,6689,null,225165,null,6549,null,113701,null,4471,null,0400000US20,Kansas,20
1878990,null,14053,null,1105685,null,15154,null,579837,null,10046,null,525848,null,11768,null,773305,null,14142,null,991720,null,8060,null,574556,null,9959,null,285612,null,7552,null,288944,null,8445,null,417164,null,8529,null,887270,null,10448,null,531129,null,9337,null,294225,null,6660,null,236904,null,7872,null,356141,null,8479,null,0400000US21,Kentucky,21
1958662,null,14882,null,1239384,null,17121,null,555838,null,12860,null,683546,null,14776,null,719278,null,13793,null,1031317,null,10445,null,633339,null,10183,null,263582,null,8325,null,369757,null,8776,null,397978,null,8726,null,927345,null,10900,null,606045,null,10973,null,292256,null,8864,null,313789,null,9653,null,321300,null,8400,null,0400000US22,Louisiana,22
649769,null,7941,null,301829,null,7902,null,128030,null,4862,null,173799,null,6831,null,347940,null,6677,null,332242,null,4697,null,152395,null,4827,null,60790,null,3154,null,91605,null,4172,null,179847,null,4222,null,317527,null,5281,null,149434,null,4829,null,67240,null,3347,null,82194,null,4507,null,168093,null,4409,null,0400000US23,Maine,23
2910684,null,15980,null,2295878,null,18298,null,466051,null,10980,null,1829827,null,17094,null,614806,null,13013,null,1489492,null,9309,null,1158139,null,10145,null,215562,null,7720,null,942577,null,10616,null,331353,null,8839,null,1421192,null,11567,null,1137739,null,12068,null,250489,null,7461,null,887250,null,11549,null,283453,null,6767,null,0400000US24,Maryland,24
3307074,null,16204,null,2316044,null,18315,null,795691,null,14728,null,1520353,null,18246,null,991030,null,14064,null,1695030,null,11787,null,1179042,null,13742,null,369808,null,8917,null,809234,null,13171,null,515988,null,8924,null,1612044,null,12410,null,1137002,null,11378,null,425883,null,10553,null,711119,null,11073,null,475042,null,8769,null,0400000US25,Massachusetts,25
4460720,null,19024,null,2683635,null,18892,null,792719,null,12259,null,1890916,null,18289,null,1777085,null,20630,null,2324083,null,12354,null,1372224,null,11195,null,371540,null,8031,null,1000684,null,10318,null,951859,null,12561,null,2136637,null,13738,null,1311411,null,12540,null,421179,null,10190,null,890232,null,13338,null,825226,null,11688,null,0400000US26,Michigan,26
2778345,null,11093,null,2254173,null,14556,null,789872,null,12738,null,1464301,null,11675,null,524172,null,11909,null,1454590,null,7789,null,1170173,null,9495,null,375591,null,8962,null,794582,null,9139,null,284417,null,6985,null,1323755,null,8227,null,1084000,null,9484,null,414281,null,7596,null,669719,null,8574,null,239755,null,6331,null,0400000US27,Minnesota,27
1241077,null,12422,null,673622,null,13241,null,311834,null,10438,null,361788,null,10579,null,567455,null,13080,null,651597,null,8269,null,346011,null,8172,null,150896,null,6988,null,195115,null,6999,null,305586,null,7901,null,589480,null,8125,null,327611,null,8009,null,160938,null,6716,null,166673,null,6238,null,261869,null,7980,null,0400000US28,Mississippi,28
2846494,null,13385,null,1971928,null,19586,null,799367,null,14772,null,1172561,null,15792,null,874566,null,15457,null,1479983,null,8304,null,1012355,null,10730,null,380571,null,8994,null,631784,null,9129,null,467628,null,9540,null,1366511,null,10679,null,959573,null,12871,null,418796,null,10006,null,540777,null,11733,null,406938,null,8429,null,0400000US29,Missouri,29
477006,null,6695,null,317734,null,7239,null,209429,null,5871,null,108305,null,5578,null,159272,null,5795,null,255046,null,4274,null,168720,null,4824,null,103839,null,4237,null,64881,null,3982,null,86326,null,3292,null,221960,null,4012,null,149014,null,3725,null,105590,null,3258,null,43424,null,2993,null,72946,null,3476,null,0400000US30,Montana,30
944360,null,6043,null,710208,null,8371,null,477624,null,7609,null,232584,null,7015,null,234152,null,5588,null,499581,null,4427,null,369646,null,5423,null,232477,null,5208,null,137169,null,4945,null,129935,null,3565,null,444779,null,5353,null,340562,null,5854,null,245147,null,5652,null,95415,null,4193,null,104217,null,3567,null,0400000US31,Nebraska,31
1258074,null,10118,null,1172183,null,10250,null,443533,null,11798,null,728650,null,10964,null,85891,null,6245,null,694367,null,7243,null,647015,null,7736,null,225474,null,8167,null,421541,null,9185,null,47352,null,4053,null,563707,null,7224,null,525168,null,7569,null,218059,null,6875,null,307109,null,7272,null,38539,null,3913,null,0400000US32,Nevada,32
704290,null,7395,null,317063,null,7702,null,130082,null,6064,null,186981,null,6453,null,387227,null,7929,null,371198,null,5318,null,166069,null,5256,null,64440,null,4203,null,101629,null,4374,null,205129,null,5729,null,333092,null,4389,null,150994,null,4370,null,65642,null,3488,null,85352,null,3984,null,182098,null,4570,null,0400000US33,New Hampshire,33
4285430,null,16786,null,2966777,null,19701,null,602012,null,13230,null,2364765,null,19561,null,1318653,null,17273,null,2280679,null,12087,null,1579989,null,13418,null,305413,null,9429,null,1274576,null,14017,null,700690,null,10839,null,2004751,null,12211,null,1386788,null,13658,null,296599,null,8917,null,1090189,null,13589,null,617963,null,9821,null,0400000US34,New Jersey,34
890535,null,11347,null,693921,null,11906,null,441231,null,9230,null,252690,null,9264,null,196614,null,8064,null,472449,null,6698,null,365862,null,6799,null,215121,null,6169,null,150741,null,6127,null,106587,null,4840,null,418086,null,7924,null,328059,null,7903,null,226110,null,6939,null,101949,null,5084,null,90027,null,5043,null,0400000US35,New Mexico,35
9215293,null,34782,null,7377069,null,31339,null,4369253,null,26156,null,3007816,null,22415,null,1838224,null,20293,null,4799917,null,24194,null,3828984,null,21671,null,2215608,null,16516,null,1613376,null,17295,null,970933,null,12898,null,4415376,null,22946,null,3548085,null,21673,null,2153645,null,20398,null,1394440,null,13628,null,867291,null,12802,null,0400000US36,New York,36
4371214,null,19466,null,2515451,null,21045,null,1284548,null,16070,null,1230903,null,18614,null,1855763,null,22956,null,2325243,null,13027,null,1326541,null,13197,null,649519,null,11984,null,677022,null,12705,null,998702,null,13565,null,2045971,null,14666,null,1188910,null,12750,null,635029,null,10701,null,553881,null,10412,null,857061,null,13965,null,0400000US37,North Carolina,37
347958,null,4070,null,268624,null,5121,null,183792,null,4915,null,84832,null,3577,null,79334,null,3807,null,187374,null,2759,null,142845,null,3030,null,90580,null,3258,null,52265,null,2673,null,44529,null,2179,null,160584,null,3018,null,125779,null,3343,null,93212,null,3004,null,32567,null,2217,null,34805,null,2121,null,0400000US38,North Dakota,38
5447031,null,21514,null,3729111,null,21061,null,1311307,null,14243,null,2417804,null,21547,null,1717920,null,17777,null,2834133,null,14907,null,1900540,null,14699,null,622852,null,10807,null,1277688,null,14642,null,933593,null,11998,null,2612898,null,16303,null,1828571,null,15125,null,688455,null,11202,null,1140116,null,12984,null,784327,null,10437,null,0400000US39,Ohio,39
1696486,null,13429,null,1326732,null,14220,null,761578,null,12330,null,565154,null,11347,null,369754,null,8626,null,914360,null,8462,null,708838,null,8770,null,387256,null,8788,null,321582,null,7529,null,205522,null,5056,null,782126,null,8617,null,617894,null,8832,null,374322,null,7538,null,243572,null,7593,null,164232,null,5100,null,0400000US40,Oklahoma,40
1796478,null,12399,null,1403877,null,13909,null,681658,null,11463,null,722219,null,11992,null,392601,null,9684,null,961999,null,8649,null,741958,null,8910,null,337954,null,9392,null,404004,null,8397,null,220041,null,6190,null,834479,null,8587,null,661919,null,8628,null,343704,null,7057,null,318215,null,7464,null,172560,null,5902,null,0400000US41,Oregon,41
5911642,null,21246,null,3231251,null,21970,null,1087034,null,13114,null,2144217,null,20165,null,2680391,null,19397,null,3107616,null,14293,null,1644580,null,13372,null,516584,null,9954,null,1127996,null,13288,null,1463036,null,13658,null,2804026,null,13723,null,1586671,null,13976,null,570450,null,9129,null,1016221,null,11968,null,1217355,null,10885,null,0400000US42,Pennsylvania,42
509180,null,7325,null,349530,null,8944,null,107410,null,5695,null,242120,null,8786,null,159650,null,6651,null,259968,null,4990,null,176176,null,6309,null,52141,null,4456,null,124035,null,6174,null,83792,null,3913,null,249212,null,5094,null,173354,null,4991,null,55269,null,3270,null,118085,null,4674,null,75858,null,4030,null,0400000US44,Rhode Island,44
2017119,null,13893,null,910810,null,15942,null,314071,null,9540,null,596739,null,12639,null,1106309,null,17930,null,1061300,null,9864,null,473183,null,11213,null,155375,null,5996,null,317808,null,9334,null,588117,null,11562,null,955819,null,11623,null,437627,null,8829,null,158696,null,6160,null,278931,null,7370,null,518192,null,10976,null,0400000US45,South Carolina,45
420183,null,4835,null,308824,null,5968,null,218770,null,5466,null,90054,null,4355,null,111359,null,4929,null,220926,null,3194,null,157238,null,3668,null,103552,null,3754,null,53686,null,3079,null,63688,null,3431,null,199257,null,3470,null,151586,null,3784,null,115218,null,3476,null,36368,null,2524,null,47671,null,2647,null,0400000US46,South Dakota,46
2854572,null,13164,null,1744057,null,16926,null,1013466,null,13992,null,730591,null,12322,null,1110515,null,15020,null,1520385,null,9705,null,913598,null,10635,null,502543,null,9308,null,411055,null,9584,null,606787,null,10133,null,1334187,null,11482,null,830459,null,10700,null,510923,null,9258,null,319536,null,7152,null,503728,null,9101,null,0400000US47,Tennessee,47
11316901,null,34844,null,8934228,null,35320,null,4838681,null,35267,null,4095547,null,32663,null,2382673,null,26834,null,6319508,null,20228,null,4974909,null,21702,null,2556306,null,25987,null,2418603,null,24848,null,1344599,null,17834,null,4997393,null,24874,null,3959319,null,23120,null,2282375,null,22175,null,1676944,null,18965,null,1038074,null,16238,null,0400000US48,Texas,48
1299118,null,8747,null,1233453,null,8148,null,387639,null,10361,null,845814,null,11794,null,65665,null,4609,null,729390,null,6043,null,692207,null,6365,null,194950,null,6760,null,497257,null,8185,null,37183,null,2751,null,569728,null,7594,null,541246,null,7013,null,192689,null,7114,null,348557,null,7921,null,28482,null,2892,null,0400000US49,Utah,49
332102,null,4176,null,115740,null,4894,null,48148,null,3733,null,67592,null,3905,null,216362,null,4943,null,169588,null,2627,null,57071,null,3230,null,21468,null,2465,null,35603,null,2542,null,112517,null,3335,null,162514,null,2900,null,58669,null,2805,null,26680,null,2448,null,31989,null,2255,null,103845,null,2824,null,0400000US50,Vermont,50
3927400,null,20781,null,2342285,null,18331,null,838992,null,14675,null,1503293,null,18629,null,1585115,null,15846,null,2087278,null,13921,null,1233382,null,12706,null,411987,null,9972,null,821395,null,12080,null,853896,null,10030,null,1840122,null,13872,null,1108903,null,12017,null,427005,null,8932,null,681898,null,11371,null,731219,null,9731,null,0400000US51,Virginia,51
3200757,null,16004,null,2585502,null,17293,null,964662,null,14724,null,1620840,null,16557,null,615255,null,13295,null,1740600,null,10565,null,1403530,null,11401,null,482351,null,10469,null,921179,null,11015,null,337070,null,8994,null,1460157,null,12743,null,1181972,null,12796,null,482311,null,10163,null,699661,null,11320,null,278185,null,7068,null,0400000US53,Washington,53
766951,null,9108,null,320618,null,9541,null,119354,null,5755,null,201264,null,7523,null,446333,null,10231,null,407789,null,6674,null,165281,null,6003,null,54223,null,3528,null,111058,null,5277,null,242508,null,6719,null,359162,null,5883,null,155337,null,4904,null,65131,null,3857,null,90206,null,3726,null,203825,null,5931,null,0400000US54,West Virginia,54
2913085,null,12740,null,2051529,null,16442,null,855425,null,12748,null,1196104,null,14202,null,861556,null,13062,null,1524437,null,8806,null,1057406,null,9734,null,410637,null,8894,null,646769,null,9851,null,467031,null,8589,null,1388648,null,8812,null,994123,null,10072,null,444788,null,8962,null,549335,null,8506,null,394525,null,6643,null,0400000US55,Wisconsin,55
279489,null,4738,null,214771,null,4714,null,132855,null,3789,null,81916,null,3871,null,64718,null,4049,null,153282,null,3060,null,116976,null,3113,null,63505,null,2731,null,53471,null,2977,null,36306,null,2454,null,126207,null,3200,null,97795,null,3178,null,69350,null,2886,null,28445,null,2285,null,28412,null,2335,null,0400000US56,Wyoming,56
1204284,null,13267,null,725677,null,11767,null,341000,null,10761,null,384677,null,10346,null,478607,null,11783,null,657591,null,8525,null,385798,null,8026,null,174301,null,6884,null,211497,null,8269,null,271793,null,6894,null,546693,null,9009,null,339879,null,6791,null,166699,null,6292,null,173180,null,5026,null,206814,null,7825,null,0400000US72,Puerto Rico,72
