C08014_001E,C08014_001EA,C08014_001M,C08014_001MA,C08014_002E,C08014_002EA,C08014_002M,C08014_002MA,C08014_003E,C08014_003EA,C08014_003M,C08014_003MA,C08014_004E,C08014_004EA,C08014_004M,C08014_004MA,C08014_005E,C08014_005EA,C08014_005M,C08014_005MA,C08014_006E,C08014_006EA,C08014_006M,C08014_006MA,C08014_007E,C08014_007EA,C08014_007M,C08014_007MA,C08014_008E,C08014_008EA,C08014_008M,C08014_008MA,C08014_009E,C08014_009EA,C08014_009M,C08014_009MA,C08014_010E,C08014_010EA,C08014_010M,C08014_010MA,C08014_011E,C08014_011EA,C08014_011M,C08014_011MA,C08014_012E,C08014_012EA,C08014_012M,C08014_012MA,C08014_013E,C08014_013EA,C08014_013M,C08014_013MA,C08014_014E,C08014_014EA,C08014_014M,C08014_014MA,C08014_015E,C08014_015EA,C08014_015M,C08014_015MA,GEO_ID,NAME,state
1542208,null,8687,null,40103,null,4457,null,259141,null,8106,null,672678,null,12729,null,570286,null,10609,null,812495,null,6424,null,22329,null,3075,null,114905,null,5351,null,364049,null,8087,null,311212,null,6572,null,729713,null,7121,null,17774,null,2079,null,144236,null,4918,null,308629,null,6892,null,259074,null,6125,null,0400000US19,Iowa,19
1421616,null,8714,null,27757,null,3553,null,255989,null,8016,null,612675,null,11761,null,525195,null,10698,null,760981,null,5998,null,14097,null,2532,null,118787,null,5469,null,337987,null,8147,null,290110,null,6819,null,660635,null,7408,null,13660,null,1910,null,137202,null,5147,null,274688,null,6659,null,235085,null,6246,null,0400000US20,Kansas,20
1857739,null,14000,null,53229,null,5743,null,361048,null,9510,null,815693,null,15814,null,627769,null,16438,null,978045,null,8162,null,27219,null,3790,null,162414,null,6067,null,446898,null,9808,null,341514,null,9524,null,879694,null,10637,null,26010,null,3181,null,198634,null,7046,null,368795,null,8259,null,286255,null,8891,null,0400000US21,Kentucky,21
1945837,null,14746,null,67715,null,5320,null,454676,null,13503,null,866404,null,17687,null,557042,null,16075,null,1027340,null,10495,null,33207,null,3386,null,205383,null,8556,null,476893,null,11140,null,311857,null,10040,null,918497,null,10956,null,34508,null,3392,null,249293,null,8981,null,389511,null,9786,null,245185,null,8758,null,0400000US22,Louisiana,22
642273,null,7461,null,15129,null,2263,null,121293,null,5361,null,302401,null,7300,null,203450,null,7467,null,328280,null,4456,null,6812,null,1321,null,53730,null,3472,null,159550,null,4685,null,108188,null,4385,null,313993,null,5202,null,8317,null,1403,null,67563,null,3739,null,142851,null,4474,null,95262,null,3894,null,0400000US23,Maine,23
2896083,null,16177,null,124157,null,7065,null,609994,null,16767,null,1201497,null,20272,null,960435,null,19361,null,1481647,null,9706,null,58751,null,4786,null,261529,null,9589,null,637530,null,11716,null,523837,null,12316,null,1414436,null,11872,null,65406,null,4600,null,348465,null,10147,null,563967,null,11974,null,436598,null,9507,null,0400000US24,Maryland,24
3259697,null,15605,null,176963,null,9373,null,766084,null,15773,null,1445541,null,21378,null,871109,null,21105,null,1677536,null,11537,null,88077,null,6066,null,358597,null,10136,null,761131,null,12957,null,469731,null,12318,null,1582161,null,12734,null,88886,null,6382,null,407487,null,9903,null,684410,null,13019,null,401378,null,11333,null,0400000US25,Massachusetts,25
4420121,null,18395,null,112843,null,6234,null,905128,null,15533,null,1956197,null,19460,null,1445953,null,18633,null,2303734,null,12433,null,57564,null,3933,null,400629,null,10077,null,1055488,null,12586,null,790053,null,13300,null,2116387,null,13350,null,55279,null,3976,null,504499,null,9946,null,900709,null,12557,null,655900,null,9957,null,0400000US26,Michigan,26
2745276,null,10114,null,70625,null,4549,null,487884,null,10219,null,1224559,null,18872,null,962208,null,18346,null,1438582,null,7345,null,35393,null,3625,null,224647,null,6797,null,658433,null,10492,null,520109,null,10924,null,1306694,null,8311,null,35232,null,3023,null,263237,null,6470,null,566126,null,10954,null,442099,null,9537,null,0400000US27,Minnesota,27
1227779,null,12110,null,28680,null,3226,null,252980,null,9408,null,504377,null,12957,null,441742,null,14075,null,645325,null,8574,null,13929,null,2280,null,109800,null,5993,null,275775,null,8257,null,245821,null,8864,null,582454,null,8707,null,14751,null,2069,null,143180,null,6005,null,228602,null,7012,null,195921,null,7386,null,0400000US28,Mississippi,28
2820583,null,13264,null,75991,null,5091,null,565443,null,13200,null,1257797,null,18418,null,921352,null,16774,null,1467302,null,8718,null,38180,null,3701,null,257611,null,9556,null,675381,null,11077,null,496130,null,10102,null,1353281,null,10524,null,37811,null,3305,null,307832,null,8010,null,582416,null,10561,null,425222,null,9434,null,0400000US29,Missouri,29
470590,null,6390,null,11541,null,2150,null,79273,null,4913,null,187809,null,7757,null,191967,null,7501,null,251334,null,4143,null,6794,null,1631,null,37023,null,3141,null,101276,null,4865,null,106241,null,4175,null,219256,null,3906,null,4747,null,1188,null,42250,null,2967,null,86533,null,4273,null,85726,null,4392,null,0400000US30,Montana,30
932983,null,5787,null,20104,null,2635,null,155072,null,5964,null,398587,null,10025,null,359220,null,9170,null,495094,null,4888,null,11505,null,1741,null,69657,null,3893,null,217487,null,5673,null,196445,null,5764,null,437889,null,5470,null,8599,null,1555,null,85415,null,3868,null,181100,null,5894,null,162775,null,5352,null,0400000US31,Nebraska,31
1254970,null,10053,null,41933,null,4027,null,304416,null,10773,null,544486,null,14881,null,364135,null,13062,null,692512,null,7219,null,22823,null,2749,null,155796,null,7241,null,304324,null,9764,null,209569,null,9900,null,562458,null,7159,null,19110,null,2645,null,148620,null,5744,null,240162,null,7138,null,154566,null,5818,null,0400000US32,Nevada,32
695787,null,7521,null,11496,null,1893,null,113187,null,5327,null,324812,null,9512,null,246292,null,9278,null,366709,null,5393,null,6159,null,1335,null,53901,null,3306,null,175612,null,5729,null,131037,null,5742,null,329078,null,4579,null,5337,null,1033,null,59286,null,3097,null,149200,null,5115,null,115255,null,4777,null,0400000US33,New Hampshire,33
4261880,null,17236,null,275640,null,10419,null,982226,null,16249,null,1743900,null,22862,null,1260114,null,21202,null,2269716,null,12153,null,152999,null,7413,null,486658,null,10463,null,954675,null,13816,null,675384,null,12880,null,1992164,null,12811,null,122641,null,6669,null,495568,null,10297,null,789225,null,12475,null,584730,null,10889,null,0400000US34,New Jersey,34
882807,null,11432,null,24433,null,3268,null,185550,null,8202,null,356777,null,10971,null,316047,null,10535,null,467638,null,7058,null,14370,null,2444,null,87191,null,5250,null,195343,null,7037,null,170734,null,6667,null,415169,null,7645,null,10063,null,1741,null,98359,null,5607,null,161434,null,5953,null,145313,null,5808,null,0400000US35,New Mexico,35
9112003,null,32824,null,1900631,null,22703,null,2315631,null,28891,null,2934795,null,31095,null,1960946,null,28094,null,4752340,null,23099,null,931328,null,14803,null,1177200,null,17793,null,1586538,null,21282,null,1057274,null,15431,null,4359663,null,22735,null,969303,null,14917,null,1138431,null,17228,null,1348257,null,16378,null,903672,null,17116,null,0400000US36,New York,36
4293957,null,19167,null,112448,null,7862,null,877930,null,16073,null,1813442,null,21960,null,1490137,null,22198,null,2265370,null,13197,null,61833,null,6277,null,391927,null,10666,null,993731,null,14897,null,817879,null,12863,null,2028587,null,15263,null,50615,null,3928,null,486003,null,9821,null,819711,null,12216,null,672258,null,13932,null,0400000US37,North Carolina,37
340702,null,3844,null,5775,null,1239,null,56014,null,3046,null,143945,null,6075,null,134968,null,4608,null,183656,null,2856,null,2826,null,866,null,26853,null,2253,null,78387,null,3734,null,75590,null,2907,null,157046,null,3025,null,2949,null,786,null,29161,null,2119,null,65558,null,3362,null,59378,null,2363,null,0400000US38,North Dakota,38
5405813,null,20957,null,154009,null,7184,null,1072822,null,15347,null,2337203,null,28187,null,1841779,null,28468,null,2814769,null,15177,null,77534,null,4741,null,472409,null,11345,null,1262187,null,17874,null,1002639,null,15656,null,2591044,null,16638,null,76475,null,5040,null,600413,null,11532,null,1075016,null,15427,null,839140,null,16630,null,0400000US39,Ohio,39
1677499,null,13118,null,39001,null,3797,null,345586,null,9570,null,726559,null,16754,null,566353,null,14880,null,902580,null,8334,null,21113,null,2508,null,158387,null,6604,null,405604,null,9922,null,317476,null,9510,null,774919,null,8957,null,17888,null,2582,null,187199,null,6409,null,320955,null,9159,null,248877,null,8227,null,0400000US40,Oklahoma,40
1785254,null,12271,null,58744,null,4865,null,368329,null,11382,null,759625,null,13351,null,598556,null,13179,null,956080,null,8931,null,33269,null,3818,null,178219,null,7600,null,416040,null,8526,null,328552,null,7969,null,829174,null,8444,null,25475,null,2869,null,190110,null,7071,null,343585,null,8354,null,270004,null,7633,null,0400000US41,Oregon,41
5843755,null,20857,null,289724,null,11607,null,1231219,null,16610,null,2552514,null,27310,null,1770298,null,24584,null,3077597,null,14101,null,138430,null,8100,null,581580,null,12156,null,1386670,null,15715,null,970917,null,14971,null,2766158,null,13979,null,151294,null,6608,null,649639,null,9594,null,1165844,null,15510,null,799381,null,13379,null,0400000US42,Pennsylvania,42
499104,null,6870,null,14759,null,2736,null,106545,null,5685,null,221721,null,9562,null,156079,null,8401,null,254181,null,5064,null,7553,null,2056,null,47928,null,3755,null,117272,null,5679,null,81428,null,5667,null,244923,null,4873,null,7206,null,1626,null,58617,null,3876,null,104449,null,5391,null,74651,null,4044,null,0400000US44,Rhode Island,44
1984465,null,13910,null,60571,null,5409,null,406528,null,12699,null,851660,null,16444,null,665706,null,15201,null,1041584,null,10401,null,29827,null,3494,null,176824,null,8542,null,466063,null,11032,null,368870,null,9834,null,942881,null,12067,null,30744,null,3818,null,229704,null,8118,null,385597,null,9607,null,296836,null,8885,null,0400000US45,South Carolina,45
412623,null,4679,null,8263,null,1868,null,59436,null,3405,null,173608,null,6436,null,171316,null,6200,null,217722,null,3152,null,4556,null,1207,null,25199,null,2221,null,93618,null,4052,null,94349,null,4178,null,194901,null,3520,null,3707,null,1076,null,34237,null,2574,null,79990,null,3654,null,76967,null,3208,null,0400000US46,South Dakota,46
2832038,null,13232,null,59523,null,4702,null,566128,null,13945,null,1188547,null,18600,null,1017840,null,18964,null,1508158,null,9395,null,29040,null,2977,null,256033,null,8946,null,654585,null,10501,null,568500,null,11318,null,1323880,null,12111,null,30483,null,2800,null,310095,null,9619,null,533962,null,11929,null,449340,null,10749,null,0400000US47,Tennessee,47
11242970,null,34547,null,293071,null,10308,null,2503548,null,30566,null,5023631,null,43338,null,3422720,null,42037,null,6278938,null,20395,null,159967,null,7592,null,1269374,null,24520,null,2878009,null,27913,null,1971588,null,26408,null,4964032,null,24822,null,133104,null,6524,null,1234174,null,19192,null,2145622,null,24594,null,1451132,null,21341,null,0400000US48,Texas,48
1292918,null,8801,null,23801,null,3272,null,190929,null,7085,null,513375,null,13510,null,564813,null,12377,null,725715,null,6139,null,13541,null,2174,null,95329,null,4573,null,294813,null,9110,null,322032,null,7904,null,567203,null,7778,null,10260,null,1762,null,95600,null,4329,null,218562,null,7491,null,242781,null,7569,null,0400000US49,Utah,49
327137,null,4258,null,5280,null,1412,null,66725,null,3873,null,159110,null,5903,null,96022,null,5271,null,167155,null,2633,null,2757,null,908,null,30539,null,2420,null,82812,null,3299,null,51047,null,3014,null,159982,null,2913,null,2523,null,831,null,36186,null,2442,null,76298,null,3531,null,44975,null,2787,null,0400000US50,Vermont,50
3861566,null,19015,null,108384,null,6829,null,733491,null,14282,null,1573974,null,25669,null,1445717,null,24391,null,2040126,null,12217,null,54326,null,4840,null,328540,null,11269,null,871460,null,14488,null,785800,null,14042,null,1821440,null,13880,null,54058,null,4128,null,404951,null,9386,null,702514,null,14962,null,659917,null,14227,null,0400000US51,Virginia,51
3165572,null,16104,null,81439,null,5280,null,623927,null,13862,null,1289086,null,22633,null,1171120,null,20731,null,1717624,null,10681,null,45942,null,4177,null,293605,null,8414,null,720502,null,12700,null,657575,null,13031,null,1447948,null,12764,null,35497,null,2997,null,330322,null,10267,null,568584,null,13503,null,513545,null,11003,null,0400000US53,Washington,53
761452,null,9006,null,22053,null,2971,null,163972,null,6543,null,335779,null,8847,null,239648,null,8763,null,404357,null,6662,null,11709,null,1716,null,75826,null,4285,null,180750,null,6386,null,136072,null,5463,null,357095,null,5820,null,10344,null,2072,null,88146,null,4528,null,155029,null,4490,null,103576,null,4733,null,0400000US54,West Virginia,54
2881049,null,11960,null,71459,null,5272,null,534713,null,10758,null,1304361,null,14886,null,970516,null,16991,null,1508961,null,8449,null,35394,null,3354,null,243882,null,7566,null,701398,null,9019,null,528287,null,10635,null,1372088,null,9011,null,36065,null,3346,null,290831,null,6984,null,602963,null,9210,null,442229,null,8454,null,0400000US55,Wisconsin,55
276224,null,4730,null,3915,null,1178,null,42754,null,3201,null,105855,null,5218,null,123700,null,5739,null,151682,null,3218,null,2526,null,875,null,20109,null,2302,null,59330,null,3246,null,69717,null,3571,null,124542,null,3110,null,1389,null,557,null,22645,null,2120,null,46525,null,3095,null,53983,null,3123,null,0400000US56,Wyoming,56
1196825,null,13732,null,84803,null,5019,null,360104,null,10444,null,492023,null,11769,null,259895,null,11256,null,652346,null,8889,null,45042,null,3868,null,182246,null,6524,null,276141,null,7975,null,148917,null,7294,null,544479,null,9078,null,39761,null,2940,null,177858,null,6412,null,215882,null,6822,null,110978,null,6392,null,0400000US72,Puerto Rico,72
