B19001A_001E,B19001A_001EA,B19001A_001M,B19001A_001MA,B19001A_002E,B19001A_002EA,B19001A_002M,B19001A_002MA,B19001A_003E,B19001A_003EA,B19001A_003M,B19001A_003MA,B19001A_004E,B19001A_004EA,B19001A_004M,B19001A_004MA,B19001A_005E,B19001A_005EA,B19001A_005M,B19001A_005MA,B19001A_006E,B19001A_006EA,B19001A_006M,B19001A_006MA,B19001A_007E,B19001A_007EA,B19001A_007M,B19001A_007MA,B19001A_008E,B19001A_008EA,B19001A_008M,B19001A_008MA,B19001A_009E,B19001A_009EA,B19001A_009M,B19001A_009MA,B19001A_010E,B19001A_010EA,B19001A_010M,B19001A_010MA,B19001A_011E,B19001A_011EA,B19001A_011M,B19001A_011MA,B19001A_012E,B19001A_012EA,B19001A_012M,B19001A_012MA,B19001A_013E,B19001A_013EA,B19001A_013M,B19001A_013MA,B19001A_014E,B19001A_014EA,B19001A_014M,B19001A_014MA,B19001A_015E,B19001A_015EA,B19001A_015M,B19001A_015MA,B19001A_016E,B19001A_016EA,B19001A_016M,B19001A_016MA,B19001A_017E,B19001A_017EA,B19001A_017M,B19001A_017MA,GEO_ID,NAME,state
5121538,null,16765,null,314094,null,8739,null,242135,null,7490,null,227302,null,7053,null,238253,null,6739,null,211568,null,7579,null,224757,null,7997,null,212384,null,6539,null,212936,null,6551,null,198504,null,6912,null,390849,null,9456,null,522193,null,9680,null,662511,null,11489,null,468973,null,11050,null,284769,null,8317,null,320759,null,9363,null,389551,null,7827,null,0400000US36,New York,36
2640873,null,13066,null,171945,null,6769,null,137508,null,5515,null,128006,null,5125,null,141308,null,6053,null,134582,null,5004,null,147376,null,5931,null,134852,null,6251,null,137896,null,6238,null,127849,null,5438,null,235467,null,7568,null,292588,null,7413,null,333304,null,8926,null,204271,null,6663,null,108138,null,4698,null,104260,null,4622,null,101523,null,4487,null,0400000US37,North Carolina,37
256721,null,2457,null,17280,null,1626,null,15394,null,1505,null,14028,null,1691,null,15728,null,1648,null,16399,null,2019,null,14912,null,1587,null,14013,null,1430,null,15067,null,1502,null,12425,null,1409,null,22370,null,1764,null,28651,null,1960,null,32176,null,1942,null,16515,null,1512,null,8316,null,1213,null,6881,null,997,null,6566,null,1152,null,0400000US38,North Dakota,38
3845814,null,13135,null,248471,null,8324,null,204810,null,6157,null,201520,null,5558,null,212672,null,7154,null,203127,null,6749,null,221978,null,8202,null,202809,null,6210,null,202579,null,5515,null,175608,null,5767,null,357245,null,7826,null,443092,null,8106,null,488665,null,8937,null,291621,null,6786,null,144360,null,4147,null,135139,null,4695,null,112118,null,3947,null,0400000US39,Ohio,39
1112636,null,7393,null,84186,null,4330,null,70214,null,3184,null,66446,null,3486,null,68038,null,4040,null,66803,null,4255,null,67480,null,3954,null,60352,null,3576,null,61504,null,3647,null,53957,null,3260,null,96346,null,4229,null,119103,null,5286,null,127949,null,4585,null,75824,null,4076,null,34124,null,2076,null,31419,null,2301,null,28891,null,2097,null,0400000US40,Oklahoma,40
1329459,null,7766,null,90686,null,4570,null,72152,null,4189,null,75291,null,4005,null,70672,null,4005,null,70150,null,3828,null,78711,null,4279,null,70336,null,4282,null,67515,null,4108,null,58646,null,3913,null,118067,null,5491,null,150062,null,5861,null,163632,null,5108,null,101321,null,4517,null,54578,null,3551,null,46484,null,3046,null,41156,null,2355,null,0400000US41,Oregon,41
4208239,null,12212,null,243839,null,6396,null,227361,null,6425,null,221526,null,5886,null,228717,null,7172,null,221360,null,6137,null,223452,null,7284,null,202578,null,7000,null,213006,null,6413,null,188244,null,6272,null,364331,null,8671,null,466933,null,9827,null,544019,null,8385,null,345614,null,8280,null,182187,null,5256,null,170310,null,6175,null,164762,null,5168,null,0400000US42,Pennsylvania,42
345866,null,3978,null,25198,null,2535,null,17485,null,2012,null,14798,null,1789,null,17339,null,2193,null,12031,null,1498,null,16835,null,1714,null,15697,null,2280,null,15616,null,2025,null,12824,null,1656,null,26113,null,2250,null,36704,null,2767,null,49470,null,3252,null,33373,null,2530,null,18749,null,2178,null,18545,null,2049,null,15089,null,2001,null,0400000US44,Rhode Island,44
1203638,null,9146,null,77692,null,5024,null,64798,null,4024,null,56752,null,3957,null,71792,null,4838,null,63122,null,3672,null,65073,null,3968,null,62334,null,3546,null,61248,null,3712,null,56506,null,3369,null,105290,null,4785,null,133831,null,5361,null,165402,null,5427,null,96286,null,4588,null,42097,null,3335,null,43400,null,3220,null,38015,null,2939,null,0400000US45,South Carolina,45
293473,null,2994,null,17866,null,1508,null,18678,null,1662,null,14672,null,1636,null,18610,null,2051,null,16158,null,1792,null,19051,null,1765,null,17126,null,1804,null,16512,null,1642,null,14329,null,1512,null,26146,null,2358,null,38714,null,2649,null,36841,null,2268,null,16462,null,1545,null,7284,null,1091,null,7711,null,1308,null,7313,null,1083,null,0400000US46,South Dakota,46
1988050,null,10031,null,156002,null,5919,null,118242,null,4610,null,120266,null,5803,null,123408,null,4945,null,113622,null,5574,null,117593,null,5454,null,109385,null,4803,null,107220,null,4931,null,99594,null,5353,null,171673,null,6309,null,209404,null,6347,null,224142,null,7182,null,124390,null,5412,null,65855,null,3593,null,61832,null,2797,null,65422,null,3176,null,0400000US47,Tennessee,47
6409951,null,19961,null,435243,null,8878,null,316609,null,7757,null,336502,null,9467,null,360724,null,10042,null,318045,null,9019,null,334331,null,9508,null,304159,null,8859,null,317557,null,9055,null,283451,null,8658,null,528537,null,11085,null,641145,null,11870,null,809848,null,15440,null,520807,null,9591,null,291582,null,8176,null,302253,null,8240,null,309158,null,8225,null,0400000US48,Texas,48
796707,null,5599,null,34003,null,2798,null,31792,null,2978,null,33428,null,3119,null,33379,null,2656,null,36580,null,2746,null,40389,null,3287,null,41562,null,3301,null,41712,null,3089,null,42436,null,2637,null,80850,null,4021,null,100533,null,4303,null,113797,null,4346,null,72964,null,3983,null,37132,null,2432,null,30840,null,2301,null,25310,null,2340,null,0400000US49,Utah,49
243552,null,2522,null,14465,null,1660,null,13740,null,1409,null,11268,null,1226,null,12680,null,1323,null,12362,null,1363,null,14910,null,1657,null,12428,null,1466,null,12454,null,1403,null,11091,null,1340,null,23076,null,1935,null,29038,null,1772,null,32886,null,2341,null,18903,null,1705,null,9537,null,1093,null,8135,null,1117,null,6579,null,896,null,0400000US50,Vermont,50
2194516,null,10957,null,105592,null,6275,null,83937,null,4154,null,84011,null,4305,null,87668,null,4639,null,80878,null,4693,null,98708,null,5633,null,88946,null,4743,null,99668,null,5069,null,87909,null,4222,null,172836,null,5408,null,225301,null,7357,null,300186,null,9015,null,222486,null,6828,null,136610,null,5577,null,152505,null,5650,null,167275,null,5070,null,0400000US51,Virginia,51
2155622,null,8736,null,118747,null,4962,null,88844,null,4999,null,86559,null,4354,null,99954,null,4506,null,96502,null,5194,null,106955,null,5495,null,100709,null,5425,null,103044,null,4801,null,94943,null,4788,null,184027,null,6874,null,246008,null,6490,null,306753,null,7070,null,204307,null,6082,null,110600,null,4482,null,106775,null,5061,null,100895,null,4752,null,0400000US53,Washington,53
714192,null,6409,null,75550,null,4323,null,58872,null,3545,null,50410,null,3026,null,51604,null,3569,null,47544,null,3393,null,42989,null,3128,null,39887,null,3016,null,35946,null,2945,null,36301,null,3092,null,62530,null,4079,null,68654,null,3438,null,71503,null,4257,null,35506,null,2644,null,15661,null,1952,null,11567,null,1832,null,9668,null,1529,null,0400000US54,West Virginia,54
2053597,null,8121,null,104734,null,4170,null,97764,null,3988,null,96000,null,3290,null,110066,null,4548,null,109209,null,4672,null,109938,null,5279,null,106436,null,4594,null,107845,null,4386,null,96837,null,3958,null,191813,null,5309,null,249475,null,6745,null,298542,null,6937,null,171928,null,5761,null,82029,null,3641,null,63874,null,2840,null,57107,null,2767,null,0400000US55,Wisconsin,55
195130,null,3018,null,11222,null,1352,null,8877,null,1386,null,7458,null,1264,null,9354,null,1585,null,10742,null,1568,null,10678,null,1497,null,9863,null,1461,null,10531,null,1559,null,9817,null,1343,null,18490,null,1802,null,21734,null,2023,null,26830,null,2578,null,17870,null,1528,null,8453,null,1215,null,7784,null,1189,null,5427,null,1026,null,0400000US56,Wyoming,56
895767,null,9913,null,267489,null,6661,null,112330,null,4644,null,85294,null,3210,null,71374,null,3736,null,57637,null,2960,null,50386,null,3396,null,43610,null,3207,null,33702,null,2521,null,26291,null,2232,null,40450,null,2782,null,41876,null,2865,null,30632,null,2328,null,15707,null,1682,null,6294,null,1051,null,6261,null,1094,null,6434,null,1131,null,0400000US72,Puerto Rico,72
