B18103_001E,B18103_001EA,B18103_001M,B18103_001MA,B18103_002E,B18103_002EA,B18103_002M,B18103_002MA,B18103_003E,B18103_003EA,B18103_003M,B18103_003MA,B18103_004E,B18103_004EA,B18103_004M,B18103_004MA,B18103_005E,B18103_005EA,B18103_005M,B18103_005MA,B18103_006E,B18103_006EA,B18103_006M,B18103_006MA,B18103_007E,B18103_007EA,B18103_007M,B18103_007MA,B18103_008E,B18103_008EA,B18103_008M,B18103_008MA,B18103_009E,B18103_009EA,B18103_009M,B18103_009MA,B18103_010E,B18103_010EA,B18103_010M,B18103_010MA,B18103_011E,B18103_011EA,B18103_011M,B18103_011MA,B18103_012E,B18103_012EA,B18103_012M,B18103_012MA,B18103_013E,B18103_013EA,B18103_013M,B18103_013MA,B18103_014E,B18103_014EA,B18103_014M,B18103_014MA,B18103_015E,B18103_015EA,B18103_015M,B18103_015MA,B18103_016E,B18103_016EA,B18103_016M,B18103_016MA,B18103_017E,B18103_017EA,B18103_017M,B18103_017MA,B18103_018E,B18103_018EA,B18103_018M,B18103_018MA,B18103_019E,B18103_019EA,B18103_019M,B18103_019MA,B18103_020E,B18103_020EA,B18103_020M,B18103_020MA,B18103_021E,B18103_021EA,B18103_021M,B18103_021MA,B18103_022E,B18103_022EA,B18103_022M,B18103_022MA,B18103_023E,B18103_023EA,B18103_023M,B18103_023MA,B18103_024E,B18103_024EA,B18103_024M,B18103_024MA,B18103_025E,B18103_025EA,B18103_025M,B18103_025MA,B18103_026E,B18103_026EA,B18103_026M,B18103_026MA,B18103_027E,B18103_027EA,B18103_027M,B18103_027MA,B18103_028E,B18103_028EA,B18103_028M,B18103_028MA,B18103_029E,B18103_029EA,B18103_029M,B18103_029MA,B18103_030E,B18103_030EA,B18103_030M,B18103_030MA,B18103_031E,B18103_031EA,B18103_031M,B18103_031MA,B18103_032E,B18103_032EA,B18103_032M,B18103_032MA,B18103_033E,B18103_033EA,B18103_033M,B18103_033MA,B18103_034E,B18103_034EA,B18103_034M,B18103_034MA,B18103_035E,B18103_035EA,B18103_035M,B18103_035MA,B18103_036E,B18103_036EA,B18103_036M,B18103_036MA,B18103_037E,B18103_037EA,B18103_037M,B18103_037MA,B18103_038E,B18103_038EA,B18103_038M,B18103_038MA,B18103_039E,B18103_039EA,B18103_039M,B18103_039MA,GEO_ID,NAME,state
9473441,null,3655,null,4602218,null,8628,null,379308,null,4281,null,2977,null,978,null,376331,null,4228,null,921054,null,5007,null,9335,null,1974,null,911719,null,5210,null,1079656,null,6688,null,15638,null,1943,null,1064018,null,7010,null,1826577,null,6646,null,47863,null,4071,null,1778714,null,8174,null,251466,null,3163,null,12229,null,1750,null,239237,null,3299,null,144157,null,2519,null,15939,null,1827,null,128218,null,2555,null,4871223,null,7903,null,352275,null,4093,null,865,null,653,null,351410,null,4073,null,883421,null,4535,null,9707,null,2253,null,873714,null,4777,null,1118412,null,5319,null,11967,null,1600,null,1106445,null,5617,null,1962301,null,7152,null,54864,null,4159,null,1907437,null,8442,null,304990,null,3025,null,19241,null,2423,null,285749,null,3618,null,249824,null,3390,null,38544,null,3312,null,211280,null,3733,null,0400000US13,Georgia,13
1236665,null,2981,null,607635,null,3988,null,44499,null,1771,null,30,null,50,null,44469,null,1773,null,103531,null,2302,null,731,null,420,null,102800,null,2219,null,132794,null,3379,null,978,null,475,null,131816,null,3446,null,246134,null,1959,null,3421,null,960,null,242713,null,2211,null,41666,null,605,null,1964,null,905,null,39702,null,903,null,39011,null,647,null,3820,null,940,null,35191,null,1172,null,629030,null,2948,null,41258,null,1824,null,0,null,275,null,41258,null,1824,null,95205,null,2066,null,374,null,284,null,94831,null,2130,null,135416,null,1733,null,939,null,515,null,134477,null,1700,null,252080,null,1337,null,3781,null,996,null,248299,null,1773,null,47654,null,581,null,2433,null,894,null,45221,null,901,null,57417,null,891,null,4853,null,1056,null,52564,null,1349,null,0400000US15,Hawaii,15
1498787,null,900,null,751753,null,3405,null,63198,null,1290,null,668,null,471,null,62530,null,1348,null,149324,null,1518,null,1513,null,710,null,147811,null,1736,null,179617,null,2575,null,2133,null,775,null,177484,null,2653,null,279278,null,2367,null,5187,null,1129,null,274091,null,2648,null,46792,null,626,null,1299,null,432,null,45493,null,688,null,33544,null,868,null,4157,null,842,null,29387,null,1151,null,747034,null,3248,null,57929,null,1147,null,68,null,86,null,57861,null,1147,null,142519,null,1461,null,584,null,340,null,141935,null,1534,null,171385,null,1621,null,1412,null,518,null,169973,null,1624,null,282000,null,2487,null,5118,null,1048,null,276882,null,2674,null,48377,null,862,null,2182,null,617,null,46195,null,969,null,44824,null,1186,null,5620,null,1038,null,39204,null,1410,null,0400000US16,Idaho,16
12709312,null,1736,null,6236342,null,5571,null,455424,null,2474,null,2469,null,1026,null,452955,null,2883,null,1164567,null,3156,null,6914,null,1382,null,1157653,null,3550,null,1529253,null,3920,null,11376,null,1970,null,1517877,null,4235,null,2461776,null,5230,null,46123,null,3650,null,2415653,null,6005,null,363433,null,1688,null,13277,null,1577,null,350156,null,2212,null,261889,null,1787,null,22300,null,2008,null,239589,null,2404,null,6472970,null,5341,null,439007,null,2499,null,1344,null,525,null,437663,null,2559,null,1116520,null,2509,null,7006,null,1419,null,1109514,null,2934,null,1500305,null,7478,null,11752,null,2054,null,1488553,null,6947,null,2547090,null,5708,null,45997,null,3566,null,2501093,null,6876,null,435592,null,2579,null,19723,null,2109,null,415869,null,2716,null,434456,null,4432,null,52888,null,3731,null,381568,null,5298,null,0400000US17,Illinois,17
6271184,null,1579,null,3075843,null,5210,null,227437,null,2562,null,825,null,513,null,226612,null,2743,null,577592,null,2577,null,5374,null,1136,null,572218,null,2892,null,716750,null,3251,null,8869,null,1847,null,707881,null,3439,null,1227921,null,3879,null,27676,null,2466,null,1200245,null,4567,null,191822,null,1415,null,9196,null,1403,null,182626,null,2044,null,134321,null,1565,null,11493,null,1265,null,122828,null,2078,null,3195341,null,5374,null,216174,null,2079,null,1016,null,620,null,215158,null,2183,null,558668,null,2912,null,4841,null,1045,null,553827,null,2972,null,711610,null,3167,null,5282,null,1041,null,706328,null,3259,null,1268631,null,2944,null,27344,null,2310,null,1241287,null,3645,null,225291,null,1441,null,10472,null,1395,null,214819,null,1977,null,214967,null,2970,null,23547,null,1945,null,191420,null,3318,null,0400000US18,Indiana,18
2951468,null,887,null,1456223,null,3751,null,100601,null,1713,null,257,null,206,null,100344,null,1761,null,259974,null,2169,null,1280,null,482,null,258694,null,2268,null,339703,null,3053,null,1895,null,599,null,337808,null,3083,null,579063,null,2485,null,9133,null,1505,null,569930,null,2681,null,97580,null,964,null,3034,null,801,null,94546,null,1127,null,79302,null,1128,null,6381,null,943,null,72921,null,1349,null,1495245,null,3591,null,98167,null,1485,null,54,null,55,null,98113,null,1487,null,249509,null,2358,null,1123,null,462,null,248386,null,2406,null,328635,null,1864,null,2834,null,968,null,325801,null,2070,null,582637,null,2570,null,9889,null,1426,null,572748,null,2934,null,112586,null,1184,null,4297,null,914,null,108289,null,1191,null,123711,null,1336,null,11228,null,1360,null,112483,null,2061,null,0400000US19,Iowa,19
2738746,null,1925,null,1348315,null,3413,null,103130,null,1799,null,657,null,429,null,102473,null,1918,null,252249,null,2244,null,1867,null,662,null,250382,null,2440,null,323567,null,2977,null,3942,null,1241,null,319625,null,3312,null,522913,null,2633,null,9059,null,1310,null,513854,null,2919,null,83363,null,1311,null,3293,null,747,null,80070,null,1303,null,63093,null,1200,null,5283,null,1025,null,57810,null,1533,null,1390431,null,3218,null,99158,null,1659,null,121,null,142,null,99037,null,1666,null,243686,null,2065,null,1876,null,695,null,241810,null,2141,null,314911,null,2563,null,2178,null,657,null,312733,null,2593,null,536336,null,2678,null,11325,null,1754,null,525011,null,3044,null,95382,null,1288,null,2991,null,747,null,92391,null,1305,null,100958,null,1844,null,11963,null,1729,null,88995,null,2000,null,0400000US20,Kansas,20
4187839,null,1726,null,2032988,null,5096,null,143460,null,2306,null,543,null,354,null,142917,null,2372,null,370136,null,3193,null,3213,null,664,null,366923,null,3305,null,456508,null,3477,null,7490,null,2127,null,449018,null,3936,null,834926,null,3854,null,30003,null,2970,null,804923,null,4693,null,139173,null,1338,null,7990,null,1327,null,131183,null,1656,null,88785,null,1223,null,10900,null,1347,null,77885,null,1688,null,2154851,null,4843,null,139176,null,2089,null,705,null,514,null,138471,null,2238,null,351674,null,3165,null,2612,null,714,null,349062,null,3179,null,471198,null,2990,null,6925,null,1543,null,464273,null,3233,null,883095,null,3331,null,31964,null,3195,null,851131,null,4332,null,162858,null,1352,null,10892,null,1425,null,151966,null,2076,null,146850,null,1873,null,21157,null,2026,null,125693,null,2607,null,0400000US21,Kentucky,21
4312891,null,2506,null,2072716,null,5736,null,157502,null,2339,null,1247,null,556,null,156255,null,2319,null,409370,null,2620,null,3856,null,1033,null,405514,null,2675,null,491500,null,4065,null,5863,null,1426,null,485637,null,4397,null,799982,null,4150,null,27436,null,2503,null,772546,null,4796,null,127980,null,1936,null,10064,null,1670,null,117916,null,2268,null,86382,null,1643,null,12989,null,1404,null,73393,null,2178,null,2240175,null,5340,null,150837,null,2355,null,679,null,447,null,150158,null,2451,null,387897,null,2578,null,4759,null,1145,null,383138,null,2813,null,525672,null,3779,null,6847,null,1831,null,518825,null,4097,null,878724,null,4239,null,34574,null,3625,null,844150,null,4672,null,158058,null,1784,null,10518,null,1369,null,147540,null,2321,null,138987,null,2321,null,19269,null,1959,null,119718,null,2824,null,0400000US22,Louisiana,22
1299288,null,1217,null,630112,null,2099,null,36337,null,806,null,156,null,133,null,36181,null,809,null,103467,null,1200,null,922,null,417,null,102545,null,1272,null,125006,null,1669,null,1409,null,537,null,123597,null,1709,null,282430,null,1425,null,6879,null,1358,null,275551,null,1936,null,47277,null,527,null,1512,null,413,null,45765,null,563,null,35595,null,614,null,3565,null,801,null,32030,null,938,null,669176,null,1675,null,34926,null,963,null,116,null,123,null,34810,null,950,null,99840,null,1171,null,503,null,287,null,99337,null,1213,null,130091,null,1047,null,1848,null,724,null,128243,null,1170,null,296045,null,1232,null,5539,null,1114,null,290506,null,1629,null,53634,null,721,null,2261,null,704,null,51373,null,928,null,54640,null,812,null,6661,null,993,null,47979,null,1312,null,0400000US23,Maine,23
5530013,null,2991,null,2656008,null,3748,null,192028,null,2008,null,785,null,553,null,191243,null,2096,null,493597,null,1950,null,2936,null,1276,null,490661,null,2331,null,599466,null,2672,null,5340,null,1494,null,594126,null,3061,null,1095202,null,3347,null,20725,null,2338,null,1074477,null,3910,null,162983,null,1400,null,6166,null,1058,null,156817,null,1675,null,112732,null,1256,null,9781,null,1384,null,102951,null,1580,null,2874005,null,3404,null,179790,null,1471,null,528,null,325,null,179262,null,1527,null,473581,null,1601,null,2670,null,1098,null,470911,null,1918,null,630383,null,2425,null,5192,null,1624,null,625191,null,2882,null,1212294,null,2637,null,19119,null,2300,null,1193175,null,3477,null,196196,null,1496,null,7873,null,1558,null,188323,null,2100,null,181761,null,2333,null,18932,null,2026,null,162829,null,2458,null,0400000US24,Maryland,24
6398787,null,1461,null,3100477,null,3330,null,194416,null,1261,null,1300,null,615,null,193116,null,1311,null,534351,null,1792,null,3579,null,1039,null,530772,null,2159,null,730960,null,2541,null,5889,null,1515,null,725071,null,2986,null,1302268,null,2786,null,24439,null,2920,null,1277829,null,3629,null,192781,null,1485,null,6718,null,1199,null,186063,null,1731,null,145701,null,1765,null,12988,null,1374,null,132713,null,2092,null,3298310,null,3038,null,186854,null,1123,null,270,null,243,null,186584,null,1111,null,511047,null,1416,null,5597,null,1512,null,505450,null,1960,null,744564,null,2383,null,8811,null,1733,null,735753,null,2807,null,1382296,null,2432,null,28702,null,2921,null,1353594,null,3435,null,231855,null,1481,null,8416,null,1429,null,223439,null,1792,null,241694,null,2348,null,28004,null,2785,null,213690,null,3516,null,0400000US25,Massachusetts,25
9866139,null,1394,null,4829165,null,5291,null,319625,null,1937,null,1935,null,700,null,317690,null,2194,null,902284,null,2973,null,8052,null,1458,null,894232,null,3065,null,1082929,null,3699,null,11499,null,1943,null,1071430,null,4482,null,1984409,null,3822,null,40954,null,3027,null,1943455,null,4896,null,312635,null,1646,null,11403,null,1474,null,301232,null,2117,null,227283,null,1562,null,20044,null,1993,null,207239,null,2492,null,5036974,null,4851,null,304670,null,1690,null,854,null,391,null,303816,null,1808,null,861931,null,2554,null,5152,null,1147,null,856779,null,2625,null,1088009,null,3229,null,11244,null,1473,null,1076765,null,3795,null,2066625,null,4120,null,50332,null,3639,null,2016293,null,5652,null,361041,null,1923,null,13282,null,1689,null,347759,null,2576,null,354698,null,2404,null,39120,null,2796,null,315578,null,3580,null,0400000US26,Michigan,26
5150617,null,1173,null,2557810,null,3342,null,180487,null,1615,null,886,null,463,null,179601,null,1567,null,456205,null,1763,null,2158,null,622,null,454047,null,1845,null,602538,null,2702,null,3925,null,1104,null,598613,null,2880,null,1053363,null,2534,null,12419,null,1673,null,1040944,null,2800,null,154061,null,958,null,4211,null,794,null,149850,null,1127,null,111156,null,1334,null,7605,null,889,null,103551,null,1592,null,2592807,null,2857,null,174847,null,1590,null,588,null,407,null,174259,null,1646,null,436502,null,1961,null,1763,null,668,null,434739,null,2095,null,585971,null,2241,null,3562,null,915,null,582409,null,2229,null,1050305,null,2609,null,10582,null,1462,null,1039723,null,2837,null,173295,null,1123,null,4076,null,858,null,169219,null,1420,null,171887,null,2051,null,16253,null,1635,null,155634,null,2340,null,0400000US27,Minnesota,27
2867519,null,2708,null,1379535,null,4879,null,108458,null,2802,null,483,null,358,null,107975,null,2750,null,286550,null,3491,null,4017,null,1169,null,282533,null,3469,null,321311,null,3819,null,4745,null,1306,null,316566,null,3651,null,519027,null,5499,null,22536,null,2736,null,496491,null,6334,null,88187,null,1978,null,7842,null,1443,null,80345,null,2130,null,56002,null,1952,null,7330,null,1153,null,48672,null,1929,null,1487984,null,4761,null,107128,null,2868,null,1064,null,625,null,106064,null,3026,null,260751,null,3512,null,3497,null,1150,null,257254,null,3419,null,336973,null,4165,null,7631,null,2058,null,329342,null,4560,null,578233,null,4267,null,28006,null,3025,null,550227,null,4978,null,107559,null,1956,null,10299,null,1454,null,97260,null,2399,null,97340,null,2158,null,17685,null,1855,null,79655,null,2577,null,0400000US28,Mississippi,28
5795164,null,1816,null,2815864,null,5052,null,204558,null,2123,null,1177,null,586,null,203381,null,2210,null,521300,null,2842,null,5627,null,1415,null,515673,null,2822,null,642413,null,3358,null,8761,null,2035,null,633652,null,3535,null,1123755,null,3656,null,27779,null,2730,null,1095976,null,4831,null,187995,null,1174,null,9578,null,1377,null,178417,null,1536,null,135843,null,2384,null,12992,null,1750,null,122851,null,2928,null,2979300,null,5211,null,194052,null,2164,null,937,null,557,null,193115,null,2166,null,498432,null,2459,null,4057,null,1090,null,494375,null,2582,null,661015,null,4213,null,8433,null,1592,null,652582,null,4260,null,1192389,null,3354,null,31038,null,2767,null,1161351,null,4075,null,220357,null,1485,null,9492,null,1420,null,210865,null,2114,null,213055,null,2720,null,24782,null,1939,null,188273,null,3378,null,0400000US29,Missouri,29
950414,null,1527,null,470519,null,2486,null,31206,null,1169,null,65,null,66,null,31141,null,1169,null,79931,null,1433,null,456,null,238,null,79475,null,1443,null,105657,null,1666,null,663,null,393,null,104994,null,1751,null,194314,null,2179,null,4457,null,1041,null,189857,null,2507,null,34262,null,578,null,1333,null,448,null,32929,null,718,null,25149,null,459,null,2899,null,630,null,22250,null,789,null,479895,null,2479,null,30394,null,1473,null,323,null,279,null,30071,null,1514,null,80298,null,1631,null,657,null,408,null,79641,null,1645,null,102883,null,1349,null,799,null,492,null,102084,null,1496,null,196278,null,1553,null,3753,null,1067,null,192525,null,1800,null,35434,null,488,null,1635,null,642,null,33799,null,775,null,34608,null,843,null,5567,null,976,null,29041,null,1282,null,0400000US30,Montana,30
1749849,null,1212,null,864904,null,2929,null,66564,null,1287,null,146,null,135,null,66418,null,1277,null,161323,null,1978,null,1783,null,760,null,159540,null,2065,null,207167,null,1853,null,1435,null,707,null,205732,null,1979,null,334002,null,2192,null,6023,null,1146,null,327979,null,2406,null,53181,null,897,null,1452,null,415,null,51729,null,890,null,42667,null,845,null,4419,null,702,null,38248,null,1109,null,884945,null,2543,null,64099,null,1219,null,493,null,302,null,63606,null,1212,null,152817,null,1477,null,890,null,428,null,151927,null,1555,null,202593,null,1700,null,1227,null,576,null,201366,null,1765,null,337800,null,1748,null,4869,null,927,null,332931,null,1896,null,60977,null,853,null,1960,null,532,null,59017,null,939,null,66659,null,1274,null,6802,null,1029,null,59857,null,1711,null,0400000US31,Nebraska,31
2568111,null,1749,null,1298598,null,3328,null,101406,null,1473,null,332,null,358,null,101074,null,1561,null,241788,null,1552,null,2646,null,1023,null,239142,null,1926,null,300382,null,3039,null,2851,null,1075,null,297531,null,3099,null,518783,null,3062,null,9513,null,1716,null,509270,null,3423,null,82708,null,792,null,3642,null,903,null,79066,null,1127,null,53531,null,705,null,4607,null,1217,null,48924,null,1328,null,1269513,null,2735,null,96995,null,1390,null,291,null,362,null,96704,null,1511,null,226748,null,1197,null,1278,null,609,null,225470,null,1501,null,282538,null,2141,null,2725,null,948,null,279813,null,2331,null,508368,null,1996,null,9826,null,1588,null,498542,null,2258,null,87536,null,1042,null,3566,null,964,null,83970,null,1294,null,67328,null,1254,null,8986,null,1430,null,58342,null,1728,null,0400000US32,Nevada,32
